tick,day,slot,selected_resident,scrub_frame,index_frame,memory_debt_frame,schedule_diff_frame,localstorage_snapshot_frame,invariant_frame,causality_frame,audit_ui_frame,audit_layer_attached_to_v58_loop,boundary_visible
3073,171,13,Ari,3073,3073,3073,3073,3073,3073,3073,3073,True,True
3074,171,14,Fay,3074,3074,3074,3074,3074,3074,3074,3074,True,True
3075,171,15,Milo,3075,3075,3075,3075,3075,3075,3075,3075,True,True
3076,171,16,Sera,3076,3076,3076,3076,3076,3076,3076,3076,True,True
3077,171,17,Tovan,3077,3077,3077,3077,3077,3077,3077,3077,True,True
3078,172,0,Nia,3078,3078,3078,3078,3078,3078,3078,3078,True,True
3079,172,1,Ari,3079,3079,3079,3079,3079,3079,3079,3079,True,True
3080,172,2,Fay,3080,3080,3080,3080,3080,3080,3080,3080,True,True
3081,172,3,Milo,3081,3081,3081,3081,3081,3081,3081,3081,True,True
3082,172,4,Sera,3082,3082,3082,3082,3082,3082,3082,3082,True,True
3083,172,5,Tovan,3083,3083,3083,3083,3083,3083,3083,3083,True,True
3084,172,6,Nia,3084,3084,3084,3084,3084,3084,3084,3084,True,True
3085,172,7,Ari,3085,3085,3085,3085,3085,3085,3085,3085,True,True
3086,172,8,Fay,3086,3086,3086,3086,3086,3086,3086,3086,True,True
3087,172,9,Milo,3087,3087,3087,3087,3087,3087,3087,3087,True,True
3088,172,10,Sera,3088,3088,3088,3088,3088,3088,3088,3088,True,True
3089,172,11,Tovan,3089,3089,3089,3089,3089,3089,3089,3089,True,True
3090,172,12,Nia,3090,3090,3090,3090,3090,3090,3090,3090,True,True
3091,172,13,Ari,3091,3091,3091,3091,3091,3091,3091,3091,True,True
3092,172,14,Fay,3092,3092,3092,3092,3092,3092,3092,3092,True,True
3093,172,15,Milo,3093,3093,3093,3093,3093,3093,3093,3093,True,True
3094,172,16,Sera,3094,3094,3094,3094,3094,3094,3094,3094,True,True
3095,172,17,Tovan,3095,3095,3095,3095,3095,3095,3095,3095,True,True
3096,173,0,Nia,3096,3096,3096,3096,3096,3096,3096,3096,True,True
3097,173,1,Ari,3097,3097,3097,3097,3097,3097,3097,3097,True,True
3098,173,2,Fay,3098,3098,3098,3098,3098,3098,3098,3098,True,True
3099,173,3,Milo,3099,3099,3099,3099,3099,3099,3099,3099,True,True
3100,173,4,Sera,3100,3100,3100,3100,3100,3100,3100,3100,True,True
3101,173,5,Tovan,3101,3101,3101,3101,3101,3101,3101,3101,True,True
3102,173,6,Nia,3102,3102,3102,3102,3102,3102,3102,3102,True,True
3103,173,7,Ari,3103,3103,3103,3103,3103,3103,3103,3103,True,True
3104,173,8,Fay,3104,3104,3104,3104,3104,3104,3104,3104,True,True
3105,173,9,Milo,3105,3105,3105,3105,3105,3105,3105,3105,True,True
3106,173,10,Sera,3106,3106,3106,3106,3106,3106,3106,3106,True,True
3107,173,11,Tovan,3107,3107,3107,3107,3107,3107,3107,3107,True,True
3108,173,12,Nia,3108,3108,3108,3108,3108,3108,3108,3108,True,True
3109,173,13,Ari,3109,3109,3109,3109,3109,3109,3109,3109,True,True
3110,173,14,Fay,3110,3110,3110,3110,3110,3110,3110,3110,True,True
3111,173,15,Milo,3111,3111,3111,3111,3111,3111,3111,3111,True,True
3112,173,16,Sera,3112,3112,3112,3112,3112,3112,3112,3112,True,True
3113,173,17,Tovan,3113,3113,3113,3113,3113,3113,3113,3113,True,True
3114,174,0,Nia,3114,3114,3114,3114,3114,3114,3114,3114,True,True
3115,174,1,Ari,3115,3115,3115,3115,3115,3115,3115,3115,True,True
3116,174,2,Fay,3116,3116,3116,3116,3116,3116,3116,3116,True,True
3117,174,3,Milo,3117,3117,3117,3117,3117,3117,3117,3117,True,True
3118,174,4,Sera,3118,3118,3118,3118,3118,3118,3118,3118,True,True
3119,174,5,Tovan,3119,3119,3119,3119,3119,3119,3119,3119,True,True
3120,174,6,Nia,3120,3120,3120,3120,3120,3120,3120,3120,True,True
3121,174,7,Ari,3121,3121,3121,3121,3121,3121,3121,3121,True,True
3122,174,8,Fay,3122,3122,3122,3122,3122,3122,3122,3122,True,True
3123,174,9,Milo,3123,3123,3123,3123,3123,3123,3123,3123,True,True
3124,174,10,Sera,3124,3124,3124,3124,3124,3124,3124,3124,True,True
3125,174,11,Tovan,3125,3125,3125,3125,3125,3125,3125,3125,True,True
3126,174,12,Nia,3126,3126,3126,3126,3126,3126,3126,3126,True,True
3127,174,13,Ari,3127,3127,3127,3127,3127,3127,3127,3127,True,True
3128,174,14,Fay,3128,3128,3128,3128,3128,3128,3128,3128,True,True
3129,174,15,Milo,3129,3129,3129,3129,3129,3129,3129,3129,True,True
3130,174,16,Sera,3130,3130,3130,3130,3130,3130,3130,3130,True,True
3131,174,17,Tovan,3131,3131,3131,3131,3131,3131,3131,3131,True,True
3132,175,0,Nia,3132,3132,3132,3132,3132,3132,3132,3132,True,True
3133,175,1,Ari,3133,3133,3133,3133,3133,3133,3133,3133,True,True
3134,175,2,Fay,3134,3134,3134,3134,3134,3134,3134,3134,True,True
3135,175,3,Milo,3135,3135,3135,3135,3135,3135,3135,3135,True,True
3136,175,4,Sera,3136,3136,3136,3136,3136,3136,3136,3136,True,True
3137,175,5,Tovan,3137,3137,3137,3137,3137,3137,3137,3137,True,True
3138,175,6,Nia,3138,3138,3138,3138,3138,3138,3138,3138,True,True
3139,175,7,Ari,3139,3139,3139,3139,3139,3139,3139,3139,True,True
3140,175,8,Fay,3140,3140,3140,3140,3140,3140,3140,3140,True,True
3141,175,9,Milo,3141,3141,3141,3141,3141,3141,3141,3141,True,True
3142,175,10,Sera,3142,3142,3142,3142,3142,3142,3142,3142,True,True
3143,175,11,Tovan,3143,3143,3143,3143,3143,3143,3143,3143,True,True
3144,175,12,Nia,3144,3144,3144,3144,3144,3144,3144,3144,True,True
3145,175,13,Ari,3145,3145,3145,3145,3145,3145,3145,3145,True,True
3146,175,14,Fay,3146,3146,3146,3146,3146,3146,3146,3146,True,True
3147,175,15,Milo,3147,3147,3147,3147,3147,3147,3147,3147,True,True
3148,175,16,Sera,3148,3148,3148,3148,3148,3148,3148,3148,True,True
3149,175,17,Tovan,3149,3149,3149,3149,3149,3149,3149,3149,True,True
3150,176,0,Nia,3150,3150,3150,3150,3150,3150,3150,3150,True,True
3151,176,1,Ari,3151,3151,3151,3151,3151,3151,3151,3151,True,True
3152,176,2,Fay,3152,3152,3152,3152,3152,3152,3152,3152,True,True
3153,176,3,Milo,3153,3153,3153,3153,3153,3153,3153,3153,True,True
3154,176,4,Sera,3154,3154,3154,3154,3154,3154,3154,3154,True,True
3155,176,5,Tovan,3155,3155,3155,3155,3155,3155,3155,3155,True,True
3156,176,6,Nia,3156,3156,3156,3156,3156,3156,3156,3156,True,True
3157,176,7,Ari,3157,3157,3157,3157,3157,3157,3157,3157,True,True
3158,176,8,Fay,3158,3158,3158,3158,3158,3158,3158,3158,True,True
3159,176,9,Milo,3159,3159,3159,3159,3159,3159,3159,3159,True,True
3160,176,10,Sera,3160,3160,3160,3160,3160,3160,3160,3160,True,True
3161,176,11,Tovan,3161,3161,3161,3161,3161,3161,3161,3161,True,True
3162,176,12,Nia,3162,3162,3162,3162,3162,3162,3162,3162,True,True
3163,176,13,Ari,3163,3163,3163,3163,3163,3163,3163,3163,True,True
3164,176,14,Fay,3164,3164,3164,3164,3164,3164,3164,3164,True,True
3165,176,15,Milo,3165,3165,3165,3165,3165,3165,3165,3165,True,True
3166,176,16,Sera,3166,3166,3166,3166,3166,3166,3166,3166,True,True
3167,176,17,Tovan,3167,3167,3167,3167,3167,3167,3167,3167,True,True
3168,177,0,Nia,3168,3168,3168,3168,3168,3168,3168,3168,True,True
3169,177,1,Ari,3169,3169,3169,3169,3169,3169,3169,3169,True,True
3170,177,2,Fay,3170,3170,3170,3170,3170,3170,3170,3170,True,True
3171,177,3,Milo,3171,3171,3171,3171,3171,3171,3171,3171,True,True
3172,177,4,Sera,3172,3172,3172,3172,3172,3172,3172,3172,True,True
3173,177,5,Tovan,3173,3173,3173,3173,3173,3173,3173,3173,True,True
3174,177,6,Nia,3174,3174,3174,3174,3174,3174,3174,3174,True,True
3175,177,7,Ari,3175,3175,3175,3175,3175,3175,3175,3175,True,True
3176,177,8,Fay,3176,3176,3176,3176,3176,3176,3176,3176,True,True
3177,177,9,Milo,3177,3177,3177,3177,3177,3177,3177,3177,True,True
3178,177,10,Sera,3178,3178,3178,3178,3178,3178,3178,3178,True,True
3179,177,11,Tovan,3179,3179,3179,3179,3179,3179,3179,3179,True,True
3180,177,12,Nia,3180,3180,3180,3180,3180,3180,3180,3180,True,True
3181,177,13,Ari,3181,3181,3181,3181,3181,3181,3181,3181,True,True
3182,177,14,Fay,3182,3182,3182,3182,3182,3182,3182,3182,True,True
3183,177,15,Milo,3183,3183,3183,3183,3183,3183,3183,3183,True,True
3184,177,16,Sera,3184,3184,3184,3184,3184,3184,3184,3184,True,True
3185,177,17,Tovan,3185,3185,3185,3185,3185,3185,3185,3185,True,True
3186,178,0,Nia,3186,3186,3186,3186,3186,3186,3186,3186,True,True
3187,178,1,Ari,3187,3187,3187,3187,3187,3187,3187,3187,True,True
3188,178,2,Fay,3188,3188,3188,3188,3188,3188,3188,3188,True,True
3189,178,3,Milo,3189,3189,3189,3189,3189,3189,3189,3189,True,True
3190,178,4,Sera,3190,3190,3190,3190,3190,3190,3190,3190,True,True
3191,178,5,Tovan,3191,3191,3191,3191,3191,3191,3191,3191,True,True
3192,178,6,Nia,3192,3192,3192,3192,3192,3192,3192,3192,True,True
3193,178,7,Ari,3193,3193,3193,3193,3193,3193,3193,3193,True,True
3194,178,8,Fay,3194,3194,3194,3194,3194,3194,3194,3194,True,True
3195,178,9,Milo,3195,3195,3195,3195,3195,3195,3195,3195,True,True
3196,178,10,Sera,3196,3196,3196,3196,3196,3196,3196,3196,True,True
3197,178,11,Tovan,3197,3197,3197,3197,3197,3197,3197,3197,True,True
3198,178,12,Nia,3198,3198,3198,3198,3198,3198,3198,3198,True,True
3199,178,13,Ari,3199,3199,3199,3199,3199,3199,3199,3199,True,True
3200,178,14,Fay,3200,3200,3200,3200,3200,3200,3200,3200,True,True
3201,178,15,Milo,3201,3201,3201,3201,3201,3201,3201,3201,True,True
3202,178,16,Sera,3202,3202,3202,3202,3202,3202,3202,3202,True,True
3203,178,17,Tovan,3203,3203,3203,3203,3203,3203,3203,3203,True,True
3204,179,0,Nia,3204,3204,3204,3204,3204,3204,3204,3204,True,True
3205,179,1,Ari,3205,3205,3205,3205,3205,3205,3205,3205,True,True
3206,179,2,Fay,3206,3206,3206,3206,3206,3206,3206,3206,True,True
3207,179,3,Milo,3207,3207,3207,3207,3207,3207,3207,3207,True,True
3208,179,4,Sera,3208,3208,3208,3208,3208,3208,3208,3208,True,True
3209,179,5,Tovan,3209,3209,3209,3209,3209,3209,3209,3209,True,True
3210,179,6,Nia,3210,3210,3210,3210,3210,3210,3210,3210,True,True
3211,179,7,Ari,3211,3211,3211,3211,3211,3211,3211,3211,True,True
3212,179,8,Fay,3212,3212,3212,3212,3212,3212,3212,3212,True,True
3213,179,9,Milo,3213,3213,3213,3213,3213,3213,3213,3213,True,True
3214,179,10,Sera,3214,3214,3214,3214,3214,3214,3214,3214,True,True
3215,179,11,Tovan,3215,3215,3215,3215,3215,3215,3215,3215,True,True
3216,179,12,Nia,3216,3216,3216,3216,3216,3216,3216,3216,True,True
3217,179,13,Ari,3217,3217,3217,3217,3217,3217,3217,3217,True,True
3218,179,14,Fay,3218,3218,3218,3218,3218,3218,3218,3218,True,True
3219,179,15,Milo,3219,3219,3219,3219,3219,3219,3219,3219,True,True
3220,179,16,Sera,3220,3220,3220,3220,3220,3220,3220,3220,True,True
3221,179,17,Tovan,3221,3221,3221,3221,3221,3221,3221,3221,True,True
3222,180,0,Nia,3222,3222,3222,3222,3222,3222,3222,3222,True,True
3223,180,1,Ari,3223,3223,3223,3223,3223,3223,3223,3223,True,True
3224,180,2,Fay,3224,3224,3224,3224,3224,3224,3224,3224,True,True
3225,180,3,Milo,3225,3225,3225,3225,3225,3225,3225,3225,True,True
3226,180,4,Sera,3226,3226,3226,3226,3226,3226,3226,3226,True,True
3227,180,5,Tovan,3227,3227,3227,3227,3227,3227,3227,3227,True,True
3228,180,6,Nia,3228,3228,3228,3228,3228,3228,3228,3228,True,True
3229,180,7,Ari,3229,3229,3229,3229,3229,3229,3229,3229,True,True
3230,180,8,Fay,3230,3230,3230,3230,3230,3230,3230,3230,True,True
3231,180,9,Milo,3231,3231,3231,3231,3231,3231,3231,3231,True,True
3232,180,10,Sera,3232,3232,3232,3232,3232,3232,3232,3232,True,True
3233,180,11,Tovan,3233,3233,3233,3233,3233,3233,3233,3233,True,True
3234,180,12,Nia,3234,3234,3234,3234,3234,3234,3234,3234,True,True
3235,180,13,Ari,3235,3235,3235,3235,3235,3235,3235,3235,True,True
3236,180,14,Fay,3236,3236,3236,3236,3236,3236,3236,3236,True,True
3237,180,15,Milo,3237,3237,3237,3237,3237,3237,3237,3237,True,True
3238,180,16,Sera,3238,3238,3238,3238,3238,3238,3238,3238,True,True
3239,180,17,Tovan,3239,3239,3239,3239,3239,3239,3239,3239,True,True
3240,181,0,Nia,3240,3240,3240,3240,3240,3240,3240,3240,True,True
3241,181,1,Ari,3241,3241,3241,3241,3241,3241,3241,3241,True,True
3242,181,2,Fay,3242,3242,3242,3242,3242,3242,3242,3242,True,True
3243,181,3,Milo,3243,3243,3243,3243,3243,3243,3243,3243,True,True
3244,181,4,Sera,3244,3244,3244,3244,3244,3244,3244,3244,True,True
3245,181,5,Tovan,3245,3245,3245,3245,3245,3245,3245,3245,True,True
3246,181,6,Nia,3246,3246,3246,3246,3246,3246,3246,3246,True,True
3247,181,7,Ari,3247,3247,3247,3247,3247,3247,3247,3247,True,True
3248,181,8,Fay,3248,3248,3248,3248,3248,3248,3248,3248,True,True
3249,181,9,Milo,3249,3249,3249,3249,3249,3249,3249,3249,True,True
3250,181,10,Sera,3250,3250,3250,3250,3250,3250,3250,3250,True,True
3251,181,11,Tovan,3251,3251,3251,3251,3251,3251,3251,3251,True,True
3252,181,12,Nia,3252,3252,3252,3252,3252,3252,3252,3252,True,True
3253,181,13,Ari,3253,3253,3253,3253,3253,3253,3253,3253,True,True
3254,181,14,Fay,3254,3254,3254,3254,3254,3254,3254,3254,True,True
3255,181,15,Milo,3255,3255,3255,3255,3255,3255,3255,3255,True,True
3256,181,16,Sera,3256,3256,3256,3256,3256,3256,3256,3256,True,True
3257,181,17,Tovan,3257,3257,3257,3257,3257,3257,3257,3257,True,True
3258,182,0,Nia,3258,3258,3258,3258,3258,3258,3258,3258,True,True
3259,182,1,Ari,3259,3259,3259,3259,3259,3259,3259,3259,True,True
3260,182,2,Fay,3260,3260,3260,3260,3260,3260,3260,3260,True,True
3261,182,3,Milo,3261,3261,3261,3261,3261,3261,3261,3261,True,True
3262,182,4,Sera,3262,3262,3262,3262,3262,3262,3262,3262,True,True
3263,182,5,Tovan,3263,3263,3263,3263,3263,3263,3263,3263,True,True
3264,182,6,Nia,3264,3264,3264,3264,3264,3264,3264,3264,True,True
3265,182,7,Ari,3265,3265,3265,3265,3265,3265,3265,3265,True,True
3266,182,8,Fay,3266,3266,3266,3266,3266,3266,3266,3266,True,True
3267,182,9,Milo,3267,3267,3267,3267,3267,3267,3267,3267,True,True
3268,182,10,Sera,3268,3268,3268,3268,3268,3268,3268,3268,True,True
3269,182,11,Tovan,3269,3269,3269,3269,3269,3269,3269,3269,True,True
3270,182,12,Nia,3270,3270,3270,3270,3270,3270,3270,3270,True,True
3271,182,13,Ari,3271,3271,3271,3271,3271,3271,3271,3271,True,True
3272,182,14,Fay,3272,3272,3272,3272,3272,3272,3272,3272,True,True
3273,182,15,Milo,3273,3273,3273,3273,3273,3273,3273,3273,True,True
3274,182,16,Sera,3274,3274,3274,3274,3274,3274,3274,3274,True,True
3275,182,17,Tovan,3275,3275,3275,3275,3275,3275,3275,3275,True,True
3276,183,0,Nia,3276,3276,3276,3276,3276,3276,3276,3276,True,True
3277,183,1,Ari,3277,3277,3277,3277,3277,3277,3277,3277,True,True
3278,183,2,Fay,3278,3278,3278,3278,3278,3278,3278,3278,True,True
3279,183,3,Milo,3279,3279,3279,3279,3279,3279,3279,3279,True,True
3280,183,4,Sera,3280,3280,3280,3280,3280,3280,3280,3280,True,True
3281,183,5,Tovan,3281,3281,3281,3281,3281,3281,3281,3281,True,True
3282,183,6,Nia,3282,3282,3282,3282,3282,3282,3282,3282,True,True
3283,183,7,Ari,3283,3283,3283,3283,3283,3283,3283,3283,True,True
3284,183,8,Fay,3284,3284,3284,3284,3284,3284,3284,3284,True,True
3285,183,9,Milo,3285,3285,3285,3285,3285,3285,3285,3285,True,True
3286,183,10,Sera,3286,3286,3286,3286,3286,3286,3286,3286,True,True
3287,183,11,Tovan,3287,3287,3287,3287,3287,3287,3287,3287,True,True
3288,183,12,Nia,3288,3288,3288,3288,3288,3288,3288,3288,True,True
3289,183,13,Ari,3289,3289,3289,3289,3289,3289,3289,3289,True,True
3290,183,14,Fay,3290,3290,3290,3290,3290,3290,3290,3290,True,True
3291,183,15,Milo,3291,3291,3291,3291,3291,3291,3291,3291,True,True
3292,183,16,Sera,3292,3292,3292,3292,3292,3292,3292,3292,True,True
3293,183,17,Tovan,3293,3293,3293,3293,3293,3293,3293,3293,True,True
3294,184,0,Nia,3294,3294,3294,3294,3294,3294,3294,3294,True,True
3295,184,1,Ari,3295,3295,3295,3295,3295,3295,3295,3295,True,True
3296,184,2,Fay,3296,3296,3296,3296,3296,3296,3296,3296,True,True
3297,184,3,Milo,3297,3297,3297,3297,3297,3297,3297,3297,True,True
3298,184,4,Sera,3298,3298,3298,3298,3298,3298,3298,3298,True,True
3299,184,5,Tovan,3299,3299,3299,3299,3299,3299,3299,3299,True,True
3300,184,6,Nia,3300,3300,3300,3300,3300,3300,3300,3300,True,True
3301,184,7,Ari,3301,3301,3301,3301,3301,3301,3301,3301,True,True
3302,184,8,Fay,3302,3302,3302,3302,3302,3302,3302,3302,True,True
3303,184,9,Milo,3303,3303,3303,3303,3303,3303,3303,3303,True,True
3304,184,10,Sera,3304,3304,3304,3304,3304,3304,3304,3304,True,True
3305,184,11,Tovan,3305,3305,3305,3305,3305,3305,3305,3305,True,True
3306,184,12,Nia,3306,3306,3306,3306,3306,3306,3306,3306,True,True
3307,184,13,Ari,3307,3307,3307,3307,3307,3307,3307,3307,True,True
3308,184,14,Fay,3308,3308,3308,3308,3308,3308,3308,3308,True,True
3309,184,15,Milo,3309,3309,3309,3309,3309,3309,3309,3309,True,True
3310,184,16,Sera,3310,3310,3310,3310,3310,3310,3310,3310,True,True
3311,184,17,Tovan,3311,3311,3311,3311,3311,3311,3311,3311,True,True
3312,185,0,Nia,3312,3312,3312,3312,3312,3312,3312,3312,True,True
3313,185,1,Ari,3313,3313,3313,3313,3313,3313,3313,3313,True,True
3314,185,2,Fay,3314,3314,3314,3314,3314,3314,3314,3314,True,True
3315,185,3,Milo,3315,3315,3315,3315,3315,3315,3315,3315,True,True
3316,185,4,Sera,3316,3316,3316,3316,3316,3316,3316,3316,True,True
3317,185,5,Tovan,3317,3317,3317,3317,3317,3317,3317,3317,True,True
3318,185,6,Nia,3318,3318,3318,3318,3318,3318,3318,3318,True,True
3319,185,7,Ari,3319,3319,3319,3319,3319,3319,3319,3319,True,True
3320,185,8,Fay,3320,3320,3320,3320,3320,3320,3320,3320,True,True
3321,185,9,Milo,3321,3321,3321,3321,3321,3321,3321,3321,True,True
3322,185,10,Sera,3322,3322,3322,3322,3322,3322,3322,3322,True,True
3323,185,11,Tovan,3323,3323,3323,3323,3323,3323,3323,3323,True,True
3324,185,12,Nia,3324,3324,3324,3324,3324,3324,3324,3324,True,True
3325,185,13,Ari,3325,3325,3325,3325,3325,3325,3325,3325,True,True
3326,185,14,Fay,3326,3326,3326,3326,3326,3326,3326,3326,True,True
3327,185,15,Milo,3327,3327,3327,3327,3327,3327,3327,3327,True,True
3328,185,16,Sera,3328,3328,3328,3328,3328,3328,3328,3328,True,True
3329,185,17,Tovan,3329,3329,3329,3329,3329,3329,3329,3329,True,True
3330,186,0,Nia,3330,3330,3330,3330,3330,3330,3330,3330,True,True
3331,186,1,Ari,3331,3331,3331,3331,3331,3331,3331,3331,True,True
3332,186,2,Fay,3332,3332,3332,3332,3332,3332,3332,3332,True,True
3333,186,3,Milo,3333,3333,3333,3333,3333,3333,3333,3333,True,True
3334,186,4,Sera,3334,3334,3334,3334,3334,3334,3334,3334,True,True
3335,186,5,Tovan,3335,3335,3335,3335,3335,3335,3335,3335,True,True
3336,186,6,Nia,3336,3336,3336,3336,3336,3336,3336,3336,True,True
3337,186,7,Ari,3337,3337,3337,3337,3337,3337,3337,3337,True,True
3338,186,8,Fay,3338,3338,3338,3338,3338,3338,3338,3338,True,True
3339,186,9,Milo,3339,3339,3339,3339,3339,3339,3339,3339,True,True
3340,186,10,Sera,3340,3340,3340,3340,3340,3340,3340,3340,True,True
3341,186,11,Tovan,3341,3341,3341,3341,3341,3341,3341,3341,True,True
3342,186,12,Nia,3342,3342,3342,3342,3342,3342,3342,3342,True,True
3343,186,13,Ari,3343,3343,3343,3343,3343,3343,3343,3343,True,True
3344,186,14,Fay,3344,3344,3344,3344,3344,3344,3344,3344,True,True
3345,186,15,Milo,3345,3345,3345,3345,3345,3345,3345,3345,True,True
3346,186,16,Sera,3346,3346,3346,3346,3346,3346,3346,3346,True,True
3347,186,17,Tovan,3347,3347,3347,3347,3347,3347,3347,3347,True,True
3348,187,0,Nia,3348,3348,3348,3348,3348,3348,3348,3348,True,True
3349,187,1,Ari,3349,3349,3349,3349,3349,3349,3349,3349,True,True
3350,187,2,Fay,3350,3350,3350,3350,3350,3350,3350,3350,True,True
3351,187,3,Milo,3351,3351,3351,3351,3351,3351,3351,3351,True,True
3352,187,4,Sera,3352,3352,3352,3352,3352,3352,3352,3352,True,True
3353,187,5,Tovan,3353,3353,3353,3353,3353,3353,3353,3353,True,True
3354,187,6,Nia,3354,3354,3354,3354,3354,3354,3354,3354,True,True
3355,187,7,Ari,3355,3355,3355,3355,3355,3355,3355,3355,True,True
3356,187,8,Fay,3356,3356,3356,3356,3356,3356,3356,3356,True,True
3357,187,9,Milo,3357,3357,3357,3357,3357,3357,3357,3357,True,True
3358,187,10,Sera,3358,3358,3358,3358,3358,3358,3358,3358,True,True
3359,187,11,Tovan,3359,3359,3359,3359,3359,3359,3359,3359,True,True
3360,187,12,Nia,3360,3360,3360,3360,3360,3360,3360,3360,True,True
3361,187,13,Ari,3361,3361,3361,3361,3361,3361,3361,3361,True,True
3362,187,14,Fay,3362,3362,3362,3362,3362,3362,3362,3362,True,True
3363,187,15,Milo,3363,3363,3363,3363,3363,3363,3363,3363,True,True
3364,187,16,Sera,3364,3364,3364,3364,3364,3364,3364,3364,True,True
3365,187,17,Tovan,3365,3365,3365,3365,3365,3365,3365,3365,True,True
3366,188,0,Nia,3366,3366,3366,3366,3366,3366,3366,3366,True,True
3367,188,1,Ari,3367,3367,3367,3367,3367,3367,3367,3367,True,True
3368,188,2,Fay,3368,3368,3368,3368,3368,3368,3368,3368,True,True
3369,188,3,Milo,3369,3369,3369,3369,3369,3369,3369,3369,True,True
3370,188,4,Sera,3370,3370,3370,3370,3370,3370,3370,3370,True,True
3371,188,5,Tovan,3371,3371,3371,3371,3371,3371,3371,3371,True,True
3372,188,6,Nia,3372,3372,3372,3372,3372,3372,3372,3372,True,True
3373,188,7,Ari,3373,3373,3373,3373,3373,3373,3373,3373,True,True
3374,188,8,Fay,3374,3374,3374,3374,3374,3374,3374,3374,True,True
3375,188,9,Milo,3375,3375,3375,3375,3375,3375,3375,3375,True,True
3376,188,10,Sera,3376,3376,3376,3376,3376,3376,3376,3376,True,True
3377,188,11,Tovan,3377,3377,3377,3377,3377,3377,3377,3377,True,True
3378,188,12,Nia,3378,3378,3378,3378,3378,3378,3378,3378,True,True
3379,188,13,Ari,3379,3379,3379,3379,3379,3379,3379,3379,True,True
3380,188,14,Fay,3380,3380,3380,3380,3380,3380,3380,3380,True,True
3381,188,15,Milo,3381,3381,3381,3381,3381,3381,3381,3381,True,True
3382,188,16,Sera,3382,3382,3382,3382,3382,3382,3382,3382,True,True
3383,188,17,Tovan,3383,3383,3383,3383,3383,3383,3383,3383,True,True
3384,189,0,Nia,3384,3384,3384,3384,3384,3384,3384,3384,True,True
3385,189,1,Ari,3385,3385,3385,3385,3385,3385,3385,3385,True,True
3386,189,2,Fay,3386,3386,3386,3386,3386,3386,3386,3386,True,True
3387,189,3,Milo,3387,3387,3387,3387,3387,3387,3387,3387,True,True
3388,189,4,Sera,3388,3388,3388,3388,3388,3388,3388,3388,True,True
3389,189,5,Tovan,3389,3389,3389,3389,3389,3389,3389,3389,True,True
