tick_id,day,settlement_id,resident_id,partner_id,requested_rest_minutes,workload_before,workload_after,fatigue_before,fatigue_after,autonomy_respected,refusal_or_delay,visible_rest_marker,recovery_path_open,schedule_tradeoff_recorded
2393,133,cinder_garden,Pax,Vale,45,0.18,0.18,0.37746,0.34146,True,short pause negotiated,True,True,True
2394,134,orchid_engine,Bea,Cai,45,0.192,0.18,0.3014,0.2654,True,short pause negotiated,True,True,True
2395,134,moss_ward,Fay,Milo,50,0.18,0.18,0.55218,0.51618,True,short pause negotiated,True,True,True
2397,134,cinder_garden,Wren,Juno,20,0.18,0.18,0.61008,0.57408,True,short pause negotiated,True,True,True
2400,134,moss_ward,Milo,Tala,35,0.18,0.18,0.5496,0.5196,True,delayed with named relief time,True,True,True
2401,134,glass_harbor,Sera,Nia,40,0.18,0.18,0.59622,0.56022,True,short pause negotiated,True,True,True
2402,134,cinder_garden,Juno,Pax,45,0.184,0.18,0.2256,0.1896,True,short pause negotiated,True,True,True
2403,134,lichen_bridge,Luma,Rin,50,0.18,0.18,0.56958,0.53358,True,short pause negotiated,True,True,True
2404,134,orchid_engine,Dax,Eli,15,0.18,0.18,0.5662,0.5302,True,short pause negotiated,True,True,True
2405,134,moss_ward,Tala,Ari,20,0.18,0.18,0.55932,0.52332,True,short pause negotiated,True,True,True
2406,134,glass_harbor,Nia,Oren,25,0.188,0.18,0.2777,0.2417,True,short pause negotiated,True,True,True
2407,134,cinder_garden,Pax,Vale,30,0.18,0.18,0.37758,0.34158,True,short pause negotiated,True,True,True
2408,134,lichen_bridge,Rin,Sol,35,0.18,0.18,0.5536,0.5236,True,delayed with named relief time,True,True,True
2409,134,orchid_engine,Eli,Bea,40,0.18,0.18,0.51562,0.47962,True,short pause negotiated,True,True,True
2412,135,lichen_bridge,Kio,Luma,50,0.192,0.18,0.3194,0.2834,True,short pause negotiated,True,True,True
2413,135,orchid_engine,Cai,Dax,15,0.18,0.18,0.5449,0.5089,True,short pause negotiated,True,True,True
2414,135,moss_ward,Milo,Tala,20,0.18,0.18,0.56004,0.52404,True,short pause negotiated,True,True,True
2415,135,glass_harbor,Sera,Nia,25,0.18,0.18,0.53498,0.49898,True,short pause negotiated,True,True,True
2416,135,cinder_garden,Juno,Pax,30,0.184,0.18,0.2214,0.1614,True,rest granted before duty resumes,True,True,True
2417,135,lichen_bridge,Luma,Rin,35,0.18,0.18,0.5697,0.5337,True,short pause negotiated,True,True,True
2418,135,orchid_engine,Dax,Eli,40,0.18,0.18,0.50064,0.46464,True,short pause negotiated,True,True,True
2419,135,moss_ward,Tala,Ari,45,0.18,0.18,0.56808,0.53208,True,short pause negotiated,True,True,True
2421,135,cinder_garden,Pax,Vale,15,0.18,0.18,0.3777,0.3417,True,short pause negotiated,True,True,True
2422,135,lichen_bridge,Rin,Sol,20,0.18,0.18,0.56404,0.52804,True,short pause negotiated,True,True,True
2424,135,moss_ward,Ari,Fay,30,0.188,0.18,0.2843,0.2543,True,delayed with named relief time,True,True,True
2425,135,glass_harbor,Oren,Puck,35,0.18,0.18,0.5515,0.5155,True,short pause negotiated,True,True,True
2426,135,cinder_garden,Vale,Wren,40,0.184,0.18,0.61404,0.57804,True,short pause negotiated,True,True,True
2427,135,lichen_bridge,Sol,Kio,45,0.18,0.18,0.54008,0.50408,True,short pause negotiated,True,True,True
2429,135,moss_ward,Fay,Milo,15,0.18,0.18,0.5523,0.5163,True,short pause negotiated,True,True,True
2430,136,cinder_garden,Juno,Pax,15,0.184,0.18,0.1932,0.1572,True,short pause negotiated,True,True,True
2431,136,lichen_bridge,Luma,Rin,20,0.18,0.18,0.56982,0.53382,True,short pause negotiated,True,True,True
2433,136,moss_ward,Tala,Ari,30,0.18,0.18,0.57684,0.54084,True,short pause negotiated,True,True,True
2435,136,cinder_garden,Pax,Vale,40,0.18,0.18,0.37782,0.34182,True,short pause negotiated,True,True,True
2436,136,lichen_bridge,Rin,Sol,45,0.18,0.18,0.49848,0.46248,True,short pause negotiated,True,True,True
2437,136,orchid_engine,Eli,Bea,50,0.18,0.18,0.56914,0.53314,True,short pause negotiated,True,True,True
2439,136,glass_harbor,Oren,Puck,20,0.18,0.18,0.55162,0.51562,True,short pause negotiated,True,True,True
2440,136,cinder_garden,Vale,Wren,25,0.184,0.18,0.61848,0.58848,True,delayed with named relief time,True,True,True
2441,136,lichen_bridge,Sol,Kio,30,0.18,0.18,0.54884,0.51284,True,short pause negotiated,True,True,True
2442,136,orchid_engine,Bea,Cai,35,0.188,0.18,0.329,0.293,True,short pause negotiated,True,True,True
2443,136,moss_ward,Fay,Milo,40,0.18,0.18,0.55242,0.51642,True,short pause negotiated,True,True,True
2445,136,cinder_garden,Wren,Juno,50,0.18,0.18,0.61884,0.58284,True,short pause negotiated,True,True,True
2448,137,glass_harbor,Nia,Oren,20,0.192,0.18,0.3371,0.3071,True,delayed with named relief time,True,True,True
2449,137,cinder_garden,Pax,Vale,25,0.18,0.18,0.37794,0.34194,True,short pause negotiated,True,True,True
2451,137,orchid_engine,Eli,Bea,35,0.18,0.18,0.5779,0.5419,True,short pause negotiated,True,True,True
2454,137,cinder_garden,Vale,Wren,50,0.184,0.18,0.62892,0.56892,True,rest granted before duty resumes,True,True,True
2455,137,lichen_bridge,Sol,Kio,15,0.18,0.18,0.5576,0.5216,True,short pause negotiated,True,True,True
2457,137,moss_ward,Fay,Milo,25,0.18,0.18,0.51254,0.47654,True,short pause negotiated,True,True,True
2458,137,glass_harbor,Puck,Sera,30,0.18,0.18,0.54224,0.50624,True,short pause negotiated,True,True,True
2459,137,cinder_garden,Wren,Juno,35,0.18,0.18,0.6276,0.5676,True,rest granted before duty resumes,True,True,True
2460,137,lichen_bridge,Kio,Luma,40,0.188,0.18,0.347,0.311,True,short pause negotiated,True,True,True
2462,137,moss_ward,Milo,Tala,50,0.18,0.18,0.56448,0.52848,True,short pause negotiated,True,True,True
2463,137,glass_harbor,Sera,Nia,15,0.18,0.18,0.54374,0.50774,True,short pause negotiated,True,True,True
2464,137,cinder_garden,Juno,Pax,20,0.184,0.18,0.189,0.159,True,delayed with named relief time,True,True,True
2465,137,lichen_bridge,Luma,Rin,25,0.18,0.18,0.56994,0.53394,True,short pause negotiated,True,True,True
2466,138,moss_ward,Ari,Fay,25,0.192,0.18,0.3097,0.2737,True,short pause negotiated,True,True,True
2468,138,cinder_garden,Vale,Wren,35,0.184,0.18,0.60936,0.57336,True,short pause negotiated,True,True,True
2469,138,lichen_bridge,Sol,Kio,40,0.18,0.18,0.56636,0.53036,True,short pause negotiated,True,True,True
2472,138,glass_harbor,Puck,Sera,15,0.18,0.18,0.54668,0.51668,True,delayed with named relief time,True,True,True
2473,138,cinder_garden,Wren,Juno,20,0.18,0.18,0.61236,0.57636,True,short pause negotiated,True,True,True
2475,138,orchid_engine,Cai,Dax,30,0.18,0.18,0.54726,0.51126,True,short pause negotiated,True,True,True
2476,138,moss_ward,Milo,Tala,35,0.18,0.18,0.56892,0.53292,True,short pause negotiated,True,True,True
2477,138,glass_harbor,Sera,Nia,40,0.18,0.18,0.5525,0.5165,True,short pause negotiated,True,True,True
2478,138,cinder_garden,Juno,Pax,45,0.184,0.18,0.1908,0.1548,True,short pause negotiated,True,True,True
2479,138,lichen_bridge,Luma,Rin,50,0.18,0.18,0.57006,0.53406,True,short pause negotiated,True,True,True
2480,138,orchid_engine,Dax,Eli,15,0.18,0.18,0.54552,0.51552,True,delayed with named relief time,True,True,True
2481,138,moss_ward,Tala,Ari,20,0.18,0.18,0.5856,0.5496,True,short pause negotiated,True,True,True
2483,138,cinder_garden,Pax,Vale,30,0.18,0.18,0.37806,0.34206,True,short pause negotiated,True,True,True
2484,139,orchid_engine,Bea,Cai,30,0.192,0.18,0.3184,0.2824,True,short pause negotiated,True,True,True
2485,139,moss_ward,Fay,Milo,35,0.18,0.18,0.54878,0.51278,True,short pause negotiated,True,True,True
2486,139,glass_harbor,Puck,Sera,40,0.18,0.18,0.55712,0.52112,True,short pause negotiated,True,True,True
2487,139,cinder_garden,Wren,Juno,45,0.18,0.18,0.62112,0.56112,True,rest granted before duty resumes,True,True,True
2489,139,orchid_engine,Cai,Dax,15,0.18,0.18,0.54738,0.51138,True,short pause negotiated,True,True,True
2490,139,moss_ward,Milo,Tala,20,0.18,0.18,0.57336,0.53736,True,short pause negotiated,True,True,True
2492,139,cinder_garden,Juno,Pax,30,0.184,0.18,0.1866,0.1506,True,short pause negotiated,True,True,True
2493,139,lichen_bridge,Luma,Rin,35,0.18,0.18,0.57018,0.53418,True,short pause negotiated,True,True,True
2496,139,glass_harbor,Nia,Oren,50,0.188,0.18,0.3007,0.2707,True,delayed with named relief time,True,True,True
2497,139,cinder_garden,Pax,Vale,15,0.18,0.18,0.37818,0.34218,True,short pause negotiated,True,True,True
2498,139,lichen_bridge,Rin,Sol,20,0.18,0.18,0.54336,0.50736,True,short pause negotiated,True,True,True
2499,139,orchid_engine,Eli,Bea,25,0.18,0.18,0.58666,0.55066,True,short pause negotiated,True,True,True
2501,139,glass_harbor,Oren,Puck,35,0.18,0.18,0.55398,0.51798,True,short pause negotiated,True,True,True
2502,140,lichen_bridge,Kio,Luma,35,0.192,0.18,0.3364,0.3004,True,short pause negotiated,True,True,True
2503,140,orchid_engine,Cai,Dax,40,0.18,0.18,0.5475,0.5115,True,short pause negotiated,True,True,True
2505,140,glass_harbor,Sera,Nia,50,0.18,0.18,0.53602,0.50002,True,short pause negotiated,True,True,True
2506,140,cinder_garden,Juno,Pax,15,0.184,0.18,0.1824,0.1464,True,short pause negotiated,True,True,True
2507,140,lichen_bridge,Luma,Rin,20,0.18,0.18,0.5703,0.5343,True,short pause negotiated,True,True,True
2508,140,orchid_engine,Dax,Eli,25,0.18,0.18,0.5264,0.4904,True,short pause negotiated,True,True,True
2509,140,moss_ward,Tala,Ari,30,0.18,0.18,0.56912,0.53312,True,short pause negotiated,True,True,True
2511,140,cinder_garden,Pax,Vale,40,0.18,0.18,0.3783,0.3423,True,short pause negotiated,True,True,True
2513,140,orchid_engine,Eli,Bea,50,0.18,0.18,0.59542,0.55942,True,short pause negotiated,True,True,True
2514,140,moss_ward,Ari,Fay,15,0.188,0.18,0.3373,0.3013,True,short pause negotiated,True,True,True
2515,140,glass_harbor,Oren,Puck,20,0.18,0.18,0.5541,0.5181,True,short pause negotiated,True,True,True
2516,140,cinder_garden,Vale,Wren,25,0.184,0.18,0.6138,0.5778,True,short pause negotiated,True,True,True
2517,140,lichen_bridge,Sol,Kio,30,0.18,0.18,0.57512,0.53912,True,short pause negotiated,True,True,True
2519,140,moss_ward,Fay,Milo,40,0.18,0.18,0.5489,0.5129,True,short pause negotiated,True,True,True
2520,141,cinder_garden,Juno,Pax,40,0.184,0.18,0.1782,0.1482,True,delayed with named relief time,True,True,True
2521,141,lichen_bridge,Luma,Rin,45,0.18,0.18,0.57042,0.53442,True,short pause negotiated,True,True,True
2523,141,moss_ward,Tala,Ari,15,0.18,0.18,0.57788,0.54188,True,short pause negotiated,True,True,True
2525,141,cinder_garden,Pax,Vale,25,0.18,0.18,0.37842,0.34242,True,short pause negotiated,True,True,True
2526,141,lichen_bridge,Rin,Sol,30,0.18,0.18,0.51824,0.48224,True,short pause negotiated,True,True,True
2527,141,orchid_engine,Eli,Bea,35,0.18,0.18,0.60418,0.56818,True,short pause negotiated,True,True,True
2529,141,glass_harbor,Oren,Puck,45,0.18,0.18,0.51422,0.47822,True,short pause negotiated,True,True,True
2530,141,cinder_garden,Vale,Wren,50,0.184,0.18,0.61824,0.58224,True,short pause negotiated,True,True,True
2531,141,lichen_bridge,Sol,Kio,15,0.18,0.18,0.58388,0.54788,True,short pause negotiated,True,True,True
2532,141,orchid_engine,Bea,Cai,20,0.188,0.18,0.276,0.24,True,short pause negotiated,True,True,True
2534,141,glass_harbor,Puck,Sera,30,0.18,0.18,0.56156,0.52556,True,short pause negotiated,True,True,True
2535,141,cinder_garden,Wren,Juno,35,0.18,0.18,0.60588,0.56988,True,short pause negotiated,True,True,True
2537,141,orchid_engine,Cai,Dax,45,0.18,0.18,0.54762,0.51162,True,short pause negotiated,True,True,True
2538,142,glass_harbor,Nia,Oren,45,0.192,0.18,0.3261,0.2901,True,short pause negotiated,True,True,True
2539,142,cinder_garden,Pax,Vale,50,0.18,0.18,0.37854,0.31854,True,rest granted before duty resumes,True,True,True
2541,142,orchid_engine,Eli,Bea,20,0.18,0.18,0.54294,0.50694,True,short pause negotiated,True,True,True
2544,142,cinder_garden,Vale,Wren,35,0.184,0.18,0.62268,0.56268,True,rest granted before duty resumes,True,True,True
2545,142,lichen_bridge,Sol,Kio,40,0.18,0.18,0.59264,0.55664,True,short pause negotiated,True,True,True
2547,142,moss_ward,Fay,Milo,50,0.18,0.18,0.51514,0.47914,True,short pause negotiated,True,True,True
2548,142,glass_harbor,Puck,Sera,15,0.18,0.18,0.566,0.53,True,short pause negotiated,True,True,True
2549,142,cinder_garden,Wren,Juno,20,0.18,0.18,0.61464,0.57864,True,short pause negotiated,True,True,True
2550,142,lichen_bridge,Kio,Luma,25,0.188,0.18,0.294,0.258,True,short pause negotiated,True,True,True
2551,142,orchid_engine,Cai,Dax,30,0.18,0.18,0.54774,0.51174,True,short pause negotiated,True,True,True
2552,142,moss_ward,Milo,Tala,35,0.18,0.18,0.54824,0.51824,True,delayed with named relief time,True,True,True
2553,142,glass_harbor,Sera,Nia,40,0.18,0.18,0.54478,0.50878,True,short pause negotiated,True,True,True
2554,142,cinder_garden,Juno,Pax,45,0.184,0.18,0.18,0.144,True,short pause negotiated,True,True,True
2555,142,lichen_bridge,Luma,Rin,50,0.18,0.18,0.57054,0.53454,True,short pause negotiated,True,True,True
2556,143,moss_ward,Ari,Fay,50,0.192,0.18,0.3267,0.2907,True,short pause negotiated,True,True,True
2557,143,glass_harbor,Oren,Puck,15,0.18,0.18,0.55046,0.51446,True,short pause negotiated,True,True,True
2558,143,cinder_garden,Vale,Wren,20,0.184,0.18,0.60312,0.56712,True,short pause negotiated,True,True,True
2559,143,lichen_bridge,Sol,Kio,25,0.18,0.18,0.6014,0.5654,True,short pause negotiated,True,True,True
2562,143,glass_harbor,Puck,Sera,40,0.18,0.18,0.57044,0.53444,True,short pause negotiated,True,True,True
2563,143,cinder_garden,Wren,Juno,45,0.18,0.18,0.6234,0.5634,True,rest granted before duty resumes,True,True,True
2565,143,orchid_engine,Cai,Dax,15,0.18,0.18,0.54786,0.51186,True,short pause negotiated,True,True,True
2566,143,moss_ward,Milo,Tala,20,0.18,0.18,0.55868,0.52268,True,short pause negotiated,True,True,True
2568,143,cinder_garden,Juno,Pax,30,0.184,0.18,0.1758,0.1458,True,delayed with named relief time,True,True,True
2569,143,lichen_bridge,Luma,Rin,35,0.18,0.18,0.57066,0.53466,True,short pause negotiated,True,True,True
2571,143,moss_ward,Tala,Ari,45,0.18,0.18,0.58664,0.55064,True,short pause negotiated,True,True,True
2573,143,cinder_garden,Pax,Vale,15,0.18,0.18,0.35466,0.31866,True,short pause negotiated,True,True,True
2574,144,orchid_engine,Bea,Cai,15,0.192,0.18,0.3354,0.2994,True,short pause negotiated,True,True,True
2575,144,moss_ward,Fay,Milo,20,0.18,0.18,0.55138,0.51538,True,short pause negotiated,True,True,True
2577,144,cinder_garden,Wren,Juno,30,0.18,0.18,0.60816,0.57216,True,short pause negotiated,True,True,True
2579,144,orchid_engine,Cai,Dax,40,0.18,0.18,0.54798,0.51198,True,short pause negotiated,True,True,True
2580,144,moss_ward,Milo,Tala,45,0.18,0.18,0.49312,0.45712,True,short pause negotiated,True,True,True
2582,144,cinder_garden,Juno,Pax,15,0.184,0.18,0.1776,0.1416,True,short pause negotiated,True,True,True
2583,144,lichen_bridge,Luma,Rin,20,0.18,0.18,0.57078,0.53478,True,short pause negotiated,True,True,True
2584,144,orchid_engine,Dax,Eli,25,0.18,0.18,0.54172,0.51172,True,delayed with named relief time,True,True,True
2585,144,moss_ward,Tala,Ari,30,0.18,0.18,0.5954,0.5594,True,short pause negotiated,True,True,True
2586,144,glass_harbor,Nia,Oren,35,0.188,0.18,0.3537,0.3177,True,short pause negotiated,True,True,True
2587,144,cinder_garden,Pax,Vale,40,0.18,0.18,0.35478,0.31878,True,short pause negotiated,True,True,True
2589,144,orchid_engine,Eli,Bea,50,0.18,0.18,0.5517,0.5157,True,short pause negotiated,True,True,True
2591,144,glass_harbor,Oren,Puck,20,0.18,0.18,0.55058,0.51458,True,short pause negotiated,True,True,True
2592,145,lichen_bridge,Kio,Luma,20,0.192,0.18,0.3534,0.3234,True,delayed with named relief time,True,True,True
2593,145,orchid_engine,Cai,Dax,25,0.18,0.18,0.5481,0.5121,True,short pause negotiated,True,True,True
2595,145,glass_harbor,Sera,Nia,35,0.18,0.18,0.57306,0.53706,True,short pause negotiated,True,True,True
2596,145,cinder_garden,Juno,Pax,40,0.184,0.18,0.1734,0.1374,True,short pause negotiated,True,True,True
2598,145,orchid_engine,Dax,Eli,50,0.18,0.18,0.55216,0.51616,True,short pause negotiated,True,True,True
2599,145,moss_ward,Tala,Ari,15,0.18,0.18,0.60416,0.56816,True,short pause negotiated,True,True,True
2601,145,cinder_garden,Pax,Vale,25,0.18,0.18,0.3549,0.3189,True,short pause negotiated,True,True,True
2603,145,orchid_engine,Eli,Bea,35,0.18,0.18,0.56046,0.52446,True,short pause negotiated,True,True,True
2604,145,moss_ward,Ari,Fay,40,0.188,0.18,0.3543,0.3183,True,short pause negotiated,True,True,True
2606,145,cinder_garden,Vale,Wren,50,0.184,0.18,0.60756,0.57156,True,short pause negotiated,True,True,True
2607,145,lichen_bridge,Sol,Kio,15,0.18,0.18,0.61016,0.57416,True,short pause negotiated,True,True,True
2610,146,cinder_garden,Juno,Pax,25,0.184,0.18,0.1692,0.1332,True,short pause negotiated,True,True,True
2612,146,orchid_engine,Dax,Eli,35,0.18,0.18,0.5566,0.5206,True,short pause negotiated,True,True,True
2613,146,moss_ward,Tala,Ari,40,0.18,0.18,0.61292,0.57692,True,short pause negotiated,True,True,True
2615,146,cinder_garden,Pax,Vale,50,0.18,0.18,0.35502,0.31902,True,short pause negotiated,True,True,True
2616,146,lichen_bridge,Rin,Sol,15,0.18,0.18,0.574,0.544,True,delayed with named relief time,True,True,True
2619,146,glass_harbor,Oren,Puck,30,0.18,0.18,0.51682,0.48082,True,short pause negotiated,True,True,True
2620,146,cinder_garden,Vale,Wren,35,0.184,0.18,0.612,0.576,True,short pause negotiated,True,True,True
2621,146,lichen_bridge,Sol,Kio,40,0.18,0.18,0.61892,0.58292,True,short pause negotiated,True,True,True
2622,146,orchid_engine,Bea,Cai,45,0.188,0.18,0.293,0.257,True,short pause negotiated,True,True,True
2624,146,glass_harbor,Puck,Sera,15,0.18,0.18,0.54532,0.51532,True,delayed with named relief time,True,True,True
2625,146,cinder_garden,Wren,Juno,20,0.18,0.18,0.61692,0.58092,True,short pause negotiated,True,True,True
2627,146,orchid_engine,Cai,Dax,30,0.18,0.18,0.54822,0.51222,True,short pause negotiated,True,True,True
2628,147,glass_harbor,Nia,Oren,30,0.192,0.18,0.3431,0.3071,True,short pause negotiated,True,True,True
2629,147,cinder_garden,Pax,Vale,35,0.18,0.18,0.35514,0.31914,True,short pause negotiated,True,True,True
2630,147,lichen_bridge,Rin,Sol,40,0.18,0.18,0.58444,0.54844,True,short pause negotiated,True,True,True
2631,147,orchid_engine,Eli,Bea,45,0.18,0.18,0.54398,0.50798,True,short pause negotiated,True,True,True
2634,147,cinder_garden,Vale,Wren,20,0.184,0.18,0.61644,0.58044,True,short pause negotiated,True,True,True
2635,147,lichen_bridge,Sol,Kio,25,0.18,0.18,0.62768,0.56768,True,rest granted before duty resumes,True,True,True
2637,147,moss_ward,Fay,Milo,35,0.18,0.18,0.55374,0.51774,True,short pause negotiated,True,True,True
2638,147,glass_harbor,Puck,Sera,40,0.18,0.18,0.55576,0.51976,True,short pause negotiated,True,True,True
2639,147,cinder_garden,Wren,Juno,45,0.18,0.18,0.62568,0.56568,True,rest granted before duty resumes,True,True,True
2640,147,lichen_bridge,Kio,Luma,50,0.188,0.18,0.317,0.287,True,delayed with named relief time,True,True,True
2641,147,orchid_engine,Cai,Dax,15,0.18,0.18,0.54834,0.51234,True,short pause negotiated,True,True,True
2643,147,glass_harbor,Sera,Nia,25,0.18,0.18,0.51182,0.47582,True,short pause negotiated,True,True,True
2644,147,cinder_garden,Juno,Pax,30,0.184,0.18,0.165,0.129,True,short pause negotiated,True,True,True
2645,147,lichen_bridge,Luma,Rin,35,0.18,0.18,0.57314,0.53714,True,short pause negotiated,True,True,True
