tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,minigame_id,step_index,required_action,chosen_action,step_success,progress_before,progress_after,failure_recoverable,browser_control_visible,no_llm_call
1808,101,canvas-session-017,glass_harbor,Oren,d2b7153668,seal fog catcher,6592c09a51,1,thread,thread,True,0.698,0.718,True,True,True
1809,101,canvas-session-017,cinder_garden,Vale,b4da23a954,repair seed calendar,75191f572c,2,cool,cool,True,0.684,0.704,True,True,True
1810,101,canvas-session-017,lichen_bridge,Sol,85cb036eb5,test rope bridge,83528e5c86,3,share,share,True,0.598,0.618,True,True,True
1811,101,canvas-session-017,orchid_engine,Bea,3935fa5efe,clean gear wash,24103c7cf5,4,listen,listen,True,0.598,0.618,True,True,True
1812,101,canvas-session-017,moss_ward,Fay,6a7b5adb25,copy root ledger,8c4f7f6c5d,1,press,press,True,0.74,0.76,True,True,True
1813,101,canvas-session-017,glass_harbor,Puck,c10ea1470a,mark crossing rope,fffa7990a8,2,seal,bind,False,0.698,0.704,True,True,True
1814,101,canvas-session-017,cinder_garden,Wren,81aa359945,shade seed rows,dcf46abb31,3,record,record,True,0.598,0.618,True,True,True
1815,101,canvas-session-017,lichen_bridge,Kio,ebef679159,weave spare rope,5b5f85b203,4,tension,tension,True,0.598,0.618,True,True,True
1816,101,canvas-session-017,orchid_engine,Cai,2fe151eb17,tend orchid lamp,c93c9e4383,1,clean,clean,True,0.684,0.704,True,True,True
1817,101,canvas-session-017,moss_ward,Milo,b03af16c10,raise warm-cup shelf,b8bb25b4b3,2,bind,bind,True,0.74,0.76,True,True,True
1818,102,canvas-session-017,cinder_garden,Vale,7525471538,shade seed rows,2fae7aec7a,1,cool,cool,True,0.684,0.704,True,True,True
1819,102,canvas-session-017,lichen_bridge,Sol,032f2286f3,weave spare rope,edfdf57630,2,share,share,True,0.684,0.704,True,True,True
1820,102,canvas-session-017,orchid_engine,Bea,a0d3597080,tend orchid lamp,2b384c6272,3,listen,inspect,False,0.612,0.618,True,True,True
1821,102,canvas-session-017,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,90382ed78b,4,press,press,True,0.598,0.618,True,True,True
1822,102,canvas-session-017,glass_harbor,Puck,d99abac1ce,relight public lamp,958e5455cc,1,seal,seal,True,0.684,0.704,True,True,True
1823,102,canvas-session-017,cinder_garden,Wren,efccb1106a,sort ember fruit,5492b48418,2,record,record,True,0.698,0.718,True,True,True
1824,102,canvas-session-017,lichen_bridge,Kio,096f63fbc9,mark signal bell,123ae61a21,3,tension,tension,True,0.598,0.618,True,True,True
1825,102,canvas-session-017,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,100f9b6f0c,4,clean,clean,True,0.598,0.618,True,True,True
1826,102,canvas-session-017,moss_ward,Milo,42164b006a,drain rain path,4531aacfa4,1,bind,bind,True,0.698,0.718,True,True,True
1827,102,canvas-session-017,glass_harbor,Sera,b557cb5ab1,mend fog net,256ed288f3,2,test,bind,False,0.698,0.704,True,True,True
1828,102,canvas-session-017,cinder_garden,Juno,f754fc777c,cool ash path,2841ff2adf,3,shade,shade,True,0.598,0.618,True,True,True
1829,102,canvas-session-017,lichen_bridge,Luma,7017cc792d,repair meal ledger,3ccd9f229e,4,file,file,True,0.598,0.618,True,True,True
1830,102,canvas-session-017,orchid_engine,Dax,947f5c8b39,listen to valve pulse,864384d611,1,tend,tend,True,0.684,0.704,True,True,True
1831,102,canvas-session-017,moss_ward,Tala,f91d6085d8,patch blanket loom,b1ed275a50,2,inspect,inspect,True,0.684,0.704,True,True,True
1832,102,canvas-session-017,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,edee8a8432,3,trim,trim,True,0.598,0.618,True,True,True
1833,102,canvas-session-017,cinder_garden,Pax,2ac4db2919,repair seed calendar,a667541264,4,sort,sort,True,0.598,0.618,True,True,True
1834,102,canvas-session-017,lichen_bridge,Rin,b522b59c7e,test rope bridge,97f954580e,1,mark,press,False,0.712,0.718,True,True,True
1835,102,canvas-session-017,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,4f595fdcc4,2,stabilize,stabilize,True,0.684,0.704,True,True,True
1836,103,canvas-session-018,glass_harbor,Sera,35df557118,seal fog catcher,b856d08cb8,1,test,test,True,0.684,0.704,True,True,True
1837,103,canvas-session-018,cinder_garden,Juno,a3cdbd8180,repair seed calendar,b91103e3dd,2,shade,shade,True,0.684,0.704,True,True,True
1838,103,canvas-session-018,lichen_bridge,Luma,a72c4caf94,test rope bridge,2bab0e521a,3,file,file,True,0.598,0.618,True,True,True
1839,103,canvas-session-018,orchid_engine,Dax,e5be4a3317,clean gear wash,9dc4912eb9,4,tend,tend,True,0.598,0.618,True,True,True
1840,103,canvas-session-018,moss_ward,Tala,ab7eb655b8,copy root ledger,76f752c27f,1,inspect,inspect,True,0.684,0.704,True,True,True
1841,103,canvas-session-018,glass_harbor,Nia,35100ce116,mark crossing rope,d602e67dfb,2,trim,bind,False,0.712,0.718,True,True,True
1842,103,canvas-session-018,cinder_garden,Pax,cfb8cd3fed,shade seed rows,f5db516244,3,sort,sort,True,0.598,0.618,True,True,True
1843,103,canvas-session-018,lichen_bridge,Rin,d21d02a5bc,weave spare rope,0452dcb0ce,4,mark,mark,True,0.598,0.618,True,True,True
1844,103,canvas-session-018,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,3ed28714cc,1,stabilize,stabilize,True,0.684,0.704,True,True,True
1845,103,canvas-session-018,moss_ward,Ari,808faa30ed,raise warm-cup shelf,45b5c14748,2,align,align,True,0.684,0.704,True,True,True
1846,103,canvas-session-018,glass_harbor,Oren,f949aa8fd3,relight public lamp,ad533f5500,3,thread,thread,True,0.598,0.618,True,True,True
1847,103,canvas-session-018,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,db704ac843,4,cool,cool,True,0.598,0.618,True,True,True
1848,103,canvas-session-018,lichen_bridge,Sol,910495b9ec,mark signal bell,d9dd7fd759,1,share,press,False,0.698,0.704,True,True,True
1849,103,canvas-session-018,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,6009634d14,2,listen,listen,True,0.698,0.718,True,True,True
1850,103,canvas-session-018,moss_ward,Fay,9c82c8d116,drain rain path,c84bfe8611,3,press,press,True,0.598,0.618,True,True,True
1851,103,canvas-session-018,glass_harbor,Puck,4a73f95e3d,mend fog net,abd8edf1e5,4,seal,seal,True,0.598,0.618,True,True,True
1852,103,canvas-session-018,cinder_garden,Wren,9ee5bba78b,cool ash path,68b907d7d1,1,record,record,True,0.698,0.718,True,True,True
1853,103,canvas-session-018,lichen_bridge,Kio,1356a31e8d,repair meal ledger,9e7c8b363a,2,tension,tension,True,0.684,0.704,True,True,True
1854,104,canvas-session-018,moss_ward,Ari,da0f22a6f5,drain rain path,79f4562f6a,1,align,align,True,0.684,0.704,True,True,True
1855,104,canvas-session-018,glass_harbor,Oren,9f03b2f23d,mend fog net,49d2a31388,2,thread,bind,False,0.698,0.704,True,True,True
1856,104,canvas-session-018,cinder_garden,Vale,58b08d67ce,cool ash path,091b1195b3,3,cool,cool,True,0.598,0.618,True,True,True
1857,104,canvas-session-018,lichen_bridge,Sol,6a6945c048,repair meal ledger,598264da24,4,share,share,True,0.598,0.618,True,True,True
1858,104,canvas-session-018,orchid_engine,Bea,1a39418cc8,listen to valve pulse,80f184fc7b,1,listen,listen,True,0.698,0.718,True,True,True
1859,104,canvas-session-018,moss_ward,Fay,cbe617b6af,patch blanket loom,c4cac30bdb,2,press,press,True,0.684,0.704,True,True,True
1860,104,canvas-session-018,glass_harbor,Puck,19e61c2da4,seal fog catcher,96ba582b69,3,seal,seal,True,0.598,0.618,True,True,True
1861,104,canvas-session-018,cinder_garden,Wren,b1df32837e,repair seed calendar,33d5712c19,4,record,record,True,0.598,0.618,True,True,True
1862,104,canvas-session-018,lichen_bridge,Kio,0c14394478,test rope bridge,471e129756,1,tension,press,False,0.698,0.704,True,True,True
1863,104,canvas-session-018,orchid_engine,Cai,80ecb7dbcd,clean gear wash,1f9c69a5b0,2,clean,clean,True,0.684,0.704,True,True,True
1864,104,canvas-session-018,moss_ward,Milo,4f19e26857,copy root ledger,07ad75fea7,3,bind,bind,True,0.598,0.618,True,True,True
1865,104,canvas-session-018,glass_harbor,Sera,ee1d01c438,mark crossing rope,2d8884c5c1,4,test,test,True,0.598,0.618,True,True,True
1866,104,canvas-session-018,cinder_garden,Juno,9c5554028b,shade seed rows,bfa8f2e4df,1,shade,shade,True,0.684,0.704,True,True,True
1867,104,canvas-session-018,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,175b91a25a,2,file,file,True,0.698,0.718,True,True,True
1868,104,canvas-session-018,orchid_engine,Dax,8d36ca6708,tend orchid lamp,45568b83e9,3,tend,tend,True,0.598,0.618,True,True,True
1869,104,canvas-session-018,moss_ward,Tala,690cd7241e,raise warm-cup shelf,44c9bccda2,4,inspect,align,False,0.612,0.618,True,True,True
1870,104,canvas-session-018,glass_harbor,Nia,24a6670b6c,relight public lamp,9bce177421,1,trim,trim,True,0.684,0.704,True,True,True
1871,104,canvas-session-018,cinder_garden,Pax,9dfff354ca,sort ember fruit,3b0fce4917,2,sort,sort,True,0.684,0.704,True,True,True
1872,105,canvas-session-018,orchid_engine,Cai,2fe151eb17,tend orchid lamp,28cf0c30e3,1,clean,clean,True,0.704,0.724,True,True,True
1873,105,canvas-session-018,moss_ward,Milo,b03af16c10,raise warm-cup shelf,a6c2bd676b,2,bind,bind,True,0.76,0.78,True,True,True
1874,105,canvas-session-018,glass_harbor,Sera,768a4d2ad8,relight public lamp,99eb1c4b13,3,test,test,True,0.598,0.618,True,True,True
1875,105,canvas-session-018,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,a2972421af,4,shade,shade,True,0.598,0.618,True,True,True
1876,105,canvas-session-018,lichen_bridge,Luma,450c18baea,mark signal bell,78e3670277,1,file,press,False,0.718,0.724,True,True,True
1877,105,canvas-session-018,orchid_engine,Dax,363676d602,stabilize steam kettle,54c0210952,2,tend,tend,True,0.704,0.724,True,True,True
1878,105,canvas-session-018,moss_ward,Tala,572744cec7,drain rain path,0878bc4465,3,inspect,inspect,True,0.66,0.68,True,True,True
1879,105,canvas-session-018,glass_harbor,Nia,2c46e6f05e,mend fog net,af1af72844,4,trim,trim,True,0.618,0.638,True,True,True
1880,105,canvas-session-018,cinder_garden,Pax,1e5830ef22,cool ash path,8fdbe6e6fb,1,sort,sort,True,0.704,0.724,True,True,True
1881,105,canvas-session-018,lichen_bridge,Rin,9611f49c07,repair meal ledger,44739e99ac,2,mark,mark,True,0.704,0.724,True,True,True
1882,105,canvas-session-018,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,e719014ace,3,stabilize,stabilize,True,0.618,0.638,True,True,True
1883,105,canvas-session-018,moss_ward,Ari,2378d81ec8,patch blanket loom,f7175ebbf7,4,align,align,True,0.66,0.68,True,True,True
1884,105,canvas-session-018,glass_harbor,Oren,d2b7153668,seal fog catcher,c93e1d80ca,1,thread,thread,True,0.718,0.738,True,True,True
1885,105,canvas-session-018,cinder_garden,Vale,b4da23a954,repair seed calendar,cc9b430221,2,cool,cool,True,0.704,0.724,True,True,True
1886,105,canvas-session-018,lichen_bridge,Sol,85cb036eb5,test rope bridge,69282997cf,3,share,share,True,0.618,0.638,True,True,True
1887,105,canvas-session-018,orchid_engine,Bea,3935fa5efe,clean gear wash,c503fc3089,4,listen,listen,True,0.618,0.638,True,True,True
1888,105,canvas-session-018,moss_ward,Fay,6a7b5adb25,copy root ledger,e03fd2ac87,1,press,press,True,0.76,0.78,True,True,True
1889,105,canvas-session-018,glass_harbor,Puck,c10ea1470a,mark crossing rope,e2e4dff649,2,seal,seal,True,0.704,0.724,True,True,True
1890,106,canvas-session-018,lichen_bridge,Rin,b522b59c7e,test rope bridge,965e8e512c,1,mark,press,False,0.718,0.724,True,True,True
1891,106,canvas-session-018,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,901f317d3f,2,stabilize,stabilize,True,0.704,0.724,True,True,True
1892,106,canvas-session-018,moss_ward,Ari,acb2c21249,copy root ledger,570fb36ebc,3,align,align,True,0.598,0.618,True,True,True
1893,106,canvas-session-018,glass_harbor,Oren,65ab173ea1,mark crossing rope,223f63fc48,4,thread,thread,True,0.598,0.618,True,True,True
1894,106,canvas-session-018,cinder_garden,Vale,7525471538,shade seed rows,939de256ef,1,cool,cool,True,0.704,0.724,True,True,True
1895,106,canvas-session-018,lichen_bridge,Sol,032f2286f3,weave spare rope,dddd905d3d,2,share,share,True,0.704,0.724,True,True,True
1896,106,canvas-session-018,orchid_engine,Bea,a0d3597080,tend orchid lamp,44a9200c34,3,listen,listen,True,0.618,0.638,True,True,True
1897,106,canvas-session-018,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,4290ff36ea,4,press,align,False,0.618,0.624,True,True,True
1898,106,canvas-session-018,glass_harbor,Puck,d99abac1ce,relight public lamp,18122e59af,1,seal,seal,True,0.704,0.724,True,True,True
1899,106,canvas-session-018,cinder_garden,Wren,efccb1106a,sort ember fruit,76f522e918,2,record,record,True,0.718,0.738,True,True,True
1900,106,canvas-session-018,lichen_bridge,Kio,096f63fbc9,mark signal bell,538a9765f5,3,tension,tension,True,0.618,0.638,True,True,True
1901,106,canvas-session-018,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,5e5626c7f8,4,clean,clean,True,0.618,0.638,True,True,True
1902,106,canvas-session-018,moss_ward,Milo,42164b006a,drain rain path,606be3b1f0,1,bind,bind,True,0.718,0.738,True,True,True
1903,106,canvas-session-018,glass_harbor,Sera,b557cb5ab1,mend fog net,ee0055167c,2,test,test,True,0.704,0.724,True,True,True
1904,106,canvas-session-018,cinder_garden,Juno,f754fc777c,cool ash path,13f5be4290,3,shade,inspect,False,0.618,0.624,True,True,True
1905,106,canvas-session-018,lichen_bridge,Luma,7017cc792d,repair meal ledger,9b973281a8,4,file,file,True,0.618,0.638,True,True,True
1906,106,canvas-session-018,orchid_engine,Dax,947f5c8b39,listen to valve pulse,732b29730f,1,tend,tend,True,0.704,0.724,True,True,True
1907,106,canvas-session-018,moss_ward,Tala,f91d6085d8,patch blanket loom,a34945eca4,2,inspect,inspect,True,0.704,0.724,True,True,True
1908,107,canvas-session-018,cinder_garden,Wren,9ee5bba78b,cool ash path,68b907d7d1,1,record,record,True,0.718,0.738,True,True,True
1909,107,canvas-session-018,lichen_bridge,Kio,1356a31e8d,repair meal ledger,9e7c8b363a,2,tension,tension,True,0.704,0.724,True,True,True
1910,107,canvas-session-018,orchid_engine,Cai,aa06bc447d,listen to valve pulse,c3362c2413,3,clean,clean,True,0.598,0.618,True,True,True
1911,107,canvas-session-018,moss_ward,Milo,214b5191fa,patch blanket loom,dca0c156c6,4,bind,align,False,0.612,0.618,True,True,True
1912,107,canvas-session-018,glass_harbor,Sera,35df557118,seal fog catcher,b856d08cb8,1,test,test,True,0.704,0.724,True,True,True
1913,107,canvas-session-018,cinder_garden,Juno,a3cdbd8180,repair seed calendar,b91103e3dd,2,shade,shade,True,0.704,0.724,True,True,True
1914,107,canvas-session-018,lichen_bridge,Luma,a72c4caf94,test rope bridge,2bab0e521a,3,file,file,True,0.618,0.638,True,True,True
1915,107,canvas-session-018,orchid_engine,Dax,e5be4a3317,clean gear wash,9dc4912eb9,4,tend,tend,True,0.618,0.638,True,True,True
1916,107,canvas-session-018,moss_ward,Tala,ab7eb655b8,copy root ledger,76f752c27f,1,inspect,inspect,True,0.704,0.724,True,True,True
1917,107,canvas-session-018,glass_harbor,Nia,35100ce116,mark crossing rope,d602e67dfb,2,trim,trim,True,0.718,0.738,True,True,True
1918,107,canvas-session-018,cinder_garden,Pax,cfb8cd3fed,shade seed rows,f5db516244,3,sort,inspect,False,0.618,0.624,True,True,True
1919,107,canvas-session-018,lichen_bridge,Rin,d21d02a5bc,weave spare rope,0452dcb0ce,4,mark,mark,True,0.618,0.638,True,True,True
1920,107,canvas-session-018,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,3ed28714cc,1,stabilize,stabilize,True,0.704,0.724,True,True,True
1921,107,canvas-session-018,moss_ward,Ari,808faa30ed,raise warm-cup shelf,45b5c14748,2,align,align,True,0.704,0.724,True,True,True
1922,107,canvas-session-018,glass_harbor,Oren,f949aa8fd3,relight public lamp,ad533f5500,3,thread,thread,True,0.618,0.638,True,True,True
1923,107,canvas-session-018,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,db704ac843,4,cool,cool,True,0.618,0.638,True,True,True
1924,107,canvas-session-018,lichen_bridge,Sol,910495b9ec,mark signal bell,d9dd7fd759,1,share,share,True,0.704,0.724,True,True,True
1925,107,canvas-session-018,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,6009634d14,2,listen,bind,False,0.718,0.724,True,True,True
1926,108,canvas-session-018,glass_harbor,Nia,24a6670b6c,relight public lamp,9bce177421,1,trim,trim,True,0.704,0.724,True,True,True
1927,108,canvas-session-018,cinder_garden,Pax,9dfff354ca,sort ember fruit,3b0fce4917,2,sort,sort,True,0.704,0.724,True,True,True
1928,108,canvas-session-018,lichen_bridge,Rin,48fc2b7680,mark signal bell,80a9dd5f94,3,mark,mark,True,0.598,0.618,True,True,True
1929,108,canvas-session-018,orchid_engine,Eli,86759406ca,stabilize steam kettle,1137616b58,4,stabilize,stabilize,True,0.598,0.618,True,True,True
1930,108,canvas-session-018,moss_ward,Ari,da0f22a6f5,drain rain path,79f4562f6a,1,align,align,True,0.704,0.724,True,True,True
1931,108,canvas-session-018,glass_harbor,Oren,9f03b2f23d,mend fog net,49d2a31388,2,thread,thread,True,0.704,0.724,True,True,True
1932,108,canvas-session-018,cinder_garden,Vale,58b08d67ce,cool ash path,091b1195b3,3,cool,inspect,False,0.618,0.624,True,True,True
1933,108,canvas-session-018,lichen_bridge,Sol,6a6945c048,repair meal ledger,598264da24,4,share,share,True,0.618,0.638,True,True,True
1934,108,canvas-session-018,orchid_engine,Bea,1a39418cc8,listen to valve pulse,80f184fc7b,1,listen,listen,True,0.718,0.738,True,True,True
1935,108,canvas-session-018,moss_ward,Fay,cbe617b6af,patch blanket loom,c4cac30bdb,2,press,press,True,0.704,0.724,True,True,True
1936,108,canvas-session-018,glass_harbor,Puck,19e61c2da4,seal fog catcher,96ba582b69,3,seal,seal,True,0.618,0.638,True,True,True
1937,108,canvas-session-018,cinder_garden,Wren,b1df32837e,repair seed calendar,33d5712c19,4,record,record,True,0.618,0.638,True,True,True
1938,108,canvas-session-018,lichen_bridge,Kio,0c14394478,test rope bridge,471e129756,1,tension,tension,True,0.704,0.724,True,True,True
1939,108,canvas-session-018,orchid_engine,Cai,80ecb7dbcd,clean gear wash,1f9c69a5b0,2,clean,bind,False,0.704,0.71,True,True,True
1940,108,canvas-session-018,moss_ward,Milo,4f19e26857,copy root ledger,07ad75fea7,3,bind,bind,True,0.618,0.638,True,True,True
1941,108,canvas-session-018,glass_harbor,Sera,ee1d01c438,mark crossing rope,2d8884c5c1,4,test,test,True,0.618,0.638,True,True,True
1942,108,canvas-session-018,cinder_garden,Juno,9c5554028b,shade seed rows,bfa8f2e4df,1,shade,shade,True,0.704,0.724,True,True,True
1943,108,canvas-session-018,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,175b91a25a,2,file,file,True,0.718,0.738,True,True,True
1944,109,canvas-session-019,moss_ward,Fay,6a7b5adb25,copy root ledger,8fa6704091,1,press,press,True,0.78,0.8,True,True,True
1945,109,canvas-session-019,glass_harbor,Puck,c10ea1470a,mark crossing rope,91f496f253,2,seal,seal,True,0.724,0.744,True,True,True
1946,109,canvas-session-019,cinder_garden,Wren,81aa359945,shade seed rows,4b33cd7dd3,3,record,inspect,False,0.618,0.624,True,True,True
1947,109,canvas-session-019,lichen_bridge,Kio,ebef679159,weave spare rope,cae6d8d5dc,4,tension,tension,True,0.618,0.638,True,True,True
1948,109,canvas-session-019,orchid_engine,Cai,2fe151eb17,tend orchid lamp,f3f0d0ae1f,1,clean,clean,True,0.724,0.744,True,True,True
1949,109,canvas-session-019,moss_ward,Milo,b03af16c10,raise warm-cup shelf,f270c59ea9,2,bind,bind,True,0.78,0.8,True,True,True
1950,109,canvas-session-019,glass_harbor,Sera,768a4d2ad8,relight public lamp,bdb0f15460,3,test,test,True,0.618,0.638,True,True,True
1951,109,canvas-session-019,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,0eefff6f16,4,shade,shade,True,0.618,0.638,True,True,True
1952,109,canvas-session-019,lichen_bridge,Luma,450c18baea,mark signal bell,f034f17842,1,file,file,True,0.724,0.744,True,True,True
