tick_id,day,session_id,settlement_id,resident_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,ui_widget_before,ui_widget_after,dom_patch_label,localstorage_written,rendered_delta_visible,no_magic_inventory
1926,108,canvas-session-018,glass_harbor,Nia,lamp oil,736,735,relight public lamp canvas marker,96,97,lamp oil:736,lamp oil:735,inventory-chip:lamp oil:-1,True,True,True
1927,108,canvas-session-018,cinder_garden,Pax,ember basket,735,734,sort ember fruit canvas marker,96,97,ember basket:735,ember basket:734,inventory-chip:ember basket:-1,True,True,True
1928,108,canvas-session-018,lichen_bridge,Rin,meal token,736,735,mark signal bell canvas marker,96,97,meal token:736,meal token:735,inventory-chip:meal token:-1,True,True,True
1929,108,canvas-session-018,orchid_engine,Eli,steam seal,736,735,stabilize steam kettle canvas marker,96,97,steam seal:736,steam seal:735,inventory-chip:steam seal:-1,True,True,True
1930,108,canvas-session-018,moss_ward,Ari,reed bundle,735,734,drain rain path canvas marker,96,97,reed bundle:735,reed bundle:734,inventory-chip:reed bundle:-1,True,True,True
1931,108,canvas-session-018,glass_harbor,Oren,glass bead,736,735,mend fog net canvas marker,96,97,glass bead:736,glass bead:735,inventory-chip:glass bead:-1,True,True,True
1932,108,canvas-session-018,cinder_garden,Vale,cool stone,735,734,cool ash path canvas marker,97,98,cool stone:735,cool stone:734,inventory-chip:cool stone:-1,True,True,True
1933,108,canvas-session-018,lichen_bridge,Sol,lichen glue,735,734,repair meal ledger canvas marker,97,98,lichen glue:735,lichen glue:734,inventory-chip:lichen glue:-1,True,True,True
1934,108,canvas-session-018,orchid_engine,Bea,valve grease,733,732,listen to valve pulse canvas marker,96,97,valve grease:733,valve grease:732,inventory-chip:valve grease:-1,True,True,True
1935,108,canvas-session-018,moss_ward,Fay,dry clay,734,733,patch blanket loom canvas marker,96,97,dry clay:734,dry clay:733,inventory-chip:dry clay:-1,True,True,True
1936,108,canvas-session-018,glass_harbor,Puck,net fiber,735,733,seal fog catcher canvas marker,96,97,net fiber:735,net fiber:733,inventory-chip:net fiber:-2,True,True,True
1937,108,canvas-session-018,cinder_garden,Wren,seed ink,735,734,repair seed calendar canvas marker,96,97,seed ink:735,seed ink:734,inventory-chip:seed ink:-1,True,True,True
1938,108,canvas-session-018,lichen_bridge,Kio,rope fiber,735,734,test rope bridge canvas marker,97,98,rope fiber:735,rope fiber:734,inventory-chip:rope fiber:-1,True,True,True
1939,108,canvas-session-018,orchid_engine,Cai,gear cloth,735,734,clean gear wash canvas marker,97,98,gear cloth:735,gear cloth:734,inventory-chip:gear cloth:-1,True,True,True
1940,108,canvas-session-018,moss_ward,Milo,moss cord,735,734,copy root ledger canvas marker,96,97,moss cord:735,moss cord:734,inventory-chip:moss cord:-1,True,True,True
1941,108,canvas-session-018,glass_harbor,Sera,salt chalk,735,734,mark crossing rope canvas marker,96,97,salt chalk:735,salt chalk:734,inventory-chip:salt chalk:-1,True,True,True
1942,108,canvas-session-018,cinder_garden,Juno,shade reed,734,733,shade seed rows canvas marker,96,97,shade reed:734,shade reed:733,inventory-chip:shade reed:-1,True,True,True
1943,108,canvas-session-018,lichen_bridge,Luma,bell tin,733,732,weave spare rope canvas marker,96,97,bell tin:733,bell tin:732,inventory-chip:bell tin:-1,True,True,True
1944,109,canvas-session-019,moss_ward,Fay,dry clay,733,732,copy root ledger canvas marker,97,98,dry clay:733,dry clay:732,inventory-chip:dry clay:-1,True,True,True
1945,109,canvas-session-019,glass_harbor,Puck,net fiber,733,732,mark crossing rope canvas marker,97,98,net fiber:733,net fiber:732,inventory-chip:net fiber:-1,True,True,True
1946,109,canvas-session-019,cinder_garden,Wren,seed ink,734,733,shade seed rows canvas marker,97,98,seed ink:734,seed ink:733,inventory-chip:seed ink:-1,True,True,True
1947,109,canvas-session-019,lichen_bridge,Kio,rope fiber,734,732,weave spare rope canvas marker,97,98,rope fiber:734,rope fiber:732,inventory-chip:rope fiber:-2,True,True,True
1948,109,canvas-session-019,orchid_engine,Cai,gear cloth,734,733,tend orchid lamp canvas marker,97,98,gear cloth:734,gear cloth:733,inventory-chip:gear cloth:-1,True,True,True
1949,109,canvas-session-019,moss_ward,Milo,moss cord,734,733,raise warm-cup shelf canvas marker,97,98,moss cord:734,moss cord:733,inventory-chip:moss cord:-1,True,True,True
1950,109,canvas-session-019,glass_harbor,Sera,salt chalk,734,733,relight public lamp canvas marker,97,98,salt chalk:734,salt chalk:733,inventory-chip:salt chalk:-1,True,True,True
1951,109,canvas-session-019,cinder_garden,Juno,shade reed,733,732,sort ember fruit canvas marker,97,98,shade reed:733,shade reed:732,inventory-chip:shade reed:-1,True,True,True
1952,109,canvas-session-019,lichen_bridge,Luma,bell tin,732,731,mark signal bell canvas marker,97,98,bell tin:732,bell tin:731,inventory-chip:bell tin:-1,True,True,True
1953,109,canvas-session-019,orchid_engine,Dax,orchid oil,735,734,stabilize steam kettle canvas marker,97,98,orchid oil:735,orchid oil:734,inventory-chip:orchid oil:-1,True,True,True
1954,109,canvas-session-019,moss_ward,Tala,charcoal mark,735,734,drain rain path canvas marker,97,98,charcoal mark:735,charcoal mark:734,inventory-chip:charcoal mark:-1,True,True,True
1955,109,canvas-session-019,glass_harbor,Nia,lamp oil,735,734,mend fog net canvas marker,97,98,lamp oil:735,lamp oil:734,inventory-chip:lamp oil:-1,True,True,True
1956,109,canvas-session-019,cinder_garden,Pax,ember basket,734,733,cool ash path canvas marker,98,99,ember basket:734,ember basket:733,inventory-chip:ember basket:-1,True,True,True
1957,109,canvas-session-019,lichen_bridge,Rin,meal token,735,734,repair meal ledger canvas marker,98,99,meal token:735,meal token:734,inventory-chip:meal token:-1,True,True,True
1958,109,canvas-session-019,orchid_engine,Eli,steam seal,735,733,listen to valve pulse canvas marker,97,98,steam seal:735,steam seal:733,inventory-chip:steam seal:-2,True,True,True
1959,109,canvas-session-019,moss_ward,Ari,reed bundle,734,733,patch blanket loom canvas marker,97,98,reed bundle:734,reed bundle:733,inventory-chip:reed bundle:-1,True,True,True
1960,109,canvas-session-019,glass_harbor,Oren,glass bead,735,734,seal fog catcher canvas marker,97,98,glass bead:735,glass bead:734,inventory-chip:glass bead:-1,True,True,True
1961,109,canvas-session-019,cinder_garden,Vale,cool stone,734,733,repair seed calendar canvas marker,97,98,cool stone:734,cool stone:733,inventory-chip:cool stone:-1,True,True,True
1962,110,canvas-session-019,orchid_engine,Dax,orchid oil,734,733,listen to valve pulse canvas marker,98,99,orchid oil:734,orchid oil:733,inventory-chip:orchid oil:-1,True,True,True
1963,110,canvas-session-019,moss_ward,Tala,charcoal mark,734,733,patch blanket loom canvas marker,98,99,charcoal mark:734,charcoal mark:733,inventory-chip:charcoal mark:-1,True,True,True
1964,110,canvas-session-019,glass_harbor,Nia,lamp oil,734,733,seal fog catcher canvas marker,98,99,lamp oil:734,lamp oil:733,inventory-chip:lamp oil:-1,True,True,True
1965,110,canvas-session-019,cinder_garden,Pax,ember basket,733,732,repair seed calendar canvas marker,98,99,ember basket:733,ember basket:732,inventory-chip:ember basket:-1,True,True,True
1966,110,canvas-session-019,lichen_bridge,Rin,meal token,734,733,test rope bridge canvas marker,98,99,meal token:734,meal token:733,inventory-chip:meal token:-1,True,True,True
1967,110,canvas-session-019,orchid_engine,Eli,steam seal,733,732,clean gear wash canvas marker,98,99,steam seal:733,steam seal:732,inventory-chip:steam seal:-1,True,True,True
1968,110,canvas-session-019,moss_ward,Ari,reed bundle,733,732,copy root ledger canvas marker,98,99,reed bundle:733,reed bundle:732,inventory-chip:reed bundle:-1,True,True,True
1969,110,canvas-session-019,glass_harbor,Oren,glass bead,734,732,mark crossing rope canvas marker,98,99,glass bead:734,glass bead:732,inventory-chip:glass bead:-2,True,True,True
1970,110,canvas-session-019,cinder_garden,Vale,cool stone,733,732,shade seed rows canvas marker,98,99,cool stone:733,cool stone:732,inventory-chip:cool stone:-1,True,True,True
1971,110,canvas-session-019,lichen_bridge,Sol,lichen glue,734,733,weave spare rope canvas marker,98,99,lichen glue:734,lichen glue:733,inventory-chip:lichen glue:-1,True,True,True
1972,110,canvas-session-019,orchid_engine,Bea,valve grease,732,731,tend orchid lamp canvas marker,98,99,valve grease:732,valve grease:731,inventory-chip:valve grease:-1,True,True,True
1973,110,canvas-session-019,moss_ward,Fay,dry clay,732,731,raise warm-cup shelf canvas marker,98,99,dry clay:732,dry clay:731,inventory-chip:dry clay:-1,True,True,True
1974,110,canvas-session-019,glass_harbor,Puck,net fiber,732,731,relight public lamp canvas marker,98,99,net fiber:732,net fiber:731,inventory-chip:net fiber:-1,True,True,True
1975,110,canvas-session-019,cinder_garden,Wren,seed ink,733,732,sort ember fruit canvas marker,98,99,seed ink:733,seed ink:732,inventory-chip:seed ink:-1,True,True,True
1976,110,canvas-session-019,lichen_bridge,Kio,rope fiber,732,731,mark signal bell canvas marker,98,99,rope fiber:732,rope fiber:731,inventory-chip:rope fiber:-1,True,True,True
1977,110,canvas-session-019,orchid_engine,Cai,gear cloth,733,732,stabilize steam kettle canvas marker,98,99,gear cloth:733,gear cloth:732,inventory-chip:gear cloth:-1,True,True,True
1978,110,canvas-session-019,moss_ward,Milo,moss cord,733,732,drain rain path canvas marker,98,99,moss cord:733,moss cord:732,inventory-chip:moss cord:-1,True,True,True
1979,110,canvas-session-019,glass_harbor,Sera,salt chalk,733,732,mend fog net canvas marker,98,99,salt chalk:733,salt chalk:732,inventory-chip:salt chalk:-1,True,True,True
1980,111,canvas-session-019,lichen_bridge,Sol,lichen glue,733,731,mark signal bell canvas marker,99,100,lichen glue:733,lichen glue:731,inventory-chip:lichen glue:-2,True,True,True
1981,111,canvas-session-019,orchid_engine,Bea,valve grease,731,730,stabilize steam kettle canvas marker,99,100,valve grease:731,valve grease:730,inventory-chip:valve grease:-1,True,True,True
1982,111,canvas-session-019,moss_ward,Fay,dry clay,731,730,drain rain path canvas marker,99,100,dry clay:731,dry clay:730,inventory-chip:dry clay:-1,True,True,True
1983,111,canvas-session-019,glass_harbor,Puck,net fiber,731,730,mend fog net canvas marker,99,100,net fiber:731,net fiber:730,inventory-chip:net fiber:-1,True,True,True
1984,111,canvas-session-019,cinder_garden,Wren,seed ink,732,731,cool ash path canvas marker,99,100,seed ink:732,seed ink:731,inventory-chip:seed ink:-1,True,True,True
1985,111,canvas-session-019,lichen_bridge,Kio,rope fiber,731,730,repair meal ledger canvas marker,99,100,rope fiber:731,rope fiber:730,inventory-chip:rope fiber:-1,True,True,True
1986,111,canvas-session-019,orchid_engine,Cai,gear cloth,732,731,listen to valve pulse canvas marker,99,100,gear cloth:732,gear cloth:731,inventory-chip:gear cloth:-1,True,True,True
1987,111,canvas-session-019,moss_ward,Milo,moss cord,732,731,patch blanket loom canvas marker,99,100,moss cord:732,moss cord:731,inventory-chip:moss cord:-1,True,True,True
1988,111,canvas-session-019,glass_harbor,Sera,salt chalk,732,731,seal fog catcher canvas marker,99,100,salt chalk:732,salt chalk:731,inventory-chip:salt chalk:-1,True,True,True
1989,111,canvas-session-019,cinder_garden,Juno,shade reed,732,731,repair seed calendar canvas marker,99,100,shade reed:732,shade reed:731,inventory-chip:shade reed:-1,True,True,True
1990,111,canvas-session-019,lichen_bridge,Luma,bell tin,731,730,test rope bridge canvas marker,99,100,bell tin:731,bell tin:730,inventory-chip:bell tin:-1,True,True,True
1991,111,canvas-session-019,orchid_engine,Dax,orchid oil,733,731,clean gear wash canvas marker,99,100,orchid oil:733,orchid oil:731,inventory-chip:orchid oil:-2,True,True,True
1992,111,canvas-session-019,moss_ward,Tala,charcoal mark,733,732,copy root ledger canvas marker,99,100,charcoal mark:733,charcoal mark:732,inventory-chip:charcoal mark:-1,True,True,True
1993,111,canvas-session-019,glass_harbor,Nia,lamp oil,733,732,mark crossing rope canvas marker,99,100,lamp oil:733,lamp oil:732,inventory-chip:lamp oil:-1,True,True,True
1994,111,canvas-session-019,cinder_garden,Pax,ember basket,732,731,shade seed rows canvas marker,99,100,ember basket:732,ember basket:731,inventory-chip:ember basket:-1,True,True,True
1995,111,canvas-session-019,lichen_bridge,Rin,meal token,733,732,weave spare rope canvas marker,99,100,meal token:733,meal token:732,inventory-chip:meal token:-1,True,True,True
1996,111,canvas-session-019,orchid_engine,Eli,steam seal,732,731,tend orchid lamp canvas marker,99,100,steam seal:732,steam seal:731,inventory-chip:steam seal:-1,True,True,True
1997,111,canvas-session-019,moss_ward,Ari,reed bundle,732,731,raise warm-cup shelf canvas marker,99,100,reed bundle:732,reed bundle:731,inventory-chip:reed bundle:-1,True,True,True
1998,112,canvas-session-019,cinder_garden,Juno,shade reed,731,730,shade seed rows canvas marker,100,101,shade reed:731,shade reed:730,inventory-chip:shade reed:-1,True,True,True
1999,112,canvas-session-019,lichen_bridge,Luma,bell tin,730,729,weave spare rope canvas marker,100,101,bell tin:730,bell tin:729,inventory-chip:bell tin:-1,True,True,True
2000,112,canvas-session-019,orchid_engine,Dax,orchid oil,731,730,tend orchid lamp canvas marker,100,101,orchid oil:731,orchid oil:730,inventory-chip:orchid oil:-1,True,True,True
2001,112,canvas-session-019,moss_ward,Tala,charcoal mark,732,731,raise warm-cup shelf canvas marker,100,101,charcoal mark:732,charcoal mark:731,inventory-chip:charcoal mark:-1,True,True,True
2002,112,canvas-session-019,glass_harbor,Nia,lamp oil,732,730,relight public lamp canvas marker,99,100,lamp oil:732,lamp oil:730,inventory-chip:lamp oil:-2,True,True,True
2003,112,canvas-session-019,cinder_garden,Pax,ember basket,731,730,sort ember fruit canvas marker,99,100,ember basket:731,ember basket:730,inventory-chip:ember basket:-1,True,True,True
2004,112,canvas-session-019,lichen_bridge,Rin,meal token,732,731,mark signal bell canvas marker,100,101,meal token:732,meal token:731,inventory-chip:meal token:-1,True,True,True
2005,112,canvas-session-019,orchid_engine,Eli,steam seal,731,730,stabilize steam kettle canvas marker,100,101,steam seal:731,steam seal:730,inventory-chip:steam seal:-1,True,True,True
2006,112,canvas-session-019,moss_ward,Ari,reed bundle,731,730,drain rain path canvas marker,100,101,reed bundle:731,reed bundle:730,inventory-chip:reed bundle:-1,True,True,True
2007,112,canvas-session-019,glass_harbor,Oren,glass bead,732,731,mend fog net canvas marker,100,101,glass bead:732,glass bead:731,inventory-chip:glass bead:-1,True,True,True
2008,112,canvas-session-019,cinder_garden,Vale,cool stone,732,731,cool ash path canvas marker,100,101,cool stone:732,cool stone:731,inventory-chip:cool stone:-1,True,True,True
2009,112,canvas-session-019,lichen_bridge,Sol,lichen glue,731,730,repair meal ledger canvas marker,100,101,lichen glue:731,lichen glue:730,inventory-chip:lichen glue:-1,True,True,True
2010,112,canvas-session-019,orchid_engine,Bea,valve grease,730,729,listen to valve pulse canvas marker,100,101,valve grease:730,valve grease:729,inventory-chip:valve grease:-1,True,True,True
2011,112,canvas-session-019,moss_ward,Fay,dry clay,730,729,patch blanket loom canvas marker,100,101,dry clay:730,dry clay:729,inventory-chip:dry clay:-1,True,True,True
2012,112,canvas-session-019,glass_harbor,Puck,net fiber,730,729,seal fog catcher canvas marker,100,101,net fiber:730,net fiber:729,inventory-chip:net fiber:-1,True,True,True
2013,112,canvas-session-019,cinder_garden,Wren,seed ink,731,729,repair seed calendar canvas marker,100,101,seed ink:731,seed ink:729,inventory-chip:seed ink:-2,True,True,True
2014,112,canvas-session-019,lichen_bridge,Kio,rope fiber,730,729,test rope bridge canvas marker,100,101,rope fiber:730,rope fiber:729,inventory-chip:rope fiber:-1,True,True,True
2015,112,canvas-session-019,orchid_engine,Cai,gear cloth,731,730,clean gear wash canvas marker,100,101,gear cloth:731,gear cloth:730,inventory-chip:gear cloth:-1,True,True,True
2016,113,canvas-session-019,glass_harbor,Oren,glass bead,731,730,seal fog catcher canvas marker,101,102,glass bead:731,glass bead:730,inventory-chip:glass bead:-1,True,True,True
2017,113,canvas-session-019,cinder_garden,Vale,cool stone,731,730,repair seed calendar canvas marker,101,102,cool stone:731,cool stone:730,inventory-chip:cool stone:-1,True,True,True
2018,113,canvas-session-019,lichen_bridge,Sol,lichen glue,730,729,test rope bridge canvas marker,101,102,lichen glue:730,lichen glue:729,inventory-chip:lichen glue:-1,True,True,True
