tick,day,absent_ticks,resident,offscreen_task,progress_before,progress_after,resource_delta,changed_without_avatar,visible_on_return
2861,159,15,Sera,map safe route,0.278069,0.286069,0,True,True
2862,160,16,Tovan,recover focus,0.324324,0.332324,0,True,True
2863,160,17,Nia,repair awning,0.341154,0.349154,0,True,True
2864,160,18,Ari,sort herbs,0.34251,0.35051,0,True,True
2865,160,19,Fay,carry water,0.327147,0.335147,0,True,True
2866,160,20,Milo,dry cloaks,0.309188,0.317188,0,True,True
2867,160,21,Sera,map safe route,0.305146,0.313146,0,True,True
2868,160,22,Tovan,rest after rain,0.318736,0.326736,0,True,True
2869,160,23,Nia,recover focus,0.337464,0.345464,0,True,True
2870,160,24,Ari,repair awning,0.344111,0.352111,0,True,True
2871,160,25,Fay,sort herbs,0.332567,0.340567,0,True,True
2872,160,26,Milo,carry water,0.313444,0.321444,0,True,True
2873,160,27,Sera,dry cloaks,0.304325,0.312325,0,True,True
2874,160,28,Tovan,map safe route,0.313593,0.321593,0,True,True
2875,160,29,Nia,rest after rain,0.332728,0.340728,0,True,True
2876,160,30,Ari,recover focus,0.344136,0.352136,0,True,True
2877,160,31,Fay,repair awning,0.33733,0.34533,0,True,True
2878,160,32,Milo,sort herbs,0.318566,0.326566,0,True,True
2879,160,33,Sera,carry water,0.305096,0.313096,0,True,True
2880,161,34,Tovan,map safe route,0.351351,0.359351,0,True,True
2881,161,35,Nia,rest after rain,0.368181,0.376181,0,True,True
2882,161,36,Ari,recover focus,0.369537,0.377537,0,True,True
2883,161,6,Fay,repair awning,0.354174,0.362174,0,True,True
2884,161,7,Milo,sort herbs,0.336215,0.344215,0,True,True
2885,161,8,Sera,carry water,0.332173,0.340173,0,True,True
2886,161,9,Tovan,dry cloaks,0.345763,0.353763,0,True,True
2887,161,10,Nia,map safe route,0.364491,0.372491,0,True,True
2888,161,11,Ari,rest after rain,0.371139,0.379139,0,True,True
2889,161,12,Fay,recover focus,0.359594,0.367594,0,True,True
2890,161,13,Milo,repair awning,0.340471,0.348471,0,True,True
2891,161,14,Sera,sort herbs,0.331352,0.339352,0,True,True
2892,161,15,Tovan,carry water,0.34062,0.34862,0,True,True
2893,161,16,Nia,dry cloaks,0.359755,0.367755,0,True,True
2894,161,17,Ari,map safe route,0.371163,0.379163,0,True,True
2895,161,18,Fay,rest after rain,0.364357,0.372357,0,True,True
2896,161,19,Milo,recover focus,0.345593,0.353593,0,True,True
2897,161,20,Sera,repair awning,0.332123,0.340123,0,True,True
2898,162,21,Tovan,carry water,0.378378,0.386378,0,True,True
2899,162,22,Nia,dry cloaks,0.395208,0.403208,0,True,True
2900,162,23,Ari,map safe route,0.396564,0.404564,0,True,True
2901,162,24,Fay,rest after rain,0.381201,0.389201,0,True,True
2902,162,25,Milo,recover focus,0.363242,0.371242,0,True,True
2903,162,26,Sera,repair awning,0.3592,0.3672,0,True,True
2904,162,27,Tovan,sort herbs,0.37279,0.38079,0,True,True
2905,162,28,Nia,carry water,0.391518,0.399518,0,True,True
2906,162,29,Ari,dry cloaks,0.398166,0.406166,0,True,True
2907,162,30,Fay,map safe route,0.386621,0.394621,0,True,True
2908,162,31,Milo,rest after rain,0.367498,0.375498,0,True,True
2909,162,32,Sera,recover focus,0.358379,0.366379,0,True,True
2910,162,33,Tovan,repair awning,0.367647,0.375647,0,True,True
2911,162,34,Nia,sort herbs,0.386782,0.394782,0,True,True
2912,162,35,Ari,carry water,0.398191,0.406191,0,True,True
2913,162,36,Fay,dry cloaks,0.391384,0.399384,0,True,True
2914,162,6,Milo,map safe route,0.37262,0.38062,0,True,True
2915,162,7,Sera,rest after rain,0.35915,0.36715,0,True,True
2916,163,8,Tovan,repair awning,0.405405,0.413405,0,True,True
2917,163,9,Nia,sort herbs,0.422235,0.430235,0,True,True
2918,163,10,Ari,carry water,0.423591,0.431591,0,True,True
2919,163,11,Fay,dry cloaks,0.408228,0.416228,0,True,True
2920,163,12,Milo,map safe route,0.390269,0.398269,0,True,True
2921,163,13,Sera,rest after rain,0.386227,0.394227,0,True,True
2922,163,14,Tovan,recover focus,0.399817,0.407817,0,True,True
2923,163,15,Nia,repair awning,0.418545,0.426545,0,True,True
2924,163,16,Ari,sort herbs,0.425193,0.433193,0,True,True
2925,163,17,Fay,carry water,0.413648,0.421648,0,True,True
2926,163,18,Milo,dry cloaks,0.394525,0.402525,0,True,True
2927,163,19,Sera,map safe route,0.385406,0.393406,0,True,True
2928,163,20,Tovan,rest after rain,0.394674,0.402674,0,True,True
2929,163,21,Nia,recover focus,0.413809,0.421809,0,True,True
2930,163,22,Ari,repair awning,0.425218,0.433218,0,True,True
2931,163,23,Fay,sort herbs,0.418411,0.426411,0,True,True
2932,163,24,Milo,carry water,0.399647,0.407647,0,True,True
2933,163,25,Sera,dry cloaks,0.386177,0.394177,0,True,True
2934,164,26,Tovan,rest after rain,0.432432,0.440432,0,True,True
2935,164,27,Nia,recover focus,0.449262,0.457262,0,True,True
2936,164,28,Ari,repair awning,0.450618,0.458618,0,True,True
2937,164,29,Fay,sort herbs,0.435255,0.443255,0,True,True
2938,164,30,Milo,carry water,0.417296,0.425296,0,True,True
2939,164,31,Sera,dry cloaks,0.413254,0.421254,0,True,True
2940,164,32,Tovan,map safe route,0.426844,0.434844,0,True,True
2941,164,33,Nia,rest after rain,0.445572,0.453572,0,True,True
2942,164,34,Ari,recover focus,0.45222,0.46022,0,True,True
2943,164,35,Fay,repair awning,0.440675,0.448675,0,True,True
2944,164,36,Milo,sort herbs,0.421552,0.429552,0,True,True
2945,164,6,Sera,carry water,0.412433,0.420433,0,True,True
2946,164,7,Tovan,dry cloaks,0.421701,0.429701,0,True,True
2947,164,8,Nia,map safe route,0.440836,0.448836,0,True,True
2948,164,9,Ari,rest after rain,0.452245,0.460245,0,True,True
2949,164,10,Fay,recover focus,0.445438,0.453438,0,True,True
2950,164,11,Milo,repair awning,0.426674,0.434674,0,True,True
2951,164,12,Sera,sort herbs,0.413204,0.421204,0,True,True
2952,165,13,Tovan,dry cloaks,0.459459,0.467459,0,True,True
2953,165,14,Nia,map safe route,0.476289,0.484289,0,True,True
2954,165,15,Ari,rest after rain,0.477645,0.485645,0,True,True
2955,165,16,Fay,recover focus,0.462282,0.470282,0,True,True
2956,165,17,Milo,repair awning,0.444323,0.452323,0,True,True
2957,165,18,Sera,sort herbs,0.440281,0.448281,0,True,True
2958,165,19,Tovan,carry water,0.453871,0.461871,0,True,True
2959,165,20,Nia,dry cloaks,0.472599,0.480599,0,True,True
2960,165,21,Ari,map safe route,0.479247,0.487247,0,True,True
2961,165,22,Fay,rest after rain,0.467702,0.475702,0,True,True
2962,165,23,Milo,recover focus,0.448579,0.456579,0,True,True
2963,165,24,Sera,repair awning,0.43946,0.44746,0,True,True
2964,165,25,Tovan,sort herbs,0.448728,0.456728,0,True,True
2965,165,26,Nia,carry water,0.467863,0.475863,0,True,True
2966,165,27,Ari,dry cloaks,0.479272,0.487272,0,True,True
2967,165,28,Fay,map safe route,0.472465,0.480465,0,True,True
2968,165,29,Milo,rest after rain,0.453701,0.461701,0,True,True
2969,165,30,Sera,recover focus,0.440232,0.448232,0,True,True
2970,166,31,Tovan,sort herbs,0.486486,0.494486,0,True,True
2971,166,32,Nia,carry water,0.503316,0.511316,0,True,True
2972,166,33,Ari,dry cloaks,0.504672,0.512672,0,True,True
2973,166,34,Fay,map safe route,0.489309,0.497309,0,True,True
2974,166,35,Milo,rest after rain,0.47135,0.47935,0,True,True
2975,166,36,Sera,recover focus,0.467308,0.475308,0,True,True
2976,166,6,Tovan,repair awning,0.480898,0.488898,0,True,True
2977,166,7,Nia,sort herbs,0.499626,0.507626,0,True,True
2978,166,8,Ari,carry water,0.506274,0.514274,0,True,True
2979,166,9,Fay,dry cloaks,0.494729,0.502729,0,True,True
2980,166,10,Milo,map safe route,0.475606,0.483606,0,True,True
2981,166,11,Sera,rest after rain,0.466487,0.474487,0,True,True
2982,166,12,Tovan,recover focus,0.475755,0.483755,0,True,True
2983,166,13,Nia,repair awning,0.49489,0.50289,0,True,True
2984,166,14,Ari,sort herbs,0.506299,0.514299,0,True,True
2985,166,15,Fay,carry water,0.499492,0.507492,0,True,True
2986,166,16,Milo,dry cloaks,0.480728,0.488728,0,True,True
2987,166,17,Sera,map safe route,0.467259,0.475259,0,True,True
2988,167,18,Tovan,recover focus,0.513514,0.521514,0,True,True
2989,167,19,Nia,repair awning,0.530343,0.538343,0,True,True
2990,167,20,Ari,sort herbs,0.531699,0.539699,0,True,True
2991,167,21,Fay,carry water,0.516336,0.524336,0,True,True
2992,167,22,Milo,dry cloaks,0.498377,0.506377,0,True,True
2993,167,23,Sera,map safe route,0.494335,0.502335,0,True,True
2994,167,24,Tovan,rest after rain,0.507925,0.515925,0,True,True
2995,167,25,Nia,recover focus,0.526653,0.534653,0,True,True
2996,167,26,Ari,repair awning,0.533301,0.541301,0,True,True
2997,167,27,Fay,sort herbs,0.521756,0.529756,0,True,True
2998,167,28,Milo,carry water,0.502633,0.510633,0,True,True
2999,167,29,Sera,dry cloaks,0.493514,0.501514,0,True,True
3000,167,30,Tovan,map safe route,0.502782,0.510782,0,True,True
3001,167,31,Nia,rest after rain,0.521917,0.529917,0,True,True
3002,167,32,Ari,recover focus,0.533326,0.541326,0,True,True
3003,167,33,Fay,repair awning,0.526519,0.534519,0,True,True
3004,167,34,Milo,sort herbs,0.507755,0.515755,0,True,True
3005,167,35,Sera,carry water,0.494286,0.502286,0,True,True
3006,168,36,Tovan,map safe route,0.540541,0.548541,0,True,True
3007,168,6,Nia,rest after rain,0.55737,0.56537,0,True,True
3008,168,7,Ari,recover focus,0.558726,0.566726,0,True,True
3009,168,8,Fay,repair awning,0.543363,0.551363,0,True,True
3010,168,9,Milo,sort herbs,0.525404,0.533404,0,True,True
3011,168,10,Sera,carry water,0.521362,0.529362,0,True,True
3012,168,11,Tovan,dry cloaks,0.534952,0.542952,0,True,True
3013,168,12,Nia,map safe route,0.55368,0.56168,0,True,True
3014,168,13,Ari,rest after rain,0.560328,0.568328,0,True,True
3015,168,14,Fay,recover focus,0.548783,0.556783,0,True,True
3016,168,15,Milo,repair awning,0.52966,0.53766,0,True,True
3017,168,16,Sera,sort herbs,0.520541,0.528541,0,True,True
3018,168,17,Tovan,carry water,0.529809,0.537809,0,True,True
3019,168,18,Nia,dry cloaks,0.548944,0.556944,0,True,True
3020,168,19,Ari,map safe route,0.560353,0.568353,0,True,True
3021,168,20,Fay,rest after rain,0.553546,0.561546,0,True,True
3022,168,21,Milo,recover focus,0.534782,0.542782,0,True,True
3023,168,22,Sera,repair awning,0.521313,0.529313,0,True,True
3024,169,23,Tovan,carry water,0.567568,0.575568,0,True,True
3025,169,24,Nia,dry cloaks,0.584397,0.592397,0,True,True
3026,169,25,Ari,map safe route,0.585754,0.593754,0,True,True
3027,169,26,Fay,rest after rain,0.57039,0.57839,0,True,True
3028,169,27,Milo,recover focus,0.552432,0.560432,0,True,True
3029,169,28,Sera,repair awning,0.548389,0.556389,0,True,True
3030,169,29,Tovan,sort herbs,0.561979,0.569979,0,True,True
3031,169,30,Nia,carry water,0.580707,0.588707,0,True,True
3032,169,31,Ari,dry cloaks,0.587355,0.595355,0,True,True
3033,169,32,Fay,map safe route,0.57581,0.58381,0,True,True
3034,169,33,Milo,rest after rain,0.556687,0.564687,0,True,True
3035,169,34,Sera,recover focus,0.547568,0.555568,0,True,True
3036,169,35,Tovan,repair awning,0.556836,0.564836,0,True,True
3037,169,36,Nia,sort herbs,0.575971,0.583971,0,True,True
3038,169,6,Ari,carry water,0.58738,0.59538,0,True,True
3039,169,7,Fay,dry cloaks,0.580573,0.588573,0,True,True
3040,169,8,Milo,map safe route,0.56181,0.56981,0,True,True
3041,169,9,Sera,rest after rain,0.54834,0.55634,0,True,True
3042,170,10,Tovan,repair awning,0.594595,0.602595,0,True,True
3043,170,11,Nia,sort herbs,0.611424,0.619424,0,True,True
3044,170,12,Ari,carry water,0.612781,0.620781,0,True,True
3045,170,13,Fay,dry cloaks,0.597417,0.605417,0,True,True
3046,170,14,Milo,map safe route,0.579459,0.587459,0,True,True
3047,170,15,Sera,rest after rain,0.575416,0.583416,0,True,True
3048,170,16,Tovan,recover focus,0.589006,0.597006,0,True,True
3049,170,17,Nia,repair awning,0.607734,0.615734,0,True,True
3050,170,18,Ari,sort herbs,0.614382,0.622382,0,True,True
3051,170,19,Fay,carry water,0.602837,0.610837,0,True,True
3052,170,20,Milo,dry cloaks,0.583714,0.591714,0,True,True
3053,170,21,Sera,map safe route,0.574595,0.582595,0,True,True
3054,170,22,Tovan,rest after rain,0.583863,0.591863,0,True,True
3055,170,23,Nia,recover focus,0.602998,0.610998,0,True,True
3056,170,24,Ari,repair awning,0.614407,0.622407,0,True,True
3057,170,25,Fay,sort herbs,0.6076,0.6156,0,True,True
3058,170,26,Milo,carry water,0.588837,0.596837,0,True,True
3059,170,27,Sera,dry cloaks,0.575367,0.583367,0,True,True
3060,171,28,Tovan,rest after rain,0.621622,0.629622,0,True,True
3061,171,29,Nia,recover focus,0.638451,0.646451,0,True,True
3062,171,30,Ari,repair awning,0.639808,0.647808,0,True,True
3063,171,31,Fay,sort herbs,0.624444,0.632444,0,True,True
3064,171,32,Milo,carry water,0.606486,0.614486,0,True,True
3065,171,33,Sera,dry cloaks,0.602443,0.610443,0,True,True
3066,171,34,Tovan,map safe route,0.616033,0.624033,0,True,True
3067,171,35,Nia,rest after rain,0.634761,0.642761,0,True,True
3068,171,36,Ari,recover focus,0.641409,0.649409,0,True,True
3069,171,6,Fay,repair awning,0.629864,0.637864,0,True,True
3070,171,7,Milo,sort herbs,0.610741,0.618741,0,True,True
3071,171,8,Sera,carry water,0.601622,0.609622,0,True,True
3072,171,9,Tovan,dry cloaks,0.61089,0.61889,0,True,True
3073,171,10,Nia,map safe route,0.630025,0.638025,0,True,True
3074,171,11,Ari,rest after rain,0.641434,0.649434,0,True,True
3075,171,12,Fay,recover focus,0.634627,0.642627,0,True,True
3076,171,13,Milo,repair awning,0.615864,0.623864,0,True,True
3077,171,14,Sera,sort herbs,0.602394,0.610394,0,True,True
3078,172,15,Tovan,dry cloaks,0.648649,0.656649,0,True,True
3079,172,16,Nia,map safe route,0.665478,0.673478,0,True,True
3080,172,17,Ari,rest after rain,0.666835,0.674835,0,True,True
3081,172,18,Fay,recover focus,0.651471,0.659471,0,True,True
3082,172,19,Milo,repair awning,0.633513,0.641513,0,True,True
3083,172,20,Sera,sort herbs,0.62947,0.63747,0,True,True
3084,172,21,Tovan,carry water,0.64306,0.65106,0,True,True
3085,172,22,Nia,dry cloaks,0.661788,0.669788,0,True,True
3086,172,23,Ari,map safe route,0.668436,0.676436,0,True,True
3087,172,24,Fay,rest after rain,0.656891,0.664891,0,True,True
3088,172,25,Milo,recover focus,0.637768,0.645768,0,True,True
3089,172,26,Sera,repair awning,0.628649,0.636649,0,True,True
3090,172,27,Tovan,sort herbs,0.637917,0.645917,0,True,True
3091,172,28,Nia,carry water,0.657052,0.665052,0,True,True
3092,172,29,Ari,dry cloaks,0.668461,0.676461,0,True,True
3093,172,30,Fay,map safe route,0.661654,0.669654,0,True,True
3094,172,31,Milo,rest after rain,0.642891,0.650891,0,True,True
3095,172,32,Sera,recover focus,0.629421,0.637421,0,True,True
3096,173,33,Tovan,sort herbs,0.675676,0.683676,0,True,True
3097,173,34,Nia,carry water,0.692505,0.700505,0,True,True
3098,173,35,Ari,dry cloaks,0.693862,0.701862,0,True,True
3099,173,36,Fay,map safe route,0.678498,0.686498,0,True,True
3100,173,6,Milo,rest after rain,0.66054,0.66854,0,True,True
3101,173,7,Sera,recover focus,0.656497,0.664497,0,True,True
3102,173,8,Tovan,repair awning,0.670087,0.678087,0,True,True
3103,173,9,Nia,sort herbs,0.688815,0.696815,0,True,True
3104,173,10,Ari,carry water,0.695463,0.703463,0,True,True
3105,173,11,Fay,dry cloaks,0.683918,0.691918,0,True,True
3106,173,12,Milo,map safe route,0.664795,0.672795,0,True,True
3107,173,13,Sera,rest after rain,0.655676,0.663676,0,True,True
3108,173,14,Tovan,recover focus,0.664944,0.672944,0,True,True
3109,173,15,Nia,repair awning,0.684079,0.692079,0,True,True
3110,173,16,Ari,sort herbs,0.695488,0.703488,0,True,True
3111,173,17,Fay,carry water,0.688681,0.696681,0,True,True
3112,173,18,Milo,dry cloaks,0.669918,0.677918,0,True,True
3113,173,19,Sera,map safe route,0.656448,0.664448,0,True,True
3114,174,20,Tovan,recover focus,0.702703,0.710703,0,True,True
3115,174,21,Nia,repair awning,0.719532,0.727532,0,True,True
3116,174,22,Ari,sort herbs,0.720889,0.728889,0,True,True
3117,174,23,Fay,carry water,0.705525,0.713525,0,True,True
3118,174,24,Milo,dry cloaks,0.687567,0.695567,0,True,True
3119,174,25,Sera,map safe route,0.683524,0.691524,0,True,True
3120,174,26,Tovan,rest after rain,0.697114,0.705114,0,True,True
3121,174,27,Nia,recover focus,0.715842,0.723842,0,True,True
3122,174,28,Ari,repair awning,0.72249,0.73049,0,True,True
3123,174,29,Fay,sort herbs,0.710945,0.718945,0,True,True
3124,174,30,Milo,carry water,0.691822,0.699822,0,True,True
3125,174,31,Sera,dry cloaks,0.682703,0.690703,0,True,True
3126,174,32,Tovan,map safe route,0.691971,0.699971,0,True,True
3127,174,33,Nia,rest after rain,0.711106,0.719106,0,True,True
3128,174,34,Ari,recover focus,0.722515,0.730515,0,True,True
3129,174,35,Fay,repair awning,0.715708,0.723708,0,True,True
3130,174,36,Milo,sort herbs,0.696945,0.704945,0,True,True
3131,174,6,Sera,carry water,0.683475,0.691475,0,True,True
3132,175,7,Tovan,map safe route,0.72973,0.73773,0,True,True
3133,175,8,Nia,rest after rain,0.746559,0.754559,0,True,True
3134,175,9,Ari,recover focus,0.747916,0.755916,0,True,True
3135,175,10,Fay,repair awning,0.732552,0.740552,0,True,True
3136,175,11,Milo,sort herbs,0.714594,0.722594,0,True,True
3137,175,12,Sera,carry water,0.710551,0.718551,0,True,True
3138,175,13,Tovan,dry cloaks,0.724141,0.732141,0,True,True
3139,175,14,Nia,map safe route,0.742869,0.750869,0,True,True
3140,175,15,Ari,rest after rain,0.749517,0.757517,0,True,True
3141,175,16,Fay,recover focus,0.737972,0.745972,0,True,True
3142,175,17,Milo,repair awning,0.718849,0.726849,0,True,True
3143,175,18,Sera,sort herbs,0.70973,0.71773,0,True,True
3144,175,19,Tovan,carry water,0.718998,0.726998,0,True,True
3145,175,20,Nia,dry cloaks,0.738133,0.746133,0,True,True
3146,175,21,Ari,map safe route,0.749542,0.757542,0,True,True
3147,175,22,Fay,rest after rain,0.742735,0.750735,0,True,True
3148,175,23,Milo,recover focus,0.723972,0.731972,0,True,True
3149,175,24,Sera,repair awning,0.710502,0.718502,0,True,True
3150,176,25,Tovan,carry water,0.756757,0.764757,0,True,True
3151,176,26,Nia,dry cloaks,0.773586,0.781586,0,True,True
3152,176,27,Ari,map safe route,0.774943,0.782943,0,True,True
3153,176,28,Fay,rest after rain,0.759579,0.767579,0,True,True
3154,176,29,Milo,recover focus,0.741621,0.749621,0,True,True
3155,176,30,Sera,repair awning,0.737578,0.745578,0,True,True
3156,176,31,Tovan,sort herbs,0.751168,0.759168,0,True,True
3157,176,32,Nia,carry water,0.769896,0.777896,0,True,True
3158,176,33,Ari,dry cloaks,0.776544,0.784544,0,True,True
3159,176,34,Fay,map safe route,0.764999,0.772999,0,True,True
3160,176,35,Milo,rest after rain,0.745876,0.753876,0,True,True
3161,176,36,Sera,recover focus,0.736757,0.744757,0,True,True
3162,176,6,Tovan,repair awning,0.746025,0.754025,0,True,True
3163,176,7,Nia,sort herbs,0.76516,0.77316,0,True,True
3164,176,8,Ari,carry water,0.776569,0.784569,0,True,True
3165,176,9,Fay,dry cloaks,0.769763,0.777763,0,True,True
3166,176,10,Milo,map safe route,0.750999,0.758999,0,True,True
3167,176,11,Sera,rest after rain,0.737529,0.745529,0,True,True
3168,177,12,Tovan,repair awning,0.783784,0.791784,0,True,True
3169,177,13,Nia,sort herbs,0.800613,0.808613,0,True,True
3170,177,14,Ari,carry water,0.80197,0.80997,0,True,True
3171,177,15,Fay,dry cloaks,0.786606,0.794606,0,True,True
3172,177,16,Milo,map safe route,0.768648,0.776648,0,True,True
3173,177,17,Sera,rest after rain,0.764605,0.772605,0,True,True
3174,177,18,Tovan,recover focus,0.778195,0.786195,0,True,True
3175,177,19,Nia,repair awning,0.796924,0.804924,0,True,True
3176,177,20,Ari,sort herbs,0.803571,0.811571,0,True,True
3177,177,21,Fay,carry water,0.792026,0.800026,0,True,True
