tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,inventory_count,previous_state_key,current_state_key,continuity_valid,scene_clock_ms,replay_frame_key,visible_scene_state
1842,103,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-598805,v44-600633,True,460500,ssrm.v44.replay.01842,True
1843,103,roofward,arrival court,0.0,0.0,45,turn_right,0,v44-751333,v44-772151,True,460750,ssrm.v44.replay.01843,True
1844,103,archive,arrival court,0.0,0.0,315,start_conversation,1,v44-261260,v44-255928,True,461000,ssrm.v44.replay.01844,True
1845,103,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-653304,v44-087258,True,461250,ssrm.v44.replay.01845,True
1846,103,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-741700,v44-739215,True,461500,ssrm.v44.replay.01846,True
1847,103,repair_ring,arrival court,0.0,0.0,90,apologize,0,v44-900284,v44-904978,True,461750,ssrm.v44.replay.01847,True
1848,103,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,0,v44-600633,v44-595605,True,462000,ssrm.v44.replay.01848,True
1849,103,roofward,arrival court,0.0,0.0,45,drop_object,0,v44-772151,v44-775012,True,462250,ssrm.v44.replay.01849,True
1850,103,archive,arrival court,0.0,0.0,315,apologize,1,v44-255928,v44-261126,True,462500,ssrm.v44.replay.01850,True
1851,103,signal,arrival court,4.0,4.0,0,offer_help,1,v44-087258,v44-090140,True,462750,ssrm.v44.replay.01851,True
1852,103,orchard,arrival court,0.0,0.0,135,inspect_inventory,0,v44-739215,v44-741562,True,463000,ssrm.v44.replay.01852,True
1853,103,repair_ring,arrival court,0.0,0.0,45,turn_left,0,v44-904978,v44-910022,True,463250,ssrm.v44.replay.01853,True
1854,104,roofward,arrival court,0.0,0.0,45,wait_respectfully,0,v44-775012,v44-772946,True,463500,ssrm.v44.replay.01854,True
1855,104,archive,arrival court,0.0,0.0,315,listen_memory,1,v44-261126,v44-257198,True,463750,ssrm.v44.replay.01855,True
1856,104,signal,mast base,4.0,4.0,0,move_forward,1,v44-090140,v44-883262,True,464000,ssrm.v44.replay.01856,True
1857,104,orchard,arrival court,0.0,0.0,180,turn_right,0,v44-741562,v44-742689,True,464250,ssrm.v44.replay.01857,True
1858,104,repair_ring,arrival court,0.0,0.0,45,start_conversation,0,v44-910022,v44-901761,True,464500,ssrm.v44.replay.01858,True
1859,104,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-595605,v44-601675,True,464750,ssrm.v44.replay.01859,True
1860,104,roofward,arrival court,0.0,0.0,90,turn_right,0,v44-772946,v44-777514,True,465000,ssrm.v44.replay.01860,True
1861,104,archive,arrival court,0.0,0.0,315,start_conversation,1,v44-257198,v44-262393,True,465250,ssrm.v44.replay.01861,True
1862,104,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-883262,v44-888756,True,465500,ssrm.v44.replay.01862,True
1863,104,orchard,arrival court,0.0,0.0,180,drop_object,0,v44-742689,v44-746378,True,465750,ssrm.v44.replay.01863,True
1864,104,repair_ring,arrival court,0.0,0.0,45,apologize,0,v44-901761,v44-905012,True,466000,ssrm.v44.replay.01864,True
1865,104,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,1,v44-601675,v44-033441,True,466250,ssrm.v44.replay.01865,True
1866,104,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-777514,v44-778150,True,466500,ssrm.v44.replay.01866,True
1867,104,archive,arrival court,0.0,0.0,315,apologize,1,v44-262393,v44-261605,True,466750,ssrm.v44.replay.01867,True
1868,104,signal,mast base,4.0,4.0,0,offer_help,1,v44-888756,v44-896994,True,467000,ssrm.v44.replay.01868,True
1869,104,orchard,arrival court,0.0,0.0,180,inspect_inventory,0,v44-746378,v44-748345,True,467250,ssrm.v44.replay.01869,True
1870,104,repair_ring,arrival court,0.0,0.0,0,turn_left,0,v44-905012,v44-874915,True,467500,ssrm.v44.replay.01870,True
1871,104,riverbend,dry ridge,4.0,4.0,0,offer_help,1,v44-033441,v44-027714,True,467750,ssrm.v44.replay.01871,True
1872,105,archive,arrival court,0.0,0.0,315,listen_memory,1,v44-261605,v44-257703,True,468000,ssrm.v44.replay.01872,True
1873,105,signal,mast base,4.0,4.0,0,move_forward,1,v44-896994,v44-896729,True,468250,ssrm.v44.replay.01873,True
1874,105,orchard,arrival court,0.0,0.0,225,turn_right,0,v44-748345,v44-744949,True,468500,ssrm.v44.replay.01874,True
1875,105,repair_ring,arrival court,0.0,0.0,0,start_conversation,0,v44-874915,v44-884528,True,468750,ssrm.v44.replay.01875,True
1876,105,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-027714,v44-078394,True,469000,ssrm.v44.replay.01876,True
1877,105,roofward,arrival court,0.0,0.0,135,turn_right,0,v44-778150,v44-799385,True,469250,ssrm.v44.replay.01877,True
1878,105,archive,arrival court,0.0,0.0,315,start_conversation,1,v44-257703,v44-261941,True,469500,ssrm.v44.replay.01878,True
1879,105,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-896729,v44-897352,True,469750,ssrm.v44.replay.01879,True
1880,105,orchard,arrival court,0.0,0.0,225,drop_object,0,v44-744949,v44-746415,True,470000,ssrm.v44.replay.01880,True
1881,105,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-884528,v44-883757,True,470250,ssrm.v44.replay.01881,True
1882,105,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-078394,v44-081695,True,470500,ssrm.v44.replay.01882,True
1883,105,roofward,arrival court,0.0,0.0,135,drop_object,0,v44-799385,v44-803965,True,470750,ssrm.v44.replay.01883,True
1884,105,archive,arrival court,0.0,0.0,315,apologize,1,v44-261941,v44-260278,True,471000,ssrm.v44.replay.01884,True
1885,105,signal,mast base,4.0,4.0,0,offer_help,1,v44-897352,v44-892997,True,471250,ssrm.v44.replay.01885,True
1886,105,orchard,arrival court,0.0,0.0,225,inspect_inventory,0,v44-746415,v44-744380,True,471500,ssrm.v44.replay.01886,True
1887,105,repair_ring,arrival court,0.0,0.0,315,turn_left,0,v44-883757,v44-935211,True,471750,ssrm.v44.replay.01887,True
1888,105,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-081695,v44-083228,True,472000,ssrm.v44.replay.01888,True
1889,105,roofward,arrival court,0.0,0.0,135,inspect_inventory,0,v44-803965,v44-801958,True,472250,ssrm.v44.replay.01889,True
1890,106,signal,mast base,4.0,4.0,0,move_forward,1,v44-892997,v44-895887,True,472500,ssrm.v44.replay.01890,True
1891,106,orchard,arrival court,0.0,0.0,270,turn_right,0,v44-744380,v44-742317,True,472750,ssrm.v44.replay.01891,True
1892,106,repair_ring,arrival court,0.0,0.0,315,start_conversation,0,v44-935211,v44-925955,True,473000,ssrm.v44.replay.01892,True
1893,106,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-083228,v44-078892,True,473250,ssrm.v44.replay.01893,True
1894,106,roofward,arrival court,0.0,0.0,180,turn_right,0,v44-801958,v44-800343,True,473500,ssrm.v44.replay.01894,True
1895,106,archive,arrival court,0.0,0.0,315,start_conversation,1,v44-260278,v44-262015,True,473750,ssrm.v44.replay.01895,True
1896,106,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-895887,v44-898743,True,474000,ssrm.v44.replay.01896,True
1897,106,orchard,arrival court,0.0,0.0,270,drop_object,0,v44-742317,v44-743856,True,474250,ssrm.v44.replay.01897,True
1898,106,repair_ring,arrival court,0.0,0.0,315,apologize,0,v44-925955,v44-934683,True,474500,ssrm.v44.replay.01898,True
1899,106,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-078892,v44-086286,True,474750,ssrm.v44.replay.01899,True
1900,106,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-800343,v44-789707,True,475000,ssrm.v44.replay.01900,True
1901,106,archive,arrival court,0.0,0.0,315,apologize,1,v44-262015,v44-253059,True,475250,ssrm.v44.replay.01901,True
1902,106,signal,mast base,4.0,4.0,0,offer_help,1,v44-898743,v44-891223,True,475500,ssrm.v44.replay.01902,True
1903,106,orchard,arrival court,0.0,0.0,270,inspect_inventory,0,v44-743856,v44-743024,True,475750,ssrm.v44.replay.01903,True
1904,106,repair_ring,arrival court,0.0,0.0,270,turn_left,0,v44-934683,v44-928904,True,476000,ssrm.v44.replay.01904,True
1905,106,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-086286,v44-079632,True,476250,ssrm.v44.replay.01905,True
1906,106,roofward,arrival court,0.0,0.0,180,inspect_inventory,0,v44-789707,v44-801013,True,476500,ssrm.v44.replay.01906,True
1907,106,archive,arrival court,0.0,0.0,270,turn_left,1,v44-253059,v44-259142,True,476750,ssrm.v44.replay.01907,True
1908,107,orchard,arrival court,0.0,0.0,315,turn_right,0,v44-743024,v44-739264,True,477000,ssrm.v44.replay.01908,True
1909,107,repair_ring,arrival court,0.0,0.0,270,start_conversation,0,v44-928904,v44-930483,True,477250,ssrm.v44.replay.01909,True
1910,107,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-079632,v44-076641,True,477500,ssrm.v44.replay.01910,True
1911,107,roofward,arrival court,0.0,0.0,225,turn_right,0,v44-801013,v44-788289,True,477750,ssrm.v44.replay.01911,True
1912,107,archive,arrival court,0.0,0.0,270,start_conversation,1,v44-259142,v44-257051,True,478000,ssrm.v44.replay.01912,True
1913,107,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-891223,v44-885759,True,478250,ssrm.v44.replay.01913,True
1914,107,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-739264,v44-742938,True,478500,ssrm.v44.replay.01914,True
1915,107,repair_ring,arrival court,0.0,0.0,270,apologize,0,v44-930483,v44-927033,True,478750,ssrm.v44.replay.01915,True
1916,107,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-076641,v44-077717,True,479000,ssrm.v44.replay.01916,True
1917,107,roofward,arrival court,0.0,0.0,225,drop_object,0,v44-788289,v44-803617,True,479250,ssrm.v44.replay.01917,True
1918,107,archive,arrival court,0.0,0.0,270,apologize,1,v44-257051,v44-258099,True,479500,ssrm.v44.replay.01918,True
1919,107,signal,mast base,4.0,4.0,0,offer_help,1,v44-885759,v44-895800,True,479750,ssrm.v44.replay.01919,True
1920,107,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-742938,v44-742626,True,480000,ssrm.v44.replay.01920,True
1921,107,repair_ring,arrival court,0.0,0.0,225,turn_left,0,v44-927033,v44-924462,True,480250,ssrm.v44.replay.01921,True
1922,107,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-077717,v44-078769,True,480500,ssrm.v44.replay.01922,True
1923,107,roofward,arrival court,0.0,0.0,225,inspect_inventory,0,v44-803617,v44-794846,True,480750,ssrm.v44.replay.01923,True
1924,107,archive,arrival court,0.0,0.0,225,turn_left,1,v44-258099,v44-262854,True,481000,ssrm.v44.replay.01924,True
1925,107,signal,mast base,4.0,4.0,0,approach_group,1,v44-895800,v44-889192,True,481250,ssrm.v44.replay.01925,True
1926,108,repair_ring,arrival court,0.0,0.0,225,start_conversation,0,v44-924462,v44-927845,True,481500,ssrm.v44.replay.01926,True
1927,108,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-078769,v44-084418,True,481750,ssrm.v44.replay.01927,True
1928,108,roofward,arrival court,0.0,0.0,270,turn_right,0,v44-794846,v44-802631,True,482000,ssrm.v44.replay.01928,True
1929,108,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-262854,v44-262117,True,482250,ssrm.v44.replay.01929,True
1930,108,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-889192,v44-890730,True,482500,ssrm.v44.replay.01930,True
1931,108,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-742626,v44-740762,True,482750,ssrm.v44.replay.01931,True
1932,108,repair_ring,arrival court,0.0,0.0,225,apologize,0,v44-927845,v44-930208,True,483000,ssrm.v44.replay.01932,True
1933,108,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-084418,v44-077773,True,483250,ssrm.v44.replay.01933,True
1934,108,roofward,arrival court,0.0,0.0,270,drop_object,0,v44-802631,v44-793414,True,483500,ssrm.v44.replay.01934,True
1935,108,archive,arrival court,0.0,0.0,225,apologize,1,v44-262117,v44-257253,True,483750,ssrm.v44.replay.01935,True
1936,108,signal,mast base,4.0,4.0,0,offer_help,1,v44-890730,v44-888659,True,484000,ssrm.v44.replay.01936,True
1937,108,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-740762,v44-742734,True,484250,ssrm.v44.replay.01937,True
1938,108,repair_ring,arrival court,0.0,0.0,180,turn_left,0,v44-930208,v44-926829,True,484500,ssrm.v44.replay.01938,True
1939,108,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-077773,v44-082910,True,484750,ssrm.v44.replay.01939,True
1940,108,roofward,arrival court,0.0,0.0,270,inspect_inventory,0,v44-793414,v44-795749,True,485000,ssrm.v44.replay.01940,True
1941,108,archive,arrival court,0.0,0.0,180,turn_left,1,v44-257253,v44-258317,True,485250,ssrm.v44.replay.01941,True
1942,108,signal,mast base,4.0,4.0,0,approach_group,1,v44-888659,v44-895082,True,485500,ssrm.v44.replay.01942,True
1943,108,orchard,arrival court,0.0,0.0,315,request_permission,0,v44-742734,v44-741967,True,485750,ssrm.v44.replay.01943,True
1944,109,riverbend,arrival court,4.0,4.0,0,move_forward,1,v44-082910,v44-229276,True,486000,ssrm.v44.replay.01944,True
1945,109,roofward,arrival court,0.0,0.0,315,turn_right,0,v44-795749,v44-803569,True,486250,ssrm.v44.replay.01945,True
1946,109,archive,arrival court,0.0,0.0,180,start_conversation,1,v44-258317,v44-261249,True,486500,ssrm.v44.replay.01946,True
1947,109,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-895082,v44-891706,True,486750,ssrm.v44.replay.01947,True
1948,109,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-741967,v44-747100,True,487000,ssrm.v44.replay.01948,True
1949,109,repair_ring,arrival court,0.0,0.0,180,apologize,0,v44-926829,v44-933914,True,487250,ssrm.v44.replay.01949,True
1950,109,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-229276,v44-231717,True,487500,ssrm.v44.replay.01950,True
1951,109,roofward,arrival court,0.0,0.0,315,drop_object,0,v44-803569,v44-797925,True,487750,ssrm.v44.replay.01951,True
1952,109,archive,arrival court,0.0,0.0,180,apologize,1,v44-261249,v44-259137,True,488000,ssrm.v44.replay.01952,True
1953,109,signal,mast base,4.0,4.0,0,offer_help,1,v44-891706,v44-890055,True,488250,ssrm.v44.replay.01953,True
1954,109,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-747100,v44-739204,True,488500,ssrm.v44.replay.01954,True
1955,109,repair_ring,arrival court,0.0,0.0,135,turn_left,0,v44-933914,v44-929551,True,488750,ssrm.v44.replay.01955,True
1956,109,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-231717,v44-230964,True,489000,ssrm.v44.replay.01956,True
1957,109,roofward,arrival court,0.0,0.0,315,inspect_inventory,0,v44-797925,v44-803878,True,489250,ssrm.v44.replay.01957,True
1958,109,archive,arrival court,0.0,0.0,135,turn_left,1,v44-259137,v44-262920,True,489500,ssrm.v44.replay.01958,True
1959,109,signal,mast base,4.0,4.0,0,approach_group,1,v44-890055,v44-890679,True,489750,ssrm.v44.replay.01959,True
1960,109,orchard,arrival court,0.0,0.0,315,request_permission,0,v44-739204,v44-740666,True,490000,ssrm.v44.replay.01960,True
1961,109,repair_ring,arrival court,0.0,0.0,135,pickup_shared_object,0,v44-929551,v44-929219,True,490250,ssrm.v44.replay.01961,True
1962,110,roofward,arrival court,0.0,0.0,0,turn_right,0,v44-803878,v44-752717,True,490500,ssrm.v44.replay.01962,True
1963,110,archive,arrival court,0.0,0.0,135,start_conversation,1,v44-262920,v44-258555,True,490750,ssrm.v44.replay.01963,True
1964,110,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-890679,v44-894456,True,491000,ssrm.v44.replay.01964,True
1965,110,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-740666,v44-744474,True,491250,ssrm.v44.replay.01965,True
1966,110,repair_ring,arrival court,0.0,0.0,135,apologize,0,v44-929219,v44-931714,True,491500,ssrm.v44.replay.01966,True
1967,110,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-230964,v44-233138,True,491750,ssrm.v44.replay.01967,True
1968,110,roofward,arrival court,0.0,0.0,0,drop_object,0,v44-752717,v44-752912,True,492000,ssrm.v44.replay.01968,True
1969,110,archive,arrival court,0.0,0.0,135,apologize,1,v44-258555,v44-265095,True,492250,ssrm.v44.replay.01969,True
1970,110,signal,mast base,4.0,4.0,0,offer_help,1,v44-894456,v44-891893,True,492500,ssrm.v44.replay.01970,True
1971,110,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-744474,v44-743701,True,492750,ssrm.v44.replay.01971,True
1972,110,repair_ring,arrival court,0.0,0.0,90,turn_left,0,v44-931714,v44-905446,True,493000,ssrm.v44.replay.01972,True
1973,110,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-233138,v44-230104,True,493250,ssrm.v44.replay.01973,True
1974,110,roofward,arrival court,0.0,0.0,0,inspect_inventory,0,v44-752912,v44-750360,True,493500,ssrm.v44.replay.01974,True
1975,110,archive,arrival court,0.0,0.0,90,turn_left,1,v44-265095,v44-239650,True,493750,ssrm.v44.replay.01975,True
1976,110,signal,mast base,4.0,4.0,0,approach_group,1,v44-891893,v44-895202,True,494000,ssrm.v44.replay.01976,True
1977,110,orchard,arrival court,0.0,0.0,315,request_permission,0,v44-743701,v44-742555,True,494250,ssrm.v44.replay.01977,True
1978,110,repair_ring,arrival court,0.0,0.0,90,pickup_shared_object,0,v44-905446,v44-909238,True,494500,ssrm.v44.replay.01978,True
1979,110,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-230104,v44-227976,True,494750,ssrm.v44.replay.01979,True
1980,111,archive,arrival court,0.0,0.0,90,start_conversation,1,v44-239650,v44-237113,True,495000,ssrm.v44.replay.01980,True
1981,111,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-895202,v44-888202,True,495250,ssrm.v44.replay.01981,True
1982,111,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-742555,v44-743620,True,495500,ssrm.v44.replay.01982,True
1983,111,repair_ring,arrival court,0.0,0.0,90,apologize,0,v44-909238,v44-908949,True,495750,ssrm.v44.replay.01983,True
1984,111,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-227976,v44-236826,True,496000,ssrm.v44.replay.01984,True
1985,111,roofward,arrival court,0.0,0.0,0,drop_object,0,v44-750360,v44-748955,True,496250,ssrm.v44.replay.01985,True
1986,111,archive,arrival court,0.0,0.0,90,apologize,1,v44-237113,v44-235887,True,496500,ssrm.v44.replay.01986,True
1987,111,signal,mast base,4.0,4.0,0,offer_help,1,v44-888202,v44-891509,True,496750,ssrm.v44.replay.01987,True
1988,111,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-743620,v44-743360,True,497000,ssrm.v44.replay.01988,True
1989,111,repair_ring,arrival court,0.0,0.0,45,turn_left,0,v44-908949,v44-914976,True,497250,ssrm.v44.replay.01989,True
1990,111,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-236826,v44-232874,True,497500,ssrm.v44.replay.01990,True
1991,111,roofward,arrival court,0.0,0.0,0,inspect_inventory,0,v44-748955,v44-755276,True,497750,ssrm.v44.replay.01991,True
1992,111,archive,arrival court,0.0,0.0,45,turn_left,1,v44-235887,v44-241995,True,498000,ssrm.v44.replay.01992,True
1993,111,signal,mast base,4.0,4.0,0,approach_group,1,v44-891509,v44-892113,True,498250,ssrm.v44.replay.01993,True
1994,111,orchard,arrival court,0.0,0.0,315,request_permission,0,v44-743360,v44-742598,True,498500,ssrm.v44.replay.01994,True
1995,111,repair_ring,arrival court,0.0,0.0,45,pickup_shared_object,0,v44-914976,v44-912412,True,498750,ssrm.v44.replay.01995,True
1996,111,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-232874,v44-234854,True,499000,ssrm.v44.replay.01996,True
1997,111,roofward,arrival court,0.0,0.0,0,request_permission,0,v44-755276,v44-755047,True,499250,ssrm.v44.replay.01997,True
1998,112,signal,mast base,4.0,4.0,0,pickup_owned_object,1,v44-892113,v44-890527,True,499500,ssrm.v44.replay.01998,True
1999,112,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-742598,v44-749961,True,499750,ssrm.v44.replay.01999,True
2000,112,repair_ring,arrival court,0.0,0.0,45,apologize,0,v44-912412,v44-895871,True,500000,ssrm.v44.replay.02000,True
2001,112,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-234854,v44-225964,True,500250,ssrm.v44.replay.02001,True
