tick_id,day,settlement_id,resident_id,phrase,relationship_prompt,relationship_days,mastery_before,mastery_after,trust_before,trust_after,phrase_used_in_project,phrase_linked_to_resident_memory,persists_across_reload,no_autonomous_language_claim,no_llm_call
1948,109,cinder_garden,Pax,cool hand,remembered shade first,109,0.443,0.453,0.94,0.94,True,True,True,True,True
1949,109,lichen_bridge,Rin,rope safe,waited at the rope,109,0.434,0.442,0.94,0.94,True,True,True,True,True
1950,109,orchid_engine,Eli,gear lane,kept the gear lane open,109,0.437,0.447,0.94,0.94,True,True,True,True,True
1951,109,moss_ward,Ari,ledger no touch,asked before ledger,109,0.445,0.453,0.94,0.94,True,True,True,True,True
1952,109,glass_harbor,Oren,lamp bright,guarded lamp for me,109,0.446,0.456,0.94,0.94,True,True,True,True,True
1953,109,cinder_garden,Vale,shade first,left my basket sorted,109,0.445,0.453,0.94,0.94,True,True,True,True,True
1954,109,lichen_bridge,Sol,bowl shared,kept bowl shared,109,0.433,0.443,0.94,0.94,True,True,True,True,True
1955,109,orchid_engine,Bea,valve wait,did not turn the valve,109,0.436,0.444,0.94,0.94,True,True,True,True,True
1956,109,moss_ward,Fay,loom wait,waited during repair,109,0.444,0.454,0.94,0.94,True,True,True,True,True
1957,109,glass_harbor,Puck,tea first,shared crossing tea,109,0.444,0.452,0.94,0.94,True,True,True,True,True
1958,109,cinder_garden,Wren,seed sleep,kept the path cool,109,0.443,0.453,0.94,0.94,True,True,True,True,True
1959,109,lichen_bridge,Kio,signal hush,heard my signal,109,0.442,0.45,0.94,0.94,True,True,True,True,True
1960,109,orchid_engine,Cai,orchid rest,let orchid rest,109,0.433,0.443,0.94,0.94,True,True,True,True,True
1961,109,moss_ward,Milo,path dry,helped after rain,109,0.445,0.453,0.94,0.94,True,True,True,True,True
1962,110,cinder_garden,Vale,cool hand,remembered shade first,110,0.445,0.455,0.94,0.94,True,True,True,True,True
1963,110,lichen_bridge,Sol,rope safe,waited at the rope,110,0.455,0.463,0.94,0.94,True,True,True,True,True
1964,110,orchid_engine,Bea,gear lane,kept the gear lane open,110,0.453,0.463,0.94,0.94,True,True,True,True,True
1965,110,moss_ward,Fay,ledger no touch,asked before ledger,110,0.454,0.462,0.94,0.94,True,True,True,True,True
1966,110,glass_harbor,Puck,lamp bright,guarded lamp for me,110,0.448,0.458,0.94,0.94,True,True,True,True,True
1967,110,cinder_garden,Wren,shade first,left my basket sorted,110,0.442,0.45,0.94,0.94,True,True,True,True,True
1968,110,lichen_bridge,Kio,bowl shared,kept bowl shared,110,0.442,0.452,0.94,0.94,True,True,True,True,True
1969,110,orchid_engine,Cai,valve wait,did not turn the valve,110,0.453,0.461,0.94,0.94,True,True,True,True,True
1970,110,moss_ward,Milo,loom wait,waited during repair,110,0.452,0.462,0.94,0.94,True,True,True,True,True
1971,110,glass_harbor,Sera,tea first,shared crossing tea,110,0.452,0.46,0.94,0.94,True,True,True,True,True
1972,110,cinder_garden,Juno,seed sleep,kept the path cool,110,0.441,0.451,0.94,0.94,True,True,True,True,True
1973,110,lichen_bridge,Luma,signal hush,heard my signal,110,0.447,0.455,0.94,0.94,True,True,True,True,True
1974,110,orchid_engine,Dax,orchid rest,let orchid rest,110,0.453,0.463,0.94,0.94,True,True,True,True,True
1975,110,moss_ward,Tala,path dry,helped after rain,110,0.455,0.463,0.94,0.94,True,True,True,True,True
1976,110,glass_harbor,Nia,net keeper,kept net lane clear,110,0.452,0.462,0.94,0.94,True,True,True,True,True
1977,110,cinder_garden,Pax,cool hand,remembered shade first,110,0.453,0.461,0.94,0.94,True,True,True,True,True
1978,110,lichen_bridge,Rin,rope safe,waited at the rope,110,0.442,0.452,0.94,0.94,True,True,True,True,True
1979,110,orchid_engine,Eli,gear lane,kept the gear lane open,110,0.447,0.455,0.94,0.94,True,True,True,True,True
1980,111,glass_harbor,Sera,lamp bright,guarded lamp for me,111,0.443,0.453,0.94,0.94,True,True,True,True,True
1981,111,cinder_garden,Juno,shade first,left my basket sorted,111,0.453,0.461,0.94,0.94,True,True,True,True,True
1982,111,lichen_bridge,Luma,bowl shared,kept bowl shared,111,0.451,0.461,0.94,0.94,True,True,True,True,True
1983,111,orchid_engine,Dax,valve wait,did not turn the valve,111,0.452,0.46,0.94,0.94,True,True,True,True,True
1984,111,moss_ward,Tala,loom wait,waited during repair,111,0.45,0.46,0.94,0.94,True,True,True,True,True
1985,111,glass_harbor,Nia,tea first,shared crossing tea,111,0.444,0.452,0.94,0.94,True,True,True,True,True
1986,111,cinder_garden,Pax,seed sleep,kept the path cool,111,0.446,0.456,0.94,0.94,True,True,True,True,True
1987,111,lichen_bridge,Rin,signal hush,heard my signal,111,0.455,0.463,0.94,0.94,True,True,True,True,True
1988,111,orchid_engine,Eli,orchid rest,let orchid rest,111,0.454,0.464,0.94,0.94,True,True,True,True,True
1989,111,moss_ward,Ari,path dry,helped after rain,111,0.454,0.462,0.94,0.94,True,True,True,True,True
1990,111,glass_harbor,Oren,net keeper,kept net lane clear,111,0.452,0.462,0.94,0.94,True,True,True,True,True
1991,111,cinder_garden,Vale,cool hand,remembered shade first,111,0.455,0.463,0.94,0.94,True,True,True,True,True
1992,111,lichen_bridge,Sol,rope safe,waited at the rope,111,0.463,0.473,0.94,0.94,True,True,True,True,True
1993,111,orchid_engine,Bea,gear lane,kept the gear lane open,111,0.463,0.471,0.94,0.94,True,True,True,True,True
1994,111,moss_ward,Fay,ledger no touch,asked before ledger,111,0.462,0.472,0.94,0.94,True,True,True,True,True
1995,111,glass_harbor,Puck,lamp bright,guarded lamp for me,111,0.458,0.466,0.94,0.94,True,True,True,True,True
1996,111,cinder_garden,Wren,shade first,left my basket sorted,111,0.45,0.46,0.94,0.94,True,True,True,True,True
1997,111,lichen_bridge,Kio,bowl shared,kept bowl shared,111,0.452,0.46,0.94,0.94,True,True,True,True,True
1998,112,moss_ward,Ari,loom wait,waited during repair,112,0.443,0.453,0.94,0.94,True,True,True,True,True
1999,112,glass_harbor,Oren,tea first,shared crossing tea,112,0.453,0.461,0.94,0.94,True,True,True,True,True
2000,112,cinder_garden,Vale,seed sleep,kept the path cool,112,0.451,0.461,0.94,0.94,True,True,True,True,True
2001,112,lichen_bridge,Sol,signal hush,heard my signal,112,0.453,0.461,0.94,0.94,True,True,True,True,True
2002,112,orchid_engine,Bea,orchid rest,let orchid rest,112,0.45,0.46,0.94,0.94,True,True,True,True,True
2003,112,moss_ward,Fay,path dry,helped after rain,112,0.443,0.451,0.94,0.94,True,True,True,True,True
2004,112,glass_harbor,Puck,net keeper,kept net lane clear,112,0.444,0.454,0.94,0.94,True,True,True,True,True
2005,112,cinder_garden,Wren,cool hand,remembered shade first,112,0.454,0.462,0.94,0.94,True,True,True,True,True
2006,112,lichen_bridge,Kio,rope safe,waited at the rope,112,0.452,0.462,0.94,0.94,True,True,True,True,True
2007,112,orchid_engine,Cai,gear lane,kept the gear lane open,112,0.453,0.461,0.94,0.94,True,True,True,True,True
2008,112,moss_ward,Milo,ledger no touch,asked before ledger,112,0.45,0.46,0.94,0.94,True,True,True,True,True
2009,112,glass_harbor,Sera,lamp bright,guarded lamp for me,112,0.453,0.461,0.94,0.94,True,True,True,True,True
2010,112,cinder_garden,Juno,shade first,left my basket sorted,112,0.461,0.471,0.94,0.94,True,True,True,True,True
2011,112,lichen_bridge,Luma,bowl shared,kept bowl shared,112,0.461,0.469,0.94,0.94,True,True,True,True,True
2012,112,orchid_engine,Dax,valve wait,did not turn the valve,112,0.46,0.47,0.94,0.94,True,True,True,True,True
2013,112,moss_ward,Tala,loom wait,waited during repair,112,0.46,0.47,0.94,0.94,True,True,True,True,True
2014,112,glass_harbor,Nia,tea first,shared crossing tea,112,0.452,0.462,0.94,0.94,True,True,True,True,True
2015,112,cinder_garden,Pax,seed sleep,kept the path cool,112,0.456,0.464,0.94,0.94,True,True,True,True,True
2016,113,orchid_engine,Cai,orchid rest,let orchid rest,113,0.443,0.453,0.94,0.94,True,True,True,True,True
2017,113,moss_ward,Milo,path dry,helped after rain,113,0.453,0.461,0.94,0.94,True,True,True,True,True
2018,113,glass_harbor,Sera,net keeper,kept net lane clear,113,0.451,0.461,0.94,0.94,True,True,True,True,True
2019,113,cinder_garden,Juno,cool hand,remembered shade first,113,0.453,0.461,0.94,0.94,True,True,True,True,True
2020,113,lichen_bridge,Luma,rope safe,waited at the rope,113,0.45,0.46,0.94,0.94,True,True,True,True,True
2021,113,orchid_engine,Dax,gear lane,kept the gear lane open,113,0.443,0.451,0.94,0.94,True,True,True,True,True
2022,113,moss_ward,Tala,ledger no touch,asked before ledger,113,0.444,0.454,0.94,0.94,True,True,True,True,True
2023,113,glass_harbor,Nia,lamp bright,guarded lamp for me,113,0.454,0.462,0.94,0.94,True,True,True,True,True
2024,113,cinder_garden,Pax,shade first,left my basket sorted,113,0.452,0.462,0.94,0.94,True,True,True,True,True
2025,113,lichen_bridge,Rin,bowl shared,kept bowl shared,113,0.453,0.461,0.94,0.94,True,True,True,True,True
2026,113,orchid_engine,Eli,valve wait,did not turn the valve,113,0.45,0.46,0.94,0.94,True,True,True,True,True
2027,113,moss_ward,Ari,loom wait,waited during repair,113,0.453,0.461,0.94,0.94,True,True,True,True,True
2028,113,glass_harbor,Oren,tea first,shared crossing tea,113,0.461,0.471,0.94,0.94,True,True,True,True,True
2029,113,cinder_garden,Vale,seed sleep,kept the path cool,113,0.461,0.469,0.94,0.94,True,True,True,True,True
2030,113,lichen_bridge,Sol,signal hush,heard my signal,113,0.461,0.471,0.94,0.94,True,True,True,True,True
2031,113,orchid_engine,Bea,orchid rest,let orchid rest,113,0.46,0.468,0.94,0.94,True,True,True,True,True
2032,113,moss_ward,Fay,path dry,helped after rain,113,0.451,0.461,0.94,0.94,True,True,True,True,True
2033,113,glass_harbor,Puck,net keeper,kept net lane clear,113,0.454,0.462,0.94,0.94,True,True,True,True,True
2034,114,lichen_bridge,Rin,rope safe,waited at the rope,114,0.452,0.462,0.94,0.94,True,True,True,True,True
2035,114,orchid_engine,Eli,gear lane,kept the gear lane open,114,0.455,0.463,0.94,0.94,True,True,True,True,True
2036,114,moss_ward,Ari,ledger no touch,asked before ledger,114,0.453,0.463,0.94,0.94,True,True,True,True,True
2037,114,glass_harbor,Oren,lamp bright,guarded lamp for me,114,0.456,0.464,0.94,0.94,True,True,True,True,True
2038,114,cinder_garden,Vale,shade first,left my basket sorted,114,0.453,0.463,0.94,0.94,True,True,True,True,True
2039,114,lichen_bridge,Sol,bowl shared,kept bowl shared,114,0.443,0.451,0.94,0.94,True,True,True,True,True
2040,114,orchid_engine,Bea,valve wait,did not turn the valve,114,0.444,0.454,0.94,0.94,True,True,True,True,True
2041,114,moss_ward,Fay,loom wait,waited during repair,114,0.454,0.462,0.94,0.94,True,True,True,True,True
2042,114,glass_harbor,Puck,tea first,shared crossing tea,114,0.452,0.462,0.94,0.94,True,True,True,True,True
2043,114,cinder_garden,Wren,seed sleep,kept the path cool,114,0.453,0.461,0.94,0.94,True,True,True,True,True
2044,114,lichen_bridge,Kio,signal hush,heard my signal,114,0.45,0.46,0.94,0.94,True,True,True,True,True
2045,114,orchid_engine,Cai,orchid rest,let orchid rest,114,0.453,0.461,0.94,0.94,True,True,True,True,True
2046,114,moss_ward,Milo,path dry,helped after rain,114,0.461,0.471,0.94,0.94,True,True,True,True,True
2047,114,glass_harbor,Sera,net keeper,kept net lane clear,114,0.461,0.469,0.94,0.94,True,True,True,True,True
2048,114,cinder_garden,Juno,cool hand,remembered shade first,114,0.461,0.471,0.94,0.94,True,True,True,True,True
2049,114,lichen_bridge,Luma,rope safe,waited at the rope,114,0.46,0.468,0.94,0.94,True,True,True,True,True
2050,114,orchid_engine,Dax,gear lane,kept the gear lane open,114,0.451,0.461,0.94,0.94,True,True,True,True,True
2051,114,moss_ward,Tala,ledger no touch,asked before ledger,114,0.454,0.462,0.94,0.94,True,True,True,True,True
2052,115,cinder_garden,Wren,shade first,left my basket sorted,115,0.46,0.47,0.94,0.94,True,True,True,True,True
2053,115,lichen_bridge,Kio,bowl shared,kept bowl shared,115,0.46,0.468,0.94,0.94,True,True,True,True,True
2054,115,orchid_engine,Cai,valve wait,did not turn the valve,115,0.461,0.471,0.94,0.94,True,True,True,True,True
2055,115,moss_ward,Milo,loom wait,waited during repair,115,0.462,0.47,0.94,0.94,True,True,True,True,True
2056,115,glass_harbor,Sera,tea first,shared crossing tea,115,0.46,0.47,0.94,0.94,True,True,True,True,True
2057,115,cinder_garden,Juno,seed sleep,kept the path cool,115,0.451,0.461,0.94,0.94,True,True,True,True,True
2058,115,lichen_bridge,Luma,signal hush,heard my signal,115,0.455,0.465,0.94,0.94,True,True,True,True,True
2059,115,orchid_engine,Dax,orchid rest,let orchid rest,115,0.463,0.471,0.94,0.94,True,True,True,True,True
2060,115,moss_ward,Tala,path dry,helped after rain,115,0.463,0.473,0.94,0.94,True,True,True,True,True
2061,115,glass_harbor,Nia,net keeper,kept net lane clear,115,0.462,0.47,0.94,0.94,True,True,True,True,True
2062,115,cinder_garden,Pax,cool hand,remembered shade first,115,0.461,0.471,0.94,0.94,True,True,True,True,True
2063,115,lichen_bridge,Rin,rope safe,waited at the rope,115,0.462,0.47,0.94,0.94,True,True,True,True,True
2064,115,orchid_engine,Eli,gear lane,kept the gear lane open,115,0.463,0.473,0.94,0.94,True,True,True,True,True
2065,115,moss_ward,Ari,ledger no touch,asked before ledger,115,0.463,0.471,0.94,0.94,True,True,True,True,True
2066,115,glass_harbor,Oren,lamp bright,guarded lamp for me,115,0.464,0.474,0.94,0.94,True,True,True,True,True
2067,115,cinder_garden,Vale,shade first,left my basket sorted,115,0.463,0.471,0.94,0.94,True,True,True,True,True
2068,115,lichen_bridge,Sol,bowl shared,kept bowl shared,115,0.451,0.461,0.94,0.94,True,True,True,True,True
2069,115,orchid_engine,Bea,valve wait,did not turn the valve,115,0.454,0.462,0.94,0.94,True,True,True,True,True
2070,116,glass_harbor,Nia,tea first,shared crossing tea,116,0.462,0.472,0.94,0.94,True,True,True,True,True
2071,116,cinder_garden,Pax,seed sleep,kept the path cool,116,0.464,0.472,0.94,0.94,True,True,True,True,True
2072,116,lichen_bridge,Rin,signal hush,heard my signal,116,0.463,0.473,0.94,0.94,True,True,True,True,True
2073,116,orchid_engine,Eli,orchid rest,let orchid rest,116,0.464,0.472,0.94,0.94,True,True,True,True,True
2074,116,moss_ward,Ari,path dry,helped after rain,116,0.462,0.472,0.94,0.94,True,True,True,True,True
2075,116,glass_harbor,Oren,net keeper,kept net lane clear,116,0.462,0.47,0.94,0.94,True,True,True,True,True
2076,116,cinder_garden,Vale,cool hand,remembered shade first,116,0.463,0.473,0.94,0.94,True,True,True,True,True
2077,116,lichen_bridge,Sol,rope safe,waited at the rope,116,0.473,0.481,0.94,0.94,True,True,True,True,True
2078,116,orchid_engine,Bea,gear lane,kept the gear lane open,116,0.471,0.481,0.94,0.94,True,True,True,True,True
2079,116,moss_ward,Fay,ledger no touch,asked before ledger,116,0.472,0.48,0.94,0.94,True,True,True,True,True
2080,116,glass_harbor,Puck,lamp bright,guarded lamp for me,116,0.466,0.476,0.94,0.94,True,True,True,True,True
2081,116,cinder_garden,Wren,shade first,left my basket sorted,116,0.47,0.478,0.94,0.94,True,True,True,True,True
2082,116,lichen_bridge,Kio,bowl shared,kept bowl shared,116,0.468,0.478,0.94,0.94,True,True,True,True,True
2083,116,orchid_engine,Cai,valve wait,did not turn the valve,116,0.471,0.479,0.94,0.94,True,True,True,True,True
2084,116,moss_ward,Milo,loom wait,waited during repair,116,0.47,0.48,0.94,0.94,True,True,True,True,True
2085,116,glass_harbor,Sera,tea first,shared crossing tea,116,0.47,0.478,0.94,0.94,True,True,True,True,True
2086,116,cinder_garden,Juno,seed sleep,kept the path cool,116,0.461,0.471,0.94,0.94,True,True,True,True,True
2087,116,lichen_bridge,Luma,signal hush,heard my signal,116,0.465,0.473,0.94,0.94,True,True,True,True,True
2088,117,moss_ward,Fay,path dry,helped after rain,117,0.461,0.471,0.94,0.94,True,True,True,True,True
2089,117,glass_harbor,Puck,net keeper,kept net lane clear,117,0.462,0.47,0.94,0.94,True,True,True,True,True
2090,117,cinder_garden,Wren,cool hand,remembered shade first,117,0.462,0.472,0.94,0.94,True,True,True,True,True
2091,117,lichen_bridge,Kio,rope safe,waited at the rope,117,0.462,0.47,0.94,0.94,True,True,True,True,True
2092,117,orchid_engine,Cai,gear lane,kept the gear lane open,117,0.461,0.471,0.94,0.94,True,True,True,True,True
2093,117,moss_ward,Milo,ledger no touch,asked before ledger,117,0.46,0.468,0.94,0.94,True,True,True,True,True
2094,117,glass_harbor,Sera,lamp bright,guarded lamp for me,117,0.461,0.471,0.94,0.94,True,True,True,True,True
2095,117,cinder_garden,Juno,shade first,left my basket sorted,117,0.471,0.479,0.94,0.94,True,True,True,True,True
2096,117,lichen_bridge,Luma,bowl shared,kept bowl shared,117,0.469,0.479,0.94,0.94,True,True,True,True,True
2097,117,orchid_engine,Dax,valve wait,did not turn the valve,117,0.47,0.478,0.94,0.94,True,True,True,True,True
2098,117,moss_ward,Tala,loom wait,waited during repair,117,0.47,0.48,0.94,0.94,True,True,True,True,True
2099,117,glass_harbor,Nia,tea first,shared crossing tea,117,0.472,0.48,0.94,0.94,True,True,True,True,True
2100,117,cinder_garden,Pax,seed sleep,kept the path cool,117,0.472,0.482,0.94,0.94,True,True,True,True,True
2101,117,lichen_bridge,Rin,signal hush,heard my signal,117,0.473,0.481,0.94,0.94,True,True,True,True,True
2102,117,orchid_engine,Eli,orchid rest,let orchid rest,117,0.472,0.482,0.94,0.94,True,True,True,True,True
2103,117,moss_ward,Ari,path dry,helped after rain,117,0.472,0.48,0.94,0.94,True,True,True,True,True
2104,117,glass_harbor,Oren,net keeper,kept net lane clear,117,0.47,0.48,0.94,0.94,True,True,True,True,True
2105,117,cinder_garden,Vale,cool hand,remembered shade first,117,0.473,0.481,0.94,0.94,True,True,True,True,True
2106,118,orchid_engine,Dax,gear lane,kept the gear lane open,118,0.461,0.471,0.94,0.94,True,True,True,True,True
2107,118,moss_ward,Tala,ledger no touch,asked before ledger,118,0.462,0.47,0.94,0.94,True,True,True,True,True
2108,118,glass_harbor,Nia,lamp bright,guarded lamp for me,118,0.462,0.472,0.94,0.94,True,True,True,True,True
2109,118,cinder_garden,Pax,shade first,left my basket sorted,118,0.462,0.47,0.94,0.94,True,True,True,True,True
2110,118,lichen_bridge,Rin,bowl shared,kept bowl shared,118,0.461,0.471,0.94,0.94,True,True,True,True,True
2111,118,orchid_engine,Eli,valve wait,did not turn the valve,118,0.46,0.468,0.94,0.94,True,True,True,True,True
2112,118,moss_ward,Ari,loom wait,waited during repair,118,0.461,0.471,0.94,0.94,True,True,True,True,True
