tick_id,day,route_id,agent,control_id,button_label,click_kind,animation_state_before,animation_state_after,localstorage_key,localstorage_written,dom_event_handler,visible_state_badge,private_workspace_hidden
741,62,orchard_riverbend,Ari,anim-orchard_riverbend-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
742,62,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
743,62,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
744,63,roofward_archive,Fay,anim-roofward_archive-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'playing')",Fay: playing,True
745,63,archive_signal,Nia,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Nia: stepped,True
746,63,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
747,63,orchard_riverbend,Ivo,anim-orchard_riverbend-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'paused')",Ivo: paused,True
748,63,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
749,63,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
750,63,roofward_archive,Fay,anim-roofward_archive-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'playing')",Fay: playing,True
751,63,archive_signal,Nia,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Nia: stepped,True
752,63,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
753,63,orchard_riverbend,Ivo,anim-orchard_riverbend-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'paused')",Ivo: paused,True
754,63,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
755,63,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
756,64,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
757,64,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
758,64,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
759,64,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
760,64,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
761,64,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
762,64,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
763,64,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
764,64,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: paused,True
765,64,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
766,64,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
767,64,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
768,65,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
769,65,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Ivo: paused,True
770,65,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
771,65,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
772,65,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
773,65,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
774,65,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
775,65,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Ivo: paused,True
776,65,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,paused,paused,ssrm.v34.route.orchard_riverbend,False,noop,Ari: paused,True
777,65,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
778,65,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
779,65,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
780,66,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
781,66,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
782,66,orchard_riverbend,Ivo,anim-orchard_riverbend-step,Step one frame,animation_step,paused,stepped,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'stepped')",Ivo: stepped,True
783,66,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
784,66,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
785,66,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
786,66,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
787,66,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,paused,paused,ssrm.v34.route.signal_orchard,False,noop,Milo: paused,True
788,66,orchard_riverbend,Ivo,anim-orchard_riverbend-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'stepped')",Ivo: stepped,True
789,66,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
790,66,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
791,66,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
792,67,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
793,67,signal_orchard,Ivo,anim-signal_orchard-step,Step one frame,animation_step,paused,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Ivo: stepped,True
794,67,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
795,67,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
796,67,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
797,67,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
798,67,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
799,67,signal_orchard,Ivo,anim-signal_orchard-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Ivo: stepped,True
800,67,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
801,67,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
802,67,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
803,67,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Nia: playing,True
804,68,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
805,68,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
806,68,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
807,68,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
808,68,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
809,68,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
810,68,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
811,68,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
812,68,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
813,68,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
814,68,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Ari: playing,True
815,68,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,playing,playing,ssrm.v34.route.roofward_archive,False,noop,Fay: playing,True
816,69,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
817,69,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
818,69,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
819,69,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
820,69,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
821,69,roofward_archive,Nia,anim-roofward_archive-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'stepped')",Nia: stepped,True
822,69,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
823,69,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
824,69,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
825,69,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
826,69,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,playing,playing,ssrm.v34.route.riverbend_roofward,False,noop,Fay: playing,True
827,69,roofward_archive,Nia,anim-roofward_archive-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'stepped')",Nia: stepped,True
828,70,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
829,70,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
830,70,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
831,70,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
832,70,riverbend_roofward,Ari,anim-riverbend_roofward-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Ari: stepped,True
833,70,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
834,70,archive_signal,Nia,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Nia: playing,True
835,70,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
836,70,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
837,70,central_repair_ring,Juno,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Juno: paused,True
838,70,riverbend_roofward,Ari,anim-riverbend_roofward-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Ari: stepped,True
839,70,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
840,71,archive_signal,Milo,anim-archive_signal-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
841,71,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
842,71,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
843,71,central_repair_ring,Pax,anim-central_repair_ring-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'paused')",Pax: paused,True
