tick_id,day,agent,route_id,public_memory_key,remembered_branch,remembered_import_export,remembered_simultaneous_task,remembered_dialogue,remembered_recovery,private_workspace_sealed,replay_pointer
905,61,Juno,central_repair_ring,v31:Juno:central_repair_ring:day61,outer bell path,imports:34 rev:35,tasks:50 debt:0.00,turn:14 kind:none,0.94,True,replay:905:central_repair_ring
906,61,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day61,orchard ridge detour,imports:36 rev:37,tasks:51 debt:0.00,turn:21 kind:none,0.94,True,replay:906:riverbend_roofward
907,61,Fay,roofward_archive,v31:Fay:roofward_archive:day61,cool archive lane,imports:37 rev:38,tasks:51 debt:0.00,turn:16 kind:none,0.93,True,replay:907:roofward_archive
908,61,Nia,archive_signal,v31:Nia:archive_signal:day61,stone kiosk path,imports:34 rev:35,tasks:53 debt:0.00,turn:22 kind:none,0.93,True,replay:908:archive_signal
909,61,Milo,signal_orchard,v31:Milo:signal_orchard:day61,river lantern loop,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.94,True,replay:909:signal_orchard
910,61,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day61,market plank route,imports:38 rev:39,tasks:54 debt:0.00,turn:23 kind:none,0.94,True,replay:910:orchard_riverbend
911,61,Juno,central_repair_ring,v31:Juno:central_repair_ring:day61,outer bell path,imports:34 rev:35,tasks:51 debt:0.00,turn:15 kind:planning_followup,0.94,True,replay:911:central_repair_ring
912,61,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day61,orchard ridge detour,imports:36 rev:37,tasks:51 debt:0.00,turn:21 kind:none,0.94,True,replay:912:riverbend_roofward
913,61,Fay,roofward_archive,v31:Fay:roofward_archive:day61,cool archive lane,imports:37 rev:38,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:913:roofward_archive
914,61,Nia,archive_signal,v31:Nia:archive_signal:day61,stone kiosk path,imports:35 rev:36,tasks:53 debt:0.00,turn:22 kind:none,0.94,True,replay:914:archive_signal
915,62,Milo,signal_orchard,v31:Milo:signal_orchard:day62,river lantern loop,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.94,True,replay:915:signal_orchard
916,62,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day62,market plank route,imports:39 rev:40,tasks:54 debt:0.00,turn:23 kind:none,0.94,True,replay:916:orchard_riverbend
917,62,Juno,central_repair_ring,v31:Juno:central_repair_ring:day62,outer bell path,imports:34 rev:35,tasks:52 debt:0.00,turn:15 kind:none,0.94,True,replay:917:central_repair_ring
918,62,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day62,orchard ridge detour,imports:36 rev:37,tasks:51 debt:0.00,turn:22 kind:thanks,0.94,True,replay:918:riverbend_roofward
919,62,Fay,roofward_archive,v31:Fay:roofward_archive:day62,cool archive lane,imports:37 rev:38,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:919:roofward_archive
920,62,Nia,archive_signal,v31:Nia:archive_signal:day62,stone kiosk path,imports:35 rev:36,tasks:54 debt:0.00,turn:22 kind:none,0.94,True,replay:920:archive_signal
921,62,Milo,signal_orchard,v31:Milo:signal_orchard:day62,river lantern loop,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.93,True,replay:921:signal_orchard
922,62,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day62,market plank route,imports:39 rev:40,tasks:54 debt:0.00,turn:23 kind:none,0.94,True,replay:922:orchard_riverbend
923,62,Juno,central_repair_ring,v31:Juno:central_repair_ring:day62,inner repair yard,imports:34 rev:35,tasks:52 debt:0.00,turn:15 kind:none,0.93,True,replay:923:central_repair_ring
924,62,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day62,orchard ridge detour,imports:37 rev:38,tasks:51 debt:0.00,turn:22 kind:none,0.94,True,replay:924:riverbend_roofward
925,62,Fay,roofward_archive,v31:Fay:roofward_archive:day62,cool archive lane,imports:37 rev:38,tasks:53 debt:0.00,turn:16 kind:none,0.94,True,replay:925:roofward_archive
926,62,Nia,archive_signal,v31:Nia:archive_signal:day62,stone kiosk path,imports:35 rev:36,tasks:54 debt:0.00,turn:23 kind:planning_followup,0.94,True,replay:926:archive_signal
927,62,Milo,signal_orchard,v31:Milo:signal_orchard:day62,river lantern loop,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.93,True,replay:927:signal_orchard
928,62,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day62,market plank route,imports:39 rev:40,tasks:55 debt:0.00,turn:23 kind:none,0.94,True,replay:928:orchard_riverbend
929,62,Juno,central_repair_ring,v31:Juno:central_repair_ring:day62,inner repair yard,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.94,True,replay:929:central_repair_ring
930,63,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day63,orchard ridge detour,imports:37 rev:38,tasks:51 debt:0.00,turn:22 kind:none,0.94,True,replay:930:riverbend_roofward
931,63,Fay,roofward_archive,v31:Fay:roofward_archive:day63,cool archive lane,imports:38 rev:39,tasks:53 debt:0.00,turn:16 kind:none,0.94,True,replay:931:roofward_archive
932,63,Nia,archive_signal,v31:Nia:archive_signal:day63,stone kiosk path,imports:35 rev:36,tasks:55 debt:0.00,turn:23 kind:none,0.94,True,replay:932:archive_signal
933,63,Milo,signal_orchard,v31:Milo:signal_orchard:day63,river lantern loop,imports:35 rev:36,tasks:52 debt:0.00,turn:16 kind:thanks,0.94,True,replay:933:signal_orchard
934,63,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day63,market plank route,imports:39 rev:40,tasks:55 debt:0.00,turn:23 kind:none,0.93,True,replay:934:orchard_riverbend
935,63,Juno,central_repair_ring,v31:Juno:central_repair_ring:day63,inner repair yard,imports:35 rev:36,tasks:52 debt:0.00,turn:15 kind:none,0.94,True,replay:935:central_repair_ring
936,63,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day63,orchard ridge detour,imports:37 rev:38,tasks:51 debt:0.00,turn:22 kind:none,0.93,True,replay:936:riverbend_roofward
937,63,Fay,roofward_archive,v31:Fay:roofward_archive:day63,cool archive lane,imports:38 rev:39,tasks:53 debt:0.00,turn:16 kind:none,0.93,True,replay:937:roofward_archive
938,63,Nia,archive_signal,v31:Nia:archive_signal:day63,stone kiosk path,imports:36 rev:37,tasks:55 debt:0.00,turn:23 kind:none,0.94,True,replay:938:archive_signal
939,63,Milo,signal_orchard,v31:Milo:signal_orchard:day63,river lantern loop,imports:36 rev:37,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:939:signal_orchard
940,63,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day63,market plank route,imports:39 rev:40,tasks:56 debt:0.00,turn:23 kind:none,0.94,True,replay:940:orchard_riverbend
941,63,Juno,central_repair_ring,v31:Juno:central_repair_ring:day63,inner repair yard,imports:35 rev:36,tasks:52 debt:0.00,turn:16 kind:thanks,0.94,True,replay:941:central_repair_ring
942,63,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day63,orchard ridge detour,imports:37 rev:38,tasks:51 debt:0.00,turn:22 kind:none,0.93,True,replay:942:riverbend_roofward
943,63,Fay,roofward_archive,v31:Fay:roofward_archive:day63,cool archive lane,imports:38 rev:39,tasks:54 debt:0.00,turn:16 kind:none,0.94,True,replay:943:roofward_archive
944,63,Nia,archive_signal,v31:Nia:archive_signal:day63,stone kiosk path,imports:37 rev:38,tasks:55 debt:0.00,turn:23 kind:none,0.94,True,replay:944:archive_signal
945,64,Milo,signal_orchard,v31:Milo:signal_orchard:day64,river lantern loop,imports:37 rev:38,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:945:signal_orchard
946,64,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day64,market plank route,imports:40 rev:41,tasks:56 debt:0.00,turn:23 kind:none,0.94,True,replay:946:orchard_riverbend
947,64,Juno,central_repair_ring,v31:Juno:central_repair_ring:day64,inner repair yard,imports:35 rev:36,tasks:53 debt:0.00,turn:16 kind:none,0.94,True,replay:947:central_repair_ring
948,64,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day64,orchard ridge detour,imports:37 rev:38,tasks:52 debt:0.02,turn:23 kind:thanks,0.94,True,replay:948:riverbend_roofward
949,64,Fay,roofward_archive,v31:Fay:roofward_archive:day64,cool archive lane,imports:38 rev:39,tasks:54 debt:0.00,turn:16 kind:none,0.93,True,replay:949:roofward_archive
950,64,Nia,archive_signal,v31:Nia:archive_signal:day64,stone kiosk path,imports:37 rev:38,tasks:56 debt:0.00,turn:23 kind:none,0.94,True,replay:950:archive_signal
951,64,Milo,signal_orchard,v31:Milo:signal_orchard:day64,river lantern loop,imports:37 rev:38,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:951:signal_orchard
952,64,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day64,market plank route,imports:40 rev:41,tasks:56 debt:0.00,turn:23 kind:none,0.93,True,replay:952:orchard_riverbend
953,64,Juno,central_repair_ring,v31:Juno:central_repair_ring:day64,inner repair yard,imports:35 rev:36,tasks:53 debt:0.00,turn:16 kind:none,0.93,True,replay:953:central_repair_ring
954,64,Ari,riverbend_roofward,v31:Ari:riverbend_roofward:day64,orchard ridge detour,imports:38 rev:39,tasks:53 debt:0.04,turn:23 kind:none,0.94,True,replay:954:riverbend_roofward
955,64,Fay,roofward_archive,v31:Fay:roofward_archive:day64,cool archive lane,imports:38 rev:39,tasks:55 debt:0.00,turn:16 kind:none,0.94,True,replay:955:roofward_archive
956,64,Nia,archive_signal,v31:Nia:archive_signal:day64,stone kiosk path,imports:37 rev:38,tasks:56 debt:0.00,turn:24 kind:planning_followup,0.94,True,replay:956:archive_signal
957,64,Milo,signal_orchard,v31:Milo:signal_orchard:day64,dusk road,imports:37 rev:38,tasks:52 debt:0.00,turn:16 kind:none,0.94,True,replay:957:signal_orchard
958,64,Ivo,orchard_riverbend,v31:Ivo:orchard_riverbend:day64,market plank route,imports:40 rev:41,tasks:57 debt:0.00,turn:23 kind:none,0.94,True,replay:958:orchard_riverbend
959,64,Juno,central_repair_ring,v31:Juno:central_repair_ring:day64,inner repair yard,imports:36 rev:37,tasks:53 debt:0.00,turn:16 kind:none,0.94,True,replay:959:central_repair_ring
