tick_id,day,settlement_id,scheduler_id,partner_id,witness_id,scheduled_task,scheduled_room,avatar_action,schedule_source,dependency,start_slot,duration_slots,schedule_status,advanced_without_avatar,visible_schedule_card,private_workspace_sealed
1606,90,orchard,Ivo,Mara,Pim,count seeds,satchel shed,absent,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
1607,90,repair_ring,Pax,Vale,Wren,clip wire,arrival court,ask_about_debt,resident-to-resident,test bell,5,3,scheduled,True,True,True
1608,90,riverbend,Cee,Nox,Ari,dry cords,plank hall,inspect_role_board,resident-to-resident,watch water,6,1,scheduled,True,True,True
1609,90,roofward,Bex,Fay,Sera,shade stair,warm lane,absent,resident-to-resident,clean lens,7,2,scheduled,True,True,True
1610,90,archive,Nia,Toma,Vell,sort tags,ink niche,ask_about_debt,resident-to-resident,thread spool,8,3,scheduled,True,True,True
1611,90,signal,Ren,Kesh,Oda,fill lantern,signal perch,ask_forgiveness_limit,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
1612,90,orchard,Pim,Suf,Ivo,dry rows,arrival court,inspect_role_board,resident-to-resident,watch mud,10,2,scheduled,True,True,True
1613,90,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,absent,resident-to-resident,cool bench,11,3,scheduled,True,True,True
1614,90,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,ask_forgiveness_limit,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
1615,90,roofward,Sera,Orr,Bex,sort ledger,ledger loft,inspect_role_board,resident-to-resident,set hinge,13,2,scheduled,True,True,True
1616,90,archive,Vell,Rin,Nia,seal desk,memory desk,absent,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
1617,90,signal,Oda,Milo,Ren,read wind,arrival court,ask_about_debt,resident-to-resident,check rope,15,1,scheduled,True,True,True
1618,90,orchard,Ivo,Mara,Pim,count seeds,seed lane,ask_forgiveness_limit,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
1619,90,repair_ring,Pax,Vale,Wren,clip wire,spark lane,inspect_role_board,resident-to-resident,test bell,17,3,scheduled,True,True,True
1620,91,roofward,Fay,Sera,Orr,clean lens,glass stair,ask_about_debt,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
1621,91,archive,Toma,Vell,Rin,thread spool,spool room,ask_forgiveness_limit,resident-to-resident,seal desk,1,3,scheduled,True,True,True
1622,91,signal,Kesh,Oda,Milo,watch lens,lens room,inspect_role_board,resident-to-resident,read wind,2,1,scheduled,True,True,True
1623,91,orchard,Suf,Ivo,Mara,watch mud,satchel shed,absent,resident-to-resident,count seeds,3,2,scheduled,True,True,True
1624,91,repair_ring,Juno,Pax,Vale,cool bench,arrival court,ask_about_debt,resident-to-resident,clip wire,4,3,scheduled,True,True,True
1625,91,riverbend,Lio,Cee,Nox,trim lantern,plank hall,inspect_role_board,resident-to-resident,dry cords,5,1,scheduled,True,True,True
1626,91,roofward,Orr,Bex,Fay,set hinge,warm lane,absent,resident-to-resident,shade stair,6,2,scheduled,True,True,True
1627,91,archive,Rin,Nia,Toma,quiet stacks,ink niche,ask_about_debt,resident-to-resident,sort tags,7,3,scheduled,True,True,True
1628,91,signal,Milo,Ren,Kesh,check rope,signal perch,ask_forgiveness_limit,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
1629,91,orchard,Mara,Pim,Suf,trade tokens,arrival court,inspect_role_board,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
1630,91,repair_ring,Vale,Wren,Juno,test bell,wire bench,absent,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
1631,91,riverbend,Nox,Ari,Lio,watch water,wet crossing,ask_forgiveness_limit,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
1632,91,roofward,Fay,Sera,Orr,clean lens,ledger loft,inspect_role_board,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
1633,91,archive,Toma,Vell,Rin,thread spool,memory desk,absent,resident-to-resident,seal desk,13,3,scheduled,True,True,True
1634,91,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_about_debt,resident-to-resident,read wind,14,1,scheduled,True,True,True
1635,91,orchard,Suf,Ivo,Mara,watch mud,seed lane,ask_forgiveness_limit,resident-to-resident,count seeds,15,2,scheduled,True,True,True
1636,91,repair_ring,Juno,Pax,Vale,cool bench,spark lane,inspect_role_board,resident-to-resident,clip wire,16,3,scheduled,True,True,True
1637,91,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_about_debt,resident-to-resident,dry cords,17,1,scheduled,True,True,True
1638,92,archive,Nia,Toma,Vell,sort tags,spool room,ask_forgiveness_limit,resident-to-resident,thread spool,0,3,renegotiated,True,True,True
1639,92,signal,Ren,Kesh,Oda,fill lantern,lens room,inspect_role_board,resident-to-resident,watch lens,1,1,scheduled,True,True,True
1640,92,orchard,Pim,Suf,Ivo,dry rows,satchel shed,absent,resident-to-resident,watch mud,2,2,scheduled,True,True,True
1641,92,repair_ring,Wren,Juno,Pax,watch sparks,arrival court,ask_about_debt,resident-to-resident,cool bench,3,3,scheduled,True,True,True
1642,92,riverbend,Ari,Lio,Cee,repair crossing,plank hall,inspect_role_board,resident-to-resident,trim lantern,4,1,scheduled,True,True,True
1643,92,roofward,Sera,Orr,Bex,sort ledger,warm lane,absent,resident-to-resident,set hinge,5,2,scheduled,True,True,True
1644,92,archive,Vell,Rin,Nia,seal desk,ink niche,ask_about_debt,resident-to-resident,quiet stacks,6,3,scheduled,True,True,True
1645,92,signal,Oda,Milo,Ren,read wind,signal perch,ask_forgiveness_limit,resident-to-resident,check rope,7,1,scheduled,True,True,True
1646,92,orchard,Ivo,Mara,Pim,count seeds,arrival court,inspect_role_board,resident-to-resident,trade tokens,8,2,scheduled,True,True,True
1647,92,repair_ring,Pax,Vale,Wren,clip wire,wire bench,absent,resident-to-resident,test bell,9,3,renegotiated,True,True,True
1648,92,riverbend,Cee,Nox,Ari,dry cords,wet crossing,ask_forgiveness_limit,resident-to-resident,watch water,10,1,scheduled,True,True,True
1649,92,roofward,Bex,Fay,Sera,shade stair,ledger loft,inspect_role_board,resident-to-resident,clean lens,11,2,scheduled,True,True,True
1650,92,archive,Nia,Toma,Vell,sort tags,memory desk,absent,resident-to-resident,thread spool,12,3,scheduled,True,True,True
1651,92,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_about_debt,resident-to-resident,watch lens,13,1,scheduled,True,True,True
1652,92,orchard,Pim,Suf,Ivo,dry rows,seed lane,ask_forgiveness_limit,resident-to-resident,watch mud,14,2,scheduled,True,True,True
1653,92,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,inspect_role_board,resident-to-resident,cool bench,15,3,scheduled,True,True,True
1654,92,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_about_debt,resident-to-resident,trim lantern,16,1,scheduled,True,True,True
1655,92,roofward,Sera,Orr,Bex,sort ledger,sun sill,ask_forgiveness_limit,resident-to-resident,set hinge,17,2,scheduled,True,True,True
1656,93,signal,Milo,Ren,Kesh,check rope,lens room,inspect_role_board,resident-to-resident,fill lantern,0,1,renegotiated,True,True,True
1657,93,orchard,Mara,Pim,Suf,trade tokens,satchel shed,absent,resident-to-resident,dry rows,1,2,scheduled,True,True,True
1658,93,repair_ring,Vale,Wren,Juno,test bell,arrival court,ask_about_debt,resident-to-resident,watch sparks,2,3,scheduled,True,True,True
1659,93,riverbend,Nox,Ari,Lio,watch water,plank hall,inspect_role_board,resident-to-resident,repair crossing,3,1,scheduled,True,True,True
1660,93,roofward,Fay,Sera,Orr,clean lens,warm lane,absent,resident-to-resident,sort ledger,4,2,scheduled,True,True,True
1661,93,archive,Toma,Vell,Rin,thread spool,ink niche,ask_about_debt,resident-to-resident,seal desk,5,3,scheduled,True,True,True
1662,93,signal,Kesh,Oda,Milo,watch lens,signal perch,ask_forgiveness_limit,resident-to-resident,read wind,6,1,scheduled,True,True,True
1663,93,orchard,Suf,Ivo,Mara,watch mud,arrival court,inspect_role_board,resident-to-resident,count seeds,7,2,scheduled,True,True,True
1664,93,repair_ring,Juno,Pax,Vale,cool bench,wire bench,absent,resident-to-resident,clip wire,8,3,scheduled,True,True,True
1665,93,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,ask_forgiveness_limit,resident-to-resident,dry cords,9,1,renegotiated,True,True,True
1666,93,roofward,Orr,Bex,Fay,set hinge,ledger loft,inspect_role_board,resident-to-resident,shade stair,10,2,scheduled,True,True,True
1667,93,archive,Rin,Nia,Toma,quiet stacks,memory desk,absent,resident-to-resident,sort tags,11,3,scheduled,True,True,True
1668,93,signal,Milo,Ren,Kesh,check rope,arrival court,ask_about_debt,resident-to-resident,fill lantern,12,1,scheduled,True,True,True
1669,93,orchard,Mara,Pim,Suf,trade tokens,seed lane,ask_forgiveness_limit,resident-to-resident,dry rows,13,2,scheduled,True,True,True
1670,93,repair_ring,Vale,Wren,Juno,test bell,spark lane,inspect_role_board,resident-to-resident,watch sparks,14,3,scheduled,True,True,True
1671,93,riverbend,Nox,Ari,Lio,watch water,dry ridge,ask_about_debt,resident-to-resident,repair crossing,15,1,scheduled,True,True,True
1672,93,roofward,Fay,Sera,Orr,clean lens,sun sill,ask_forgiveness_limit,resident-to-resident,sort ledger,16,2,scheduled,True,True,True
1673,93,archive,Toma,Vell,Rin,thread spool,arrival court,inspect_role_board,resident-to-resident,seal desk,17,3,scheduled,True,True,True
1674,94,orchard,Ivo,Mara,Pim,count seeds,satchel shed,absent,resident-to-resident,trade tokens,0,2,renegotiated,True,True,True
1675,94,repair_ring,Pax,Vale,Wren,clip wire,arrival court,ask_about_debt,resident-to-resident,test bell,1,3,scheduled,True,True,True
1676,94,riverbend,Cee,Nox,Ari,dry cords,plank hall,inspect_role_board,resident-to-resident,watch water,2,1,scheduled,True,True,True
1677,94,roofward,Bex,Fay,Sera,shade stair,warm lane,absent,resident-to-resident,clean lens,3,2,scheduled,True,True,True
1678,94,archive,Nia,Toma,Vell,sort tags,ink niche,ask_about_debt,resident-to-resident,thread spool,4,3,scheduled,True,True,True
1679,94,signal,Ren,Kesh,Oda,fill lantern,signal perch,ask_forgiveness_limit,resident-to-resident,watch lens,5,1,scheduled,True,True,True
1680,94,orchard,Pim,Suf,Ivo,dry rows,arrival court,inspect_role_board,resident-to-resident,watch mud,6,2,scheduled,True,True,True
1681,94,repair_ring,Wren,Juno,Pax,watch sparks,wire bench,absent,resident-to-resident,cool bench,7,3,scheduled,True,True,True
1682,94,riverbend,Ari,Lio,Cee,repair crossing,wet crossing,ask_forgiveness_limit,resident-to-resident,trim lantern,8,1,scheduled,True,True,True
1683,94,roofward,Sera,Orr,Bex,sort ledger,ledger loft,inspect_role_board,resident-to-resident,set hinge,9,2,renegotiated,True,True,True
1684,94,archive,Vell,Rin,Nia,seal desk,memory desk,absent,resident-to-resident,quiet stacks,10,3,scheduled,True,True,True
1685,94,signal,Oda,Milo,Ren,read wind,arrival court,ask_about_debt,resident-to-resident,check rope,11,1,scheduled,True,True,True
1686,94,orchard,Ivo,Mara,Pim,count seeds,seed lane,ask_forgiveness_limit,resident-to-resident,trade tokens,12,2,scheduled,True,True,True
1687,94,repair_ring,Pax,Vale,Wren,clip wire,spark lane,inspect_role_board,resident-to-resident,test bell,13,3,scheduled,True,True,True
1688,94,riverbend,Cee,Nox,Ari,dry cords,dry ridge,ask_about_debt,resident-to-resident,watch water,14,1,scheduled,True,True,True
1689,94,roofward,Bex,Fay,Sera,shade stair,sun sill,ask_forgiveness_limit,resident-to-resident,clean lens,15,2,scheduled,True,True,True
1690,94,archive,Nia,Toma,Vell,sort tags,arrival court,inspect_role_board,resident-to-resident,thread spool,16,3,scheduled,True,True,True
1691,94,signal,Ren,Kesh,Oda,fill lantern,mast base,absent,resident-to-resident,watch lens,17,1,scheduled,True,True,True
1692,95,repair_ring,Juno,Pax,Vale,cool bench,arrival court,ask_about_debt,resident-to-resident,clip wire,0,3,renegotiated,True,True,True
1693,95,riverbend,Lio,Cee,Nox,trim lantern,plank hall,inspect_role_board,resident-to-resident,dry cords,1,1,scheduled,True,True,True
1694,95,roofward,Orr,Bex,Fay,set hinge,warm lane,absent,resident-to-resident,shade stair,2,2,scheduled,True,True,True
1695,95,archive,Rin,Nia,Toma,quiet stacks,ink niche,ask_about_debt,resident-to-resident,sort tags,3,3,scheduled,True,True,True
1696,95,signal,Milo,Ren,Kesh,check rope,signal perch,ask_forgiveness_limit,resident-to-resident,fill lantern,4,1,scheduled,True,True,True
1697,95,orchard,Mara,Pim,Suf,trade tokens,arrival court,inspect_role_board,resident-to-resident,dry rows,5,2,scheduled,True,True,True
1698,95,repair_ring,Vale,Wren,Juno,test bell,wire bench,absent,resident-to-resident,watch sparks,6,3,scheduled,True,True,True
1699,95,riverbend,Nox,Ari,Lio,watch water,wet crossing,ask_forgiveness_limit,resident-to-resident,repair crossing,7,1,scheduled,True,True,True
1700,95,roofward,Fay,Sera,Orr,clean lens,ledger loft,inspect_role_board,resident-to-resident,sort ledger,8,2,scheduled,True,True,True
1701,95,archive,Toma,Vell,Rin,thread spool,memory desk,absent,resident-to-resident,seal desk,9,3,renegotiated,True,True,True
1702,95,signal,Kesh,Oda,Milo,watch lens,arrival court,ask_about_debt,resident-to-resident,read wind,10,1,scheduled,True,True,True
1703,95,orchard,Suf,Ivo,Mara,watch mud,seed lane,ask_forgiveness_limit,resident-to-resident,count seeds,11,2,scheduled,True,True,True
1704,95,repair_ring,Juno,Pax,Vale,cool bench,spark lane,inspect_role_board,resident-to-resident,clip wire,12,3,scheduled,True,True,True
1705,95,riverbend,Lio,Cee,Nox,trim lantern,dry ridge,ask_about_debt,resident-to-resident,dry cords,13,1,scheduled,True,True,True
1706,95,roofward,Orr,Bex,Fay,set hinge,sun sill,ask_forgiveness_limit,resident-to-resident,shade stair,14,2,scheduled,True,True,True
1707,95,archive,Rin,Nia,Toma,quiet stacks,arrival court,inspect_role_board,resident-to-resident,sort tags,15,3,scheduled,True,True,True
1708,95,signal,Milo,Ren,Kesh,check rope,mast base,absent,resident-to-resident,fill lantern,16,1,scheduled,True,True,True
1709,95,orchard,Mara,Pim,Suf,trade tokens,mud row,ask_about_debt,resident-to-resident,dry rows,17,2,scheduled,True,True,True
1710,96,riverbend,Ari,Lio,Cee,repair crossing,plank hall,inspect_role_board,resident-to-resident,trim lantern,0,1,renegotiated,True,True,True
1711,96,roofward,Sera,Orr,Bex,sort ledger,warm lane,absent,resident-to-resident,set hinge,1,2,scheduled,True,True,True
1712,96,archive,Vell,Rin,Nia,seal desk,ink niche,ask_about_debt,resident-to-resident,quiet stacks,2,3,scheduled,True,True,True
1713,96,signal,Oda,Milo,Ren,read wind,signal perch,ask_forgiveness_limit,resident-to-resident,check rope,3,1,scheduled,True,True,True
1714,96,orchard,Ivo,Mara,Pim,count seeds,arrival court,inspect_role_board,resident-to-resident,trade tokens,4,2,scheduled,True,True,True
1715,96,repair_ring,Pax,Vale,Wren,clip wire,wire bench,absent,resident-to-resident,test bell,5,3,scheduled,True,True,True
1716,96,riverbend,Cee,Nox,Ari,dry cords,wet crossing,ask_forgiveness_limit,resident-to-resident,watch water,6,1,scheduled,True,True,True
1717,96,roofward,Bex,Fay,Sera,shade stair,ledger loft,inspect_role_board,resident-to-resident,clean lens,7,2,scheduled,True,True,True
1718,96,archive,Nia,Toma,Vell,sort tags,memory desk,absent,resident-to-resident,thread spool,8,3,scheduled,True,True,True
1719,96,signal,Ren,Kesh,Oda,fill lantern,arrival court,ask_about_debt,resident-to-resident,watch lens,9,1,renegotiated,True,True,True
1720,96,orchard,Pim,Suf,Ivo,dry rows,seed lane,ask_forgiveness_limit,resident-to-resident,watch mud,10,2,scheduled,True,True,True
1721,96,repair_ring,Wren,Juno,Pax,watch sparks,spark lane,inspect_role_board,resident-to-resident,cool bench,11,3,scheduled,True,True,True
1722,96,riverbend,Ari,Lio,Cee,repair crossing,dry ridge,ask_about_debt,resident-to-resident,trim lantern,12,1,scheduled,True,True,True
1723,96,roofward,Sera,Orr,Bex,sort ledger,sun sill,ask_forgiveness_limit,resident-to-resident,set hinge,13,2,scheduled,True,True,True
1724,96,archive,Vell,Rin,Nia,seal desk,arrival court,inspect_role_board,resident-to-resident,quiet stacks,14,3,scheduled,True,True,True
1725,96,signal,Oda,Milo,Ren,read wind,mast base,absent,resident-to-resident,check rope,15,1,scheduled,True,True,True
1726,96,orchard,Ivo,Mara,Pim,count seeds,mud row,ask_about_debt,resident-to-resident,trade tokens,16,2,scheduled,True,True,True
1727,96,repair_ring,Pax,Vale,Wren,clip wire,bell alcove,ask_forgiveness_limit,resident-to-resident,test bell,17,3,scheduled,True,True,True
1728,97,roofward,Fay,Sera,Orr,clean lens,warm lane,absent,resident-to-resident,sort ledger,0,2,renegotiated,True,True,True
1729,97,archive,Toma,Vell,Rin,thread spool,ink niche,ask_about_debt,resident-to-resident,seal desk,1,3,scheduled,True,True,True
1730,97,signal,Kesh,Oda,Milo,watch lens,signal perch,ask_forgiveness_limit,resident-to-resident,read wind,2,1,scheduled,True,True,True
1731,97,orchard,Suf,Ivo,Mara,watch mud,arrival court,inspect_role_board,resident-to-resident,count seeds,3,2,scheduled,True,True,True
1732,97,repair_ring,Juno,Pax,Vale,cool bench,wire bench,absent,resident-to-resident,clip wire,4,3,scheduled,True,True,True
1733,97,riverbend,Lio,Cee,Nox,trim lantern,wet crossing,ask_forgiveness_limit,resident-to-resident,dry cords,5,1,scheduled,True,True,True
1734,97,roofward,Orr,Bex,Fay,set hinge,ledger loft,inspect_role_board,resident-to-resident,shade stair,6,2,scheduled,True,True,True
1735,97,archive,Rin,Nia,Toma,quiet stacks,memory desk,absent,resident-to-resident,sort tags,7,3,scheduled,True,True,True
1736,97,signal,Milo,Ren,Kesh,check rope,arrival court,ask_about_debt,resident-to-resident,fill lantern,8,1,scheduled,True,True,True
1737,97,orchard,Mara,Pim,Suf,trade tokens,seed lane,ask_forgiveness_limit,resident-to-resident,dry rows,9,2,renegotiated,True,True,True
1738,97,repair_ring,Vale,Wren,Juno,test bell,spark lane,inspect_role_board,resident-to-resident,watch sparks,10,3,scheduled,True,True,True
1739,97,riverbend,Nox,Ari,Lio,watch water,dry ridge,ask_about_debt,resident-to-resident,repair crossing,11,1,scheduled,True,True,True
1740,97,roofward,Fay,Sera,Orr,clean lens,sun sill,ask_forgiveness_limit,resident-to-resident,sort ledger,12,2,scheduled,True,True,True
