tick_id,day,week,settlement_id,caregiver_id,recipient_id,ritual,care_reason,reciprocity_before,reciprocity_after,trust_before,trust_after,burden_before,burden_after,remembered_over_weeks,reciprocal_not_transactional,visible_reciprocity_marker
2486,156,23,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2488,156,23,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2490,156,23,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2492,156,23,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2494,156,23,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2496,157,23,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2498,157,23,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2500,157,23,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
2502,157,23,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
2504,157,23,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
2506,157,23,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
2508,157,23,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
2510,157,23,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
2512,158,23,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
2514,158,23,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
2516,158,23,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
2518,158,23,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
2520,158,23,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
2522,158,23,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
2524,158,23,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
2526,158,23,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
2528,159,23,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
2530,159,23,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
2532,159,23,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
2534,159,23,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
2536,159,23,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
2538,159,23,cinder_garden,Juno,Vale,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
2540,159,23,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
2542,159,23,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
2544,160,23,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
2546,160,23,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
2548,160,23,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
2550,160,23,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
2552,160,23,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2554,160,23,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2556,160,23,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2557,160,23,cinder_garden,Wren,Pax,shade cloth bow,fatigue cover,0.53,0.56,0.6226,0.6352,0.218,0.236,True,True,Wren->Pax:shade cloth bow
2558,160,23,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2560,161,23,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2562,161,23,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2564,161,23,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2566,161,23,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2568,161,23,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2570,161,23,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2572,161,23,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2574,161,23,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2576,162,24,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
2578,162,24,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
2580,162,24,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2582,162,24,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2584,162,24,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2586,162,24,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2588,162,24,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2590,162,24,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2592,163,24,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2594,163,24,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2596,163,24,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2598,163,24,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2600,163,24,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2602,163,24,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2604,163,24,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
2606,163,24,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
2608,164,24,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
2610,164,24,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
2612,164,24,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
2613,164,24,cinder_garden,Wren,Pax,cool hand sign,fatigue cover,0.56,0.6,0.6352,0.652,0.236,0.254,True,True,Wren->Pax:cool hand sign
2614,164,24,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
2616,164,24,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
2618,164,24,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
2620,164,24,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
2622,164,24,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
2624,165,24,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
2626,165,24,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
2628,165,24,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
2630,165,24,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
2632,165,24,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
2634,165,24,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
2636,165,24,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
2637,165,24,cinder_garden,Wren,Pax,seed-count chant,fatigue cover,0.6,0.64,0.652,0.6688,0.254,0.272,True,True,Wren->Pax:seed-count chant
2638,165,24,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
2640,166,24,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
2642,166,24,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
2644,166,24,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
2646,166,24,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
2648,166,24,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
2650,166,24,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
2652,166,24,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
2654,166,24,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
2656,167,24,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
2658,167,24,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
2660,167,24,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2662,167,24,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2664,167,24,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2666,167,24,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2668,167,24,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2670,167,24,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2672,168,24,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2674,168,24,cinder_garden,Juno,Vale,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2676,168,24,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2678,168,24,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2680,168,24,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2682,168,24,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2684,168,24,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
2686,168,24,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
2688,169,25,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2690,169,25,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2692,169,25,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2693,169,25,cinder_garden,Wren,Pax,shade cloth bow,fatigue cover,0.64,0.67,0.6688,0.6814,0.272,0.283,True,True,Wren->Pax:shade cloth bow
2694,169,25,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2696,169,25,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2698,169,25,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2700,169,25,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2702,169,25,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2704,170,25,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2706,170,25,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2708,170,25,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2710,170,25,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2712,170,25,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
2714,170,25,orchid_engine,Bea,Dax,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:gear-wash thanks
2716,170,25,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
2717,170,25,cinder_garden,Wren,Pax,cool hand sign,fatigue cover,0.67,0.7,0.6814,0.694,0.283,0.294,True,True,Wren->Pax:cool hand sign
2718,170,25,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
2720,171,25,glass_harbor,Puck,Nia,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:lamp touch
2722,171,25,lichen_bridge,Kio,Rin,rope touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:rope touch
2724,171,25,moss_ward,Milo,Ari,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:door-watch blessing
2726,171,25,cinder_garden,Juno,Vale,seed-count chant,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:seed-count chant
2728,171,25,orchid_engine,Dax,Bea,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:valve pause
2730,171,25,glass_harbor,Nia,Puck,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:net-knot thanks
2732,171,25,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
2734,171,25,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
2736,172,25,lichen_bridge,Rin,Kio,shared bowl,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:shared bowl
2738,172,25,moss_ward,Ari,Milo,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:warm cup before work
2740,172,25,cinder_garden,Vale,Juno,cool hand sign,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:cool hand sign
2742,172,25,orchid_engine,Bea,Dax,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:orchid cup
2744,172,25,glass_harbor,Puck,Nia,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:tea before crossing
2746,172,25,lichen_bridge,Kio,Rin,signal hush,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:signal hush
2748,172,25,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
2750,172,25,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
2752,173,25,moss_ward,Milo,Ari,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:blanket share
2754,173,25,cinder_garden,Juno,Vale,shade cloth bow,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:shade cloth bow
2756,173,25,orchid_engine,Dax,Bea,gear-wash thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:gear-wash thanks
2758,173,25,glass_harbor,Nia,Puck,lamp touch,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:lamp touch
2760,173,25,lichen_bridge,Rin,Kio,rope touch,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:rope touch
2762,173,25,moss_ward,Ari,Milo,door-watch blessing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:door-watch blessing
2764,173,25,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2766,173,25,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2768,174,25,cinder_garden,Vale,Juno,seed-count chant,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:seed-count chant
2770,174,25,orchid_engine,Bea,Dax,valve pause,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Bea->Dax:valve pause
2772,174,25,glass_harbor,Puck,Nia,net-knot thanks,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Puck->Nia:net-knot thanks
2773,174,25,cinder_garden,Wren,Pax,shade cloth bow,fatigue cover,0.7,0.73,0.694,0.7066,0.294,0.305,True,True,Wren->Pax:shade cloth bow
2774,174,25,lichen_bridge,Kio,Rin,shared bowl,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Kio->Rin:shared bowl
2776,174,25,moss_ward,Milo,Ari,warm cup before work,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Milo->Ari:warm cup before work
2778,174,25,cinder_garden,Juno,Vale,cool hand sign,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Juno->Vale:cool hand sign
2780,174,25,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2782,174,25,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2784,175,25,orchid_engine,Dax,Bea,orchid cup,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Dax->Bea:orchid cup
2786,175,25,glass_harbor,Nia,Puck,tea before crossing,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Nia->Puck:tea before crossing
2788,175,25,lichen_bridge,Rin,Kio,signal hush,fatigue cover,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Rin->Kio:signal hush
2790,175,25,moss_ward,Ari,Milo,blanket share,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Ari->Milo:blanket share
2792,175,25,cinder_garden,Vale,Juno,shade cloth bow,meal or shelter care,0.92,0.92,0.95,0.95,0.72,0.72,True,True,Vale->Juno:shade cloth bow
