tick_id,day,week,settlement_id,resident_id,work_site,forecast_weather,planned_action,risk_before,risk_after,productivity_before,productivity_after,shelter_route_used,tool_protection,plan_visible,bounded_weather_risk
1834,115,17,orchid_engine,Dax,gear wash,engine heat,normal work with forecast check,0.283289,0.223289,0.92,0.92,False,True,True,True
1835,115,17,moss_ward,Tala,moss lane,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
1836,115,17,glass_harbor,Nia,salt steps,clear,normal work with forecast check,0.285288,0.225288,0.92,0.92,False,True,True,True
1837,115,17,cinder_garden,Pax,seed shelf,cold night,normal work with forecast check,0.318499,0.258499,0.876,0.89,False,True,True,True
1838,115,17,lichen_bridge,Rin,rope bridge,hail,short weather-bounded work shift,0.541769,0.411769,0.92,0.92,True,True,True,True
1839,115,17,orchid_engine,Eli,orchid bay,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1840,116,17,glass_harbor,Nia,net room,sleet,delay exposed work and use shelter route,0.516105,0.316105,0.92,0.902,True,True,True,True
1841,116,17,cinder_garden,Pax,ember bed,clear,normal work with forecast check,0.309315,0.249315,0.89,0.904,False,True,True,True
1842,116,17,lichen_bridge,Rin,signal post,cold fog,short weather-bounded work shift,0.532586,0.402586,0.92,0.92,True,True,True,True
1843,116,17,orchid_engine,Eli,gear wash,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1844,116,17,moss_ward,Ari,moss lane,mist,normal work with forecast check,0.302809,0.242809,0.92,0.92,False,True,True,True
1845,116,17,glass_harbor,Oren,salt steps,sleet,short weather-bounded work shift,0.543613,0.413613,0.92,0.92,True,False,True,True
1846,116,17,cinder_garden,Vale,seed shelf,clear,normal work with forecast check,0.319345,0.259345,0.882,0.896,False,True,True,True
1847,116,17,lichen_bridge,Sol,rope bridge,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
1848,116,17,orchid_engine,Bea,orchid bay,drizzle,normal work with forecast check,0.30186,0.24186,0.916,0.92,False,True,True,True
1849,116,17,moss_ward,Fay,tool nook,mist,normal work with forecast check,0.301954,0.241954,0.92,0.92,False,True,True,True
1850,116,17,glass_harbor,Puck,lamp pier,sleet,short weather-bounded work shift,0.542606,0.412606,0.92,0.92,True,False,True,True
1851,116,17,cinder_garden,Wren,ash path,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
1852,116,17,lichen_bridge,Kio,lichen wall,cold fog,delay exposed work and use shelter route,0.560995,0.360995,0.876,0.858,True,True,True,True
1853,116,17,orchid_engine,Cai,engine ring,drizzle,normal work with forecast check,0.287318,0.227318,0.92,0.92,False,True,True,True
1854,116,17,moss_ward,Milo,rain gate,mist,normal work with forecast check,0.287271,0.227271,0.92,0.92,False,True,True,True
1855,116,17,glass_harbor,Sera,net room,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1856,117,17,lichen_bridge,Kio,rope bridge,clear,normal work with forecast check,0.311812,0.251812,0.858,0.872,False,True,True,True
1857,117,17,orchid_engine,Cai,orchid bay,cold draft,normal work with forecast check,0.278135,0.218135,0.92,0.92,False,True,True,True
1858,117,17,moss_ward,Milo,tool nook,wind,normal work with forecast check,0.278088,0.218088,0.92,0.92,False,True,True,True
1859,117,17,glass_harbor,Sera,lamp pier,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1860,117,17,cinder_garden,Juno,ash path,dust wind,short weather-bounded work shift,0.543505,0.413505,0.916,0.92,True,False,True,True
1861,117,17,lichen_bridge,Luma,lichen wall,clear,normal work with forecast check,0.30291,0.24291,0.902,0.916,False,True,True,True
1862,117,17,orchid_engine,Dax,engine ring,cold draft,normal work with forecast check,0.286249,0.226249,0.92,0.92,False,True,True,True
1863,117,17,moss_ward,Tala,rain gate,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
1864,117,17,glass_harbor,Nia,net room,fog,normal work with forecast check,0.279065,0.219065,0.902,0.916,False,True,True,True
1865,117,17,cinder_garden,Pax,ember bed,dust wind,delay exposed work and use shelter route,0.552995,0.352995,0.904,0.886,True,True,True,True
1866,117,17,lichen_bridge,Rin,signal post,clear,normal work with forecast check,0.295546,0.235546,0.92,0.92,False,True,True,True
1867,117,17,orchid_engine,Eli,gear wash,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1868,117,17,moss_ward,Ari,moss lane,wind,normal work with forecast check,0.305769,0.245769,0.92,0.92,False,True,True,True
1869,117,17,glass_harbor,Oren,salt steps,fog,normal work with forecast check,0.306573,0.246573,0.92,0.92,False,True,True,True
1870,117,17,cinder_garden,Vale,seed shelf,dust wind,delay exposed work and use shelter route,0.563025,0.363025,0.896,0.878,True,True,True,True
1871,117,17,lichen_bridge,Sol,rope bridge,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1872,118,17,moss_ward,Ari,rain gate,clear,normal work with forecast check,0.296586,0.236586,0.92,0.92,False,True,True,True
1873,118,17,glass_harbor,Oren,net room,spray,normal work with forecast check,0.29739,0.23739,0.92,0.92,False,True,True,True
1874,118,17,cinder_garden,Vale,ember bed,heat,normal work with forecast check,0.313842,0.253842,0.878,0.892,False,True,True,True
1875,118,17,lichen_bridge,Sol,signal post,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1876,118,17,orchid_engine,Bea,gear wash,clear,normal work with forecast check,0.30482,0.24482,0.92,0.92,False,True,True,True
1877,118,17,moss_ward,Fay,moss lane,clear,normal work with forecast check,0.304914,0.244914,0.92,0.92,False,True,True,True
1878,118,17,glass_harbor,Puck,salt steps,spray,normal work with forecast check,0.305566,0.245566,0.92,0.92,False,True,True,True
1879,118,17,cinder_garden,Wren,seed shelf,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1880,118,17,lichen_bridge,Kio,rope bridge,rain,normal work with forecast check,0.314772,0.254772,0.872,0.886,False,True,True,True
1881,118,17,orchid_engine,Cai,orchid bay,clear,normal work with forecast check,0.281095,0.221095,0.92,0.92,False,True,True,True
1882,118,17,moss_ward,Milo,tool nook,clear,normal work with forecast check,0.281048,0.221048,0.92,0.92,False,True,True,True
1883,118,17,glass_harbor,Sera,lamp pier,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
1884,118,17,cinder_garden,Juno,ash path,heat,normal work with forecast check,0.306465,0.246465,0.92,0.92,False,True,True,True
1885,118,17,lichen_bridge,Luma,lichen wall,rain,normal work with forecast check,0.30587,0.24587,0.916,0.92,False,True,True,True
1886,118,17,orchid_engine,Dax,engine ring,clear,normal work with forecast check,0.289209,0.229209,0.92,0.92,False,True,True,True
1887,118,17,moss_ward,Tala,rain gate,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1888,119,17,cinder_garden,Juno,seed shelf,dry gale,delay exposed work and use shelter route,0.537282,0.337282,0.92,0.902,True,True,True,True
1889,119,17,lichen_bridge,Luma,rope bridge,crosswind,normal work with forecast check,0.296687,0.236687,0.92,0.92,False,True,True,True
1890,119,17,orchid_engine,Dax,orchid bay,steam leak,short weather-bounded work shift,0.520026,0.390026,0.92,0.92,True,False,True,True
1891,119,17,moss_ward,Tala,tool nook,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1892,119,17,glass_harbor,Nia,lamp pier,wind,normal work with forecast check,0.282025,0.222025,0.916,0.92,False,True,True,True
1893,119,17,cinder_garden,Pax,ash path,dry gale,delay exposed work and use shelter route,0.556675,0.356675,0.886,0.868,True,True,True,True
1894,119,17,lichen_bridge,Rin,lichen wall,crosswind,normal work with forecast check,0.298506,0.238506,0.92,0.92,False,True,True,True
1895,119,17,orchid_engine,Eli,engine ring,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
1896,119,17,moss_ward,Ari,rain gate,cold rain,short weather-bounded work shift,0.540266,0.410266,0.92,0.92,True,True,True,True
1897,119,17,glass_harbor,Oren,net room,wind,normal work with forecast check,0.30035,0.24035,0.92,0.92,False,True,True,True
1898,119,17,cinder_garden,Vale,ember bed,dry gale,delay exposed work and use shelter route,0.557522,0.357522,0.892,0.874,True,True,True,True
1899,119,17,lichen_bridge,Sol,signal post,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1900,119,17,orchid_engine,Bea,gear wash,steam leak,delay exposed work and use shelter route,0.5485,0.3485,0.92,0.902,True,True,True,True
1901,119,17,moss_ward,Fay,moss lane,cold rain,short weather-bounded work shift,0.548594,0.418594,0.92,0.92,True,True,True,True
1902,119,17,glass_harbor,Puck,salt steps,wind,normal work with forecast check,0.308526,0.248526,0.92,0.92,False,True,True,True
1903,119,17,cinder_garden,Wren,seed shelf,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1904,120,18,orchid_engine,Bea,engine ring,engine heat,normal work with forecast check,0.299316,0.239316,0.902,0.916,False,True,True,True
1905,120,18,moss_ward,Fay,rain gate,rain,normal work with forecast check,0.299411,0.239411,0.92,0.92,False,True,True,True
1906,120,18,glass_harbor,Puck,net room,clear,normal work with forecast check,0.299343,0.239343,0.92,0.92,False,True,True,True
1907,120,18,cinder_garden,Wren,ember bed,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1908,120,18,lichen_bridge,Kio,signal post,hail,delay exposed work and use shelter route,0.558452,0.358452,0.886,0.868,True,True,True,True
1909,120,18,orchid_engine,Cai,gear wash,engine heat,normal work with forecast check,0.284055,0.224055,0.92,0.92,False,True,True,True
1910,120,18,moss_ward,Milo,moss lane,rain,normal work with forecast check,0.284008,0.224008,0.92,0.92,False,True,True,True
1911,120,18,glass_harbor,Sera,salt steps,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
1912,120,18,cinder_garden,Juno,seed shelf,cold night,normal work with forecast check,0.300242,0.240242,0.902,0.916,False,True,True,True
1913,120,18,lichen_bridge,Luma,rope bridge,hail,delay exposed work and use shelter route,0.540367,0.340367,0.92,0.902,True,True,True,True
1914,120,18,orchid_engine,Dax,orchid bay,engine heat,normal work with forecast check,0.282986,0.222986,0.92,0.92,False,True,True,True
1915,120,18,moss_ward,Tala,tool nook,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
1916,120,18,glass_harbor,Nia,lamp pier,clear,normal work with forecast check,0.284985,0.224985,0.92,0.92,False,True,True,True
1917,120,18,cinder_garden,Pax,ash path,cold night,normal work with forecast check,0.319635,0.259635,0.868,0.882,False,True,True,True
1918,120,18,lichen_bridge,Rin,lichen wall,hail,short weather-bounded work shift,0.542186,0.412186,0.92,0.92,True,True,True,True
1919,120,18,orchid_engine,Eli,engine ring,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1920,121,18,glass_harbor,Nia,salt steps,sleet,delay exposed work and use shelter route,0.515802,0.315802,0.92,0.902,True,True,True,True
1921,121,18,cinder_garden,Pax,seed shelf,clear,normal work with forecast check,0.310452,0.250452,0.882,0.896,False,True,True,True
1922,121,18,lichen_bridge,Rin,rope bridge,cold fog,short weather-bounded work shift,0.533003,0.403003,0.92,0.92,True,True,True,True
1923,121,18,orchid_engine,Eli,orchid bay,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1924,121,18,moss_ward,Ari,tool nook,mist,normal work with forecast check,0.303226,0.243226,0.92,0.92,False,True,True,True
1925,121,18,glass_harbor,Oren,lamp pier,sleet,short weather-bounded work shift,0.54403,0.41403,0.92,0.92,True,False,True,True
1926,121,18,cinder_garden,Vale,ash path,clear,normal work with forecast check,0.320482,0.260482,0.874,0.888,False,True,True,True
1927,121,18,lichen_bridge,Sol,lichen wall,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
1928,121,18,orchid_engine,Bea,engine ring,drizzle,normal work with forecast check,0.302276,0.242276,0.916,0.92,False,True,True,True
1929,121,18,moss_ward,Fay,rain gate,mist,normal work with forecast check,0.302371,0.242371,0.92,0.92,False,True,True,True
1930,121,18,glass_harbor,Puck,net room,sleet,short weather-bounded work shift,0.543023,0.413023,0.92,0.92,True,False,True,True
1931,121,18,cinder_garden,Wren,ember bed,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
1932,121,18,lichen_bridge,Kio,signal post,cold fog,delay exposed work and use shelter route,0.562132,0.362132,0.868,0.85,True,True,True,True
1933,121,18,orchid_engine,Cai,gear wash,drizzle,normal work with forecast check,0.287015,0.227015,0.92,0.92,False,True,True,True
1934,121,18,moss_ward,Milo,moss lane,mist,normal work with forecast check,0.286968,0.226968,0.92,0.92,False,True,True,True
1935,121,18,glass_harbor,Sera,salt steps,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
1936,122,18,lichen_bridge,Kio,lichen wall,clear,normal work with forecast check,0.312948,0.252948,0.85,0.864,False,True,True,True
1937,122,18,orchid_engine,Cai,engine ring,cold draft,normal work with forecast check,0.277832,0.217832,0.92,0.92,False,True,True,True
1938,122,18,moss_ward,Milo,rain gate,wind,normal work with forecast check,0.277785,0.217785,0.92,0.92,False,True,True,True
1939,122,18,glass_harbor,Sera,net room,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
1940,122,18,cinder_garden,Juno,ember bed,dust wind,short weather-bounded work shift,0.543922,0.413922,0.916,0.92,True,False,True,True
1941,122,18,lichen_bridge,Luma,signal post,clear,normal work with forecast check,0.303327,0.243327,0.902,0.916,False,True,True,True
1942,122,18,orchid_engine,Dax,gear wash,cold draft,normal work with forecast check,0.285946,0.225946,0.92,0.92,False,True,True,True
1943,122,18,moss_ward,Tala,moss lane,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
1944,122,18,glass_harbor,Nia,salt steps,fog,normal work with forecast check,0.278762,0.218762,0.902,0.916,False,True,True,True
1945,122,18,cinder_garden,Pax,seed shelf,dust wind,delay exposed work and use shelter route,0.554132,0.354132,0.896,0.878,True,True,True,True
1946,122,18,lichen_bridge,Rin,rope bridge,clear,normal work with forecast check,0.295963,0.235963,0.92,0.92,False,True,True,True
1947,122,18,orchid_engine,Eli,orchid bay,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
1948,122,18,moss_ward,Ari,tool nook,wind,normal work with forecast check,0.306186,0.246186,0.92,0.92,False,True,True,True
1949,122,18,glass_harbor,Oren,lamp pier,fog,normal work with forecast check,0.30699,0.24699,0.92,0.92,False,True,True,True
1950,122,18,cinder_garden,Vale,ash path,dust wind,delay exposed work and use shelter route,0.564162,0.364162,0.888,0.87,True,True,True,True
1951,122,18,lichen_bridge,Sol,lichen wall,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1952,123,18,moss_ward,Ari,moss lane,clear,normal work with forecast check,0.297003,0.237003,0.92,0.92,False,True,True,True
1953,123,18,glass_harbor,Oren,salt steps,spray,normal work with forecast check,0.297806,0.237806,0.92,0.92,False,True,True,True
1954,123,18,cinder_garden,Vale,seed shelf,heat,normal work with forecast check,0.314979,0.254979,0.87,0.884,False,True,True,True
1955,123,18,lichen_bridge,Sol,rope bridge,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
1956,123,18,orchid_engine,Bea,orchid bay,clear,normal work with forecast check,0.305236,0.245236,0.92,0.92,False,True,True,True
1957,123,18,moss_ward,Fay,tool nook,clear,normal work with forecast check,0.305331,0.245331,0.92,0.92,False,True,True,True
1958,123,18,glass_harbor,Puck,lamp pier,spray,normal work with forecast check,0.305983,0.245983,0.92,0.92,False,True,True,True
