tick_id,day,session_id,settlement_id,avatar_x_before,avatar_y_before,click_x,click_y,avatar_x_after,avatar_y_after,movement_command,canvas_state_mutated,collision_checked,pointer_event_visible,localstorage_written,no_llm_call
2628,147,canvas-session-025,cinder_garden,210,236,215,336,215,254,pointer-click:ash_path,True,True,True,True,True
2629,147,canvas-session-025,lichen_bridge,233,292,388,189,251,274,pointer-click:meal_room,True,True,True,True,True
2630,147,canvas-session-025,orchid_engine,328,170,161,114,310,152,pointer-click:engine_ring,True,True,True,True,True
2631,147,canvas-session-025,moss_ward,257,144,262,147,262,147,pointer-click:blanket_room,True,True,True,True,True
2632,147,canvas-session-025,glass_harbor,291,190,418,106,309,172,pointer-click:fog_rail,True,True,True,True,True
2633,147,canvas-session-025,cinder_garden,215,254,87,209,197,236,pointer-click:seed_shelf,True,True,True,True,True
2634,147,canvas-session-025,lichen_bridge,251,274,256,362,256,292,pointer-click:signal_post,True,True,True,True,True
2635,147,canvas-session-025,orchid_engine,310,152,461,155,328,155,pointer-click:orchid_bay,True,True,True,True,True
2636,147,canvas-session-025,moss_ward,262,147,110,304,244,165,pointer-click:rain_gate,True,True,True,True,True
2637,147,canvas-session-025,glass_harbor,309,172,278,193,291,190,pointer-click:net_room,True,True,True,True,True
2638,147,canvas-session-025,cinder_garden,197,236,399,234,215,234,pointer-click:shade_tent,True,True,True,True,True
2639,147,canvas-session-025,lichen_bridge,256,292,84,287,238,287,pointer-click:rope_bridge,True,True,True,True,True
2640,147,canvas-session-025,orchid_engine,328,155,333,288,333,173,pointer-click:gear_wash,True,True,True,True,True
2641,147,canvas-session-025,moss_ward,244,165,365,93,262,147,pointer-click:root_alcove,True,True,True,True,True
2642,147,canvas-session-025,glass_harbor,291,190,102,338,273,208,pointer-click:lamp_pier,True,True,True,True,True
2643,147,canvas-session-025,cinder_garden,215,234,227,351,227,252,pointer-click:ash_path,True,True,True,True,True
2644,147,canvas-session-025,lichen_bridge,238,287,400,204,256,269,pointer-click:meal_room,True,True,True,True,True
2645,147,canvas-session-025,orchid_engine,333,173,173,129,315,155,pointer-click:engine_ring,True,True,True,True,True
2646,148,canvas-session-025,glass_harbor,273,208,423,109,291,190,pointer-click:fog_rail,True,True,True,True,True
2647,148,canvas-session-025,cinder_garden,227,252,92,212,209,234,pointer-click:seed_shelf,True,True,True,True,True
2648,148,canvas-session-025,lichen_bridge,256,269,261,365,261,287,pointer-click:signal_post,True,True,True,True,True
2649,148,canvas-session-025,orchid_engine,315,155,466,158,333,158,pointer-click:orchid_bay,True,True,True,True,True
2650,148,canvas-session-025,moss_ward,262,147,74,307,244,165,pointer-click:rain_gate,True,True,True,True,True
2651,148,canvas-session-025,glass_harbor,291,190,283,196,283,196,pointer-click:net_room,True,True,True,True,True
2652,148,canvas-session-025,cinder_garden,209,234,404,237,227,237,pointer-click:shade_tent,True,True,True,True,True
2653,148,canvas-session-025,lichen_bridge,261,287,89,290,243,290,pointer-click:rope_bridge,True,True,True,True,True
2654,148,canvas-session-025,orchid_engine,333,158,338,291,338,176,pointer-click:gear_wash,True,True,True,True,True
2655,148,canvas-session-025,moss_ward,244,165,370,96,262,147,pointer-click:root_alcove,True,True,True,True,True
2656,148,canvas-session-025,glass_harbor,283,196,107,341,265,214,pointer-click:lamp_pier,True,True,True,True,True
2657,148,canvas-session-025,cinder_garden,227,237,232,354,232,255,pointer-click:ash_path,True,True,True,True,True
2658,148,canvas-session-025,lichen_bridge,243,290,405,207,261,272,pointer-click:meal_room,True,True,True,True,True
2659,148,canvas-session-025,orchid_engine,338,176,137,132,320,158,pointer-click:engine_ring,True,True,True,True,True
2660,148,canvas-session-025,moss_ward,262,147,238,165,244,165,pointer-click:blanket_room,True,True,True,True,True
2661,148,canvas-session-025,glass_harbor,265,214,435,124,283,196,pointer-click:fog_rail,True,True,True,True,True
2662,148,canvas-session-025,cinder_garden,232,255,104,227,214,237,pointer-click:seed_shelf,True,True,True,True,True
2663,148,canvas-session-025,lichen_bridge,261,272,273,380,273,290,pointer-click:signal_post,True,True,True,True,True
2664,149,canvas-session-025,moss_ward,244,165,79,310,226,183,pointer-click:rain_gate,True,True,True,True,True
2665,149,canvas-session-025,glass_harbor,283,196,288,199,288,199,pointer-click:net_room,True,True,True,True,True
2666,149,canvas-session-025,cinder_garden,214,237,409,240,232,240,pointer-click:shade_tent,True,True,True,True,True
2667,149,canvas-session-025,lichen_bridge,273,290,94,293,255,293,pointer-click:rope_bridge,True,True,True,True,True
2668,149,canvas-session-025,orchid_engine,320,158,302,294,302,176,pointer-click:gear_wash,True,True,True,True,True
2669,149,canvas-session-025,moss_ward,226,183,375,99,244,165,pointer-click:root_alcove,True,True,True,True,True
2670,149,canvas-session-025,glass_harbor,288,199,112,344,270,217,pointer-click:lamp_pier,True,True,True,True,True
2671,149,canvas-session-025,cinder_garden,232,240,237,357,237,258,pointer-click:ash_path,True,True,True,True,True
2672,149,canvas-session-025,lichen_bridge,255,293,410,210,273,275,pointer-click:meal_room,True,True,True,True,True
2673,149,canvas-session-025,orchid_engine,302,176,142,135,284,158,pointer-click:engine_ring,True,True,True,True,True
2674,149,canvas-session-025,moss_ward,244,165,243,168,243,168,pointer-click:blanket_room,True,True,True,True,True
2675,149,canvas-session-025,glass_harbor,270,217,440,127,288,199,pointer-click:fog_rail,True,True,True,True,True
2676,149,canvas-session-025,cinder_garden,237,258,109,230,219,240,pointer-click:seed_shelf,True,True,True,True,True
2677,149,canvas-session-025,lichen_bridge,273,275,237,383,255,293,pointer-click:signal_post,True,True,True,True,True
2678,149,canvas-session-025,orchid_engine,284,158,442,176,302,176,pointer-click:orchid_bay,True,True,True,True,True
2679,149,canvas-session-025,moss_ward,243,168,91,325,225,186,pointer-click:rain_gate,True,True,True,True,True
2680,149,canvas-session-025,glass_harbor,288,199,300,214,300,214,pointer-click:net_room,True,True,True,True,True
2681,149,canvas-session-025,cinder_garden,219,240,421,255,237,255,pointer-click:shade_tent,True,True,True,True,True
2682,150,canvas-session-025,orchid_engine,302,176,307,297,307,194,pointer-click:gear_wash,True,True,True,True,True
2683,150,canvas-session-025,moss_ward,225,186,380,102,243,168,pointer-click:root_alcove,True,True,True,True,True
2684,150,canvas-session-025,glass_harbor,300,214,117,347,282,232,pointer-click:lamp_pier,True,True,True,True,True
2685,150,canvas-session-025,cinder_garden,237,255,242,360,242,273,pointer-click:ash_path,True,True,True,True,True
2686,150,canvas-session-025,lichen_bridge,255,293,374,213,273,275,pointer-click:meal_room,True,True,True,True,True
2687,150,canvas-session-025,orchid_engine,307,194,147,138,289,176,pointer-click:engine_ring,True,True,True,True,True
2688,150,canvas-session-025,moss_ward,243,168,248,171,248,171,pointer-click:blanket_room,True,True,True,True,True
2689,150,canvas-session-025,glass_harbor,282,232,445,130,300,214,pointer-click:fog_rail,True,True,True,True,True
2690,150,canvas-session-025,cinder_garden,242,273,114,233,224,255,pointer-click:seed_shelf,True,True,True,True,True
2691,150,canvas-session-025,lichen_bridge,273,275,242,2,255,257,pointer-click:signal_post,True,True,True,True,True
2692,150,canvas-session-025,orchid_engine,289,176,447,179,307,179,pointer-click:orchid_bay,True,True,True,True,True
2693,150,canvas-session-025,moss_ward,248,171,96,328,230,189,pointer-click:rain_gate,True,True,True,True,True
2694,150,canvas-session-025,glass_harbor,300,214,305,217,305,217,pointer-click:net_room,True,True,True,True,True
2695,150,canvas-session-025,cinder_garden,224,255,385,258,242,258,pointer-click:shade_tent,True,True,True,True,True
2696,150,canvas-session-025,lichen_bridge,255,257,70,311,237,275,pointer-click:rope_bridge,True,True,True,True,True
2697,150,canvas-session-025,orchid_engine,307,179,319,312,319,197,pointer-click:gear_wash,True,True,True,True,True
2698,150,canvas-session-025,moss_ward,230,189,392,76,248,171,pointer-click:root_alcove,True,True,True,True,True
2699,150,canvas-session-025,glass_harbor,305,217,129,321,287,235,pointer-click:lamp_pier,True,True,True,True,True
2700,151,canvas-session-026,lichen_bridge,237,275,379,216,255,257,pointer-click:meal_room,True,True,True,True,True
2701,151,canvas-session-026,orchid_engine,319,197,152,141,301,179,pointer-click:engine_ring,True,True,True,True,True
2702,151,canvas-session-026,moss_ward,248,171,253,174,253,174,pointer-click:blanket_room,True,True,True,True,True
2703,151,canvas-session-026,glass_harbor,287,235,450,133,305,217,pointer-click:fog_rail,True,True,True,True,True
2704,151,canvas-session-026,cinder_garden,242,258,78,236,224,240,pointer-click:seed_shelf,True,True,True,True,True
2705,151,canvas-session-026,lichen_bridge,255,257,247,5,247,239,pointer-click:signal_post,True,True,True,True,True
2706,151,canvas-session-026,orchid_engine,301,179,452,182,319,182,pointer-click:orchid_bay,True,True,True,True,True
2707,151,canvas-session-026,moss_ward,253,174,101,331,235,192,pointer-click:rain_gate,True,True,True,True,True
2708,151,canvas-session-026,glass_harbor,305,217,310,220,310,220,pointer-click:net_room,True,True,True,True,True
2709,151,canvas-session-026,cinder_garden,224,240,390,220,242,222,pointer-click:shade_tent,True,True,True,True,True
2710,151,canvas-session-026,lichen_bridge,247,239,75,273,229,257,pointer-click:rope_bridge,True,True,True,True,True
2711,151,canvas-session-026,orchid_engine,319,182,324,274,324,200,pointer-click:gear_wash,True,True,True,True,True
2712,151,canvas-session-026,moss_ward,235,192,397,79,253,174,pointer-click:root_alcove,True,True,True,True,True
2713,151,canvas-session-026,glass_harbor,310,220,93,324,292,238,pointer-click:lamp_pier,True,True,True,True,True
2714,151,canvas-session-026,cinder_garden,242,222,218,337,224,240,pointer-click:ash_path,True,True,True,True,True
2715,151,canvas-session-026,lichen_bridge,229,257,391,190,247,239,pointer-click:meal_room,True,True,True,True,True
2716,151,canvas-session-026,orchid_engine,324,200,164,115,306,182,pointer-click:engine_ring,True,True,True,True,True
2717,151,canvas-session-026,moss_ward,253,174,265,148,265,156,pointer-click:blanket_room,True,True,True,True,True
2718,152,canvas-session-026,cinder_garden,224,240,83,239,206,239,pointer-click:seed_shelf,True,True,True,True,True
2719,152,canvas-session-026,lichen_bridge,247,239,252,8,252,221,pointer-click:signal_post,True,True,True,True,True
2720,152,canvas-session-026,orchid_engine,306,182,457,144,324,164,pointer-click:orchid_bay,True,True,True,True,True
2721,152,canvas-session-026,moss_ward,265,156,106,293,247,174,pointer-click:rain_gate,True,True,True,True,True
2722,152,canvas-session-026,glass_harbor,292,238,274,182,274,220,pointer-click:net_room,True,True,True,True,True
2723,152,canvas-session-026,cinder_garden,206,239,395,223,224,223,pointer-click:shade_tent,True,True,True,True,True
2724,152,canvas-session-026,lichen_bridge,252,221,80,276,234,239,pointer-click:rope_bridge,True,True,True,True,True
2725,152,canvas-session-026,orchid_engine,324,164,329,277,329,182,pointer-click:gear_wash,True,True,True,True,True
2726,152,canvas-session-026,moss_ward,247,174,402,82,265,156,pointer-click:root_alcove,True,True,True,True,True
2727,152,canvas-session-026,glass_harbor,274,220,98,327,256,238,pointer-click:lamp_pier,True,True,True,True,True
2728,152,canvas-session-026,cinder_garden,224,223,223,340,223,241,pointer-click:ash_path,True,True,True,True,True
2729,152,canvas-session-026,lichen_bridge,234,239,396,193,252,221,pointer-click:meal_room,True,True,True,True,True
2730,152,canvas-session-026,orchid_engine,329,182,169,118,311,164,pointer-click:engine_ring,True,True,True,True,True
2731,152,canvas-session-026,moss_ward,265,156,229,151,247,151,pointer-click:blanket_room,True,True,True,True,True
2732,152,canvas-session-026,glass_harbor,256,238,426,110,274,220,pointer-click:fog_rail,True,True,True,True,True
2733,152,canvas-session-026,cinder_garden,223,241,95,213,205,223,pointer-click:seed_shelf,True,True,True,True,True
2734,152,canvas-session-026,lichen_bridge,252,221,264,366,264,239,pointer-click:signal_post,True,True,True,True,True
2735,152,canvas-session-026,orchid_engine,311,164,469,159,329,159,pointer-click:orchid_bay,True,True,True,True,True
2736,153,canvas-session-026,glass_harbor,274,220,279,185,279,202,pointer-click:net_room,True,True,True,True,True
2737,153,canvas-session-026,cinder_garden,205,223,400,226,223,226,pointer-click:shade_tent,True,True,True,True,True
2738,153,canvas-session-026,lichen_bridge,264,239,85,279,246,257,pointer-click:rope_bridge,True,True,True,True,True
2739,153,canvas-session-026,orchid_engine,329,159,334,280,334,177,pointer-click:gear_wash,True,True,True,True,True
2740,153,canvas-session-026,moss_ward,247,151,366,85,265,133,pointer-click:root_alcove,True,True,True,True,True
2741,153,canvas-session-026,glass_harbor,279,202,103,330,261,220,pointer-click:lamp_pier,True,True,True,True,True
2742,153,canvas-session-026,cinder_garden,223,226,228,343,228,244,pointer-click:ash_path,True,True,True,True,True
2743,153,canvas-session-026,lichen_bridge,246,257,401,196,264,239,pointer-click:meal_room,True,True,True,True,True
2744,153,canvas-session-026,orchid_engine,334,177,174,121,316,159,pointer-click:engine_ring,True,True,True,True,True
2745,153,canvas-session-026,moss_ward,265,133,234,154,247,151,pointer-click:blanket_room,True,True,True,True,True
2746,153,canvas-session-026,glass_harbor,261,220,431,113,279,202,pointer-click:fog_rail,True,True,True,True,True
2747,153,canvas-session-026,cinder_garden,228,244,100,216,210,226,pointer-click:seed_shelf,True,True,True,True,True
2748,153,canvas-session-026,lichen_bridge,264,239,269,369,269,257,pointer-click:signal_post,True,True,True,True,True
2749,153,canvas-session-026,orchid_engine,316,159,433,162,334,162,pointer-click:orchid_bay,True,True,True,True,True
2750,153,canvas-session-026,moss_ward,247,151,82,311,229,169,pointer-click:rain_gate,True,True,True,True,True
2751,153,canvas-session-026,glass_harbor,279,202,291,200,291,200,pointer-click:net_room,True,True,True,True,True
2752,153,canvas-session-026,cinder_garden,210,226,412,241,228,241,pointer-click:shade_tent,True,True,True,True,True
2753,153,canvas-session-026,lichen_bridge,269,257,97,294,251,275,pointer-click:rope_bridge,True,True,True,True,True
2754,154,canvas-session-026,moss_ward,229,169,371,88,247,151,pointer-click:root_alcove,True,True,True,True,True
2755,154,canvas-session-026,glass_harbor,291,200,108,333,273,218,pointer-click:lamp_pier,True,True,True,True,True
2756,154,canvas-session-026,cinder_garden,228,241,233,346,233,259,pointer-click:ash_path,True,True,True,True,True
2757,154,canvas-session-026,lichen_bridge,251,275,406,199,269,257,pointer-click:meal_room,True,True,True,True,True
2758,154,canvas-session-026,orchid_engine,334,162,138,124,316,144,pointer-click:engine_ring,True,True,True,True,True
2759,154,canvas-session-026,moss_ward,247,151,239,157,239,157,pointer-click:blanket_room,True,True,True,True,True
2760,154,canvas-session-026,glass_harbor,273,218,436,116,291,200,pointer-click:fog_rail,True,True,True,True,True
