tick,day,resident,memory_key,debt_name,debt_before,debt_after,trust_before,trust_after,causal_action,visible_in_dashboard,persists_after_restore,history_not_erased
2664,149,Nia,nia:tool_loan:audit:d149:s00,tool loan,0.235917,0.259917,0.693539,0.675539,interrupt_work,True,True,True
2665,149,Ari,ari:repair_promise:audit:d149:s01,repair promise,0.243495,0.239495,0.569156,0.571156,wait_offscreen,True,True,True
2666,149,Fay,fay:care_favor:audit:d149:s02,care favor,0.251178,0.233178,0.37826,0.39526,repair_trust,True,True,True
2667,149,Milo,milo:tool_loan:audit:d149:s03,tool loan,0.258955,0.254955,0.291351,0.293351,move,True,True,True
2668,149,Sera,sera:repair_promise:audit:d149:s04,repair promise,0.266815,0.262815,0.39461,0.41161,talk,True,True,True
2669,149,Tovan,tovan:care_favor:audit:d149:s05,care favor,0.274748,0.256748,0.598069,0.615069,offer_help,True,True,True
2670,149,Nia,nia:tool_loan:audit:d149:s06,tool loan,0.282743,0.306743,0.697642,0.679642,borrow_tool,True,True,True
2671,149,Ari,ari:repair_promise:audit:d149:s07,repair promise,0.290789,0.272789,0.567773,0.584773,return_tool,True,True,True
2672,149,Fay,fay:care_favor:audit:d149:s08,care favor,0.298876,0.322876,0.370231,0.352231,interrupt_work,True,True,True
2673,149,Milo,milo:tool_loan:audit:d149:s09,tool loan,0.306991,0.302991,0.305412,0.307412,wait_offscreen,True,True,True
2674,149,Sera,sera:repair_promise:audit:d149:s10,repair promise,0.315123,0.297123,0.39881,0.41581,repair_trust,True,True,True
2675,149,Tovan,tovan:care_favor:audit:d149:s11,care favor,0.323263,0.319263,0.599846,0.601846,move,True,True,True
2676,149,Nia,nia:tool_loan:audit:d149:s12,tool loan,0.331398,0.327398,0.703024,0.720024,talk,True,True,True
2677,149,Ari,ari:repair_promise:audit:d149:s13,repair promise,0.339517,0.321517,0.565183,0.582183,offer_help,True,True,True
2678,149,Fay,fay:care_favor:audit:d149:s14,care favor,0.34761,0.37161,0.370389,0.352389,borrow_tool,True,True,True
2679,149,Milo,milo:tool_loan:audit:d149:s15,tool loan,0.355665,0.337665,0.287176,0.304176,return_tool,True,True,True
2680,149,Sera,sera:repair_promise:audit:d149:s16,repair promise,0.363671,0.387671,0.400289,0.382289,interrupt_work,True,True,True
2681,149,Tovan,tovan:care_favor:audit:d149:s17,care favor,0.371617,0.367617,0.588032,0.590032,wait_offscreen,True,True,True
2682,150,Nia,nia:tool_loan:audit:d150:s00,tool loan,0.379493,0.375493,0.692647,0.694647,move,True,True,True
2683,150,Ari,ari:repair_promise:audit:d150:s01,repair promise,0.387287,0.383287,0.551107,0.568107,talk,True,True,True
2684,150,Fay,fay:care_favor:audit:d150:s02,care favor,0.394989,0.376989,0.37216,0.38916,offer_help,True,True,True
2685,150,Milo,milo:tool_loan:audit:d150:s03,tool loan,0.402589,0.426589,0.282429,0.264429,borrow_tool,True,True,True
2686,150,Sera,sera:repair_promise:audit:d150:s04,repair promise,0.410075,0.392075,0.421797,0.438797,return_tool,True,True,True
2687,150,Tovan,tovan:care_favor:audit:d150:s05,care favor,0.417438,0.441438,0.592211,0.574211,interrupt_work,True,True,True
2688,150,Nia,nia:tool_loan:audit:d150:s06,tool loan,0.424668,0.420668,0.700674,0.702674,wait_offscreen,True,True,True
2689,150,Ari,ari:repair_promise:audit:d150:s07,repair promise,0.431754,0.413754,0.535019,0.552019,repair_trust,True,True,True
2690,150,Fay,fay:care_favor:audit:d150:s08,care favor,0.438688,0.434688,0.364576,0.366576,move,True,True,True
2691,150,Milo,milo:tool_loan:audit:d150:s09,tool loan,0.445459,0.441459,0.303138,0.320138,talk,True,True,True
2692,150,Sera,sera:repair_promise:audit:d150:s10,repair promise,0.452058,0.434058,0.401985,0.418985,offer_help,True,True,True
2693,150,Tovan,tovan:care_favor:audit:d150:s11,care favor,0.458477,0.482477,0.612258,0.594258,borrow_tool,True,True,True
2694,150,Nia,nia:tool_loan:audit:d150:s12,tool loan,0.464706,0.446706,0.704298,0.721298,return_tool,True,True,True
2695,150,Ari,ari:repair_promise:audit:d150:s13,repair promise,0.470736,0.494736,0.557096,0.539096,interrupt_work,True,True,True
2696,150,Fay,fay:care_favor:audit:d150:s14,care favor,0.476561,0.472561,0.347535,0.349535,wait_offscreen,True,True,True
2697,150,Milo,milo:tool_loan:audit:d150:s15,tool loan,0.482171,0.464171,0.292085,0.309085,repair_trust,True,True,True
2698,150,Sera,sera:repair_promise:audit:d150:s16,repair promise,0.48756,0.48356,0.411533,0.413533,move,True,True,True
2699,150,Tovan,tovan:care_favor:audit:d150:s17,care favor,0.492718,0.488718,0.596696,0.613696,talk,True,True,True
2700,151,Nia,nia:tool_loan:audit:d151:s00,tool loan,0.497641,0.521641,0.688912,0.670912,borrow_tool,True,True,True
2701,151,Ari,ari:repair_promise:audit:d151:s01,repair promise,0.50232,0.48432,0.52647,0.54347,return_tool,True,True,True
2702,151,Fay,fay:care_favor:audit:d151:s02,care favor,0.50675,0.53075,0.362619,0.344619,interrupt_work,True,True,True
2703,151,Milo,milo:tool_loan:audit:d151:s03,tool loan,0.510924,0.506924,0.286408,0.288408,wait_offscreen,True,True,True
2704,151,Sera,sera:repair_promise:audit:d151:s04,repair promise,0.514837,0.496837,0.412694,0.429694,repair_trust,True,True,True
2705,151,Tovan,tovan:care_favor:audit:d151:s05,care favor,0.518483,0.514483,0.617129,0.619129,move,True,True,True
2706,151,Nia,nia:tool_loan:audit:d151:s06,tool loan,0.521857,0.517857,0.680762,0.697762,talk,True,True,True
2707,151,Ari,ari:repair_promise:audit:d151:s07,repair promise,0.524955,0.506955,0.535521,0.552521,offer_help,True,True,True
2708,151,Fay,fay:care_favor:audit:d151:s08,care favor,0.527773,0.551773,0.346106,0.328106,borrow_tool,True,True,True
2709,151,Milo,milo:tool_loan:audit:d151:s09,tool loan,0.530306,0.512306,0.306365,0.323365,return_tool,True,True,True
2710,151,Sera,sera:repair_promise:audit:d151:s10,repair promise,0.532551,0.556551,0.423374,0.405374,interrupt_work,True,True,True
2711,151,Tovan,tovan:care_favor:audit:d151:s11,care favor,0.534505,0.530505,0.616383,0.618383,wait_offscreen,True,True,True
2712,151,Nia,nia:tool_loan:audit:d151:s12,tool loan,0.536166,0.518166,0.692395,0.709395,repair_trust,True,True,True
2713,151,Ari,ari:repair_promise:audit:d151:s13,repair promise,0.537531,0.533531,0.532442,0.534442,move,True,True,True
2714,151,Fay,fay:care_favor:audit:d151:s14,care favor,0.538598,0.534598,0.363271,0.380271,talk,True,True,True
2715,151,Milo,milo:tool_loan:audit:d151:s15,tool loan,0.539366,0.521366,0.300389,0.317389,offer_help,True,True,True
2716,151,Sera,sera:repair_promise:audit:d151:s16,repair promise,0.539833,0.563833,0.425295,0.407295,borrow_tool,True,True,True
2717,151,Tovan,tovan:care_favor:audit:d151:s17,care favor,0.54,0.522,0.604787,0.621787,return_tool,True,True,True
2718,152,Nia,nia:tool_loan:audit:d152:s00,tool loan,0.539865,0.535865,0.691692,0.693692,wait_offscreen,True,True,True
2719,152,Ari,ari:repair_promise:audit:d152:s01,repair promise,0.539429,0.521429,0.517873,0.534873,repair_trust,True,True,True
2720,152,Fay,fay:care_favor:audit:d152:s02,care favor,0.538694,0.534694,0.335091,0.337091,move,True,True,True
2721,152,Milo,milo:tool_loan:audit:d152:s03,tool loan,0.537658,0.533658,0.308574,0.325574,talk,True,True,True
2722,152,Sera,sera:repair_promise:audit:d152:s04,repair promise,0.536325,0.518325,0.43226,0.44926,offer_help,True,True,True
2723,152,Tovan,tovan:care_favor:audit:d152:s05,care favor,0.534696,0.558696,0.628743,0.610743,borrow_tool,True,True,True
2724,152,Nia,nia:tool_loan:audit:d152:s06,tool loan,0.532773,0.514773,0.688303,0.705303,return_tool,True,True,True
2725,152,Ari,ari:repair_promise:audit:d152:s07,repair promise,0.530558,0.554558,0.523694,0.505694,interrupt_work,True,True,True
2726,152,Fay,fay:care_favor:audit:d152:s08,care favor,0.528055,0.524055,0.345862,0.347862,wait_offscreen,True,True,True
2727,152,Milo,milo:tool_loan:audit:d152:s09,tool loan,0.525268,0.507268,0.311906,0.328906,repair_trust,True,True,True
2728,152,Sera,sera:repair_promise:audit:d152:s10,repair promise,0.522199,0.518199,0.440766,0.442766,move,True,True,True
2729,152,Tovan,tovan:care_favor:audit:d152:s11,care favor,0.518854,0.514854,0.615625,0.632625,talk,True,True,True
2730,152,Nia,nia:tool_loan:audit:d152:s12,tool loan,0.515237,0.497237,0.684524,0.701524,offer_help,True,True,True
2731,152,Ari,ari:repair_promise:audit:d152:s13,repair promise,0.511352,0.535352,0.515132,0.497132,borrow_tool,True,True,True
2732,152,Fay,fay:care_favor:audit:d152:s14,care favor,0.507206,0.489206,0.331615,0.348615,return_tool,True,True,True
2733,152,Milo,milo:tool_loan:audit:d152:s15,tool loan,0.502803,0.526803,0.295834,0.277834,interrupt_work,True,True,True
2734,152,Sera,sera:repair_promise:audit:d152:s16,repair promise,0.49815,0.49415,0.446382,0.448382,wait_offscreen,True,True,True
2735,152,Tovan,tovan:care_favor:audit:d152:s17,care favor,0.493253,0.475253,0.634695,0.651695,repair_trust,True,True,True
2736,153,Nia,nia:tool_loan:audit:d153:s00,tool loan,0.488118,0.484118,0.677859,0.694859,talk,True,True,True
2737,153,Ari,ari:repair_promise:audit:d153:s01,repair promise,0.482754,0.464754,0.518854,0.535854,offer_help,True,True,True
2738,153,Fay,fay:care_favor:audit:d153:s02,care favor,0.477167,0.501167,0.323003,0.305003,borrow_tool,True,True,True
2739,153,Milo,milo:tool_loan:audit:d153:s03,tool loan,0.471365,0.453365,0.297293,0.314293,return_tool,True,True,True
2740,153,Sera,sera:repair_promise:audit:d153:s04,repair promise,0.465356,0.489356,0.436132,0.418132,interrupt_work,True,True,True
2741,153,Tovan,tovan:care_favor:audit:d153:s05,care favor,0.459147,0.455147,0.623341,0.625341,wait_offscreen,True,True,True
2742,153,Nia,nia:tool_loan:audit:d153:s06,tool loan,0.452749,0.434749,0.686059,0.703059,repair_trust,True,True,True
2743,153,Ari,ari:repair_promise:audit:d153:s07,repair promise,0.446168,0.442168,0.510595,0.512595,move,True,True,True
2744,153,Fay,fay:care_favor:audit:d153:s08,care favor,0.439415,0.435415,0.339108,0.356108,talk,True,True,True
2745,153,Milo,milo:tool_loan:audit:d153:s09,tool loan,0.432498,0.414498,0.316141,0.333141,offer_help,True,True,True
2746,153,Sera,sera:repair_promise:audit:d153:s10,repair promise,0.425428,0.449428,0.441688,0.423688,borrow_tool,True,True,True
2747,153,Tovan,tovan:care_favor:audit:d153:s11,care favor,0.418213,0.400213,0.630018,0.647018,return_tool,True,True,True
2748,153,Nia,nia:tool_loan:audit:d153:s12,tool loan,0.410863,0.434863,0.676988,0.658988,interrupt_work,True,True,True
2749,153,Ari,ari:repair_promise:audit:d153:s13,repair promise,0.403389,0.399389,0.515336,0.517336,wait_offscreen,True,True,True
2750,153,Fay,fay:care_favor:audit:d153:s14,care favor,0.395801,0.377801,0.331751,0.348751,repair_trust,True,True,True
2751,153,Milo,milo:tool_loan:audit:d153:s15,tool loan,0.38811,0.38411,0.309152,0.311152,move,True,True,True
2752,153,Sera,sera:repair_promise:audit:d153:s16,repair promise,0.380325,0.376325,0.439294,0.456294,talk,True,True,True
2753,153,Tovan,tovan:care_favor:audit:d153:s17,care favor,0.372457,0.354457,0.627402,0.644402,offer_help,True,True,True
2754,154,Nia,nia:tool_loan:audit:d154:s00,tool loan,0.364518,0.346518,0.689536,0.706536,return_tool,True,True,True
2755,154,Ari,ari:repair_promise:audit:d154:s01,repair promise,0.356518,0.380518,0.50229,0.48429,interrupt_work,True,True,True
2756,154,Fay,fay:care_favor:audit:d154:s02,care favor,0.348467,0.344467,0.339642,0.341642,wait_offscreen,True,True,True
2757,154,Milo,milo:tool_loan:audit:d154:s03,tool loan,0.340378,0.322378,0.316789,0.333789,repair_trust,True,True,True
2758,154,Sera,sera:repair_promise:audit:d154:s04,repair promise,0.332261,0.328261,0.456617,0.458617,move,True,True,True
2759,154,Tovan,tovan:care_favor:audit:d154:s05,care favor,0.324127,0.320127,0.652196,0.669196,talk,True,True,True
2760,154,Nia,nia:tool_loan:audit:d154:s06,tool loan,0.315988,0.297988,0.675603,0.692603,offer_help,True,True,True
2761,154,Ari,ari:repair_promise:audit:d154:s07,repair promise,0.307854,0.331854,0.488231,0.470231,borrow_tool,True,True,True
2762,154,Fay,fay:care_favor:audit:d154:s08,care favor,0.299736,0.281736,0.338424,0.355424,return_tool,True,True,True
2763,154,Milo,milo:tool_loan:audit:d154:s09,tool loan,0.291647,0.315647,0.314549,0.296549,interrupt_work,True,True,True
2764,154,Sera,sera:repair_promise:audit:d154:s10,repair promise,0.283596,0.279596,0.452717,0.454717,wait_offscreen,True,True,True
2765,154,Tovan,tovan:care_favor:audit:d154:s11,care favor,0.275595,0.257595,0.627539,0.644539,repair_trust,True,True,True
2766,154,Nia,nia:tool_loan:audit:d154:s12,tool loan,0.267654,0.263654,0.698207,0.700207,move,True,True,True
2767,154,Ari,ari:repair_promise:audit:d154:s13,repair promise,0.259786,0.255786,0.486219,0.503219,talk,True,True,True
2768,154,Fay,fay:care_favor:audit:d154:s14,care favor,0.252,0.234,0.331717,0.348717,offer_help,True,True,True
2769,154,Milo,milo:tool_loan:audit:d154:s15,tool loan,0.244307,0.268307,0.318787,0.300787,borrow_tool,True,True,True
2770,154,Sera,sera:repair_promise:audit:d154:s16,repair promise,0.236717,0.218717,0.446789,0.463789,return_tool,True,True,True
2771,154,Tovan,tovan:care_favor:audit:d154:s17,care favor,0.229242,0.253242,0.628631,0.610631,interrupt_work,True,True,True
2772,155,Nia,nia:tool_loan:audit:d155:s00,tool loan,0.22189,0.20389,0.677508,0.694508,repair_trust,True,True,True
2773,155,Ari,ari:repair_promise:audit:d155:s01,repair promise,0.214673,0.210673,0.482307,0.484307,move,True,True,True
2774,155,Fay,fay:care_favor:audit:d155:s02,care favor,0.207601,0.203601,0.315689,0.332689,talk,True,True,True
2775,155,Milo,milo:tool_loan:audit:d155:s03,tool loan,0.200682,0.182682,0.321447,0.338447,offer_help,True,True,True
2776,155,Sera,sera:repair_promise:audit:d155:s04,repair promise,0.193926,0.217926,0.477548,0.459548,borrow_tool,True,True,True
2777,155,Tovan,tovan:care_favor:audit:d155:s05,care favor,0.187343,0.169343,0.654571,0.671571,return_tool,True,True,True
2778,155,Nia,nia:tool_loan:audit:d155:s06,tool loan,0.180942,0.204942,0.692583,0.674583,interrupt_work,True,True,True
2779,155,Ari,ari:repair_promise:audit:d155:s07,repair promise,0.174731,0.170731,0.4939,0.4959,wait_offscreen,True,True,True
2780,155,Fay,fay:care_favor:audit:d155:s08,care favor,0.168718,0.150718,0.320823,0.337823,repair_trust,True,True,True
2781,155,Milo,milo:tool_loan:audit:d155:s09,tool loan,0.162913,0.158913,0.317242,0.319242,move,True,True,True
2782,155,Sera,sera:repair_promise:audit:d155:s10,repair promise,0.157323,0.153323,0.470624,0.487624,talk,True,True,True
2783,155,Tovan,tovan:care_favor:audit:d155:s11,care favor,0.151956,0.133956,0.653541,0.670541,offer_help,True,True,True
2784,155,Nia,nia:tool_loan:audit:d155:s12,tool loan,0.146818,0.170818,0.687549,0.669549,borrow_tool,True,True,True
2785,155,Ari,ari:repair_promise:audit:d155:s13,repair promise,0.141918,0.123918,0.494691,0.511691,return_tool,True,True,True
2786,155,Fay,fay:care_favor:audit:d155:s14,care favor,0.137261,0.161261,0.322288,0.304288,interrupt_work,True,True,True
2787,155,Milo,milo:tool_loan:audit:d155:s15,tool loan,0.132855,0.128855,0.320293,0.322293,wait_offscreen,True,True,True
2788,155,Sera,sera:repair_promise:audit:d155:s16,repair promise,0.128705,0.110705,0.461534,0.478534,repair_trust,True,True,True
2789,155,Tovan,tovan:care_favor:audit:d155:s17,care favor,0.124816,0.120816,0.643993,0.645993,move,True,True,True
2790,156,Nia,nia:tool_loan:audit:d156:s00,tool loan,0.121195,0.103195,0.687159,0.704159,offer_help,True,True,True
2791,156,Ari,ari:repair_promise:audit:d156:s01,repair promise,0.117846,0.141846,0.466554,0.448554,borrow_tool,True,True,True
2792,156,Fay,fay:care_favor:audit:d156:s02,care favor,0.114773,0.096773,0.309892,0.326892,return_tool,True,True,True
2793,156,Milo,milo:tool_loan:audit:d156:s03,tool loan,0.111982,0.135982,0.32331,0.30531,interrupt_work,True,True,True
2794,156,Sera,sera:repair_promise:audit:d156:s04,repair promise,0.109475,0.105475,0.484619,0.486619,wait_offscreen,True,True,True
2795,156,Tovan,tovan:care_favor:audit:d156:s05,care favor,0.107257,0.089257,0.644563,0.661563,repair_trust,True,True,True
2796,156,Nia,nia:tool_loan:audit:d156:s06,tool loan,0.105329,0.101329,0.690434,0.692434,move,True,True,True
2797,156,Ari,ari:repair_promise:audit:d156:s07,repair promise,0.103696,0.099696,0.480043,0.497043,talk,True,True,True
2798,156,Fay,fay:care_favor:audit:d156:s08,care favor,0.102358,0.084358,0.318261,0.335261,offer_help,True,True,True
2799,156,Milo,milo:tool_loan:audit:d156:s09,tool loan,0.101319,0.125319,0.312048,0.294048,borrow_tool,True,True,True
2800,156,Sera,sera:repair_promise:audit:d156:s10,repair promise,0.100579,0.082579,0.490811,0.507811,return_tool,True,True,True
2801,156,Tovan,tovan:care_favor:audit:d156:s11,care favor,0.100139,0.124139,0.65468,0.63668,interrupt_work,True,True,True
2802,156,Nia,nia:tool_loan:audit:d156:s12,tool loan,0.1,0.096,0.685622,0.687622,wait_offscreen,True,True,True
2803,156,Ari,ari:repair_promise:audit:d156:s13,repair promise,0.100163,0.082163,0.471041,0.488041,repair_trust,True,True,True
2804,156,Fay,fay:care_favor:audit:d156:s14,care favor,0.100626,0.096626,0.307113,0.309113,move,True,True,True
2805,156,Milo,milo:tool_loan:audit:d156:s15,tool loan,0.101389,0.097389,0.328698,0.345698,talk,True,True,True
2806,156,Sera,sera:repair_promise:audit:d156:s16,repair promise,0.102452,0.084452,0.476173,0.493173,offer_help,True,True,True
2807,156,Tovan,tovan:care_favor:audit:d156:s17,care favor,0.103813,0.127813,0.650126,0.632126,borrow_tool,True,True,True
2808,157,Nia,nia:tool_loan:audit:d157:s00,tool loan,0.105469,0.129469,0.674069,0.656069,interrupt_work,True,True,True
2809,157,Ari,ari:repair_promise:audit:d157:s01,repair promise,0.107419,0.103419,0.45312,0.45512,wait_offscreen,True,True,True
2810,157,Fay,fay:care_favor:audit:d157:s02,care favor,0.10966,0.09166,0.30291,0.31991,repair_trust,True,True,True
2811,157,Milo,milo:tool_loan:audit:d157:s03,tool loan,0.112189,0.108189,0.319194,0.321194,move,True,True,True
2812,157,Sera,sera:repair_promise:audit:d157:s04,repair promise,0.115003,0.111003,0.484336,0.501336,talk,True,True,True
2813,157,Tovan,tovan:care_favor:audit:d157:s05,care favor,0.118097,0.100097,0.662486,0.679486,offer_help,True,True,True
2814,157,Nia,nia:tool_loan:audit:d157:s06,tool loan,0.121468,0.145468,0.668348,0.650348,borrow_tool,True,True,True
2815,157,Ari,ari:repair_promise:audit:d157:s07,repair promise,0.12511,0.10711,0.470797,0.487797,return_tool,True,True,True
2816,157,Fay,fay:care_favor:audit:d157:s08,care favor,0.129019,0.153019,0.297413,0.279413,interrupt_work,True,True,True
2817,157,Milo,milo:tool_loan:audit:d157:s09,tool loan,0.133189,0.129189,0.314637,0.316637,wait_offscreen,True,True,True
2818,157,Sera,sera:repair_promise:audit:d157:s10,repair promise,0.137615,0.119615,0.491093,0.508093,repair_trust,True,True,True
