tick_id,day,session_id,settlement_id,resident_id,phrase,phrase_memory,phrase_context,mastery_before,mastery_after,trust_before,trust_after,used_in_current_loop,remembered_from_prior_session,saved_session_visible,no_autonomous_language_claim,no_llm_call
1775,99,session-017,lichen_bridge,Sol,signal hush,kept bowl shared,relationship_phrase:weave spare rope:signal_post,0.382,0.391,0.95,0.95,True,True,True,True,True
1776,99,session-017,orchid_engine,Bea,orchid rest,did not turn the valve,save_session:tend orchid lamp:orchid_bay,0.387,0.394,0.95,0.95,True,True,True,True,True
1777,99,session-017,moss_ward,Fay,path dry,waited during repair,path_to_site:raise warm-cup shelf:rain_gate,0.394,0.4,0.95,0.95,True,True,True,True,True
1778,99,session-017,glass_harbor,Puck,net keeper,shared crossing tea,pickup_tool:relight public lamp:net_room,0.389,0.396,0.95,0.95,True,True,True,True,True
1779,99,session-017,cinder_garden,Wren,cool hand,kept the path cool,execute_task:sort ember fruit:shade_tent,0.382,0.388,0.948,0.95,True,True,True,True,True
1780,99,session-017,lichen_bridge,Kio,rope safe,heard my signal,recover_failed_work:mark signal bell:rope_bridge,0.382,0.389,0.95,0.95,True,True,True,True,True
1781,99,session-017,orchid_engine,Cai,gear lane,let orchid rest,drop_tool:stabilize steam kettle:gear_wash,0.381,0.387,0.95,0.95,True,True,True,True,True
1782,100,session-017,glass_harbor,Oren,lamp bright,kept net lane clear,execute_task:relight public lamp:lamp_pier,0.387,0.394,0.95,0.95,True,True,True,True,True
1783,100,session-017,cinder_garden,Vale,shade first,remembered shade first,recover_failed_work:sort ember fruit:ash_path,0.392,0.399,0.95,0.95,True,True,True,True,True
1784,100,session-017,lichen_bridge,Sol,bowl shared,waited at the rope,drop_tool:mark signal bell:meal_room,0.386,0.393,0.95,0.95,True,True,True,True,True
1785,100,session-017,orchid_engine,Bea,valve wait,kept the gear lane open,relationship_phrase:stabilize steam kettle:engine_ring,0.393,0.401,0.95,0.95,True,True,True,True,True
1786,100,session-017,moss_ward,Fay,loom wait,asked before ledger,save_session:drain rain path:blanket_room,0.379,0.386,0.95,0.95,True,True,True,True,True
1787,100,session-017,glass_harbor,Puck,tea first,guarded lamp for me,path_to_site:mend fog net:fog_rail,0.375,0.381,0.95,0.95,True,True,True,True,True
1788,100,session-017,cinder_garden,Wren,seed sleep,left my basket sorted,pickup_tool:cool ash path:seed_shelf,0.379,0.386,0.95,0.95,True,True,True,True,True
1789,100,session-017,lichen_bridge,Kio,signal hush,kept bowl shared,execute_task:repair meal ledger:signal_post,0.388,0.395,0.95,0.95,True,True,True,True,True
1790,100,session-017,orchid_engine,Cai,orchid rest,did not turn the valve,recover_failed_work:listen to valve pulse:orchid_bay,0.401,0.408,0.95,0.95,True,True,True,True,True
1791,100,session-017,moss_ward,Milo,path dry,waited during repair,drop_tool:patch blanket loom:rain_gate,0.388,0.394,0.95,0.95,True,True,True,True,True
1792,100,session-017,glass_harbor,Sera,net keeper,shared crossing tea,relationship_phrase:seal fog catcher:net_room,0.377,0.386,0.95,0.95,True,True,True,True,True
1793,100,session-017,cinder_garden,Juno,cool hand,kept the path cool,save_session:repair seed calendar:shade_tent,0.384,0.391,0.95,0.95,True,True,True,True,True
1794,100,session-017,lichen_bridge,Luma,rope safe,heard my signal,path_to_site:test rope bridge:rope_bridge,0.398,0.405,0.95,0.95,True,True,True,True,True
1795,100,session-017,orchid_engine,Dax,gear lane,let orchid rest,pickup_tool:clean gear wash:gear_wash,0.397,0.403,0.95,0.95,True,True,True,True,True
1796,100,session-017,moss_ward,Tala,ledger no touch,helped after rain,execute_task:copy root ledger:root_alcove,0.393,0.4,0.947,0.95,True,True,True,True,True
1797,100,session-017,glass_harbor,Nia,lamp bright,kept net lane clear,recover_failed_work:mark crossing rope:lamp_pier,0.397,0.404,0.95,0.95,True,True,True,True,True
1798,100,session-017,cinder_garden,Pax,shade first,remembered shade first,drop_tool:shade seed rows:ash_path,0.383,0.39,0.95,0.95,True,True,True,True,True
1799,100,session-017,lichen_bridge,Rin,bowl shared,waited at the rope,relationship_phrase:weave spare rope:meal_room,0.389,0.397,0.95,0.95,True,True,True,True,True
1800,101,session-017,moss_ward,Milo,loom wait,asked before ledger,recover_failed_work:copy root ledger:blanket_room,0.382,0.389,0.95,0.95,True,True,True,True,True
1801,101,session-017,glass_harbor,Sera,tea first,guarded lamp for me,drop_tool:mark crossing rope:fog_rail,0.39,0.396,0.95,0.95,True,True,True,True,True
1802,101,session-017,cinder_garden,Juno,seed sleep,left my basket sorted,relationship_phrase:shade seed rows:seed_shelf,0.397,0.406,0.95,0.95,True,True,True,True,True
1803,101,session-017,lichen_bridge,Luma,signal hush,kept bowl shared,save_session:weave spare rope:signal_post,0.39,0.396,0.95,0.95,True,True,True,True,True
1804,101,session-017,orchid_engine,Dax,orchid rest,did not turn the valve,path_to_site:tend orchid lamp:orchid_bay,0.383,0.39,0.95,0.95,True,True,True,True,True
1805,101,session-017,moss_ward,Tala,path dry,waited during repair,pickup_tool:raise warm-cup shelf:rain_gate,0.371,0.378,0.95,0.95,True,True,True,True,True
1806,101,session-017,glass_harbor,Nia,net keeper,shared crossing tea,execute_task:relight public lamp:net_room,0.381,0.388,0.95,0.95,True,True,True,True,True
1807,101,session-017,cinder_garden,Pax,cool hand,kept the path cool,recover_failed_work:sort ember fruit:shade_tent,0.395,0.402,0.95,0.95,True,True,True,True,True
1808,101,session-017,lichen_bridge,Rin,rope safe,heard my signal,drop_tool:mark signal bell:rope_bridge,0.386,0.393,0.95,0.95,True,True,True,True,True
1809,101,session-017,orchid_engine,Eli,gear lane,let orchid rest,relationship_phrase:stabilize steam kettle:gear_wash,0.39,0.398,0.95,0.95,True,True,True,True,True
1810,101,session-017,moss_ward,Ari,ledger no touch,helped after rain,save_session:drain rain path:root_alcove,0.38,0.387,0.95,0.95,True,True,True,True,True
1811,101,session-017,glass_harbor,Oren,lamp bright,kept net lane clear,path_to_site:mend fog net:lamp_pier,0.394,0.4,0.95,0.95,True,True,True,True,True
1812,101,session-017,cinder_garden,Vale,shade first,remembered shade first,pickup_tool:cool ash path:ash_path,0.399,0.406,0.95,0.95,True,True,True,True,True
1813,101,session-017,lichen_bridge,Sol,bowl shared,waited at the rope,execute_task:repair meal ledger:meal_room,0.393,0.399,0.95,0.95,True,True,True,True,True
1814,101,session-017,orchid_engine,Bea,valve wait,kept the gear lane open,recover_failed_work:listen to valve pulse:engine_ring,0.401,0.408,0.95,0.95,True,True,True,True,True
1815,101,session-017,moss_ward,Fay,loom wait,asked before ledger,drop_tool:patch blanket loom:blanket_room,0.386,0.392,0.95,0.95,True,True,True,True,True
1816,101,session-017,glass_harbor,Puck,tea first,guarded lamp for me,relationship_phrase:seal fog catcher:fog_rail,0.381,0.39,0.95,0.95,True,True,True,True,True
1817,101,session-017,cinder_garden,Wren,seed sleep,left my basket sorted,save_session:repair seed calendar:seed_shelf,0.386,0.393,0.95,0.95,True,True,True,True,True
1818,102,session-017,orchid_engine,Eli,orchid rest,did not turn the valve,drop_tool:listen to valve pulse:orchid_bay,0.382,0.389,0.95,0.95,True,True,True,True,True
1819,102,session-017,moss_ward,Ari,path dry,waited during repair,relationship_phrase:patch blanket loom:rain_gate,0.397,0.405,0.95,0.95,True,True,True,True,True
1820,102,session-017,glass_harbor,Oren,net keeper,shared crossing tea,save_session:seal fog catcher:net_room,0.386,0.393,0.95,0.95,True,True,True,True,True
1821,102,session-017,cinder_garden,Vale,cool hand,kept the path cool,path_to_site:repair seed calendar:shade_tent,0.39,0.396,0.95,0.95,True,True,True,True,True
1822,102,session-017,lichen_bridge,Sol,rope safe,heard my signal,pickup_tool:test rope bridge:rope_bridge,0.38,0.387,0.95,0.95,True,True,True,True,True
1823,102,session-017,orchid_engine,Bea,gear lane,let orchid rest,execute_task:clean gear wash:gear_wash,0.377,0.384,0.95,0.95,True,True,True,True,True
1824,102,session-017,moss_ward,Fay,ledger no touch,helped after rain,recover_failed_work:copy root ledger:root_alcove,0.386,0.393,0.95,0.95,True,True,True,True,True
1825,102,session-017,glass_harbor,Puck,lamp bright,kept net lane clear,drop_tool:mark crossing rope:lamp_pier,0.385,0.391,0.95,0.95,True,True,True,True,True
1826,102,session-017,cinder_garden,Wren,shade first,remembered shade first,relationship_phrase:shade seed rows:ash_path,0.388,0.397,0.95,0.95,True,True,True,True,True
1827,102,session-017,lichen_bridge,Kio,bowl shared,waited at the rope,save_session:weave spare rope:meal_room,0.385,0.392,0.95,0.95,True,True,True,True,True
1828,102,session-017,orchid_engine,Cai,valve wait,kept the gear lane open,path_to_site:tend orchid lamp:engine_ring,0.381,0.388,0.95,0.95,True,True,True,True,True
1829,102,session-017,moss_ward,Milo,loom wait,asked before ledger,pickup_tool:raise warm-cup shelf:blanket_room,0.389,0.395,0.95,0.95,True,True,True,True,True
1830,102,session-017,glass_harbor,Sera,tea first,guarded lamp for me,execute_task:relight public lamp:fog_rail,0.396,0.403,0.95,0.95,True,True,True,True,True
1831,102,session-017,cinder_garden,Juno,seed sleep,left my basket sorted,recover_failed_work:sort ember fruit:seed_shelf,0.406,0.413,0.95,0.95,True,True,True,True,True
1832,102,session-017,lichen_bridge,Luma,signal hush,kept bowl shared,drop_tool:mark signal bell:signal_post,0.396,0.403,0.95,0.95,True,True,True,True,True
1833,102,session-017,orchid_engine,Dax,orchid rest,did not turn the valve,relationship_phrase:stabilize steam kettle:orchid_bay,0.39,0.398,0.95,0.95,True,True,True,True,True
1834,102,session-017,moss_ward,Tala,path dry,waited during repair,save_session:drain rain path:rain_gate,0.378,0.385,0.95,0.95,True,True,True,True,True
1835,102,session-017,glass_harbor,Nia,net keeper,shared crossing tea,path_to_site:mend fog net:net_room,0.388,0.394,0.95,0.95,True,True,True,True,True
1836,103,session-018,lichen_bridge,Kio,rope safe,heard my signal,relationship_phrase:mark signal bell:rope_bridge,0.389,0.398,0.95,0.95,True,True,True,True,True
1837,103,session-018,orchid_engine,Cai,gear lane,let orchid rest,save_session:stabilize steam kettle:gear_wash,0.387,0.393,0.95,0.95,True,True,True,True,True
1838,103,session-018,moss_ward,Milo,ledger no touch,helped after rain,path_to_site:drain rain path:root_alcove,0.389,0.396,0.95,0.95,True,True,True,True,True
1839,103,session-018,glass_harbor,Sera,lamp bright,kept net lane clear,pickup_tool:mend fog net:lamp_pier,0.388,0.394,0.95,0.95,True,True,True,True,True
1840,103,session-018,cinder_garden,Juno,shade first,remembered shade first,execute_task:cool ash path:ash_path,0.38,0.387,0.95,0.95,True,True,True,True,True
1841,103,session-018,lichen_bridge,Luma,bowl shared,waited at the rope,recover_failed_work:repair meal ledger:meal_room,0.378,0.385,0.95,0.95,True,True,True,True,True
1842,103,session-018,orchid_engine,Dax,valve wait,kept the gear lane open,drop_tool:listen to valve pulse:engine_ring,0.38,0.387,0.95,0.95,True,True,True,True,True
1843,103,session-018,moss_ward,Tala,loom wait,asked before ledger,relationship_phrase:patch blanket loom:blanket_room,0.389,0.397,0.95,0.95,True,True,True,True,True
1844,103,session-018,glass_harbor,Nia,tea first,guarded lamp for me,save_session:seal fog catcher:fog_rail,0.388,0.395,0.95,0.95,True,True,True,True,True
1845,103,session-018,cinder_garden,Pax,seed sleep,left my basket sorted,path_to_site:repair seed calendar:seed_shelf,0.39,0.396,0.95,0.95,True,True,True,True,True
1846,103,session-018,lichen_bridge,Rin,signal hush,kept bowl shared,pickup_tool:test rope bridge:signal_post,0.381,0.388,0.95,0.95,True,True,True,True,True
1847,103,session-018,orchid_engine,Eli,orchid rest,did not turn the valve,execute_task:clean gear wash:orchid_bay,0.389,0.395,0.95,0.95,True,True,True,True,True
1848,103,session-018,moss_ward,Ari,path dry,waited during repair,recover_failed_work:copy root ledger:rain_gate,0.405,0.412,0.95,0.95,True,True,True,True,True
1849,103,session-018,glass_harbor,Oren,net keeper,shared crossing tea,drop_tool:mark crossing rope:net_room,0.393,0.399,0.95,0.95,True,True,True,True,True
1850,103,session-018,cinder_garden,Vale,cool hand,kept the path cool,relationship_phrase:shade seed rows:shade_tent,0.396,0.405,0.95,0.95,True,True,True,True,True
1851,103,session-018,lichen_bridge,Sol,rope safe,heard my signal,save_session:weave spare rope:rope_bridge,0.387,0.394,0.95,0.95,True,True,True,True,True
1852,103,session-018,orchid_engine,Bea,gear lane,let orchid rest,path_to_site:tend orchid lamp:gear_wash,0.384,0.391,0.95,0.95,True,True,True,True,True
1853,103,session-018,moss_ward,Fay,ledger no touch,helped after rain,pickup_tool:raise warm-cup shelf:root_alcove,0.393,0.399,0.95,0.95,True,True,True,True,True
1854,104,session-018,cinder_garden,Pax,shade first,remembered shade first,save_session:shade seed rows:ash_path,0.39,0.397,0.95,0.95,True,True,True,True,True
1855,104,session-018,lichen_bridge,Rin,bowl shared,waited at the rope,path_to_site:weave spare rope:meal_room,0.397,0.403,0.95,0.95,True,True,True,True,True
1856,104,session-018,orchid_engine,Eli,valve wait,kept the gear lane open,pickup_tool:tend orchid lamp:engine_ring,0.394,0.401,0.95,0.95,True,True,True,True,True
1857,104,session-018,moss_ward,Ari,loom wait,asked before ledger,execute_task:raise warm-cup shelf:blanket_room,0.391,0.398,0.95,0.95,True,True,True,True,True
1858,104,session-018,glass_harbor,Oren,tea first,guarded lamp for me,recover_failed_work:relight public lamp:fog_rail,0.396,0.403,0.95,0.95,True,True,True,True,True
1859,104,session-018,cinder_garden,Vale,seed sleep,left my basket sorted,drop_tool:sort ember fruit:seed_shelf,0.38,0.386,0.95,0.95,True,True,True,True,True
1860,104,session-018,lichen_bridge,Sol,signal hush,kept bowl shared,relationship_phrase:mark signal bell:signal_post,0.391,0.4,0.95,0.95,True,True,True,True,True
1861,104,session-018,orchid_engine,Bea,orchid rest,did not turn the valve,save_session:stabilize steam kettle:orchid_bay,0.394,0.401,0.95,0.95,True,True,True,True,True
1862,104,session-018,moss_ward,Fay,path dry,waited during repair,path_to_site:drain rain path:rain_gate,0.4,0.407,0.95,0.95,True,True,True,True,True
1863,104,session-018,glass_harbor,Puck,net keeper,shared crossing tea,pickup_tool:mend fog net:net_room,0.396,0.402,0.95,0.95,True,True,True,True,True
1864,104,session-018,cinder_garden,Wren,cool hand,kept the path cool,execute_task:cool ash path:shade_tent,0.388,0.395,0.95,0.95,True,True,True,True,True
1865,104,session-018,lichen_bridge,Kio,rope safe,heard my signal,recover_failed_work:repair meal ledger:rope_bridge,0.398,0.405,0.95,0.95,True,True,True,True,True
1866,104,session-018,orchid_engine,Cai,gear lane,let orchid rest,drop_tool:listen to valve pulse:gear_wash,0.393,0.4,0.95,0.95,True,True,True,True,True
1867,104,session-018,moss_ward,Milo,ledger no touch,helped after rain,relationship_phrase:patch blanket loom:root_alcove,0.396,0.404,0.95,0.95,True,True,True,True,True
1868,104,session-018,glass_harbor,Sera,lamp bright,kept net lane clear,save_session:seal fog catcher:lamp_pier,0.394,0.401,0.95,0.95,True,True,True,True,True
1869,104,session-018,cinder_garden,Juno,shade first,remembered shade first,path_to_site:repair seed calendar:ash_path,0.387,0.394,0.95,0.95,True,True,True,True,True
1870,104,session-018,lichen_bridge,Luma,bowl shared,waited at the rope,pickup_tool:test rope bridge:meal_room,0.385,0.392,0.95,0.95,True,True,True,True,True
1871,104,session-018,orchid_engine,Dax,valve wait,kept the gear lane open,execute_task:clean gear wash:engine_ring,0.387,0.393,0.95,0.95,True,True,True,True,True
1872,105,session-018,glass_harbor,Puck,tea first,guarded lamp for me,path_to_site:seal fog catcher:fog_rail,0.39,0.397,0.95,0.95,True,True,True,True,True
1873,105,session-018,cinder_garden,Wren,seed sleep,left my basket sorted,pickup_tool:repair seed calendar:seed_shelf,0.393,0.4,0.95,0.95,True,True,True,True,True
1874,105,session-018,lichen_bridge,Kio,signal hush,kept bowl shared,execute_task:test rope bridge:signal_post,0.395,0.402,0.95,0.95,True,True,True,True,True
1875,105,session-018,orchid_engine,Cai,orchid rest,did not turn the valve,recover_failed_work:clean gear wash:orchid_bay,0.408,0.415,0.95,0.95,True,True,True,True,True
1876,105,session-018,moss_ward,Milo,path dry,waited during repair,drop_tool:copy root ledger:rain_gate,0.394,0.401,0.95,0.95,True,True,True,True,True
1877,105,session-018,glass_harbor,Sera,net keeper,shared crossing tea,relationship_phrase:mark crossing rope:net_room,0.386,0.394,0.95,0.95,True,True,True,True,True
1878,105,session-018,cinder_garden,Juno,cool hand,kept the path cool,save_session:shade seed rows:shade_tent,0.391,0.398,0.95,0.95,True,True,True,True,True
1879,105,session-018,lichen_bridge,Luma,rope safe,heard my signal,path_to_site:weave spare rope:rope_bridge,0.405,0.411,0.95,0.95,True,True,True,True,True
