tick_id,day,settlement_id,resident_id,avatar_action,routine_name,room_id,routine_phase_before,routine_phase_after,progress_before,progress_after,advanced_while_avatar_idle,routine_visible,private_workspace_sealed
1855,104,roofward,Orr,ask_handoff,shade stairs,warm lane,work,work,0.879,0.891,False,True,True
1856,104,archive,Nia,refuse_handoff,sort tags,memory desk,prepare,prepare,0.116,0.128,False,True,True
1856,104,archive,Toma,refuse_handoff,thread spool,stone stacks,work,work,0.14,0.152,False,True,True
1856,104,archive,Vell,refuse_handoff,seal desk,ink niche,share,share,0.176,0.188,False,True,True
1857,104,signal,Milo,return_object,check rope,lantern walk,recover,recover,0.855,0.867,False,True,True
1857,104,signal,Ren,return_object,fill lantern,arrival court,prepare,prepare,0.914,0.926,False,True,True
1857,104,signal,Kesh,return_object,watch lens,lantern walk,work,work,0.938,0.95,False,True,True
1858,104,orchard,Ivo,wait_respectfully,count seeds,mud row,recover,recover,0.762,0.797,True,True,True
1858,104,orchard,Mara,wait_respectfully,trade tokens,arrival court,prepare,prepare,0.809,0.844,True,True,True
1858,104,orchard,Pim,wait_respectfully,dry rows,mud row,work,work,0.809,0.844,True,True,True
1859,104,repair_ring,Juno,inspect_inventory,cool bench,cool corner,prepare,prepare,0.116,0.128,False,True,True
1859,104,repair_ring,Pax,inspect_inventory,clip wire,wire bench,work,work,0.14,0.152,False,True,True
1859,104,repair_ring,Vale,inspect_inventory,test bell,bell alcove,share,share,0.176,0.188,False,True,True
1860,104,riverbend,Ari,return_object,repair crossing,wet crossing,recover,recover,0.926,0.938,False,True,True
1860,104,riverbend,Lio,return_object,trim lantern,arrival court,prepare,prepare,0.926,0.938,False,True,True
1860,104,riverbend,Cee,return_object,dry cords,wet crossing,work,work,0.961,0.973,False,True,True
1861,104,roofward,Fay,wait_respectfully,sort ledger,warm lane,recover,recover,0.785,0.82,True,True,True
1861,104,roofward,Sera,wait_respectfully,clean lens,arrival court,prepare,prepare,0.867,0.902,True,True,True
1861,104,roofward,Orr,wait_respectfully,shade stairs,warm lane,work,work,0.891,0.926,True,True,True
1862,104,archive,Nia,inspect_inventory,sort tags,memory desk,prepare,prepare,0.128,0.14,False,True,True
1862,104,archive,Toma,inspect_inventory,thread spool,stone stacks,work,work,0.152,0.164,False,True,True
1862,104,archive,Vell,inspect_inventory,seal desk,ink niche,share,share,0.188,0.2,False,True,True
1863,104,signal,Milo,idle,check rope,lantern walk,recover,recover,0.867,0.902,True,True,True
1863,104,signal,Ren,idle,fill lantern,arrival court,prepare,prepare,0.926,0.961,True,True,True
1863,104,signal,Kesh,idle,watch lens,lantern walk,work,work,0.95,0.985,True,True,True
1864,104,orchard,Ivo,ask_handoff,count seeds,mud row,recover,recover,0.797,0.809,False,True,True
1864,104,orchard,Mara,ask_handoff,trade tokens,arrival court,prepare,prepare,0.844,0.856,False,True,True
1864,104,orchard,Pim,ask_handoff,dry rows,mud row,work,work,0.844,0.856,False,True,True
1865,104,repair_ring,Juno,refuse_handoff,cool bench,cool corner,prepare,prepare,0.128,0.14,False,True,True
1865,104,repair_ring,Pax,refuse_handoff,clip wire,wire bench,work,work,0.152,0.164,False,True,True
1865,104,repair_ring,Vale,refuse_handoff,test bell,bell alcove,share,share,0.188,0.2,False,True,True
1866,104,riverbend,Ari,idle,repair crossing,wet crossing,recover,recover,0.938,0.973,True,True,True
1866,104,riverbend,Lio,idle,trim lantern,arrival court,prepare,prepare,0.938,0.973,True,True,True
1866,104,riverbend,Cee,idle,dry cords,dry ridge,work,share,0.973,0.08,True,True,True
1867,104,roofward,Fay,ask_handoff,sort ledger,warm lane,recover,recover,0.82,0.832,False,True,True
1867,104,roofward,Sera,ask_handoff,clean lens,arrival court,prepare,prepare,0.902,0.914,False,True,True
1867,104,roofward,Orr,ask_handoff,shade stairs,warm lane,work,work,0.926,0.938,False,True,True
1868,104,archive,Nia,refuse_handoff,sort tags,memory desk,prepare,prepare,0.14,0.152,False,True,True
1868,104,archive,Toma,refuse_handoff,thread spool,stone stacks,work,work,0.164,0.176,False,True,True
1868,104,archive,Vell,refuse_handoff,seal desk,ink niche,share,share,0.2,0.212,False,True,True
1869,104,signal,Milo,return_object,check rope,lantern walk,recover,recover,0.902,0.914,False,True,True
1869,104,signal,Ren,return_object,fill lantern,arrival court,prepare,prepare,0.961,0.973,False,True,True
1869,104,signal,Kesh,return_object,watch lens,lantern walk,work,work,0.985,0.997,False,True,True
1870,104,orchard,Ivo,wait_respectfully,count seeds,mud row,recover,recover,0.809,0.844,True,True,True
1870,104,orchard,Mara,wait_respectfully,trade tokens,arrival court,prepare,prepare,0.856,0.891,True,True,True
1870,104,orchard,Pim,wait_respectfully,dry rows,mud row,work,work,0.856,0.891,True,True,True
1871,104,repair_ring,Juno,inspect_inventory,cool bench,cool corner,prepare,prepare,0.14,0.152,False,True,True
1871,104,repair_ring,Pax,inspect_inventory,clip wire,wire bench,work,work,0.164,0.176,False,True,True
1871,104,repair_ring,Vale,inspect_inventory,test bell,bell alcove,share,share,0.2,0.212,False,True,True
1872,105,roofward,Fay,ask_handoff,sort ledger,ledger loft,recover,recover,0.832,0.844,False,True,True
1872,105,roofward,Sera,ask_handoff,clean lens,glass stair,prepare,prepare,0.914,0.926,False,True,True
1872,105,roofward,Orr,ask_handoff,shade stairs,ledger loft,work,work,0.938,0.95,False,True,True
1873,105,archive,Nia,refuse_handoff,sort tags,arrival court,prepare,prepare,0.152,0.164,False,True,True
1873,105,archive,Toma,refuse_handoff,thread spool,spool room,work,work,0.176,0.188,False,True,True
1873,105,archive,Vell,refuse_handoff,seal desk,memory desk,share,share,0.212,0.224,False,True,True
1874,105,signal,Milo,return_object,check rope,lens room,recover,recover,0.914,0.926,False,True,True
1874,105,signal,Ren,return_object,fill lantern,mast base,prepare,prepare,0.973,0.985,False,True,True
1874,105,signal,Kesh,return_object,watch lens,signal perch,work,share,0.997,0.08,False,True,True
1875,105,orchard,Ivo,wait_respectfully,count seeds,market plank,recover,recover,0.844,0.879,True,True,True
1875,105,orchard,Mara,wait_respectfully,trade tokens,seed lane,prepare,prepare,0.891,0.926,True,True,True
1875,105,orchard,Pim,wait_respectfully,dry rows,market plank,work,work,0.891,0.926,True,True,True
1876,105,repair_ring,Juno,inspect_inventory,cool bench,arrival court,prepare,prepare,0.152,0.164,False,True,True
1876,105,repair_ring,Pax,inspect_inventory,clip wire,spark lane,work,work,0.176,0.188,False,True,True
1876,105,repair_ring,Vale,inspect_inventory,test bell,cool corner,share,share,0.212,0.224,False,True,True
1877,105,riverbend,Ari,return_object,repair crossing,dry ridge,recover,recover,0.973,0.985,False,True,True
1877,105,riverbend,Lio,return_object,trim lantern,plank hall,prepare,prepare,0.973,0.985,False,True,True
1877,105,riverbend,Cee,return_object,dry cords,kit alcove,share,share,0.08,0.092,False,True,True
1878,105,roofward,Fay,wait_respectfully,sort ledger,ledger loft,recover,recover,0.844,0.879,True,True,True
1878,105,roofward,Sera,wait_respectfully,clean lens,glass stair,prepare,prepare,0.926,0.961,True,True,True
1878,105,roofward,Orr,wait_respectfully,shade stairs,ledger loft,work,work,0.95,0.985,True,True,True
1879,105,archive,Nia,inspect_inventory,sort tags,arrival court,prepare,prepare,0.164,0.176,False,True,True
1879,105,archive,Toma,inspect_inventory,thread spool,spool room,work,work,0.188,0.2,False,True,True
1879,105,archive,Vell,inspect_inventory,seal desk,memory desk,share,share,0.224,0.236,False,True,True
1880,105,signal,Milo,idle,check rope,lens room,recover,recover,0.926,0.961,True,True,True
1880,105,signal,Ren,idle,fill lantern,lantern walk,prepare,work,0.985,0.08,True,True,True
1880,105,signal,Kesh,idle,watch lens,signal perch,share,share,0.08,0.115,True,True,True
1881,105,orchard,Ivo,ask_handoff,count seeds,market plank,recover,recover,0.879,0.891,False,True,True
1881,105,orchard,Mara,ask_handoff,trade tokens,seed lane,prepare,prepare,0.926,0.938,False,True,True
1881,105,orchard,Pim,ask_handoff,dry rows,market plank,work,work,0.926,0.938,False,True,True
1882,105,repair_ring,Juno,refuse_handoff,cool bench,arrival court,prepare,prepare,0.164,0.176,False,True,True
1882,105,repair_ring,Pax,refuse_handoff,clip wire,spark lane,work,work,0.188,0.2,False,True,True
1882,105,repair_ring,Vale,refuse_handoff,test bell,cool corner,share,share,0.224,0.236,False,True,True
1883,105,riverbend,Ari,idle,repair crossing,arrival court,recover,prepare,0.985,0.08,True,True,True
1883,105,riverbend,Lio,idle,trim lantern,wet crossing,prepare,work,0.985,0.08,True,True,True
1883,105,riverbend,Cee,idle,dry cords,kit alcove,share,share,0.092,0.127,True,True,True
1884,105,roofward,Fay,ask_handoff,sort ledger,ledger loft,recover,recover,0.879,0.891,False,True,True
1884,105,roofward,Sera,ask_handoff,clean lens,glass stair,prepare,prepare,0.961,0.973,False,True,True
1884,105,roofward,Orr,ask_handoff,shade stairs,ledger loft,work,work,0.985,0.997,False,True,True
1885,105,archive,Nia,refuse_handoff,sort tags,arrival court,prepare,prepare,0.176,0.188,False,True,True
1885,105,archive,Toma,refuse_handoff,thread spool,spool room,work,work,0.2,0.212,False,True,True
1885,105,archive,Vell,refuse_handoff,seal desk,memory desk,share,share,0.236,0.248,False,True,True
1886,105,signal,Milo,return_object,check rope,lens room,recover,recover,0.961,0.973,False,True,True
1886,105,signal,Ren,return_object,fill lantern,lantern walk,work,work,0.08,0.092,False,True,True
1886,105,signal,Kesh,return_object,watch lens,signal perch,share,share,0.115,0.127,False,True,True
1887,105,orchard,Ivo,wait_respectfully,count seeds,market plank,recover,recover,0.891,0.926,True,True,True
1887,105,orchard,Mara,wait_respectfully,trade tokens,seed lane,prepare,prepare,0.938,0.973,True,True,True
1887,105,orchard,Pim,wait_respectfully,dry rows,market plank,work,work,0.938,0.973,True,True,True
1888,105,repair_ring,Juno,inspect_inventory,cool bench,arrival court,prepare,prepare,0.176,0.188,False,True,True
1888,105,repair_ring,Pax,inspect_inventory,clip wire,spark lane,work,work,0.2,0.212,False,True,True
1888,105,repair_ring,Vale,inspect_inventory,test bell,cool corner,share,share,0.236,0.248,False,True,True
1889,105,riverbend,Ari,return_object,repair crossing,arrival court,prepare,prepare,0.08,0.092,False,True,True
1889,105,riverbend,Lio,return_object,trim lantern,wet crossing,work,work,0.08,0.092,False,True,True
1889,105,riverbend,Cee,return_object,dry cords,kit alcove,share,share,0.127,0.139,False,True,True
1890,106,archive,Nia,refuse_handoff,sort tags,stone stacks,prepare,prepare,0.188,0.2,False,True,True
1890,106,archive,Toma,refuse_handoff,thread spool,ink niche,work,work,0.212,0.224,False,True,True
1890,106,archive,Vell,refuse_handoff,seal desk,arrival court,share,share,0.248,0.26,False,True,True
1891,106,signal,Milo,return_object,check rope,signal perch,recover,recover,0.973,0.985,False,True,True
1891,106,signal,Ren,return_object,fill lantern,lens room,work,work,0.092,0.104,False,True,True
1891,106,signal,Kesh,return_object,watch lens,arrival court,share,share,0.127,0.139,False,True,True
1892,106,orchard,Ivo,wait_respectfully,count seeds,satchel shed,recover,recover,0.926,0.961,True,True,True
1892,106,orchard,Mara,wait_respectfully,trade tokens,market plank,prepare,work,0.973,0.08,True,True,True
1892,106,orchard,Pim,wait_respectfully,dry rows,arrival court,work,share,0.973,0.08,True,True,True
1893,106,repair_ring,Juno,inspect_inventory,cool bench,wire bench,prepare,prepare,0.188,0.2,False,True,True
1893,106,repair_ring,Pax,inspect_inventory,clip wire,bell alcove,work,work,0.212,0.224,False,True,True
1893,106,repair_ring,Vale,inspect_inventory,test bell,arrival court,share,share,0.248,0.26,False,True,True
1894,106,riverbend,Ari,return_object,repair crossing,plank hall,prepare,prepare,0.092,0.104,False,True,True
1894,106,riverbend,Lio,return_object,trim lantern,dry ridge,work,work,0.092,0.104,False,True,True
1894,106,riverbend,Cee,return_object,dry cords,arrival court,share,share,0.139,0.151,False,True,True
1895,106,roofward,Fay,wait_respectfully,sort ledger,sun sill,recover,recover,0.891,0.926,True,True,True
1895,106,roofward,Sera,wait_respectfully,clean lens,ledger loft,prepare,work,0.973,0.08,True,True,True
1895,106,roofward,Orr,wait_respectfully,shade stairs,arrival court,work,share,0.997,0.08,True,True,True
1896,106,archive,Nia,inspect_inventory,sort tags,stone stacks,prepare,prepare,0.2,0.212,False,True,True
1896,106,archive,Toma,inspect_inventory,thread spool,ink niche,work,work,0.224,0.236,False,True,True
1896,106,archive,Vell,inspect_inventory,seal desk,arrival court,share,share,0.26,0.272,False,True,True
1897,106,signal,Milo,idle,check rope,mast base,recover,prepare,0.985,0.08,True,True,True
1897,106,signal,Ren,idle,fill lantern,lens room,work,work,0.104,0.139,True,True,True
1897,106,signal,Kesh,idle,watch lens,arrival court,share,share,0.139,0.174,True,True,True
1898,106,orchard,Ivo,ask_handoff,count seeds,satchel shed,recover,recover,0.961,0.973,False,True,True
1898,106,orchard,Mara,ask_handoff,trade tokens,market plank,work,work,0.08,0.092,False,True,True
1898,106,orchard,Pim,ask_handoff,dry rows,arrival court,share,share,0.08,0.092,False,True,True
1899,106,repair_ring,Juno,refuse_handoff,cool bench,wire bench,prepare,prepare,0.2,0.212,False,True,True
1899,106,repair_ring,Pax,refuse_handoff,clip wire,bell alcove,work,work,0.224,0.236,False,True,True
1899,106,repair_ring,Vale,refuse_handoff,test bell,arrival court,share,share,0.26,0.272,False,True,True
1900,106,riverbend,Ari,idle,repair crossing,plank hall,prepare,prepare,0.104,0.139,True,True,True
1900,106,riverbend,Lio,idle,trim lantern,dry ridge,work,work,0.104,0.139,True,True,True
1900,106,riverbend,Cee,idle,dry cords,arrival court,share,share,0.151,0.186,True,True,True
1901,106,roofward,Fay,ask_handoff,sort ledger,sun sill,recover,recover,0.926,0.938,False,True,True
1901,106,roofward,Sera,ask_handoff,clean lens,ledger loft,work,work,0.08,0.092,False,True,True
1901,106,roofward,Orr,ask_handoff,shade stairs,arrival court,share,share,0.08,0.092,False,True,True
1902,106,archive,Nia,refuse_handoff,sort tags,stone stacks,prepare,prepare,0.212,0.224,False,True,True
1902,106,archive,Toma,refuse_handoff,thread spool,ink niche,work,work,0.236,0.248,False,True,True
1902,106,archive,Vell,refuse_handoff,seal desk,arrival court,share,share,0.272,0.284,False,True,True
1903,106,signal,Milo,return_object,check rope,mast base,prepare,prepare,0.08,0.092,False,True,True
1903,106,signal,Ren,return_object,fill lantern,lens room,work,work,0.139,0.151,False,True,True
1903,106,signal,Kesh,return_object,watch lens,arrival court,share,share,0.174,0.186,False,True,True
1904,106,orchard,Ivo,wait_respectfully,count seeds,seed lane,recover,prepare,0.973,0.08,True,True,True
1904,106,orchard,Mara,wait_respectfully,trade tokens,market plank,work,work,0.092,0.127,True,True,True
1904,106,orchard,Pim,wait_respectfully,dry rows,arrival court,share,share,0.092,0.127,True,True,True
1905,106,repair_ring,Juno,inspect_inventory,cool bench,wire bench,prepare,prepare,0.212,0.224,False,True,True
1905,106,repair_ring,Pax,inspect_inventory,clip wire,bell alcove,work,work,0.236,0.248,False,True,True
1905,106,repair_ring,Vale,inspect_inventory,test bell,arrival court,share,share,0.272,0.284,False,True,True
1906,106,riverbend,Ari,return_object,repair crossing,plank hall,prepare,prepare,0.139,0.151,False,True,True
1906,106,riverbend,Lio,return_object,trim lantern,dry ridge,work,work,0.139,0.151,False,True,True
1906,106,riverbend,Cee,return_object,dry cords,arrival court,share,share,0.186,0.198,False,True,True
1907,106,roofward,Fay,wait_respectfully,sort ledger,sun sill,recover,recover,0.938,0.973,True,True,True
1907,106,roofward,Sera,wait_respectfully,clean lens,ledger loft,work,work,0.092,0.127,True,True,True
1907,106,roofward,Orr,wait_respectfully,shade stairs,arrival court,share,share,0.092,0.127,True,True,True
1908,107,signal,Milo,return_object,check rope,lantern walk,prepare,prepare,0.092,0.104,False,True,True
1908,107,signal,Ren,return_object,fill lantern,signal perch,work,work,0.151,0.163,False,True,True
1908,107,signal,Kesh,return_object,watch lens,mast base,share,share,0.186,0.198,False,True,True
1909,107,orchard,Ivo,wait_respectfully,count seeds,mud row,prepare,prepare,0.08,0.115,True,True,True
1909,107,orchard,Mara,wait_respectfully,trade tokens,satchel shed,work,work,0.127,0.162,True,True,True
1909,107,orchard,Pim,wait_respectfully,dry rows,seed lane,share,share,0.127,0.162,True,True,True
1910,107,repair_ring,Juno,inspect_inventory,cool bench,spark lane,prepare,prepare,0.224,0.236,False,True,True
1910,107,repair_ring,Pax,inspect_inventory,clip wire,cool corner,work,work,0.248,0.26,False,True,True
1910,107,repair_ring,Vale,inspect_inventory,test bell,wire bench,share,share,0.284,0.296,False,True,True
