tick_id,day,agent,route_id,public_memory_key,remembered_dialogue_choice,remembered_branch_action,remembered_snapshot,remembered_body_language,remembered_recovery,private_workspace_sealed,replay_pointer
631,46,Milo,archive_signal,v32:Milo:archive_signal:day46,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v70:local,open forward lean,0.94,True,replay:631:archive_signal
632,46,Milo,signal_orchard,v32:Milo:signal_orchard:day46,none,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v69:shared,open forward lean,0.94,True,replay:632:signal_orchard
633,46,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day46,ask to keep direct route,merge=False;rollback=True;branch=fen track,snap:orchard_riverbend:v69:shared,relieved reset stance,0.94,True,replay:633:orchard_riverbend
634,46,Juno,central_repair_ring,v32:Juno:central_repair_ring:day46,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v71:local,open forward lean,0.94,True,replay:634:central_repair_ring
635,46,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day46,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v69:local,open forward lean,0.93,True,replay:635:riverbend_roofward
636,46,Fay,roofward_archive,v32:Fay:roofward_archive:day46,ask to keep direct route,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v74:shared,open forward lean,0.94,True,replay:636:roofward_archive
637,46,Milo,archive_signal,v32:Milo:archive_signal:day46,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v71:shared,open forward lean,0.94,True,replay:637:archive_signal
638,46,Milo,signal_orchard,v32:Milo:signal_orchard:day46,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v69:local,open forward lean,0.93,True,replay:638:signal_orchard
639,46,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day46,ask to keep direct route,merge=False;rollback=True;branch=fen track,snap:orchard_riverbend:v70:shared,relieved reset stance,0.94,True,replay:639:orchard_riverbend
640,46,Juno,central_repair_ring,v32:Juno:central_repair_ring:day46,none,merge=True;rollback=False;branch=outer bell path,snap:central_repair_ring:v72:local,open forward lean,0.94,True,replay:640:central_repair_ring
641,46,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day46,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v70:shared,open forward lean,0.93,True,replay:641:riverbend_roofward
642,46,Fay,roofward_archive,v32:Fay:roofward_archive:day46,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v75:shared,open forward lean,0.94,True,replay:642:roofward_archive
643,46,Milo,archive_signal,v32:Milo:archive_signal:day46,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v71:local,open forward lean,0.94,True,replay:643:archive_signal
644,47,Milo,signal_orchard,v32:Milo:signal_orchard:day47,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v70:shared,open forward lean,0.93,True,replay:644:signal_orchard
645,47,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day47,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v70:local,open forward lean,0.94,True,replay:645:orchard_riverbend
646,47,Juno,central_repair_ring,v32:Juno:central_repair_ring:day47,none,merge=False;rollback=False;branch=outer bell path,snap:central_repair_ring:v73:shared,open forward lean,0.93,True,replay:646:central_repair_ring
647,47,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day47,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v71:shared,open forward lean,0.94,True,replay:647:riverbend_roofward
648,47,Fay,roofward_archive,v32:Fay:roofward_archive:day47,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v75:local,open forward lean,0.94,True,replay:648:roofward_archive
649,47,Milo,archive_signal,v32:Milo:archive_signal:day47,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v71:local,open forward lean,0.93,True,replay:649:archive_signal
650,47,Milo,signal_orchard,v32:Milo:signal_orchard:day47,none,merge=True;rollback=False;branch=river lantern loop,snap:signal_orchard:v71:local,open forward lean,0.94,True,replay:650:signal_orchard
651,47,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day47,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v71:shared,open forward lean,0.94,True,replay:651:orchard_riverbend
652,47,Juno,central_repair_ring,v32:Juno:central_repair_ring:day47,ask to merge detour,merge=True;rollback=False;branch=inner repair yard,snap:central_repair_ring:v74:shared,open forward lean,0.94,True,replay:652:central_repair_ring
653,47,Fay,riverbend_roofward,v32:Fay:riverbend_roofward:day47,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v71:local,open forward lean,0.93,True,replay:653:riverbend_roofward
654,47,Fay,roofward_archive,v32:Fay:roofward_archive:day47,none,merge=True;rollback=False;branch=cool archive lane,snap:roofward_archive:v76:shared,open forward lean,0.94,True,replay:654:roofward_archive
655,47,Milo,archive_signal,v32:Milo:archive_signal:day47,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v72:shared,open forward lean,0.94,True,replay:655:archive_signal
656,47,Milo,signal_orchard,v32:Milo:signal_orchard:day47,ask to merge detour,merge=False;rollback=False;branch=river lantern loop,snap:signal_orchard:v71:local,open forward lean,0.93,True,replay:656:signal_orchard
657,47,Ari,orchard_riverbend,v32:Ari:orchard_riverbend:day47,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v71:local,open forward lean,0.93,True,replay:657:orchard_riverbend
658,48,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day48,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v72:shared,open forward lean,0.94,True,replay:658:riverbend_roofward
659,48,Nia,roofward_archive,v32:Nia:roofward_archive:day48,ask to merge detour,merge=True;rollback=False;branch=glass stair,snap:roofward_archive:v77:shared,open forward lean,0.94,True,replay:659:roofward_archive
660,48,Nia,archive_signal,v32:Nia:archive_signal:day48,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v73:local,open forward lean,0.94,True,replay:660:archive_signal
661,48,Ivo,signal_orchard,v32:Ivo:signal_orchard:day48,none,merge=False;rollback=False;branch=river lantern loop,snap:signal_orchard:v72:shared,open forward lean,0.94,True,replay:661:signal_orchard
662,48,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day48,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v71:local,open forward lean,0.94,True,replay:662:orchard_riverbend
663,48,Pax,central_repair_ring,v32:Pax:central_repair_ring:day48,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v74:local,open forward lean,0.94,True,replay:663:central_repair_ring
664,48,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day48,none,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v73:shared,open forward lean,0.94,True,replay:664:riverbend_roofward
665,48,Nia,roofward_archive,v32:Nia:roofward_archive:day48,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v78:local,open forward lean,0.94,True,replay:665:roofward_archive
666,48,Nia,archive_signal,v32:Nia:archive_signal:day48,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v74:shared,open forward lean,0.94,True,replay:666:archive_signal
667,48,Ivo,signal_orchard,v32:Ivo:signal_orchard:day48,none,merge=False;rollback=False;branch=river lantern loop,snap:signal_orchard:v72:local,open forward lean,0.94,True,replay:667:signal_orchard
668,48,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day48,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v72:shared,open forward lean,0.94,True,replay:668:orchard_riverbend
669,48,Pax,central_repair_ring,v32:Pax:central_repair_ring:day48,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v75:shared,open forward lean,0.94,True,replay:669:central_repair_ring
670,48,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day48,ask to merge detour,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v74:shared,open forward lean,0.94,True,replay:670:riverbend_roofward
671,48,Nia,roofward_archive,v32:Nia:roofward_archive:day48,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v78:local,open forward lean,0.93,True,replay:671:roofward_archive
672,49,Nia,archive_signal,v32:Nia:archive_signal:day49,none,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v75:shared,open forward lean,0.94,True,replay:672:archive_signal
673,49,Ivo,signal_orchard,v32:Ivo:signal_orchard:day49,ask to merge detour,merge=True;rollback=False;branch=dusk road,snap:signal_orchard:v73:shared,open forward lean,0.94,True,replay:673:signal_orchard
674,49,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day49,none,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v73:shared,open forward lean,0.94,True,replay:674:orchard_riverbend
675,49,Pax,central_repair_ring,v32:Pax:central_repair_ring:day49,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v76:shared,open forward lean,0.94,True,replay:675:central_repair_ring
676,49,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day49,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v74:local,open forward lean,0.94,True,replay:676:riverbend_roofward
677,49,Nia,roofward_archive,v32:Nia:roofward_archive:day49,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v79:shared,open forward lean,0.94,True,replay:677:roofward_archive
678,49,Nia,archive_signal,v32:Nia:archive_signal:day49,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v76:shared,open forward lean,0.94,True,replay:678:archive_signal
679,49,Ivo,signal_orchard,v32:Ivo:signal_orchard:day49,ask to keep direct route,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v74:shared,open forward lean,0.94,True,replay:679:signal_orchard
680,49,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day49,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v73:local,open forward lean,0.94,True,replay:680:orchard_riverbend
681,49,Pax,central_repair_ring,v32:Pax:central_repair_ring:day49,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v76:local,open forward lean,0.94,True,replay:681:central_repair_ring
682,49,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day49,ask to keep direct route,merge=True;rollback=False;branch=orchard ridge detour,snap:riverbend_roofward:v75:shared,open forward lean,0.94,True,replay:682:riverbend_roofward
683,49,Nia,roofward_archive,v32:Nia:roofward_archive:day49,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v80:shared,open forward lean,0.94,True,replay:683:roofward_archive
684,49,Nia,archive_signal,v32:Nia:archive_signal:day49,ask to merge detour,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v77:shared,open forward lean,0.94,True,replay:684:archive_signal
685,49,Ivo,signal_orchard,v32:Ivo:signal_orchard:day49,ask to keep direct route,merge=False;rollback=True;branch=dusk road,snap:signal_orchard:v75:local,relieved reset stance,0.94,True,replay:685:signal_orchard
686,50,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day50,none,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v74:shared,open forward lean,0.94,True,replay:686:orchard_riverbend
687,50,Pax,central_repair_ring,v32:Pax:central_repair_ring:day50,ask to keep direct route,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v76:local,open forward lean,0.94,True,replay:687:central_repair_ring
688,50,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day50,none,merge=True;rollback=False;branch=river ford,snap:riverbend_roofward:v76:shared,open forward lean,0.94,True,replay:688:riverbend_roofward
689,50,Nia,roofward_archive,v32:Nia:roofward_archive:day50,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v81:shared,open forward lean,0.94,True,replay:689:roofward_archive
690,50,Nia,archive_signal,v32:Nia:archive_signal:day50,ask to keep direct route,merge=False;rollback=False;branch=paper lane,snap:archive_signal:v78:shared,open forward lean,0.94,True,replay:690:archive_signal
691,50,Ivo,signal_orchard,v32:Ivo:signal_orchard:day50,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v75:local,open forward lean,0.94,True,replay:691:signal_orchard
692,50,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day50,none,merge=True;rollback=False;branch=market plank route,snap:orchard_riverbend:v75:shared,open forward lean,0.94,True,replay:692:orchard_riverbend
693,50,Pax,central_repair_ring,v32:Pax:central_repair_ring:day50,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v77:shared,open forward lean,0.94,True,replay:693:central_repair_ring
694,50,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day50,ask to keep direct route,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v76:local,open forward lean,0.94,True,replay:694:riverbend_roofward
695,50,Nia,roofward_archive,v32:Nia:roofward_archive:day50,none,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v81:local,open forward lean,0.94,True,replay:695:roofward_archive
696,50,Nia,archive_signal,v32:Nia:archive_signal:day50,none,merge=True;rollback=False;branch=stone kiosk path,snap:archive_signal:v79:shared,open forward lean,0.94,True,replay:696:archive_signal
697,50,Ivo,signal_orchard,v32:Ivo:signal_orchard:day50,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v76:shared,open forward lean,0.94,True,replay:697:signal_orchard
698,50,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day50,ask to merge detour,merge=True;rollback=False;branch=fen track,snap:orchard_riverbend:v76:shared,open forward lean,0.94,True,replay:698:orchard_riverbend
699,50,Pax,central_repair_ring,v32:Pax:central_repair_ring:day50,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v77:local,open forward lean,0.93,True,replay:699:central_repair_ring
700,51,Ari,riverbend_roofward,v32:Ari:riverbend_roofward:day51,none,merge=False;rollback=False;branch=river ford,snap:riverbend_roofward:v77:local,open forward lean,0.94,True,replay:700:riverbend_roofward
701,51,Nia,roofward_archive,v32:Nia:roofward_archive:day51,ask to keep direct route,merge=False;rollback=False;branch=glass stair,snap:roofward_archive:v81:local,open forward lean,0.94,True,replay:701:roofward_archive
702,51,Nia,archive_signal,v32:Nia:archive_signal:day51,none,merge=True;rollback=False;branch=paper lane,snap:archive_signal:v80:shared,open forward lean,0.94,True,replay:702:archive_signal
703,51,Ivo,signal_orchard,v32:Ivo:signal_orchard:day51,none,merge=False;rollback=False;branch=dusk road,snap:signal_orchard:v77:shared,open forward lean,0.94,True,replay:703:signal_orchard
704,51,Ivo,orchard_riverbend,v32:Ivo:orchard_riverbend:day51,ask to keep direct route,merge=False;rollback=False;branch=fen track,snap:orchard_riverbend:v76:local,open forward lean,0.94,True,replay:704:orchard_riverbend
705,51,Pax,central_repair_ring,v32:Pax:central_repair_ring:day51,none,merge=False;rollback=False;branch=inner repair yard,snap:central_repair_ring:v77:local,open forward lean,0.93,True,replay:705:central_repair_ring
