tick_id,day,settlement_id,resident_id,object_id,default_state,forgiveness_state,forgiveness_ceiling,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,visible_limit,no_forced_forgiveness,partial_repair_only
2200,123,roofward,Bex,shade cloth,current,observed,0.3056,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2202,123,signal,Ren,oil lantern,defaulted,repairing,0.31144,0.12,0.13,0.728,0.716,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2204,123,repair_ring,Wren,cool cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2205,123,riverbend,Ari,cedar plank,defaulted,repairing,0.3324,0.12,0.13,0.504,0.492,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2208,123,signal,Oda,wind wrap,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2210,123,repair_ring,Pax,copper wire,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2212,123,roofward,Bex,shade cloth,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2213,123,archive,Nia,signal spool,current,repairing,0.3286,0.12,0.13,0.542,0.53,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2216,124,riverbend,Cee,binding cord,current,observed,0.31148,0.13,0.13,0.73,0.73,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2219,124,signal,Ren,oil lantern,defaulted,repairing,0.3102,0.12,0.13,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2220,124,orchard,Pim,dry cord,defaulted,observed,0.3144,0.12,0.12,0.672,0.672,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2222,124,riverbend,Ari,cedar plank,current,repairing,0.3344,0.12,0.13,0.484,0.472,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2224,124,archive,Vell,memory tag,defaulted,observed,0.32148,0.12,0.12,0.63,0.63,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2227,124,repair_ring,Pax,copper wire,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2228,124,riverbend,Cee,binding cord,current,observed,0.31128,0.121,0.121,0.732,0.732,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2230,124,archive,Nia,signal spool,defaulted,repairing,0.3294,0.12,0.13,0.534,0.522,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2232,125,repair_ring,Pax,copper wire,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2236,125,signal,Ren,oil lantern,defaulted,repairing,0.3112,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2239,125,riverbend,Ari,cedar plank,current,repairing,0.3374,0.12,0.13,0.472,0.46,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2240,125,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2244,125,repair_ring,Pax,copper wire,current,repairing,0.3088,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2247,125,archive,Nia,signal spool,defaulted,repairing,0.3304,0.12,0.13,0.542,0.53,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2248,125,signal,Ren,oil lantern,defaulted,observed,0.3084,0.12,0.12,0.732,0.732,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2252,126,archive,Nia,signal spool,defaulted,observed,0.33048,0.12,0.12,0.54,0.54,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2253,126,signal,Ren,oil lantern,defaulted,repairing,0.31004,0.12,0.13,0.742,0.73,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2256,126,riverbend,Ari,cedar plank,current,repairing,0.34048,0.121,0.131,0.452,0.44,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2260,126,orchard,Ivo,seed satchel,defaulted,observed,0.3322,0.12,0.12,0.494,0.494,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2261,126,repair_ring,Pax,copper wire,current,repairing,0.31008,0.12,0.13,0.756,0.744,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2264,126,archive,Nia,signal spool,defaulted,repairing,0.33148,0.12,0.13,0.542,0.53,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2268,127,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2270,127,signal,Ren,oil lantern,defaulted,repairing,0.30924,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2272,127,repair_ring,Wren,cool cloth,current,observed,0.3056,0.136,0.136,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2273,127,riverbend,Ari,cedar plank,current,repairing,0.34148,0.127,0.137,0.442,0.43,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2276,127,signal,Oda,wind wrap,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2278,127,repair_ring,Pax,copper wire,defaulted,repairing,0.30974,0.12,0.13,0.754,0.742,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2280,127,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2281,127,archive,Nia,signal spool,defaulted,repairing,0.3278,0.12,0.13,0.55,0.538,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2284,127,repair_ring,Wren,cool cloth,current,observed,0.30848,0.133,0.133,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2287,128,signal,Ren,oil lantern,defaulted,repairing,0.307,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2288,128,orchard,Pim,dry cord,current,observed,0.312,0.12,0.12,0.696,0.696,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2290,128,riverbend,Ari,cedar plank,defaulted,repairing,0.3404,0.127,0.137,0.442,0.43,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2292,128,archive,Vell,memory tag,defaulted,observed,0.31988,0.12,0.12,0.646,0.646,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2295,128,repair_ring,Pax,copper wire,defaulted,repairing,0.30994,0.121,0.131,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2296,128,riverbend,Cee,binding cord,defaulted,observed,0.3111,0.131,0.131,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2298,128,archive,Nia,signal spool,defaulted,repairing,0.3286,0.12,0.13,0.542,0.53,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2300,128,orchard,Pim,dry cord,current,observed,0.3118,0.122,0.122,0.698,0.698,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2304,129,signal,Ren,oil lantern,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2307,129,riverbend,Ari,cedar plank,defaulted,repairing,0.3404,0.12,0.13,0.442,0.43,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2308,129,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2312,129,repair_ring,Pax,copper wire,defaulted,repairing,0.3096,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2315,129,archive,Nia,signal spool,defaulted,repairing,0.3306,0.12,0.13,0.54,0.528,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2316,129,signal,Ren,oil lantern,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2320,129,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2324,130,riverbend,Ari,cedar plank,defaulted,repairing,0.33996,0.12,0.13,0.45,0.438,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2328,130,orchard,Ivo,seed satchel,defaulted,observed,0.3316,0.12,0.12,0.5,0.5,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2329,130,repair_ring,Pax,copper wire,defaulted,repairing,0.31088,0.12,0.13,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2332,130,archive,Nia,signal spool,current,repairing,0.33368,0.12,0.13,0.52,0.508,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2336,130,riverbend,Ari,cedar plank,defaulted,observed,0.33976,0.12,0.12,0.44,0.44,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2340,131,repair_ring,Wren,cool cloth,defaulted,observed,0.30578,0.124,0.124,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2341,131,riverbend,Ari,cedar plank,defaulted,repairing,0.33996,0.12,0.13,0.45,0.438,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2344,131,signal,Oda,wind wrap,defaulted,observed,0.30704,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2346,131,repair_ring,Pax,copper wire,defaulted,repairing,0.30838,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2348,131,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2349,131,archive,Nia,signal spool,current,repairing,0.33374,0.12,0.13,0.514,0.502,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2352,131,repair_ring,Wren,cool cloth,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2356,131,signal,Oda,wind wrap,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2357,131,orchard,Ivo,seed satchel,defaulted,repairing,0.3316,0.12,0.13,0.512,0.5,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2358,132,riverbend,Ari,cedar plank,defaulted,repairing,0.3378,0.12,0.13,0.45,0.438,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2360,132,archive,Vell,memory tag,current,observed,0.31948,0.13,0.13,0.65,0.65,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2363,132,repair_ring,Pax,copper wire,defaulted,repairing,0.3084,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2364,132,riverbend,Cee,binding cord,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2366,132,archive,Nia,signal spool,current,repairing,0.33334,0.127,0.137,0.518,0.506,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2368,132,orchard,Pim,dry cord,defaulted,observed,0.31028,0.12,0.12,0.742,0.742,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2372,132,archive,Vell,memory tag,current,observed,0.31928,0.121,0.121,0.652,0.652,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2374,132,orchard,Ivo,seed satchel,defaulted,repairing,0.3324,0.12,0.13,0.504,0.492,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2376,133,roofward,Sera,herb ledger,current,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2380,133,repair_ring,Pax,copper wire,defaulted,repairing,0.3094,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2383,133,archive,Nia,signal spool,defaulted,repairing,0.33426,0.127,0.137,0.516,0.504,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2384,133,signal,Ren,oil lantern,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2388,133,roofward,Sera,herb ledger,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2391,133,orchard,Ivo,seed satchel,defaulted,repairing,0.3334,0.12,0.13,0.512,0.5,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2392,133,repair_ring,Pax,copper wire,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2396,134,orchard,Ivo,seed satchel,defaulted,observed,0.33348,0.12,0.12,0.51,0.51,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2397,134,repair_ring,Pax,copper wire,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2400,134,archive,Nia,signal spool,defaulted,repairing,0.33494,0.12,0.13,0.52,0.508,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2404,134,riverbend,Ari,cedar plank,defaulted,observed,0.33784,0.12,0.12,0.452,0.452,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2408,134,orchard,Ivo,seed satchel,defaulted,repairing,0.33448,0.12,0.13,0.512,0.5,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2411,134,roofward,Bex,shade cloth,current,repairing,0.3077,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2412,135,signal,Oda,wind wrap,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2414,135,repair_ring,Pax,copper wire,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2416,135,roofward,Bex,shade cloth,defaulted,observed,0.3067,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2417,135,archive,Nia,signal spool,defaulted,repairing,0.33594,0.12,0.13,0.51,0.498,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2420,135,repair_ring,Wren,cool cloth,current,observed,0.30848,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2424,135,signal,Oda,wind wrap,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2425,135,orchard,Ivo,seed satchel,defaulted,repairing,0.3308,0.12,0.13,0.52,0.508,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2428,135,roofward,Bex,shade cloth,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2431,136,repair_ring,Pax,copper wire,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2432,136,riverbend,Cee,binding cord,current,observed,0.30764,0.122,0.122,0.754,0.754,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2434,136,archive,Nia,signal spool,defaulted,repairing,0.3327,0.12,0.13,0.51,0.498,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2436,136,orchard,Pim,dry cord,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2440,136,archive,Vell,memory tag,defaulted,observed,0.31344,0.12,0.12,0.696,0.696,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2442,136,orchard,Ivo,seed satchel,current,repairing,0.3326,0.12,0.13,0.502,0.49,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2444,136,riverbend,Cee,binding cord,current,observed,0.30744,0.12,0.12,0.756,0.756,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
