tick_id,day,agent,region_id,public_memory_key,remembered_supply,remembered_season,remembered_guild,remembered_apprentice,remembered_collapse,private_workspace_sealed,replay_pointer
905,57,Ivo,orchard_fen,v28:Ivo:orchard_fen:day57,orchard_fen->roofward:water:0.00,winter_cold,Seed Guild:0.10,Mara:0.85,stable,True,replay:905:orchard_fen
906,57,Ari,riverbend,v28:Ari:riverbend:day57,riverbend->archive_quarter:planks:0.00,winter_cold,Bridgewright Guild:0.21,Toma:0.74,stable,True,replay:906:riverbend
907,57,Fay,roofward,v28:Fay:roofward:day57,roofward->signal_ridge:herbs:0.00,winter_cold,Glassgarden Guild:0.05,Lio:0.78,stable,True,replay:907:roofward
908,57,Nia,archive_quarter,v28:Nia:archive_quarter:day57,archive_quarter->orchard_fen:planks:0.38,winter_cold,Index Guild:0.00,Sera:0.80,stable,True,replay:908:archive_quarter
909,57,Milo,signal_ridge,v28:Milo:signal_ridge:day57,signal_ridge->riverbend:oil:0.29,winter_cold,Signal Guild:0.76,Ren:0.84,stable,True,replay:909:signal_ridge
910,57,Ivo,orchard_fen,v28:Ivo:orchard_fen:day57,orchard_fen->roofward:seeds:0.00,winter_cold,Seed Guild:0.15,Mara:0.86,stable,True,replay:910:orchard_fen
911,57,Ari,riverbend,v28:Ari:riverbend:day57,riverbend->archive_quarter:thread:0.00,winter_cold,Bridgewright Guild:0.15,Toma:0.75,stable,True,replay:911:riverbend
912,58,Fay,roofward,v28:Fay:roofward:day58,roofward->archive_quarter:thread:0.38,winter_cold,Glassgarden Guild:0.05,Lio:0.78,stable,True,replay:912:roofward
913,58,Nia,archive_quarter,v28:Nia:archive_quarter:day58,archive_quarter->signal_ridge:paper:0.29,winter_cold,Index Guild:0.03,Sera:0.80,stable,True,replay:913:archive_quarter
914,58,Milo,signal_ridge,v28:Milo:signal_ridge:day58,signal_ridge->orchard_fen:oil:0.00,winter_cold,Signal Guild:0.69,Ren:0.84,stable,True,replay:914:signal_ridge
915,58,Ivo,orchard_fen,v28:Ivo:orchard_fen:day58,orchard_fen->riverbend:oil:0.29,winter_cold,Seed Guild:0.18,Mara:0.86,stable,True,replay:915:orchard_fen
916,58,Ari,riverbend,v28:Ari:riverbend:day58,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.17,Toma:0.75,stable,True,replay:916:riverbend
917,58,Fay,roofward,v28:Fay:roofward:day58,roofward->archive_quarter:herbs:0.25,winter_cold,Glassgarden Guild:0.05,Lio:0.78,stable,True,replay:917:roofward
918,58,Nia,archive_quarter,v28:Nia:archive_quarter:day58,archive_quarter->signal_ridge:wire:0.00,winter_cold,Index Guild:0.08,Sera:0.80,stable,True,replay:918:archive_quarter
919,58,Milo,signal_ridge,v28:Milo:signal_ridge:day58,signal_ridge->orchard_fen:oil:0.25,winter_cold,Signal Guild:0.61,Ren:0.85,stable,True,replay:919:signal_ridge
920,58,Ivo,orchard_fen,v28:Ivo:orchard_fen:day58,orchard_fen->riverbend:seeds:0.33,winter_cold,Seed Guild:0.21,Mara:0.87,stable,True,replay:920:orchard_fen
921,58,Ari,riverbend,v28:Ari:riverbend:day58,riverbend->roofward:water:0.00,winter_cold,Bridgewright Guild:0.18,Toma:0.75,stable,True,replay:921:riverbend
922,58,Fay,roofward,v28:Fay:roofward:day58,roofward->archive_quarter:herbs:0.29,winter_cold,Glassgarden Guild:0.08,Lio:0.78,stable,True,replay:922:roofward
923,58,Nia,archive_quarter,v28:Nia:archive_quarter:day58,archive_quarter->signal_ridge:paper:0.00,winter_cold,Index Guild:0.12,Sera:0.80,stable,True,replay:923:archive_quarter
924,58,Milo,signal_ridge,v28:Milo:signal_ridge:day58,signal_ridge->orchard_fen:planks:0.00,winter_cold,Signal Guild:0.51,Ren:0.86,stable,True,replay:924:signal_ridge
925,58,Ivo,orchard_fen,v28:Ivo:orchard_fen:day58,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.25,Mara:0.87,stable,True,replay:925:orchard_fen
926,58,Ari,riverbend,v28:Ari:riverbend:day58,riverbend->roofward:planks:0.25,winter_cold,Bridgewright Guild:0.18,Toma:0.75,stable,True,replay:926:riverbend
927,58,Fay,roofward,v28:Fay:roofward:day58,roofward->archive_quarter:thread:0.00,winter_cold,Glassgarden Guild:0.02,Lio:0.79,stable,True,replay:927:roofward
928,59,Nia,archive_quarter,v28:Nia:archive_quarter:day59,archive_quarter->orchard_fen:planks:0.29,winter_cold,Index Guild:0.15,Sera:0.81,stable,True,replay:928:archive_quarter
929,59,Milo,signal_ridge,v28:Milo:signal_ridge:day59,signal_ridge->riverbend:oil:0.38,winter_cold,Signal Guild:0.51,Ren:0.86,stable,True,replay:929:signal_ridge
930,59,Ivo,orchard_fen,v28:Ivo:orchard_fen:day59,orchard_fen->roofward:seeds:0.00,winter_cold,Seed Guild:0.19,Mara:0.88,stable,True,replay:930:orchard_fen
931,59,Ari,riverbend,v28:Ari:riverbend:day59,riverbend->archive_quarter:thread:0.00,winter_cold,Bridgewright Guild:0.20,Toma:0.76,stable,True,replay:931:riverbend
932,59,Fay,roofward,v28:Fay:roofward:day59,roofward->signal_ridge:herbs:0.00,winter_cold,Glassgarden Guild:0.06,Lio:0.79,stable,True,replay:932:roofward
933,59,Nia,archive_quarter,v28:Nia:archive_quarter:day59,archive_quarter->orchard_fen:paper:0.00,winter_cold,Index Guild:0.20,Sera:0.81,stable,True,replay:933:archive_quarter
934,59,Milo,signal_ridge,v28:Milo:signal_ridge:day59,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.56,Ren:0.86,stable,True,replay:934:signal_ridge
935,59,Ivo,orchard_fen,v28:Ivo:orchard_fen:day59,orchard_fen->roofward:seeds:0.00,winter_cold,Seed Guild:0.09,Mara:0.89,stable,True,replay:935:orchard_fen
936,59,Ari,riverbend,v28:Ari:riverbend:day59,riverbend->archive_quarter:planks:0.00,winter_cold,Bridgewright Guild:0.22,Toma:0.76,stable,True,replay:936:riverbend
937,59,Fay,roofward,v28:Fay:roofward:day59,roofward->signal_ridge:wire:0.00,winter_cold,Glassgarden Guild:0.11,Lio:0.79,stable,True,replay:937:roofward
938,59,Nia,archive_quarter,v28:Nia:archive_quarter:day59,archive_quarter->orchard_fen:paper:0.38,winter_cold,Index Guild:0.23,Sera:0.81,stable,True,replay:938:archive_quarter
939,59,Milo,signal_ridge,v28:Milo:signal_ridge:day59,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.58,Ren:0.86,stable,True,replay:939:signal_ridge
940,59,Ivo,orchard_fen,v28:Ivo:orchard_fen:day59,orchard_fen->roofward:water:0.00,winter_cold,Seed Guild:0.00,Mara:0.89,stable,True,replay:940:orchard_fen
941,59,Ari,riverbend,v28:Ari:riverbend:day59,riverbend->archive_quarter:planks:0.25,winter_cold,Bridgewright Guild:0.25,Toma:0.77,stable,True,replay:941:riverbend
942,59,Fay,roofward,v28:Fay:roofward:day59,roofward->signal_ridge:herbs:0.00,winter_cold,Glassgarden Guild:0.16,Lio:0.79,stable,True,replay:942:roofward
943,59,Nia,archive_quarter,v28:Nia:archive_quarter:day59,archive_quarter->orchard_fen:planks:0.25,winter_cold,Index Guild:0.14,Sera:0.82,stable,True,replay:943:archive_quarter
944,60,Ivo,orchard_fen,v28:Ivo:orchard_fen:day60,orchard_fen->riverbend:oil:0.25,winter_cold,Seed Guild:0.00,Mara:0.89,stable,True,replay:944:orchard_fen
945,60,Ari,riverbend,v28:Ari:riverbend:day60,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.30,Toma:0.77,stable,True,replay:945:riverbend
946,60,Fay,roofward,v28:Fay:roofward:day60,roofward->archive_quarter:herbs:0.00,winter_cold,Glassgarden Guild:0.09,Lio:0.80,stable,True,replay:946:roofward
947,60,Nia,archive_quarter,v28:Nia:archive_quarter:day60,archive_quarter->signal_ridge:wire:0.00,winter_cold,Index Guild:0.19,Sera:0.82,stable,True,replay:947:archive_quarter
948,60,Milo,signal_ridge,v28:Milo:signal_ridge:day60,signal_ridge->orchard_fen:oil:0.00,winter_cold,Signal Guild:0.60,Ren:0.86,stable,True,replay:948:signal_ridge
949,60,Ivo,orchard_fen,v28:Ivo:orchard_fen:day60,orchard_fen->riverbend:seeds:0.29,winter_cold,Seed Guild:0.00,Mara:0.89,stable,True,replay:949:orchard_fen
950,60,Ari,riverbend,v28:Ari:riverbend:day60,riverbend->roofward:water:0.33,winter_cold,Bridgewright Guild:0.33,Toma:0.77,stable,True,replay:950:riverbend
951,60,Fay,roofward,v28:Fay:roofward:day60,roofward->archive_quarter:herbs:0.00,winter_cold,Glassgarden Guild:0.00,Lio:0.80,stable,True,replay:951:roofward
952,60,Nia,archive_quarter,v28:Nia:archive_quarter:day60,archive_quarter->signal_ridge:paper:0.00,winter_cold,Index Guild:0.24,Sera:0.83,stable,True,replay:952:archive_quarter
953,60,Milo,signal_ridge,v28:Milo:signal_ridge:day60,signal_ridge->orchard_fen:planks:0.00,winter_cold,Signal Guild:0.61,Ren:0.87,stable,True,replay:953:signal_ridge
954,60,Ivo,orchard_fen,v28:Ivo:orchard_fen:day60,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.02,Mara:0.89,stable,True,replay:954:orchard_fen
955,60,Ari,riverbend,v28:Ari:riverbend:day60,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.37,Toma:0.78,stable,True,replay:955:riverbend
956,60,Fay,roofward,v28:Fay:roofward:day60,roofward->archive_quarter:thread:0.00,winter_cold,Glassgarden Guild:0.00,Lio:0.80,stable,True,replay:956:roofward
957,60,Nia,archive_quarter,v28:Nia:archive_quarter:day60,archive_quarter->signal_ridge:paper:0.00,winter_cold,Index Guild:0.28,Sera:0.83,stable,True,replay:957:archive_quarter
958,60,Milo,signal_ridge,v28:Milo:signal_ridge:day60,signal_ridge->orchard_fen:oil:0.00,winter_cold,Signal Guild:0.63,Ren:0.87,stable,True,replay:958:signal_ridge
959,60,Ivo,orchard_fen,v28:Ivo:orchard_fen:day60,orchard_fen->riverbend:oil:0.38,winter_cold,Seed Guild:0.00,Mara:0.90,stable,True,replay:959:orchard_fen
960,61,Ari,riverbend,v28:Ari:riverbend:day61,riverbend->archive_quarter:thread:0.00,winter_cold,Bridgewright Guild:0.42,Toma:0.78,stable,True,replay:960:riverbend
961,61,Fay,roofward,v28:Fay:roofward:day61,roofward->signal_ridge:herbs:0.00,winter_cold,Glassgarden Guild:0.02,Lio:0.80,stable,True,replay:961:roofward
962,61,Nia,archive_quarter,v28:Nia:archive_quarter:day61,archive_quarter->orchard_fen:paper:0.00,winter_cold,Index Guild:0.22,Sera:0.84,stable,True,replay:962:archive_quarter
963,61,Milo,signal_ridge,v28:Milo:signal_ridge:day61,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.65,Ren:0.87,stable,True,replay:963:signal_ridge
964,61,Ivo,orchard_fen,v28:Ivo:orchard_fen:day61,orchard_fen->roofward:seeds:0.29,winter_cold,Seed Guild:0.00,Mara:0.90,stable,True,replay:964:orchard_fen
965,61,Ari,riverbend,v28:Ari:riverbend:day61,riverbend->archive_quarter:planks:0.33,winter_cold,Bridgewright Guild:0.45,Toma:0.78,stable,True,replay:965:riverbend
966,61,Fay,roofward,v28:Fay:roofward:day61,roofward->signal_ridge:wire:0.00,winter_cold,Glassgarden Guild:0.06,Lio:0.81,stable,True,replay:966:roofward
967,61,Nia,archive_quarter,v28:Nia:archive_quarter:day61,archive_quarter->orchard_fen:paper:0.00,winter_cold,Index Guild:0.12,Sera:0.85,stable,True,replay:967:archive_quarter
968,61,Milo,signal_ridge,v28:Milo:signal_ridge:day61,signal_ridge->riverbend:oil:0.25,winter_cold,Signal Guild:0.65,Ren:0.88,stable,True,replay:968:signal_ridge
969,61,Ivo,orchard_fen,v28:Ivo:orchard_fen:day61,orchard_fen->roofward:water:0.00,winter_cold,Seed Guild:0.02,Mara:0.90,stable,True,replay:969:orchard_fen
970,61,Ari,riverbend,v28:Ari:riverbend:day61,riverbend->archive_quarter:planks:0.00,winter_cold,Bridgewright Guild:0.50,Toma:0.78,stable,True,replay:970:riverbend
971,61,Fay,roofward,v28:Fay:roofward:day61,roofward->signal_ridge:herbs:0.29,winter_cold,Glassgarden Guild:0.09,Lio:0.81,stable,True,replay:971:roofward
972,61,Nia,archive_quarter,v28:Nia:archive_quarter:day61,archive_quarter->orchard_fen:planks:0.38,winter_cold,Index Guild:0.01,Sera:0.85,stable,True,replay:972:archive_quarter
973,61,Milo,signal_ridge,v28:Milo:signal_ridge:day61,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.70,Ren:0.89,stable,True,replay:973:signal_ridge
974,61,Ivo,orchard_fen,v28:Ivo:orchard_fen:day61,orchard_fen->roofward:seeds:0.00,winter_cold,Seed Guild:0.04,Mara:0.90,stable,True,replay:974:orchard_fen
975,61,Ari,riverbend,v28:Ari:riverbend:day61,riverbend->archive_quarter:thread:0.00,winter_cold,Bridgewright Guild:0.44,Toma:0.79,stable,True,replay:975:riverbend
976,62,Fay,roofward,v28:Fay:roofward:day62,roofward->archive_quarter:thread:0.00,winter_cold,Glassgarden Guild:0.14,Lio:0.81,stable,True,replay:976:roofward
977,62,Nia,archive_quarter,v28:Nia:archive_quarter:day62,archive_quarter->signal_ridge:paper:0.29,winter_cold,Index Guild:0.01,Sera:0.85,stable,True,replay:977:archive_quarter
978,62,Milo,signal_ridge,v28:Milo:signal_ridge:day62,signal_ridge->orchard_fen:oil:0.00,winter_cold,Signal Guild:0.63,Ren:0.89,stable,True,replay:978:signal_ridge
979,62,Ivo,orchard_fen,v28:Ivo:orchard_fen:day62,orchard_fen->riverbend:oil:0.29,winter_cold,Seed Guild:0.04,Mara:0.91,stable,True,replay:979:orchard_fen
980,62,Ari,riverbend,v28:Ari:riverbend:day62,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.45,Toma:0.79,stable,True,replay:980:riverbend
981,62,Fay,roofward,v28:Fay:roofward:day62,roofward->archive_quarter:herbs:0.25,winter_cold,Glassgarden Guild:0.17,Lio:0.81,stable,True,replay:981:roofward
982,62,Nia,archive_quarter,v28:Nia:archive_quarter:day62,archive_quarter->signal_ridge:wire:0.00,winter_cold,Index Guild:0.02,Sera:0.85,stable,True,replay:982:archive_quarter
983,62,Milo,signal_ridge,v28:Milo:signal_ridge:day62,signal_ridge->orchard_fen:oil:0.25,winter_cold,Signal Guild:0.51,Ren:0.90,stable,True,replay:983:signal_ridge
984,62,Ivo,orchard_fen,v28:Ivo:orchard_fen:day62,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.08,Mara:0.91,stable,True,replay:984:orchard_fen
985,62,Ari,riverbend,v28:Ari:riverbend:day62,riverbend->roofward:water:0.00,winter_cold,Bridgewright Guild:0.50,Toma:0.79,stable,True,replay:985:riverbend
986,62,Fay,roofward,v28:Fay:roofward:day62,roofward->archive_quarter:herbs:0.00,winter_cold,Glassgarden Guild:0.21,Lio:0.81,stable,True,replay:986:roofward
987,62,Nia,archive_quarter,v28:Nia:archive_quarter:day62,archive_quarter->signal_ridge:paper:0.00,winter_cold,Index Guild:0.04,Sera:0.85,stable,True,replay:987:archive_quarter
988,62,Milo,signal_ridge,v28:Milo:signal_ridge:day62,signal_ridge->orchard_fen:planks:0.00,winter_cold,Signal Guild:0.41,Ren:0.90,stable,True,replay:988:signal_ridge
989,62,Ivo,orchard_fen,v28:Ivo:orchard_fen:day62,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.13,Mara:0.92,stable,True,replay:989:orchard_fen
990,62,Ari,riverbend,v28:Ari:riverbend:day62,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.55,Toma:0.79,stable,True,replay:990:riverbend
991,62,Fay,roofward,v28:Fay:roofward:day62,roofward->archive_quarter:thread:0.00,winter_cold,Glassgarden Guild:0.14,Lio:0.82,stable,True,replay:991:roofward
992,63,Nia,archive_quarter,v28:Nia:archive_quarter:day63,archive_quarter->orchard_fen:planks:0.29,winter_cold,Index Guild:0.04,Sera:0.86,stable,True,replay:992:archive_quarter
993,63,Milo,signal_ridge,v28:Milo:signal_ridge:day63,signal_ridge->riverbend:oil:0.38,winter_cold,Signal Guild:0.41,Ren:0.91,stable,True,replay:993:signal_ridge
994,63,Ivo,orchard_fen,v28:Ivo:orchard_fen:day63,orchard_fen->roofward:seeds:0.29,winter_cold,Seed Guild:0.04,Mara:0.92,stable,True,replay:994:orchard_fen
995,63,Ari,riverbend,v28:Ari:riverbend:day63,riverbend->archive_quarter:thread:0.00,winter_cold,Bridgewright Guild:0.60,Toma:0.80,stable,True,replay:995:riverbend
996,63,Fay,roofward,v28:Fay:roofward:day63,roofward->signal_ridge:herbs:0.25,winter_cold,Glassgarden Guild:0.17,Lio:0.82,stable,True,replay:996:roofward
997,63,Nia,archive_quarter,v28:Nia:archive_quarter:day63,archive_quarter->orchard_fen:paper:0.33,winter_cold,Index Guild:0.04,Sera:0.86,stable,True,replay:997:archive_quarter
998,63,Milo,signal_ridge,v28:Milo:signal_ridge:day63,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.43,Ren:0.91,stable,True,replay:998:signal_ridge
999,63,Ivo,orchard_fen,v28:Ivo:orchard_fen:day63,orchard_fen->roofward:seeds:0.00,winter_cold,Seed Guild:0.00,Mara:0.92,stable,True,replay:999:orchard_fen
1000,63,Ari,riverbend,v28:Ari:riverbend:day63,riverbend->archive_quarter:planks:0.00,winter_cold,Bridgewright Guild:0.65,Toma:0.81,stable,True,replay:1000:riverbend
1001,63,Fay,roofward,v28:Fay:roofward:day63,roofward->signal_ridge:wire:0.00,winter_cold,Glassgarden Guild:0.22,Lio:0.82,stable,True,replay:1001:roofward
1002,63,Nia,archive_quarter,v28:Nia:archive_quarter:day63,archive_quarter->orchard_fen:paper:0.00,winter_cold,Index Guild:0.06,Sera:0.86,stable,True,replay:1002:archive_quarter
1003,63,Milo,signal_ridge,v28:Milo:signal_ridge:day63,signal_ridge->riverbend:oil:0.00,winter_cold,Signal Guild:0.45,Ren:0.91,stable,True,replay:1003:signal_ridge
1004,63,Ivo,orchard_fen,v28:Ivo:orchard_fen:day63,orchard_fen->roofward:water:0.00,winter_cold,Seed Guild:0.00,Mara:0.92,stable,True,replay:1004:orchard_fen
1005,63,Ari,riverbend,v28:Ari:riverbend:day63,riverbend->archive_quarter:planks:0.25,winter_cold,Bridgewright Guild:0.68,Toma:0.81,stable,True,replay:1005:riverbend
1006,63,Fay,roofward,v28:Fay:roofward:day63,roofward->signal_ridge:herbs:0.00,winter_cold,Glassgarden Guild:0.27,Lio:0.83,stable,True,replay:1006:roofward
1007,63,Nia,archive_quarter,v28:Nia:archive_quarter:day63,archive_quarter->orchard_fen:planks:0.25,winter_cold,Index Guild:0.00,Sera:0.86,stable,True,replay:1007:archive_quarter
1008,64,Milo,signal_ridge,v28:Milo:signal_ridge:day64,signal_ridge->orchard_fen:planks:0.00,winter_cold,Signal Guild:0.47,Ren:0.91,stable,True,replay:1008:signal_ridge
1009,64,Ivo,orchard_fen,v28:Ivo:orchard_fen:day64,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.02,Mara:0.92,stable,True,replay:1009:orchard_fen
1010,64,Ari,riverbend,v28:Ari:riverbend:day64,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.61,Toma:0.82,stable,True,replay:1010:riverbend
1011,64,Fay,roofward,v28:Fay:roofward:day64,roofward->archive_quarter:thread:0.25,winter_cold,Glassgarden Guild:0.30,Lio:0.83,stable,True,replay:1011:roofward
1012,64,Nia,archive_quarter,v28:Nia:archive_quarter:day64,archive_quarter->signal_ridge:paper:0.00,winter_cold,Index Guild:0.02,Sera:0.86,stable,True,replay:1012:archive_quarter
1013,64,Milo,signal_ridge,v28:Milo:signal_ridge:day64,signal_ridge->orchard_fen:oil:0.25,winter_cold,Signal Guild:0.47,Ren:0.91,stable,True,replay:1013:signal_ridge
1014,64,Ivo,orchard_fen,v28:Ivo:orchard_fen:day64,orchard_fen->riverbend:oil:0.33,winter_cold,Seed Guild:0.02,Mara:0.92,stable,True,replay:1014:orchard_fen
1015,64,Ari,riverbend,v28:Ari:riverbend:day64,riverbend->roofward:planks:0.00,winter_cold,Bridgewright Guild:0.55,Toma:0.82,stable,True,replay:1015:riverbend
1016,64,Fay,roofward,v28:Fay:roofward:day64,roofward->archive_quarter:herbs:0.00,winter_cold,Glassgarden Guild:0.34,Lio:0.84,stable,True,replay:1016:roofward
1017,64,Nia,archive_quarter,v28:Nia:archive_quarter:day64,archive_quarter->signal_ridge:wire:0.00,winter_cold,Index Guild:0.04,Sera:0.87,stable,True,replay:1017:archive_quarter
1018,64,Milo,signal_ridge,v28:Milo:signal_ridge:day64,signal_ridge->orchard_fen:oil:0.00,winter_cold,Signal Guild:0.49,Ren:0.92,stable,True,replay:1018:signal_ridge
1019,64,Ivo,orchard_fen,v28:Ivo:orchard_fen:day64,orchard_fen->riverbend:seeds:0.00,winter_cold,Seed Guild:0.04,Mara:0.92,stable,True,replay:1019:orchard_fen
1020,64,Ari,riverbend,v28:Ari:riverbend:day64,riverbend->roofward:water:0.00,winter_cold,Bridgewright Guild:0.45,Toma:0.83,stable,True,replay:1020:riverbend
1021,64,Fay,roofward,v28:Fay:roofward:day64,roofward->archive_quarter:herbs:0.00,winter_cold,Glassgarden Guild:0.39,Lio:0.84,stable,True,replay:1021:roofward
1022,64,Nia,archive_quarter,v28:Nia:archive_quarter:day64,archive_quarter->signal_ridge:paper:0.25,winter_cold,Index Guild:0.04,Sera:0.87,stable,True,replay:1022:archive_quarter
1023,64,Milo,signal_ridge,v28:Milo:signal_ridge:day64,signal_ridge->orchard_fen:planks:0.00,winter_cold,Signal Guild:0.39,Ren:0.92,stable,True,replay:1023:signal_ridge
