tick_id,day,settlement_id,first_person_panel,room_sensory_field_panel,tool_claim_panel,consent_dialogue_panel,queue_consequence_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1511,84,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01511
1512,85,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01512
1513,85,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01513
1514,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01514
1515,85,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01515
1516,85,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01516
1517,85,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01517
1518,85,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01518
1519,85,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01519
1520,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01520
1521,85,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01521
1522,85,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01522
1523,85,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01523
1524,85,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01524
1525,85,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01525
1526,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01526
1527,85,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01527
1528,85,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01528
1529,85,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01529
1530,86,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01530
1531,86,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01531
1532,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01532
1533,86,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01533
1534,86,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01534
1535,86,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01535
1536,86,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01536
1537,86,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01537
1538,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01538
1539,86,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01539
1540,86,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01540
1541,86,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01541
1542,86,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01542
1543,86,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01543
1544,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01544
1545,86,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01545
1546,86,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01546
1547,86,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01547
1548,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01548
1549,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01549
1550,87,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01550
1551,87,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01551
1552,87,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01552
1553,87,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01553
1554,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01554
1555,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01555
1556,87,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01556
1557,87,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01557
1558,87,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01558
1559,87,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01559
1560,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01560
1561,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01561
1562,87,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01562
1563,87,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01563
1564,87,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01564
1565,87,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01565
1566,88,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01566
1567,88,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01567
1568,88,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01568
1569,88,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01569
1570,88,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01570
1571,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01571
1572,88,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01572
1573,88,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01573
1574,88,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01574
1575,88,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01575
1576,88,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01576
1577,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01577
1578,88,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01578
1579,88,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01579
1580,88,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01580
1581,88,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01581
1582,88,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01582
1583,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01583
1584,89,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01584
1585,89,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01585
1586,89,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01586
1587,89,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01587
1588,89,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01588
1589,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01589
1590,89,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01590
1591,89,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01591
1592,89,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01592
1593,89,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01593
1594,89,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01594
1595,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01595
1596,89,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01596
1597,89,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01597
1598,89,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01598
1599,89,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01599
1600,89,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01600
1601,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01601
1602,90,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01602
1603,90,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01603
1604,90,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01604
1605,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01605
1606,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01606
1607,90,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01607
1608,90,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01608
1609,90,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01609
1610,90,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01610
1611,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01611
1612,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01612
1613,90,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01613
1614,90,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01614
1615,90,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01615
1616,90,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01616
1617,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01617
1618,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01618
1619,90,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01619
1620,91,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01620
1621,91,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01621
1622,91,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01622
1623,91,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01623
1624,91,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01624
1625,91,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01625
1626,91,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01626
1627,91,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01627
1628,91,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01628
1629,91,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01629
1630,91,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01630
1631,91,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01631
1632,91,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01632
1633,91,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01633
1634,91,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01634
1635,91,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01635
1636,91,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01636
1637,91,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01637
1638,92,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01638
1639,92,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01639
1640,92,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01640
1641,92,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01641
1642,92,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01642
1643,92,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01643
1644,92,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01644
1645,92,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01645
1646,92,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01646
1647,92,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01647
1648,92,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01648
1649,92,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01649
1650,92,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01650
1651,92,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01651
1652,92,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01652
1653,92,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01653
1654,92,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01654
1655,92,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01655
1656,93,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01656
1657,93,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01657
1658,93,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01658
1659,93,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01659
1660,93,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01660
1661,93,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01661
1662,93,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01662
1663,93,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01663
1664,93,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01664
1665,93,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01665
1666,93,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01666
1667,93,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01667
1668,93,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01668
1669,93,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01669
1670,93,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01670
1671,93,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01671
1672,93,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01672
1673,93,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01673
1674,94,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01674
1675,94,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01675
1676,94,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01676
1677,94,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01677
1678,94,orchard,True,True,True,True,True,True,True,True,ssrm.v42.world.orchard,ssrm.v42.replay.01678
1679,94,repair_ring,True,True,True,True,True,True,True,True,ssrm.v42.world.repair_ring,ssrm.v42.replay.01679
1680,94,riverbend,True,True,True,True,True,True,True,True,ssrm.v42.world.riverbend,ssrm.v42.replay.01680
1681,94,roofward,True,True,True,True,True,True,True,True,ssrm.v42.world.roofward,ssrm.v42.replay.01681
1682,94,archive,True,True,True,True,True,True,True,True,ssrm.v42.world.archive,ssrm.v42.replay.01682
1683,94,signal,True,True,True,True,True,True,True,True,ssrm.v42.world.signal,ssrm.v42.replay.01683
