tick_id,day,settlement_id,resident_id,resident_goal,goal_priority,goal_pressure_before,goal_pressure_after,avatar_visible,resident_goal_owned,private_workspace_sealed,visible_goal_marker,frequency_hz,flower_phase
1710,96,moss_ward,Ari,keep rain path dry,0.4525,0.3115,0.31055,True,True,True,Ari:keep rain path dry,31.067475,0.214571
1711,96,glass_harbor,Oren,mend net before fog,0.585,0.88,0.88,True,True,True,Oren:mend net before fog,32.24295,0.231738
1712,96,cinder_garden,Vale,cool ash path,0.6175,0.88,0.88,True,True,True,Vale:cool ash path,34.815425,0.256905
1713,96,lichen_bridge,Sol,prepare shared bowl,0.65,0.88,0.88,True,True,True,Sol:prepare shared bowl,33.4979,0.250071
1714,96,orchid_engine,Bea,listen to valve pulse,0.42,0.3115,0.3099,True,True,True,Bea:listen to valve pulse,35.78,0.277238
1715,96,moss_ward,Fay,repair blanket loom,0.5525,0.88,0.88,True,True,True,Fay:repair blanket loom,31.165475,0.235405
1716,96,glass_harbor,Puck,seal fog catcher,0.585,0.88,0.88,True,True,True,Puck:seal fog catcher,32.31795,0.252571
1717,96,cinder_garden,Wren,guard seed calendar,0.6175,0.88,0.88,True,True,True,Wren:guard seed calendar,34.890425,0.277738
1718,96,lichen_bridge,Kio,test rope bridge,0.55,0.3115,0.3125,True,True,True,Kio:test rope bridge,33.5499,0.270905
1719,96,orchid_engine,Cai,clean gear wash,0.52,0.88,0.88,True,True,True,Cai:clean gear wash,35.878,0.298071
1720,96,moss_ward,Milo,protect root archive,0.5525,0.88,0.88,True,True,True,Milo:protect root archive,31.240475,0.256238
1721,96,glass_harbor,Sera,prepare crossing tea,0.585,0.88,0.88,True,True,True,Sera:prepare crossing tea,32.39295,0.273405
1722,96,cinder_garden,Juno,shade seed rows,0.5175,0.3115,0.31185,True,True,True,Juno:shade seed rows,34.942425,0.298571
1723,96,lichen_bridge,Luma,weave spare rope,0.65,0.88,0.88,True,True,True,Luma:weave spare rope,33.6479,0.291738
1724,96,orchid_engine,Dax,tend orchid lamp,0.52,0.88,0.88,True,True,True,Dax:tend orchid lamp,35.953,0.318905
1725,96,moss_ward,Tala,prepare warm-cup ritual,0.5525,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,31.315475,0.277071
1726,96,glass_harbor,Nia,keep public lamp bright,0.485,0.3115,0.3112,True,True,True,Nia:keep public lamp bright,32.44495,0.294238
1727,96,cinder_garden,Pax,sort ember fruit,0.6175,0.88,0.88,True,True,True,Pax:sort ember fruit,35.040425,0.319405
1728,97,orchid_engine,Bea,clean gear wash,0.485,0.3099,0.3096,True,True,True,Bea:clean gear wash,36.00495,0.336286
1729,97,moss_ward,Fay,protect root archive,0.6175,0.88,0.88,True,True,True,Fay:protect root archive,31.390425,0.294452
1730,97,glass_harbor,Puck,prepare crossing tea,0.65,0.88,0.88,True,True,True,Puck:prepare crossing tea,32.5429,0.311619
1731,97,cinder_garden,Wren,shade seed rows,0.52,0.88,0.88,True,True,True,Wren:shade seed rows,35.078,0.336786
1732,97,lichen_bridge,Kio,weave spare rope,0.4525,0.3125,0.31155,True,True,True,Kio:weave spare rope,33.737475,0.329952
1733,97,orchid_engine,Cai,tend orchid lamp,0.585,0.88,0.88,True,True,True,Cai:tend orchid lamp,36.10295,0.357119
1734,97,moss_ward,Milo,prepare warm-cup ritual,0.6175,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,31.465425,0.315286
1735,97,glass_harbor,Sera,keep public lamp bright,0.65,0.88,0.88,True,True,True,Sera:keep public lamp bright,32.6179,0.332452
1736,97,cinder_garden,Juno,sort ember fruit,0.42,0.31185,0.31025,True,True,True,Juno:sort ember fruit,35.13,0.357619
1737,97,lichen_bridge,Luma,mark signal bell,0.5525,0.88,0.88,True,True,True,Luma:mark signal bell,33.835475,0.350786
1738,97,orchid_engine,Dax,prepare steam tea,0.585,0.88,0.88,True,True,True,Dax:prepare steam tea,36.17795,0.377952
1739,97,moss_ward,Tala,keep rain path dry,0.6175,0.88,0.88,True,True,True,Tala:keep rain path dry,31.540425,0.336119
1740,97,glass_harbor,Nia,mend net before fog,0.55,0.3112,0.3122,True,True,True,Nia:mend net before fog,32.6699,0.353286
1741,97,cinder_garden,Pax,cool ash path,0.52,0.88,0.88,True,True,True,Pax:cool ash path,35.228,0.378452
1742,97,lichen_bridge,Rin,prepare shared bowl,0.5525,0.88,0.88,True,True,True,Rin:prepare shared bowl,33.910475,0.371619
1743,97,orchid_engine,Eli,listen to valve pulse,0.585,0.88,0.88,True,True,True,Eli:listen to valve pulse,36.25295,0.398786
1744,97,moss_ward,Ari,repair blanket loom,0.5175,0.31055,0.3109,True,True,True,Ari:repair blanket loom,31.592425,0.356952
1745,97,glass_harbor,Oren,seal fog catcher,0.65,0.88,0.88,True,True,True,Oren:seal fog catcher,32.7679,0.374119
1746,98,lichen_bridge,Kio,mark signal bell,0.5175,0.31155,0.3119,True,True,True,Kio:mark signal bell,33.962425,0.389
1747,98,orchid_engine,Cai,prepare steam tea,0.65,0.88,0.88,True,True,True,Cai:prepare steam tea,36.3279,0.416167
1748,98,moss_ward,Milo,keep rain path dry,0.52,0.88,0.88,True,True,True,Milo:keep rain path dry,31.653,0.374333
1749,98,glass_harbor,Sera,mend net before fog,0.5525,0.88,0.88,True,True,True,Sera:mend net before fog,32.805475,0.3915
1750,98,cinder_garden,Juno,cool ash path,0.485,0.31025,0.30995,True,True,True,Juno:cool ash path,35.35495,0.416667
1751,98,lichen_bridge,Luma,prepare shared bowl,0.6175,0.88,0.88,True,True,True,Luma:prepare shared bowl,34.060425,0.409833
1752,98,orchid_engine,Dax,listen to valve pulse,0.65,0.88,0.88,True,True,True,Dax:listen to valve pulse,36.4029,0.437
1753,98,moss_ward,Tala,repair blanket loom,0.52,0.88,0.88,True,True,True,Tala:repair blanket loom,31.728,0.395167
1754,98,glass_harbor,Nia,seal fog catcher,0.4525,0.3122,0.31125,True,True,True,Nia:seal fog catcher,32.857475,0.412333
1755,98,cinder_garden,Pax,guard seed calendar,0.585,0.88,0.88,True,True,True,Pax:guard seed calendar,35.45295,0.4375
1756,98,lichen_bridge,Rin,test rope bridge,0.6175,0.88,0.88,True,True,True,Rin:test rope bridge,34.135425,0.430667
1757,98,orchid_engine,Eli,clean gear wash,0.65,0.88,0.88,True,True,True,Eli:clean gear wash,36.4779,0.457833
1758,98,moss_ward,Ari,protect root archive,0.42,0.3109,0.3093,True,True,True,Ari:protect root archive,31.78,0.416
1759,98,glass_harbor,Oren,prepare crossing tea,0.5525,0.88,0.88,True,True,True,Oren:prepare crossing tea,32.955475,0.433167
1760,98,cinder_garden,Vale,shade seed rows,0.585,0.88,0.88,True,True,True,Vale:shade seed rows,35.52795,0.458333
1761,98,lichen_bridge,Sol,weave spare rope,0.6175,0.88,0.88,True,True,True,Sol:weave spare rope,34.210425,0.4515
1762,98,orchid_engine,Bea,tend orchid lamp,0.55,0.3096,0.3106,True,True,True,Bea:tend orchid lamp,36.5299,0.478667
1763,98,moss_ward,Fay,prepare warm-cup ritual,0.52,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,31.878,0.436833
1764,99,cinder_garden,Juno,guard seed calendar,0.55,0.30995,0.31095,True,True,True,Juno:guard seed calendar,35.5799,0.475714
1765,99,lichen_bridge,Luma,test rope bridge,0.52,0.88,0.88,True,True,True,Luma:test rope bridge,34.248,0.468881
1766,99,orchid_engine,Dax,clean gear wash,0.5525,0.88,0.88,True,True,True,Dax:clean gear wash,36.590475,0.496048
1767,99,moss_ward,Tala,protect root archive,0.585,0.88,0.88,True,True,True,Tala:protect root archive,31.95295,0.454214
1768,99,glass_harbor,Nia,prepare crossing tea,0.5175,0.31125,0.3116,True,True,True,Nia:prepare crossing tea,33.082425,0.471381
1769,99,cinder_garden,Pax,shade seed rows,0.65,0.88,0.88,True,True,True,Pax:shade seed rows,35.6779,0.496548
1770,99,lichen_bridge,Rin,weave spare rope,0.52,0.88,0.88,True,True,True,Rin:weave spare rope,34.323,0.489714
1771,99,orchid_engine,Eli,tend orchid lamp,0.5525,0.88,0.88,True,True,True,Eli:tend orchid lamp,36.665475,0.516881
1772,99,moss_ward,Ari,prepare warm-cup ritual,0.485,0.3093,0.309,True,True,True,Ari:prepare warm-cup ritual,32.00495,0.475048
1773,99,glass_harbor,Oren,keep public lamp bright,0.6175,0.88,0.88,True,True,True,Oren:keep public lamp bright,33.180425,0.492214
1774,99,cinder_garden,Vale,sort ember fruit,0.65,0.88,0.88,True,True,True,Vale:sort ember fruit,35.7529,0.517381
1775,99,lichen_bridge,Sol,mark signal bell,0.52,0.88,0.88,True,True,True,Sol:mark signal bell,34.398,0.510548
1776,99,orchid_engine,Bea,prepare steam tea,0.4525,0.3106,0.30965,True,True,True,Bea:prepare steam tea,36.717475,0.537714
1777,99,moss_ward,Fay,keep rain path dry,0.585,0.88,0.88,True,True,True,Fay:keep rain path dry,32.10295,0.495881
1778,99,glass_harbor,Puck,mend net before fog,0.6175,0.88,0.88,True,True,True,Puck:mend net before fog,33.255425,0.513048
1779,99,cinder_garden,Wren,cool ash path,0.65,0.88,0.88,True,True,True,Wren:cool ash path,35.8279,0.538214
1780,99,lichen_bridge,Kio,prepare shared bowl,0.42,0.3119,0.3103,True,True,True,Kio:prepare shared bowl,34.45,0.531381
1781,99,orchid_engine,Cai,listen to valve pulse,0.5525,0.88,0.88,True,True,True,Cai:listen to valve pulse,36.815475,0.558548
1782,100,glass_harbor,Nia,keep public lamp bright,0.42,0.3116,0.31,True,True,True,Nia:keep public lamp bright,33.27,0.530429
1783,100,cinder_garden,Pax,sort ember fruit,0.5525,0.88,0.88,True,True,True,Pax:sort ember fruit,35.865475,0.555595
1784,100,lichen_bridge,Rin,mark signal bell,0.585,0.88,0.88,True,True,True,Rin:mark signal bell,34.54795,0.548762
1785,100,orchid_engine,Eli,prepare steam tea,0.6175,0.88,0.88,True,True,True,Eli:prepare steam tea,36.890425,0.575929
1786,100,moss_ward,Ari,keep rain path dry,0.55,0.309,0.31,True,True,True,Ari:keep rain path dry,32.2299,0.534095
1787,100,glass_harbor,Oren,mend net before fog,0.52,0.88,0.88,True,True,True,Oren:mend net before fog,33.368,0.551262
1788,100,cinder_garden,Vale,cool ash path,0.5525,0.88,0.88,True,True,True,Vale:cool ash path,35.940475,0.576429
1789,100,lichen_bridge,Sol,prepare shared bowl,0.585,0.88,0.88,True,True,True,Sol:prepare shared bowl,34.62295,0.569595
1790,100,orchid_engine,Bea,listen to valve pulse,0.5175,0.30965,0.31,True,True,True,Bea:listen to valve pulse,36.942425,0.596762
1791,100,moss_ward,Fay,repair blanket loom,0.65,0.88,0.88,True,True,True,Fay:repair blanket loom,32.3279,0.554929
1792,100,glass_harbor,Puck,seal fog catcher,0.52,0.88,0.88,True,True,True,Puck:seal fog catcher,33.443,0.572095
1793,100,cinder_garden,Wren,guard seed calendar,0.5525,0.88,0.88,True,True,True,Wren:guard seed calendar,36.015475,0.597262
1794,100,lichen_bridge,Kio,test rope bridge,0.485,0.3103,0.31,True,True,True,Kio:test rope bridge,34.67495,0.590429
1795,100,orchid_engine,Cai,clean gear wash,0.6175,0.88,0.88,True,True,True,Cai:clean gear wash,37.040425,0.617595
1796,100,moss_ward,Milo,protect root archive,0.65,0.88,0.88,True,True,True,Milo:protect root archive,32.4029,0.575762
1797,100,glass_harbor,Sera,prepare crossing tea,0.52,0.88,0.88,True,True,True,Sera:prepare crossing tea,33.518,0.592929
1798,100,cinder_garden,Juno,shade seed rows,0.4525,0.31095,0.31,True,True,True,Juno:shade seed rows,36.067475,0.618095
1799,100,lichen_bridge,Luma,weave spare rope,0.585,0.88,0.88,True,True,True,Luma:weave spare rope,34.77295,0.611262
1800,101,moss_ward,Ari,repair blanket loom,0.4525,0.31,0.30905,True,True,True,Ari:repair blanket loom,32.417475,0.593143
1801,101,glass_harbor,Oren,seal fog catcher,0.585,0.88,0.88,True,True,True,Oren:seal fog catcher,33.59295,0.61031
1802,101,cinder_garden,Vale,guard seed calendar,0.6175,0.88,0.88,True,True,True,Vale:guard seed calendar,36.165425,0.635476
1803,101,lichen_bridge,Sol,test rope bridge,0.65,0.88,0.88,True,True,True,Sol:test rope bridge,34.8479,0.628643
1804,101,orchid_engine,Bea,clean gear wash,0.42,0.31,0.3084,True,True,True,Bea:clean gear wash,37.13,0.65581
1805,101,moss_ward,Fay,protect root archive,0.5525,0.88,0.88,True,True,True,Fay:protect root archive,32.515475,0.613976
1806,101,glass_harbor,Puck,prepare crossing tea,0.585,0.88,0.88,True,True,True,Puck:prepare crossing tea,33.66795,0.631143
1807,101,cinder_garden,Wren,shade seed rows,0.6175,0.88,0.88,True,True,True,Wren:shade seed rows,36.240425,0.65631
1808,101,lichen_bridge,Kio,weave spare rope,0.55,0.31,0.311,True,True,True,Kio:weave spare rope,34.8999,0.649476
1809,101,orchid_engine,Cai,tend orchid lamp,0.52,0.88,0.88,True,True,True,Cai:tend orchid lamp,37.228,0.676643
1810,101,moss_ward,Milo,prepare warm-cup ritual,0.5525,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,32.590475,0.63481
1811,101,glass_harbor,Sera,keep public lamp bright,0.585,0.88,0.88,True,True,True,Sera:keep public lamp bright,33.74295,0.651976
1812,101,cinder_garden,Juno,sort ember fruit,0.5175,0.31,0.31035,True,True,True,Juno:sort ember fruit,36.292425,0.677143
1813,101,lichen_bridge,Luma,mark signal bell,0.65,0.88,0.88,True,True,True,Luma:mark signal bell,34.9979,0.67031
1814,101,orchid_engine,Dax,prepare steam tea,0.52,0.88,0.88,True,True,True,Dax:prepare steam tea,37.303,0.697476
1815,101,moss_ward,Tala,keep rain path dry,0.5525,0.88,0.88,True,True,True,Tala:keep rain path dry,32.665475,0.655643
1816,101,glass_harbor,Nia,mend net before fog,0.485,0.31,0.3097,True,True,True,Nia:mend net before fog,33.79495,0.67281
1817,101,cinder_garden,Pax,cool ash path,0.6175,0.88,0.88,True,True,True,Pax:cool ash path,36.390425,0.697976
1818,102,orchid_engine,Bea,tend orchid lamp,0.485,0.3084,0.3081,True,True,True,Bea:tend orchid lamp,37.35495,0.714857
1819,102,moss_ward,Fay,prepare warm-cup ritual,0.6175,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,32.740425,0.673024
1820,102,glass_harbor,Puck,keep public lamp bright,0.65,0.88,0.88,True,True,True,Puck:keep public lamp bright,33.8929,0.69019
1821,102,cinder_garden,Wren,sort ember fruit,0.52,0.88,0.88,True,True,True,Wren:sort ember fruit,36.428,0.715357
1822,102,lichen_bridge,Kio,mark signal bell,0.4525,0.311,0.31005,True,True,True,Kio:mark signal bell,35.087475,0.708524
1823,102,orchid_engine,Cai,prepare steam tea,0.585,0.88,0.88,True,True,True,Cai:prepare steam tea,37.45295,0.73569
1824,102,moss_ward,Milo,keep rain path dry,0.6175,0.88,0.88,True,True,True,Milo:keep rain path dry,32.815425,0.693857
1825,102,glass_harbor,Sera,mend net before fog,0.65,0.88,0.88,True,True,True,Sera:mend net before fog,33.9679,0.711024
1826,102,cinder_garden,Juno,cool ash path,0.42,0.31035,0.30875,True,True,True,Juno:cool ash path,36.48,0.73619
1827,102,lichen_bridge,Luma,prepare shared bowl,0.5525,0.88,0.88,True,True,True,Luma:prepare shared bowl,35.185475,0.729357
1828,102,orchid_engine,Dax,listen to valve pulse,0.585,0.88,0.88,True,True,True,Dax:listen to valve pulse,37.52795,0.756524
1829,102,moss_ward,Tala,repair blanket loom,0.6175,0.88,0.88,True,True,True,Tala:repair blanket loom,32.890425,0.71469
1830,102,glass_harbor,Nia,seal fog catcher,0.55,0.3097,0.3107,True,True,True,Nia:seal fog catcher,34.0199,0.731857
1831,102,cinder_garden,Pax,guard seed calendar,0.52,0.88,0.88,True,True,True,Pax:guard seed calendar,36.578,0.757024
1832,102,lichen_bridge,Rin,test rope bridge,0.5525,0.88,0.88,True,True,True,Rin:test rope bridge,35.260475,0.75019
1833,102,orchid_engine,Eli,clean gear wash,0.585,0.88,0.88,True,True,True,Eli:clean gear wash,37.60295,0.777357
1834,102,moss_ward,Ari,protect root archive,0.5175,0.30905,0.3094,True,True,True,Ari:protect root archive,32.942425,0.735524
1835,102,glass_harbor,Oren,prepare crossing tea,0.65,0.88,0.88,True,True,True,Oren:prepare crossing tea,34.1179,0.75269
1836,103,lichen_bridge,Kio,prepare shared bowl,0.5175,0.31005,0.3104,True,True,True,Kio:prepare shared bowl,35.312425,0.767571
1837,103,orchid_engine,Cai,listen to valve pulse,0.65,0.88,0.88,True,True,True,Cai:listen to valve pulse,37.6779,0.794738
1838,103,moss_ward,Milo,repair blanket loom,0.52,0.88,0.88,True,True,True,Milo:repair blanket loom,33.003,0.752905
1839,103,glass_harbor,Sera,seal fog catcher,0.5525,0.88,0.88,True,True,True,Sera:seal fog catcher,34.155475,0.770071
1840,103,cinder_garden,Juno,guard seed calendar,0.485,0.30875,0.30845,True,True,True,Juno:guard seed calendar,36.70495,0.795238
1841,103,lichen_bridge,Luma,test rope bridge,0.6175,0.88,0.88,True,True,True,Luma:test rope bridge,35.410425,0.788405
1842,103,orchid_engine,Dax,clean gear wash,0.65,0.88,0.88,True,True,True,Dax:clean gear wash,37.7529,0.815571
1843,103,moss_ward,Tala,protect root archive,0.52,0.88,0.88,True,True,True,Tala:protect root archive,33.078,0.773738
1844,103,glass_harbor,Nia,prepare crossing tea,0.4525,0.3107,0.30975,True,True,True,Nia:prepare crossing tea,34.207475,0.790905
1845,103,cinder_garden,Pax,shade seed rows,0.585,0.88,0.88,True,True,True,Pax:shade seed rows,36.80295,0.816071
1846,103,lichen_bridge,Rin,weave spare rope,0.6175,0.88,0.88,True,True,True,Rin:weave spare rope,35.485425,0.809238
1847,103,orchid_engine,Eli,tend orchid lamp,0.65,0.88,0.88,True,True,True,Eli:tend orchid lamp,37.8279,0.836405
1848,103,moss_ward,Ari,prepare warm-cup ritual,0.42,0.3094,0.3078,True,True,True,Ari:prepare warm-cup ritual,33.13,0.794571
1849,103,glass_harbor,Oren,keep public lamp bright,0.5525,0.88,0.88,True,True,True,Oren:keep public lamp bright,34.305475,0.811738
1850,103,cinder_garden,Vale,sort ember fruit,0.585,0.88,0.88,True,True,True,Vale:sort ember fruit,36.87795,0.836905
1851,103,lichen_bridge,Sol,mark signal bell,0.6175,0.88,0.88,True,True,True,Sol:mark signal bell,35.560425,0.830071
1852,103,orchid_engine,Bea,prepare steam tea,0.55,0.3081,0.3091,True,True,True,Bea:prepare steam tea,37.8799,0.857238
1853,103,moss_ward,Fay,keep rain path dry,0.52,0.88,0.88,True,True,True,Fay:keep rain path dry,33.228,0.815405
1854,104,cinder_garden,Juno,shade seed rows,0.55,0.30845,0.30945,True,True,True,Juno:shade seed rows,36.9299,0.854286
1855,104,lichen_bridge,Luma,weave spare rope,0.52,0.88,0.88,True,True,True,Luma:weave spare rope,35.598,0.847452
1856,104,orchid_engine,Dax,tend orchid lamp,0.5525,0.88,0.88,True,True,True,Dax:tend orchid lamp,37.940475,0.874619
1857,104,moss_ward,Tala,prepare warm-cup ritual,0.585,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,33.30295,0.832786
1858,104,glass_harbor,Nia,keep public lamp bright,0.5175,0.30975,0.3101,True,True,True,Nia:keep public lamp bright,34.432425,0.849952
1859,104,cinder_garden,Pax,sort ember fruit,0.65,0.88,0.88,True,True,True,Pax:sort ember fruit,37.0279,0.875119
1860,104,lichen_bridge,Rin,mark signal bell,0.52,0.88,0.88,True,True,True,Rin:mark signal bell,35.673,0.868286
1861,104,orchid_engine,Eli,prepare steam tea,0.5525,0.88,0.88,True,True,True,Eli:prepare steam tea,38.015475,0.895452
1862,104,moss_ward,Ari,keep rain path dry,0.485,0.3078,0.3075,True,True,True,Ari:keep rain path dry,33.35495,0.853619
1863,104,glass_harbor,Oren,mend net before fog,0.6175,0.88,0.88,True,True,True,Oren:mend net before fog,34.530425,0.870786
1864,104,cinder_garden,Vale,cool ash path,0.65,0.88,0.88,True,True,True,Vale:cool ash path,37.1029,0.895952
1865,104,lichen_bridge,Sol,prepare shared bowl,0.52,0.88,0.88,True,True,True,Sol:prepare shared bowl,35.748,0.889119
1866,104,orchid_engine,Bea,listen to valve pulse,0.4525,0.3091,0.30815,True,True,True,Bea:listen to valve pulse,38.067475,0.916286
1867,104,moss_ward,Fay,repair blanket loom,0.585,0.88,0.88,True,True,True,Fay:repair blanket loom,33.45295,0.874452
1868,104,glass_harbor,Puck,seal fog catcher,0.6175,0.88,0.88,True,True,True,Puck:seal fog catcher,34.605425,0.891619
1869,104,cinder_garden,Wren,guard seed calendar,0.65,0.88,0.88,True,True,True,Wren:guard seed calendar,37.1779,0.916786
1870,104,lichen_bridge,Kio,test rope bridge,0.42,0.3104,0.3088,True,True,True,Kio:test rope bridge,35.8,0.909952
1871,104,orchid_engine,Cai,clean gear wash,0.5525,0.88,0.88,True,True,True,Cai:clean gear wash,38.165475,0.937119
1872,105,glass_harbor,Nia,mend net before fog,0.42,0.3101,0.3085,True,True,True,Nia:mend net before fog,34.62,0.909
1873,105,cinder_garden,Pax,cool ash path,0.5525,0.88,0.88,True,True,True,Pax:cool ash path,37.215475,0.934167
1874,105,lichen_bridge,Rin,prepare shared bowl,0.585,0.88,0.88,True,True,True,Rin:prepare shared bowl,35.89795,0.927333
