tick_id,day,settlement_id,resident_id,cue_key,cue_kind,cue_value,relationship_before,relationship_after,memory_age_days,recalled_after_restore,dialogue_bias,persistent_memory_key,private_memory_not_dumped
1514,85,repair_ring,Pax,repair_ring:spark lane:temperature:23,temperature,16.5C,0.742,0.738,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1516,85,roofward,Sera,roofward:arrival court:smell:23,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1518,85,signal,Ren,signal:signal perch:sound:23,sound,rope creak,0.874,0.878,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1519,85,orchard,Ivo,orchard:seed lane:smell:23,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1520,85,repair_ring,Pax,repair_ring:bell alcove:temperature:23,temperature,17.7C,0.744,0.748,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1522,85,roofward,Sera,roofward:glass stair:smell:23,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1524,85,signal,Ren,signal:arrival court:sound:23,sound,static crickets,0.884,0.888,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1525,85,orchard,Ivo,orchard:mud row:smell:23,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1526,85,repair_ring,Pax,repair_ring:cool corner:temperature:23,temperature,18.2C,0.751,0.747,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1528,85,roofward,Sera,roofward:warm lane:smell:23,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1530,86,orchard,Ivo,orchard:arrival court:sound:24,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1532,86,riverbend,Ari,riverbend:dry ridge:temperature:24,temperature,12.0C,0.882,0.886,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1533,86,roofward,Sera,roofward:arrival court:sound:24,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1534,86,archive,Nia,archive:spool room:smell:24,smell,cold dust,0.957,0.953,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1536,86,orchard,Ivo,orchard:seed lane:sound:24,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1538,86,riverbend,Ari,riverbend:kit alcove:temperature:24,temperature,13.2C,0.878,0.882,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1539,86,roofward,Sera,roofward:glass stair:sound:24,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1540,86,archive,Nia,archive:ink niche:smell:24,smell,wax seal,0.959,0.963,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1542,86,orchard,Ivo,orchard:mud row:sound:24,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1544,86,riverbend,Ari,riverbend:arrival court:temperature:24,temperature,10.2C,0.888,0.892,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1545,86,roofward,Sera,roofward:warm lane:sound:24,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1546,86,archive,Nia,archive:memory desk:smell:24,smell,ink linen,0.966,0.962,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1548,87,repair_ring,Pax,repair_ring:spark lane:sound:25,sound,cool fan,0.733,0.729,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1550,87,roofward,Sera,roofward:arrival court:temperature:25,temperature,17.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1552,87,signal,Ren,signal:signal perch:smell:25,smell,salt wind,0.87,0.874,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1553,87,orchard,Ivo,orchard:seed lane:temperature:25,temperature,14.1C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1554,87,repair_ring,Pax,repair_ring:bell alcove:sound:25,sound,bell hum,0.735,0.739,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1556,87,roofward,Sera,roofward:glass stair:temperature:25,temperature,18.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1558,87,signal,Ren,signal:arrival court:smell:25,smell,lamp oil,0.88,0.884,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1559,87,orchard,Ivo,orchard:mud row:temperature:25,temperature,14.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1560,87,repair_ring,Pax,repair_ring:cool corner:sound:25,sound,wire snap,0.713,0.709,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1562,87,roofward,Sera,roofward:warm lane:temperature:25,temperature,19.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1564,87,signal,Ren,signal:mast base:smell:25,smell,salt wind,0.876,0.88,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1565,87,orchard,Ivo,orchard:market plank:temperature:25,temperature,15.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1566,88,riverbend,Ari,riverbend:dry ridge:sound:26,sound,river slap,0.902,0.906,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1567,88,roofward,Sera,roofward:arrival court:smell:26,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1568,88,archive,Nia,archive:spool room:temperature:26,temperature,14.9C,0.948,0.944,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1570,88,orchard,Ivo,orchard:seed lane:smell:26,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1572,88,riverbend,Ari,riverbend:kit alcove:sound:26,sound,cedar knock,0.898,0.902,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1573,88,roofward,Sera,roofward:glass stair:smell:26,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1574,88,archive,Nia,archive:ink niche:temperature:26,temperature,16.1C,0.95,0.954,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1576,88,orchard,Ivo,orchard:mud row:smell:26,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1578,88,riverbend,Ari,riverbend:arrival court:sound:26,sound,river slap,0.908,0.912,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1579,88,roofward,Sera,roofward:warm lane:smell:26,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1580,88,archive,Nia,archive:memory desk:temperature:26,temperature,16.6C,0.928,0.924,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1582,88,orchard,Ivo,orchard:market plank:smell:26,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1584,89,roofward,Sera,roofward:arrival court:sound:27,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1586,89,signal,Ren,signal:signal perch:temperature:27,temperature,11.1C,0.862,0.866,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1587,89,orchard,Ivo,orchard:seed lane:sound:27,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1588,89,repair_ring,Pax,repair_ring:bell alcove:smell:27,smell,clean cloth,0.73,0.734,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1590,89,roofward,Sera,roofward:glass stair:sound:27,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1592,89,signal,Ren,signal:arrival court:temperature:27,temperature,8.8C,0.872,0.876,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1593,89,orchard,Ivo,orchard:mud row:sound:27,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1594,89,repair_ring,Pax,repair_ring:cool corner:smell:27,smell,hot copper,0.737,0.733,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1596,89,roofward,Sera,roofward:warm lane:sound:27,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1598,89,signal,Ren,signal:mast base:temperature:27,temperature,9.3C,0.868,0.872,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1599,89,orchard,Ivo,orchard:market plank:sound:27,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1600,89,repair_ring,Pax,repair_ring:arrival court:smell:27,smell,clean cloth,0.739,0.743,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1602,90,archive,Nia,archive:spool room:sound:28,sound,stone echo,0.939,0.935,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1604,90,orchard,Ivo,orchard:seed lane:temperature:28,temperature,13.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1606,90,riverbend,Ari,riverbend:kit alcove:smell:28,smell,mud thread,0.894,0.898,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1607,90,roofward,Sera,roofward:glass stair:temperature:28,temperature,18.3C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1608,90,archive,Nia,archive:ink niche:sound:28,sound,page flutter,0.941,0.945,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1610,90,orchard,Ivo,orchard:mud row:temperature:28,temperature,15.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1612,90,riverbend,Ari,riverbend:arrival court:smell:28,smell,wet cedar,0.904,0.908,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1613,90,roofward,Sera,roofward:warm lane:temperature:28,temperature,18.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1614,90,archive,Nia,archive:memory desk:sound:28,sound,spool click,0.948,0.944,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1616,90,orchard,Ivo,orchard:market plank:temperature:28,temperature,15.5C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1618,90,riverbend,Ari,riverbend:plank hall:smell:28,smell,mud thread,0.9,0.904,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1619,90,roofward,Sera,roofward:ledger loft:temperature:28,temperature,19.9C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1620,91,signal,Ren,signal:signal perch:sound:29,sound,rope creak,0.854,0.858,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1621,91,orchard,Ivo,orchard:seed lane:smell:29,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1622,91,repair_ring,Pax,repair_ring:bell alcove:temperature:29,temperature,17.2C,0.764,0.768,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1624,91,roofward,Sera,roofward:glass stair:smell:29,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1626,91,signal,Ren,signal:arrival court:sound:29,sound,static crickets,0.864,0.868,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1627,91,orchard,Ivo,orchard:mud row:smell:29,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1628,91,repair_ring,Pax,repair_ring:cool corner:temperature:29,temperature,18.4C,0.742,0.738,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1630,91,roofward,Sera,roofward:warm lane:smell:29,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1632,91,signal,Ren,signal:mast base:sound:29,sound,rope creak,0.86,0.864,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1633,91,orchard,Ivo,orchard:market plank:smell:29,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1634,91,repair_ring,Pax,repair_ring:arrival court:temperature:29,temperature,15.4C,0.744,0.748,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1636,91,roofward,Sera,roofward:ledger loft:smell:29,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1638,92,orchard,Ivo,orchard:seed lane:sound:30,sound,seed rattle,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1640,92,riverbend,Ari,riverbend:kit alcove:temperature:30,temperature,12.7C,0.886,0.89,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1641,92,roofward,Sera,roofward:glass stair:sound:30,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1642,92,archive,Nia,archive:ink niche:smell:30,smell,wax seal,0.965,0.969,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1644,92,orchard,Ivo,orchard:mud row:sound:30,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1646,92,riverbend,Ari,riverbend:arrival court:temperature:30,temperature,10.4C,0.896,0.9,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1647,92,roofward,Sera,roofward:warm lane:sound:30,sound,sun glass hum,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1648,92,archive,Nia,archive:memory desk:smell:30,smell,ink linen,0.943,0.939,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1650,92,orchard,Ivo,orchard:market plank:sound:30,sound,cart creak,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1652,92,riverbend,Ari,riverbend:plank hall:temperature:30,temperature,10.9C,0.892,0.896,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1653,92,roofward,Sera,roofward:ledger loft:sound:30,sound,hinge ticks,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1654,92,archive,Nia,archive:arrival court:smell:30,smell,wax seal,0.945,0.949,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1656,93,repair_ring,Pax,repair_ring:bell alcove:sound:0,sound,bell hum,0.769,0.773,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1658,93,roofward,Sera,roofward:glass stair:temperature:0,temperature,18.0C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1660,93,signal,Ren,signal:arrival court:smell:0,smell,lamp oil,0.874,0.878,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1661,93,orchard,Ivo,orchard:mud row:temperature:0,temperature,14.8C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1662,93,repair_ring,Pax,repair_ring:cool corner:sound:0,sound,wire snap,0.776,0.772,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.repair_ring.Pax,True
1664,93,roofward,Sera,roofward:warm lane:temperature:0,temperature,19.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1666,93,signal,Ren,signal:mast base:smell:0,smell,salt wind,0.87,0.874,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1667,93,orchard,Ivo,orchard:market plank:temperature:0,temperature,15.2C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1668,93,repair_ring,Pax,repair_ring:arrival court:sound:0,sound,bell hum,0.778,0.782,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.repair_ring.Pax,True
1670,93,roofward,Sera,roofward:ledger loft:temperature:0,temperature,19.7C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1672,93,signal,Ren,signal:lantern walk:smell:0,smell,hot glass,0.88,0.884,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1673,93,orchard,Ivo,orchard:satchel shed:temperature:0,temperature,16.4C,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1674,94,riverbend,Ari,riverbend:kit alcove:sound:1,sound,cedar knock,0.878,0.882,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1675,94,roofward,Sera,roofward:glass stair:smell:1,smell,polished brass,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1676,94,archive,Nia,archive:ink niche:temperature:1,temperature,15.6C,0.97,0.974,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1678,94,orchard,Ivo,orchard:mud row:smell:1,smell,apple soil,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1680,94,riverbend,Ari,riverbend:arrival court:sound:1,sound,river slap,0.888,0.892,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1681,94,roofward,Sera,roofward:warm lane:smell:1,smell,thyme paper,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1682,94,archive,Nia,archive:memory desk:temperature:1,temperature,16.8C,0.977,0.973,18,True,guarded after boundary strain,ssrm.v42.sensory_memory.archive.Nia,True
1684,94,orchard,Ivo,orchard:market plank:smell:1,smell,mud reed,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1686,94,riverbend,Ari,riverbend:plank hall:sound:1,sound,cedar knock,0.884,0.888,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.riverbend.Ari,True
1687,94,roofward,Sera,roofward:ledger loft:smell:1,smell,warm dust,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1688,94,archive,Nia,archive:arrival court:temperature:1,temperature,13.8C,0.979,0.98,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.archive.Nia,True
1690,94,orchard,Ivo,orchard:satchel shed:smell:1,smell,dry twine,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
1692,95,roofward,Sera,roofward:glass stair:sound:2,sound,paper hush,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.roofward.Sera,True
1694,95,signal,Ren,signal:arrival court:temperature:2,temperature,8.3C,0.894,0.898,18,True,warmer if cue is familiar,ssrm.v42.sensory_memory.signal.Ren,True
1695,95,orchard,Ivo,orchard:mud row:sound:2,sound,roof drip,0.98,0.98,9,True,warmer if cue is familiar,ssrm.v42.sensory_memory.orchard.Ivo,True
