tick_id,day,session_id,settlement_id,canvas_panel,animated_pathing_panel,inventory_ui_panel,tool_dispute_panel,repair_minigame_panel,phrase_consequence_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
2393,133,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2394,134,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2395,134,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2396,134,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2397,134,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2398,134,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2399,134,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2400,134,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2401,134,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2402,134,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2403,134,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2404,134,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2405,134,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2406,134,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2407,134,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2408,134,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2409,134,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2410,134,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2411,134,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2412,135,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2413,135,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2414,135,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2415,135,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2416,135,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2417,135,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2418,135,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2419,135,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2420,135,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2421,135,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2422,135,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2423,135,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2424,135,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2425,135,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2426,135,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2427,135,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2428,135,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2429,135,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2430,136,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2431,136,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2432,136,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2433,136,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2434,136,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2435,136,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2436,136,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2437,136,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2438,136,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2439,136,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2440,136,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2441,136,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2442,136,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2443,136,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2444,136,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2445,136,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2446,136,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2447,136,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2448,137,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2449,137,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2450,137,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2451,137,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2452,137,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2453,137,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2454,137,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2455,137,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2456,137,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2457,137,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2458,137,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2459,137,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2460,137,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2461,137,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2462,137,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2463,137,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2464,137,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2465,137,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2466,138,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2467,138,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2468,138,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2469,138,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2470,138,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2471,138,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2472,138,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2473,138,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2474,138,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2475,138,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2476,138,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2477,138,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2478,138,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2479,138,canvas-session-023,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-023,ssrm.v56.orchid_engine.replay
2480,138,canvas-session-023,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-023,ssrm.v56.moss_ward.replay
2481,138,canvas-session-023,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-023,ssrm.v56.glass_harbor.replay
2482,138,canvas-session-023,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-023,ssrm.v56.cinder_garden.replay
2483,138,canvas-session-023,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-023,ssrm.v56.lichen_bridge.replay
2484,139,canvas-session-024,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-024,ssrm.v56.moss_ward.replay
2485,139,canvas-session-024,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-024,ssrm.v56.glass_harbor.replay
2486,139,canvas-session-024,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-024,ssrm.v56.cinder_garden.replay
2487,139,canvas-session-024,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-024,ssrm.v56.lichen_bridge.replay
2488,139,canvas-session-024,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-024,ssrm.v56.orchid_engine.replay
2489,139,canvas-session-024,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-024,ssrm.v56.moss_ward.replay
2490,139,canvas-session-024,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-024,ssrm.v56.glass_harbor.replay
2491,139,canvas-session-024,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-024,ssrm.v56.cinder_garden.replay
2492,139,canvas-session-024,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-024,ssrm.v56.lichen_bridge.replay
2493,139,canvas-session-024,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-024,ssrm.v56.orchid_engine.replay
2494,139,canvas-session-024,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-024,ssrm.v56.moss_ward.replay
2495,139,canvas-session-024,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-024,ssrm.v56.glass_harbor.replay
2496,139,canvas-session-024,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-024,ssrm.v56.cinder_garden.replay
2497,139,canvas-session-024,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v56.lichen_bridge.canvas-session-024,ssrm.v56.lichen_bridge.replay
2498,139,canvas-session-024,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-024,ssrm.v56.orchid_engine.replay
2499,139,canvas-session-024,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-024,ssrm.v56.moss_ward.replay
2500,139,canvas-session-024,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-024,ssrm.v56.glass_harbor.replay
2501,139,canvas-session-024,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v56.cinder_garden.canvas-session-024,ssrm.v56.cinder_garden.replay
2502,140,canvas-session-024,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v56.orchid_engine.canvas-session-024,ssrm.v56.orchid_engine.replay
2503,140,canvas-session-024,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v56.moss_ward.canvas-session-024,ssrm.v56.moss_ward.replay
2504,140,canvas-session-024,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v56.glass_harbor.canvas-session-024,ssrm.v56.glass_harbor.replay
