tick_id,day,settlement_id,resident_id,tool_name,wear_before,wear_after,maintenance_due,maintenance_action,maintenance_after,tool_wear_visible,maintenance_reduces_wear_when_due,tool_can_fail
1768,99,cinder_garden,Wren,basket hook,0.203,0.212,False,logged as usable,0.212,True,True,False
1769,99,lichen_bridge,Kio,ledger punch,0.364,0.37,True,"file, oil, and schedule spare handoff",0.21,True,True,False
1770,99,orchid_engine,Cai,valve key,0.375,0.381,False,logged as usable,0.381,True,True,False
1771,99,moss_ward,Milo,loom hook,0.465,0.472,False,logged as usable,0.472,True,True,False
1772,99,glass_harbor,Sera,rope gauge,0.418,0.425,False,logged as usable,0.425,True,True,False
1773,99,cinder_garden,Juno,shade mallet,0.281,0.287,False,logged as usable,0.287,True,True,False
1774,99,lichen_bridge,Luma,bell file,0.4,0.406,False,logged as usable,0.406,True,True,False
1775,99,orchid_engine,Dax,lamp tongs,0.42,0.426,False,logged as usable,0.426,True,True,False
1776,99,moss_ward,Tala,reed knife,0.222,0.229,False,logged as usable,0.229,True,True,False
1777,99,glass_harbor,Nia,net shuttle,0.34,0.346,False,logged as usable,0.346,True,True,False
1778,99,cinder_garden,Pax,calendar stylus,0.294,0.3,False,logged as usable,0.3,True,True,False
1779,99,lichen_bridge,Rin,tension peg,0.307,0.313,False,logged as usable,0.313,True,True,False
1780,99,orchid_engine,Eli,gear brush,0.147,0.154,False,logged as usable,0.154,True,True,False
1781,99,moss_ward,Ari,ledger awl,0.239,0.247,False,logged as usable,0.247,True,True,False
1782,100,cinder_garden,Juno,basket hook,0.212,0.219,False,logged as usable,0.219,True,True,False
1783,100,lichen_bridge,Luma,ledger punch,0.21,0.216,False,logged as usable,0.216,True,True,False
1784,100,orchid_engine,Dax,valve key,0.381,0.387,False,logged as usable,0.387,True,True,False
1785,100,moss_ward,Tala,loom hook,0.472,0.478,False,logged as usable,0.478,True,True,False
1786,100,glass_harbor,Nia,rope gauge,0.425,0.431,False,logged as usable,0.431,True,True,False
1787,100,cinder_garden,Pax,shade mallet,0.287,0.293,False,logged as usable,0.293,True,True,False
1788,100,lichen_bridge,Rin,bell file,0.406,0.412,False,logged as usable,0.412,True,True,False
1789,100,orchid_engine,Eli,lamp tongs,0.426,0.432,False,logged as usable,0.432,True,True,False
1790,100,moss_ward,Ari,reed knife,0.229,0.235,False,logged as usable,0.235,True,True,False
1791,100,glass_harbor,Oren,net shuttle,0.346,0.352,False,logged as usable,0.352,True,True,False
1792,100,cinder_garden,Vale,calendar stylus,0.3,0.306,False,logged as usable,0.306,True,True,False
1793,100,lichen_bridge,Sol,tension peg,0.313,0.32,False,logged as usable,0.32,True,True,False
1794,100,orchid_engine,Bea,gear brush,0.154,0.162,False,logged as usable,0.162,True,True,False
1795,100,moss_ward,Fay,ledger awl,0.247,0.253,False,logged as usable,0.253,True,True,False
1796,100,glass_harbor,Puck,wick clamp,0.254,0.26,False,logged as usable,0.26,True,True,False
1797,100,cinder_garden,Wren,basket hook,0.219,0.225,False,logged as usable,0.225,True,True,False
1798,100,lichen_bridge,Kio,ledger punch,0.216,0.222,True,"file, oil, and schedule spare handoff",0.08,True,True,False
1799,100,orchid_engine,Cai,valve key,0.387,0.393,False,logged as usable,0.393,True,True,False
1800,101,glass_harbor,Oren,rope gauge,0.431,0.437,False,logged as usable,0.437,True,True,False
1801,101,cinder_garden,Vale,shade mallet,0.293,0.299,False,logged as usable,0.299,True,True,False
1802,101,lichen_bridge,Sol,bell file,0.412,0.418,False,logged as usable,0.418,True,True,False
1803,101,orchid_engine,Bea,lamp tongs,0.432,0.438,False,logged as usable,0.438,True,True,False
1804,101,moss_ward,Fay,reed knife,0.235,0.242,False,logged as usable,0.242,True,True,False
1805,101,glass_harbor,Puck,net shuttle,0.352,0.358,False,logged as usable,0.358,True,True,False
1806,101,cinder_garden,Wren,calendar stylus,0.306,0.312,False,logged as usable,0.312,True,True,False
1807,101,lichen_bridge,Kio,tension peg,0.32,0.328,False,logged as usable,0.328,True,True,False
1808,101,orchid_engine,Cai,gear brush,0.162,0.168,False,logged as usable,0.168,True,True,False
1809,101,moss_ward,Milo,ledger awl,0.253,0.259,False,logged as usable,0.259,True,True,False
1810,101,glass_harbor,Sera,wick clamp,0.26,0.266,False,logged as usable,0.266,True,True,False
1811,101,cinder_garden,Juno,basket hook,0.225,0.231,False,logged as usable,0.231,True,True,False
1812,101,lichen_bridge,Luma,ledger punch,0.08,0.086,False,logged as usable,0.086,True,True,False
1813,101,orchid_engine,Dax,valve key,0.393,0.399,False,logged as usable,0.399,True,True,False
1814,101,moss_ward,Tala,loom hook,0.478,0.484,False,logged as usable,0.484,True,True,False
1815,101,glass_harbor,Nia,rope gauge,0.437,0.444,False,logged as usable,0.444,True,True,False
1816,101,cinder_garden,Pax,shade mallet,0.299,0.305,False,logged as usable,0.305,True,True,False
1817,101,lichen_bridge,Rin,bell file,0.418,0.424,False,logged as usable,0.424,True,True,False
1818,102,moss_ward,Milo,reed knife,0.242,0.248,False,logged as usable,0.248,True,True,False
1819,102,glass_harbor,Sera,net shuttle,0.358,0.364,False,logged as usable,0.364,True,True,False
1820,102,cinder_garden,Juno,calendar stylus,0.312,0.32,False,logged as usable,0.32,True,True,False
1821,102,lichen_bridge,Luma,tension peg,0.328,0.334,False,logged as usable,0.334,True,True,False
1822,102,orchid_engine,Dax,gear brush,0.168,0.174,False,logged as usable,0.174,True,True,False
1823,102,moss_ward,Tala,ledger awl,0.259,0.265,False,logged as usable,0.265,True,True,False
1824,102,glass_harbor,Nia,wick clamp,0.266,0.272,False,logged as usable,0.272,True,True,False
1825,102,cinder_garden,Pax,basket hook,0.231,0.237,False,logged as usable,0.237,True,True,False
1826,102,lichen_bridge,Rin,ledger punch,0.086,0.093,False,logged as usable,0.093,True,True,False
1827,102,orchid_engine,Eli,valve key,0.399,0.405,True,"file, oil, and schedule spare handoff",0.245,True,True,False
1828,102,moss_ward,Ari,loom hook,0.484,0.49,False,logged as usable,0.49,True,True,False
1829,102,glass_harbor,Oren,rope gauge,0.444,0.45,False,logged as usable,0.45,True,True,False
1830,102,cinder_garden,Vale,shade mallet,0.305,0.311,False,logged as usable,0.311,True,True,False
1831,102,lichen_bridge,Sol,bell file,0.424,0.43,False,logged as usable,0.43,True,True,False
1832,102,orchid_engine,Bea,lamp tongs,0.438,0.444,False,logged as usable,0.444,True,True,False
1833,102,moss_ward,Fay,reed knife,0.248,0.256,False,logged as usable,0.256,True,True,False
1834,102,glass_harbor,Puck,net shuttle,0.364,0.37,False,logged as usable,0.37,True,True,False
1835,102,cinder_garden,Wren,calendar stylus,0.32,0.326,False,logged as usable,0.326,True,True,False
1836,103,orchid_engine,Eli,gear brush,0.174,0.18,False,logged as usable,0.18,True,True,False
1837,103,moss_ward,Ari,ledger awl,0.265,0.272,False,logged as usable,0.272,True,True,False
1838,103,glass_harbor,Oren,wick clamp,0.272,0.278,False,logged as usable,0.278,True,True,False
1839,103,cinder_garden,Vale,basket hook,0.237,0.243,False,logged as usable,0.243,True,True,False
1840,103,lichen_bridge,Sol,ledger punch,0.093,0.099,False,logged as usable,0.099,True,True,False
1841,103,orchid_engine,Bea,valve key,0.245,0.251,False,logged as usable,0.251,True,True,False
1842,103,moss_ward,Fay,loom hook,0.49,0.496,False,logged as usable,0.496,True,True,False
1843,103,glass_harbor,Puck,rope gauge,0.45,0.456,False,logged as usable,0.456,True,True,False
1844,103,cinder_garden,Wren,shade mallet,0.311,0.317,False,logged as usable,0.317,True,True,False
1845,103,lichen_bridge,Kio,bell file,0.43,0.436,False,logged as usable,0.436,True,True,False
1846,103,orchid_engine,Cai,lamp tongs,0.444,0.452,False,logged as usable,0.452,True,True,False
1847,103,moss_ward,Milo,reed knife,0.256,0.262,False,logged as usable,0.262,True,True,False
1848,103,glass_harbor,Sera,net shuttle,0.37,0.377,False,logged as usable,0.377,True,True,False
1849,103,cinder_garden,Juno,calendar stylus,0.326,0.332,False,logged as usable,0.332,True,True,False
1850,103,lichen_bridge,Luma,tension peg,0.334,0.34,False,logged as usable,0.34,True,True,False
1851,103,orchid_engine,Dax,gear brush,0.18,0.186,False,logged as usable,0.186,True,True,False
1852,103,moss_ward,Tala,ledger awl,0.272,0.278,False,logged as usable,0.278,True,True,False
1853,103,glass_harbor,Nia,wick clamp,0.278,0.284,False,logged as usable,0.284,True,True,False
1854,104,lichen_bridge,Kio,ledger punch,0.099,0.105,False,logged as usable,0.105,True,True,False
1855,104,orchid_engine,Cai,valve key,0.251,0.257,False,logged as usable,0.257,True,True,False
1856,104,moss_ward,Milo,loom hook,0.496,0.502,True,"file, oil, and schedule spare handoff",0.342,True,True,False
1857,104,glass_harbor,Sera,rope gauge,0.456,0.462,False,logged as usable,0.462,True,True,False
1858,104,cinder_garden,Juno,shade mallet,0.317,0.323,False,logged as usable,0.323,True,True,False
1859,104,lichen_bridge,Luma,bell file,0.436,0.445,False,logged as usable,0.445,True,True,False
1860,104,orchid_engine,Dax,lamp tongs,0.452,0.458,False,logged as usable,0.458,True,True,False
1861,104,moss_ward,Tala,reed knife,0.262,0.268,False,logged as usable,0.268,True,True,False
1862,104,glass_harbor,Nia,net shuttle,0.377,0.383,False,logged as usable,0.383,True,True,False
1863,104,cinder_garden,Pax,calendar stylus,0.332,0.338,False,logged as usable,0.338,True,True,False
1864,104,lichen_bridge,Rin,tension peg,0.34,0.346,False,logged as usable,0.346,True,True,False
1865,104,orchid_engine,Eli,gear brush,0.186,0.192,False,logged as usable,0.192,True,True,False
1866,104,moss_ward,Ari,ledger awl,0.278,0.284,False,logged as usable,0.284,True,True,False
1867,104,glass_harbor,Oren,wick clamp,0.284,0.29,False,logged as usable,0.29,True,True,False
1868,104,cinder_garden,Vale,basket hook,0.243,0.249,False,logged as usable,0.249,True,True,False
1869,104,lichen_bridge,Sol,ledger punch,0.105,0.111,False,logged as usable,0.111,True,True,False
1870,104,orchid_engine,Bea,valve key,0.257,0.264,False,logged as usable,0.264,True,True,False
1871,104,moss_ward,Fay,loom hook,0.342,0.348,False,logged as usable,0.348,True,True,False
1872,105,cinder_garden,Pax,shade mallet,0.323,0.331,False,logged as usable,0.331,True,True,False
1873,105,lichen_bridge,Rin,bell file,0.445,0.451,False,logged as usable,0.451,True,True,False
1874,105,orchid_engine,Eli,lamp tongs,0.458,0.464,False,logged as usable,0.464,True,True,False
1875,105,moss_ward,Ari,reed knife,0.268,0.274,False,logged as usable,0.274,True,True,False
1876,105,glass_harbor,Oren,net shuttle,0.383,0.389,False,logged as usable,0.389,True,True,False
1877,105,cinder_garden,Vale,calendar stylus,0.338,0.344,False,logged as usable,0.344,True,True,False
1878,105,lichen_bridge,Sol,tension peg,0.346,0.352,False,logged as usable,0.352,True,True,False
1879,105,orchid_engine,Bea,gear brush,0.192,0.198,False,logged as usable,0.198,True,True,False
1880,105,moss_ward,Fay,ledger awl,0.284,0.29,False,logged as usable,0.29,True,True,False
1881,105,glass_harbor,Puck,wick clamp,0.29,0.297,False,logged as usable,0.297,True,True,False
1882,105,cinder_garden,Wren,basket hook,0.249,0.255,False,logged as usable,0.255,True,True,False
1883,105,lichen_bridge,Kio,ledger punch,0.111,0.117,False,logged as usable,0.117,True,True,False
1884,105,orchid_engine,Cai,valve key,0.264,0.27,False,logged as usable,0.27,True,True,False
1885,105,moss_ward,Milo,loom hook,0.348,0.356,True,"file, oil, and schedule spare handoff",0.196,True,True,False
1886,105,glass_harbor,Sera,rope gauge,0.462,0.468,False,logged as usable,0.468,True,True,False
1887,105,cinder_garden,Juno,shade mallet,0.331,0.337,False,logged as usable,0.337,True,True,False
1888,105,lichen_bridge,Luma,bell file,0.451,0.457,False,logged as usable,0.457,True,True,False
1889,105,orchid_engine,Dax,lamp tongs,0.464,0.47,False,logged as usable,0.47,True,True,False
1890,106,glass_harbor,Puck,net shuttle,0.389,0.395,False,logged as usable,0.395,True,True,False
1891,106,cinder_garden,Wren,calendar stylus,0.344,0.35,False,logged as usable,0.35,True,True,False
1892,106,lichen_bridge,Kio,tension peg,0.352,0.359,False,logged as usable,0.359,True,True,False
1893,106,orchid_engine,Cai,gear brush,0.198,0.204,False,logged as usable,0.204,True,True,False
1894,106,moss_ward,Milo,ledger awl,0.29,0.296,False,logged as usable,0.296,True,True,False
1895,106,glass_harbor,Sera,wick clamp,0.297,0.303,False,logged as usable,0.303,True,True,False
1896,106,cinder_garden,Juno,basket hook,0.255,0.261,False,logged as usable,0.261,True,True,False
1897,106,lichen_bridge,Luma,ledger punch,0.117,0.123,False,logged as usable,0.123,True,True,False
1898,106,orchid_engine,Dax,valve key,0.27,0.278,False,logged as usable,0.278,True,True,False
1899,106,moss_ward,Tala,loom hook,0.196,0.202,False,logged as usable,0.202,True,True,False
1900,106,glass_harbor,Nia,rope gauge,0.468,0.474,False,logged as usable,0.474,True,True,False
1901,106,cinder_garden,Pax,shade mallet,0.337,0.343,False,logged as usable,0.343,True,True,False
1902,106,lichen_bridge,Rin,bell file,0.457,0.463,False,logged as usable,0.463,True,True,False
1903,106,orchid_engine,Eli,lamp tongs,0.47,0.477,False,logged as usable,0.477,True,True,False
1904,106,moss_ward,Ari,reed knife,0.274,0.28,False,logged as usable,0.28,True,True,False
1905,106,glass_harbor,Oren,net shuttle,0.395,0.401,False,logged as usable,0.401,True,True,False
1906,106,cinder_garden,Vale,calendar stylus,0.35,0.356,False,logged as usable,0.356,True,True,False
1907,106,lichen_bridge,Sol,tension peg,0.359,0.365,False,logged as usable,0.365,True,True,False
1908,107,moss_ward,Tala,ledger awl,0.296,0.302,False,logged as usable,0.302,True,True,False
1909,107,glass_harbor,Nia,wick clamp,0.303,0.309,False,logged as usable,0.309,True,True,False
1910,107,cinder_garden,Pax,basket hook,0.261,0.267,False,logged as usable,0.267,True,True,False
1911,107,lichen_bridge,Rin,ledger punch,0.123,0.131,False,logged as usable,0.131,True,True,False
1912,107,orchid_engine,Eli,valve key,0.278,0.284,False,logged as usable,0.284,True,True,False
1913,107,moss_ward,Ari,loom hook,0.202,0.208,False,logged as usable,0.208,True,True,False
1914,107,glass_harbor,Oren,rope gauge,0.474,0.481,True,"file, oil, and schedule spare handoff",0.321,True,True,False
1915,107,cinder_garden,Vale,shade mallet,0.343,0.349,False,logged as usable,0.349,True,True,False
1916,107,lichen_bridge,Sol,bell file,0.463,0.469,False,logged as usable,0.469,True,True,False
1917,107,orchid_engine,Bea,lamp tongs,0.477,0.483,False,logged as usable,0.483,True,True,False
1918,107,moss_ward,Fay,reed knife,0.28,0.286,False,logged as usable,0.286,True,True,False
1919,107,glass_harbor,Puck,net shuttle,0.401,0.407,False,logged as usable,0.407,True,True,False
1920,107,cinder_garden,Wren,calendar stylus,0.356,0.362,False,logged as usable,0.362,True,True,False
1921,107,lichen_bridge,Kio,tension peg,0.365,0.371,False,logged as usable,0.371,True,True,False
1922,107,orchid_engine,Cai,gear brush,0.204,0.21,False,logged as usable,0.21,True,True,False
1923,107,moss_ward,Milo,ledger awl,0.302,0.308,False,logged as usable,0.308,True,True,False
1924,107,glass_harbor,Sera,wick clamp,0.309,0.317,False,logged as usable,0.317,True,True,False
1925,107,cinder_garden,Juno,basket hook,0.267,0.274,False,logged as usable,0.274,True,True,False
1926,108,orchid_engine,Bea,valve key,0.284,0.291,False,logged as usable,0.291,True,True,False
1927,108,moss_ward,Fay,loom hook,0.208,0.214,False,logged as usable,0.214,True,True,False
1928,108,glass_harbor,Puck,rope gauge,0.321,0.327,False,logged as usable,0.327,True,True,False
1929,108,cinder_garden,Wren,shade mallet,0.349,0.355,False,logged as usable,0.355,True,True,False
1930,108,lichen_bridge,Kio,bell file,0.469,0.476,False,logged as usable,0.476,True,True,False
1931,108,orchid_engine,Cai,lamp tongs,0.483,0.489,False,logged as usable,0.489,True,True,False
1932,108,moss_ward,Milo,reed knife,0.286,0.292,False,logged as usable,0.292,True,True,False
1933,108,glass_harbor,Sera,net shuttle,0.407,0.413,False,logged as usable,0.413,True,True,False
1934,108,cinder_garden,Juno,calendar stylus,0.362,0.369,False,logged as usable,0.369,True,True,False
1935,108,lichen_bridge,Luma,tension peg,0.371,0.377,False,logged as usable,0.377,True,True,False
1936,108,orchid_engine,Dax,gear brush,0.21,0.217,False,logged as usable,0.217,True,True,False
1937,108,moss_ward,Tala,ledger awl,0.308,0.316,False,logged as usable,0.316,True,True,False
1938,108,glass_harbor,Nia,wick clamp,0.317,0.324,False,logged as usable,0.324,True,True,False
1939,108,cinder_garden,Pax,basket hook,0.274,0.28,False,logged as usable,0.28,True,True,False
1940,108,lichen_bridge,Rin,ledger punch,0.131,0.137,False,logged as usable,0.137,True,True,False
1941,108,orchid_engine,Eli,valve key,0.291,0.297,False,logged as usable,0.297,True,True,False
1942,108,moss_ward,Ari,loom hook,0.214,0.221,False,logged as usable,0.221,True,True,False
1943,108,glass_harbor,Oren,rope gauge,0.327,0.333,True,"file, oil, and schedule spare handoff",0.173,True,True,False
1944,109,lichen_bridge,Luma,bell file,0.476,0.482,False,logged as usable,0.482,True,True,False
1945,109,orchid_engine,Dax,lamp tongs,0.489,0.495,False,logged as usable,0.495,True,True,False
1946,109,moss_ward,Tala,reed knife,0.292,0.298,False,logged as usable,0.298,True,True,False
1947,109,glass_harbor,Nia,net shuttle,0.413,0.42,False,logged as usable,0.42,True,True,False
