tick_id,day,settlement_id,object_id,object_use,owner_id,giver_id,receiver_id,witness_id,avatar_action,handoff_state,custody_before,custody_after,owner_permission,witness_ack,chain_of_custody_visible,handoff_protocol_valid
1757,98,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1758,98,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1760,98,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,deferred without transfer,Nia,Nia,deferred,True,True,True
1761,98,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1762,98,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1763,98,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1764,99,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1765,99,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1767,99,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1768,99,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1770,99,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1771,99,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1772,99,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1773,99,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1774,99,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1775,99,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1776,99,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1777,99,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1779,99,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1780,99,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1782,100,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,deferred without transfer,Nia,Nia,deferred,True,True,True
1784,100,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1785,100,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1787,100,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1788,100,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1789,100,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1791,100,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1792,100,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1794,100,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1796,100,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1797,100,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1799,100,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1800,101,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1801,101,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1802,101,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1803,101,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1804,101,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1805,101,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1806,101,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1808,101,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1809,101,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1811,101,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1812,101,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1813,101,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1814,101,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1815,101,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,deferred without transfer,Ari,Ari,deferred,True,True,True
1816,101,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1817,101,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1818,102,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1819,102,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1821,102,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1822,102,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1823,102,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1824,102,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1825,102,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1826,102,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1827,102,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1828,102,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1830,102,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1831,102,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1833,102,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1834,102,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1835,102,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1836,103,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1838,103,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1839,103,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1840,103,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1842,103,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1843,103,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1845,103,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1847,103,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1848,103,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1850,103,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1851,103,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1852,103,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1854,104,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1855,104,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1856,104,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1857,104,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1859,104,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,deferred without transfer,Pax,Pax,deferred,True,True,True
1860,104,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1862,104,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1863,104,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,custody verified without transfer,Ren,Ren,custody_verified,True,True,True
1864,104,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1865,104,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1866,104,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1867,104,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1868,104,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1869,104,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1871,104,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1872,105,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1873,105,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1874,105,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1875,105,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1876,105,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1877,105,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1878,105,roofward,shade cloth,care,shared,Fay,Sera,Orr,wait_respectfully,custody verified without transfer,shared,shared,custody_verified,True,True,True
1879,105,archive,signal spool,memory,Nia,Toma,Vell,Nia,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1881,105,orchard,dry cord,repair,Pim,Ivo,Mara,Pim,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1882,105,repair_ring,cool cloth,care,shared,Pax,Vale,Juno,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1884,105,roofward,herb ledger,memory,Sera,Fay,Sera,Orr,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1885,105,archive,memory tag,archive,Vell,Toma,Vell,Nia,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1886,105,signal,wind wrap,care,shared,Kesh,Milo,Ren,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1887,105,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,wait_respectfully,custody verified without transfer,Ivo,Ivo,custody_verified,True,True,True
1888,105,repair_ring,copper wire,craft,Pax,Pax,Vale,Juno,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1889,105,riverbend,binding cord,repair,Cee,Cee,Ari,Lio,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1890,106,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1891,106,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1893,106,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1894,106,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1896,106,archive,signal spool,memory,Nia,Nia,Toma,Vell,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1898,106,orchard,dry cord,repair,Pim,Pim,Ivo,Mara,ask_handoff,transferred with witness,Ivo,Ivo,granted,True,True,True
1899,106,repair_ring,cool cloth,care,shared,Juno,Pax,Vale,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1901,106,roofward,herb ledger,memory,Sera,Orr,Fay,Sera,ask_handoff,deferred without transfer,Orr,Orr,deferred,True,True,True
1902,106,archive,memory tag,archive,Vell,Nia,Toma,Vell,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
1903,106,signal,wind wrap,care,shared,Ren,Kesh,Milo,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1905,106,repair_ring,copper wire,craft,Pax,Juno,Pax,Vale,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1906,106,riverbend,binding cord,repair,Cee,Lio,Cee,Ari,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1908,107,signal,wind wrap,care,shared,Milo,Ren,Kesh,return_object,returned to owner shelf,shared shelf,shared shelf,returning,True,True,True
1910,107,repair_ring,copper wire,craft,Pax,Vale,Juno,Pax,inspect_inventory,custody verified without transfer,Pax,Pax,custody_verified,True,True,True
1911,107,riverbend,binding cord,repair,Cee,Ari,Lio,Cee,return_object,returned to owner shelf,Cee,Cee,returning,True,True,True
1913,107,archive,signal spool,memory,Nia,Vell,Nia,Toma,inspect_inventory,custody verified without transfer,Nia,Nia,custody_verified,True,True,True
1914,107,signal,oil lantern,signal,Ren,Milo,Ren,Kesh,idle,deferred without transfer,Ren,Ren,deferred,True,True,True
1915,107,orchard,dry cord,repair,Pim,Mara,Pim,Ivo,ask_handoff,deferred without transfer,Ivo,Ivo,deferred,True,True,True
1916,107,repair_ring,cool cloth,care,shared,Vale,Juno,Pax,refuse_handoff,refused without transfer,shared,shared,refused,True,True,True
1917,107,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,idle,custody verified without transfer,Ari,Ari,custody_verified,True,True,True
1918,107,roofward,herb ledger,memory,Sera,Sera,Orr,Fay,ask_handoff,transferred with witness,Orr,Orr,granted,True,True,True
1919,107,archive,memory tag,archive,Vell,Vell,Nia,Toma,refuse_handoff,refused without transfer,Vell,Vell,refused,True,True,True
