tick,day,active_panel,control_group,keyboard_hint,mobile_layout_supported,visible_feedback_panel,debug_toggle_available,replay_export_available,no_private_workspace_leak
3464,193,resident,movement,Tab,True,True,True,True,True
3465,193,schedule,schedule,Enter,True,True,True,True,True
3466,193,debt,offscreen,R,True,True,True,True,True
3467,193,memory,audit,S,True,True,True,True,True
3468,193,consequence,conversation,A,True,True,True,True,True
3469,193,audit,debt,E,True,True,True,True,True
3470,193,replay,save,WASD,True,True,True,True,True
3471,193,scene,movement,Tab,True,True,True,True,True
3472,193,resident,schedule,Enter,True,True,True,True,True
3473,193,schedule,offscreen,R,True,True,True,True,True
3474,194,memory,schedule,S,True,True,True,True,True
3475,194,consequence,offscreen,A,True,True,True,True,True
3476,194,audit,audit,E,True,True,True,True,True
3477,194,replay,conversation,WASD,True,True,True,True,True
3478,194,scene,debt,Tab,True,True,True,True,True
3479,194,resident,save,Enter,True,True,True,True,True
3480,194,schedule,movement,R,True,True,True,True,True
3481,194,debt,schedule,S,True,True,True,True,True
3482,194,memory,offscreen,A,True,True,True,True,True
3483,194,consequence,audit,E,True,True,True,True,True
3484,194,audit,conversation,WASD,True,True,True,True,True
3485,194,replay,debt,Tab,True,True,True,True,True
3486,194,scene,save,Enter,True,True,True,True,True
3487,194,resident,movement,R,True,True,True,True,True
3488,194,schedule,schedule,S,True,True,True,True,True
3489,194,debt,offscreen,A,True,True,True,True,True
3490,194,memory,audit,E,True,True,True,True,True
3491,194,consequence,conversation,WASD,True,True,True,True,True
3492,195,replay,audit,Tab,True,True,True,True,True
3493,195,scene,conversation,Enter,True,True,True,True,True
3494,195,resident,debt,R,True,True,True,True,True
3495,195,schedule,save,S,True,True,True,True,True
3496,195,debt,movement,A,True,True,True,True,True
3497,195,memory,schedule,E,True,True,True,True,True
3498,195,consequence,offscreen,WASD,True,True,True,True,True
3499,195,audit,audit,Tab,True,True,True,True,True
3500,195,replay,conversation,Enter,True,True,True,True,True
3501,195,scene,debt,R,True,True,True,True,True
3502,195,resident,save,S,True,True,True,True,True
3503,195,schedule,movement,A,True,True,True,True,True
3504,195,debt,schedule,E,True,True,True,True,True
3505,195,memory,offscreen,WASD,True,True,True,True,True
3506,195,consequence,audit,Tab,True,True,True,True,True
3507,195,audit,conversation,Enter,True,True,True,True,True
3508,195,replay,debt,R,True,True,True,True,True
3509,195,scene,save,S,True,True,True,True,True
3510,196,schedule,debt,A,True,True,True,True,True
3511,196,debt,save,E,True,True,True,True,True
3512,196,memory,movement,WASD,True,True,True,True,True
3513,196,consequence,schedule,Tab,True,True,True,True,True
3514,196,audit,offscreen,Enter,True,True,True,True,True
3515,196,replay,audit,R,True,True,True,True,True
3516,196,scene,conversation,S,True,True,True,True,True
3517,196,resident,debt,A,True,True,True,True,True
3518,196,schedule,save,E,True,True,True,True,True
3519,196,debt,movement,WASD,True,True,True,True,True
3520,196,memory,schedule,Tab,True,True,True,True,True
3521,196,consequence,offscreen,Enter,True,True,True,True,True
3522,196,audit,audit,R,True,True,True,True,True
3523,196,replay,conversation,S,True,True,True,True,True
3524,196,scene,debt,A,True,True,True,True,True
3525,196,resident,save,E,True,True,True,True,True
3526,196,schedule,movement,WASD,True,True,True,True,True
3527,196,debt,schedule,Tab,True,True,True,True,True
3528,197,consequence,movement,Enter,True,True,True,True,True
3529,197,audit,schedule,R,True,True,True,True,True
3530,197,replay,offscreen,S,True,True,True,True,True
3531,197,scene,audit,A,True,True,True,True,True
3532,197,resident,conversation,E,True,True,True,True,True
3533,197,schedule,debt,WASD,True,True,True,True,True
3534,197,debt,save,Tab,True,True,True,True,True
3535,197,memory,movement,Enter,True,True,True,True,True
3536,197,consequence,schedule,R,True,True,True,True,True
3537,197,audit,offscreen,S,True,True,True,True,True
3538,197,replay,audit,A,True,True,True,True,True
3539,197,scene,conversation,E,True,True,True,True,True
3540,197,resident,debt,WASD,True,True,True,True,True
3541,197,schedule,save,Tab,True,True,True,True,True
3542,197,debt,movement,Enter,True,True,True,True,True
3543,197,memory,schedule,R,True,True,True,True,True
3544,197,consequence,offscreen,S,True,True,True,True,True
3545,197,audit,audit,A,True,True,True,True,True
3546,198,scene,offscreen,E,True,True,True,True,True
3547,198,resident,audit,WASD,True,True,True,True,True
3548,198,schedule,conversation,Tab,True,True,True,True,True
3549,198,debt,debt,Enter,True,True,True,True,True
3550,198,memory,save,R,True,True,True,True,True
3551,198,consequence,movement,S,True,True,True,True,True
3552,198,audit,schedule,A,True,True,True,True,True
3553,198,replay,offscreen,E,True,True,True,True,True
3554,198,scene,audit,WASD,True,True,True,True,True
3555,198,resident,conversation,Tab,True,True,True,True,True
3556,198,schedule,debt,Enter,True,True,True,True,True
3557,198,debt,save,R,True,True,True,True,True
3558,198,memory,movement,S,True,True,True,True,True
3559,198,consequence,schedule,A,True,True,True,True,True
3560,198,audit,offscreen,E,True,True,True,True,True
3561,198,replay,audit,WASD,True,True,True,True,True
3562,198,scene,conversation,Tab,True,True,True,True,True
3563,198,resident,debt,Enter,True,True,True,True,True
3564,199,debt,conversation,R,True,True,True,True,True
3565,199,memory,debt,S,True,True,True,True,True
3566,199,consequence,save,A,True,True,True,True,True
3567,199,audit,movement,E,True,True,True,True,True
3568,199,replay,schedule,WASD,True,True,True,True,True
3569,199,scene,offscreen,Tab,True,True,True,True,True
3570,199,resident,audit,Enter,True,True,True,True,True
3571,199,schedule,conversation,R,True,True,True,True,True
3572,199,debt,debt,S,True,True,True,True,True
3573,199,memory,save,A,True,True,True,True,True
3574,199,consequence,movement,E,True,True,True,True,True
3575,199,audit,schedule,WASD,True,True,True,True,True
3576,199,replay,offscreen,Tab,True,True,True,True,True
3577,199,scene,audit,Enter,True,True,True,True,True
3578,199,resident,conversation,R,True,True,True,True,True
3579,199,schedule,debt,S,True,True,True,True,True
3580,199,debt,save,A,True,True,True,True,True
3581,199,memory,movement,E,True,True,True,True,True
3582,200,audit,save,WASD,True,True,True,True,True
3583,200,replay,movement,Tab,True,True,True,True,True
3584,200,scene,schedule,Enter,True,True,True,True,True
3585,200,resident,offscreen,R,True,True,True,True,True
3586,200,schedule,audit,S,True,True,True,True,True
3587,200,debt,conversation,A,True,True,True,True,True
3588,200,memory,debt,E,True,True,True,True,True
3589,200,consequence,save,WASD,True,True,True,True,True
3590,200,audit,movement,Tab,True,True,True,True,True
3591,200,replay,schedule,Enter,True,True,True,True,True
3592,200,scene,offscreen,R,True,True,True,True,True
3593,200,resident,audit,S,True,True,True,True,True
3594,200,schedule,conversation,A,True,True,True,True,True
3595,200,debt,debt,E,True,True,True,True,True
3596,200,memory,save,WASD,True,True,True,True,True
3597,200,consequence,movement,Tab,True,True,True,True,True
3598,200,audit,schedule,Enter,True,True,True,True,True
3599,200,replay,offscreen,R,True,True,True,True,True
3600,201,resident,schedule,S,True,True,True,True,True
3601,201,schedule,offscreen,A,True,True,True,True,True
3602,201,debt,audit,E,True,True,True,True,True
3603,201,memory,conversation,WASD,True,True,True,True,True
3604,201,consequence,debt,Tab,True,True,True,True,True
3605,201,audit,save,Enter,True,True,True,True,True
3606,201,replay,movement,R,True,True,True,True,True
3607,201,scene,schedule,S,True,True,True,True,True
3608,201,resident,offscreen,A,True,True,True,True,True
3609,201,schedule,audit,E,True,True,True,True,True
3610,201,debt,conversation,WASD,True,True,True,True,True
3611,201,memory,debt,Tab,True,True,True,True,True
3612,201,consequence,save,Enter,True,True,True,True,True
3613,201,audit,movement,R,True,True,True,True,True
3614,201,replay,schedule,S,True,True,True,True,True
3615,201,scene,offscreen,A,True,True,True,True,True
3616,201,resident,audit,E,True,True,True,True,True
3617,201,schedule,conversation,WASD,True,True,True,True,True
3618,202,memory,audit,Tab,True,True,True,True,True
3619,202,consequence,conversation,Enter,True,True,True,True,True
3620,202,audit,debt,R,True,True,True,True,True
3621,202,replay,save,S,True,True,True,True,True
3622,202,scene,movement,A,True,True,True,True,True
3623,202,resident,schedule,E,True,True,True,True,True
3624,202,schedule,offscreen,WASD,True,True,True,True,True
3625,202,debt,audit,Tab,True,True,True,True,True
3626,202,memory,conversation,Enter,True,True,True,True,True
3627,202,consequence,debt,R,True,True,True,True,True
3628,202,audit,save,S,True,True,True,True,True
3629,202,replay,movement,A,True,True,True,True,True
3630,202,scene,schedule,E,True,True,True,True,True
3631,202,resident,offscreen,WASD,True,True,True,True,True
3632,202,schedule,audit,Tab,True,True,True,True,True
3633,202,debt,conversation,Enter,True,True,True,True,True
3634,202,memory,debt,R,True,True,True,True,True
3635,202,consequence,save,S,True,True,True,True,True
3636,203,replay,debt,A,True,True,True,True,True
3637,203,scene,save,E,True,True,True,True,True
3638,203,resident,movement,WASD,True,True,True,True,True
3639,203,schedule,schedule,Tab,True,True,True,True,True
3640,203,debt,offscreen,Enter,True,True,True,True,True
3641,203,memory,audit,R,True,True,True,True,True
3642,203,consequence,conversation,S,True,True,True,True,True
3643,203,audit,debt,A,True,True,True,True,True
3644,203,replay,save,E,True,True,True,True,True
3645,203,scene,movement,WASD,True,True,True,True,True
3646,203,resident,schedule,Tab,True,True,True,True,True
3647,203,schedule,offscreen,Enter,True,True,True,True,True
3648,203,debt,audit,R,True,True,True,True,True
3649,203,memory,conversation,S,True,True,True,True,True
3650,203,consequence,debt,A,True,True,True,True,True
3651,203,audit,save,E,True,True,True,True,True
3652,203,replay,movement,WASD,True,True,True,True,True
3653,203,scene,schedule,Tab,True,True,True,True,True
3654,204,schedule,movement,Enter,True,True,True,True,True
3655,204,debt,schedule,R,True,True,True,True,True
3656,204,memory,offscreen,S,True,True,True,True,True
3657,204,consequence,audit,A,True,True,True,True,True
3658,204,audit,conversation,E,True,True,True,True,True
3659,204,replay,debt,WASD,True,True,True,True,True
3660,204,scene,save,Tab,True,True,True,True,True
3661,204,resident,movement,Enter,True,True,True,True,True
3662,204,schedule,schedule,R,True,True,True,True,True
3663,204,debt,offscreen,S,True,True,True,True,True
3664,204,memory,audit,A,True,True,True,True,True
3665,204,consequence,conversation,E,True,True,True,True,True
3666,204,audit,debt,WASD,True,True,True,True,True
3667,204,replay,save,Tab,True,True,True,True,True
3668,204,scene,movement,Enter,True,True,True,True,True
3669,204,resident,schedule,R,True,True,True,True,True
3670,204,schedule,offscreen,S,True,True,True,True,True
3671,204,debt,audit,A,True,True,True,True,True
3672,205,consequence,offscreen,E,True,True,True,True,True
3673,205,audit,audit,WASD,True,True,True,True,True
3674,205,replay,conversation,Tab,True,True,True,True,True
3675,205,scene,debt,Enter,True,True,True,True,True
3676,205,resident,save,R,True,True,True,True,True
3677,205,schedule,movement,S,True,True,True,True,True
3678,205,debt,schedule,A,True,True,True,True,True
3679,205,memory,offscreen,E,True,True,True,True,True
3680,205,consequence,audit,WASD,True,True,True,True,True
3681,205,audit,conversation,Tab,True,True,True,True,True
3682,205,replay,debt,Enter,True,True,True,True,True
3683,205,scene,save,R,True,True,True,True,True
3684,205,resident,movement,S,True,True,True,True,True
3685,205,schedule,schedule,A,True,True,True,True,True
3686,205,debt,offscreen,E,True,True,True,True,True
3687,205,memory,audit,WASD,True,True,True,True,True
3688,205,consequence,conversation,Tab,True,True,True,True,True
3689,205,audit,debt,Enter,True,True,True,True,True
3690,206,scene,conversation,R,True,True,True,True,True
3691,206,resident,debt,S,True,True,True,True,True
3692,206,schedule,save,A,True,True,True,True,True
3693,206,debt,movement,E,True,True,True,True,True
3694,206,memory,schedule,WASD,True,True,True,True,True
3695,206,consequence,offscreen,Tab,True,True,True,True,True
3696,206,audit,audit,Enter,True,True,True,True,True
3697,206,replay,conversation,R,True,True,True,True,True
3698,206,scene,debt,S,True,True,True,True,True
3699,206,resident,save,A,True,True,True,True,True
3700,206,schedule,movement,E,True,True,True,True,True
3701,206,debt,schedule,WASD,True,True,True,True,True
3702,206,memory,offscreen,Tab,True,True,True,True,True
3703,206,consequence,audit,Enter,True,True,True,True,True
3704,206,audit,conversation,R,True,True,True,True,True
3705,206,replay,debt,S,True,True,True,True,True
3706,206,scene,save,A,True,True,True,True,True
3707,206,resident,movement,E,True,True,True,True,True
3708,207,debt,save,WASD,True,True,True,True,True
3709,207,memory,movement,Tab,True,True,True,True,True
3710,207,consequence,schedule,Enter,True,True,True,True,True
3711,207,audit,offscreen,R,True,True,True,True,True
3712,207,replay,audit,S,True,True,True,True,True
3713,207,scene,conversation,A,True,True,True,True,True
3714,207,resident,debt,E,True,True,True,True,True
3715,207,schedule,save,WASD,True,True,True,True,True
3716,207,debt,movement,Tab,True,True,True,True,True
3717,207,memory,schedule,Enter,True,True,True,True,True
3718,207,consequence,offscreen,R,True,True,True,True,True
3719,207,audit,audit,S,True,True,True,True,True
3720,207,replay,conversation,A,True,True,True,True,True
3721,207,scene,debt,E,True,True,True,True,True
3722,207,resident,save,WASD,True,True,True,True,True
3723,207,schedule,movement,Tab,True,True,True,True,True
3724,207,debt,schedule,Enter,True,True,True,True,True
3725,207,memory,offscreen,R,True,True,True,True,True
3726,208,audit,schedule,S,True,True,True,True,True
3727,208,replay,offscreen,A,True,True,True,True,True
3728,208,scene,audit,E,True,True,True,True,True
3729,208,resident,conversation,WASD,True,True,True,True,True
