tick_id,day,settlement_id,scheduler_panel,task_queue_panel,project_panel,care_consent_panel,dialect_relationship_panel,save_restore_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1267,80,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01267
1268,80,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01268
1269,80,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01269
1270,80,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01270
1271,80,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01271
1272,80,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01272
1273,80,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01273
1274,80,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01274
1275,80,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01275
1276,80,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01276
1277,80,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01277
1278,80,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01278
1279,80,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01279
1280,81,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01280
1281,81,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01281
1282,81,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01282
1283,81,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01283
1284,81,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01284
1285,81,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01285
1286,81,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01286
1287,81,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01287
1288,81,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01288
1289,81,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01289
1290,81,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01290
1291,81,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01291
1292,81,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01292
1293,81,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01293
1294,81,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01294
1295,81,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01295
1296,82,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01296
1297,82,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01297
1298,82,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01298
1299,82,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01299
1300,82,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01300
1301,82,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01301
1302,82,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01302
1303,82,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01303
1304,82,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01304
1305,82,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01305
1306,82,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01306
1307,82,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01307
1308,82,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01308
1309,82,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01309
1310,82,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01310
1311,82,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01311
1312,83,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01312
1313,83,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01313
1314,83,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01314
1315,83,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01315
1316,83,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01316
1317,83,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01317
1318,83,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01318
1319,83,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01319
1320,83,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01320
1321,83,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01321
1322,83,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01322
1323,83,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01323
1324,83,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01324
1325,83,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01325
1326,83,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01326
1327,83,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01327
1328,84,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01328
1329,84,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01329
1330,84,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01330
1331,84,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01331
1332,84,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01332
1333,84,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01333
1334,84,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01334
1335,84,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01335
1336,84,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01336
1337,84,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01337
1338,84,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01338
1339,84,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01339
1340,84,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01340
1341,84,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01341
1342,84,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01342
1343,84,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01343
1344,85,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01344
1345,85,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01345
1346,85,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01346
1347,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01347
1348,85,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01348
1349,85,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01349
1350,85,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01350
1351,85,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01351
1352,85,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01352
1353,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01353
1354,85,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01354
1355,85,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01355
1356,85,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01356
1357,85,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01357
1358,85,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01358
1359,85,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01359
1360,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01360
1361,86,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01361
1362,86,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01362
1363,86,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01363
1364,86,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01364
1365,86,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01365
1366,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01366
1367,86,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01367
1368,86,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01368
1369,86,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01369
1370,86,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01370
1371,86,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01371
1372,86,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01372
1373,86,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01373
1374,86,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01374
1375,86,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01375
1376,87,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01376
1377,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01377
1378,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01378
1379,87,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01379
1380,87,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01380
1381,87,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01381
1382,87,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01382
1383,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01383
1384,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01384
1385,87,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01385
1386,87,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01386
1387,87,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01387
1388,87,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01388
1389,87,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01389
1390,87,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01390
1391,87,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01391
1392,88,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01392
1393,88,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01393
1394,88,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01394
1395,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01395
1396,88,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01396
1397,88,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01397
1398,88,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01398
1399,88,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01399
1400,88,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01400
1401,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01401
1402,88,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01402
1403,88,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01403
1404,88,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01404
1405,88,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01405
1406,88,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01406
1407,88,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01407
1408,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01408
1409,89,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01409
1410,89,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01410
1411,89,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01411
1412,89,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01412
1413,89,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01413
1414,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01414
1415,89,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01415
1416,89,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01416
1417,89,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01417
1418,89,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01418
1419,89,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01419
1420,89,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01420
1421,89,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01421
1422,89,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01422
1423,89,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01423
1424,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01424
1425,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01425
1426,90,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01426
1427,90,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01427
1428,90,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01428
1429,90,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01429
1430,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01430
1431,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01431
1432,90,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01432
1433,90,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01433
1434,90,signal,True,True,True,True,True,True,True,True,ssrm.v41.world.signal,ssrm.v41.replay.01434
1435,90,orchard,True,True,True,True,True,True,True,True,ssrm.v41.world.orchard,ssrm.v41.replay.01435
1436,90,repair_ring,True,True,True,True,True,True,True,True,ssrm.v41.world.repair_ring,ssrm.v41.replay.01436
1437,90,riverbend,True,True,True,True,True,True,True,True,ssrm.v41.world.riverbend,ssrm.v41.replay.01437
1438,90,roofward,True,True,True,True,True,True,True,True,ssrm.v41.world.roofward,ssrm.v41.replay.01438
1439,90,archive,True,True,True,True,True,True,True,True,ssrm.v41.world.archive,ssrm.v41.replay.01439
