tick_id,day,settlement_id,resident_id,object_id,memory_key,reload_index,trust_before,trust_after,debt_before,debt_after,memory_span_days,recalled_after_multiple_reloads,inventory_trust_effect_visible,private_memory_not_dumped
1824,102,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,41,0.98,0.98,0.704,0.704,46,True,True,True
1825,102,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,42,0.966,0.967,0.08,0.08,21,True,True,True
1826,102,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,42,0.98,0.98,0.0,0.0,23,True,True,True
1828,102,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,42,0.899,0.9,0.08,0.08,23,True,True,True
1830,102,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,41,0.98,0.98,0.6,0.6,23,True,True,True
1832,102,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,42,0.703,0.704,0.08,0.08,46,True,True,True
1833,102,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,40,0.98,0.98,0.59,0.59,21,True,True,True
1834,102,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,42,0.92,0.922,0.08,0.08,46,True,True,True
1835,102,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,41,0.98,0.98,0.0,0.0,69,True,True,True
1836,103,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,42,0.969,0.971,0.08,0.08,21,True,True,True
1838,103,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,40,0.98,0.98,0.59,0.59,21,True,True,True
1840,103,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,42,0.98,0.98,0.0,0.0,72,True,True,True
1842,103,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,43,0.971,0.972,0.08,0.08,21,True,True,True
1843,103,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,42,0.98,0.98,0.0,0.0,23,True,True,True
1844,103,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,40,0.75,0.751,0.08,0.08,102,True,True,True
1845,103,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,42,0.9,0.901,0.08,0.08,23,True,True,True
1846,103,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,42,0.98,0.98,0.0,0.0,28,True,True,True
1847,103,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,41,0.98,0.98,0.6,0.61,23,True,True,True
1848,103,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,43,0.974,0.976,0.08,0.08,20,True,True,True
1850,103,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,40,0.98,0.98,0.59,0.59,20,True,True,True
1852,103,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,42,0.98,0.98,0.0,0.0,69,True,True,True
1854,104,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,42,0.704,0.705,0.08,0.08,48,True,True,True
1855,104,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,41,0.98,0.98,0.59,0.6,20,True,True,True
1856,104,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,42,0.922,0.924,0.08,0.08,48,True,True,True
1857,104,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,42,0.98,0.98,0.0,0.0,29,True,True,True
1858,104,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,42,0.98,0.98,0.716,0.716,48,True,True,True
1859,104,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,43,0.976,0.978,0.08,0.08,21,True,True,True
1860,104,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,43,0.98,0.98,0.0,0.0,23,True,True,True
1862,104,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,42,0.903,0.904,0.08,0.08,23,True,True,True
1864,104,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,42,0.98,0.98,0.61,0.61,23,True,True,True
1866,104,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,43,0.705,0.706,0.08,0.08,46,True,True,True
1867,104,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,41,0.98,0.98,0.6,0.61,19,True,True,True
1868,104,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,42,0.924,0.926,0.08,0.08,46,True,True,True
1869,104,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,42,0.98,0.98,0.0,0.0,27,True,True,True
1870,104,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,42,0.98,0.98,0.716,0.716,46,True,True,True
1871,104,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,43,0.978,0.979,0.08,0.08,20,True,True,True
1872,105,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,41,0.98,0.98,0.61,0.61,19,True,True,True
1874,105,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,42,0.98,0.98,0.0,0.0,72,True,True,True
1876,105,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.979,0.98,0.08,0.08,21,True,True,True
1877,105,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,43,0.98,0.98,0.0,0.0,24,True,True,True
1878,105,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,42,0.98,0.98,0.61,0.61,18,True,True,True
1879,105,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,42,0.906,0.907,0.08,0.08,23,True,True,True
1880,105,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,42,0.98,0.98,0.0,0.0,28,True,True,True
1881,105,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,42,0.98,0.98,0.61,0.61,23,True,True,True
1882,105,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,44,0.826,0.828,0.08,0.08,102,True,True,True
1884,105,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,42,0.98,0.98,0.61,0.61,18,True,True,True
1886,105,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,42,0.98,0.98,0.0,0.0,69,True,True,True
1888,105,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,20,True,True,True
1889,105,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,43,0.98,0.98,0.0,0.0,23,True,True,True
1890,106,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,42,0.93,0.932,0.08,0.08,48,True,True,True
1891,106,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,42,0.98,0.98,0.0,0.0,72,True,True,True
1892,106,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,43,0.98,0.98,0.716,0.716,48,True,True,True
1893,106,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,21,True,True,True
1894,106,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,24,True,True,True
1896,106,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,43,0.907,0.908,0.08,0.08,23,True,True,True
1898,106,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,43,0.98,0.98,0.61,0.62,23,True,True,True
1900,106,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,44,0.706,0.707,0.08,0.08,46,True,True,True
1901,106,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,42,0.98,0.98,0.61,0.61,19,True,True,True
1902,106,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,43,0.932,0.934,0.08,0.08,46,True,True,True
1903,106,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,42,0.98,0.98,0.0,0.0,69,True,True,True
1904,106,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,43,0.98,0.98,0.72,0.72,46,True,True,True
1905,106,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,21,True,True,True
1906,106,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,23,True,True,True
1908,107,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,42,0.98,0.98,0.0,0.0,30,True,True,True
1910,107,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,21,True,True,True
1911,107,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,24,True,True,True
1912,107,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,43,0.98,0.98,0.716,0.716,102,True,True,True
1913,107,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,43,0.908,0.909,0.08,0.08,24,True,True,True
1914,107,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,43,0.98,0.98,0.0,0.0,28,True,True,True
1915,107,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,43,0.98,0.98,0.62,0.62,23,True,True,True
1916,107,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,44,0.786,0.788,0.08,0.08,102,True,True,True
1918,107,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,43,0.98,0.98,0.61,0.62,19,True,True,True
1920,107,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,43,0.98,0.98,0.0,0.0,27,True,True,True
1922,107,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,20,True,True,True
1923,107,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,23,True,True,True
1924,107,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,43,0.98,0.98,0.72,0.72,102,True,True,True
1925,107,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,43,0.913,0.915,0.08,0.08,23,True,True,True
1926,108,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,43,0.98,0.98,0.72,0.72,48,True,True,True
1927,108,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,20,True,True,True
1928,108,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,24,True,True,True
1930,108,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.915,0.916,0.08,0.08,24,True,True,True
1932,108,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,44,0.98,0.98,0.62,0.62,23,True,True,True
1934,108,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,44,0.707,0.708,0.08,0.08,46,True,True,True
1935,108,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,44,0.98,0.98,0.62,0.62,20,True,True,True
1936,108,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,44,0.936,0.938,0.08,0.08,46,True,True,True
1937,108,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,43,0.98,0.98,0.0,0.0,69,True,True,True
1938,108,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,44,0.98,0.98,0.72,0.72,46,True,True,True
1939,108,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,19,True,True,True
1940,108,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,23,True,True,True
1942,108,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.916,0.917,0.08,0.08,23,True,True,True
1944,109,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,44,0.98,0.98,0.08,0.08,19,True,True,True
1945,109,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,24,True,True,True
1946,109,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,44,0.755,0.756,0.08,0.08,108,True,True,True
1947,109,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.917,0.919,0.08,0.08,24,True,True,True
1948,109,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,29,True,True,True
1949,109,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,44,0.98,0.98,0.62,0.63,24,True,True,True
1950,109,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,45,0.98,0.98,0.08,0.08,18,True,True,True
1952,109,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,44,0.98,0.98,0.62,0.62,20,True,True,True
1954,109,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,44,0.98,0.98,0.0,0.0,69,True,True,True
1956,109,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,45,0.98,0.98,0.08,0.08,18,True,True,True
1957,109,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,23,True,True,True
1958,109,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,44,0.758,0.759,0.08,0.08,108,True,True,True
1959,109,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.919,0.92,0.08,0.08,23,True,True,True
1960,109,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,28,True,True,True
1961,109,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,44,0.98,0.98,0.63,0.64,23,True,True,True
1962,110,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,44,0.98,0.98,0.0,0.0,24,True,True,True
1964,110,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.92,0.921,0.08,0.08,24,True,True,True
1966,110,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.64,0.64,24,True,True,True
1968,110,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,45,0.708,0.709,0.08,0.08,46,True,True,True
1969,110,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,44,0.98,0.98,0.62,0.63,21,True,True,True
1970,110,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,44,0.938,0.94,0.08,0.08,46,True,True,True
1971,110,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,27,True,True,True
1972,110,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,45,0.98,0.98,0.72,0.72,46,True,True,True
1973,110,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,45,0.98,0.98,0.08,0.08,19,True,True,True
1974,110,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,45,0.98,0.98,0.0,0.0,23,True,True,True
1976,110,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.923,0.924,0.08,0.08,23,True,True,True
1978,110,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.64,0.64,23,True,True,True
1980,111,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,44,0.98,0.98,0.63,0.63,21,True,True,True
1981,111,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.924,0.925,0.08,0.08,24,True,True,True
1982,111,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,28,True,True,True
1983,111,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.64,0.64,24,True,True,True
1984,111,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,46,0.832,0.834,0.08,0.08,108,True,True,True
1986,111,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,45,0.98,0.98,0.63,0.63,21,True,True,True
1988,111,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,44,0.98,0.98,0.0,0.0,69,True,True,True
1990,111,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,46,0.98,0.98,0.08,0.08,19,True,True,True
1991,111,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,45,0.98,0.98,0.0,0.0,23,True,True,True
1992,111,roofward,Sera,shade cloth,ssrm.v45.inventory_trust.roofward.Sera,45,0.98,0.98,0.63,0.63,20,True,True,True
1993,111,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.925,0.926,0.08,0.08,23,True,True,True
1994,111,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,28,True,True,True
1995,111,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.64,0.64,23,True,True,True
1996,111,repair_ring,Vale,cool cloth,ssrm.v45.inventory_trust.repair_ring.Vale,46,0.836,0.838,0.08,0.08,108,True,True,True
1998,112,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,44,0.926,0.927,0.08,0.08,24,True,True,True
2000,112,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.64,0.65,24,True,True,True
2002,112,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,46,0.709,0.711,0.08,0.08,48,True,True,True
2003,112,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,45,0.98,0.98,0.63,0.63,21,True,True,True
2004,112,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,45,0.942,0.944,0.08,0.08,46,True,True,True
2005,112,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,44,0.98,0.98,0.0,0.0,69,True,True,True
2006,112,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,45,0.98,0.98,0.72,0.72,46,True,True,True
2007,112,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,46,0.98,0.98,0.08,0.08,20,True,True,True
2008,112,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,46,0.98,0.98,0.0,0.0,23,True,True,True
2010,112,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,45,0.927,0.928,0.08,0.08,23,True,True,True
2012,112,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.65,0.66,23,True,True,True
2014,112,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,46,0.711,0.712,0.08,0.08,46,True,True,True
2015,112,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,45,0.98,0.98,0.63,0.63,20,True,True,True
2016,113,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,44,0.98,0.98,0.0,0.0,28,True,True,True
2017,113,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.66,0.66,24,True,True,True
2018,113,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,46,0.794,0.796,0.08,0.08,108,True,True,True
2020,113,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.63,0.64,21,True,True,True
2022,113,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,45,0.98,0.98,0.0,0.0,28,True,True,True
2024,113,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,46,0.98,0.98,0.08,0.08,20,True,True,True
2025,113,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,46,0.98,0.98,0.0,0.0,23,True,True,True
2026,113,roofward,Orr,shade cloth,ssrm.v45.inventory_trust.roofward.Orr,46,0.98,0.98,0.72,0.72,108,True,True,True
2027,113,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,45,0.93,0.931,0.08,0.08,23,True,True,True
2028,113,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,45,0.98,0.98,0.0,0.0,27,True,True,True
2029,113,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.66,0.66,23,True,True,True
2030,113,repair_ring,Juno,cool cloth,ssrm.v45.inventory_trust.repair_ring.Juno,46,0.8,0.802,0.08,0.08,108,True,True,True
2032,113,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.64,0.65,20,True,True,True
2034,114,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,45,0.98,0.98,0.66,0.66,24,True,True,True
2036,114,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,46,0.712,0.713,0.08,0.08,48,True,True,True
2037,114,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.65,0.65,21,True,True,True
2038,114,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,46,0.946,0.948,0.08,0.08,48,True,True,True
2039,114,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,45,0.98,0.98,0.0,0.0,72,True,True,True
2040,114,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,46,0.98,0.98,0.72,0.72,46,True,True,True
2041,114,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,47,0.98,0.98,0.08,0.08,21,True,True,True
2042,114,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,46,0.98,0.98,0.0,0.0,23,True,True,True
2044,114,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,46,0.933,0.934,0.08,0.08,23,True,True,True
2046,114,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,46,0.98,0.98,0.66,0.66,23,True,True,True
2048,114,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,46,0.713,0.714,0.08,0.08,46,True,True,True
2049,114,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.65,0.65,21,True,True,True
2050,114,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,46,0.95,0.952,0.08,0.08,46,True,True,True
2051,114,signal,Milo,wind wrap,ssrm.v45.inventory_trust.signal.Milo,45,0.98,0.98,0.0,0.0,69,True,True,True
2052,115,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,47,0.98,0.98,0.08,0.08,21,True,True,True
2054,115,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.65,0.65,21,True,True,True
2056,115,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,46,0.98,0.98,0.0,0.0,72,True,True,True
2058,115,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,48,0.98,0.98,0.08,0.08,21,True,True,True
2059,115,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,46,0.98,0.98,0.0,0.0,23,True,True,True
2060,115,roofward,Fay,shade cloth,ssrm.v45.inventory_trust.roofward.Fay,46,0.765,0.766,0.08,0.08,114,True,True,True
2061,115,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,46,0.934,0.935,0.08,0.08,23,True,True,True
2062,115,signal,Ren,oil lantern,ssrm.v45.inventory_trust.signal.Ren,46,0.98,0.98,0.0,0.0,28,True,True,True
2063,115,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,46,0.98,0.98,0.66,0.67,23,True,True,True
2064,115,repair_ring,Pax,cool cloth,ssrm.v45.inventory_trust.repair_ring.Pax,48,0.98,0.98,0.08,0.08,20,True,True,True
2066,115,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.65,0.65,20,True,True,True
2068,115,signal,Kesh,wind wrap,ssrm.v45.inventory_trust.signal.Kesh,46,0.98,0.98,0.0,0.0,69,True,True,True
2070,116,riverbend,Ari,cedar plank,ssrm.v45.inventory_trust.riverbend.Ari,46,0.714,0.715,0.08,0.08,48,True,True,True
2071,116,roofward,Sera,herb ledger,ssrm.v45.inventory_trust.roofward.Sera,46,0.98,0.98,0.65,0.66,20,True,True,True
2072,116,archive,Vell,memory tag,ssrm.v45.inventory_trust.archive.Vell,46,0.952,0.954,0.08,0.08,48,True,True,True
2073,116,signal,Ren,wind wrap,ssrm.v45.inventory_trust.signal.Ren,46,0.98,0.98,0.0,0.0,29,True,True,True
2074,116,orchard,Ivo,seed satchel,ssrm.v45.inventory_trust.orchard.Ivo,47,0.98,0.98,0.72,0.72,48,True,True,True
2075,116,repair_ring,Pax,copper wire,ssrm.v45.inventory_trust.repair_ring.Pax,48,0.98,0.98,0.08,0.08,21,True,True,True
2076,116,riverbend,Cee,binding cord,ssrm.v45.inventory_trust.riverbend.Cee,47,0.98,0.98,0.0,0.0,23,True,True,True
2078,116,archive,Nia,signal spool,ssrm.v45.inventory_trust.archive.Nia,47,0.937,0.938,0.08,0.08,23,True,True,True
2080,116,orchard,Pim,dry cord,ssrm.v45.inventory_trust.orchard.Pim,47,0.98,0.98,0.67,0.67,23,True,True,True
