tick_id,day,settlement_id,room_id,sound_cue,sound_intensity,smell_cue,smell_intensity,temperature_c,wetness_level,light_level,vibration_hz,flower_phase,field_bound_to_room,bounded_sensory_rate,visible_field_marker
1588,89,repair_ring,bell alcove,wire snap,0.55,clean cloth,0.4,17.4,0.25,0.54,10.135,0.327778,True,True,True
1589,89,riverbend,kit alcove,river slap,0.65,wet cedar,0.45,12.98,0.29,0.6,7.965,0.434722,True,True,True
1590,89,roofward,glass stair,paper hush,0.47,thyme paper,0.3,18.36,0.25,0.42,8.315,0.141667,True,True,True
1591,89,archive,ink niche,spool click,0.64,wax seal,0.4,16.04,0.23,0.54,6.55,0.348611,True,True,True
1592,89,signal,arrival court,beacon pulse,0.34,hot glass,0.5,8.82,0.66,0.72,9.24,0.055556,True,True,True
1593,89,orchard,mud row,roof drip,0.51,mud reed,0.35,14.38,0.67,0.48,5.68,0.2625,True,True,True
1594,89,repair_ring,cool corner,cool fan,0.68,hot copper,0.45,17.86,0.29,0.6,10.075,0.469444,True,True,True
1595,89,riverbend,arrival court,lantern tick,0.43,warm oil,0.5,9.94,0.22,0.72,7.83,0.076389,True,True,True
1596,89,roofward,warm lane,sun glass hum,0.48,warm dust,0.35,18.82,0.29,0.48,8.255,0.283333,True,True,True
1597,89,archive,memory desk,stone echo,0.65,ink linen,0.45,16.5,0.27,0.6,6.49,0.490278,True,True,True
1598,89,signal,mast base,static crickets,0.47,lamp oil,0.3,9.28,0.28,0.42,9.18,0.197222,True,True,True
1599,89,orchard,market plank,cart creak,0.64,dry twine,0.4,15.56,0.26,0.54,5.785,0.404167,True,True,True
1600,89,repair_ring,arrival court,wire snap,0.34,clean cloth,0.5,15.54,0.22,0.72,10.105,0.111111,True,True,True
1601,89,riverbend,plank hall,river slap,0.44,wet cedar,0.3,11.12,0.26,0.42,7.935,0.218056,True,True,True
1602,90,archive,spool room,stone echo,0.54,wax seal,0.4,14.78,0.3,0.54,6.535,0.325,True,True,True
1603,90,signal,signal perch,beacon pulse,0.71,salt wind,0.5,11.06,0.28,0.66,9.135,0.531944,True,True,True
1604,90,orchard,seed lane,cart creak,0.41,mud reed,0.35,13.84,0.29,0.48,5.83,0.238889,True,True,True
1605,90,repair_ring,bell alcove,bell hum,0.58,hot copper,0.45,17.32,0.22,0.6,10.06,0.445833,True,True,True
1606,90,riverbend,kit alcove,lantern tick,0.68,mud thread,0.5,12.9,0.26,0.66,7.89,0.552778,True,True,True
1607,90,roofward,glass stair,hinge ticks,0.5,warm dust,0.35,18.28,0.27,0.48,8.24,0.259722,True,True,True
1608,90,archive,ink niche,page flutter,0.55,ink linen,0.45,15.96,0.25,0.6,6.475,0.466667,True,True,True
1609,90,signal,arrival court,rope creak,0.37,lamp oil,0.3,8.74,0.68,0.42,9.165,0.173611,True,True,True
1610,90,orchard,mud row,seed rattle,0.54,dry twine,0.4,15.02,0.64,0.54,5.77,0.380556,True,True,True
1611,90,repair_ring,cool corner,wire snap,0.71,stone chalk,0.5,17.78,0.26,0.66,10.165,0.5875,True,True,True
1612,90,riverbend,arrival court,cedar knock,0.34,wet cedar,0.3,9.86,0.24,0.42,7.92,0.194444,True,True,True
1613,90,roofward,warm lane,paper hush,0.51,polished brass,0.4,18.74,0.31,0.54,8.345,0.401389,True,True,True
1614,90,archive,memory desk,spool click,0.68,cold dust,0.5,16.42,0.29,0.66,6.415,0.608333,True,True,True
1615,90,signal,mast base,beacon pulse,0.5,salt wind,0.35,9.2,0.25,0.48,9.27,0.315278,True,True,True
1616,90,orchard,market plank,roof drip,0.55,apple soil,0.45,15.48,0.23,0.6,5.71,0.522222,True,True,True
1617,90,repair_ring,arrival court,bell hum,0.37,hot copper,0.3,15.46,0.24,0.42,10.03,0.229167,True,True,True
1618,90,riverbend,plank hall,lantern tick,0.47,mud thread,0.35,11.04,0.28,0.48,7.86,0.336111,True,True,True
1619,90,roofward,ledger loft,sun glass hum,0.64,thyme paper,0.45,19.92,0.26,0.6,8.285,0.543056,True,True,True
1620,91,signal,signal perch,rope creak,0.62,hot glass,0.3,10.98,0.25,0.72,9.225,0.65,True,True,True
1621,91,orchard,seed lane,roof drip,0.44,dry twine,0.4,13.76,0.26,0.54,5.755,0.356944,True,True,True
1622,91,repair_ring,bell alcove,cool fan,0.61,stone chalk,0.5,17.24,0.24,0.66,10.15,0.563889,True,True,True
1623,91,riverbend,kit alcove,cedar knock,0.71,warm oil,0.3,12.82,0.28,0.72,7.98,0.670833,True,True,True
1624,91,roofward,glass stair,sun glass hum,0.41,polished brass,0.4,18.2,0.29,0.54,8.33,0.377778,True,True,True
1625,91,archive,ink niche,stone echo,0.58,cold dust,0.5,15.88,0.22,0.66,6.4,0.584722,True,True,True
1626,91,signal,arrival court,static crickets,0.4,salt wind,0.35,8.66,0.65,0.48,9.255,0.291667,True,True,True
1627,91,orchard,mud row,cart creak,0.57,apple soil,0.45,14.94,0.66,0.6,5.695,0.498611,True,True,True
1628,91,repair_ring,cool corner,bell hum,0.62,clean cloth,0.3,18.42,0.28,0.72,10.09,0.705556,True,True,True
1629,91,riverbend,arrival court,river slap,0.37,mud thread,0.35,9.78,0.26,0.48,7.845,0.3125,True,True,True
1630,91,roofward,warm lane,hinge ticks,0.54,thyme paper,0.45,18.66,0.28,0.6,8.27,0.519444,True,True,True
1631,91,archive,memory desk,page flutter,0.71,wax seal,0.3,16.34,0.26,0.72,6.505,0.726389,True,True,True
1632,91,signal,mast base,rope creak,0.41,hot glass,0.4,9.12,0.27,0.54,9.195,0.433333,True,True,True
1633,91,orchard,market plank,seed rattle,0.58,mud reed,0.5,15.4,0.25,0.66,5.8,0.640278,True,True,True
1634,91,repair_ring,arrival court,cool fan,0.4,stone chalk,0.35,15.38,0.26,0.48,10.12,0.347222,True,True,True
1635,91,riverbend,plank hall,cedar knock,0.5,warm oil,0.4,10.96,0.25,0.54,7.95,0.454167,True,True,True
1636,91,roofward,ledger loft,paper hush,0.55,warm dust,0.5,19.84,0.23,0.66,8.21,0.661111,True,True,True
1637,91,archive,arrival court,stone echo,0.37,cold dust,0.35,14.02,0.66,0.48,6.535,0.368056,True,True,True
1638,92,orchard,seed lane,seed rattle,0.47,apple soil,0.45,13.68,0.28,0.6,5.68,0.475,True,True,True
1639,92,repair_ring,bell alcove,wire snap,0.64,clean cloth,0.3,17.16,0.26,0.72,10.075,0.681944,True,True,True
1640,92,riverbend,kit alcove,river slap,0.62,wet cedar,0.35,12.74,0.25,0.42,7.905,0.788889,True,True,True
1641,92,roofward,glass stair,paper hush,0.44,thyme paper,0.45,18.12,0.26,0.6,8.255,0.495833,True,True,True
1642,92,archive,ink niche,spool click,0.61,wax seal,0.3,15.8,0.24,0.72,6.49,0.702778,True,True,True
1643,92,signal,arrival court,beacon pulse,0.43,hot glass,0.4,8.58,0.67,0.54,9.18,0.409722,True,True,True
1644,92,orchard,mud row,roof drip,0.48,mud reed,0.5,14.86,0.68,0.66,5.785,0.616667,True,True,True
1645,92,repair_ring,cool corner,cool fan,0.65,hot copper,0.35,18.34,0.25,0.42,10.18,0.823611,True,True,True
1646,92,riverbend,arrival court,lantern tick,0.4,warm oil,0.4,10.42,0.23,0.54,7.935,0.430556,True,True,True
1647,92,roofward,warm lane,sun glass hum,0.57,warm dust,0.5,18.58,0.3,0.66,8.36,0.6375,True,True,True
1648,92,archive,memory desk,stone echo,0.62,ink linen,0.35,16.26,0.28,0.42,6.43,0.844444,True,True,True
1649,92,signal,mast base,static crickets,0.44,lamp oil,0.45,9.04,0.29,0.6,9.12,0.551389,True,True,True
1650,92,orchard,market plank,cart creak,0.61,dry twine,0.3,15.32,0.22,0.72,5.725,0.758333,True,True,True
1651,92,repair_ring,arrival court,wire snap,0.43,clean cloth,0.4,15.3,0.23,0.54,10.045,0.465278,True,True,True
1652,92,riverbend,plank hall,river slap,0.41,wet cedar,0.45,10.88,0.27,0.6,7.875,0.572222,True,True,True
1653,92,roofward,ledger loft,hinge ticks,0.58,polished brass,0.3,19.76,0.25,0.72,8.3,0.779167,True,True,True
1654,92,archive,arrival court,spool click,0.4,wax seal,0.4,13.94,0.68,0.54,6.46,0.486111,True,True,True
1655,92,signal,lantern walk,rope creak,0.57,salt wind,0.5,10.22,0.28,0.66,9.225,0.693056,True,True,True
1656,93,repair_ring,bell alcove,bell hum,0.55,hot copper,0.35,17.08,0.23,0.42,10.165,0.8,True,True,True
1657,93,riverbend,kit alcove,lantern tick,0.65,mud thread,0.4,12.66,0.27,0.48,7.83,0.906944,True,True,True
1658,93,roofward,glass stair,hinge ticks,0.47,warm dust,0.5,18.04,0.28,0.66,8.345,0.613889,True,True,True
1659,93,archive,ink niche,page flutter,0.64,ink linen,0.35,15.72,0.26,0.42,6.415,0.820833,True,True,True
1660,93,signal,arrival court,rope creak,0.34,lamp oil,0.45,8.5,0.64,0.6,9.27,0.527778,True,True,True
1661,93,orchard,mud row,seed rattle,0.51,dry twine,0.3,14.78,0.65,0.72,5.71,0.734722,True,True,True
1662,93,repair_ring,cool corner,wire snap,0.68,stone chalk,0.4,18.26,0.27,0.48,10.105,0.941667,True,True,True
1663,93,riverbend,arrival court,cedar knock,0.43,wet cedar,0.45,10.34,0.25,0.6,7.86,0.548611,True,True,True
1664,93,roofward,warm lane,paper hush,0.48,polished brass,0.3,19.22,0.32,0.72,8.285,0.755556,True,True,True
1665,93,archive,memory desk,spool click,0.65,cold dust,0.4,16.18,0.25,0.48,6.52,0.9625,True,True,True
1666,93,signal,mast base,beacon pulse,0.47,salt wind,0.5,8.96,0.26,0.66,9.21,0.669444,True,True,True
1667,93,orchard,market plank,roof drip,0.64,apple soil,0.35,15.24,0.24,0.42,5.815,0.876389,True,True,True
1668,93,repair_ring,arrival court,bell hum,0.34,hot copper,0.45,15.22,0.25,0.6,10.135,0.583333,True,True,True
1669,93,riverbend,plank hall,lantern tick,0.44,mud thread,0.5,10.8,0.29,0.66,7.965,0.690278,True,True,True
1670,93,roofward,ledger loft,sun glass hum,0.61,thyme paper,0.35,19.68,0.22,0.42,8.225,0.897222,True,True,True
1671,93,archive,arrival court,page flutter,0.43,ink linen,0.45,13.86,0.65,0.6,6.55,0.604167,True,True,True
1672,93,signal,lantern walk,static crickets,0.48,hot glass,0.3,10.14,0.3,0.72,9.15,0.811111,True,True,True
1673,93,orchard,satchel shed,cart creak,0.65,mud reed,0.4,16.42,0.28,0.48,5.755,0.018056,True,True,True
1674,94,riverbend,kit alcove,cedar knock,0.68,warm oil,0.45,12.58,0.29,0.54,7.92,0.025,True,True,True
1675,94,roofward,glass stair,sun glass hum,0.5,polished brass,0.3,17.96,0.25,0.72,8.27,0.731944,True,True,True
1676,94,archive,ink niche,stone echo,0.55,cold dust,0.4,15.64,0.23,0.48,6.505,0.938889,True,True,True
1677,94,signal,arrival court,static crickets,0.37,salt wind,0.5,8.42,0.66,0.66,9.195,0.645833,True,True,True
1678,94,orchard,mud row,cart creak,0.54,apple soil,0.35,14.7,0.67,0.42,5.8,0.852778,True,True,True
1679,94,repair_ring,cool corner,bell hum,0.71,clean cloth,0.45,18.18,0.29,0.54,10.03,0.059722,True,True,True
1680,94,riverbend,arrival court,river slap,0.34,mud thread,0.5,10.26,0.22,0.66,7.95,0.666667,True,True,True
1681,94,roofward,warm lane,hinge ticks,0.51,thyme paper,0.35,19.14,0.29,0.42,8.21,0.873611,True,True,True
1682,94,archive,memory desk,page flutter,0.68,wax seal,0.45,16.82,0.27,0.54,6.445,0.080556,True,True,True
1683,94,signal,mast base,rope creak,0.5,hot glass,0.3,8.88,0.28,0.72,9.135,0.7875,True,True,True
1684,94,orchard,market plank,seed rattle,0.55,mud reed,0.4,15.16,0.26,0.48,5.74,0.994444,True,True,True
1685,94,repair_ring,arrival court,cool fan,0.37,stone chalk,0.5,15.14,0.22,0.66,10.06,0.701389,True,True,True
1686,94,riverbend,plank hall,cedar knock,0.47,warm oil,0.3,10.72,0.26,0.72,7.89,0.808333,True,True,True
1687,94,roofward,ledger loft,paper hush,0.64,warm dust,0.4,19.6,0.24,0.48,8.315,0.015278,True,True,True
1688,94,archive,arrival court,stone echo,0.34,cold dust,0.5,13.78,0.67,0.66,6.475,0.722222,True,True,True
1689,94,signal,lantern walk,beacon pulse,0.51,lamp oil,0.35,10.06,0.32,0.42,9.24,0.929167,True,True,True
1690,94,orchard,satchel shed,roof drip,0.68,dry twine,0.45,16.34,0.25,0.54,5.68,0.136111,True,True,True
1691,94,repair_ring,wire bench,bell hum,0.5,clean cloth,0.3,16.32,0.26,0.72,10.165,0.843056,True,True,True
1692,95,roofward,glass stair,paper hush,0.41,thyme paper,0.35,17.88,0.27,0.42,8.36,0.85,True,True,True
1693,95,archive,ink niche,spool click,0.58,wax seal,0.45,15.56,0.25,0.54,6.43,0.056944,True,True,True
1694,95,signal,arrival court,beacon pulse,0.4,hot glass,0.3,8.34,0.68,0.72,9.12,0.763889,True,True,True
1695,95,orchard,mud row,roof drip,0.57,mud reed,0.4,14.62,0.64,0.48,5.725,0.970833,True,True,True
1696,95,repair_ring,cool corner,cool fan,0.62,hot copper,0.5,18.1,0.26,0.6,10.12,0.177778,True,True,True
1697,95,riverbend,arrival court,lantern tick,0.37,warm oil,0.3,10.18,0.24,0.72,7.875,0.784722,True,True,True
1698,95,roofward,warm lane,sun glass hum,0.54,warm dust,0.4,19.06,0.31,0.48,8.3,0.991667,True,True,True
1699,95,archive,memory desk,stone echo,0.71,ink linen,0.5,16.74,0.29,0.6,6.535,0.198611,True,True,True
1700,95,signal,mast base,static crickets,0.41,lamp oil,0.35,9.52,0.25,0.42,9.225,0.905556,True,True,True
1701,95,orchard,market plank,cart creak,0.58,dry twine,0.45,15.08,0.23,0.54,5.83,0.1125,True,True,True
1702,95,repair_ring,arrival court,wire snap,0.4,clean cloth,0.3,15.06,0.24,0.72,10.15,0.819444,True,True,True
1703,95,riverbend,plank hall,river slap,0.5,wet cedar,0.35,10.64,0.28,0.42,7.98,0.926389,True,True,True
1704,95,roofward,ledger loft,hinge ticks,0.55,polished brass,0.45,19.52,0.26,0.54,8.24,0.133333,True,True,True
1705,95,archive,arrival court,spool click,0.37,wax seal,0.3,13.7,0.64,0.72,6.4,0.840278,True,True,True
1706,95,signal,lantern walk,rope creak,0.54,salt wind,0.4,9.98,0.29,0.48,9.165,0.047222,True,True,True
1707,95,orchard,satchel shed,seed rattle,0.71,apple soil,0.5,16.26,0.27,0.6,5.77,0.254167,True,True,True
1708,95,repair_ring,wire bench,cool fan,0.41,hot copper,0.35,16.24,0.28,0.42,10.09,0.961111,True,True,True
1709,95,riverbend,wet crossing,cedar knock,0.51,mud thread,0.4,11.82,0.68,0.48,7.92,0.068056,True,True,True
1710,96,archive,ink niche,page flutter,0.61,ink linen,0.5,15.48,0.22,0.6,6.52,0.175,True,True,True
1711,96,signal,arrival court,rope creak,0.43,lamp oil,0.35,8.26,0.65,0.42,9.21,0.881944,True,True,True
1712,96,orchard,mud row,seed rattle,0.48,dry twine,0.45,14.54,0.66,0.54,5.815,0.088889,True,True,True
1713,96,repair_ring,cool corner,wire snap,0.65,stone chalk,0.3,18.02,0.28,0.66,10.045,0.295833,True,True,True
1714,96,riverbend,arrival court,cedar knock,0.4,wet cedar,0.35,10.1,0.26,0.42,7.965,0.902778,True,True,True
1715,96,roofward,warm lane,paper hush,0.57,polished brass,0.45,18.98,0.28,0.54,8.225,0.109722,True,True,True
1716,96,archive,memory desk,spool click,0.62,cold dust,0.3,16.66,0.26,0.66,6.46,0.316667,True,True,True
1717,96,signal,mast base,beacon pulse,0.44,salt wind,0.4,9.44,0.27,0.48,9.15,0.023611,True,True,True
1718,96,orchard,market plank,roof drip,0.61,apple soil,0.5,15.72,0.25,0.6,5.755,0.230556,True,True,True
1719,96,repair_ring,arrival court,bell hum,0.43,hot copper,0.35,14.98,0.26,0.42,10.075,0.9375,True,True,True
1720,96,riverbend,plank hall,lantern tick,0.41,mud thread,0.4,10.56,0.25,0.48,7.905,0.044444,True,True,True
1721,96,roofward,ledger loft,sun glass hum,0.58,thyme paper,0.5,19.44,0.23,0.6,8.33,0.251389,True,True,True
1722,96,archive,arrival court,page flutter,0.4,ink linen,0.35,13.62,0.66,0.42,6.49,0.958333,True,True,True
1723,96,signal,lantern walk,static crickets,0.57,hot glass,0.45,9.9,0.31,0.54,9.255,0.165278,True,True,True
1724,96,orchard,satchel shed,cart creak,0.62,mud reed,0.3,16.18,0.29,0.66,5.695,0.372222,True,True,True
1725,96,repair_ring,wire bench,wire snap,0.44,stone chalk,0.4,16.16,0.25,0.48,10.18,0.079167,True,True,True
1726,96,riverbend,wet crossing,river slap,0.54,warm oil,0.45,11.74,0.65,0.54,7.845,0.186111,True,True,True
1727,96,roofward,sun sill,hinge ticks,0.71,warm dust,0.3,20.62,0.27,0.66,8.27,0.393056,True,True,True
1728,97,signal,arrival court,static crickets,0.34,salt wind,0.4,8.18,0.67,0.48,9.135,0.0,True,True,True
1729,97,orchard,mud row,cart creak,0.51,apple soil,0.5,14.46,0.68,0.6,5.74,0.206944,True,True,True
1730,97,repair_ring,cool corner,bell hum,0.68,clean cloth,0.35,17.94,0.25,0.72,10.135,0.413889,True,True,True
1731,97,riverbend,arrival court,river slap,0.43,mud thread,0.4,10.02,0.23,0.48,7.89,0.020833,True,True,True
1732,97,roofward,warm lane,hinge ticks,0.48,thyme paper,0.5,18.9,0.3,0.6,8.315,0.227778,True,True,True
1733,97,archive,memory desk,page flutter,0.65,wax seal,0.35,16.58,0.28,0.72,6.55,0.434722,True,True,True
1734,97,signal,mast base,rope creak,0.47,hot glass,0.45,9.36,0.29,0.54,9.24,0.141667,True,True,True
1735,97,orchard,market plank,seed rattle,0.64,mud reed,0.3,15.64,0.22,0.66,5.68,0.348611,True,True,True
1736,97,repair_ring,arrival court,cool fan,0.34,stone chalk,0.4,15.62,0.23,0.48,10.165,0.055556,True,True,True
1737,97,riverbend,plank hall,cedar knock,0.44,warm oil,0.45,10.48,0.27,0.54,7.83,0.1625,True,True,True
1738,97,roofward,ledger loft,paper hush,0.61,warm dust,0.3,19.36,0.25,0.66,8.255,0.369444,True,True,True
1739,97,archive,arrival court,stone echo,0.43,cold dust,0.4,13.54,0.68,0.48,6.415,0.076389,True,True,True
1740,97,signal,lantern walk,beacon pulse,0.48,lamp oil,0.5,9.82,0.28,0.6,9.18,0.283333,True,True,True
1741,97,orchard,satchel shed,roof drip,0.65,dry twine,0.35,16.1,0.26,0.72,5.785,0.490278,True,True,True
1742,97,repair_ring,wire bench,bell hum,0.47,clean cloth,0.45,16.08,0.27,0.54,10.105,0.197222,True,True,True
1743,97,riverbend,wet crossing,lantern tick,0.57,wet cedar,0.5,11.66,0.67,0.6,7.935,0.304167,True,True,True
1744,97,roofward,sun sill,sun glass hum,0.62,polished brass,0.35,20.54,0.29,0.72,8.36,0.511111,True,True,True
1745,97,archive,stone stacks,page flutter,0.44,wax seal,0.45,14.72,0.25,0.54,6.52,0.218056,True,True,True
1746,98,orchard,mud row,roof drip,0.54,mud reed,0.3,14.38,0.65,0.66,5.83,0.325,True,True,True
1747,98,repair_ring,cool corner,cool fan,0.71,hot copper,0.4,17.86,0.27,0.42,10.06,0.531944,True,True,True
1748,98,riverbend,arrival court,lantern tick,0.34,warm oil,0.45,9.94,0.25,0.54,7.98,0.138889,True,True,True
1749,98,roofward,warm lane,sun glass hum,0.51,warm dust,0.3,18.82,0.32,0.66,8.24,0.345833,True,True,True
1750,98,archive,memory desk,stone echo,0.68,ink linen,0.4,16.5,0.25,0.42,6.475,0.552778,True,True,True
1751,98,signal,mast base,static crickets,0.5,lamp oil,0.5,9.28,0.26,0.6,9.165,0.259722,True,True,True
1752,98,orchard,market plank,cart creak,0.55,dry twine,0.35,15.56,0.24,0.72,5.77,0.466667,True,True,True
1753,98,repair_ring,arrival court,wire snap,0.37,clean cloth,0.45,15.54,0.25,0.54,10.09,0.173611,True,True,True
1754,98,riverbend,plank hall,river slap,0.47,wet cedar,0.5,11.12,0.29,0.6,7.92,0.280556,True,True,True
1755,98,roofward,ledger loft,hinge ticks,0.64,polished brass,0.35,19.28,0.22,0.72,8.345,0.4875,True,True,True
1756,98,archive,arrival court,spool click,0.34,wax seal,0.45,13.46,0.65,0.54,6.505,0.194444,True,True,True
1757,98,signal,lantern walk,rope creak,0.51,salt wind,0.3,9.74,0.3,0.66,9.27,0.401389,True,True,True
1758,98,orchard,satchel shed,seed rattle,0.68,apple soil,0.4,16.02,0.28,0.42,5.71,0.608333,True,True,True
1759,98,repair_ring,wire bench,cool fan,0.5,hot copper,0.5,16.0,0.29,0.6,10.03,0.315278,True,True,True
1760,98,riverbend,wet crossing,cedar knock,0.48,mud thread,0.3,11.58,0.64,0.66,7.86,0.422222,True,True,True
1761,98,roofward,sun sill,paper hush,0.65,thyme paper,0.4,20.46,0.26,0.42,8.285,0.629167,True,True,True
1762,98,archive,stone stacks,stone echo,0.47,ink linen,0.5,14.64,0.27,0.6,6.445,0.336111,True,True,True
1763,98,signal,lens room,beacon pulse,0.64,hot glass,0.35,10.92,0.25,0.72,9.21,0.543056,True,True,True
1764,99,repair_ring,cool corner,wire snap,0.62,stone chalk,0.45,17.78,0.29,0.48,10.15,0.65,True,True,True
1765,99,riverbend,arrival court,cedar knock,0.37,wet cedar,0.5,9.86,0.22,0.6,7.905,0.256944,True,True,True
1766,99,roofward,warm lane,paper hush,0.54,polished brass,0.35,18.74,0.29,0.72,8.33,0.463889,True,True,True
1767,99,archive,memory desk,spool click,0.71,cold dust,0.45,16.42,0.27,0.48,6.4,0.670833,True,True,True
1768,99,signal,mast base,beacon pulse,0.41,salt wind,0.3,9.2,0.28,0.66,9.255,0.377778,True,True,True
1769,99,orchard,market plank,roof drip,0.58,apple soil,0.4,15.48,0.26,0.42,5.695,0.584722,True,True,True
1770,99,repair_ring,arrival court,bell hum,0.4,hot copper,0.5,15.46,0.22,0.6,10.18,0.291667,True,True,True
1771,99,riverbend,plank hall,lantern tick,0.5,mud thread,0.3,11.04,0.26,0.66,7.845,0.398611,True,True,True
1772,99,roofward,ledger loft,sun glass hum,0.55,thyme paper,0.4,19.92,0.24,0.42,8.27,0.605556,True,True,True
1773,99,archive,arrival court,page flutter,0.37,ink linen,0.5,13.38,0.67,0.6,6.43,0.3125,True,True,True
1774,99,signal,lantern walk,static crickets,0.54,hot glass,0.35,9.66,0.32,0.72,9.195,0.519444,True,True,True
1775,99,orchard,satchel shed,cart creak,0.71,mud reed,0.45,15.94,0.25,0.48,5.8,0.726389,True,True,True
1776,99,repair_ring,wire bench,wire snap,0.41,stone chalk,0.3,15.92,0.26,0.66,10.12,0.433333,True,True,True
1777,99,riverbend,wet crossing,river slap,0.51,warm oil,0.35,11.5,0.66,0.72,7.95,0.540278,True,True,True
1778,99,roofward,sun sill,hinge ticks,0.68,warm dust,0.45,20.38,0.28,0.48,8.21,0.747222,True,True,True
1779,99,archive,stone stacks,spool click,0.5,cold dust,0.3,14.56,0.29,0.66,6.535,0.454167,True,True,True
