tick_id,day,settlement_id,object_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,days_overdue,default_state,custody_holder,debt_before,debt_after,trust_before,trust_after,default_visible,repair_available,bounded_default
2303,128,roofward,herb ledger,Sera,Orr,Bex,3,116,12,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
2304,129,signal,oil lantern,Ren,Ren,Kesh,3,121,8,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2305,129,orchard,dry cord,Pim,Pim,Suf,2,128,1,late,Mara,0.759,0.76,0.12,0.12,True,True,True
2306,129,repair_ring,cool cloth,Wren,Wren,Juno,2,129,1,late,Vale,0.746,0.758,0.136,0.13,True,True,True
2307,129,riverbend,cedar plank,Ari,Ari,Lio,4,127,2,defaulted,Lio,0.757,0.76,0.13,0.12,True,True,True
2308,129,roofward,herb ledger,Sera,Sera,Orr,3,116,13,defaulted,Bex,0.759,0.76,0.12,0.12,True,True,True
2309,129,archive,memory tag,Vell,Vell,Rin,2,123,6,defaulted,Toma,0.746,0.76,0.136,0.12,True,True,True
2311,129,orchard,seed satchel,Ivo,Ivo,Mara,3,128,1,late,Pim,0.746,0.758,0.125,0.12,True,True,True
2312,129,repair_ring,copper wire,Pax,Pax,Vale,2,126,3,defaulted,Juno,0.751,0.76,0.133,0.12,True,True,True
2313,129,riverbend,binding cord,Cee,Cee,Nox,2,127,2,defaulted,Lio,0.738,0.76,0.145,0.133,True,True,True
2314,129,roofward,shade cloth,Bex,Bex,Fay,2,125,4,defaulted,Orr,0.74,0.76,0.128,0.12,True,True,True
2315,129,archive,signal spool,Nia,Nia,Toma,3,123,6,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
2316,129,signal,oil lantern,Ren,Ren,Kesh,3,121,8,defaulted,Oda,0.746,0.76,0.136,0.12,True,True,True
2317,129,orchard,dry cord,Pim,Pim,Suf,2,128,1,late,Mara,0.74,0.752,0.128,0.122,True,True,True
2318,129,repair_ring,cool cloth,Wren,Wren,Juno,2,129,1,late,Vale,0.76,0.76,0.127,0.121,True,True,True
2319,129,riverbend,cedar plank,Ari,Ari,Lio,4,127,2,defaulted,Lio,0.746,0.76,0.136,0.124,True,True,True
2320,129,roofward,herb ledger,Sera,Sera,Orr,3,116,13,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
2322,130,orchard,dry cord,Pim,Mara,Pim,2,128,2,defaulted,Mara,0.758,0.76,0.12,0.12,True,True,True
2323,130,repair_ring,cool cloth,Wren,Vale,Wren,2,129,1,late,Vale,0.746,0.758,0.137,0.131,True,True,True
2324,130,riverbend,cedar plank,Ari,Nox,Ari,4,127,3,defaulted,Lio,0.758,0.76,0.131,0.12,True,True,True
2325,130,roofward,herb ledger,Sera,Fay,Sera,3,116,14,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
2327,130,signal,wind wrap,Oda,Kesh,Oda,2,130,1,late,Kesh,0.74,0.752,0.128,0.122,True,True,True
2328,130,orchard,seed satchel,Ivo,Suf,Ivo,3,128,2,defaulted,Pim,0.758,0.76,0.12,0.12,True,True,True
2329,130,repair_ring,copper wire,Pax,Juno,Pax,2,126,4,defaulted,Juno,0.751,0.76,0.133,0.12,True,True,True
2330,130,riverbend,binding cord,Cee,Lio,Cee,2,127,3,defaulted,Lio,0.738,0.76,0.145,0.127,True,True,True
2331,130,roofward,shade cloth,Bex,Orr,Bex,2,125,5,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2333,130,signal,oil lantern,Ren,Milo,Ren,3,121,9,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2334,130,orchard,dry cord,Pim,Mara,Pim,2,128,2,defaulted,Mara,0.74,0.76,0.128,0.12,True,True,True
2335,130,repair_ring,cool cloth,Wren,Vale,Wren,2,129,1,late,Vale,0.76,0.76,0.128,0.122,True,True,True
2336,130,riverbend,cedar plank,Ari,Nox,Ari,4,127,3,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
2337,130,roofward,herb ledger,Sera,Fay,Sera,3,116,14,defaulted,Bex,0.74,0.76,0.128,0.12,True,True,True
2339,130,signal,wind wrap,Oda,Kesh,Oda,2,130,1,late,Kesh,0.752,0.76,0.122,0.12,True,True,True
2340,131,repair_ring,cool cloth,Wren,Pax,Vale,2,129,2,defaulted,Vale,0.746,0.76,0.136,0.124,True,True,True
2341,131,riverbend,cedar plank,Ari,Cee,Nox,4,127,4,defaulted,Lio,0.759,0.76,0.133,0.12,True,True,True
2342,131,roofward,herb ledger,Sera,Bex,Fay,3,116,15,defaulted,Bex,0.76,0.76,0.12,0.12,True,True,True
2344,131,signal,wind wrap,Oda,Ren,Kesh,2,130,1,late,Kesh,0.74,0.752,0.128,0.122,True,True,True
2345,131,orchard,seed satchel,Ivo,Pim,Suf,3,128,3,defaulted,Pim,0.758,0.76,0.12,0.12,True,True,True
2346,131,repair_ring,copper wire,Pax,Wren,Juno,2,126,5,defaulted,Juno,0.76,0.76,0.121,0.12,True,True,True
2347,131,riverbend,binding cord,Cee,Ari,Lio,2,127,4,defaulted,Lio,0.74,0.76,0.132,0.12,True,True,True
2348,131,roofward,shade cloth,Bex,Sera,Orr,2,125,6,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2350,131,signal,oil lantern,Ren,Oda,Milo,3,121,10,defaulted,Oda,0.739,0.76,0.128,0.12,True,True,True
2351,131,orchard,dry cord,Pim,Ivo,Mara,2,128,3,defaulted,Mara,0.758,0.76,0.12,0.12,True,True,True
2352,131,repair_ring,cool cloth,Wren,Pax,Vale,2,129,2,defaulted,Vale,0.76,0.76,0.121,0.12,True,True,True
2353,131,riverbend,cedar plank,Ari,Cee,Nox,4,127,4,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
2356,131,signal,wind wrap,Oda,Ren,Kesh,2,130,1,late,Kesh,0.752,0.76,0.122,0.12,True,True,True
2357,131,orchard,seed satchel,Ivo,Pim,Suf,3,128,3,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2358,132,riverbend,cedar plank,Ari,Lio,Cee,4,127,5,defaulted,Lio,0.76,0.76,0.127,0.12,True,True,True
2360,132,archive,memory tag,Vell,Rin,Nia,2,132,1,late,Toma,0.746,0.758,0.136,0.13,True,True,True
2361,132,signal,wind wrap,Oda,Milo,Ren,2,130,2,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2362,132,orchard,seed satchel,Ivo,Mara,Pim,3,128,4,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2363,132,repair_ring,copper wire,Pax,Vale,Wren,2,126,6,defaulted,Juno,0.76,0.76,0.122,0.12,True,True,True
2364,132,riverbend,binding cord,Cee,Nox,Ari,2,127,5,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2366,132,archive,signal spool,Nia,Toma,Vell,3,132,1,late,Vell,0.752,0.76,0.133,0.127,True,True,True
2367,132,signal,oil lantern,Ren,Kesh,Oda,3,121,11,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2368,132,orchard,dry cord,Pim,Suf,Ivo,2,128,4,defaulted,Mara,0.759,0.76,0.12,0.12,True,True,True
2369,132,repair_ring,cool cloth,Wren,Juno,Pax,2,129,3,defaulted,Vale,0.746,0.76,0.136,0.12,True,True,True
2370,132,riverbend,cedar plank,Ari,Lio,Cee,4,127,5,defaulted,Lio,0.746,0.76,0.136,0.12,True,True,True
2372,132,archive,memory tag,Vell,Rin,Nia,2,132,1,late,Toma,0.76,0.76,0.127,0.121,True,True,True
2373,132,signal,wind wrap,Oda,Milo,Ren,2,130,2,defaulted,Kesh,0.759,0.76,0.12,0.12,True,True,True
2374,132,orchard,seed satchel,Ivo,Mara,Pim,3,128,4,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2375,132,repair_ring,copper wire,Pax,Vale,Wren,2,126,6,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2377,133,archive,memory tag,Vell,Vell,Rin,2,132,1,late,Toma,0.746,0.758,0.136,0.13,True,True,True
2378,133,signal,wind wrap,Oda,Oda,Milo,2,130,3,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2379,133,orchard,seed satchel,Ivo,Ivo,Mara,3,128,5,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2380,133,repair_ring,copper wire,Pax,Pax,Vale,2,126,7,defaulted,Juno,0.759,0.76,0.12,0.12,True,True,True
2381,133,riverbend,binding cord,Cee,Cee,Nox,2,127,6,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2383,133,archive,signal spool,Nia,Nia,Toma,3,132,1,late,Vell,0.751,0.76,0.133,0.127,True,True,True
2384,133,signal,oil lantern,Ren,Ren,Kesh,3,121,12,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2385,133,orchard,dry cord,Pim,Pim,Suf,2,128,5,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
2386,133,repair_ring,cool cloth,Wren,Wren,Juno,2,129,4,defaulted,Vale,0.746,0.76,0.136,0.12,True,True,True
2387,133,riverbend,cedar plank,Ari,Ari,Lio,4,127,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2389,133,archive,memory tag,Vell,Vell,Rin,2,132,1,late,Toma,0.76,0.76,0.127,0.121,True,True,True
2390,133,signal,wind wrap,Oda,Oda,Milo,2,130,3,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
2391,133,orchard,seed satchel,Ivo,Ivo,Mara,3,128,5,defaulted,Pim,0.759,0.76,0.12,0.12,True,True,True
2392,133,repair_ring,copper wire,Pax,Pax,Vale,2,126,7,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2393,133,riverbend,binding cord,Cee,Cee,Nox,2,127,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2394,134,archive,memory tag,Vell,Toma,Vell,2,132,2,defaulted,Toma,0.746,0.76,0.143,0.131,True,True,True
2395,134,signal,wind wrap,Oda,Kesh,Oda,2,130,4,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2396,134,orchard,seed satchel,Ivo,Suf,Ivo,3,128,6,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2397,134,repair_ring,copper wire,Pax,Juno,Pax,2,126,8,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
2399,134,roofward,shade cloth,Bex,Orr,Bex,2,134,1,late,Orr,0.745,0.757,0.125,0.12,True,True,True
2400,134,archive,signal spool,Nia,Rin,Nia,3,132,2,defaulted,Vell,0.76,0.76,0.121,0.12,True,True,True
2401,134,signal,oil lantern,Ren,Milo,Ren,3,121,13,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
2402,134,orchard,dry cord,Pim,Mara,Pim,2,128,6,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
2403,134,repair_ring,cool cloth,Wren,Vale,Wren,2,129,5,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
2404,134,riverbend,cedar plank,Ari,Nox,Ari,4,127,7,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
2405,134,roofward,herb ledger,Sera,Fay,Sera,3,134,1,late,Bex,0.76,0.76,0.12,0.12,True,True,True
2406,134,archive,memory tag,Vell,Toma,Vell,2,132,2,defaulted,Toma,0.76,0.76,0.128,0.12,True,True,True
2407,134,signal,wind wrap,Oda,Kesh,Oda,2,130,4,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
2408,134,orchard,seed satchel,Ivo,Suf,Ivo,3,128,6,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2409,134,repair_ring,copper wire,Pax,Juno,Pax,2,126,8,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2411,134,roofward,shade cloth,Bex,Orr,Bex,2,134,1,late,Orr,0.757,0.76,0.12,0.12,True,True,True
2412,135,signal,wind wrap,Oda,Ren,Kesh,2,130,5,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2413,135,orchard,seed satchel,Ivo,Pim,Suf,3,128,7,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2414,135,repair_ring,copper wire,Pax,Wren,Juno,2,126,9,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
2416,135,roofward,shade cloth,Bex,Sera,Orr,2,134,1,late,Orr,0.746,0.758,0.125,0.12,True,True,True
2417,135,archive,signal spool,Nia,Vell,Rin,3,132,3,defaulted,Vell,0.76,0.76,0.121,0.12,True,True,True
2418,135,signal,oil lantern,Ren,Oda,Milo,3,121,14,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2419,135,orchard,dry cord,Pim,Ivo,Mara,2,128,7,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
2421,135,riverbend,cedar plank,Ari,Cee,Nox,4,127,8,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2422,135,roofward,herb ledger,Sera,Bex,Fay,3,134,1,late,Bex,0.745,0.757,0.125,0.12,True,True,True
2423,135,archive,memory tag,Vell,Nia,Toma,2,132,3,defaulted,Toma,0.746,0.76,0.143,0.125,True,True,True
2424,135,signal,wind wrap,Oda,Ren,Kesh,2,130,5,defaulted,Kesh,0.759,0.76,0.12,0.12,True,True,True
2425,135,orchard,seed satchel,Ivo,Pim,Suf,3,128,7,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2426,135,repair_ring,copper wire,Pax,Wren,Juno,2,126,9,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2428,135,roofward,shade cloth,Bex,Sera,Orr,2,134,1,late,Orr,0.758,0.76,0.12,0.12,True,True,True
2429,135,archive,signal spool,Nia,Vell,Rin,3,132,3,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2430,136,orchard,seed satchel,Ivo,Mara,Pim,3,128,8,defaulted,Pim,0.76,0.76,0.12,0.12,True,True,True
2431,136,repair_ring,copper wire,Pax,Vale,Wren,2,126,10,defaulted,Juno,0.759,0.76,0.12,0.12,True,True,True
2432,136,riverbend,binding cord,Cee,Nox,Ari,2,136,1,late,Lio,0.74,0.752,0.128,0.122,True,True,True
2433,136,roofward,shade cloth,Bex,Fay,Sera,2,134,2,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2434,136,archive,signal spool,Nia,Toma,Vell,3,132,4,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
2435,136,signal,oil lantern,Ren,Kesh,Oda,3,121,15,defaulted,Oda,0.76,0.76,0.12,0.12,True,True,True
2436,136,orchard,dry cord,Pim,Suf,Ivo,2,128,8,defaulted,Mara,0.746,0.76,0.136,0.12,True,True,True
2438,136,riverbend,cedar plank,Ari,Lio,Cee,4,127,9,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2439,136,roofward,herb ledger,Sera,Orr,Bex,3,134,2,defaulted,Bex,0.746,0.76,0.136,0.124,True,True,True
2440,136,archive,memory tag,Vell,Rin,Nia,2,132,4,defaulted,Toma,0.746,0.76,0.136,0.12,True,True,True
2441,136,signal,wind wrap,Oda,Milo,Ren,2,130,6,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2443,136,repair_ring,copper wire,Pax,Vale,Wren,2,126,10,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2444,136,riverbend,binding cord,Cee,Nox,Ari,2,136,1,late,Lio,0.752,0.76,0.122,0.12,True,True,True
2445,136,roofward,shade cloth,Bex,Fay,Sera,2,134,2,defaulted,Orr,0.759,0.76,0.12,0.12,True,True,True
2446,136,archive,signal spool,Nia,Toma,Vell,3,132,4,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2447,136,signal,oil lantern,Ren,Kesh,Oda,3,121,15,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
2448,137,repair_ring,copper wire,Pax,Pax,Vale,2,126,11,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
2449,137,riverbend,binding cord,Cee,Cee,Nox,2,136,1,late,Lio,0.74,0.752,0.128,0.122,True,True,True
2450,137,roofward,shade cloth,Bex,Bex,Fay,2,134,3,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2451,137,archive,signal spool,Nia,Nia,Toma,3,132,5,defaulted,Vell,0.76,0.76,0.125,0.12,True,True,True
2452,137,signal,oil lantern,Ren,Ren,Kesh,3,121,16,defaulted,Oda,0.759,0.76,0.12,0.12,True,True,True
2455,137,riverbend,cedar plank,Ari,Ari,Lio,4,127,10,defaulted,Lio,0.738,0.76,0.128,0.12,True,True,True
2456,137,roofward,herb ledger,Sera,Sera,Orr,3,134,3,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
2457,137,archive,memory tag,Vell,Vell,Rin,2,132,5,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
2458,137,signal,wind wrap,Oda,Oda,Milo,2,130,7,defaulted,Kesh,0.74,0.76,0.128,0.12,True,True,True
2459,137,orchard,seed satchel,Ivo,Ivo,Mara,3,137,1,late,Pim,0.76,0.76,0.12,0.12,True,True,True
2460,137,repair_ring,copper wire,Pax,Pax,Vale,2,126,11,defaulted,Juno,0.746,0.76,0.136,0.12,True,True,True
2461,137,riverbend,binding cord,Cee,Cee,Nox,2,136,1,late,Lio,0.752,0.76,0.122,0.12,True,True,True
2462,137,roofward,shade cloth,Bex,Bex,Fay,2,134,3,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2463,137,archive,signal spool,Nia,Nia,Toma,3,132,5,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2466,138,riverbend,binding cord,Cee,Lio,Cee,2,136,2,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2467,138,roofward,shade cloth,Bex,Orr,Bex,2,134,4,defaulted,Orr,0.76,0.76,0.121,0.12,True,True,True
2468,138,archive,signal spool,Nia,Rin,Nia,3,132,6,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
2471,138,repair_ring,cool cloth,Wren,Vale,Wren,2,138,1,late,Vale,0.74,0.752,0.128,0.122,True,True,True
2472,138,riverbend,cedar plank,Ari,Nox,Ari,4,127,11,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2473,138,roofward,herb ledger,Sera,Fay,Sera,3,134,4,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
2474,138,archive,memory tag,Vell,Toma,Vell,2,132,6,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
2476,138,orchard,seed satchel,Ivo,Suf,Ivo,3,137,1,late,Pim,0.76,0.76,0.12,0.12,True,True,True
2477,138,repair_ring,copper wire,Pax,Juno,Pax,2,126,12,defaulted,Juno,0.74,0.76,0.128,0.12,True,True,True
2478,138,riverbend,binding cord,Cee,Lio,Cee,2,136,2,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
2479,138,roofward,shade cloth,Bex,Orr,Bex,2,134,4,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2480,138,archive,signal spool,Nia,Rin,Nia,3,132,6,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2483,138,repair_ring,cool cloth,Wren,Vale,Wren,2,138,1,late,Vale,0.752,0.76,0.122,0.12,True,True,True
2484,139,roofward,shade cloth,Bex,Sera,Orr,2,134,5,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2485,139,archive,signal spool,Nia,Vell,Rin,3,132,7,defaulted,Vell,0.759,0.76,0.12,0.12,True,True,True
2486,139,signal,oil lantern,Ren,Oda,Milo,3,139,1,late,Oda,0.76,0.76,0.12,0.12,True,True,True
2488,139,repair_ring,cool cloth,Wren,Pax,Vale,2,138,1,late,Vale,0.74,0.752,0.128,0.122,True,True,True
2489,139,riverbend,cedar plank,Ari,Cee,Nox,4,127,12,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2490,139,roofward,herb ledger,Sera,Bex,Fay,3,134,5,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
2491,139,archive,memory tag,Vell,Nia,Toma,2,132,7,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
2492,139,signal,wind wrap,Oda,Ren,Kesh,2,139,1,late,Kesh,0.746,0.758,0.125,0.12,True,True,True
2493,139,orchard,seed satchel,Ivo,Pim,Suf,3,137,2,defaulted,Pim,0.752,0.76,0.133,0.121,True,True,True
2494,139,repair_ring,copper wire,Pax,Wren,Juno,2,126,13,defaulted,Juno,0.739,0.76,0.128,0.12,True,True,True
2495,139,riverbend,binding cord,Cee,Ari,Lio,2,136,3,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2496,139,roofward,shade cloth,Bex,Sera,Orr,2,134,5,defaulted,Orr,0.759,0.76,0.12,0.12,True,True,True
2497,139,archive,signal spool,Nia,Vell,Rin,3,132,7,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2498,139,signal,oil lantern,Ren,Oda,Milo,3,139,1,late,Oda,0.74,0.752,0.128,0.122,True,True,True
2500,139,repair_ring,cool cloth,Wren,Pax,Vale,2,138,1,late,Vale,0.752,0.76,0.122,0.12,True,True,True
2501,139,riverbend,cedar plank,Ari,Cee,Nox,4,127,12,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2502,140,archive,signal spool,Nia,Toma,Vell,3,132,8,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
2503,140,signal,oil lantern,Ren,Kesh,Oda,3,139,1,late,Oda,0.759,0.76,0.12,0.12,True,True,True
2504,140,orchard,dry cord,Pim,Suf,Ivo,2,140,1,late,Mara,0.746,0.758,0.136,0.13,True,True,True
2505,140,repair_ring,cool cloth,Wren,Juno,Pax,2,138,2,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
2506,140,riverbend,cedar plank,Ari,Lio,Cee,4,127,13,defaulted,Lio,0.759,0.76,0.12,0.12,True,True,True
2507,140,roofward,herb ledger,Sera,Orr,Bex,3,134,6,defaulted,Bex,0.746,0.76,0.136,0.12,True,True,True
2509,140,signal,wind wrap,Oda,Milo,Ren,2,139,1,late,Kesh,0.746,0.758,0.125,0.12,True,True,True
2510,140,orchard,seed satchel,Ivo,Mara,Pim,3,137,3,defaulted,Pim,0.751,0.76,0.133,0.12,True,True,True
2511,140,repair_ring,copper wire,Pax,Vale,Wren,2,126,14,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
2512,140,riverbend,binding cord,Cee,Nox,Ari,2,136,4,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2513,140,roofward,shade cloth,Bex,Fay,Sera,2,134,6,defaulted,Orr,0.76,0.76,0.12,0.12,True,True,True
2514,140,archive,signal spool,Nia,Toma,Vell,3,132,8,defaulted,Vell,0.746,0.76,0.136,0.12,True,True,True
2515,140,signal,oil lantern,Ren,Kesh,Oda,3,139,1,late,Oda,0.74,0.752,0.128,0.122,True,True,True
2516,140,orchard,dry cord,Pim,Suf,Ivo,2,140,1,late,Mara,0.76,0.76,0.127,0.121,True,True,True
2517,140,repair_ring,cool cloth,Wren,Juno,Pax,2,138,2,defaulted,Vale,0.759,0.76,0.12,0.12,True,True,True
2518,140,riverbend,cedar plank,Ari,Lio,Cee,4,127,13,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2520,141,signal,oil lantern,Ren,Ren,Kesh,3,139,2,defaulted,Oda,0.758,0.76,0.12,0.12,True,True,True
2521,141,orchard,dry cord,Pim,Pim,Suf,2,140,1,late,Mara,0.746,0.758,0.137,0.131,True,True,True
2522,141,repair_ring,cool cloth,Wren,Wren,Juno,2,138,3,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
2523,141,riverbend,cedar plank,Ari,Ari,Lio,4,127,14,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2525,141,archive,memory tag,Vell,Vell,Rin,2,141,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
2526,141,signal,wind wrap,Oda,Oda,Milo,2,139,2,defaulted,Kesh,0.758,0.76,0.12,0.12,True,True,True
2527,141,orchard,seed satchel,Ivo,Ivo,Mara,3,137,4,defaulted,Pim,0.751,0.76,0.133,0.12,True,True,True
2528,141,repair_ring,copper wire,Pax,Pax,Vale,2,126,15,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
2529,141,riverbend,binding cord,Cee,Cee,Nox,2,136,5,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2531,141,archive,signal spool,Nia,Nia,Toma,3,132,9,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
2532,141,signal,oil lantern,Ren,Ren,Kesh,3,139,2,defaulted,Oda,0.74,0.76,0.128,0.12,True,True,True
2533,141,orchard,dry cord,Pim,Pim,Suf,2,140,1,late,Mara,0.76,0.76,0.128,0.122,True,True,True
2534,141,repair_ring,cool cloth,Wren,Wren,Juno,2,138,3,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
2535,141,riverbend,cedar plank,Ari,Ari,Lio,4,127,14,defaulted,Lio,0.74,0.76,0.128,0.12,True,True,True
2537,141,archive,memory tag,Vell,Vell,Rin,2,141,1,late,Toma,0.752,0.76,0.122,0.12,True,True,True
2538,142,orchard,dry cord,Pim,Mara,Pim,2,140,2,defaulted,Mara,0.746,0.76,0.136,0.124,True,True,True
2539,142,repair_ring,cool cloth,Wren,Vale,Wren,2,138,4,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
2540,142,riverbend,cedar plank,Ari,Nox,Ari,4,127,15,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2542,142,archive,memory tag,Vell,Toma,Vell,2,141,1,late,Toma,0.74,0.752,0.128,0.122,True,True,True
2543,142,signal,wind wrap,Oda,Kesh,Oda,2,139,3,defaulted,Kesh,0.758,0.76,0.12,0.12,True,True,True
2544,142,orchard,seed satchel,Ivo,Suf,Ivo,3,137,5,defaulted,Pim,0.76,0.76,0.121,0.12,True,True,True
2545,142,repair_ring,copper wire,Pax,Juno,Pax,2,126,16,defaulted,Juno,0.759,0.76,0.12,0.12,True,True,True
2546,142,riverbend,binding cord,Cee,Lio,Cee,2,136,6,defaulted,Lio,0.76,0.76,0.12,0.12,True,True,True
2548,142,archive,signal spool,Nia,Rin,Nia,3,132,10,defaulted,Vell,0.739,0.76,0.128,0.12,True,True,True
2549,142,signal,oil lantern,Ren,Milo,Ren,3,139,3,defaulted,Oda,0.758,0.76,0.12,0.12,True,True,True
2550,142,orchard,dry cord,Pim,Mara,Pim,2,140,2,defaulted,Mara,0.76,0.76,0.121,0.12,True,True,True
2551,142,repair_ring,cool cloth,Wren,Vale,Wren,2,138,4,defaulted,Vale,0.76,0.76,0.12,0.12,True,True,True
2554,142,archive,memory tag,Vell,Toma,Vell,2,141,1,late,Toma,0.752,0.76,0.122,0.12,True,True,True
2555,142,signal,wind wrap,Oda,Kesh,Oda,2,139,3,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
2556,143,repair_ring,cool cloth,Wren,Pax,Vale,2,138,5,defaulted,Vale,0.74,0.76,0.128,0.12,True,True,True
2558,143,roofward,herb ledger,Sera,Bex,Fay,3,143,1,late,Bex,0.746,0.758,0.136,0.13,True,True,True
2559,143,archive,memory tag,Vell,Nia,Toma,2,141,2,defaulted,Toma,0.74,0.76,0.128,0.12,True,True,True
2560,143,signal,wind wrap,Oda,Ren,Kesh,2,139,4,defaulted,Kesh,0.76,0.76,0.12,0.12,True,True,True
2561,143,orchard,seed satchel,Ivo,Pim,Suf,3,137,6,defaulted,Pim,0.76,0.76,0.122,0.12,True,True,True
2562,143,repair_ring,copper wire,Pax,Wren,Juno,2,126,17,defaulted,Juno,0.76,0.76,0.12,0.12,True,True,True
2564,143,roofward,shade cloth,Bex,Sera,Orr,2,143,1,late,Orr,0.752,0.76,0.133,0.127,True,True,True
2565,143,archive,signal spool,Nia,Vell,Rin,3,132,11,defaulted,Vell,0.76,0.76,0.12,0.12,True,True,True
