tick_id,day,week,settlement_id,resident_id,food_item,water_source,shelter_id,food_stock_before,food_stock_after,water_stock_before,water_stock_after,shelter_occupancy,shelter_capacity,hunger_before,hunger_after,thirst_before,thirst_after,ration_policy,economy_visible,reserve_floor_preserved
1826,115,17,glass_harbor,Puck,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1827,115,17,cinder_garden,Wren,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1828,115,17,lichen_bridge,Kio,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1829,115,17,orchid_engine,Cai,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1830,115,17,moss_ward,Milo,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1831,115,17,glass_harbor,Sera,salt porridge,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1832,115,17,cinder_garden,Juno,ember fruit,dew tray,seed shelf,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1833,115,17,lichen_bridge,Luma,bridge stew,wall seep,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1834,115,17,orchid_engine,Dax,orchid rice,valve cistern,orchid bay,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1835,115,17,moss_ward,Tala,broth,rain jar,root alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1836,115,17,glass_harbor,Nia,tea loaf,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1837,115,17,cinder_garden,Pax,seed meal,cool basin,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1838,115,17,lichen_bridge,Rin,rope grain,meal cistern,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1839,115,17,orchid_engine,Eli,steam tea,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1840,116,17,glass_harbor,Nia,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1841,116,17,cinder_garden,Pax,seed meal,dew tray,seed shelf,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1842,116,17,lichen_bridge,Rin,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1843,116,17,orchid_engine,Eli,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1844,116,17,moss_ward,Ari,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1845,116,17,glass_harbor,Oren,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1846,116,17,cinder_garden,Vale,cool mash,cool basin,cool basin,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1847,116,17,lichen_bridge,Sol,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1848,116,17,orchid_engine,Bea,gear stew,condense pan,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1849,116,17,moss_ward,Fay,root cakes,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1850,116,17,glass_harbor,Puck,salt porridge,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1851,116,17,cinder_garden,Wren,ember fruit,dew tray,shade tent,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1852,116,17,lichen_bridge,Kio,bridge stew,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1853,116,17,orchid_engine,Cai,orchid rice,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1854,116,17,moss_ward,Milo,broth,rain jar,dry loft,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1855,116,17,glass_harbor,Sera,tea loaf,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1856,117,17,lichen_bridge,Kio,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1857,117,17,orchid_engine,Cai,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1858,117,17,moss_ward,Milo,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1859,117,17,glass_harbor,Sera,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1860,117,17,cinder_garden,Juno,seed meal,dew tray,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1861,117,17,lichen_bridge,Luma,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1862,117,17,orchid_engine,Dax,steam tea,valve cistern,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1863,117,17,moss_ward,Tala,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1864,117,17,glass_harbor,Nia,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1865,117,17,cinder_garden,Pax,cool mash,cool basin,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1866,117,17,lichen_bridge,Rin,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1867,117,17,orchid_engine,Eli,gear stew,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1868,117,17,moss_ward,Ari,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1869,117,17,glass_harbor,Oren,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1870,117,17,cinder_garden,Vale,ember fruit,dew tray,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1871,117,17,lichen_bridge,Sol,bridge stew,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1872,118,17,moss_ward,Ari,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1873,118,17,glass_harbor,Oren,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1874,118,17,cinder_garden,Vale,ember fruit,cool basin,seed shelf,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1875,118,17,lichen_bridge,Sol,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1876,118,17,orchid_engine,Bea,orchid rice,condense pan,orchid bay,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1877,118,17,moss_ward,Fay,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1878,118,17,glass_harbor,Puck,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1879,118,17,cinder_garden,Wren,seed meal,dew tray,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1880,118,17,lichen_bridge,Kio,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1881,118,17,orchid_engine,Cai,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1882,118,17,moss_ward,Milo,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1883,118,17,glass_harbor,Sera,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1884,118,17,cinder_garden,Juno,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1885,118,17,lichen_bridge,Luma,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1886,118,17,orchid_engine,Dax,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1887,118,17,moss_ward,Tala,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1888,119,17,cinder_garden,Juno,cool mash,dew tray,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1889,119,17,lichen_bridge,Luma,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1890,119,17,orchid_engine,Dax,gear stew,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1891,119,17,moss_ward,Tala,root cakes,rain jar,moss hall,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
1892,119,17,glass_harbor,Nia,salt porridge,fog catcher,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1893,119,17,cinder_garden,Pax,ember fruit,cool basin,shade tent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1894,119,17,lichen_bridge,Rin,bridge stew,meal cistern,meal room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1895,119,17,orchid_engine,Eli,orchid rice,condense pan,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1896,119,17,moss_ward,Ari,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1897,119,17,glass_harbor,Oren,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1898,119,17,cinder_garden,Vale,seed meal,dew tray,seed shelf,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1899,119,17,lichen_bridge,Sol,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1900,119,17,orchid_engine,Bea,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1901,119,17,moss_ward,Fay,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1902,119,17,glass_harbor,Puck,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1903,119,17,cinder_garden,Wren,cool mash,cool basin,cool basin,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1904,120,18,orchid_engine,Bea,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1905,120,18,moss_ward,Fay,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1906,120,18,glass_harbor,Puck,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1907,120,18,cinder_garden,Wren,seed meal,dew tray,shade tent,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1908,120,18,lichen_bridge,Kio,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1909,120,18,orchid_engine,Cai,steam tea,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1910,120,18,moss_ward,Milo,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1911,120,18,glass_harbor,Sera,kelp roll,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1912,120,18,cinder_garden,Juno,cool mash,cool basin,seed shelf,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1913,120,18,lichen_bridge,Luma,lichen soup,meal cistern,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1914,120,18,orchid_engine,Dax,gear stew,condense pan,orchid bay,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1915,120,18,moss_ward,Tala,root cakes,spring pipe,root alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1916,120,18,glass_harbor,Nia,salt porridge,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1917,120,18,cinder_garden,Pax,ember fruit,dew tray,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1918,120,18,lichen_bridge,Rin,bridge stew,wall seep,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1919,120,18,orchid_engine,Eli,orchid rice,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1920,121,18,glass_harbor,Nia,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1921,121,18,cinder_garden,Pax,ember fruit,cool basin,seed shelf,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1922,121,18,lichen_bridge,Rin,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1923,121,18,orchid_engine,Eli,orchid rice,condense pan,orchid bay,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1924,121,18,moss_ward,Ari,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1925,121,18,glass_harbor,Oren,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1926,121,18,cinder_garden,Vale,seed meal,dew tray,cool basin,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1927,121,18,lichen_bridge,Sol,rope grain,wall seep,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1928,121,18,orchid_engine,Bea,steam tea,valve cistern,sleep cot,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1929,121,18,moss_ward,Fay,moss bread,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1930,121,18,glass_harbor,Puck,kelp roll,fog catcher,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1931,121,18,cinder_garden,Wren,cool mash,cool basin,shade tent,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1932,121,18,lichen_bridge,Kio,lichen soup,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1933,121,18,orchid_engine,Cai,gear stew,condense pan,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1934,121,18,moss_ward,Milo,root cakes,spring pipe,dry loft,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1935,121,18,glass_harbor,Sera,salt porridge,cistern,lamp bunk,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1936,122,18,lichen_bridge,Kio,lichen soup,wall seep,lichen wall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1937,122,18,orchid_engine,Cai,gear stew,valve cistern,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1938,122,18,moss_ward,Milo,root cakes,rain jar,moss hall,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1939,122,18,glass_harbor,Sera,salt porridge,fog catcher,net room,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1940,122,18,cinder_garden,Juno,ember fruit,cool basin,shade tent,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1941,122,18,lichen_bridge,Luma,bridge stew,meal cistern,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1942,122,18,orchid_engine,Dax,orchid rice,condense pan,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1943,122,18,moss_ward,Tala,broth,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1944,122,18,glass_harbor,Nia,tea loaf,cistern,lamp bunk,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1945,122,18,cinder_garden,Pax,seed meal,dew tray,seed shelf,180.0,180.0,170.0,170.0,7,9,0.0,0.018,0.0,0.016,normal meal,True,True
1946,122,18,lichen_bridge,Rin,rope grain,wall seep,rest alcove,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1947,122,18,orchid_engine,Eli,steam tea,valve cistern,orchid bay,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1948,122,18,moss_ward,Ari,moss bread,rain jar,root alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1949,122,18,glass_harbor,Oren,kelp roll,fog catcher,steam alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1950,122,18,cinder_garden,Vale,cool mash,cool basin,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1951,122,18,lichen_bridge,Sol,lichen soup,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1952,123,18,moss_ward,Ari,moss bread,spring pipe,dry loft,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1953,123,18,glass_harbor,Oren,kelp roll,cistern,lamp bunk,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1954,123,18,cinder_garden,Vale,cool mash,dew tray,seed shelf,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1955,123,18,lichen_bridge,Sol,lichen soup,wall seep,rest alcove,180.0,180.0,170.0,170.0,7,9,0.0,0.0,0.0,0.0,normal meal,True,True
1956,123,18,orchid_engine,Bea,gear stew,valve cistern,orchid bay,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1957,123,18,moss_ward,Fay,root cakes,rain jar,root alcove,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1958,123,18,glass_harbor,Puck,salt porridge,fog catcher,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1959,123,18,cinder_garden,Wren,ember fruit,cool basin,cool basin,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1960,123,18,lichen_bridge,Kio,bridge stew,meal cistern,lichen wall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1961,123,18,orchid_engine,Cai,orchid rice,condense pan,sleep cot,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1962,123,18,moss_ward,Milo,broth,spring pipe,moss hall,180.0,180.0,170.0,170.0,5,9,0.0,0.018,0.0,0.016,normal meal,True,True
1963,123,18,glass_harbor,Sera,tea loaf,cistern,net room,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1964,123,18,cinder_garden,Juno,seed meal,dew tray,shade tent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1965,123,18,lichen_bridge,Luma,rope grain,wall seep,meal room,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1966,123,18,orchid_engine,Dax,steam tea,valve cistern,warm vent,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1967,123,18,moss_ward,Tala,moss bread,rain jar,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1968,124,18,cinder_garden,Juno,seed meal,cool basin,cool basin,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1969,124,18,lichen_bridge,Luma,rope grain,meal cistern,lichen wall,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1970,124,18,orchid_engine,Dax,steam tea,condense pan,sleep cot,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
1971,124,18,moss_ward,Tala,moss bread,spring pipe,moss hall,180.0,180.0,170.0,170.0,8,9,0.0,0.0,0.0,0.0,normal meal,True,True
1972,124,18,glass_harbor,Nia,kelp roll,cistern,net room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1973,124,18,cinder_garden,Pax,cool mash,dew tray,shade tent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1974,124,18,lichen_bridge,Rin,lichen soup,wall seep,meal room,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1975,124,18,orchid_engine,Eli,gear stew,valve cistern,warm vent,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1976,124,18,moss_ward,Ari,root cakes,rain jar,dry loft,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1977,124,18,glass_harbor,Oren,salt porridge,fog catcher,lamp bunk,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1978,124,18,cinder_garden,Vale,ember fruit,cool basin,seed shelf,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1979,124,18,lichen_bridge,Sol,bridge stew,meal cistern,rest alcove,180.0,180.0,170.0,170.0,6,9,0.0,0.018,0.0,0.016,normal meal,True,True
1980,124,18,orchid_engine,Bea,orchid rice,condense pan,orchid bay,180.0,180.0,170.0,170.0,6,9,0.018,0.018,0.016,0.016,normal meal,True,True
1981,124,18,moss_ward,Fay,broth,spring pipe,root alcove,180.0,180.0,170.0,170.0,7,9,0.018,0.018,0.016,0.016,normal meal,True,True
1982,124,18,glass_harbor,Puck,tea loaf,cistern,steam alcove,180.0,180.0,170.0,170.0,5,9,0.018,0.018,0.016,0.016,normal meal,True,True
1983,124,18,cinder_garden,Wren,seed meal,dew tray,cool basin,180.0,180.0,170.0,170.0,8,9,0.018,0.0,0.016,0.0,normal meal,True,True
1984,125,18,orchid_engine,Bea,orchid rice,valve cistern,warm vent,180.0,180.0,170.0,170.0,6,9,0.018,0.0,0.016,0.0,normal meal,True,True
1985,125,18,moss_ward,Fay,broth,rain jar,dry loft,180.0,180.0,170.0,170.0,7,9,0.018,0.0,0.016,0.0,normal meal,True,True
