tick_id,day,settlement_id,resident_id,animation_id,gaze_keyframes,posture_keyframes,gesture_keyframes,duration_ms,loop_mode,relationship,queue_pressure,trust_repair_need,animation_matches_state,visible_animation_timeline,not_private_workspace_dump
1170,66,repair_ring,Vale,anim:repair_ring:Vale:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1171,66,riverbend,Ari,anim:riverbend:Ari:585,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.34,0.0,True,True,True
1171,66,riverbend,Lio,anim:riverbend:Lio:586,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.458,0.1184,True,True,True
1171,66,riverbend,Cee,anim:riverbend:Cee:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1172,66,roofward,Fay,anim:roofward:Fay:585,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1172,66,roofward,Sera,anim:roofward:Sera:586,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1172,66,roofward,Orr,anim:roofward:Orr:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.286,0.0,True,True,True
1173,66,archive,Nia,anim:archive:Nia:585,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.19,0.0,True,True,True
1173,66,archive,Toma,anim:archive:Toma:586,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1173,66,archive,Vell,anim:archive:Vell:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1174,66,signal,Milo,anim:signal:Milo:585,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.38,0.0,True,True,True
1174,66,signal,Ren,anim:signal:Ren:586,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.346,0.0,True,True,True
1174,66,signal,Kesh,anim:signal:Kesh:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1175,66,orchard,Ivo,anim:orchard:Ivo:585,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1175,66,orchard,Mara,anim:orchard:Mara:586,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1175,66,orchard,Pim,anim:orchard:Pim:587,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.278,0.0,True,True,True
1176,66,repair_ring,Juno,anim:repair_ring:Juno:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.182,0.0,True,True,True
1176,66,repair_ring,Pax,anim:repair_ring:Pax:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1176,66,repair_ring,Vale,anim:repair_ring:Vale:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1177,66,riverbend,Ari,anim:riverbend:Ari:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.34,0.0,True,True,True
1177,66,riverbend,Lio,anim:riverbend:Lio:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.458,0.1184,True,True,True
1177,66,riverbend,Cee,anim:riverbend:Cee:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1178,66,roofward,Fay,anim:roofward:Fay:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1178,66,roofward,Sera,anim:roofward:Sera:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1178,66,roofward,Orr,anim:roofward:Orr:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.278,0.0,True,True,True
1179,66,archive,Nia,anim:archive:Nia:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.182,0.0,True,True,True
1179,66,archive,Toma,anim:archive:Toma:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1179,66,archive,Vell,anim:archive:Vell:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1180,66,signal,Milo,anim:signal:Milo:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.38,0.0,True,True,True
1180,66,signal,Ren,anim:signal:Ren:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1180,66,signal,Kesh,anim:signal:Kesh:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1181,66,orchard,Ivo,anim:orchard:Ivo:588,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1181,66,orchard,Mara,anim:orchard:Mara:589,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1181,66,orchard,Pim,anim:orchard:Pim:590,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1182,66,repair_ring,Juno,anim:repair_ring:Juno:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1182,66,repair_ring,Pax,anim:repair_ring:Pax:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1182,66,repair_ring,Vale,anim:repair_ring:Vale:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1183,66,riverbend,Ari,anim:riverbend:Ari:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.34,0.0,True,True,True
1183,66,riverbend,Lio,anim:riverbend:Lio:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.46,0.0968,True,True,True
1183,66,riverbend,Cee,anim:riverbend:Cee:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1184,66,roofward,Fay,anim:roofward:Fay:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1184,66,roofward,Sera,anim:roofward:Sera:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1184,66,roofward,Orr,anim:roofward:Orr:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1185,66,archive,Nia,anim:archive:Nia:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1185,66,archive,Toma,anim:archive:Toma:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1185,66,archive,Vell,anim:archive:Vell:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1186,66,signal,Milo,anim:signal:Milo:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.38,0.0,True,True,True
1186,66,signal,Ren,anim:signal:Ren:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1186,66,signal,Kesh,anim:signal:Kesh:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1187,66,orchard,Ivo,anim:orchard:Ivo:591,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1187,66,orchard,Mara,anim:orchard:Mara:592,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1187,66,orchard,Pim,anim:orchard:Pim:593,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1188,67,riverbend,Ari,anim:riverbend:Ari:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.342,0.0,True,True,True
1188,67,riverbend,Lio,anim:riverbend:Lio:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.46,0.0968,True,True,True
1188,67,riverbend,Cee,anim:riverbend:Cee:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1189,67,roofward,Fay,anim:roofward:Fay:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1189,67,roofward,Sera,anim:roofward:Sera:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1189,67,roofward,Orr,anim:roofward:Orr:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1190,67,archive,Nia,anim:archive:Nia:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1190,67,archive,Toma,anim:archive:Toma:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1190,67,archive,Vell,anim:archive:Vell:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1191,67,signal,Milo,anim:signal:Milo:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.38,0.0,True,True,True
1191,67,signal,Ren,anim:signal:Ren:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1191,67,signal,Kesh,anim:signal:Kesh:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1192,67,orchard,Ivo,anim:orchard:Ivo:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1192,67,orchard,Mara,anim:orchard:Mara:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.272,0.0,True,True,True
1192,67,orchard,Pim,anim:orchard:Pim:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1193,67,repair_ring,Juno,anim:repair_ring:Juno:594,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1193,67,repair_ring,Pax,anim:repair_ring:Pax:595,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1193,67,repair_ring,Vale,anim:repair_ring:Vale:596,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.176,0.0,True,True,True
1194,67,riverbend,Ari,anim:riverbend:Ari:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.342,0.0,True,True,True
1194,67,riverbend,Lio,anim:riverbend:Lio:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.46,0.0968,True,True,True
1194,67,riverbend,Cee,anim:riverbend:Cee:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1195,67,roofward,Fay,anim:roofward:Fay:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1195,67,roofward,Sera,anim:roofward:Sera:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.272,0.0,True,True,True
1195,67,roofward,Orr,anim:roofward:Orr:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1196,67,archive,Nia,anim:archive:Nia:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1196,67,archive,Toma,anim:archive:Toma:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1196,67,archive,Vell,anim:archive:Vell:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.176,0.0,True,True,True
1197,67,signal,Milo,anim:signal:Milo:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.382,0.0,True,True,True
1197,67,signal,Ren,anim:signal:Ren:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1197,67,signal,Kesh,anim:signal:Kesh:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1198,67,orchard,Ivo,anim:orchard:Ivo:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1198,67,orchard,Mara,anim:orchard:Mara:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1198,67,orchard,Pim,anim:orchard:Pim:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1199,67,repair_ring,Juno,anim:repair_ring:Juno:597,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1199,67,repair_ring,Pax,anim:repair_ring:Pax:598,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1199,67,repair_ring,Vale,anim:repair_ring:Vale:599,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.178,0.0,True,True,True
1200,67,riverbend,Ari,anim:riverbend:Ari:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.344,0.0,True,True,True
1200,67,riverbend,Lio,anim:riverbend:Lio:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.46,0.0968,True,True,True
1200,67,riverbend,Cee,anim:riverbend:Cee:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1201,67,roofward,Fay,anim:roofward:Fay:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1201,67,roofward,Sera,anim:roofward:Sera:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1201,67,roofward,Orr,anim:roofward:Orr:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1202,67,archive,Nia,anim:archive:Nia:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1202,67,archive,Toma,anim:archive:Toma:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1202,67,archive,Vell,anim:archive:Vell:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.178,0.0,True,True,True
1203,67,signal,Milo,anim:signal:Milo:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.382,0.0,True,True,True
1203,67,signal,Ren,anim:signal:Ren:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1203,67,signal,Kesh,anim:signal:Kesh:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1204,67,orchard,Ivo,anim:orchard:Ivo:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1204,67,orchard,Mara,anim:orchard:Mara:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1204,67,orchard,Pim,anim:orchard:Pim:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1205,67,repair_ring,Juno,anim:repair_ring:Juno:600,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1205,67,repair_ring,Pax,anim:repair_ring:Pax:601,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1205,67,repair_ring,Vale,anim:repair_ring:Vale:602,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.17,0.0,True,True,True
1206,68,roofward,Fay,anim:roofward:Fay:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1206,68,roofward,Sera,anim:roofward:Sera:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1206,68,roofward,Orr,anim:roofward:Orr:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1207,68,archive,Nia,anim:archive:Nia:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1207,68,archive,Toma,anim:archive:Toma:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1207,68,archive,Vell,anim:archive:Vell:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.178,0.0,True,True,True
1208,68,signal,Milo,anim:signal:Milo:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.382,0.0,True,True,True
1208,68,signal,Ren,anim:signal:Ren:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1208,68,signal,Kesh,anim:signal:Kesh:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.348,0.0,True,True,True
1209,68,orchard,Ivo,anim:orchard:Ivo:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.272,0.0,True,True,True
1209,68,orchard,Mara,anim:orchard:Mara:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1209,68,orchard,Pim,anim:orchard:Pim:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1210,68,repair_ring,Juno,anim:repair_ring:Juno:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
1210,68,repair_ring,Pax,anim:repair_ring:Pax:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.176,0.0,True,True,True
1210,68,repair_ring,Vale,anim:repair_ring:Vale:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.17,0.0,True,True,True
1211,68,riverbend,Ari,anim:riverbend:Ari:603,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.344,0.0,True,True,True
1211,68,riverbend,Lio,anim:riverbend:Lio:604,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.46,0.0968,True,True,True
1211,68,riverbend,Cee,anim:riverbend:Cee:605,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.35,0.0,True,True,True
1212,68,roofward,Fay,anim:roofward:Fay:606,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.272,0.0,True,True,True
1212,68,roofward,Sera,anim:roofward:Sera:607,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.274,0.0,True,True,True
1212,68,roofward,Orr,anim:roofward:Orr:608,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.28,0.0,True,True,True
1213,68,archive,Nia,anim:archive:Nia:606,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.184,0.0,True,True,True
