tick_id,day,settlement_id,object_id,owner_id,object_use,avatar_action,permission_state,inventory_before,inventory_after,location_after,owner_badge_visible,permission_badge_visible,rollback_action_visible,consequence_visible,ownership_respected_or_repairable
1938,108,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
1939,108,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
1940,108,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
1941,108,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1942,108,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
1943,108,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1944,109,riverbend,ridge lantern,Lio,signal,move_forward,observed,dry shawl,dry shawl,arrival court,True,True,True,True,True
1945,109,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
1946,109,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1947,109,signal,mast rope,Milo,repair,pickup_owned_object,deferred,mast rope,mast rope,avatar inventory,True,True,True,True,True
1948,109,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
1949,109,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1950,109,riverbend,dry shawl,shared,care,pickup_owned_object,not_requested,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
1951,109,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
1952,109,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
1953,109,signal,signal lens,Kesh,craft,offer_help,respectful,mast rope,mast rope,lantern walk,True,True,True,True,True
1954,109,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
1955,109,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
1956,109,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
1957,109,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
1958,109,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1959,109,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
1960,109,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1961,109,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1962,110,roofward,brass hinge,Orr,repair,turn_right,observed,empty,empty,sun sill,True,True,True,True,True
1963,110,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1964,110,signal,mast rope,Milo,repair,pickup_owned_object,deferred,mast rope,mast rope,avatar inventory,True,True,True,True,True
1965,110,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
1966,110,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1967,110,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
1968,110,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
1969,110,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
1970,110,signal,signal lens,Kesh,craft,offer_help,respectful,mast rope,mast rope,lantern walk,True,True,True,True,True
1971,110,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
1972,110,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
1973,110,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
1974,110,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
1975,110,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1976,110,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
1977,110,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1978,110,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1979,110,riverbend,dry shawl,shared,care,approach_group,observed,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
1980,111,archive,clean cloth,shared,care,start_conversation,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1981,111,signal,mast rope,Milo,repair,pickup_owned_object,deferred,mast rope,mast rope,avatar inventory,True,True,True,True,True
1982,111,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
1983,111,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
1984,111,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
1985,111,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
1986,111,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
1987,111,signal,signal lens,Kesh,craft,offer_help,respectful,mast rope,mast rope,lantern walk,True,True,True,True,True
1988,111,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
1989,111,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
1990,111,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
1991,111,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
1992,111,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
1993,111,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
1994,111,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
1995,111,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
1996,111,riverbend,dry shawl,shared,care,approach_group,observed,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
1997,111,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
1998,112,signal,mast rope,Milo,repair,pickup_owned_object,deferred,mast rope,mast rope,avatar inventory,True,True,True,True,True
1999,112,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2000,112,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2001,112,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2002,112,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2003,112,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2004,112,signal,signal lens,Kesh,craft,offer_help,respectful,mast rope,mast rope,lantern walk,True,True,True,True,True
2005,112,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
2006,112,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
2007,112,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
2008,112,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
2009,112,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2010,112,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
2011,112,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
2012,112,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
2013,112,riverbend,dry shawl,shared,care,approach_group,observed,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2014,112,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
2015,112,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
2016,113,orchard,market token,Mara,trade,drop_object,returning,empty,empty,satchel shed,True,True,True,True,True
2017,113,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2018,113,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2019,113,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2020,113,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2021,113,signal,signal lens,Kesh,craft,offer_help,respectful,mast rope,mast rope,lantern walk,True,True,True,True,True
2022,113,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
2023,113,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
2024,113,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
2025,113,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
2026,113,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2027,113,signal,mast rope,Milo,repair,approach_group,observed,mast rope,mast rope,avatar inventory,True,True,True,True,True
2028,113,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
2029,113,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
2030,113,riverbend,dry shawl,shared,care,approach_group,observed,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2031,113,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
2032,113,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
2033,113,signal,signal lens,Kesh,craft,return_object,returning,mast rope,empty,lantern walk,True,True,True,True,True
2034,114,repair_ring,bell gauge,Vale,diagnostic,apologize,repairing,empty,empty,wire bench,True,True,True,True,True
2035,114,riverbend,dry shawl,shared,care,pickup_owned_object,not_requested,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2036,114,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2037,114,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2038,114,signal,signal lens,Kesh,craft,offer_help,respectful,empty,empty,lantern walk,True,True,True,True,True
2039,114,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
2040,114,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
2041,114,riverbend,ridge lantern,Lio,signal,offer_help,respectful,dry shawl,dry shawl,arrival court,True,True,True,True,True
2042,114,roofward,brass hinge,Orr,repair,inspect_inventory,observed,empty,empty,sun sill,True,True,True,True,True
2043,114,archive,clean cloth,shared,care,turn_left,observed,clean cloth,clean cloth,avatar inventory,True,True,True,True,True
2044,114,signal,mast rope,Milo,repair,approach_group,observed,empty,empty,mast base,True,True,True,True,True
2045,114,orchard,market token,Mara,trade,request_permission,granted,empty,empty,satchel shed,True,True,True,True,True
2046,114,repair_ring,bell gauge,Vale,diagnostic,pickup_shared_object,deferred,empty,empty,wire bench,True,True,True,True,True
2047,114,riverbend,dry shawl,shared,care,approach_group,observed,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2048,114,roofward,sun lens,Fay,craft,request_permission,granted,empty,empty,glass stair,True,True,True,True,True
2049,114,archive,ink ribbon,Toma,craft,pickup_shared_object,deferred,clean cloth,clean cloth,spool room,True,True,True,True,True
2050,114,signal,signal lens,Kesh,craft,return_object,returning,empty,empty,lantern walk,True,True,True,True,True
2051,114,orchard,apple wrap,shared,care,wait_respectfully,respectful,empty,empty,mud row,True,True,True,True,True
2052,115,riverbend,dry shawl,shared,care,pickup_owned_object,deferred,dry shawl,dry shawl,avatar inventory,True,True,True,True,True
2053,115,roofward,sun lens,Fay,craft,drop_object,returning,empty,empty,glass stair,True,True,True,True,True
2054,115,archive,ink ribbon,Toma,craft,apologize,repairing,clean cloth,clean cloth,spool room,True,True,True,True,True
2055,115,signal,signal lens,Kesh,craft,offer_help,respectful,empty,empty,lantern walk,True,True,True,True,True
2056,115,orchard,apple wrap,shared,care,inspect_inventory,observed,empty,empty,mud row,True,True,True,True,True
2057,115,repair_ring,insulated tongs,Juno,repair,turn_left,observed,empty,empty,wire bench,True,True,True,True,True
