tick_id,day,session_id,settlement_id,resident_id,site_id,start_x,start_y,target_x,target_y,distance_before,distance_after,path_nodes,collision_or_boundary,arrived_or_closer,sensory_marker,frequency_hz,flower_phase
1718,96,session-016,lichen_bridge,Luma,signal_post,9,2,6,10,11,7,9->2|10->3|11->4|12->4|13->4,clear,True,bell hum,26.511864,0.861937
1719,96,session-016,orchid_engine,Dax,orchid_bay,10,4,12,4,2,0,10->4|11->5|12->6,clear,True,orchid steam,28.87115,0.887714
1720,96,session-016,moss_ward,Tala,rain_gate,11,6,2,8,11,7,11->6|12->7|13->8|14->8|15->8,clear,True,wet moss,24.192914,0.844492
1721,96,session-016,glass_harbor,Nia,net_room,12,8,7,5,8,4,12->8|13->9|14->10|15->10|16->10,clear,True,salt fiber,25.34075,0.86027
1722,96,session-016,cinder_garden,Pax,shade_tent,0,10,10,6,14,10,0->10|1->11|2->12|3->12|4->12,clear,True,dry shade,27.892357,0.884048
1723,96,session-016,lichen_bridge,Rin,rope_bridge,1,1,1,7,6,2,1->1|2->2|3->3|4->3|5->3,clear,True,damp rope,26.58005,0.875825
1724,96,session-016,orchid_engine,Eli,gear_wash,2,3,8,8,11,7,2->3|3->4|4->5|5->5|6->5,clear,True,gear oil,28.897564,0.901603
1725,96,session-016,moss_ward,Ari,root_alcove,3,5,9,2,9,5,3->5|4->6|5->7|6->7|7->7,clear,True,root ink,24.2523,0.858381
1726,96,session-016,glass_harbor,Oren,lamp_pier,4,7,3,9,3,0,4->7|5->8|6->9|7->9,clear,True,lamp oil,25.4185,0.874159
1727,96,session-016,cinder_garden,Vale,ash_path,5,9,5,9,0,0,5->9,clear,True,cool ash,27.9794,0.897937
1728,97,session-017,orchid_engine,Dax,engine_ring,2,9,4,3,8,4,2->9|3->10|4->11|5->11|6->11,clear,True,warm iron,28.9478,0.91319
1729,97,session-017,moss_ward,Tala,blanket_room,3,0,6,4,7,3,3->0|4->1|5->2|6->2|7->2,wet edge reroute,True,warm wool,24.301514,0.869968
1730,97,session-017,glass_harbor,Nia,fog_rail,4,2,11,3,8,4,4->2|5->3|6->4|7->4|8->4,clear,True,cold fog,25.4399,0.885746
1731,97,session-017,cinder_garden,Pax,seed_shelf,5,4,2,5,4,0,5->4|6->5|7->6|8->6|9->6,clear,True,seed oil,28.0235,0.909524
1732,97,session-017,lichen_bridge,Rin,signal_post,6,6,6,10,4,0,6->6|7->7|8->8|9->8|10->8,clear,True,bell hum,26.6942,0.901302
1733,97,session-017,orchid_engine,Eli,orchid_bay,7,8,12,4,9,5,7->8|8->9|9->10|10->10|11->10,clear,True,orchid steam,29.00045,0.927079
1734,97,session-017,moss_ward,Ari,rain_gate,8,10,2,8,8,4,8->10|9->11|10->12|11->12|12->12,clear,True,wet moss,24.35395,0.883857
1735,97,session-017,glass_harbor,Oren,net_room,9,1,7,5,6,2,9->1|10->2|11->3|12->3|13->3,clear,True,salt fiber,25.5025,0.899635
1736,97,session-017,cinder_garden,Vale,shade_tent,10,3,10,6,3,0,10->3|11->4|12->5|13->5,clear,True,dry shade,28.0785,0.923413
1737,97,session-017,lichen_bridge,Sol,rope_bridge,11,5,1,7,12,8,11->5|12->6|13->7|14->7|15->7,clear,True,damp rope,26.719,0.91519
1738,97,session-017,orchid_engine,Bea,gear_wash,12,7,8,8,5,1,12->7|13->8|14->9|15->9|16->9,clear,True,gear oil,29.0715,0.940968
1739,97,session-017,moss_ward,Fay,root_alcove,0,9,9,2,16,12,0->9|1->10|2->11|3->11|4->11,clear,True,root ink,24.39775,0.897746
1740,97,session-017,glass_harbor,Puck,lamp_pier,1,0,3,9,11,7,1->0|2->1|3->2|4->2|5->2,clear,True,lamp oil,25.543464,0.913524
1741,97,session-017,cinder_garden,Wren,ash_path,2,2,5,9,10,6,2->2|3->3|4->4|5->4|6->4,clear,True,cool ash,28.1059,0.937302
1742,97,session-017,lichen_bridge,Kio,meal_room,3,4,9,5,7,3,3->4|4->5|5->6|6->6|7->6,clear,True,lichen soup,26.784914,0.929079
1743,97,session-017,orchid_engine,Cai,engine_ring,4,6,4,3,3,0,4->6|5->7|6->8|7->8,clear,True,warm iron,29.1355,0.954857
1744,97,session-017,moss_ward,Milo,blanket_room,5,8,6,4,5,1,5->8|6->9|7->10|8->10|9->10,clear,True,warm wool,24.4775,0.911635
1745,97,session-017,glass_harbor,Sera,fog_rail,6,10,11,3,12,8,6->10|7->11|8->12|9->12|10->12,clear,True,cold fog,25.59705,0.927413
1746,98,session-017,lichen_bridge,Sol,signal_post,3,10,6,10,3,0,3->10|4->11|5->12|6->12,clear,True,bell hum,26.84825,0.940667
1747,98,session-017,orchid_engine,Bea,orchid_bay,4,1,12,4,11,7,4->1|5->2|6->3|7->3|8->3,clear,True,orchid steam,29.150864,0.966444
1748,98,session-017,moss_ward,Fay,rain_gate,5,3,2,8,8,4,5->3|6->4|7->5|8->5|9->5,wet edge reroute,True,wet moss,24.508,0.923222
1749,98,session-017,glass_harbor,Puck,net_room,6,5,7,5,1,0,6->5|7->6,clear,True,salt fiber,25.67135,0.939
1750,98,session-017,cinder_garden,Wren,shade_tent,7,7,10,6,4,0,7->7|8->8|9->9|10->9|11->9,clear,True,dry shade,28.23215,0.962778
1751,98,session-017,lichen_bridge,Kio,rope_bridge,8,9,1,7,9,5,8->9|9->10|10->11|11->11|12->11,clear,True,damp rope,26.87845,0.954556
1752,98,session-017,orchid_engine,Cai,gear_wash,9,0,8,8,9,5,9->0|10->1|11->2|12->2|13->2,clear,True,gear oil,29.2095,0.980333
1753,98,session-017,moss_ward,Milo,root_alcove,10,2,9,2,1,0,10->2|11->3,clear,True,root ink,24.5855,0.937111
1754,98,session-017,glass_harbor,Sera,lamp_pier,11,4,3,9,13,9,11->4|12->5|13->6|14->6|15->6,clear,True,lamp oil,25.695146,0.952889
1755,98,session-017,cinder_garden,Juno,ash_path,12,6,5,9,10,6,12->6|13->7|14->8|15->8|16->8,clear,True,cool ash,28.26045,0.976667
1756,98,session-017,lichen_bridge,Luma,meal_room,0,8,9,5,12,8,0->8|1->9|2->10|3->10|4->10,clear,True,lichen soup,26.9285,0.968444
1757,98,session-017,orchid_engine,Dax,engine_ring,1,10,4,3,10,6,1->10|2->11|3->12|4->12|5->12,clear,True,warm iron,29.2625,0.994222
1758,98,session-017,moss_ward,Tala,blanket_room,2,1,6,4,7,3,2->1|3->2|4->3|5->3|6->3,clear,True,warm wool,24.620664,0.951
1759,98,session-017,glass_harbor,Nia,fog_rail,3,3,11,3,8,4,3->3|4->4|5->5|6->5|7->5,clear,True,cold fog,25.759,0.966778
1760,98,session-017,cinder_garden,Pax,seed_shelf,4,5,2,5,2,0,4->5|5->6|6->7,clear,True,seed oil,28.3425,0.990556
1761,98,session-017,lichen_bridge,Rin,signal_post,5,7,6,10,4,0,5->7|6->8|7->9|8->9|9->9,clear,True,bell hum,27.01345,0.982333
1762,98,session-017,orchid_engine,Eli,orchid_bay,6,9,12,4,11,7,6->9|7->10|8->11|9->11|10->11,clear,True,orchid steam,29.315864,0.008111
1763,98,session-017,moss_ward,Ari,rain_gate,7,0,2,8,13,9,7->0|8->1|9->2|10->2|11->2,clear,True,wet moss,24.664346,0.964889
1764,99,session-017,cinder_garden,Juno,shade_tent,4,0,10,6,12,8,4->0|5->1|6->2|7->2|8->2,clear,True,dry shade,28.3565,0.002143
1765,99,session-017,lichen_bridge,Luma,rope_bridge,5,2,1,7,9,5,5->2|6->3|7->4|8->4|9->4,clear,True,damp rope,27.0325,0.993921
1766,99,session-017,orchid_engine,Dax,gear_wash,6,4,8,8,6,2,6->4|7->5|8->6|9->6|10->6,clear,True,gear oil,29.3735,0.019698
1767,99,session-017,moss_ward,Tala,root_alcove,7,6,9,2,6,2,7->6|8->7|9->8|10->8|11->8,wet edge reroute,True,root ink,24.7242,0.976476
1768,99,session-017,glass_harbor,Nia,lamp_pier,8,8,3,9,6,2,8->8|9->9|10->10|11->10|12->10,clear,True,lamp oil,25.8655,0.992254
1769,99,session-017,cinder_garden,Pax,ash_path,9,10,5,9,5,1,9->10|10->11|11->12|12->12|13->12,clear,True,cool ash,28.4325,0.016032
1770,99,session-017,lichen_bridge,Rin,meal_room,10,1,9,5,5,1,10->1|11->2|12->3|13->3|14->3,clear,True,lichen soup,27.1035,0.00781
1771,99,session-017,orchid_engine,Eli,engine_ring,11,3,4,3,7,3,11->3|12->4|13->5|14->5|15->5,clear,True,warm iron,29.424214,0.033587
1772,99,session-017,moss_ward,Ari,blanket_room,12,5,6,4,7,3,12->5|13->6|14->7|15->7|16->7,clear,True,warm wool,24.775214,0.990365
1773,99,session-017,glass_harbor,Oren,fog_rail,0,7,11,3,15,11,0->7|1->8|2->9|3->9|4->9,clear,True,cold fog,25.9025,0.006143
1774,99,session-017,cinder_garden,Vale,seed_shelf,1,9,2,5,5,1,1->9|2->10|3->11|4->11|5->11,clear,True,seed oil,28.4875,0.029921
1775,99,session-017,lichen_bridge,Sol,signal_post,2,0,6,10,14,10,2->0|3->1|4->2|5->2|6->2,clear,True,bell hum,27.135357,0.021698
1776,99,session-017,orchid_engine,Bea,orchid_bay,3,2,12,4,11,7,3->2|4->3|5->4|6->4|7->4,clear,True,orchid steam,29.469864,0.047476
1777,99,session-017,moss_ward,Fay,rain_gate,4,4,2,8,6,2,4->4|5->5|6->6|7->6|8->6,clear,True,wet moss,24.8345,0.004254
1778,99,session-017,glass_harbor,Puck,net_room,5,6,7,5,3,0,5->6|6->7|7->8|8->8,clear,True,salt fiber,25.9905,0.020032
1779,99,session-017,cinder_garden,Wren,shade_tent,6,8,10,6,6,2,6->8|7->9|8->10|9->10|10->10,clear,True,dry shade,28.5364,0.04381
1780,99,session-017,lichen_bridge,Kio,rope_bridge,7,10,1,7,9,5,7->10|8->11|9->12|10->12|11->12,clear,True,damp rope,27.1975,0.035587
1781,99,session-017,orchid_engine,Cai,gear_wash,8,1,8,8,7,3,8->1|9->2|10->3|11->3|12->3,clear,True,gear oil,29.534214,0.061365
1782,100,session-017,glass_harbor,Oren,lamp_pier,5,1,3,9,10,6,5->1|6->2|7->3|8->3|9->3,clear,True,lamp oil,26.0075,0.031619
1783,100,session-017,cinder_garden,Vale,ash_path,6,3,5,9,7,3,6->3|7->4|8->5|9->5|10->5,clear,True,cool ash,28.576214,0.055397
1784,100,session-017,lichen_bridge,Sol,meal_room,7,5,9,5,2,0,7->5|8->6|9->7,clear,True,lichen soup,27.2665,0.047175
1785,100,session-017,orchid_engine,Bea,engine_ring,8,7,4,3,8,4,8->7|9->8|10->9|11->9|12->9,clear,True,warm iron,29.575,0.072952
1786,100,session-017,moss_ward,Fay,blanket_room,9,9,6,4,8,4,9->9|10->10|11->11|12->11|13->11,wet edge reroute,True,warm wool,24.926,0.02973
1787,100,session-017,glass_harbor,Puck,fog_rail,10,0,11,3,4,0,10->0|11->1|12->2|13->2|14->2,clear,True,cold fog,26.0895,0.045508
1788,100,session-017,cinder_garden,Wren,seed_shelf,11,2,2,5,12,8,11->2|12->3|13->4|14->4|15->4,clear,True,seed oil,28.6205,0.069286
1789,100,session-017,lichen_bridge,Kio,signal_post,12,4,6,10,12,8,12->4|13->5|14->6|15->6|16->6,clear,True,bell hum,27.2915,0.061063
1790,100,session-017,orchid_engine,Cai,orchid_bay,0,6,12,4,14,10,0->6|1->7|2->8|3->8|4->8,clear,True,orchid steam,29.620357,0.086841
1791,100,session-017,moss_ward,Milo,rain_gate,1,8,2,8,1,0,1->8|2->9,clear,True,wet moss,25.0035,0.043619
1792,100,session-017,glass_harbor,Sera,net_room,2,10,7,5,10,6,2->10|3->11|4->12|5->12|6->12,clear,True,salt fiber,26.1175,0.059397
1793,100,session-017,cinder_garden,Juno,shade_tent,3,1,10,6,12,8,3->1|4->2|5->3|6->3|7->3,clear,True,dry shade,28.6755,0.083175
1794,100,session-017,lichen_bridge,Luma,rope_bridge,4,3,1,7,7,3,4->3|5->4|6->5|7->5|8->5,clear,True,damp rope,27.357214,0.074952
1795,100,session-017,orchid_engine,Dax,gear_wash,5,5,8,8,6,2,5->5|6->6|7->7|8->7|9->7,clear,True,gear oil,29.6925,0.10073
1796,100,session-017,moss_ward,Tala,root_alcove,6,7,9,2,8,4,6->7|7->8|8->9|9->9|10->9,clear,True,root ink,25.03585,0.057508
1797,100,session-017,glass_harbor,Nia,lamp_pier,7,9,3,9,4,0,7->9|8->10|9->11|10->11|11->11,clear,True,lamp oil,26.1995,0.073286
1798,100,session-017,cinder_garden,Pax,ash_path,8,0,5,9,12,8,8->0|9->1|10->2|11->2|12->2,clear,True,cool ash,28.7305,0.097063
1799,100,session-017,lichen_bridge,Rin,meal_room,9,2,9,5,3,0,9->2|10->3|11->4|12->4,clear,True,lichen soup,27.4315,0.088841
1800,101,session-017,moss_ward,Milo,blanket_room,6,2,6,4,2,0,6->2|7->3|8->4,clear,True,warm wool,25.1025,0.069095
1801,101,session-017,glass_harbor,Sera,fog_rail,7,4,11,3,5,1,7->4|8->5|9->6|10->6|11->6,clear,True,cold fog,26.2345,0.084873
1802,101,session-017,cinder_garden,Juno,seed_shelf,8,6,2,5,7,3,8->6|9->7|10->8|11->8|12->8,clear,True,seed oil,28.785214,0.108651
1803,101,session-017,lichen_bridge,Luma,signal_post,9,8,6,10,5,1,9->8|10->9|11->10|12->10|13->10,clear,True,bell hum,27.4665,0.100429
1804,101,session-017,orchid_engine,Dax,orchid_bay,10,10,12,4,8,4,10->10|11->11|12->12|13->12|14->12,clear,True,orchid steam,29.784,0.126206
1805,101,session-017,moss_ward,Tala,rain_gate,11,1,2,8,16,12,11->1|12->2|13->3|14->3|15->3,wet edge reroute,True,wet moss,25.12375,0.082984
1806,101,session-017,glass_harbor,Nia,net_room,12,3,7,5,7,3,12->3|13->4|14->5|15->5|16->5,clear,True,salt fiber,26.279214,0.098762
1807,101,session-017,cinder_garden,Pax,shade_tent,0,5,10,6,11,7,0->5|1->6|2->7|3->7|4->7,clear,True,dry shade,28.830864,0.12254
1808,101,session-017,lichen_bridge,Rin,rope_bridge,1,7,1,7,0,0,1->7,clear,True,damp rope,27.5305,0.114317
1809,101,session-017,orchid_engine,Eli,gear_wash,2,9,8,8,7,3,2->9|3->10|4->11|5->11|6->11,clear,True,gear oil,29.842214,0.140095
1810,101,session-017,moss_ward,Ari,root_alcove,3,0,9,2,8,4,3->0|4->1|5->2|6->2|7->2,clear,True,root ink,25.19,0.096873
1811,101,session-017,glass_harbor,Oren,lamp_pier,4,2,3,9,8,4,4->2|5->3|6->4|7->4|8->4,clear,True,lamp oil,26.331,0.112651
1812,101,session-017,cinder_garden,Vale,ash_path,5,4,5,9,5,1,5->4|6->5|7->6|8->6|9->6,clear,True,cool ash,28.9055,0.136429
1813,101,session-017,lichen_bridge,Sol,meal_room,6,6,9,5,4,0,6->6|7->7|8->8|9->8|10->8,clear,True,lichen soup,27.5855,0.128206
1814,101,session-017,orchid_engine,Bea,engine_ring,7,8,4,3,8,4,7->8|8->9|9->10|10->10|11->10,clear,True,warm iron,29.894,0.153984
1815,101,session-017,moss_ward,Fay,blanket_room,8,10,6,4,8,4,8->10|9->11|10->12|11->12|12->12,clear,True,warm wool,25.245,0.110762
1816,101,session-017,glass_harbor,Puck,fog_rail,9,1,11,3,4,0,9->1|10->2|11->3|12->3|13->3,clear,True,cold fog,26.4085,0.12654
1817,101,session-017,cinder_garden,Wren,seed_shelf,10,3,2,5,10,6,10->3|11->4|12->5|13->5|14->5,clear,True,seed oil,28.9425,0.150317
1818,102,session-017,orchid_engine,Eli,orchid_bay,7,3,12,4,6,2,7->3|8->4|9->5|10->5|11->5,clear,True,orchid steam,29.9455,0.165571
1819,102,session-017,moss_ward,Ari,rain_gate,8,5,2,8,9,5,8->5|9->6|10->7|11->7|12->7,clear,True,wet moss,25.2865,0.122349
1820,102,session-017,glass_harbor,Oren,net_room,9,7,7,5,4,0,9->7|10->8|11->9|12->9|13->9,clear,True,salt fiber,26.4525,0.138127
1821,102,session-017,cinder_garden,Vale,shade_tent,10,9,10,6,3,0,10->9|11->10|12->11|13->11,clear,True,dry shade,29.0135,0.161905
1822,102,session-017,lichen_bridge,Sol,rope_bridge,11,0,1,7,17,13,11->0|12->1|13->2|14->2|15->2,clear,True,damp rope,27.650088,0.153683
1823,102,session-017,orchid_engine,Bea,gear_wash,12,2,8,8,10,6,12->2|13->3|14->4|15->4|16->4,clear,True,gear oil,29.9885,0.17946
1824,102,session-017,moss_ward,Fay,root_alcove,0,4,9,2,11,7,0->4|1->5|2->6|3->6|4->6,wet edge reroute,True,root ink,25.337864,0.136238
1825,102,session-017,glass_harbor,Puck,lamp_pier,1,6,3,9,5,1,1->6|2->7|3->8|4->8|5->8,clear,True,lamp oil,26.4985,0.152016
1826,102,session-017,cinder_garden,Wren,ash_path,2,8,5,9,4,0,2->8|3->9|4->10|5->10|6->10,clear,True,cool ash,29.0685,0.175794
1827,102,session-017,lichen_bridge,Kio,meal_room,3,10,9,5,11,7,3->10|4->11|5->12|6->12|7->12,clear,True,lichen soup,27.710864,0.167571
1828,102,session-017,orchid_engine,Cai,engine_ring,4,1,4,3,2,0,4->1|5->2|6->3,clear,True,warm iron,30.0705,0.193349
1829,102,session-017,moss_ward,Milo,blanket_room,5,3,6,4,2,0,5->3|6->4|7->5,clear,True,warm wool,25.4215,0.150127
1830,102,session-017,glass_harbor,Sera,fog_rail,6,5,11,3,7,3,6->5|7->6|8->7|9->7|10->7,clear,True,cold fog,26.543214,0.165905
1831,102,session-017,cinder_garden,Juno,seed_shelf,7,7,2,5,7,3,7->7|8->8|9->9|10->9|11->9,clear,True,seed oil,29.104214,0.189683
1832,102,session-017,lichen_bridge,Luma,signal_post,8,9,6,10,3,0,8->9|9->10|10->11|11->11,clear,True,bell hum,27.7945,0.18146
1833,102,session-017,orchid_engine,Dax,orchid_bay,9,0,12,4,7,3,9->0|10->1|11->2|12->2|13->2,clear,True,orchid steam,30.106214,0.207238
1834,102,session-017,moss_ward,Tala,rain_gate,10,2,2,8,14,10,10->2|11->3|12->4|13->4|14->4,clear,True,wet moss,25.444357,0.164016
1835,102,session-017,glass_harbor,Nia,net_room,11,4,7,5,5,1,11->4|12->5|13->6|14->6|15->6,clear,True,salt fiber,26.6085,0.179794
1836,103,session-018,lichen_bridge,Kio,rope_bridge,8,4,1,7,10,6,8->4|9->5|10->6|11->6|12->6,clear,True,damp rope,27.8115,0.193048
1837,103,session-018,orchid_engine,Cai,gear_wash,9,6,8,8,3,0,9->6|10->7|11->8|12->8,clear,True,gear oil,30.1695,0.218825
1838,103,session-018,moss_ward,Milo,root_alcove,10,8,9,2,7,3,10->8|11->9|12->10|13->10|14->10,clear,True,root ink,25.501214,0.175603
1839,103,session-018,glass_harbor,Sera,lamp_pier,11,10,3,9,9,5,11->10|12->11|13->12|14->12|15->12,clear,True,lamp oil,26.6365,0.191381
1840,103,session-018,cinder_garden,Juno,ash_path,12,1,5,9,15,11,12->1|13->2|14->3|15->3|16->3,clear,True,cool ash,29.1895,0.215159
1841,103,session-018,lichen_bridge,Luma,meal_room,0,3,9,5,11,7,0->3|1->4|2->5|3->5|4->5,clear,True,lichen soup,27.864864,0.206937
1842,103,session-018,orchid_engine,Dax,engine_ring,1,5,4,3,5,1,1->5|2->6|3->7|4->7|5->7,clear,True,warm iron,30.2155,0.232714
1843,103,session-018,moss_ward,Tala,blanket_room,2,7,6,4,7,3,2->7|3->8|4->9|5->9|6->9,wet edge reroute,True,warm wool,25.556214,0.189492
1844,103,session-018,glass_harbor,Nia,fog_rail,3,9,11,3,14,10,3->9|4->10|5->11|6->11|7->11,clear,True,cold fog,26.684357,0.20527
1845,103,session-018,cinder_garden,Pax,seed_shelf,4,0,2,5,7,3,4->0|5->1|6->2|7->2|8->2,clear,True,seed oil,29.258214,0.229048
1846,103,session-018,lichen_bridge,Rin,signal_post,5,2,6,10,9,5,5->2|6->3|7->4|8->4|9->4,clear,True,bell hum,27.9235,0.220825
1847,103,session-018,orchid_engine,Eli,orchid_bay,6,4,12,4,6,2,6->4|7->5|8->6|9->6|10->6,clear,True,orchid steam,30.2645,0.246603
1848,103,session-018,moss_ward,Ari,rain_gate,7,6,2,8,7,3,7->6|8->7|9->8|10->8|11->8,clear,True,wet moss,25.611214,0.203381
1849,103,session-018,glass_harbor,Oren,net_room,8,8,7,5,4,0,8->8|9->9|10->10|11->10|12->10,clear,True,salt fiber,26.7715,0.219159
1850,103,session-018,cinder_garden,Vale,shade_tent,9,10,10,6,5,1,9->10|10->11|11->12|12->12|13->12,clear,True,dry shade,29.3235,0.242937
1851,103,session-018,lichen_bridge,Sol,rope_bridge,10,1,1,7,15,11,10->1|11->2|12->3|13->3|14->3,clear,True,damp rope,27.9705,0.234714
1852,103,session-018,orchid_engine,Bea,gear_wash,11,3,8,8,8,4,11->3|12->4|13->5|14->5|15->5,clear,True,gear oil,30.312,0.260492
1853,103,session-018,moss_ward,Fay,root_alcove,12,5,9,2,6,2,12->5|13->6|14->7|15->7|16->7,clear,True,root ink,25.6705,0.21727
1854,104,session-018,cinder_garden,Pax,ash_path,9,5,5,9,8,4,9->5|10->6|11->7|12->7|13->7,clear,True,cool ash,29.354,0.254524
1855,104,session-018,lichen_bridge,Rin,meal_room,10,7,9,5,3,0,10->7|11->8|12->9|13->9,clear,True,lichen soup,28.0475,0.246302
1856,104,session-018,orchid_engine,Eli,engine_ring,11,9,4,3,13,9,11->9|12->10|13->11|14->11|15->11,clear,True,warm iron,30.347346,0.272079
1857,104,session-018,moss_ward,Ari,blanket_room,12,0,6,4,10,6,12->0|13->1|14->2|15->2|16->2,clear,True,warm wool,25.7025,0.228857
1858,104,session-018,glass_harbor,Oren,fog_rail,0,2,11,3,12,8,0->2|1->3|2->4|3->4|4->4,clear,True,cold fog,26.8405,0.244635
1859,104,session-018,cinder_garden,Vale,seed_shelf,1,4,2,5,2,0,1->4|2->5|3->6,clear,True,seed oil,29.4315,0.268413
1860,104,session-018,lichen_bridge,Sol,signal_post,2,6,6,10,8,4,2->6|3->7|4->8|5->8|6->8,clear,True,bell hum,28.08,0.26019
1861,104,session-018,orchid_engine,Bea,orchid_bay,3,8,12,4,13,9,3->8|4->9|5->10|6->10|7->10,clear,True,orchid steam,30.402346,0.285968
1862,104,session-018,moss_ward,Fay,rain_gate,4,10,2,8,4,0,4->10|5->11|6->12|7->12|8->12,wet edge reroute,True,wet moss,25.7845,0.242746
1863,104,session-018,glass_harbor,Puck,net_room,5,1,7,5,6,2,5->1|6->2|7->3|8->3|9->3,clear,True,salt fiber,26.9105,0.258524
1864,104,session-018,cinder_garden,Wren,shade_tent,6,3,10,6,7,3,6->3|7->4|8->5|9->5|10->5,clear,True,dry shade,29.467214,0.282302
1865,104,session-018,lichen_bridge,Kio,rope_bridge,7,5,1,7,8,4,7->5|8->6|9->7|10->7|11->7,clear,True,damp rope,28.135,0.274079
1866,104,session-018,orchid_engine,Cai,gear_wash,8,7,8,8,1,0,8->7|9->8,clear,True,gear oil,30.4885,0.299857
1867,104,session-018,moss_ward,Milo,root_alcove,9,9,9,2,7,3,9->9|10->10|11->11|12->11|13->11,clear,True,root ink,25.820214,0.256635
1868,104,session-018,glass_harbor,Sera,lamp_pier,10,0,3,9,16,12,10->0|11->1|12->2|13->2|14->2,clear,True,lamp oil,26.94675,0.272413
1869,104,session-018,cinder_garden,Juno,ash_path,11,2,5,9,13,9,11->2|12->3|13->4|14->4|15->4,clear,True,cool ash,29.510346,0.29619
1870,104,session-018,lichen_bridge,Luma,meal_room,12,4,9,5,4,0,12->4|13->5|14->6|15->6|16->6,clear,True,lichen soup,28.2125,0.287968
1871,104,session-018,orchid_engine,Dax,engine_ring,0,6,4,3,7,3,0->6|1->7|2->8|3->8|4->8,clear,True,warm iron,30.524214,0.313746
1872,105,session-018,glass_harbor,Puck,fog_rail,10,6,11,3,4,0,10->6|11->7|12->8|13->8|14->8,clear,True,cold fog,27.0245,0.284
1873,105,session-018,cinder_garden,Wren,seed_shelf,11,8,2,5,12,8,11->8|12->9|13->10|14->10|15->10,clear,True,seed oil,29.5555,0.307778
1874,105,session-018,lichen_bridge,Kio,signal_post,12,10,6,10,6,2,12->10|13->11|14->12|15->12|16->12,clear,True,bell hum,28.2415,0.299556
1875,105,session-018,orchid_engine,Cai,orchid_bay,0,1,12,4,15,11,0->1|1->2|2->3|3->3|4->3,clear,True,orchid steam,30.5545,0.325333
1876,105,session-018,moss_ward,Milo,rain_gate,1,3,2,8,6,2,1->3|2->4|3->5|4->5|5->5,clear,True,wet moss,25.9235,0.282111
1877,105,session-018,glass_harbor,Sera,net_room,2,5,7,5,5,1,2->5|3->6|4->7|5->7|6->7,clear,True,salt fiber,27.0705,0.297889
1878,105,session-018,cinder_garden,Juno,shade_tent,3,7,10,6,8,4,3->7|4->8|5->9|6->9|7->9,clear,True,dry shade,29.618,0.321667
1879,105,session-018,lichen_bridge,Luma,rope_bridge,4,9,1,7,5,1,4->9|5->10|6->11|7->11|8->11,clear,True,damp rope,28.3025,0.313444
1880,105,session-018,orchid_engine,Dax,gear_wash,5,0,8,8,11,7,5->0|6->1|7->2|8->2|9->2,clear,True,gear oil,30.613864,0.339222
1881,105,session-018,moss_ward,Tala,root_alcove,6,2,9,2,3,0,6->2|7->3|8->4|9->4,wet edge reroute,True,root ink,25.9935,0.296
1882,105,session-018,glass_harbor,Nia,lamp_pier,7,4,3,9,9,5,7->4|8->5|9->6|10->6|11->6,clear,True,lamp oil,27.1095,0.311778
1883,105,session-018,cinder_garden,Pax,ash_path,8,6,5,9,6,2,8->6|9->7|10->8|11->8|12->8,clear,True,cool ash,29.6805,0.335556
1884,105,session-018,lichen_bridge,Rin,meal_room,9,8,9,5,3,0,9->8|10->9|11->10|12->10,clear,True,lichen soup,28.3665,0.327333
1885,105,session-018,orchid_engine,Eli,engine_ring,10,10,4,3,13,9,10->10|11->11|12->12|13->12|14->12,clear,True,warm iron,30.666346,0.353111
1886,105,session-018,moss_ward,Ari,blanket_room,11,1,6,4,8,4,11->1|12->2|13->3|14->3|15->3,clear,True,warm wool,26.026,0.309889
1887,105,session-018,glass_harbor,Oren,fog_rail,12,3,11,3,1,0,12->3|13->4,clear,True,cold fog,27.1895,0.325667
1888,105,session-018,cinder_garden,Vale,seed_shelf,0,5,2,5,2,0,0->5|1->6|2->7,clear,True,seed oil,29.7505,0.349444
1889,105,session-018,lichen_bridge,Sol,signal_post,1,7,6,10,8,4,1->7|2->8|3->9|4->9|5->9,clear,True,bell hum,28.399,0.341222
