tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
2136,119,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2137,119,riverbend,Cee,cedar plank,ask_about_debt,0.505,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2139,119,archive,Nia,memory tag,inspect_role_board,0.373,0.98,0.98,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2141,119,orchard,Pim,seed satchel,ask_about_debt,0.485,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2142,120,riverbend,Lio,cedar plank,inspect_role_board,0.738,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2144,120,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2145,120,signal,Milo,wind wrap,ask_forgiveness_limit,0.368,0.842,0.843,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2146,120,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2148,120,riverbend,Nox,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Nox: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2149,120,roofward,Fay,shade cloth,inspect_role_board,0.368,0.831,0.832,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2151,120,signal,Kesh,oil lantern,ask_about_debt,0.494,0.884,0.887,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2153,120,repair_ring,Juno,cool cloth,inspect_role_board,0.368,0.845,0.846,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2154,120,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2156,120,archive,Rin,memory tag,inspect_role_board,0.739,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2157,120,signal,Milo,wind wrap,absent,0.368,0.843,0.844,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2158,120,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2160,121,roofward,Sera,herb ledger,absent,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2161,121,archive,Vell,memory tag,ask_about_debt,0.494,0.889,0.892,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2163,121,orchard,Ivo,seed satchel,inspect_role_board,0.368,0.834,0.835,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2166,121,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2168,121,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2169,121,orchard,Pim,dry cord,ask_forgiveness_limit,0.486,0.98,0.98,Pim: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2170,121,repair_ring,Wren,cool cloth,inspect_role_board,0.739,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2171,121,riverbend,Ari,cedar plank,ask_about_debt,0.386,0.839,0.842,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2172,121,roofward,Sera,herb ledger,ask_forgiveness_limit,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2173,121,archive,Vell,memory tag,inspect_role_board,0.494,0.892,0.893,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2175,121,orchard,Ivo,seed satchel,ask_about_debt,0.386,0.84,0.843,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2178,122,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2180,122,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2181,122,repair_ring,Juno,copper wire,absent,0.368,0.846,0.847,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2183,122,roofward,Orr,shade cloth,inspect_role_board,0.476,0.872,0.873,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2184,122,archive,Rin,signal spool,absent,0.738,0.98,0.98,Rin: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2185,122,signal,Milo,oil lantern,ask_about_debt,0.386,0.849,0.852,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2187,122,repair_ring,Vale,cool cloth,inspect_role_board,0.476,0.882,0.883,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2188,122,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2190,122,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2192,122,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2193,122,repair_ring,Juno,copper wire,ask_forgiveness_limit,0.368,0.847,0.848,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2195,122,roofward,Orr,shade cloth,ask_about_debt,0.494,0.878,0.881,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2196,123,signal,Ren,wind wrap,ask_forgiveness_limit,0.74,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2197,123,orchard,Pim,seed satchel,inspect_role_board,0.487,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2199,123,riverbend,Ari,binding cord,ask_forgiveness_limit,0.386,0.842,0.843,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2200,123,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2202,123,signal,Oda,oil lantern,ask_about_debt,0.74,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2204,123,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2205,123,riverbend,Cee,cedar plank,ask_about_debt,0.506,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2207,123,archive,Nia,memory tag,inspect_role_board,0.374,0.98,0.98,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2208,123,signal,Ren,wind wrap,absent,0.74,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2209,123,orchard,Pim,seed satchel,ask_about_debt,0.506,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2211,123,riverbend,Ari,binding cord,absent,0.386,0.843,0.844,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2212,123,roofward,Sera,shade cloth,ask_about_debt,0.739,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2214,124,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2217,124,roofward,Fay,shade cloth,inspect_role_board,0.368,0.832,0.833,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2219,124,signal,Kesh,oil lantern,ask_about_debt,0.494,0.889,0.892,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2220,124,orchard,Suf,dry cord,ask_forgiveness_limit,0.74,0.98,0.98,Suf: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2221,124,repair_ring,Juno,cool cloth,inspect_role_board,0.368,0.848,0.849,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2222,124,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2223,124,roofward,Orr,herb ledger,ask_forgiveness_limit,0.494,0.881,0.882,Orr: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2224,124,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2226,124,orchard,Mara,seed satchel,ask_about_debt,0.739,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2229,124,roofward,Fay,shade cloth,ask_about_debt,0.386,0.838,0.841,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2231,124,signal,Kesh,oil lantern,inspect_role_board,0.494,0.892,0.893,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2232,125,repair_ring,Pax,copper wire,absent,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2234,125,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2235,125,archive,Nia,signal spool,absent,0.375,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2236,125,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2238,125,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2239,125,riverbend,Ari,cedar plank,ask_about_debt,0.404,0.849,0.852,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2241,125,archive,Vell,memory tag,inspect_role_board,0.494,0.893,0.894,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2243,125,orchard,Ivo,seed satchel,ask_about_debt,0.404,0.848,0.851,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2244,125,repair_ring,Pax,copper wire,ask_forgiveness_limit,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2246,125,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2247,125,archive,Nia,signal spool,ask_forgiveness_limit,0.376,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2248,125,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2250,126,riverbend,Lio,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2251,126,roofward,Orr,shade cloth,inspect_role_board,0.494,0.882,0.883,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2253,126,signal,Milo,oil lantern,ask_about_debt,0.404,0.857,0.86,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2255,126,repair_ring,Vale,cool cloth,inspect_role_board,0.476,0.883,0.884,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2256,126,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2258,126,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2259,126,signal,Kesh,wind wrap,absent,0.494,0.893,0.894,Kesh: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2260,126,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2262,126,riverbend,Lio,binding cord,absent,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
