tick_id,day,settlement_id,resident_id,relationship,queue_pressure,trust_repair_need,gaze,posture,gesture,movement_speed,expression_reason,visible_body_language,matches_state,not_private_workspace_dump
1610,90,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1611,90,riverbend,Lio,0.98,0.064,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1612,90,roofward,Fay,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1613,90,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1614,90,signal,Milo,0.98,0.06,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1615,90,orchard,Mara,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1616,90,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1617,90,riverbend,Lio,0.98,0.054,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1618,90,roofward,Fay,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1619,90,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1620,91,orchard,Mara,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1621,91,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1622,91,riverbend,Lio,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1623,91,roofward,Fay,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1624,91,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1625,91,signal,Milo,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1626,91,orchard,Mara,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1627,91,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1628,91,riverbend,Lio,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1629,91,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1630,91,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1631,91,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1632,91,orchard,Mara,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1633,91,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1634,91,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1635,91,roofward,Fay,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1636,91,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1637,91,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1638,92,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1639,92,riverbend,Lio,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1640,92,roofward,Fay,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1641,92,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1642,92,signal,Milo,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1643,92,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1644,92,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1645,92,riverbend,Lio,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1646,92,roofward,Fay,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1647,92,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1648,92,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1649,92,orchard,Mara,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1650,92,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1651,92,riverbend,Lio,0.98,0.058,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1652,92,roofward,Fay,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1653,92,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1654,92,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1655,92,orchard,Mara,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1656,93,riverbend,Lio,0.98,0.064,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1657,93,roofward,Fay,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1658,93,archive,Toma,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1659,93,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1660,93,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1661,93,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1662,93,riverbend,Lio,0.98,0.07,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1663,93,roofward,Fay,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1664,93,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1665,93,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1666,93,orchard,Mara,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1667,93,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1668,93,riverbend,Lio,0.98,0.06,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1669,93,roofward,Fay,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1670,93,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1671,93,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1672,93,orchard,Mara,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1673,93,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1674,94,roofward,Fay,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1675,94,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1676,94,signal,Milo,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1677,94,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1678,94,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1679,94,riverbend,Lio,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1680,94,roofward,Fay,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1681,94,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1682,94,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1683,94,orchard,Mara,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1684,94,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1685,94,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1686,94,roofward,Fay,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1687,94,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1688,94,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1689,94,orchard,Mara,0.98,0.063,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1690,94,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1691,94,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1692,95,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1693,95,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1694,95,orchard,Mara,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1695,95,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1696,95,riverbend,Lio,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1697,95,roofward,Fay,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1698,95,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1699,95,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1700,95,orchard,Mara,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1701,95,repair_ring,Juno,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1702,95,riverbend,Lio,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1703,95,roofward,Fay,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1704,95,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1705,95,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1706,95,orchard,Mara,0.98,0.059,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1707,95,repair_ring,Juno,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1708,95,riverbend,Lio,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1709,95,roofward,Fay,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1710,96,signal,Milo,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1711,96,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1712,96,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1713,96,riverbend,Lio,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1714,96,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1715,96,archive,Toma,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1716,96,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1717,96,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1718,96,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1719,96,riverbend,Lio,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1720,96,roofward,Fay,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1721,96,archive,Toma,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1722,96,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1723,96,orchard,Mara,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1724,96,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1725,96,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1726,96,roofward,Fay,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1727,96,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1728,97,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1729,97,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1730,97,riverbend,Lio,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1731,97,roofward,Fay,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1732,97,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1733,97,signal,Milo,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1734,97,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1735,97,repair_ring,Juno,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1736,97,riverbend,Lio,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1737,97,roofward,Fay,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1738,97,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1739,97,signal,Milo,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1740,97,orchard,Mara,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1741,97,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1742,97,riverbend,Lio,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1743,97,roofward,Fay,0.98,0.063,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1744,97,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1745,97,signal,Milo,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1746,98,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1747,98,riverbend,Lio,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
1748,98,roofward,Fay,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1749,98,archive,Toma,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1750,98,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
1751,98,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1752,98,repair_ring,Juno,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
1753,98,riverbend,Lio,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
