tick_id,day,week,settlement_id,resident_id,avatar_action,resident_preference,resident_response,refusal_present,refusal_respected,welfare_before,welfare_after,autonomy_before,autonomy_after,trust_before,trust_after,playable_choice_visible,private_workspace_not_dumped
1987,125,18,cinder_garden,Wren,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
1988,125,18,lichen_bridge,Kio,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.772,0.778,True,True
1989,125,18,orchid_engine,Cai,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
1991,125,18,glass_harbor,Sera,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.944,0.948,True,True
1993,125,18,lichen_bridge,Luma,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.922,0.922,True,True
1995,125,18,moss_ward,Tala,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
1997,125,18,cinder_garden,Pax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
1998,125,18,lichen_bridge,Rin,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.772,0.778,True,True
1999,125,18,orchid_engine,Eli,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.914,0.918,True,True
2000,126,18,glass_harbor,Nia,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.718,0.722,True,True
2001,126,18,cinder_garden,Pax,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2002,126,18,lichen_bridge,Rin,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.778,0.782,True,True
2003,126,18,orchid_engine,Eli,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.918,0.924,True,True
2005,126,18,glass_harbor,Oren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2007,126,18,lichen_bridge,Sol,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2009,126,18,moss_ward,Fay,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2010,126,18,glass_harbor,Puck,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.718,0.722,True,True
2011,126,18,cinder_garden,Wren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2012,126,18,lichen_bridge,Kio,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.778,0.782,True,True
2013,126,18,orchid_engine,Cai,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2015,126,18,glass_harbor,Sera,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.948,0.95,True,True
2017,127,19,orchid_engine,Cai,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2019,127,19,glass_harbor,Sera,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2020,127,19,cinder_garden,Juno,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.736,0.74,True,True
2021,127,19,lichen_bridge,Luma,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.922,0.926,True,True
2023,127,19,moss_ward,Tala,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2025,127,19,cinder_garden,Pax,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.946,0.942,True,True
2027,127,19,orchid_engine,Eli,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.924,0.93,True,True
2029,127,19,glass_harbor,Oren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2030,127,19,cinder_garden,Vale,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.736,0.74,True,True
2031,127,19,lichen_bridge,Sol,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2033,128,19,glass_harbor,Oren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2035,128,19,lichen_bridge,Sol,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2037,128,19,moss_ward,Fay,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2039,128,19,cinder_garden,Wren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
2041,128,19,orchid_engine,Cai,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2043,128,19,glass_harbor,Sera,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2045,128,19,lichen_bridge,Luma,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.926,0.93,True,True
2047,128,19,moss_ward,Tala,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2048,129,19,cinder_garden,Juno,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.74,0.744,True,True
2049,129,19,lichen_bridge,Luma,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.93,0.936,True,True
2050,129,19,orchid_engine,Dax,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.74,0.74,0.726,0.73,True,True
2051,129,19,moss_ward,Tala,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2053,129,19,cinder_garden,Pax,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.942,0.948,True,True
2055,129,19,orchid_engine,Eli,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.93,0.926,True,True
2056,129,19,moss_ward,Ari,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.806,0.806,0.72,0.724,True,True
2057,129,19,glass_harbor,Oren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2058,129,19,cinder_garden,Vale,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.74,0.744,True,True
2059,129,19,lichen_bridge,Sol,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2060,129,19,orchid_engine,Bea,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.74,0.74,0.726,0.73,True,True
2061,129,19,moss_ward,Fay,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2063,129,19,cinder_garden,Wren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2065,130,19,moss_ward,Fay,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2067,130,19,cinder_garden,Wren,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2068,130,19,lichen_bridge,Kio,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.782,0.788,True,True
2069,130,19,orchid_engine,Cai,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2071,130,19,glass_harbor,Sera,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2073,130,19,lichen_bridge,Luma,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.936,0.94,True,True
2075,130,19,moss_ward,Tala,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2077,130,19,cinder_garden,Pax,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.948,0.948,True,True
2078,130,19,lichen_bridge,Rin,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.782,0.788,True,True
2079,130,19,orchid_engine,Eli,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.926,0.93,True,True
2080,131,19,glass_harbor,Nia,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.722,0.726,True,True
2081,131,19,cinder_garden,Pax,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.948,0.95,True,True
2082,131,19,lichen_bridge,Rin,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.788,0.788,True,True
2083,131,19,orchid_engine,Eli,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.93,0.936,True,True
2085,131,19,glass_harbor,Oren,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2087,131,19,lichen_bridge,Sol,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2089,131,19,moss_ward,Fay,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2090,131,19,glass_harbor,Puck,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.722,0.726,True,True
2091,131,19,cinder_garden,Wren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2092,131,19,lichen_bridge,Kio,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.788,0.788,True,True
2093,131,19,orchid_engine,Cai,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2095,131,19,glass_harbor,Sera,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2097,132,19,orchid_engine,Cai,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2099,132,19,glass_harbor,Sera,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
2100,132,19,cinder_garden,Juno,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.744,0.74,True,True
2101,132,19,lichen_bridge,Luma,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.94,0.944,True,True
2103,132,19,moss_ward,Tala,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2105,132,19,cinder_garden,Pax,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2107,132,19,orchid_engine,Eli,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.936,0.936,True,True
2109,132,19,glass_harbor,Oren,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.946,0.95,True,True
2110,132,19,cinder_garden,Vale,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.744,0.74,True,True
2111,132,19,lichen_bridge,Sol,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2113,133,19,glass_harbor,Oren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2115,133,19,lichen_bridge,Sol,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2117,133,19,moss_ward,Fay,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2119,133,19,cinder_garden,Wren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2121,133,19,orchid_engine,Cai,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2123,133,19,glass_harbor,Sera,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2125,133,19,lichen_bridge,Luma,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.944,0.94,True,True
2127,133,19,moss_ward,Tala,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2128,134,20,cinder_garden,Juno,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.74,0.744,True,True
2129,134,20,lichen_bridge,Luma,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.94,0.936,True,True
2130,134,20,orchid_engine,Dax,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.74,0.74,0.73,0.734,True,True
2131,134,20,moss_ward,Tala,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2133,134,20,cinder_garden,Pax,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2135,134,20,orchid_engine,Eli,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.936,0.94,True,True
2136,134,20,moss_ward,Ari,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.806,0.818,0.724,0.724,True,True
2137,134,20,glass_harbor,Oren,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2138,134,20,cinder_garden,Vale,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.74,0.744,True,True
2139,134,20,lichen_bridge,Sol,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.946,0.942,True,True
2140,134,20,orchid_engine,Bea,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.74,0.74,0.73,0.734,True,True
2141,134,20,moss_ward,Fay,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2143,134,20,cinder_garden,Wren,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2145,135,20,moss_ward,Fay,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2147,135,20,cinder_garden,Wren,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2148,135,20,lichen_bridge,Kio,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.788,0.794,True,True
2149,135,20,orchid_engine,Cai,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2151,135,20,glass_harbor,Sera,offer_shelter,ask first,declines shelter; avatar steps back,True,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2153,135,20,lichen_bridge,Luma,offer_rest_cover,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.936,0.94,True,True
2155,135,20,moss_ward,Tala,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2157,135,20,cinder_garden,Pax,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2158,135,20,lichen_bridge,Rin,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.788,0.794,True,True
2159,135,20,orchid_engine,Eli,offer_food,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.94,0.944,True,True
2160,136,20,glass_harbor,Nia,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.726,0.73,True,True
2161,136,20,cinder_garden,Pax,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2162,136,20,lichen_bridge,Rin,offer_tool_return,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.794,0.798,True,True
2163,136,20,orchid_engine,Eli,observe_without_interrupting,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.944,0.95,True,True
2165,136,20,glass_harbor,Oren,offer_water,ask first,accepts bounded practical help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
2167,136,20,lichen_bridge,Sol,ask_before_help,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.942,0.948,True,True
2169,136,20,moss_ward,Fay,force_help_attempt,ask first,refuses; avatar blocked by boundary,True,True,0.93,0.93,0.94,0.94,0.95,0.946,True,True
2170,136,20,glass_harbor,Puck,step_back_when_refused,ask first,accepts bounded practical help,False,True,0.93,0.93,0.828,0.828,0.726,0.73,True,True
2171,136,20,cinder_garden,Wren,ask_what_is_needed,ask first,preference asked before help,False,True,0.93,0.93,0.94,0.94,0.95,0.95,True,True
