tick_id,day,settlement_id,resident_id,project_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,task_effect,inventory_delta_visible,material_consumed,output_created,no_magic_inventory
0,1,glass_harbor,Oren,4691632fda,salt chalk,520,518,mend fog net output,0,1,consume 2 salt chalk; advance mend fog net,True,True,True,True
1751,98,orchid_engine,Eli,2432f12bb3,gear cloth,426,425,listen to valve pulse output,86,87,consume 1 gear cloth; advance listen to valve pulse,True,True,True,True
1752,98,moss_ward,Ari,2ea8f2d96e,moss cord,426,425,copy root ledger output,86,87,consume 1 moss cord; advance copy root ledger,True,True,True,True
1753,98,glass_harbor,Oren,fd03ad5da8,salt chalk,424,423,relight public lamp output,86,87,consume 1 salt chalk; advance relight public lamp,True,True,True,True
1754,98,cinder_garden,Vale,5e37aea90d,shade reed,425,424,cool ash path output,87,88,consume 1 shade reed; advance cool ash path,True,True,True,True
1755,98,lichen_bridge,Sol,72a63892cd,bell tin,426,424,test rope bridge output,87,88,consume 2 bell tin; advance test rope bridge,True,True,True,True
1756,98,orchid_engine,Bea,ff802a82b5,orchid oil,427,426,tend orchid lamp output,87,88,consume 1 orchid oil; advance tend orchid lamp,True,True,True,True
1757,98,moss_ward,Fay,b4068fee47,charcoal mark,427,426,drain rain path output,88,89,consume 1 charcoal mark; advance drain rain path,True,True,True,True
1758,98,glass_harbor,Puck,b9f27156b1,lamp oil,425,424,seal fog catcher output,88,89,consume 1 lamp oil; advance seal fog catcher,True,True,True,True
1759,98,cinder_garden,Wren,8d7a6c2aa4,ember basket,427,426,shade seed rows output,87,88,consume 1 ember basket; advance shade seed rows,True,True,True,True
1760,98,lichen_bridge,Kio,a9335a1d29,meal token,427,426,mark signal bell output,87,88,consume 1 meal token; advance mark signal bell,True,True,True,True
1761,98,orchid_engine,Cai,b31fad0817,steam seal,426,425,listen to valve pulse output,87,88,consume 1 steam seal; advance listen to valve pulse,True,True,True,True
1762,98,moss_ward,Milo,48ae12c016,reed bundle,426,425,copy root ledger output,87,88,consume 1 reed bundle; advance copy root ledger,True,True,True,True
1763,98,glass_harbor,Sera,ea7173b0ad,glass bead,426,425,relight public lamp output,87,88,consume 1 glass bead; advance relight public lamp,True,True,True,True
1764,99,lichen_bridge,Sol,76f402ab6a,bell tin,424,423,repair meal ledger output,88,89,consume 1 bell tin; advance repair meal ledger,True,True,True,True
1765,99,orchid_engine,Bea,9a2f344251,orchid oil,426,425,clean gear wash output,88,89,consume 1 orchid oil; advance clean gear wash,True,True,True,True
1766,99,moss_ward,Fay,69fbe1ae68,charcoal mark,426,425,raise warm-cup shelf output,88,89,consume 1 charcoal mark; advance raise warm-cup shelf,True,True,True,True
1767,99,glass_harbor,Puck,cf04a81caf,lamp oil,424,423,mend fog net output,88,89,consume 1 lamp oil; advance mend fog net,True,True,True,True
1768,99,cinder_garden,Wren,88d6240bdd,ember basket,426,424,repair seed calendar output,88,89,consume 2 ember basket; advance repair seed calendar,True,True,True,True
1769,99,lichen_bridge,Kio,87e730b100,meal token,426,425,weave spare rope output,88,89,consume 1 meal token; advance weave spare rope,True,True,True,True
1770,99,orchid_engine,Cai,b805ef5f3b,steam seal,425,424,stabilize steam kettle output,88,89,consume 1 steam seal; advance stabilize steam kettle,True,True,True,True
1771,99,moss_ward,Milo,037725c0bc,reed bundle,425,424,patch blanket loom output,88,89,consume 1 reed bundle; advance patch blanket loom,True,True,True,True
1772,99,glass_harbor,Sera,39906512c4,glass bead,425,424,mark crossing rope output,89,90,consume 1 glass bead; advance mark crossing rope,True,True,True,True
1773,99,cinder_garden,Juno,5d450b0d31,cool stone,425,424,sort ember fruit output,89,90,consume 1 cool stone; advance sort ember fruit,True,True,True,True
1774,99,lichen_bridge,Luma,c11ee45638,lichen glue,426,425,repair meal ledger output,89,90,consume 1 lichen glue; advance repair meal ledger,True,True,True,True
1775,99,orchid_engine,Dax,fa2f54a5f1,valve grease,425,424,clean gear wash output,89,90,consume 1 valve grease; advance clean gear wash,True,True,True,True
1776,99,moss_ward,Tala,5b51e19d49,dry clay,424,423,raise warm-cup shelf output,89,90,consume 1 dry clay; advance raise warm-cup shelf,True,True,True,True
1777,99,glass_harbor,Nia,b58364559a,net fiber,426,425,mend fog net output,89,90,consume 1 net fiber; advance mend fog net,True,True,True,True
1778,99,cinder_garden,Pax,301d0ea001,seed ink,426,425,repair seed calendar output,89,90,consume 1 seed ink; advance repair seed calendar,True,True,True,True
1779,99,lichen_bridge,Rin,84fdd2bf40,rope fiber,424,423,weave spare rope output,89,90,consume 1 rope fiber; advance weave spare rope,True,True,True,True
1780,99,orchid_engine,Eli,b41913dbe2,gear cloth,425,424,stabilize steam kettle output,89,90,consume 1 gear cloth; advance stabilize steam kettle,True,True,True,True
1781,99,moss_ward,Ari,572d4e939c,moss cord,425,423,patch blanket loom output,89,90,consume 2 moss cord; advance patch blanket loom,True,True,True,True
1782,100,cinder_garden,Juno,46bd9e887d,cool stone,424,423,shade seed rows output,88,89,consume 1 cool stone; advance shade seed rows,True,True,True,True
1783,100,lichen_bridge,Luma,ef4a1eb826,lichen glue,425,424,mark signal bell output,88,89,consume 1 lichen glue; advance mark signal bell,True,True,True,True
1784,100,orchid_engine,Dax,5ea66d74e7,valve grease,424,423,listen to valve pulse output,88,89,consume 1 valve grease; advance listen to valve pulse,True,True,True,True
1785,100,moss_ward,Tala,825eef3be9,dry clay,423,422,copy root ledger output,88,89,consume 1 dry clay; advance copy root ledger,True,True,True,True
1786,100,glass_harbor,Nia,aa85d5f3cf,net fiber,425,424,relight public lamp output,88,89,consume 1 net fiber; advance relight public lamp,True,True,True,True
1787,100,cinder_garden,Pax,bfe20f64e9,seed ink,425,424,cool ash path output,88,89,consume 1 seed ink; advance cool ash path,True,True,True,True
1788,100,lichen_bridge,Rin,1ca3ca05c1,rope fiber,423,422,test rope bridge output,88,89,consume 1 rope fiber; advance test rope bridge,True,True,True,True
1789,100,orchid_engine,Eli,79a49a3901,gear cloth,424,423,tend orchid lamp output,88,89,consume 1 gear cloth; advance tend orchid lamp,True,True,True,True
1790,100,moss_ward,Ari,27a5f6be30,moss cord,423,422,drain rain path output,89,90,consume 1 moss cord; advance drain rain path,True,True,True,True
1791,100,glass_harbor,Oren,139ed15166,salt chalk,423,422,seal fog catcher output,89,90,consume 1 salt chalk; advance seal fog catcher,True,True,True,True
1792,100,cinder_garden,Vale,50e2b859c6,shade reed,424,423,shade seed rows output,89,90,consume 1 shade reed; advance shade seed rows,True,True,True,True
1793,100,lichen_bridge,Sol,878bf0af37,bell tin,423,422,mark signal bell output,89,90,consume 1 bell tin; advance mark signal bell,True,True,True,True
1794,100,orchid_engine,Bea,2899e764df,orchid oil,425,423,listen to valve pulse output,89,90,consume 2 orchid oil; advance listen to valve pulse,True,True,True,True
1795,100,moss_ward,Fay,5147eb41b9,charcoal mark,425,424,copy root ledger output,89,90,consume 1 charcoal mark; advance copy root ledger,True,True,True,True
1796,100,glass_harbor,Puck,ed218dd38f,lamp oil,423,422,relight public lamp output,89,90,consume 1 lamp oil; advance relight public lamp,True,True,True,True
1797,100,cinder_garden,Wren,a66b280afe,ember basket,424,423,cool ash path output,89,90,consume 1 ember basket; advance cool ash path,True,True,True,True
1798,100,lichen_bridge,Kio,505b3ed3bc,meal token,425,424,test rope bridge output,89,90,consume 1 meal token; advance test rope bridge,True,True,True,True
1799,100,orchid_engine,Cai,9567222324,steam seal,424,423,tend orchid lamp output,89,90,consume 1 steam seal; advance tend orchid lamp,True,True,True,True
1800,101,glass_harbor,Oren,4691632fda,salt chalk,422,421,mend fog net output,90,91,consume 1 salt chalk; advance mend fog net,True,True,True,True
1801,101,cinder_garden,Vale,669e90cbc3,shade reed,423,422,repair seed calendar output,90,91,consume 1 shade reed; advance repair seed calendar,True,True,True,True
1802,101,lichen_bridge,Sol,797e050dde,bell tin,422,421,weave spare rope output,90,91,consume 1 bell tin; advance weave spare rope,True,True,True,True
1803,101,orchid_engine,Bea,936769c116,orchid oil,423,422,stabilize steam kettle output,90,91,consume 1 orchid oil; advance stabilize steam kettle,True,True,True,True
1804,101,moss_ward,Fay,23961e054e,charcoal mark,424,423,patch blanket loom output,90,91,consume 1 charcoal mark; advance patch blanket loom,True,True,True,True
1805,101,glass_harbor,Puck,4e34e5eca9,lamp oil,422,421,mark crossing rope output,90,91,consume 1 lamp oil; advance mark crossing rope,True,True,True,True
1806,101,cinder_garden,Wren,f54993de4d,ember basket,423,422,sort ember fruit output,90,91,consume 1 ember basket; advance sort ember fruit,True,True,True,True
1807,101,lichen_bridge,Kio,e74a8726db,meal token,424,422,repair meal ledger output,90,91,consume 2 meal token; advance repair meal ledger,True,True,True,True
1808,101,orchid_engine,Cai,fee339b1d9,steam seal,423,422,clean gear wash output,90,91,consume 1 steam seal; advance clean gear wash,True,True,True,True
1809,101,moss_ward,Milo,d27f39c290,reed bundle,424,423,raise warm-cup shelf output,90,91,consume 1 reed bundle; advance raise warm-cup shelf,True,True,True,True
1810,101,glass_harbor,Sera,c5ce3bb82a,glass bead,424,423,mend fog net output,91,92,consume 1 glass bead; advance mend fog net,True,True,True,True
1811,101,cinder_garden,Juno,ab3857f6de,cool stone,423,422,repair seed calendar output,91,92,consume 1 cool stone; advance repair seed calendar,True,True,True,True
1812,101,lichen_bridge,Luma,6e76849c77,lichen glue,424,423,weave spare rope output,91,92,consume 1 lichen glue; advance weave spare rope,True,True,True,True
1813,101,orchid_engine,Dax,1194905158,valve grease,423,422,stabilize steam kettle output,91,92,consume 1 valve grease; advance stabilize steam kettle,True,True,True,True
1814,101,moss_ward,Tala,ffd144b235,dry clay,422,421,patch blanket loom output,91,92,consume 1 dry clay; advance patch blanket loom,True,True,True,True
1815,101,glass_harbor,Nia,e283abe06a,net fiber,424,423,mark crossing rope output,91,92,consume 1 net fiber; advance mark crossing rope,True,True,True,True
1816,101,cinder_garden,Pax,f91854767d,seed ink,424,423,sort ember fruit output,91,92,consume 1 seed ink; advance sort ember fruit,True,True,True,True
1817,101,lichen_bridge,Rin,47513db752,rope fiber,422,421,repair meal ledger output,91,92,consume 1 rope fiber; advance repair meal ledger,True,True,True,True
1818,102,moss_ward,Milo,48ae12c016,reed bundle,423,422,copy root ledger output,90,91,consume 1 reed bundle; advance copy root ledger,True,True,True,True
1819,102,glass_harbor,Sera,ea7173b0ad,glass bead,423,422,relight public lamp output,90,91,consume 1 glass bead; advance relight public lamp,True,True,True,True
1820,102,cinder_garden,Juno,5f79a57e6f,cool stone,422,420,cool ash path output,90,91,consume 2 cool stone; advance cool ash path,True,True,True,True
1821,102,lichen_bridge,Luma,e1bab827b9,lichen glue,423,422,test rope bridge output,90,91,consume 1 lichen glue; advance test rope bridge,True,True,True,True
1822,102,orchid_engine,Dax,3645f43e1d,valve grease,422,421,tend orchid lamp output,90,91,consume 1 valve grease; advance tend orchid lamp,True,True,True,True
1823,102,moss_ward,Tala,28589c06c6,dry clay,421,420,drain rain path output,90,91,consume 1 dry clay; advance drain rain path,True,True,True,True
1824,102,glass_harbor,Nia,9a5c1e063a,net fiber,423,422,seal fog catcher output,90,91,consume 1 net fiber; advance seal fog catcher,True,True,True,True
1825,102,cinder_garden,Pax,da2b247900,seed ink,423,422,shade seed rows output,90,91,consume 1 seed ink; advance shade seed rows,True,True,True,True
1826,102,lichen_bridge,Rin,0d07f43a57,rope fiber,421,420,mark signal bell output,90,91,consume 1 rope fiber; advance mark signal bell,True,True,True,True
1827,102,orchid_engine,Eli,2432f12bb3,gear cloth,423,422,listen to valve pulse output,90,91,consume 1 gear cloth; advance listen to valve pulse,True,True,True,True
1828,102,moss_ward,Ari,2ea8f2d96e,moss cord,422,421,copy root ledger output,91,92,consume 1 moss cord; advance copy root ledger,True,True,True,True
1829,102,glass_harbor,Oren,fd03ad5da8,salt chalk,421,420,relight public lamp output,91,92,consume 1 salt chalk; advance relight public lamp,True,True,True,True
1830,102,cinder_garden,Vale,5e37aea90d,shade reed,422,421,cool ash path output,91,92,consume 1 shade reed; advance cool ash path,True,True,True,True
1831,102,lichen_bridge,Sol,72a63892cd,bell tin,421,420,test rope bridge output,91,92,consume 1 bell tin; advance test rope bridge,True,True,True,True
1832,102,orchid_engine,Bea,ff802a82b5,orchid oil,422,421,tend orchid lamp output,91,92,consume 1 orchid oil; advance tend orchid lamp,True,True,True,True
1833,102,moss_ward,Fay,b4068fee47,charcoal mark,423,421,drain rain path output,91,92,consume 2 charcoal mark; advance drain rain path,True,True,True,True
1834,102,glass_harbor,Puck,b9f27156b1,lamp oil,421,420,seal fog catcher output,91,92,consume 1 lamp oil; advance seal fog catcher,True,True,True,True
1835,102,cinder_garden,Wren,8d7a6c2aa4,ember basket,422,421,shade seed rows output,91,92,consume 1 ember basket; advance shade seed rows,True,True,True,True
1836,103,orchid_engine,Eli,b41913dbe2,gear cloth,422,421,stabilize steam kettle output,92,93,consume 1 gear cloth; advance stabilize steam kettle,True,True,True,True
1837,103,moss_ward,Ari,572d4e939c,moss cord,421,420,patch blanket loom output,92,93,consume 1 moss cord; advance patch blanket loom,True,True,True,True
1838,103,glass_harbor,Oren,5a399028bb,salt chalk,420,419,mark crossing rope output,92,93,consume 1 salt chalk; advance mark crossing rope,True,True,True,True
1839,103,cinder_garden,Vale,cc7272cc69,shade reed,421,420,sort ember fruit output,92,93,consume 1 shade reed; advance sort ember fruit,True,True,True,True
1840,103,lichen_bridge,Sol,76f402ab6a,bell tin,420,419,repair meal ledger output,92,93,consume 1 bell tin; advance repair meal ledger,True,True,True,True
1841,103,orchid_engine,Bea,9a2f344251,orchid oil,421,420,clean gear wash output,91,92,consume 1 orchid oil; advance clean gear wash,True,True,True,True
1842,103,moss_ward,Fay,69fbe1ae68,charcoal mark,421,420,raise warm-cup shelf output,91,92,consume 1 charcoal mark; advance raise warm-cup shelf,True,True,True,True
1843,103,glass_harbor,Puck,cf04a81caf,lamp oil,420,419,mend fog net output,92,93,consume 1 lamp oil; advance mend fog net,True,True,True,True
1844,103,cinder_garden,Wren,88d6240bdd,ember basket,421,420,repair seed calendar output,92,93,consume 1 ember basket; advance repair seed calendar,True,True,True,True
1845,103,lichen_bridge,Kio,87e730b100,meal token,422,421,weave spare rope output,92,93,consume 1 meal token; advance weave spare rope,True,True,True,True
1846,103,orchid_engine,Cai,b805ef5f3b,steam seal,422,420,stabilize steam kettle output,93,94,consume 2 steam seal; advance stabilize steam kettle,True,True,True,True
1847,103,moss_ward,Milo,037725c0bc,reed bundle,422,421,patch blanket loom output,93,94,consume 1 reed bundle; advance patch blanket loom,True,True,True,True
1848,103,glass_harbor,Sera,39906512c4,glass bead,422,421,mark crossing rope output,93,94,consume 1 glass bead; advance mark crossing rope,True,True,True,True
1849,103,cinder_garden,Juno,5d450b0d31,cool stone,420,419,sort ember fruit output,93,94,consume 1 cool stone; advance sort ember fruit,True,True,True,True
1850,103,lichen_bridge,Luma,c11ee45638,lichen glue,422,421,repair meal ledger output,93,94,consume 1 lichen glue; advance repair meal ledger,True,True,True,True
1851,103,orchid_engine,Dax,fa2f54a5f1,valve grease,421,420,clean gear wash output,92,93,consume 1 valve grease; advance clean gear wash,True,True,True,True
1852,103,moss_ward,Tala,5b51e19d49,dry clay,420,419,raise warm-cup shelf output,92,93,consume 1 dry clay; advance raise warm-cup shelf,True,True,True,True
