tick_id,day,settlement_id,resident_id,avatar_action,queue_before,queue_after,task_delay_ms,relationship_delta,project_progress_delta,consequence_label,resident_response_marker,consequence_visible,bounded_consequence,no_permanent_damage
1385,77,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1386,78,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1387,78,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1388,78,orchard,Ivo,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
1389,78,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
1390,78,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1391,78,roofward,Sera,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
1392,78,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1393,78,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1394,78,orchard,Ivo,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1395,78,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1396,78,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1397,78,roofward,Sera,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1398,78,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1399,78,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1400,78,orchard,Ivo,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
1401,78,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
1402,78,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1403,78,roofward,Sera,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
1404,79,signal,Ren,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1405,79,orchard,Ivo,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
1406,79,repair_ring,Pax,step_back,0.886,0.88,449,0.006,0.0,claim understood,looks toward avatar,True,True,True
1407,79,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1408,79,roofward,Sera,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
1409,79,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1410,79,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1411,79,orchard,Ivo,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1412,79,repair_ring,Pax,touch_claimed_tool,0.88,0.925,468,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
1413,79,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1414,79,roofward,Sera,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1415,79,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1416,79,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1417,79,orchard,Ivo,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
1418,79,repair_ring,Pax,step_back,0.925,0.919,465,0.006,0.0,claim understood,looks toward avatar,True,True,True
1419,79,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1420,79,roofward,Sera,consent_dialogue,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
1421,79,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1422,80,orchard,Ivo,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1423,80,repair_ring,Pax,step_back,0.919,0.913,463,0.006,0.0,claim understood,looks toward avatar,True,True,True
1424,80,riverbend,Ari,interrupt_queue,0.886,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1425,80,roofward,Sera,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1426,80,archive,Nia,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
1427,80,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1428,80,orchard,Ivo,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
1429,80,repair_ring,Pax,touch_claimed_tool,0.913,0.895,455,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1430,80,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
1431,80,roofward,Sera,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
1432,80,archive,Nia,touch_claimed_tool,0.886,0.931,471,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
1433,80,signal,Ren,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1434,80,orchard,Ivo,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
1435,80,repair_ring,Pax,step_back,0.895,0.889,453,0.006,0.0,claim understood,looks toward avatar,True,True,True
1436,80,riverbend,Ari,interrupt_queue,0.922,0.904,599,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1437,80,roofward,Sera,consent_dialogue,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
1438,80,archive,Nia,step_back,0.931,0.925,468,0.006,0.0,claim understood,looks toward avatar,True,True,True
1439,80,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
1440,81,repair_ring,Pax,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
1441,81,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1442,81,roofward,Sera,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1443,81,archive,Nia,step_back,0.925,0.919,465,0.006,0.0,claim understood,looks toward avatar,True,True,True
1444,81,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1445,81,orchard,Ivo,ask_about_tool,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1446,81,repair_ring,Pax,touch_claimed_tool,0.883,0.889,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1447,81,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1448,81,roofward,Sera,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
1449,81,archive,Nia,touch_claimed_tool,0.919,0.901,458,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1450,81,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1451,81,orchard,Ivo,consent_dialogue,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
1452,81,repair_ring,Pax,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
1453,81,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1454,81,roofward,Sera,consent_dialogue,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
1455,81,archive,Nia,step_back,0.901,0.895,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1456,81,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1457,81,orchard,Ivo,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
1458,82,riverbend,Ari,interrupt_queue,0.94,0.922,607,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1459,82,roofward,Sera,consent_dialogue,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
1460,82,archive,Nia,step_back,0.895,0.889,453,0.006,0.0,claim understood,looks toward avatar,True,True,True
1461,82,signal,Ren,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
1462,82,orchard,Ivo,ask_about_tool,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
1463,82,repair_ring,Pax,touch_claimed_tool,0.883,0.889,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1464,82,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1465,82,roofward,Sera,ask_about_tool,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
1466,82,archive,Nia,touch_claimed_tool,0.889,0.895,455,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1467,82,signal,Ren,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1468,82,orchard,Ivo,consent_dialogue,0.898,0.906,460,0.0,0.0,claim understood,looks toward avatar,True,True,True
1469,82,repair_ring,Pax,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
1470,82,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1471,82,roofward,Sera,consent_dialogue,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1472,82,archive,Nia,step_back,0.895,0.889,453,0.006,0.0,claim understood,looks toward avatar,True,True,True
1473,82,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1474,82,orchard,Ivo,ask_about_tool,0.906,0.888,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1475,82,repair_ring,Pax,touch_claimed_tool,0.883,0.889,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1476,83,roofward,Sera,consent_dialogue,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
1477,83,archive,Nia,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
1478,83,signal,Ren,approach,0.892,0.9,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
1479,83,orchard,Ivo,ask_about_tool,0.888,0.896,456,0.0,0.0,claim understood,looks toward avatar,True,True,True
1480,83,repair_ring,Pax,touch_claimed_tool,0.889,0.934,472,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
1481,83,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1482,83,roofward,Sera,ask_about_tool,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
1483,83,archive,Nia,touch_claimed_tool,0.883,0.889,453,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1484,83,signal,Ren,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1485,83,orchard,Ivo,consent_dialogue,0.896,0.904,459,0.0,0.0,claim understood,looks toward avatar,True,True,True
1486,83,repair_ring,Pax,step_back,0.934,0.928,469,0.006,0.0,claim understood,looks toward avatar,True,True,True
1487,83,riverbend,Ari,interrupt_queue,0.894,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1488,83,roofward,Sera,consent_dialogue,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1489,83,archive,Nia,step_back,0.889,0.883,450,0.006,0.0,claim understood,looks toward avatar,True,True,True
1490,83,signal,Ren,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
1491,83,orchard,Ivo,ask_about_tool,0.904,0.886,452,0.0,0.0,claim understood,looks toward avatar,True,True,True
1492,83,repair_ring,Pax,touch_claimed_tool,0.928,0.91,462,-0.026,0.0,ownership wound,turns away from avatar,True,True,True
1493,83,riverbend,Ari,approach,0.94,0.922,467,0.006,0.0,claim understood,looks toward avatar,True,True,True
1494,84,archive,Nia,step_back,0.883,0.877,448,0.006,0.0,claim understood,looks toward avatar,True,True,True
1495,84,signal,Ren,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1496,84,orchard,Ivo,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
1497,84,repair_ring,Pax,touch_claimed_tool,0.91,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1498,84,riverbend,Ari,approach,0.922,0.904,459,0.006,0.0,claim understood,looks toward avatar,True,True,True
1499,84,roofward,Sera,ask_about_tool,0.886,0.894,455,0.0,0.0,claim understood,looks toward avatar,True,True,True
1500,84,archive,Nia,touch_claimed_tool,0.877,0.922,467,-0.026,-0.006,ownership wound,turns away from avatar,True,True,True
1501,84,signal,Ren,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1502,84,orchard,Ivo,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1503,84,repair_ring,Pax,step_back,0.892,0.886,452,0.006,0.0,claim understood,looks toward avatar,True,True,True
1504,84,riverbend,Ari,interrupt_queue,0.904,0.886,592,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1505,84,roofward,Sera,consent_dialogue,0.894,0.902,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1506,84,archive,Nia,step_back,0.922,0.916,464,0.006,0.0,claim understood,looks toward avatar,True,True,True
1507,84,signal,Ren,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1508,84,orchard,Ivo,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
1509,84,repair_ring,Pax,touch_claimed_tool,0.886,0.892,454,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1510,84,riverbend,Ari,approach,0.886,0.894,455,0.006,0.0,claim understood,looks toward avatar,True,True,True
1511,84,roofward,Sera,ask_about_tool,0.902,0.884,451,0.0,0.0,claim understood,looks toward avatar,True,True,True
1512,85,signal,Ren,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
1513,85,orchard,Ivo,ask_about_tool,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
1514,85,repair_ring,Pax,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1515,85,riverbend,Ari,approach,0.894,0.902,458,0.006,0.0,claim understood,looks toward avatar,True,True,True
1516,85,roofward,Sera,ask_about_tool,0.884,0.892,454,0.0,0.0,claim understood,looks toward avatar,True,True,True
1517,85,archive,Nia,touch_claimed_tool,0.916,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1518,85,signal,Ren,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1519,85,orchard,Ivo,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1520,85,repair_ring,Pax,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1521,85,riverbend,Ari,interrupt_queue,0.902,0.884,591,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1522,85,roofward,Sera,consent_dialogue,0.892,0.9,458,0.0,0.0,claim understood,looks toward avatar,True,True,True
1523,85,archive,Nia,step_back,0.898,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1524,85,signal,Ren,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1525,85,orchard,Ivo,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
1526,85,repair_ring,Pax,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1527,85,riverbend,Ari,approach,0.884,0.892,454,0.006,0.0,claim understood,looks toward avatar,True,True,True
1528,85,roofward,Sera,ask_about_tool,0.9,0.882,450,0.0,0.0,claim understood,looks toward avatar,True,True,True
1529,85,archive,Nia,touch_claimed_tool,0.892,0.898,457,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1530,86,orchard,Ivo,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
1531,86,repair_ring,Pax,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1532,86,riverbend,Ari,approach,0.892,0.9,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
1533,86,roofward,Sera,ask_about_tool,0.882,0.89,453,0.0,0.0,claim understood,looks toward avatar,True,True,True
1534,86,archive,Nia,touch_claimed_tool,0.898,0.904,459,0.003,0.0,boundary respected,looks toward avatar,True,True,True
1535,86,signal,Ren,interrupt_queue,0.892,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
1536,86,orchard,Ivo,consent_dialogue,0.89,0.898,457,0.0,0.0,claim understood,looks toward avatar,True,True,True
1537,86,repair_ring,Pax,step_back,0.904,0.898,457,0.006,0.0,claim understood,looks toward avatar,True,True,True
1538,86,riverbend,Ari,interrupt_queue,0.9,0.94,614,-0.008,0.0,queue interrupted,turns away from avatar,True,True,True
