tick_id,day,session_id,settlement_id,playable_task_panel,pathing_panel,tool_pickup_panel,inventory_delta_panel,failure_recovery_panel,phrase_session_panel,reload_panel,frequency_flower_panel,visible_boundary_notice,save_restore_key,replay_key
1869,104,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1870,104,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1871,104,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1872,105,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1873,105,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1874,105,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1875,105,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1876,105,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1877,105,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1878,105,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1879,105,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1880,105,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1881,105,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1882,105,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1883,105,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1884,105,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1885,105,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1886,105,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1887,105,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1888,105,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1889,105,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1890,106,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1891,106,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1892,106,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1893,106,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1894,106,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1895,106,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1896,106,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1897,106,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1898,106,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1899,106,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1900,106,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1901,106,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1902,106,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1903,106,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1904,106,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1905,106,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1906,106,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1907,106,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1908,107,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1909,107,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1910,107,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1911,107,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1912,107,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1913,107,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1914,107,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1915,107,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1916,107,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1917,107,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1918,107,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1919,107,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1920,107,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1921,107,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1922,107,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1923,107,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1924,107,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1925,107,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1926,108,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1927,108,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1928,108,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1929,108,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1930,108,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1931,108,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1932,108,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1933,108,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1934,108,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1935,108,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1936,108,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1937,108,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1938,108,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1939,108,session-018,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-018,ssrm.v55.glass_harbor.replay
1940,108,session-018,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-018,ssrm.v55.cinder_garden.replay
1941,108,session-018,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-018,ssrm.v55.lichen_bridge.replay
1942,108,session-018,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-018,ssrm.v55.orchid_engine.replay
1943,108,session-018,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-018,ssrm.v55.moss_ward.replay
1944,109,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1945,109,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1946,109,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1947,109,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1948,109,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1949,109,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1950,109,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1951,109,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1952,109,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1953,109,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1954,109,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1955,109,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1956,109,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1957,109,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1958,109,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1959,109,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1960,109,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1961,109,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1962,110,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1963,110,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1964,110,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1965,110,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1966,110,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1967,110,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1968,110,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1969,110,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1970,110,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1971,110,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1972,110,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1973,110,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1974,110,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1975,110,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1976,110,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1977,110,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1978,110,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1979,110,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1980,111,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1981,111,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1982,111,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1983,111,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1984,111,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
1985,111,session-019,moss_ward,True,True,True,True,True,True,True,True,True,ssrm.v55.moss_ward.session-019,ssrm.v55.moss_ward.replay
1986,111,session-019,glass_harbor,True,True,True,True,True,True,True,True,True,ssrm.v55.glass_harbor.session-019,ssrm.v55.glass_harbor.replay
1987,111,session-019,cinder_garden,True,True,True,True,True,True,True,True,True,ssrm.v55.cinder_garden.session-019,ssrm.v55.cinder_garden.replay
1988,111,session-019,lichen_bridge,True,True,True,True,True,True,True,True,True,ssrm.v55.lichen_bridge.session-019,ssrm.v55.lichen_bridge.replay
1989,111,session-019,orchid_engine,True,True,True,True,True,True,True,True,True,ssrm.v55.orchid_engine.session-019,ssrm.v55.orchid_engine.replay
