tick_id,day,settlement_id,resident_id,dialect_id,phrase_token,remembered_phrase,relationship_before,relationship_after,memory_age_days,saved_relationship_summary,restored_phrase,visible_after_restore,persistent_relationship_key
1316,83,orchard,Mara,orchard-dialect-9,orchard:mara:25:4:5,orchard:mara:23:12:5,0.98,0.98,22,Mara remembers orchard:mara:23:12:5 with trust 0.82,orchard:mara:23:12:5,True,ssrm.v41.relationship.orchard.Mara
1318,83,riverbend,Lio,riverbend-dialect-9,riverbend:lio:25:6:5,riverbend:lio:25:0:5,0.98,0.98,22,Lio remembers riverbend:lio:25:0:5 with trust 0.79,riverbend:lio:25:0:5,True,ssrm.v41.relationship.riverbend.Lio
1319,83,roofward,Fay,roofward-dialect-9,roofward:fay:25:7:5,roofward:fay:23:9:5,0.98,0.98,25,Fay remembers roofward:fay:23:9:5 with trust 0.77,roofward:fay:23:9:5,True,ssrm.v41.relationship.roofward.Fay
1320,83,archive,Toma,archive-dialect-9,archive:toma:25:8:5,archive:toma:25:2:5,0.98,0.98,22,Toma remembers archive:toma:25:2:5 with trust 0.82,archive:toma:25:2:5,True,ssrm.v41.relationship.archive.Toma
1321,83,signal,Milo,signal-dialect-9,signal:milo:25:9:5,signal:milo:23:11:5,0.98,0.98,25,Milo remembers signal:milo:23:11:5 with trust 0.82,signal:milo:23:11:5,True,ssrm.v41.relationship.signal.Milo
1322,83,orchard,Mara,orchard-dialect-9,orchard:mara:25:10:5,orchard:mara:25:4:5,0.98,0.98,22,Mara remembers orchard:mara:25:4:5 with trust 0.82,orchard:mara:25:4:5,True,ssrm.v41.relationship.orchard.Mara
1323,83,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:25:11:5,repair_ring:juno:23:13:5,0.98,0.98,25,Juno remembers repair_ring:juno:23:13:5 with trust 0.79,repair_ring:juno:23:13:5,True,ssrm.v41.relationship.repair_ring.Juno
1324,83,riverbend,Lio,riverbend-dialect-9,riverbend:lio:25:12:5,riverbend:lio:25:6:5,0.98,0.98,22,Lio remembers riverbend:lio:25:6:5 with trust 0.80,riverbend:lio:25:6:5,True,ssrm.v41.relationship.riverbend.Lio
1326,83,archive,Toma,archive-dialect-9,archive:toma:25:14:5,archive:toma:25:8:5,0.98,0.98,22,Toma remembers archive:toma:25:8:5 with trust 0.82,archive:toma:25:8:5,True,ssrm.v41.relationship.archive.Toma
1328,84,orchard,Ivo,orchard-dialect-9,orchard:ivo:26:0:5,orchard:ivo:24:14:5,0.98,0.98,38,Ivo remembers orchard:ivo:24:14:5 with trust 0.96,orchard:ivo:24:14:5,True,ssrm.v41.relationship.orchard.Ivo
1330,84,riverbend,Ari,riverbend-dialect-9,riverbend:ari:26:2:5,riverbend:ari:24:10:5,0.98,0.98,38,Ari remembers riverbend:ari:24:10:5 with trust 0.93,riverbend:ari:24:10:5,True,ssrm.v41.relationship.riverbend.Ari
1332,84,archive,Nia,archive-dialect-9,archive:nia:26:4:5,archive:nia:24:12:5,0.98,0.98,38,Nia remembers archive:nia:24:12:5 with trust 0.96,archive:nia:24:12:5,True,ssrm.v41.relationship.archive.Nia
1334,84,orchard,Ivo,orchard-dialect-9,orchard:ivo:26:6:5,orchard:ivo:26:0:5,0.98,0.98,38,Ivo remembers orchard:ivo:26:0:5 with trust 0.96,orchard:ivo:26:0:5,True,ssrm.v41.relationship.orchard.Ivo
1336,84,riverbend,Ari,riverbend-dialect-9,riverbend:ari:26:8:5,riverbend:ari:26:2:5,0.98,0.98,38,Ari remembers riverbend:ari:26:2:5 with trust 0.94,riverbend:ari:26:2:5,True,ssrm.v41.relationship.riverbend.Ari
1338,84,archive,Nia,archive-dialect-9,archive:nia:26:10:5,archive:nia:26:4:5,0.98,0.98,36,Nia remembers archive:nia:26:4:5 with trust 0.96,archive:nia:26:4:5,True,ssrm.v41.relationship.archive.Nia
1340,84,orchard,Ivo,orchard-dialect-9,orchard:ivo:26:12:5,orchard:ivo:26:6:5,0.98,0.98,36,Ivo remembers orchard:ivo:26:6:5 with trust 0.96,orchard:ivo:26:6:5,True,ssrm.v41.relationship.orchard.Ivo
1342,84,riverbend,Ari,riverbend-dialect-9,riverbend:ari:26:14:5,riverbend:ari:26:8:5,0.98,0.98,36,Ari remembers riverbend:ari:26:8:5 with trust 0.95,riverbend:ari:26:8:5,True,ssrm.v41.relationship.riverbend.Ari
1344,85,archive,Toma,archive-dialect-9,archive:toma:27:0:5,archive:toma:25:14:5,0.98,0.98,22,Toma remembers archive:toma:25:14:5 with trust 0.83,archive:toma:25:14:5,True,ssrm.v41.relationship.archive.Toma
1346,85,orchard,Mara,orchard-dialect-9,orchard:mara:27:2:5,orchard:mara:25:10:5,0.98,0.98,22,Mara remembers orchard:mara:25:10:5 with trust 0.82,orchard:mara:25:10:5,True,ssrm.v41.relationship.orchard.Mara
1348,85,riverbend,Lio,riverbend-dialect-9,riverbend:lio:27:4:5,riverbend:lio:25:12:5,0.98,0.98,22,Lio remembers riverbend:lio:25:12:5 with trust 0.81,riverbend:lio:25:12:5,True,ssrm.v41.relationship.riverbend.Lio
1349,85,roofward,Fay,roofward-dialect-9,roofward:fay:27:5:5,roofward:fay:25:7:5,0.98,0.98,27,Fay remembers roofward:fay:25:7:5 with trust 0.77,roofward:fay:25:7:5,True,ssrm.v41.relationship.roofward.Fay
1350,85,archive,Toma,archive-dialect-9,archive:toma:27:6:5,archive:toma:27:0:5,0.98,0.98,22,Toma remembers archive:toma:27:0:5 with trust 0.83,archive:toma:27:0:5,True,ssrm.v41.relationship.archive.Toma
1351,85,signal,Milo,signal-dialect-9,signal:milo:27:7:5,signal:milo:25:9:5,0.98,0.98,24,Milo remembers signal:milo:25:9:5 with trust 0.82,signal:milo:25:9:5,True,ssrm.v41.relationship.signal.Milo
1352,85,orchard,Mara,orchard-dialect-9,orchard:mara:27:8:5,orchard:mara:27:2:5,0.98,0.98,22,Mara remembers orchard:mara:27:2:5 with trust 0.82,orchard:mara:27:2:5,True,ssrm.v41.relationship.orchard.Mara
1353,85,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:27:9:5,repair_ring:juno:25:11:5,0.98,0.98,24,Juno remembers repair_ring:juno:25:11:5 with trust 0.79,repair_ring:juno:25:11:5,True,ssrm.v41.relationship.repair_ring.Juno
1354,85,riverbend,Lio,riverbend-dialect-9,riverbend:lio:27:10:5,riverbend:lio:27:4:5,0.98,0.98,22,Lio remembers riverbend:lio:27:4:5 with trust 0.81,riverbend:lio:27:4:5,True,ssrm.v41.relationship.riverbend.Lio
1356,85,archive,Toma,archive-dialect-9,archive:toma:27:12:5,archive:toma:27:6:5,0.98,0.98,22,Toma remembers archive:toma:27:6:5 with trust 0.84,archive:toma:27:6:5,True,ssrm.v41.relationship.archive.Toma
1358,85,orchard,Mara,orchard-dialect-9,orchard:mara:27:14:5,orchard:mara:27:8:5,0.98,0.98,22,Mara remembers orchard:mara:27:8:5 with trust 0.82,orchard:mara:27:8:5,True,ssrm.v41.relationship.orchard.Mara
1360,86,riverbend,Ari,riverbend-dialect-9,riverbend:ari:28:0:5,riverbend:ari:26:14:5,0.98,0.98,38,Ari remembers riverbend:ari:26:14:5 with trust 0.96,riverbend:ari:26:14:5,True,ssrm.v41.relationship.riverbend.Ari
1362,86,archive,Nia,archive-dialect-9,archive:nia:28:2:5,archive:nia:26:10:5,0.98,0.98,38,Nia remembers archive:nia:26:10:5 with trust 0.96,archive:nia:26:10:5,True,ssrm.v41.relationship.archive.Nia
1364,86,orchard,Ivo,orchard-dialect-9,orchard:ivo:28:4:5,orchard:ivo:26:12:5,0.98,0.98,38,Ivo remembers orchard:ivo:26:12:5 with trust 0.96,orchard:ivo:26:12:5,True,ssrm.v41.relationship.orchard.Ivo
1366,86,riverbend,Ari,riverbend-dialect-9,riverbend:ari:28:6:5,riverbend:ari:28:0:5,0.98,0.98,38,Ari remembers riverbend:ari:28:0:5 with trust 0.96,riverbend:ari:28:0:5,True,ssrm.v41.relationship.riverbend.Ari
1368,86,archive,Nia,archive-dialect-9,archive:nia:28:8:5,archive:nia:28:2:5,0.98,0.98,38,Nia remembers archive:nia:28:2:5 with trust 0.96,archive:nia:28:2:5,True,ssrm.v41.relationship.archive.Nia
1370,86,orchard,Ivo,orchard-dialect-9,orchard:ivo:28:10:5,orchard:ivo:28:4:5,0.98,0.98,26,Ivo remembers orchard:ivo:28:4:5 with trust 0.96,orchard:ivo:28:4:5,True,ssrm.v41.relationship.orchard.Ivo
1372,86,riverbend,Ari,riverbend-dialect-9,riverbend:ari:28:12:5,riverbend:ari:28:6:5,0.98,0.98,26,Ari remembers riverbend:ari:28:6:5 with trust 0.96,riverbend:ari:28:6:5,True,ssrm.v41.relationship.riverbend.Ari
1374,86,archive,Nia,archive-dialect-9,archive:nia:28:14:5,archive:nia:28:8:5,0.98,0.98,26,Nia remembers archive:nia:28:8:5 with trust 0.96,archive:nia:28:8:5,True,ssrm.v41.relationship.archive.Nia
1376,87,orchard,Mara,orchard-dialect-9,orchard:mara:0:0:5,orchard:mara:27:14:5,0.98,0.98,22,Mara remembers orchard:mara:27:14:5 with trust 0.83,orchard:mara:27:14:5,True,ssrm.v41.relationship.orchard.Mara
1378,87,riverbend,Lio,riverbend-dialect-9,riverbend:lio:0:2:5,riverbend:lio:27:10:5,0.98,0.98,22,Lio remembers riverbend:lio:27:10:5 with trust 0.81,riverbend:lio:27:10:5,True,ssrm.v41.relationship.riverbend.Lio
1379,87,roofward,Fay,roofward-dialect-9,roofward:fay:0:3:5,roofward:fay:27:5:5,0.98,0.98,29,Fay remembers roofward:fay:27:5:5 with trust 0.77,roofward:fay:27:5:5,True,ssrm.v41.relationship.roofward.Fay
1380,87,archive,Toma,archive-dialect-9,archive:toma:0:4:5,archive:toma:27:12:5,0.98,0.98,22,Toma remembers archive:toma:27:12:5 with trust 0.85,archive:toma:27:12:5,True,ssrm.v41.relationship.archive.Toma
1381,87,signal,Milo,signal-dialect-9,signal:milo:0:5:5,signal:milo:27:7:5,0.98,0.98,26,Milo remembers signal:milo:27:7:5 with trust 0.82,signal:milo:27:7:5,True,ssrm.v41.relationship.signal.Milo
1382,87,orchard,Mara,orchard-dialect-9,orchard:mara:0:6:5,orchard:mara:0:0:5,0.98,0.98,22,Mara remembers orchard:mara:0:0:5 with trust 0.83,orchard:mara:0:0:5,True,ssrm.v41.relationship.orchard.Mara
1383,87,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:0:7:5,repair_ring:juno:27:9:5,0.98,0.98,24,Juno remembers repair_ring:juno:27:9:5 with trust 0.79,repair_ring:juno:27:9:5,True,ssrm.v41.relationship.repair_ring.Juno
1384,87,riverbend,Lio,riverbend-dialect-9,riverbend:lio:0:8:5,riverbend:lio:0:2:5,0.98,0.98,22,Lio remembers riverbend:lio:0:2:5 with trust 0.82,riverbend:lio:0:2:5,True,ssrm.v41.relationship.riverbend.Lio
1386,87,archive,Toma,archive-dialect-9,archive:toma:0:10:5,archive:toma:0:4:5,0.98,0.98,22,Toma remembers archive:toma:0:4:5 with trust 0.85,archive:toma:0:4:5,True,ssrm.v41.relationship.archive.Toma
1388,87,orchard,Mara,orchard-dialect-9,orchard:mara:0:12:5,orchard:mara:0:6:5,0.98,0.98,22,Mara remembers orchard:mara:0:6:5 with trust 0.84,orchard:mara:0:6:5,True,ssrm.v41.relationship.orchard.Mara
1390,87,riverbend,Lio,riverbend-dialect-9,riverbend:lio:0:14:5,riverbend:lio:0:8:5,0.98,0.98,22,Lio remembers riverbend:lio:0:8:5 with trust 0.82,riverbend:lio:0:8:5,True,ssrm.v41.relationship.riverbend.Lio
1391,87,roofward,Fay,roofward-dialect-9,roofward:fay:0:15:5,roofward:fay:0:3:5,0.98,0.98,26,Fay remembers roofward:fay:0:3:5 with trust 0.77,roofward:fay:0:3:5,True,ssrm.v41.relationship.roofward.Fay
1392,88,archive,Nia,archive-dialect-9,archive:nia:1:0:5,archive:nia:28:14:5,0.98,0.98,28,Nia remembers archive:nia:28:14:5 with trust 0.96,archive:nia:28:14:5,True,ssrm.v41.relationship.archive.Nia
1394,88,orchard,Ivo,orchard-dialect-9,orchard:ivo:1:2:5,orchard:ivo:28:10:5,0.98,0.98,28,Ivo remembers orchard:ivo:28:10:5 with trust 0.96,orchard:ivo:28:10:5,True,ssrm.v41.relationship.orchard.Ivo
1396,88,riverbend,Ari,riverbend-dialect-9,riverbend:ari:1:4:5,riverbend:ari:28:12:5,0.98,0.98,28,Ari remembers riverbend:ari:28:12:5 with trust 0.96,riverbend:ari:28:12:5,True,ssrm.v41.relationship.riverbend.Ari
1398,88,archive,Nia,archive-dialect-9,archive:nia:1:6:5,archive:nia:1:0:5,0.98,0.98,28,Nia remembers archive:nia:1:0:5 with trust 0.96,archive:nia:1:0:5,True,ssrm.v41.relationship.archive.Nia
1400,88,orchard,Ivo,orchard-dialect-9,orchard:ivo:1:8:5,orchard:ivo:1:2:5,0.98,0.98,28,Ivo remembers orchard:ivo:1:2:5 with trust 0.96,orchard:ivo:1:2:5,True,ssrm.v41.relationship.orchard.Ivo
1402,88,riverbend,Ari,riverbend-dialect-9,riverbend:ari:1:10:5,riverbend:ari:1:4:5,0.98,0.98,26,Ari remembers riverbend:ari:1:4:5 with trust 0.96,riverbend:ari:1:4:5,True,ssrm.v41.relationship.riverbend.Ari
1404,88,archive,Nia,archive-dialect-9,archive:nia:1:12:5,archive:nia:1:6:5,0.98,0.98,26,Nia remembers archive:nia:1:6:5 with trust 0.96,archive:nia:1:6:5,True,ssrm.v41.relationship.archive.Nia
1406,88,orchard,Ivo,orchard-dialect-9,orchard:ivo:1:14:5,orchard:ivo:1:8:5,0.98,0.98,26,Ivo remembers orchard:ivo:1:8:5 with trust 0.96,orchard:ivo:1:8:5,True,ssrm.v41.relationship.orchard.Ivo
1408,89,riverbend,Lio,riverbend-dialect-9,riverbend:lio:2:0:5,riverbend:lio:0:14:5,0.98,0.98,22,Lio remembers riverbend:lio:0:14:5 with trust 0.83,riverbend:lio:0:14:5,True,ssrm.v41.relationship.riverbend.Lio
1409,89,roofward,Fay,roofward-dialect-9,roofward:fay:2:1:5,roofward:fay:0:15:5,0.98,0.98,28,Fay remembers roofward:fay:0:15:5 with trust 0.77,roofward:fay:0:15:5,True,ssrm.v41.relationship.roofward.Fay
1410,89,archive,Toma,archive-dialect-9,archive:toma:2:2:5,archive:toma:0:10:5,0.98,0.98,22,Toma remembers archive:toma:0:10:5 with trust 0.85,archive:toma:0:10:5,True,ssrm.v41.relationship.archive.Toma
1411,89,signal,Milo,signal-dialect-9,signal:milo:2:3:5,signal:milo:0:5:5,0.98,0.98,26,Milo remembers signal:milo:0:5:5 with trust 0.82,signal:milo:0:5:5,True,ssrm.v41.relationship.signal.Milo
1412,89,orchard,Mara,orchard-dialect-9,orchard:mara:2:4:5,orchard:mara:0:12:5,0.98,0.98,22,Mara remembers orchard:mara:0:12:5 with trust 0.85,orchard:mara:0:12:5,True,ssrm.v41.relationship.orchard.Mara
1413,89,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:2:5:5,repair_ring:juno:0:7:5,0.98,0.98,26,Juno remembers repair_ring:juno:0:7:5 with trust 0.79,repair_ring:juno:0:7:5,True,ssrm.v41.relationship.repair_ring.Juno
1414,89,riverbend,Lio,riverbend-dialect-9,riverbend:lio:2:6:5,riverbend:lio:2:0:5,0.98,0.98,22,Lio remembers riverbend:lio:2:0:5 with trust 0.83,riverbend:lio:2:0:5,True,ssrm.v41.relationship.riverbend.Lio
1416,89,archive,Toma,archive-dialect-9,archive:toma:2:8:5,archive:toma:2:2:5,0.98,0.98,22,Toma remembers archive:toma:2:2:5 with trust 0.86,archive:toma:2:2:5,True,ssrm.v41.relationship.archive.Toma
1418,89,orchard,Mara,orchard-dialect-9,orchard:mara:2:10:5,orchard:mara:2:4:5,0.98,0.98,22,Mara remembers orchard:mara:2:4:5 with trust 0.85,orchard:mara:2:4:5,True,ssrm.v41.relationship.orchard.Mara
1420,89,riverbend,Lio,riverbend-dialect-9,riverbend:lio:2:12:5,riverbend:lio:2:6:5,0.98,0.98,22,Lio remembers riverbend:lio:2:6:5 with trust 0.84,riverbend:lio:2:6:5,True,ssrm.v41.relationship.riverbend.Lio
1421,89,roofward,Fay,roofward-dialect-9,roofward:fay:2:13:5,roofward:fay:2:1:5,0.98,0.98,26,Fay remembers roofward:fay:2:1:5 with trust 0.77,roofward:fay:2:1:5,True,ssrm.v41.relationship.roofward.Fay
1422,89,archive,Toma,archive-dialect-9,archive:toma:2:14:5,archive:toma:2:8:5,0.98,0.98,22,Toma remembers archive:toma:2:8:5 with trust 0.86,archive:toma:2:8:5,True,ssrm.v41.relationship.archive.Toma
1423,89,signal,Milo,signal-dialect-9,signal:milo:2:15:5,signal:milo:2:3:5,0.98,0.98,26,Milo remembers signal:milo:2:3:5 with trust 0.82,signal:milo:2:3:5,True,ssrm.v41.relationship.signal.Milo
1424,90,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:3:0:5,repair_ring:juno:2:5:5,0.98,0.98,25,Juno remembers repair_ring:juno:2:5:5 with trust 0.80,repair_ring:juno:2:5:5,True,ssrm.v41.relationship.repair_ring.Juno
1425,90,riverbend,Lio,riverbend-dialect-9,riverbend:lio:3:1:5,riverbend:lio:2:12:5,0.98,0.98,21,Lio remembers riverbend:lio:2:12:5 with trust 0.84,riverbend:lio:2:12:5,True,ssrm.v41.relationship.riverbend.Lio
1426,90,roofward,Fay,roofward-dialect-9,roofward:fay:3:2:5,roofward:fay:2:13:5,0.98,0.98,25,Fay remembers roofward:fay:2:13:5 with trust 0.77,roofward:fay:2:13:5,True,ssrm.v41.relationship.roofward.Fay
1427,90,archive,Toma,archive-dialect-9,archive:toma:3:3:5,archive:toma:2:14:5,0.98,0.98,21,Toma remembers archive:toma:2:14:5 with trust 0.86,archive:toma:2:14:5,True,ssrm.v41.relationship.archive.Toma
1428,90,signal,Milo,signal-dialect-9,signal:milo:3:4:5,signal:milo:2:15:5,0.98,0.98,25,Milo remembers signal:milo:2:15:5 with trust 0.83,signal:milo:2:15:5,True,ssrm.v41.relationship.signal.Milo
1429,90,orchard,Mara,orchard-dialect-9,orchard:mara:3:5:5,orchard:mara:2:10:5,0.98,0.98,21,Mara remembers orchard:mara:2:10:5 with trust 0.85,orchard:mara:2:10:5,True,ssrm.v41.relationship.orchard.Mara
1430,90,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:3:6:5,repair_ring:juno:3:0:5,0.98,0.98,25,Juno remembers repair_ring:juno:3:0:5 with trust 0.80,repair_ring:juno:3:0:5,True,ssrm.v41.relationship.repair_ring.Juno
1432,90,roofward,Fay,roofward-dialect-9,roofward:fay:3:8:5,roofward:fay:3:2:5,0.98,0.98,23,Fay remembers roofward:fay:3:2:5 with trust 0.78,roofward:fay:3:2:5,True,ssrm.v41.relationship.roofward.Fay
1434,90,signal,Milo,signal-dialect-9,signal:milo:3:10:5,signal:milo:3:4:5,0.98,0.98,23,Milo remembers signal:milo:3:4:5 with trust 0.83,signal:milo:3:4:5,True,ssrm.v41.relationship.signal.Milo
1436,90,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:3:12:5,repair_ring:juno:3:6:5,0.98,0.98,23,Juno remembers repair_ring:juno:3:6:5 with trust 0.81,repair_ring:juno:3:6:5,True,ssrm.v41.relationship.repair_ring.Juno
1437,90,riverbend,Lio,riverbend-dialect-9,riverbend:lio:3:13:5,riverbend:lio:3:1:5,0.98,0.98,21,Lio remembers riverbend:lio:3:1:5 with trust 0.84,riverbend:lio:3:1:5,True,ssrm.v41.relationship.riverbend.Lio
1438,90,roofward,Fay,roofward-dialect-9,roofward:fay:3:14:5,roofward:fay:3:8:5,0.98,0.98,21,Fay remembers roofward:fay:3:8:5 with trust 0.78,roofward:fay:3:8:5,True,ssrm.v41.relationship.roofward.Fay
1439,90,archive,Toma,archive-dialect-9,archive:toma:3:15:5,archive:toma:3:3:5,0.98,0.98,21,Toma remembers archive:toma:3:3:5 with trust 0.86,archive:toma:3:3:5,True,ssrm.v41.relationship.archive.Toma
1440,91,signal,Ren,signal-dialect-9,signal:ren:4:0:5,signal:ren:21:14:5,0.98,0.98,38,Ren remembers signal:ren:21:14:5 with trust 0.94,signal:ren:21:14:5,True,ssrm.v41.relationship.signal.Ren
1442,91,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:4:2:5,repair_ring:pax:21:10:5,0.98,0.98,38,Pax remembers repair_ring:pax:21:10:5 with trust 0.96,repair_ring:pax:21:10:5,True,ssrm.v41.relationship.repair_ring.Pax
1444,91,roofward,Sera,roofward-dialect-9,roofward:sera:4:4:5,roofward:sera:21:12:5,0.98,0.98,38,Sera remembers roofward:sera:21:12:5 with trust 0.96,roofward:sera:21:12:5,True,ssrm.v41.relationship.roofward.Sera
1446,91,signal,Ren,signal-dialect-9,signal:ren:4:6:5,signal:ren:4:0:5,0.98,0.98,38,Ren remembers signal:ren:4:0:5 with trust 0.94,signal:ren:4:0:5,True,ssrm.v41.relationship.signal.Ren
1448,91,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:4:8:5,repair_ring:pax:4:2:5,0.98,0.98,38,Pax remembers repair_ring:pax:4:2:5 with trust 0.96,repair_ring:pax:4:2:5,True,ssrm.v41.relationship.repair_ring.Pax
1450,91,roofward,Sera,roofward-dialect-9,roofward:sera:4:10:5,roofward:sera:4:4:5,0.98,0.98,36,Sera remembers roofward:sera:4:4:5 with trust 0.96,roofward:sera:4:4:5,True,ssrm.v41.relationship.roofward.Sera
1452,91,signal,Ren,signal-dialect-9,signal:ren:4:12:5,signal:ren:4:6:5,0.98,0.98,36,Ren remembers signal:ren:4:6:5 with trust 0.95,signal:ren:4:6:5,True,ssrm.v41.relationship.signal.Ren
1454,91,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:4:14:5,repair_ring:pax:4:8:5,0.98,0.98,36,Pax remembers repair_ring:pax:4:8:5 with trust 0.96,repair_ring:pax:4:8:5,True,ssrm.v41.relationship.repair_ring.Pax
1456,92,roofward,Fay,roofward-dialect-9,roofward:fay:5:0:5,roofward:fay:3:14:5,0.98,0.98,22,Fay remembers roofward:fay:3:14:5 with trust 0.79,roofward:fay:3:14:5,True,ssrm.v41.relationship.roofward.Fay
1457,92,archive,Toma,archive-dialect-9,archive:toma:5:1:5,archive:toma:3:15:5,0.98,0.98,23,Toma remembers archive:toma:3:15:5 with trust 0.86,archive:toma:3:15:5,True,ssrm.v41.relationship.archive.Toma
1458,92,signal,Milo,signal-dialect-9,signal:milo:5:2:5,signal:milo:3:10:5,0.98,0.98,23,Milo remembers signal:milo:3:10:5 with trust 0.83,signal:milo:3:10:5,True,ssrm.v41.relationship.signal.Milo
1459,92,orchard,Mara,orchard-dialect-9,orchard:mara:5:3:5,orchard:mara:3:5:5,0.98,0.98,23,Mara remembers orchard:mara:3:5:5 with trust 0.85,orchard:mara:3:5:5,True,ssrm.v41.relationship.orchard.Mara
1460,92,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:5:4:5,repair_ring:juno:3:12:5,0.98,0.98,23,Juno remembers repair_ring:juno:3:12:5 with trust 0.82,repair_ring:juno:3:12:5,True,ssrm.v41.relationship.repair_ring.Juno
1462,92,roofward,Fay,roofward-dialect-9,roofward:fay:5:6:5,roofward:fay:5:0:5,0.98,0.98,22,Fay remembers roofward:fay:5:0:5 with trust 0.79,roofward:fay:5:0:5,True,ssrm.v41.relationship.roofward.Fay
1464,92,signal,Milo,signal-dialect-9,signal:milo:5:8:5,signal:milo:5:2:5,0.98,0.98,22,Milo remembers signal:milo:5:2:5 with trust 0.83,signal:milo:5:2:5,True,ssrm.v41.relationship.signal.Milo
1466,92,repair_ring,Juno,repair_ring-dialect-9,repair_ring:juno:5:10:5,repair_ring:juno:5:4:5,0.98,0.98,22,Juno remembers repair_ring:juno:5:4:5 with trust 0.82,repair_ring:juno:5:4:5,True,ssrm.v41.relationship.repair_ring.Juno
1467,92,riverbend,Lio,riverbend-dialect-9,riverbend:lio:5:11:5,riverbend:lio:3:13:5,0.98,0.98,22,Lio remembers riverbend:lio:3:13:5 with trust 0.84,riverbend:lio:3:13:5,True,ssrm.v41.relationship.riverbend.Lio
1468,92,roofward,Fay,roofward-dialect-9,roofward:fay:5:12:5,roofward:fay:5:6:5,0.98,0.98,22,Fay remembers roofward:fay:5:6:5 with trust 0.80,roofward:fay:5:6:5,True,ssrm.v41.relationship.roofward.Fay
1469,92,archive,Toma,archive-dialect-9,archive:toma:5:13:5,archive:toma:5:1:5,0.98,0.98,22,Toma remembers archive:toma:5:1:5 with trust 0.86,archive:toma:5:1:5,True,ssrm.v41.relationship.archive.Toma
1470,92,signal,Milo,signal-dialect-9,signal:milo:5:14:5,signal:milo:5:8:5,0.98,0.98,22,Milo remembers signal:milo:5:8:5 with trust 0.83,signal:milo:5:8:5,True,ssrm.v41.relationship.signal.Milo
1471,92,orchard,Mara,orchard-dialect-9,orchard:mara:5:15:5,orchard:mara:5:3:5,0.98,0.98,23,Mara remembers orchard:mara:5:3:5 with trust 0.85,orchard:mara:5:3:5,True,ssrm.v41.relationship.orchard.Mara
1472,93,repair_ring,Pax,repair_ring-dialect-9,repair_ring:pax:6:0:5,repair_ring:pax:4:14:5,0.98,0.98,38,Pax remembers repair_ring:pax:4:14:5 with trust 0.96,repair_ring:pax:4:14:5,True,ssrm.v41.relationship.repair_ring.Pax
