tick_id,day,session_id,settlement_id,resident_id,project_id,failure_mode,failure_trigger,work_integrity_before,work_integrity_after,recovery_action,recovery_option_visible,failed_work_not_erased,retry_available,relationship_damage_bounded,recovered_enough_to_continue
2268,127,session-022,orchid_engine,Bea,a0d3597080,valve knock,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2270,127,session-022,glass_harbor,Puck,d99abac1ce,fog seal leak,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
2271,127,session-022,cinder_garden,Wren,efccb1106a,heat spike,path/tool/material uncertainty,0.779,0.788,step back,True,True,True,True,True
2272,127,session-022,lichen_bridge,Kio,096f63fbc9,bell mistune,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2274,127,session-022,moss_ward,Milo,42164b006a,wet footing,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2275,127,session-022,glass_harbor,Sera,b557cb5ab1,net tear,path/tool/material uncertainty,0.776,0.785,schedule retry,True,True,True,True,True
2276,127,session-022,cinder_garden,Juno,f754fc777c,calendar mismatch,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2277,127,session-022,lichen_bridge,Luma,7017cc792d,rope slack,explicit recovery step,0.827,0.848,ask resident lead,True,True,True,True,True
2278,127,session-022,orchid_engine,Dax,947f5c8b39,gear jam,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2280,127,session-022,glass_harbor,Nia,7d03d3d3f1,lamp sputter,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2282,127,session-022,lichen_bridge,Rin,b522b59c7e,token shortage,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2284,127,session-022,moss_ward,Ari,acb2c21249,cord snap,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
2286,128,session-022,lichen_bridge,Luma,a72c4caf94,bell mistune,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2287,128,session-022,orchid_engine,Dax,e5be4a3317,orchid dim,explicit recovery step,0.806,0.827,schedule retry,True,True,True,True,True
2288,128,session-022,moss_ward,Tala,ab7eb655b8,wet footing,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2290,128,session-022,cinder_garden,Pax,cfb8cd3fed,calendar mismatch,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2291,128,session-022,lichen_bridge,Rin,d21d02a5bc,rope slack,path/tool/material uncertainty,0.797,0.806,restore material,True,True,True,True,True
2292,128,session-022,orchid_engine,Eli,3f711d3e3b,gear jam,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2293,128,session-022,moss_ward,Ari,808faa30ed,ledger miscopy,path/tool/material uncertainty,0.773,0.782,step back,True,True,True,True,True
2294,128,session-022,glass_harbor,Oren,f949aa8fd3,lamp sputter,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
2296,128,session-022,lichen_bridge,Sol,910495b9ec,token shortage,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2298,128,session-022,moss_ward,Fay,9c82c8d116,cord snap,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2300,128,session-022,cinder_garden,Wren,9ee5bba78b,heat spike,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2301,128,session-022,lichen_bridge,Kio,1356a31e8d,bell mistune,explicit recovery step,0.806,0.827,restore material,True,True,True,True,True
2302,128,session-022,orchid_engine,Cai,aa06bc447d,orchid dim,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2304,129,session-022,cinder_garden,Vale,58b08d67ce,calendar mismatch,explicit recovery step,0.94,0.94,schedule retry,True,True,True,True,True
2305,129,session-022,lichen_bridge,Sol,6a6945c048,rope slack,path/tool/material uncertainty,0.836,0.845,step back,True,True,True,True,True
2306,129,session-022,orchid_engine,Bea,1a39418cc8,gear jam,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2308,129,session-022,glass_harbor,Puck,19e61c2da4,lamp sputter,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2310,129,session-022,lichen_bridge,Kio,0c14394478,token shortage,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2311,129,session-022,orchid_engine,Cai,80ecb7dbcd,valve knock,explicit recovery step,0.836,0.857,ask resident lead,True,True,True,True,True
2312,129,session-022,moss_ward,Milo,4f19e26857,cord snap,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2314,129,session-022,cinder_garden,Juno,9c5554028b,heat spike,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2316,129,session-022,orchid_engine,Dax,8d36ca6708,orchid dim,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2317,129,session-022,moss_ward,Tala,690cd7241e,wet footing,path/tool/material uncertainty,0.812,0.821,swap worn tool,True,True,True,True,True
2318,129,session-022,glass_harbor,Nia,24a6670b6c,net tear,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
2320,129,session-022,lichen_bridge,Rin,48fc2b7680,rope slack,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2322,130,session-022,glass_harbor,Sera,768a4d2ad8,lamp sputter,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2323,130,session-022,cinder_garden,Juno,2b1e35e8a1,basket spill,path/tool/material uncertainty,0.893,0.902,ask resident lead,True,True,True,True,True
2324,130,session-022,lichen_bridge,Luma,450c18baea,token shortage,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2326,130,session-022,moss_ward,Tala,572744cec7,cord snap,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2327,130,session-022,glass_harbor,Nia,2c46e6f05e,fog seal leak,path/tool/material uncertainty,0.821,0.83,step back,True,True,True,True,True
2328,130,session-022,cinder_garden,Pax,1e5830ef22,heat spike,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
2329,130,session-022,lichen_bridge,Rin,9611f49c07,bell mistune,path/tool/material uncertainty,0.8,0.809,swap worn tool,True,True,True,True,True
2330,130,session-022,orchid_engine,Eli,a3b8dc6d55,orchid dim,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2332,130,session-022,glass_harbor,Oren,d2b7153668,net tear,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2334,130,session-022,lichen_bridge,Sol,85cb036eb5,rope slack,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2335,130,session-022,orchid_engine,Bea,3935fa5efe,gear jam,explicit recovery step,0.872,0.893,restore material,True,True,True,True,True
2336,130,session-022,moss_ward,Fay,6a7b5adb25,ledger miscopy,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2337,130,session-022,glass_harbor,Puck,c10ea1470a,lamp sputter,path/tool/material uncertainty,0.785,0.794,step back,True,True,True,True,True
2338,130,session-022,cinder_garden,Wren,81aa359945,basket spill,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2339,130,session-022,lichen_bridge,Kio,ebef679159,token shortage,path/tool/material uncertainty,0.854,0.863,swap worn tool,True,True,True,True,True
2340,131,session-022,moss_ward,Ari,acb2c21249,cord snap,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2342,131,session-022,cinder_garden,Vale,7525471538,heat spike,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2343,131,session-022,lichen_bridge,Sol,032f2286f3,bell mistune,path/tool/material uncertainty,0.809,0.818,schedule retry,True,True,True,True,True
2344,131,session-022,orchid_engine,Bea,a0d3597080,orchid dim,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2345,131,session-022,moss_ward,Fay,72cfe9f03b,wet footing,explicit recovery step,0.815,0.836,ask resident lead,True,True,True,True,True
2346,131,session-022,glass_harbor,Puck,d99abac1ce,net tear,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2347,131,session-022,cinder_garden,Wren,efccb1106a,calendar mismatch,path/tool/material uncertainty,0.788,0.797,restore material,True,True,True,True,True
2348,131,session-022,lichen_bridge,Kio,096f63fbc9,rope slack,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2350,131,session-022,moss_ward,Milo,42164b006a,ledger miscopy,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2352,131,session-022,cinder_garden,Juno,f754fc777c,basket spill,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
2354,131,session-022,orchid_engine,Dax,947f5c8b39,valve knock,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2356,131,session-022,glass_harbor,Nia,7d03d3d3f1,fog seal leak,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2358,132,session-022,orchid_engine,Cai,aa06bc447d,orchid dim,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2359,132,session-022,moss_ward,Milo,214b5191fa,wet footing,path/tool/material uncertainty,0.827,0.836,restore material,True,True,True,True,True
2360,132,session-022,glass_harbor,Sera,35df557118,net tear,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2362,132,session-022,lichen_bridge,Luma,a72c4caf94,rope slack,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
2364,132,session-022,moss_ward,Tala,ab7eb655b8,ledger miscopy,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2366,132,session-022,cinder_garden,Pax,cfb8cd3fed,basket spill,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2368,132,session-022,orchid_engine,Eli,3f711d3e3b,valve knock,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2369,132,session-022,moss_ward,Ari,808faa30ed,cord snap,explicit recovery step,0.782,0.803,restore material,True,True,True,True,True
2370,132,session-022,glass_harbor,Oren,f949aa8fd3,fog seal leak,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2371,132,session-022,cinder_garden,Vale,6b0dbec2ed,heat spike,path/tool/material uncertainty,0.836,0.845,step back,True,True,True,True,True
2372,132,session-022,lichen_bridge,Sol,910495b9ec,bell mistune,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2373,132,session-022,orchid_engine,Bea,d5a5690d8e,orchid dim,path/tool/material uncertainty,0.797,0.806,swap worn tool,True,True,True,True,True
2374,132,session-022,moss_ward,Fay,9c82c8d116,wet footing,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2376,133,session-023,lichen_bridge,Rin,48fc2b7680,rope slack,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2377,133,session-023,orchid_engine,Eli,86759406ca,gear jam,path/tool/material uncertainty,0.842,0.851,schedule retry,True,True,True,True,True
2378,133,session-023,moss_ward,Ari,da0f22a6f5,ledger miscopy,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2379,133,session-023,glass_harbor,Oren,9f03b2f23d,lamp sputter,explicit recovery step,0.8,0.821,ask resident lead,True,True,True,True,True
2380,133,session-023,cinder_garden,Vale,58b08d67ce,basket spill,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2381,133,session-023,lichen_bridge,Sol,6a6945c048,token shortage,path/tool/material uncertainty,0.845,0.854,restore material,True,True,True,True,True
2382,133,session-023,orchid_engine,Bea,1a39418cc8,valve knock,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2384,133,session-023,glass_harbor,Puck,19e61c2da4,fog seal leak,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2386,133,session-023,lichen_bridge,Kio,0c14394478,bell mistune,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
2388,133,session-023,moss_ward,Milo,4f19e26857,wet footing,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2390,133,session-023,cinder_garden,Juno,9c5554028b,calendar mismatch,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2392,133,session-023,orchid_engine,Dax,8d36ca6708,gear jam,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2393,133,session-023,moss_ward,Tala,690cd7241e,ledger miscopy,explicit recovery step,0.821,0.842,step back,True,True,True,True,True
2394,134,session-023,cinder_garden,Wren,81aa359945,basket spill,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2396,134,session-023,orchid_engine,Cai,2fe151eb17,valve knock,explicit recovery step,0.94,0.94,ask resident lead,True,True,True,True,True
2398,134,session-023,glass_harbor,Sera,768a4d2ad8,fog seal leak,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2400,134,session-023,lichen_bridge,Luma,450c18baea,bell mistune,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2402,134,session-023,moss_ward,Tala,572744cec7,wet footing,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2403,134,session-023,glass_harbor,Nia,2c46e6f05e,net tear,explicit recovery step,0.83,0.851,restore material,True,True,True,True,True
2404,134,session-023,cinder_garden,Pax,1e5830ef22,calendar mismatch,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2405,134,session-023,lichen_bridge,Rin,9611f49c07,rope slack,path/tool/material uncertainty,0.809,0.818,step back,True,True,True,True,True
2406,134,session-023,orchid_engine,Eli,a3b8dc6d55,gear jam,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2407,134,session-023,moss_ward,Ari,2378d81ec8,ledger miscopy,path/tool/material uncertainty,0.86,0.869,swap worn tool,True,True,True,True,True
2408,134,session-023,glass_harbor,Oren,d2b7153668,lamp sputter,path/tool/material uncertainty,0.94,0.94,restore material,True,True,True,True,True
2410,134,session-023,lichen_bridge,Sol,85cb036eb5,token shortage,explicit recovery step,0.94,0.94,step back,True,True,True,True,True
2412,135,session-023,glass_harbor,Nia,7d03d3d3f1,fog seal leak,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2413,135,session-023,cinder_garden,Pax,2ac4db2919,heat spike,explicit recovery step,0.833,0.854,ask resident lead,True,True,True,True,True
2414,135,session-023,lichen_bridge,Rin,b522b59c7e,bell mistune,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2415,135,session-023,orchid_engine,Eli,e4ebf8a5c3,orchid dim,path/tool/material uncertainty,0.806,0.815,restore material,True,True,True,True,True
2416,135,session-023,moss_ward,Ari,acb2c21249,wet footing,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
2418,135,session-023,cinder_garden,Vale,7525471538,calendar mismatch,path/tool/material uncertainty,0.94,0.94,ask resident lead,True,True,True,True,True
2420,135,session-023,orchid_engine,Bea,a0d3597080,gear jam,explicit recovery step,0.94,0.94,restore material,True,True,True,True,True
2422,135,session-023,glass_harbor,Puck,d99abac1ce,lamp sputter,path/tool/material uncertainty,0.94,0.94,step back,True,True,True,True,True
2423,135,session-023,cinder_garden,Wren,efccb1106a,basket spill,path/tool/material uncertainty,0.797,0.806,ask resident lead,True,True,True,True,True
2424,135,session-023,lichen_bridge,Kio,096f63fbc9,token shortage,path/tool/material uncertainty,0.94,0.94,swap worn tool,True,True,True,True,True
2426,135,session-023,moss_ward,Milo,42164b006a,cord snap,path/tool/material uncertainty,0.94,0.94,schedule retry,True,True,True,True,True
