tick_id,day,settlement_id,resident_id,plan_id,turn_number,plan_state,avatar_offer,resident_counter,agreed_next_step,plan_quality_before,plan_quality_after,trust_before,trust_after,multi_turn_visible,history_not_erased
1648,92,orchid_engine,Dax,e3cbda89b4,2,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1649,92,moss_ward,Tala,6b48874b3c,1,refused,repair together,do not move root ledger,resident keeps lead; avatar waits,0.838,0.848,0.94,0.94,True,True
1650,92,glass_harbor,Nia,b597014aaa,1,proposed,watch route,net keeper decides,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
1652,92,lichen_bridge,Rin,e10bbbdff7,1,revised,step back,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
1653,92,orchid_engine,Eli,714f68ebcc,3,accepted,wait for resident lead,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1654,92,moss_ward,Ari,dd87c475ae,2,deferred,carry object,rain path first,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1655,92,glass_harbor,Oren,9fc33966a5,2,refused,repair together,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1656,93,lichen_bridge,Kio,0c20d94038,2,countered,translate phrase,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1657,93,orchid_engine,Cai,000d40353b,4,revised,step back,orchid keeper decides,revise plan around keep gear lane open,0.92,0.92,0.94,0.94,True,True
1658,93,moss_ward,Milo,55ed2ef8a7,3,accepted,wait for resident lead,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1660,93,cinder_garden,Juno,2d8fc1c9d3,2,refused,repair together,cool bowl shared,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1661,93,lichen_bridge,Luma,56c167b074,3,proposed,watch route,do not step on tension rope,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1662,93,orchid_engine,Dax,3b41706a28,1,countered,translate phrase,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1664,93,glass_harbor,Nia,c8bd647ce7,3,accepted,wait for resident lead,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1665,93,cinder_garden,Pax,96b0379f0b,3,deferred,carry object,shade caller leads,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1666,93,lichen_bridge,Rin,e9410b868e,4,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1667,93,orchid_engine,Eli,eaaadcbe2c,2,proposed,watch route,do not turn valve key,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1668,93,moss_ward,Ari,0ed4c367df,4,countered,translate phrase,ask before loom repair,revise plan around do not move root ledger,0.92,0.92,0.94,0.94,True,True
1670,93,cinder_garden,Vale,ebbb2efab5,4,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1671,93,lichen_bridge,Sol,e76d8a60f4,1,deferred,carry object,signal keeper answers,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1672,93,orchid_engine,Bea,e031775278,3,refused,repair together,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1674,94,cinder_garden,Juno,f4bee990e7,1,revised,step back,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
1676,94,orchid_engine,Dax,506275e3f3,4,deferred,carry object,do not turn valve key,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1677,94,moss_ward,Tala,22d2d3a75c,1,refused,repair together,ask before loom repair,resident keeps lead; avatar waits,0.848,0.858,0.94,0.94,True,True
1678,94,glass_harbor,Nia,433145ef67,4,proposed,watch route,tea before crossing,do first safe step for brass lantern,0.92,0.92,0.94,0.94,True,True
1679,94,cinder_garden,Pax,332fa74f76,2,countered,translate phrase,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
1680,94,lichen_bridge,Rin,1478a5ca5a,2,revised,step back,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1682,94,moss_ward,Ari,7fdda07f98,2,deferred,carry object,do not move root ledger,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1683,94,glass_harbor,Oren,dbe31c2aa2,1,refused,repair together,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1684,94,cinder_garden,Vale,be4c808043,3,proposed,watch route,cool bowl shared,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
1686,94,orchid_engine,Bea,9b3c899f83,1,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1687,94,moss_ward,Fay,f79c49744c,3,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1688,94,glass_harbor,Puck,0064594b19,2,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1689,94,cinder_garden,Wren,da1f6d64a5,4,refused,repair together,shade caller leads,resident keeps lead; avatar waits,0.856,0.866,0.94,0.94,True,True
1690,94,lichen_bridge,Kio,b300a72ecb,3,proposed,watch route,meal room welcomes,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1692,95,glass_harbor,Nia,839abb0d1b,3,accepted,wait for resident lead,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1694,95,lichen_bridge,Rin,37ec6960f3,4,refused,repair together,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1695,95,orchid_engine,Eli,2ac8be5f5e,2,proposed,watch route,keep gear lane open,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1696,95,moss_ward,Ari,8c637c6bbc,4,countered,translate phrase,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
1698,95,cinder_garden,Vale,798984b4e5,1,accepted,wait for resident lead,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1699,95,lichen_bridge,Sol,ff5f26c072,1,deferred,carry object,meal room welcomes,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1700,95,orchid_engine,Bea,700ceca36d,3,refused,repair together,do not turn valve key,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1701,95,moss_ward,Fay,c2b62e1bf0,1,proposed,watch route,ask before loom repair,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1702,95,glass_harbor,Puck,80f2a9434f,4,countered,translate phrase,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
1704,95,lichen_bridge,Kio,79200b44ad,2,accepted,wait for resident lead,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1705,95,orchid_engine,Cai,c73d816b38,4,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1706,95,moss_ward,Milo,f43be3440f,2,refused,repair together,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1708,95,cinder_garden,Juno,234e3f89fb,2,countered,translate phrase,cool bowl shared,revise plan around shade caller leads,0.92,0.92,0.94,0.94,True,True
1709,95,lichen_bridge,Luma,fba81a8b44,3,revised,step back,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
1710,96,moss_ward,Ari,cabffbd4c0,3,deferred,carry object,ask before loom repair,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1711,96,glass_harbor,Oren,c1c2540851,1,refused,repair together,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1712,96,cinder_garden,Vale,dd21ab0ceb,3,proposed,watch route,do not cross seed rows,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
1713,96,lichen_bridge,Sol,ad4b8c6c96,4,countered,translate phrase,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1714,96,orchid_engine,Bea,03bc005b05,1,revised,step back,orchid keeper decides,revise plan around keep gear lane open,0.92,0.92,0.94,0.94,True,True
1716,96,glass_harbor,Puck,96f40d939c,2,deferred,carry object,net keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1717,96,cinder_garden,Wren,f6cba7cfef,4,refused,repair together,cool bowl shared,resident keeps lead; avatar waits,0.866,0.876,0.94,0.94,True,True
1718,96,lichen_bridge,Kio,64265a10b2,1,proposed,watch route,do not step on tension rope,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1720,96,moss_ward,Milo,da8c39a188,4,revised,step back,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
1721,96,glass_harbor,Sera,d5f4c81bbe,3,accepted,wait for resident lead,do not dim lamp,resident keeps lead; avatar waits,0.858,0.868,0.94,0.94,True,True
1722,96,cinder_garden,Juno,b3efd4d981,1,deferred,carry object,shade caller leads,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1723,96,lichen_bridge,Luma,3985bc24c6,2,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1724,96,orchid_engine,Dax,e1860809ff,2,proposed,watch route,do not turn valve key,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1726,96,glass_harbor,Nia,ef64e1d090,4,revised,step back,tea before crossing,revise plan around net keeper decides,0.92,0.92,0.94,0.94,True,True
1727,96,cinder_garden,Pax,ae172d12e6,2,accepted,wait for resident lead,do not cross seed rows,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1728,97,orchid_engine,Bea,b911922bc6,3,refused,repair together,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1729,97,moss_ward,Fay,fbef4883c4,1,proposed,watch route,rain path first,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1730,97,glass_harbor,Puck,e192eb8447,1,countered,translate phrase,do not dim lamp,revise plan around tea before crossing,0.92,0.92,0.94,0.94,True,True
1732,97,lichen_bridge,Kio,a6a0702b6a,3,accepted,wait for resident lead,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1733,97,orchid_engine,Cai,0ecddd3d79,4,deferred,carry object,do not turn valve key,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1734,97,moss_ward,Milo,373d22e61c,2,refused,repair together,ask before loom repair,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1735,97,glass_harbor,Sera,28177cfddf,2,proposed,watch route,tea before crossing,do first safe step for brass lantern,0.868,0.886,0.94,0.94,True,True
1736,97,cinder_garden,Juno,cc4fae1241,3,countered,translate phrase,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
1738,97,orchid_engine,Dax,67f22f07c3,1,accepted,wait for resident lead,orchid keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1739,97,moss_ward,Tala,0d92877315,3,deferred,carry object,do not move root ledger,schedule later with phrase marker,0.858,0.872,0.94,0.94,True,True
1740,97,glass_harbor,Nia,1b2256dbdf,3,refused,repair together,net keeper decides,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1742,97,lichen_bridge,Rin,bbcb503fe4,4,countered,translate phrase,do not step on tension rope,revise plan around meal room welcomes,0.92,0.92,0.94,0.94,True,True
1743,97,orchid_engine,Eli,d0d76e82f5,2,revised,step back,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1744,97,moss_ward,Ari,b8b5836972,4,accepted,wait for resident lead,rain path first,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1745,97,glass_harbor,Oren,fc604ffbf7,4,deferred,carry object,do not dim lamp,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1746,98,lichen_bridge,Kio,f4935e1555,1,proposed,watch route,signal keeper answers,do first safe step for rope kit,0.92,0.92,0.94,0.94,True,True
1747,98,orchid_engine,Cai,f4030b2106,3,countered,translate phrase,orchid keeper decides,revise plan around keep gear lane open,0.92,0.92,0.94,0.94,True,True
1748,98,moss_ward,Milo,79bb680dad,1,revised,step back,do not move root ledger,revise plan around rain path first,0.92,0.92,0.94,0.94,True,True
1750,98,cinder_garden,Juno,741b32107f,4,deferred,carry object,cool bowl shared,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1751,98,lichen_bridge,Luma,b2e56c279a,2,refused,repair together,do not step on tension rope,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1752,98,orchid_engine,Dax,9ccd85062c,4,proposed,watch route,keep gear lane open,do first safe step for valve key,0.92,0.92,0.94,0.94,True,True
1754,98,glass_harbor,Nia,0d8894d60b,1,revised,step back,do not dim lamp,revise plan around tea before crossing,0.92,0.92,0.94,0.94,True,True
1755,98,cinder_garden,Pax,c4a2f53620,1,accepted,wait for resident lead,shade caller leads,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1756,98,lichen_bridge,Rin,859a778110,3,deferred,carry object,meal room welcomes,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1757,98,orchid_engine,Eli,aac4baddd2,1,refused,repair together,do not turn valve key,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1758,98,moss_ward,Ari,fd11eda095,2,proposed,watch route,ask before loom repair,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1760,98,cinder_garden,Vale,b5d01fa40b,2,revised,step back,do not cross seed rows,revise plan around cool bowl shared,0.92,0.92,0.94,0.94,True,True
1761,98,lichen_bridge,Sol,25c151b5a1,4,accepted,wait for resident lead,signal keeper answers,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1762,98,orchid_engine,Bea,b07ecf4c05,2,deferred,carry object,orchid keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1764,99,cinder_garden,Juno,150db3a032,3,countered,translate phrase,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
1766,99,orchid_engine,Dax,b576d91008,3,accepted,wait for resident lead,do not turn valve key,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1767,99,moss_ward,Tala,a0192d158d,3,deferred,carry object,ask before loom repair,schedule later with phrase marker,0.872,0.886,0.94,0.94,True,True
1768,99,glass_harbor,Nia,52495efa81,2,refused,repair together,tea before crossing,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1769,99,cinder_garden,Pax,79c167011d,4,proposed,watch route,do not cross seed rows,do first safe step for shade pole,0.92,0.92,0.94,0.94,True,True
1770,99,lichen_bridge,Rin,581c86642d,1,countered,translate phrase,signal keeper answers,revise plan around do not step on tension rope,0.92,0.92,0.94,0.94,True,True
1772,99,moss_ward,Ari,adc06e9415,4,accepted,wait for resident lead,do not move root ledger,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1773,99,glass_harbor,Oren,5c4ab8e331,3,deferred,carry object,net keeper decides,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1774,99,cinder_garden,Vale,7f1e589a17,1,refused,repair together,cool bowl shared,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1776,99,orchid_engine,Bea,a41f6032e8,4,countered,translate phrase,keep gear lane open,revise plan around do not turn valve key,0.92,0.92,0.94,0.94,True,True
1777,99,moss_ward,Fay,24e6b14d70,1,revised,step back,rain path first,revise plan around ask before loom repair,0.92,0.92,0.94,0.94,True,True
1778,99,glass_harbor,Puck,756af2b792,4,accepted,wait for resident lead,do not dim lamp,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1779,99,cinder_garden,Wren,00a2096d5b,2,deferred,carry object,shade caller leads,schedule later with phrase marker,0.876,0.89,0.94,0.94,True,True
1780,99,lichen_bridge,Kio,5458775087,2,refused,repair together,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1782,100,glass_harbor,Nia,885eb9fbce,1,revised,step back,net keeper decides,revise plan around do not dim lamp,0.92,0.92,0.94,0.94,True,True
1784,100,lichen_bridge,Rin,a09c4a44cf,3,deferred,carry object,do not step on tension rope,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
1785,100,orchid_engine,Eli,0b8e2d3482,1,refused,repair together,keep gear lane open,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1786,100,moss_ward,Ari,6193e488fc,2,proposed,watch route,rain path first,do first safe step for rain jar,0.92,0.92,0.94,0.94,True,True
1788,100,cinder_garden,Vale,c2b9e7a6d9,3,revised,step back,shade caller leads,revise plan around do not cross seed rows,0.92,0.92,0.94,0.94,True,True
1789,100,lichen_bridge,Sol,d59715d585,4,accepted,wait for resident lead,meal room welcomes,resident keeps lead; avatar waits,0.92,0.92,0.94,0.94,True,True
1790,100,orchid_engine,Bea,7bc23ae88b,2,deferred,carry object,do not turn valve key,schedule later with phrase marker,0.92,0.92,0.94,0.94,True,True
