tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
1736,97,riverbend,arrival court,2.64,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1737,97,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1738,97,archive,memory desk,2.83,3.44,45,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1739,97,signal,mast base,2.7,3.92,180,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1740,97,orchard,market plank,0.18,1.4,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1741,97,repair_ring,arrival court,4.0,0.35,45,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1742,97,riverbend,plank hall,2.52,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1743,97,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1744,97,archive,arrival court,3.18,3.79,45,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1745,97,signal,lantern walk,2.7,3.92,225,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1746,98,repair_ring,bell alcove,4.0,0.35,90,turn_right,True,none,bell alcove,first-person-room-card+depth-cues,True,True,True
1747,98,riverbend,kit alcove,2.52,3.92,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1748,98,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1749,98,archive,ink niche,3.18,3.79,90,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1750,98,signal,arrival court,2.88,4.0,225,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1751,98,orchard,mud row,0.18,1.4,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1752,98,repair_ring,cool corner,4.0,0.35,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1753,98,riverbend,arrival court,2.7,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1754,98,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1755,98,archive,memory desk,3.18,3.79,90,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1756,98,signal,mast base,2.76,3.92,225,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1757,98,orchard,market plank,0.18,1.4,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1758,98,repair_ring,arrival court,4.0,0.7,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1759,98,riverbend,plank hall,2.58,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1760,98,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1761,98,archive,arrival court,3.18,4.0,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1762,98,signal,lantern walk,2.76,3.92,270,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1763,98,orchard,satchel shed,0.36,1.5,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1764,99,riverbend,kit alcove,2.58,3.92,180,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1765,99,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1766,99,archive,ink niche,3.18,4.0,135,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1767,99,signal,arrival court,2.94,4.0,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1768,99,orchard,mud row,0.36,1.5,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1769,99,repair_ring,cool corner,4.0,0.7,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1770,99,riverbend,arrival court,2.76,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1771,99,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1772,99,archive,memory desk,3.18,4.0,135,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1773,99,signal,mast base,2.82,3.92,270,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1774,99,orchard,market plank,0.36,1.5,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1775,99,repair_ring,arrival court,4.0,1.05,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1776,99,riverbend,plank hall,2.64,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1777,99,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1778,99,archive,arrival court,2.98,4.0,135,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1779,99,signal,lantern walk,2.82,3.92,315,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1780,99,orchard,satchel shed,0.54,1.6,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1781,99,repair_ring,wire bench,4.0,1.05,90,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1782,100,roofward,glass stair,4.0,0.77,0,move_forward,False,room edge,glass stair,first-person-room-card+depth-cues,True,True,True
1783,100,archive,ink niche,2.98,4.0,180,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1784,100,signal,arrival court,3.0,4.0,315,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1785,100,orchard,mud row,0.54,1.6,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1786,100,repair_ring,cool corner,4.0,1.05,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1787,100,riverbend,arrival court,2.82,4.0,180,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1788,100,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1789,100,archive,memory desk,2.98,4.0,180,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1790,100,signal,mast base,2.88,3.92,315,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1791,100,orchard,market plank,0.54,1.6,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1792,100,repair_ring,arrival court,4.0,1.4,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1793,100,riverbend,plank hall,2.7,3.92,180,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1794,100,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1795,100,archive,arrival court,2.78,4.0,180,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1796,100,signal,lantern walk,2.88,3.92,0,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1797,100,orchard,satchel shed,0.72,1.7,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1798,100,repair_ring,wire bench,4.0,1.4,90,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1799,100,riverbend,wet crossing,2.7,3.92,225,turn_right,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1800,101,archive,ink niche,2.78,4.0,225,turn_right,True,none,ink niche,first-person-room-card+depth-cues,True,True,True
1801,101,signal,arrival court,3.06,4.0,0,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1802,101,orchard,mud row,0.72,1.7,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1803,101,repair_ring,cool corner,4.0,1.4,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1804,101,riverbend,arrival court,2.88,4.0,225,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1805,101,roofward,warm lane,4.0,0.77,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1806,101,archive,memory desk,2.78,4.0,225,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1807,101,signal,mast base,2.94,3.92,0,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1808,101,orchard,market plank,0.72,1.7,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1809,101,repair_ring,arrival court,4.0,1.75,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1810,101,riverbend,plank hall,2.76,3.92,225,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1811,101,roofward,ledger loft,4.0,0.77,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1812,101,archive,arrival court,2.58,3.8,225,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1813,101,signal,lantern walk,2.94,3.92,45,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1814,101,orchard,satchel shed,0.9,1.8,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1815,101,repair_ring,wire bench,4.0,1.75,90,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1816,101,riverbend,wet crossing,2.76,3.92,270,turn_right,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1817,101,roofward,sun sill,4.0,0.87,0,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1818,102,signal,arrival court,3.12,4.0,45,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
1819,102,orchard,mud row,0.9,1.8,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1820,102,repair_ring,cool corner,4.0,1.75,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1821,102,riverbend,arrival court,2.94,4.0,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1822,102,roofward,warm lane,4.0,0.87,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1823,102,archive,memory desk,2.58,3.8,225,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1824,102,signal,mast base,3.0,3.92,45,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1825,102,orchard,market plank,0.9,1.8,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1826,102,repair_ring,arrival court,4.0,2.1,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1827,102,riverbend,plank hall,2.82,3.92,270,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1828,102,roofward,ledger loft,4.0,0.87,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1829,102,archive,arrival court,2.38,3.6,225,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1830,102,signal,lantern walk,3.0,3.92,90,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1831,102,orchard,satchel shed,1.08,1.9,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1832,102,repair_ring,wire bench,4.0,2.1,90,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1833,102,riverbend,wet crossing,2.82,3.92,315,turn_right,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1834,102,roofward,sun sill,4.0,0.97,0,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1835,102,archive,stone stacks,2.38,3.6,225,drop_object,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1836,103,orchard,mud row,1.08,1.9,225,drop_object,True,none,apple wrap,first-person-room-card+depth-cues,True,True,True
1837,103,repair_ring,cool corner,4.0,2.1,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1838,103,riverbend,arrival court,3.0,4.0,315,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1839,103,roofward,warm lane,4.0,0.97,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
1840,103,archive,memory desk,2.38,3.6,225,request_permission,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1841,103,signal,mast base,2.88,3.84,90,wait_respectfully,True,none,mast base,first-person-room-card+depth-cues,True,True,True
1842,103,orchard,market plank,1.08,1.9,225,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1843,103,repair_ring,arrival court,4.0,2.45,90,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1844,103,riverbend,plank hall,2.88,3.92,315,wait_respectfully,True,none,plank hall,first-person-room-card+depth-cues,True,True,True
1845,103,roofward,ledger loft,4.0,0.97,0,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1846,103,archive,arrival court,2.18,3.4,225,move_forward,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
1847,103,signal,lantern walk,2.88,3.84,135,turn_right,True,none,lantern walk,first-person-room-card+depth-cues,True,True,True
1848,103,orchard,satchel shed,1.26,2.0,225,approach_resident,True,none,Mara,first-person-room-card+depth-cues,True,True,True
1849,103,repair_ring,wire bench,4.0,2.45,90,drop_object,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1850,103,riverbend,wet crossing,2.88,3.92,0,turn_right,True,none,wet crossing,first-person-room-card+depth-cues,True,True,True
1851,103,roofward,sun sill,4.0,1.07,0,approach_resident,True,none,Fay,first-person-room-card+depth-cues,True,True,True
1852,103,archive,stone stacks,2.18,3.4,225,drop_object,True,none,clean cloth,first-person-room-card+depth-cues,True,True,True
1853,103,signal,lens room,2.88,3.84,135,request_permission,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
1854,104,repair_ring,cool corner,4.0,2.45,90,request_permission,True,none,insulated tongs,first-person-room-card+depth-cues,True,True,True
1855,104,riverbend,arrival court,3.06,4.0,0,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
1856,104,roofward,warm lane,4.0,1.07,0,drop_object,True,none,brass hinge,first-person-room-card+depth-cues,True,True,True
