tick_id,day,settlement_id,resident_id,avatar_action,resident_response,dialogue_hook,consent_or_boundary_state,gaze_after,posture_after,relationship_delta,queue_delta,trust_repair_marker,turn_visible,private_workspace_sealed
1608,90,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1611,90,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1612,90,roofward,Fay,move_forward,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1614,90,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1615,90,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1616,90,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1617,90,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1618,90,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1619,90,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1620,91,orchard,Mara,request_permission,Mara: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1622,91,riverbend,Lio,drop_object,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1623,91,roofward,Fay,request_permission,Fay: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1624,91,archive,Toma,wait_respectfully,Toma: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1625,91,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1628,91,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1631,91,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1632,91,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1633,91,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1634,91,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1635,91,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1636,91,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1639,92,riverbend,Lio,drop_object,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1640,92,roofward,Fay,request_permission,Fay: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1642,92,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
1644,92,repair_ring,Juno,turn_right,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1645,92,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1648,92,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1649,92,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1650,92,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1651,92,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1652,92,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1653,92,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1655,92,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1656,93,riverbend,Lio,drop_object,Lio: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1657,93,roofward,Fay,request_permission,Fay: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1659,93,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
1660,93,orchard,Mara,move_forward,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1662,93,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1664,93,archive,Toma,turn_right,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1665,93,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1666,93,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1667,93,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.002,stable,True,True
1668,93,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1669,93,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1670,93,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1672,93,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1674,94,roofward,Fay,request_permission,Fay: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1676,94,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
1679,94,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1680,94,roofward,Fay,move_forward,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,-0.001,stable,True,True
1682,94,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1683,94,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1684,94,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1685,94,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1686,94,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1687,94,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1688,94,signal,Milo,wait_respectfully,Milo: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1689,94,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1692,95,archive,Toma,wait_respectfully,Toma: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1693,95,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.0,stable,True,True
1696,95,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
1699,95,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1700,95,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1701,95,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1702,95,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1703,95,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1704,95,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1706,95,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.009,stable,True,True
1708,95,riverbend,Lio,wait_respectfully,Lio: I see you near the work.,local presence,observed,soft-eye-contact,open,0.0,-0.006,stable,True,True
1709,95,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1710,96,signal,Milo,listen_memory,Milo: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
1712,96,repair_ring,Juno,turn_right,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1713,96,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.006,stable,True,True
1716,96,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1717,96,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1718,96,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1719,96,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1720,96,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1721,96,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.002,stable,True,True
1723,96,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.006,stable,True,True
1724,96,repair_ring,Juno,move_forward,Juno: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1726,96,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1728,97,orchard,Mara,move_forward,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1730,97,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.002,stable,True,True
1732,97,archive,Toma,turn_right,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1733,97,signal,Milo,approach_resident,Milo: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1734,97,orchard,Mara,drop_object,Mara: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1735,97,repair_ring,Juno,request_permission,Juno: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,-0.004,stable,True,True
1736,97,riverbend,Lio,approach_resident,Lio: I see you near the work.,local presence,observed,tracks-avatar,attentive,0.0,0.006,stable,True,True
1737,97,roofward,Fay,drop_object,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.006,stable,True,True
1738,97,archive,Toma,request_permission,Toma: You can carry it if you stay nearby.,permission request,granted,ambient-scan,neutral,0.0,0.006,stable,True,True
1740,97,orchard,Mara,listen_memory,Mara: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1743,97,roofward,Fay,listen_memory,Fay: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,-0.01,stable,True,True
1744,97,archive,Toma,move_forward,Toma: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
1747,98,riverbend,Lio,listen_memory,Lio: That sound reminds me where we left the work.,sensory recall,shared,soft-eye-contact,open,0.0,0.0,stable,True,True
1748,98,roofward,Fay,move_forward,Fay: I see you near the work.,local presence,observed,ambient-scan,neutral,0.0,0.0,stable,True,True
