tick_id,day,settlement_id,resident_id,question,resident_need,avatar_response_type,answer_state,trust_before,trust_after,resident_initiated,unknown_respected,question_card_visible
1751,98,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1752,98,moss_ward,Milo,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1755,98,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1757,98,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1758,98,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1761,98,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1763,98,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1764,99,lichen_bridge,Kio,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1766,99,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1767,99,glass_harbor,Sera,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1768,99,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1770,99,orchid_engine,Dax,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1772,99,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1773,99,cinder_garden,Pax,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1774,99,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1776,99,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1778,99,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1779,99,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1780,99,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1782,100,cinder_garden,Juno,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1783,100,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1785,100,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1788,100,lichen_bridge,Rin,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1789,100,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1791,100,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1794,100,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1795,100,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1797,100,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1800,101,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1802,101,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1803,101,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1806,101,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1808,101,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1809,101,moss_ward,Fay,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1812,101,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1814,101,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1815,101,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1818,102,moss_ward,Ari,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1819,102,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1821,102,lichen_bridge,Sol,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1823,102,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1824,102,glass_harbor,Puck,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1825,102,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1827,102,orchid_engine,Cai,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1829,102,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1830,102,cinder_garden,Juno,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1831,102,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1833,102,moss_ward,Tala,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1835,102,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1836,103,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1839,103,cinder_garden,Wren,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1840,103,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1842,103,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1845,103,lichen_bridge,Luma,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1846,103,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1848,103,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1851,103,orchid_engine,Eli,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1852,103,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1854,104,lichen_bridge,Kio,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1857,104,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1859,104,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1860,104,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1863,104,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1865,104,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1866,104,moss_ward,Ari,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1869,104,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1871,104,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1872,105,cinder_garden,Juno,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1874,105,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1875,105,moss_ward,Tala,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1876,105,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1878,105,lichen_bridge,Rin,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1880,105,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1881,105,glass_harbor,Oren,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1882,105,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1884,105,orchid_engine,Bea,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1886,105,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1887,105,cinder_garden,Wren,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1888,105,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1890,106,glass_harbor,Nia,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1891,106,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1893,106,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1896,106,cinder_garden,Vale,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1897,106,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1899,106,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1902,106,lichen_bridge,Kio,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1903,106,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1905,106,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1908,107,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1910,107,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1911,107,lichen_bridge,Sol,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1914,107,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1916,107,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1917,107,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1920,107,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1922,107,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1923,107,moss_ward,Tala,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1926,108,orchid_engine,Bea,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1927,108,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1929,108,cinder_garden,Wren,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1931,108,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1932,108,moss_ward,Milo,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1933,108,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1935,108,lichen_bridge,Luma,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1937,108,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1938,108,glass_harbor,Nia,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
1939,108,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1941,108,orchid_engine,Eli,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
1943,108,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1944,109,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1947,109,glass_harbor,Sera,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1948,109,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1950,109,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1953,109,cinder_garden,Pax,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1954,109,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1956,109,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
1959,109,lichen_bridge,Sol,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
1960,109,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
1962,110,cinder_garden,Juno,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
1965,110,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
