epoch_id,simulated_year,settlement_id,lineage_id,memory_depth_generations,remembered_event,ritual_anchor,law_or_custom,relationship_continuity,memory_not_global_dump,visible_archive_marker
765,765,moss_ward,Tala-line,31,Tala-line remembers warm-cup rule from generation 28,warm-cup,custom: ask before taking root starch,0.598757,True,archive:moss_ward:Tala-line:765
766,765,glass_harbor,Nia-line,31,Nia-line remembers net-knot-thanks rule from generation 28,net-knot-thanks,custom: ask before taking kelp fiber,0.598609,True,archive:glass_harbor:Nia-line:765
768,765,lichen_bridge,Luma-line,31,Luma-line remembers rope-touch rule from generation 28,rope-touch,custom: ask before taking signal stone,0.598314,True,archive:lichen_bridge:Luma-line:765
769,765,orchid_engine,Bea-line,31,Bea-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598166,True,archive:orchid_engine:Bea-line:765
769,765,orchid_engine,Cai-line,31,Cai-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598166,True,archive:orchid_engine:Cai-line:765
769,765,orchid_engine,Eli-line,31,Eli-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598166,True,archive:orchid_engine:Eli-line:765
770,770,moss_ward,Tala-line,31,Tala-line remembers warm-cup rule from generation 28,warm-cup,custom: ask before taking root starch,0.598753,True,archive:moss_ward:Tala-line:770
771,770,glass_harbor,Nia-line,31,Nia-line remembers net-knot-thanks rule from generation 28,net-knot-thanks,custom: ask before taking kelp fiber,0.598605,True,archive:glass_harbor:Nia-line:770
773,770,lichen_bridge,Luma-line,31,Luma-line remembers rope-touch rule from generation 28,rope-touch,custom: ask before taking signal stone,0.59831,True,archive:lichen_bridge:Luma-line:770
774,770,orchid_engine,Bea-line,31,Bea-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598162,True,archive:orchid_engine:Bea-line:770
774,770,orchid_engine,Cai-line,31,Cai-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598162,True,archive:orchid_engine:Cai-line:770
774,770,orchid_engine,Eli-line,31,Eli-line remembers gear-wash-thanks rule from generation 28,gear-wash-thanks,custom: ask before taking steam water,0.598162,True,archive:orchid_engine:Eli-line:770
775,775,moss_ward,Ari-line,32,Ari-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605085,True,archive:moss_ward:Ari-line:775
775,775,moss_ward,Fay-line,32,Fay-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605085,True,archive:moss_ward:Fay-line:775
777,775,cinder_garden,Juno-line,32,Juno-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.60479,True,archive:cinder_garden:Juno-line:775
777,775,cinder_garden,Wren-line,32,Wren-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.60479,True,archive:cinder_garden:Wren-line:775
778,775,lichen_bridge,Kio-line,32,Kio-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604642,True,archive:lichen_bridge:Kio-line:775
778,775,lichen_bridge,Sol-line,32,Sol-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604642,True,archive:lichen_bridge:Sol-line:775
780,780,moss_ward,Ari-line,32,Ari-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605082,True,archive:moss_ward:Ari-line:780
780,780,moss_ward,Fay-line,32,Fay-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605082,True,archive:moss_ward:Fay-line:780
782,780,cinder_garden,Juno-line,32,Juno-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604786,True,archive:cinder_garden:Juno-line:780
782,780,cinder_garden,Wren-line,32,Wren-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604786,True,archive:cinder_garden:Wren-line:780
783,780,lichen_bridge,Kio-line,32,Kio-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604638,True,archive:lichen_bridge:Kio-line:780
783,780,lichen_bridge,Sol-line,32,Sol-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604638,True,archive:lichen_bridge:Sol-line:780
785,785,moss_ward,Ari-line,32,Ari-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605078,True,archive:moss_ward:Ari-line:785
785,785,moss_ward,Fay-line,32,Fay-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605078,True,archive:moss_ward:Fay-line:785
787,785,cinder_garden,Juno-line,32,Juno-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604782,True,archive:cinder_garden:Juno-line:785
787,785,cinder_garden,Wren-line,32,Wren-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604782,True,archive:cinder_garden:Wren-line:785
788,785,lichen_bridge,Kio-line,32,Kio-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.6047,True,archive:lichen_bridge:Kio-line:785
788,785,lichen_bridge,Sol-line,32,Sol-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.6047,True,archive:lichen_bridge:Sol-line:785
790,790,moss_ward,Ari-line,32,Ari-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605074,True,archive:moss_ward:Ari-line:790
790,790,moss_ward,Fay-line,32,Fay-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.605074,True,archive:moss_ward:Fay-line:790
792,790,cinder_garden,Juno-line,32,Juno-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604844,True,archive:cinder_garden:Juno-line:790
792,790,cinder_garden,Wren-line,32,Wren-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.604844,True,archive:cinder_garden:Wren-line:790
793,790,lichen_bridge,Kio-line,32,Kio-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604696,True,archive:lichen_bridge:Kio-line:790
793,790,lichen_bridge,Sol-line,32,Sol-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604696,True,archive:lichen_bridge:Sol-line:790
795,795,moss_ward,Ari-line,32,Ari-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.60507,True,archive:moss_ward:Ari-line:795
795,795,moss_ward,Fay-line,32,Fay-line remembers warm-cup rule from generation 29,warm-cup,custom: ask before taking moss fiber,0.60507,True,archive:moss_ward:Fay-line:795
797,795,cinder_garden,Juno-line,32,Juno-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.60484,True,archive:cinder_garden:Juno-line:795
797,795,cinder_garden,Wren-line,32,Wren-line remembers seed-count rule from generation 29,seed-count,custom: ask before taking ember fruit,0.60484,True,archive:cinder_garden:Wren-line:795
798,795,lichen_bridge,Kio-line,32,Kio-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604692,True,archive:lichen_bridge:Kio-line:795
798,795,lichen_bridge,Sol-line,32,Sol-line remembers rope-touch rule from generation 29,rope-touch,custom: ask before taking lichen paste,0.604692,True,archive:lichen_bridge:Sol-line:795
801,800,glass_harbor,Oren-line,33,Oren-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.61132,True,archive:glass_harbor:Oren-line:800
801,800,glass_harbor,Sera-line,33,Sera-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.61132,True,archive:glass_harbor:Sera-line:800
802,800,cinder_garden,Pax-line,33,Pax-line remembers seed-count rule from generation 30,seed-count,custom: ask before taking shade wood,0.611172,True,archive:cinder_garden:Pax-line:800
806,805,glass_harbor,Oren-line,33,Oren-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611316,True,archive:glass_harbor:Oren-line:805
806,805,glass_harbor,Sera-line,33,Sera-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611316,True,archive:glass_harbor:Sera-line:805
807,805,cinder_garden,Pax-line,33,Pax-line remembers seed-count rule from generation 30,seed-count,custom: ask before taking shade wood,0.611168,True,archive:cinder_garden:Pax-line:805
811,810,glass_harbor,Oren-line,33,Oren-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611312,True,archive:glass_harbor:Oren-line:810
811,810,glass_harbor,Sera-line,33,Sera-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611312,True,archive:glass_harbor:Sera-line:810
812,810,cinder_garden,Pax-line,33,Pax-line remembers seed-count rule from generation 30,seed-count,custom: ask before taking shade wood,0.611165,True,archive:cinder_garden:Pax-line:810
816,815,glass_harbor,Oren-line,33,Oren-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611309,True,archive:glass_harbor:Oren-line:815
816,815,glass_harbor,Sera-line,33,Sera-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611309,True,archive:glass_harbor:Sera-line:815
817,815,cinder_garden,Pax-line,33,Pax-line remembers seed-count rule from generation 30,seed-count,custom: ask before taking shade wood,0.611161,True,archive:cinder_garden:Pax-line:815
821,820,glass_harbor,Oren-line,33,Oren-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611305,True,archive:glass_harbor:Oren-line:820
821,820,glass_harbor,Sera-line,33,Sera-line remembers net-knot-thanks rule from generation 30,net-knot-thanks,custom: ask before taking lamp oil,0.611305,True,archive:glass_harbor:Sera-line:820
822,820,cinder_garden,Pax-line,33,Pax-line remembers seed-count rule from generation 30,seed-count,custom: ask before taking shade wood,0.611157,True,archive:cinder_garden:Pax-line:820
825,825,moss_ward,Tala-line,34,Tala-line remembers warm-cup rule from generation 31,warm-cup,custom: ask before taking root starch,0.617785,True,archive:moss_ward:Tala-line:825
826,825,glass_harbor,Nia-line,34,Nia-line remembers net-knot-thanks rule from generation 31,net-knot-thanks,custom: ask before taking kelp fiber,0.617637,True,archive:glass_harbor:Nia-line:825
828,825,lichen_bridge,Luma-line,34,Luma-line remembers rope-touch rule from generation 31,rope-touch,custom: ask before taking signal stone,0.618637,True,archive:lichen_bridge:Luma-line:825
829,825,orchid_engine,Bea-line,34,Bea-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618489,True,archive:orchid_engine:Bea-line:825
829,825,orchid_engine,Cai-line,34,Cai-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618489,True,archive:orchid_engine:Cai-line:825
829,825,orchid_engine,Eli-line,34,Eli-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618489,True,archive:orchid_engine:Eli-line:825
830,830,moss_ward,Tala-line,34,Tala-line remembers warm-cup rule from generation 31,warm-cup,custom: ask before taking root starch,0.617781,True,archive:moss_ward:Tala-line:830
831,830,glass_harbor,Nia-line,34,Nia-line remembers net-knot-thanks rule from generation 31,net-knot-thanks,custom: ask before taking kelp fiber,0.617633,True,archive:glass_harbor:Nia-line:830
833,830,lichen_bridge,Luma-line,34,Luma-line remembers rope-touch rule from generation 31,rope-touch,custom: ask before taking signal stone,0.618633,True,archive:lichen_bridge:Luma-line:830
834,830,orchid_engine,Bea-line,34,Bea-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618485,True,archive:orchid_engine:Bea-line:830
834,830,orchid_engine,Cai-line,34,Cai-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618485,True,archive:orchid_engine:Cai-line:830
834,830,orchid_engine,Eli-line,34,Eli-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618485,True,archive:orchid_engine:Eli-line:830
835,835,moss_ward,Tala-line,34,Tala-line remembers warm-cup rule from generation 31,warm-cup,custom: ask before taking root starch,0.617777,True,archive:moss_ward:Tala-line:835
836,835,glass_harbor,Nia-line,34,Nia-line remembers net-knot-thanks rule from generation 31,net-knot-thanks,custom: ask before taking kelp fiber,0.617629,True,archive:glass_harbor:Nia-line:835
838,835,lichen_bridge,Luma-line,34,Luma-line remembers rope-touch rule from generation 31,rope-touch,custom: ask before taking signal stone,0.618629,True,archive:lichen_bridge:Luma-line:835
839,835,orchid_engine,Bea-line,34,Bea-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618481,True,archive:orchid_engine:Bea-line:835
839,835,orchid_engine,Cai-line,34,Cai-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618481,True,archive:orchid_engine:Cai-line:835
839,835,orchid_engine,Eli-line,34,Eli-line remembers gear-wash-thanks rule from generation 31,gear-wash-thanks,custom: ask before taking steam water,0.618481,True,archive:orchid_engine:Eli-line:835
840,840,moss_ward,Tala-line,34,Tala-line remembers warm-cup rule from generation 31,warm-cup,custom: ask before taking root starch,0.617773,True,archive:moss_ward:Tala-line:840
841,840,glass_harbor,Nia-line,34,Nia-line remembers net-knot-thanks rule from generation 31,net-knot-thanks,custom: ask before taking kelp fiber,0.617625,True,archive:glass_harbor:Nia-line:840
843,840,lichen_bridge,Luma-line,34,Luma-line remembers rope-touch rule from generation 31,rope-touch,custom: ask before taking signal stone,0.618625,True,archive:lichen_bridge:Luma-line:840
