tick,day,slot,avatar_room,selected_resident,loop_frame,scheduler_frame,action_frame,memory_frame,offscreen_frame,consequence_frame,dashboard_frame,replay_frame,single_world_state_object,boundary_visible
2512,140,10,fiber loft,Fay,2512,2512,2512,2512,2512,2512,2512,597,True,True
2513,140,11,west hearth,Milo,2513,2513,2513,2513,2513,2513,2513,598,True,True
2514,140,12,river gate,Sera,2514,2514,2514,2514,2514,2514,2514,598,True,True
2515,140,13,arrival court,Tovan,2515,2515,2515,2515,2515,2515,2515,598,True,True
2516,140,14,tool alcove,Nia,2516,2516,2516,2516,2516,2516,2516,598,True,True
2517,140,15,rain court,Ari,2517,2517,2517,2517,2517,2517,2517,598,True,True
2518,140,16,fiber loft,Fay,2518,2518,2518,2518,2518,2518,2518,598,True,True
2519,140,17,west hearth,Milo,2519,2519,2519,2519,2519,2519,2519,599,True,True
2520,141,0,arrival court,Sera,2520,2520,2520,2520,2520,2520,2520,600,True,True
2521,141,1,tool alcove,Tovan,2521,2521,2521,2521,2521,2521,2521,600,True,True
2522,141,2,rain court,Nia,2522,2522,2522,2522,2522,2522,2522,600,True,True
2523,141,3,fiber loft,Ari,2523,2523,2523,2523,2523,2523,2523,600,True,True
2524,141,4,west hearth,Fay,2524,2524,2524,2524,2524,2524,2524,600,True,True
2525,141,5,river gate,Milo,2525,2525,2525,2525,2525,2525,2525,600,True,True
2526,141,6,arrival court,Sera,2526,2526,2526,2526,2526,2526,2526,600,True,True
2527,141,7,tool alcove,Tovan,2527,2527,2527,2527,2527,2527,2527,601,True,True
2528,141,8,rain court,Nia,2528,2528,2528,2528,2528,2528,2528,601,True,True
2529,141,9,fiber loft,Ari,2529,2529,2529,2529,2529,2529,2529,601,True,True
2530,141,10,west hearth,Fay,2530,2530,2530,2530,2530,2530,2530,601,True,True
2531,141,11,river gate,Milo,2531,2531,2531,2531,2531,2531,2531,601,True,True
2532,141,12,arrival court,Sera,2532,2532,2532,2532,2532,2532,2532,601,True,True
2533,141,13,tool alcove,Tovan,2533,2533,2533,2533,2533,2533,2533,601,True,True
2534,141,14,rain court,Nia,2534,2534,2534,2534,2534,2534,2534,602,True,True
2535,141,15,fiber loft,Ari,2535,2535,2535,2535,2535,2535,2535,602,True,True
2536,141,16,west hearth,Fay,2536,2536,2536,2536,2536,2536,2536,602,True,True
2537,141,17,river gate,Milo,2537,2537,2537,2537,2537,2537,2537,603,True,True
2538,142,0,tool alcove,Sera,2538,2538,2538,2538,2538,2538,2538,604,True,True
2539,142,1,rain court,Tovan,2539,2539,2539,2539,2539,2539,2539,604,True,True
2540,142,2,fiber loft,Nia,2540,2540,2540,2540,2540,2540,2540,604,True,True
2541,142,3,west hearth,Ari,2541,2541,2541,2541,2541,2541,2541,605,True,True
2542,142,4,river gate,Fay,2542,2542,2542,2542,2542,2542,2542,605,True,True
2543,142,5,arrival court,Milo,2543,2543,2543,2543,2543,2543,2543,605,True,True
2544,142,6,tool alcove,Sera,2544,2544,2544,2544,2544,2544,2544,605,True,True
2545,142,7,rain court,Tovan,2545,2545,2545,2545,2545,2545,2545,605,True,True
2546,142,8,fiber loft,Nia,2546,2546,2546,2546,2546,2546,2546,605,True,True
2547,142,9,west hearth,Ari,2547,2547,2547,2547,2547,2547,2547,605,True,True
2548,142,10,river gate,Fay,2548,2548,2548,2548,2548,2548,2548,606,True,True
2549,142,11,arrival court,Milo,2549,2549,2549,2549,2549,2549,2549,606,True,True
2550,142,12,tool alcove,Sera,2550,2550,2550,2550,2550,2550,2550,606,True,True
2551,142,13,rain court,Tovan,2551,2551,2551,2551,2551,2551,2551,606,True,True
2552,142,14,fiber loft,Nia,2552,2552,2552,2552,2552,2552,2552,606,True,True
2553,142,15,west hearth,Ari,2553,2553,2553,2553,2553,2553,2553,606,True,True
2554,142,16,river gate,Fay,2554,2554,2554,2554,2554,2554,2554,606,True,True
2555,142,17,arrival court,Milo,2555,2555,2555,2555,2555,2555,2555,607,True,True
2556,143,0,rain court,Sera,2556,2556,2556,2556,2556,2556,2556,608,True,True
2557,143,1,fiber loft,Tovan,2557,2557,2557,2557,2557,2557,2557,608,True,True
2558,143,2,west hearth,Nia,2558,2558,2558,2558,2558,2558,2558,608,True,True
2559,143,3,river gate,Ari,2559,2559,2559,2559,2559,2559,2559,608,True,True
2560,143,4,arrival court,Fay,2560,2560,2560,2560,2560,2560,2560,608,True,True
2561,143,5,tool alcove,Milo,2561,2561,2561,2561,2561,2561,2561,608,True,True
2562,143,6,rain court,Sera,2562,2562,2562,2562,2562,2562,2562,609,True,True
2563,143,7,fiber loft,Tovan,2563,2563,2563,2563,2563,2563,2563,609,True,True
2564,143,8,west hearth,Nia,2564,2564,2564,2564,2564,2564,2564,609,True,True
2565,143,9,river gate,Ari,2565,2565,2565,2565,2565,2565,2565,609,True,True
2566,143,10,arrival court,Fay,2566,2566,2566,2566,2566,2566,2566,609,True,True
2567,143,11,tool alcove,Milo,2567,2567,2567,2567,2567,2567,2567,609,True,True
2568,143,12,rain court,Sera,2568,2568,2568,2568,2568,2568,2568,609,True,True
2569,143,13,fiber loft,Tovan,2569,2569,2569,2569,2569,2569,2569,610,True,True
2570,143,14,west hearth,Nia,2570,2570,2570,2570,2570,2570,2570,610,True,True
2571,143,15,river gate,Ari,2571,2571,2571,2571,2571,2571,2571,610,True,True
2572,143,16,arrival court,Fay,2572,2572,2572,2572,2572,2572,2572,610,True,True
2573,143,17,tool alcove,Milo,2573,2573,2573,2573,2573,2573,2573,611,True,True
2574,144,0,fiber loft,Sera,2574,2574,2574,2574,2574,2574,2574,612,True,True
2575,144,1,west hearth,Tovan,2575,2575,2575,2575,2575,2575,2575,612,True,True
2576,144,2,river gate,Nia,2576,2576,2576,2576,2576,2576,2576,613,True,True
2577,144,3,arrival court,Ari,2577,2577,2577,2577,2577,2577,2577,613,True,True
2578,144,4,tool alcove,Fay,2578,2578,2578,2578,2578,2578,2578,613,True,True
2579,144,5,rain court,Milo,2579,2579,2579,2579,2579,2579,2579,613,True,True
2580,144,6,fiber loft,Sera,2580,2580,2580,2580,2580,2580,2580,613,True,True
2581,144,7,west hearth,Tovan,2581,2581,2581,2581,2581,2581,2581,613,True,True
2582,144,8,river gate,Nia,2582,2582,2582,2582,2582,2582,2582,613,True,True
2583,144,9,arrival court,Ari,2583,2583,2583,2583,2583,2583,2583,614,True,True
2584,144,10,tool alcove,Fay,2584,2584,2584,2584,2584,2584,2584,614,True,True
2585,144,11,rain court,Milo,2585,2585,2585,2585,2585,2585,2585,614,True,True
2586,144,12,fiber loft,Sera,2586,2586,2586,2586,2586,2586,2586,614,True,True
2587,144,13,west hearth,Tovan,2587,2587,2587,2587,2587,2587,2587,614,True,True
2588,144,14,river gate,Nia,2588,2588,2588,2588,2588,2588,2588,614,True,True
2589,144,15,arrival court,Ari,2589,2589,2589,2589,2589,2589,2589,614,True,True
2590,144,16,tool alcove,Fay,2590,2590,2590,2590,2590,2590,2590,615,True,True
2591,144,17,rain court,Milo,2591,2591,2591,2591,2591,2591,2591,616,True,True
2592,145,0,west hearth,Sera,2592,2592,2592,2592,2592,2592,2592,617,True,True
2593,145,1,river gate,Tovan,2593,2593,2593,2593,2593,2593,2593,617,True,True
2594,145,2,arrival court,Nia,2594,2594,2594,2594,2594,2594,2594,617,True,True
2595,145,3,tool alcove,Ari,2595,2595,2595,2595,2595,2595,2595,617,True,True
2596,145,4,rain court,Fay,2596,2596,2596,2596,2596,2596,2596,617,True,True
2597,145,5,fiber loft,Milo,2597,2597,2597,2597,2597,2597,2597,618,True,True
2598,145,6,west hearth,Sera,2598,2598,2598,2598,2598,2598,2598,618,True,True
2599,145,7,river gate,Tovan,2599,2599,2599,2599,2599,2599,2599,618,True,True
2600,145,8,arrival court,Nia,2600,2600,2600,2600,2600,2600,2600,618,True,True
2601,145,9,tool alcove,Ari,2601,2601,2601,2601,2601,2601,2601,618,True,True
2602,145,10,rain court,Fay,2602,2602,2602,2602,2602,2602,2602,618,True,True
2603,145,11,fiber loft,Milo,2603,2603,2603,2603,2603,2603,2603,618,True,True
2604,145,12,west hearth,Sera,2604,2604,2604,2604,2604,2604,2604,619,True,True
2605,145,13,river gate,Tovan,2605,2605,2605,2605,2605,2605,2605,619,True,True
2606,145,14,arrival court,Nia,2606,2606,2606,2606,2606,2606,2606,619,True,True
2607,145,15,tool alcove,Ari,2607,2607,2607,2607,2607,2607,2607,619,True,True
2608,145,16,rain court,Fay,2608,2608,2608,2608,2608,2608,2608,619,True,True
2609,145,17,fiber loft,Milo,2609,2609,2609,2609,2609,2609,2609,620,True,True
2610,146,0,river gate,Sera,2610,2610,2610,2610,2610,2610,2610,621,True,True
2611,146,1,arrival court,Tovan,2611,2611,2611,2611,2611,2611,2611,622,True,True
2612,146,2,tool alcove,Nia,2612,2612,2612,2612,2612,2612,2612,622,True,True
2613,146,3,rain court,Ari,2613,2613,2613,2613,2613,2613,2613,622,True,True
2614,146,4,fiber loft,Fay,2614,2614,2614,2614,2614,2614,2614,622,True,True
2615,146,5,west hearth,Milo,2615,2615,2615,2615,2615,2615,2615,622,True,True
2616,146,6,river gate,Sera,2616,2616,2616,2616,2616,2616,2616,622,True,True
2617,146,7,arrival court,Tovan,2617,2617,2617,2617,2617,2617,2617,622,True,True
2618,146,8,tool alcove,Nia,2618,2618,2618,2618,2618,2618,2618,623,True,True
2619,146,9,rain court,Ari,2619,2619,2619,2619,2619,2619,2619,623,True,True
2620,146,10,fiber loft,Fay,2620,2620,2620,2620,2620,2620,2620,623,True,True
2621,146,11,west hearth,Milo,2621,2621,2621,2621,2621,2621,2621,623,True,True
2622,146,12,river gate,Sera,2622,2622,2622,2622,2622,2622,2622,623,True,True
2623,146,13,arrival court,Tovan,2623,2623,2623,2623,2623,2623,2623,623,True,True
2624,146,14,tool alcove,Nia,2624,2624,2624,2624,2624,2624,2624,623,True,True
2625,146,15,rain court,Ari,2625,2625,2625,2625,2625,2625,2625,624,True,True
2626,146,16,fiber loft,Fay,2626,2626,2626,2626,2626,2626,2626,624,True,True
2627,146,17,west hearth,Milo,2627,2627,2627,2627,2627,2627,2627,625,True,True
2628,147,0,arrival court,Sera,2628,2628,2628,2628,2628,2628,2628,626,True,True
2629,147,1,tool alcove,Tovan,2629,2629,2629,2629,2629,2629,2629,626,True,True
2630,147,2,rain court,Nia,2630,2630,2630,2630,2630,2630,2630,626,True,True
2631,147,3,fiber loft,Ari,2631,2631,2631,2631,2631,2631,2631,626,True,True
2632,147,4,west hearth,Fay,2632,2632,2632,2632,2632,2632,2632,627,True,True
2633,147,5,river gate,Milo,2633,2633,2633,2633,2633,2633,2633,627,True,True
2634,147,6,arrival court,Sera,2634,2634,2634,2634,2634,2634,2634,627,True,True
2635,147,7,tool alcove,Tovan,2635,2635,2635,2635,2635,2635,2635,627,True,True
2636,147,8,rain court,Nia,2636,2636,2636,2636,2636,2636,2636,627,True,True
2637,147,9,fiber loft,Ari,2637,2637,2637,2637,2637,2637,2637,627,True,True
2638,147,10,west hearth,Fay,2638,2638,2638,2638,2638,2638,2638,627,True,True
2639,147,11,river gate,Milo,2639,2639,2639,2639,2639,2639,2639,628,True,True
2640,147,12,arrival court,Sera,2640,2640,2640,2640,2640,2640,2640,628,True,True
2641,147,13,tool alcove,Tovan,2641,2641,2641,2641,2641,2641,2641,628,True,True
2642,147,14,rain court,Nia,2642,2642,2642,2642,2642,2642,2642,628,True,True
2643,147,15,fiber loft,Ari,2643,2643,2643,2643,2643,2643,2643,628,True,True
2644,147,16,west hearth,Fay,2644,2644,2644,2644,2644,2644,2644,628,True,True
2645,147,17,river gate,Milo,2645,2645,2645,2645,2645,2645,2645,629,True,True
2646,148,0,tool alcove,Sera,2646,2646,2646,2646,2646,2646,2646,630,True,True
2647,148,1,rain court,Tovan,2647,2647,2647,2647,2647,2647,2647,630,True,True
2648,148,2,fiber loft,Nia,2648,2648,2648,2648,2648,2648,2648,630,True,True
2649,148,3,west hearth,Ari,2649,2649,2649,2649,2649,2649,2649,630,True,True
2650,148,4,river gate,Fay,2650,2650,2650,2650,2650,2650,2650,630,True,True
2651,148,5,arrival court,Milo,2651,2651,2651,2651,2651,2651,2651,630,True,True
2652,148,6,tool alcove,Sera,2652,2652,2652,2652,2652,2652,2652,630,True,True
2653,148,7,rain court,Tovan,2653,2653,2653,2653,2653,2653,2653,631,True,True
2654,148,8,fiber loft,Nia,2654,2654,2654,2654,2654,2654,2654,631,True,True
2655,148,9,west hearth,Ari,2655,2655,2655,2655,2655,2655,2655,631,True,True
2656,148,10,river gate,Fay,2656,2656,2656,2656,2656,2656,2656,631,True,True
2657,148,11,arrival court,Milo,2657,2657,2657,2657,2657,2657,2657,631,True,True
2658,148,12,tool alcove,Sera,2658,2658,2658,2658,2658,2658,2658,631,True,True
2659,148,13,rain court,Tovan,2659,2659,2659,2659,2659,2659,2659,631,True,True
2660,148,14,fiber loft,Nia,2660,2660,2660,2660,2660,2660,2660,632,True,True
2661,148,15,west hearth,Ari,2661,2661,2661,2661,2661,2661,2661,632,True,True
2662,148,16,river gate,Fay,2662,2662,2662,2662,2662,2662,2662,632,True,True
2663,148,17,arrival court,Milo,2663,2663,2663,2663,2663,2663,2663,633,True,True
2664,149,0,rain court,Sera,2664,2664,2664,2664,2664,2664,2664,634,True,True
2665,149,1,fiber loft,Tovan,2665,2665,2665,2665,2665,2665,2665,634,True,True
2666,149,2,west hearth,Nia,2666,2666,2666,2666,2666,2666,2666,634,True,True
2667,149,3,river gate,Ari,2667,2667,2667,2667,2667,2667,2667,635,True,True
2668,149,4,arrival court,Fay,2668,2668,2668,2668,2668,2668,2668,635,True,True
2669,149,5,tool alcove,Milo,2669,2669,2669,2669,2669,2669,2669,635,True,True
2670,149,6,rain court,Sera,2670,2670,2670,2670,2670,2670,2670,635,True,True
2671,149,7,fiber loft,Tovan,2671,2671,2671,2671,2671,2671,2671,635,True,True
2672,149,8,west hearth,Nia,2672,2672,2672,2672,2672,2672,2672,635,True,True
2673,149,9,river gate,Ari,2673,2673,2673,2673,2673,2673,2673,635,True,True
2674,149,10,arrival court,Fay,2674,2674,2674,2674,2674,2674,2674,636,True,True
2675,149,11,tool alcove,Milo,2675,2675,2675,2675,2675,2675,2675,636,True,True
2676,149,12,rain court,Sera,2676,2676,2676,2676,2676,2676,2676,636,True,True
2677,149,13,fiber loft,Tovan,2677,2677,2677,2677,2677,2677,2677,636,True,True
2678,149,14,west hearth,Nia,2678,2678,2678,2678,2678,2678,2678,636,True,True
2679,149,15,river gate,Ari,2679,2679,2679,2679,2679,2679,2679,636,True,True
2680,149,16,arrival court,Fay,2680,2680,2680,2680,2680,2680,2680,636,True,True
2681,149,17,tool alcove,Milo,2681,2681,2681,2681,2681,2681,2681,637,True,True
2682,150,0,fiber loft,Sera,2682,2682,2682,2682,2682,2682,2682,638,True,True
2683,150,1,west hearth,Tovan,2683,2683,2683,2683,2683,2683,2683,638,True,True
2684,150,2,river gate,Nia,2684,2684,2684,2684,2684,2684,2684,638,True,True
2685,150,3,arrival court,Ari,2685,2685,2685,2685,2685,2685,2685,638,True,True
2686,150,4,tool alcove,Fay,2686,2686,2686,2686,2686,2686,2686,638,True,True
2687,150,5,rain court,Milo,2687,2687,2687,2687,2687,2687,2687,638,True,True
2688,150,6,fiber loft,Sera,2688,2688,2688,2688,2688,2688,2688,639,True,True
2689,150,7,west hearth,Tovan,2689,2689,2689,2689,2689,2689,2689,639,True,True
2690,150,8,river gate,Nia,2690,2690,2690,2690,2690,2690,2690,639,True,True
2691,150,9,arrival court,Ari,2691,2691,2691,2691,2691,2691,2691,639,True,True
2692,150,10,tool alcove,Fay,2692,2692,2692,2692,2692,2692,2692,639,True,True
2693,150,11,rain court,Milo,2693,2693,2693,2693,2693,2693,2693,639,True,True
2694,150,12,fiber loft,Sera,2694,2694,2694,2694,2694,2694,2694,639,True,True
2695,150,13,west hearth,Tovan,2695,2695,2695,2695,2695,2695,2695,640,True,True
2696,150,14,river gate,Nia,2696,2696,2696,2696,2696,2696,2696,640,True,True
2697,150,15,arrival court,Ari,2697,2697,2697,2697,2697,2697,2697,640,True,True
2698,150,16,tool alcove,Fay,2698,2698,2698,2698,2698,2698,2698,640,True,True
2699,150,17,rain court,Milo,2699,2699,2699,2699,2699,2699,2699,641,True,True
2700,151,0,west hearth,Sera,2700,2700,2700,2700,2700,2700,2700,642,True,True
2701,151,1,river gate,Tovan,2701,2701,2701,2701,2701,2701,2701,642,True,True
2702,151,2,arrival court,Nia,2702,2702,2702,2702,2702,2702,2702,643,True,True
2703,151,3,tool alcove,Ari,2703,2703,2703,2703,2703,2703,2703,643,True,True
2704,151,4,rain court,Fay,2704,2704,2704,2704,2704,2704,2704,643,True,True
2705,151,5,fiber loft,Milo,2705,2705,2705,2705,2705,2705,2705,643,True,True
2706,151,6,west hearth,Sera,2706,2706,2706,2706,2706,2706,2706,643,True,True
2707,151,7,river gate,Tovan,2707,2707,2707,2707,2707,2707,2707,643,True,True
2708,151,8,arrival court,Nia,2708,2708,2708,2708,2708,2708,2708,643,True,True
2709,151,9,tool alcove,Ari,2709,2709,2709,2709,2709,2709,2709,644,True,True
2710,151,10,rain court,Fay,2710,2710,2710,2710,2710,2710,2710,644,True,True
2711,151,11,fiber loft,Milo,2711,2711,2711,2711,2711,2711,2711,644,True,True
2712,151,12,west hearth,Sera,2712,2712,2712,2712,2712,2712,2712,644,True,True
2713,151,13,river gate,Tovan,2713,2713,2713,2713,2713,2713,2713,644,True,True
2714,151,14,arrival court,Nia,2714,2714,2714,2714,2714,2714,2714,644,True,True
2715,151,15,tool alcove,Ari,2715,2715,2715,2715,2715,2715,2715,644,True,True
2716,151,16,rain court,Fay,2716,2716,2716,2716,2716,2716,2716,645,True,True
2717,151,17,fiber loft,Milo,2717,2717,2717,2717,2717,2717,2717,646,True,True
2718,152,0,river gate,Sera,2718,2718,2718,2718,2718,2718,2718,647,True,True
2719,152,1,arrival court,Tovan,2719,2719,2719,2719,2719,2719,2719,647,True,True
2720,152,2,tool alcove,Nia,2720,2720,2720,2720,2720,2720,2720,647,True,True
2721,152,3,rain court,Ari,2721,2721,2721,2721,2721,2721,2721,647,True,True
2722,152,4,fiber loft,Fay,2722,2722,2722,2722,2722,2722,2722,647,True,True
2723,152,5,west hearth,Milo,2723,2723,2723,2723,2723,2723,2723,648,True,True
2724,152,6,river gate,Sera,2724,2724,2724,2724,2724,2724,2724,648,True,True
2725,152,7,arrival court,Tovan,2725,2725,2725,2725,2725,2725,2725,648,True,True
2726,152,8,tool alcove,Nia,2726,2726,2726,2726,2726,2726,2726,648,True,True
2727,152,9,rain court,Ari,2727,2727,2727,2727,2727,2727,2727,648,True,True
2728,152,10,fiber loft,Fay,2728,2728,2728,2728,2728,2728,2728,648,True,True
2729,152,11,west hearth,Milo,2729,2729,2729,2729,2729,2729,2729,648,True,True
2730,152,12,river gate,Sera,2730,2730,2730,2730,2730,2730,2730,649,True,True
2731,152,13,arrival court,Tovan,2731,2731,2731,2731,2731,2731,2731,649,True,True
2732,152,14,tool alcove,Nia,2732,2732,2732,2732,2732,2732,2732,649,True,True
2733,152,15,rain court,Ari,2733,2733,2733,2733,2733,2733,2733,649,True,True
2734,152,16,fiber loft,Fay,2734,2734,2734,2734,2734,2734,2734,649,True,True
2735,152,17,west hearth,Milo,2735,2735,2735,2735,2735,2735,2735,650,True,True
2736,153,0,arrival court,Sera,2736,2736,2736,2736,2736,2736,2736,651,True,True
2737,153,1,tool alcove,Tovan,2737,2737,2737,2737,2737,2737,2737,652,True,True
2738,153,2,rain court,Nia,2738,2738,2738,2738,2738,2738,2738,652,True,True
2739,153,3,fiber loft,Ari,2739,2739,2739,2739,2739,2739,2739,652,True,True
2740,153,4,west hearth,Fay,2740,2740,2740,2740,2740,2740,2740,652,True,True
2741,153,5,river gate,Milo,2741,2741,2741,2741,2741,2741,2741,652,True,True
2742,153,6,arrival court,Sera,2742,2742,2742,2742,2742,2742,2742,652,True,True
2743,153,7,tool alcove,Tovan,2743,2743,2743,2743,2743,2743,2743,652,True,True
2744,153,8,rain court,Nia,2744,2744,2744,2744,2744,2744,2744,653,True,True
2745,153,9,fiber loft,Ari,2745,2745,2745,2745,2745,2745,2745,653,True,True
2746,153,10,west hearth,Fay,2746,2746,2746,2746,2746,2746,2746,653,True,True
2747,153,11,river gate,Milo,2747,2747,2747,2747,2747,2747,2747,653,True,True
2748,153,12,arrival court,Sera,2748,2748,2748,2748,2748,2748,2748,653,True,True
2749,153,13,tool alcove,Tovan,2749,2749,2749,2749,2749,2749,2749,653,True,True
2750,153,14,rain court,Nia,2750,2750,2750,2750,2750,2750,2750,653,True,True
2751,153,15,fiber loft,Ari,2751,2751,2751,2751,2751,2751,2751,654,True,True
2752,153,16,west hearth,Fay,2752,2752,2752,2752,2752,2752,2752,654,True,True
2753,153,17,river gate,Milo,2753,2753,2753,2753,2753,2753,2753,655,True,True
2754,154,0,tool alcove,Sera,2754,2754,2754,2754,2754,2754,2754,656,True,True
2755,154,1,rain court,Tovan,2755,2755,2755,2755,2755,2755,2755,656,True,True
2756,154,2,fiber loft,Nia,2756,2756,2756,2756,2756,2756,2756,656,True,True
2757,154,3,west hearth,Ari,2757,2757,2757,2757,2757,2757,2757,656,True,True
2758,154,4,river gate,Fay,2758,2758,2758,2758,2758,2758,2758,657,True,True
2759,154,5,arrival court,Milo,2759,2759,2759,2759,2759,2759,2759,657,True,True
2760,154,6,tool alcove,Sera,2760,2760,2760,2760,2760,2760,2760,657,True,True
2761,154,7,rain court,Tovan,2761,2761,2761,2761,2761,2761,2761,657,True,True
2762,154,8,fiber loft,Nia,2762,2762,2762,2762,2762,2762,2762,657,True,True
2763,154,9,west hearth,Ari,2763,2763,2763,2763,2763,2763,2763,657,True,True
2764,154,10,river gate,Fay,2764,2764,2764,2764,2764,2764,2764,657,True,True
2765,154,11,arrival court,Milo,2765,2765,2765,2765,2765,2765,2765,658,True,True
2766,154,12,tool alcove,Sera,2766,2766,2766,2766,2766,2766,2766,658,True,True
2767,154,13,rain court,Tovan,2767,2767,2767,2767,2767,2767,2767,658,True,True
