tick_id,day,settlement_id,resident_id,project_id,failure_mode,failure_trigger,plan_quality_before,plan_quality_after,recovery_step,recovery_success_visible,failed_plan_not_erased,regression_or_debt_visible,retry_scheduled
2070,116,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.764,0.778,request safer tool,True,True,True,True
2072,116,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.674,0.688,ask resident lead,True,True,True,True
2074,116,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.764,0.778,pause and inspect,True,True,True,True
2076,116,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.674,0.688,restock material,True,True,True,True
2078,116,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.758,0.772,schedule retry,True,True,True,True
2080,116,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.668,0.682,request safer tool,True,True,True,True
2082,116,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.752,0.766,ask resident lead,True,True,True,True
2084,116,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.682,0.696,pause and inspect,True,True,True,True
2086,116,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.758,0.772,restock material,True,True,True,True
2088,117,moss_ward,Fay,23961e054e,wet footing,schedule conflict,0.766,0.786,restock material,True,True,True,True
2090,117,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.682,0.696,schedule retry,True,True,True,True
2092,117,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.766,0.78,request safer tool,True,True,True,True
2094,117,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.682,0.696,ask resident lead,True,True,True,True
2096,117,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.778,0.792,pause and inspect,True,True,True,True
2098,117,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.688,0.702,restock material,True,True,True,True
2100,117,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.772,0.786,schedule retry,True,True,True,True
2102,117,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.688,0.702,request safer tool,True,True,True,True
2104,117,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.778,0.792,ask resident lead,True,True,True,True
2106,118,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.778,0.792,ask resident lead,True,True,True,True
2108,118,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.688,0.702,pause and inspect,True,True,True,True
2110,118,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.778,0.792,restock material,True,True,True,True
2112,118,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.688,0.702,schedule retry,True,True,True,True
2114,118,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.772,0.786,request safer tool,True,True,True,True
2116,118,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.682,0.696,ask resident lead,True,True,True,True
2118,118,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.766,0.78,pause and inspect,True,True,True,True
2120,118,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.682,0.696,restock material,True,True,True,True
2122,118,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.766,0.78,schedule retry,True,True,True,True
2124,119,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.772,0.786,schedule retry,True,True,True,True
2126,119,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.682,0.696,request safer tool,True,True,True,True
2128,119,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.766,0.78,ask resident lead,True,True,True,True
2130,119,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.682,0.696,pause and inspect,True,True,True,True
2132,119,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.772,0.786,restock material,True,True,True,True
2134,119,lichen_bridge,Luma,c11ee45638,rope slack,schedule conflict,0.682,0.702,schedule retry,True,True,True,True
2136,119,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.778,0.792,request safer tool,True,True,True,True
2138,119,cinder_garden,Pax,301d0ea001,basket spill,mid-task uncertainty,0.688,0.702,ask resident lead,True,True,True,True
2140,119,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.778,0.792,pause and inspect,True,True,True,True
2142,120,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.772,0.786,pause and inspect,True,True,True,True
2144,120,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.688,0.702,restock material,True,True,True,True
2146,120,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.778,0.792,schedule retry,True,True,True,True
2148,120,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.688,0.702,request safer tool,True,True,True,True
2150,120,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.778,0.792,ask resident lead,True,True,True,True
2152,120,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.688,0.702,pause and inspect,True,True,True,True
2154,120,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.772,0.786,restock material,True,True,True,True
2156,120,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.682,0.696,schedule retry,True,True,True,True
2158,120,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.766,0.78,request safer tool,True,True,True,True
2160,121,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.792,0.806,request safer tool,True,True,True,True
2162,121,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.702,0.716,ask resident lead,True,True,True,True
2164,121,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2166,121,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.696,0.71,restock material,True,True,True,True
2168,121,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.78,0.794,schedule retry,True,True,True,True
2170,121,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.696,0.71,request safer tool,True,True,True,True
2172,121,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.792,0.806,ask resident lead,True,True,True,True
2174,121,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.702,0.716,pause and inspect,True,True,True,True
2176,121,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.786,0.8,restock material,True,True,True,True
2178,122,moss_ward,Milo,48ae12c016,ledger miscopy,schedule conflict,0.78,0.8,restock material,True,True,True,True
2180,122,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.696,0.71,schedule retry,True,True,True,True
2182,122,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.792,0.806,request safer tool,True,True,True,True
2184,122,glass_harbor,Nia,9a5c1e063a,fog seal leak,mid-task uncertainty,0.702,0.716,ask resident lead,True,True,True,True
2186,122,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.792,0.806,pause and inspect,True,True,True,True
2188,122,moss_ward,Ari,2ea8f2d96e,wet footing,mid-task uncertainty,0.702,0.716,restock material,True,True,True,True
2190,122,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.786,0.8,schedule retry,True,True,True,True
2192,122,orchid_engine,Bea,ff802a82b5,gear jam,mid-task uncertainty,0.696,0.71,request safer tool,True,True,True,True
2194,122,glass_harbor,Puck,b9f27156b1,lamp sputter,mid-task uncertainty,0.78,0.794,ask resident lead,True,True,True,True
2196,123,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.792,0.806,ask resident lead,True,True,True,True
2198,123,glass_harbor,Oren,5a399028bb,fog seal leak,mid-task uncertainty,0.702,0.716,pause and inspect,True,True,True,True
2200,123,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.786,0.8,restock material,True,True,True,True
2202,123,moss_ward,Fay,69fbe1ae68,wet footing,mid-task uncertainty,0.696,0.71,schedule retry,True,True,True,True
2204,123,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.78,0.794,request safer tool,True,True,True,True
2206,123,orchid_engine,Cai,b805ef5f3b,gear jam,mid-task uncertainty,0.696,0.71,ask resident lead,True,True,True,True
2208,123,glass_harbor,Sera,39906512c4,lamp sputter,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2210,123,lichen_bridge,Luma,c11ee45638,token shortage,mid-task uncertainty,0.702,0.716,restock material,True,True,True,True
2211,123,orchid_engine,Dax,fa2f54a5f1,valve knock,schedule conflict,0.36,0.38,ask resident lead,True,True,True,True
2212,123,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.792,0.806,schedule retry,True,True,True,True
2214,124,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.78,0.794,schedule retry,True,True,True,True
2216,124,moss_ward,Milo,022ca473b4,wet footing,mid-task uncertainty,0.696,0.71,request safer tool,True,True,True,True
2218,124,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.786,0.8,ask resident lead,True,True,True,True
2220,124,orchid_engine,Dax,5ea66d74e7,gear jam,mid-task uncertainty,0.702,0.716,pause and inspect,True,True,True,True
2222,124,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.792,0.806,restock material,True,True,True,True
2224,124,lichen_bridge,Rin,1ca3ca05c1,token shortage,mid-task uncertainty,0.702,0.716,schedule retry,True,True,True,True
2226,124,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.792,0.806,request safer tool,True,True,True,True
2228,124,cinder_garden,Vale,50e2b859c6,heat spike,mid-task uncertainty,0.702,0.716,ask resident lead,True,True,True,True
2230,124,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2232,125,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2234,125,orchid_engine,Eli,ee36774892,gear jam,mid-task uncertainty,0.702,0.716,restock material,True,True,True,True
2236,125,glass_harbor,Oren,4691632fda,lamp sputter,mid-task uncertainty,0.806,0.82,schedule retry,True,True,True,True
2238,125,lichen_bridge,Sol,797e050dde,token shortage,mid-task uncertainty,0.716,0.73,request safer tool,True,True,True,True
2240,125,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2242,125,cinder_garden,Wren,f54993de4d,heat spike,mid-task uncertainty,0.71,0.724,pause and inspect,True,True,True,True
2244,125,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.794,0.808,restock material,True,True,True,True
2246,125,glass_harbor,Sera,c5ce3bb82a,net tear,mid-task uncertainty,0.71,0.724,schedule retry,True,True,True,True
2248,125,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.806,0.82,request safer tool,True,True,True,True
2250,126,glass_harbor,Puck,b9f27156b1,lamp sputter,schedule conflict,0.794,0.814,request safer tool,True,True,True,True
2252,126,lichen_bridge,Kio,a9335a1d29,token shortage,mid-task uncertainty,0.696,0.71,ask resident lead,True,True,True,True
2254,126,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2255,126,glass_harbor,Sera,ea7173b0ad,fog seal leak,schedule conflict,0.36,0.38,request safer tool,True,True,True,True
2256,126,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.71,0.724,restock material,True,True,True,True
2258,126,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.806,0.82,schedule retry,True,True,True,True
2260,126,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.716,0.73,request safer tool,True,True,True,True
2262,126,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.806,0.82,ask resident lead,True,True,True,True
2264,126,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.716,0.73,pause and inspect,True,True,True,True
2266,126,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.8,0.814,restock material,True,True,True,True
2268,127,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.806,0.82,restock material,True,True,True,True
2270,127,cinder_garden,Pax,301d0ea001,heat spike,mid-task uncertainty,0.702,0.716,schedule retry,True,True,True,True
2272,127,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.806,0.82,request safer tool,True,True,True,True
2274,127,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.716,0.73,ask resident lead,True,True,True,True
2276,127,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2278,127,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.71,0.724,restock material,True,True,True,True
2280,127,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.794,0.808,schedule retry,True,True,True,True
2282,127,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.71,0.724,request safer tool,True,True,True,True
2284,127,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2286,128,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2288,128,glass_harbor,Puck,ed218dd38f,net tear,mid-task uncertainty,0.696,0.71,pause and inspect,True,True,True,True
2290,128,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.794,0.808,restock material,True,True,True,True
2292,128,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.71,0.724,schedule retry,True,True,True,True
2294,128,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.8,0.814,request safer tool,True,True,True,True
2296,128,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.716,0.73,ask resident lead,True,True,True,True
2298,128,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.806,0.82,pause and inspect,True,True,True,True
2300,128,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.716,0.73,restock material,True,True,True,True
2302,128,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.806,0.82,schedule retry,True,True,True,True
2304,129,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.82,0.834,schedule retry,True,True,True,True
2306,129,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.716,0.73,request safer tool,True,True,True,True
2308,129,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2310,129,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.716,0.73,pause and inspect,True,True,True,True
2312,129,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.82,0.834,restock material,True,True,True,True
2314,129,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.73,0.744,schedule retry,True,True,True,True
2316,129,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.814,0.828,request safer tool,True,True,True,True
2318,129,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.724,0.738,ask resident lead,True,True,True,True
2320,129,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.808,0.822,pause and inspect,True,True,True,True
2322,130,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.814,0.828,pause and inspect,True,True,True,True
2324,130,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.71,0.724,restock material,True,True,True,True
2326,130,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.814,0.828,schedule retry,True,True,True,True
2328,130,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.71,0.724,request safer tool,True,True,True,True
2330,130,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2332,130,cinder_garden,Juno,5f79a57e6f,calendar mismatch,schedule conflict,0.724,0.744,pause and inspect,True,True,True,True
2334,130,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.82,0.834,restock material,True,True,True,True
2336,130,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.73,0.744,schedule retry,True,True,True,True
2338,130,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.82,0.834,request safer tool,True,True,True,True
2340,131,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.814,0.828,request safer tool,True,True,True,True
2342,131,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.716,0.73,ask resident lead,True,True,True,True
2344,131,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.82,0.834,pause and inspect,True,True,True,True
2346,131,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.716,0.73,restock material,True,True,True,True
2348,131,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.82,0.834,schedule retry,True,True,True,True
2350,131,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.73,0.744,request safer tool,True,True,True,True
2352,131,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2354,131,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.724,0.738,pause and inspect,True,True,True,True
2356,131,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.808,0.822,restock material,True,True,True,True
2358,132,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.82,0.834,restock material,True,True,True,True
2360,132,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.716,0.73,schedule retry,True,True,True,True
