tick_id,day,settlement_id,negotiator_a,negotiator_b,witness_id,object_id,avatar_state,topic,negotiation_round,terms_before,terms_after,outcome,continued_during_avatar_absence,visible_negotiation_trace,private_workspace_sealed
1676,94,riverbend,Cee,Nox,Ari,cedar plank,choose_ignore,repair loan,279,due:88 holder:Lio,due:88 holder:Lio,terms reviewed without avatar,True,True,True
1677,94,roofward,Bex,Fay,Sera,herb ledger,absent,memory loan,279,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1678,94,archive,Nia,Toma,Vell,memory tag,listen_later,archive loan,279,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1679,94,signal,Ren,Kesh,Oda,wind wrap,offer_return_help,care loan,279,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1680,94,orchard,Pim,Suf,Ivo,seed satchel,choose_repay,resource loan,280,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1681,94,repair_ring,Wren,Juno,Pax,copper wire,choose_ignore,craft loan,280,due:90 holder:Juno,due:90 holder:Juno,terms reviewed without avatar,True,True,True
1682,94,riverbend,Ari,Lio,Cee,binding cord,offer_return_help,repair loan,280,due:88 holder:Lio,due:88 holder:Lio,terms reviewed without avatar,True,True,True
1683,94,roofward,Sera,Orr,Bex,shade cloth,choose_repay,care loan,280,due:86 holder:Orr,due:86 holder:Orr,avatar-present negotiation observed,False,True,True
1684,94,archive,Vell,Rin,Nia,signal spool,choose_ignore,memory loan,280,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1685,94,signal,Oda,Milo,Ren,oil lantern,absent,signal loan,280,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1686,94,orchard,Ivo,Mara,Pim,dry cord,listen_later,repair loan,281,due:92 holder:Mara,due:92 holder:Mara,terms reviewed without avatar,True,True,True
1687,94,repair_ring,Pax,Vale,Wren,cool cloth,offer_return_help,care loan,281,due:90 holder:Vale,due:90 holder:Vale,avatar-present negotiation observed,False,True,True
1688,94,riverbend,Cee,Nox,Ari,cedar plank,absent,repair loan,281,due:88 holder:Lio,due:88 holder:Lio,terms reviewed without avatar,True,True,True
1689,94,roofward,Bex,Fay,Sera,herb ledger,listen_later,memory loan,281,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1690,94,archive,Nia,Toma,Vell,memory tag,offer_return_help,archive loan,281,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1691,94,signal,Ren,Kesh,Oda,wind wrap,choose_repay,care loan,281,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1692,95,repair_ring,Juno,Pax,Vale,cool cloth,listen_later,care loan,282,due:90 holder:Vale,due:90 holder:Vale,terms reviewed without avatar,True,True,True
1693,95,riverbend,Lio,Cee,Nox,cedar plank,choose_ignore,repair loan,282,due:88 holder:Lio,due:88 holder:Lio,terms reviewed without avatar,True,True,True
1694,95,roofward,Orr,Bex,Fay,herb ledger,absent,memory loan,282,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1695,95,archive,Rin,Nia,Toma,memory tag,listen_later,archive loan,282,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1696,95,signal,Milo,Ren,Kesh,wind wrap,offer_return_help,care loan,282,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1697,95,orchard,Mara,Pim,Suf,seed satchel,choose_repay,resource loan,282,due:83 holder:Pim,due:83 holder:Pim,avatar-present negotiation observed,False,True,True
1698,95,repair_ring,Vale,Wren,Juno,copper wire,choose_ignore,craft loan,283,due:90 holder:Juno,due:90 holder:Juno,terms reviewed without avatar,True,True,True
1699,95,riverbend,Nox,Ari,Lio,binding cord,offer_return_help,repair loan,283,due:88 holder:Lio,due:88 holder:Lio,avatar-present negotiation observed,False,True,True
1700,95,roofward,Fay,Sera,Orr,shade cloth,choose_repay,care loan,283,due:86 holder:Orr,due:86 holder:Orr,terms reviewed without avatar,True,True,True
1701,95,archive,Toma,Vell,Rin,signal spool,choose_ignore,memory loan,283,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1702,95,signal,Kesh,Oda,Milo,oil lantern,absent,signal loan,283,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1703,95,orchard,Suf,Ivo,Mara,dry cord,listen_later,repair loan,283,due:92 holder:Mara,due:92 holder:Mara,terms reviewed without avatar,True,True,True
1704,95,repair_ring,Juno,Pax,Vale,cool cloth,offer_return_help,care loan,284,due:90 holder:Vale,due:90 holder:Vale,terms reviewed without avatar,True,True,True
1705,95,riverbend,Lio,Cee,Nox,cedar plank,absent,repair loan,284,due:88 holder:Lio,due:97 holder:Lio,late loan renegotiated without avatar,True,True,True
1706,95,roofward,Orr,Bex,Fay,herb ledger,listen_later,memory loan,284,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1707,95,archive,Rin,Nia,Toma,memory tag,offer_return_help,archive loan,284,due:96 holder:Toma,due:96 holder:Toma,avatar-present negotiation observed,False,True,True
1708,95,signal,Milo,Ren,Kesh,wind wrap,choose_repay,care loan,284,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1709,95,orchard,Mara,Pim,Suf,seed satchel,choose_ignore,resource loan,284,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1710,96,riverbend,Ari,Lio,Cee,cedar plank,choose_ignore,repair loan,285,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1711,96,roofward,Sera,Orr,Bex,herb ledger,absent,memory loan,285,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1712,96,archive,Vell,Rin,Nia,memory tag,listen_later,archive loan,285,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1713,96,signal,Oda,Milo,Ren,wind wrap,offer_return_help,care loan,285,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1714,96,orchard,Ivo,Mara,Pim,seed satchel,choose_repay,resource loan,285,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1715,96,repair_ring,Pax,Vale,Wren,copper wire,choose_ignore,craft loan,285,due:90 holder:Juno,due:90 holder:Juno,terms reviewed without avatar,True,True,True
1716,96,riverbend,Cee,Nox,Ari,binding cord,offer_return_help,repair loan,286,due:88 holder:Lio,due:97 holder:Lio,late loan renegotiated without avatar,True,True,True
1717,96,roofward,Bex,Fay,Sera,shade cloth,choose_repay,care loan,286,due:86 holder:Orr,due:86 holder:Orr,avatar-present negotiation observed,False,True,True
1718,96,archive,Nia,Toma,Vell,signal spool,choose_ignore,memory loan,286,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1719,96,signal,Ren,Kesh,Oda,oil lantern,absent,signal loan,286,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1720,96,orchard,Pim,Suf,Ivo,dry cord,listen_later,repair loan,286,due:92 holder:Mara,due:92 holder:Mara,terms reviewed without avatar,True,True,True
1721,96,repair_ring,Wren,Juno,Pax,cool cloth,offer_return_help,care loan,286,due:90 holder:Vale,due:90 holder:Vale,avatar-present negotiation observed,False,True,True
1722,96,riverbend,Ari,Lio,Cee,cedar plank,absent,repair loan,287,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1723,96,roofward,Sera,Orr,Bex,herb ledger,listen_later,memory loan,287,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1724,96,archive,Vell,Rin,Nia,memory tag,offer_return_help,archive loan,287,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1725,96,signal,Oda,Milo,Ren,wind wrap,choose_repay,care loan,287,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1726,96,orchard,Ivo,Mara,Pim,seed satchel,choose_ignore,resource loan,287,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1727,96,repair_ring,Pax,Vale,Wren,copper wire,absent,craft loan,287,due:90 holder:Juno,due:99 holder:Juno,late loan renegotiated without avatar,True,True,True
1728,97,roofward,Fay,Sera,Orr,herb ledger,absent,memory loan,288,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1729,97,archive,Toma,Vell,Rin,memory tag,listen_later,archive loan,288,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1730,97,signal,Kesh,Oda,Milo,wind wrap,offer_return_help,care loan,288,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1731,97,orchard,Suf,Ivo,Mara,seed satchel,choose_repay,resource loan,288,due:83 holder:Pim,due:83 holder:Pim,avatar-present negotiation observed,False,True,True
1732,97,repair_ring,Juno,Pax,Vale,copper wire,choose_ignore,craft loan,288,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1733,97,riverbend,Lio,Cee,Nox,binding cord,offer_return_help,repair loan,288,due:97 holder:Lio,due:97 holder:Lio,avatar-present negotiation observed,False,True,True
1734,97,roofward,Orr,Bex,Fay,shade cloth,choose_repay,care loan,289,due:86 holder:Orr,due:86 holder:Orr,terms reviewed without avatar,True,True,True
1735,97,archive,Rin,Nia,Toma,signal spool,choose_ignore,memory loan,289,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1736,97,signal,Milo,Ren,Kesh,oil lantern,absent,signal loan,289,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1737,97,orchard,Mara,Pim,Suf,dry cord,listen_later,repair loan,289,due:92 holder:Mara,due:92 holder:Mara,terms reviewed without avatar,True,True,True
1738,97,repair_ring,Vale,Wren,Juno,cool cloth,offer_return_help,care loan,289,due:90 holder:Vale,due:99 holder:Vale,late loan renegotiated without avatar,True,True,True
1739,97,riverbend,Nox,Ari,Lio,cedar plank,absent,repair loan,289,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1740,97,roofward,Fay,Sera,Orr,herb ledger,listen_later,memory loan,290,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1741,97,archive,Toma,Vell,Rin,memory tag,offer_return_help,archive loan,290,due:96 holder:Toma,due:96 holder:Toma,avatar-present negotiation observed,False,True,True
1742,97,signal,Kesh,Oda,Milo,wind wrap,choose_repay,care loan,290,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1743,97,orchard,Suf,Ivo,Mara,seed satchel,choose_ignore,resource loan,290,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1744,97,repair_ring,Juno,Pax,Vale,copper wire,absent,craft loan,290,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1745,97,riverbend,Lio,Cee,Nox,binding cord,choose_repay,repair loan,290,due:97 holder:Lio,due:97 holder:Lio,avatar-present negotiation observed,False,True,True
1746,98,archive,Nia,Toma,Vell,memory tag,listen_later,archive loan,291,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1747,98,signal,Ren,Kesh,Oda,wind wrap,offer_return_help,care loan,291,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1748,98,orchard,Pim,Suf,Ivo,seed satchel,choose_repay,resource loan,291,due:83 holder:Pim,due:83 holder:Pim,terms reviewed without avatar,True,True,True
1749,98,repair_ring,Wren,Juno,Pax,copper wire,choose_ignore,craft loan,291,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1750,98,riverbend,Ari,Lio,Cee,binding cord,offer_return_help,repair loan,291,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1751,98,roofward,Sera,Orr,Bex,shade cloth,choose_repay,care loan,291,due:86 holder:Orr,due:86 holder:Orr,avatar-present negotiation observed,False,True,True
1752,98,archive,Vell,Rin,Nia,signal spool,choose_ignore,memory loan,292,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1753,98,signal,Oda,Milo,Ren,oil lantern,absent,signal loan,292,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1754,98,orchard,Ivo,Mara,Pim,dry cord,listen_later,repair loan,292,due:92 holder:Mara,due:92 holder:Mara,terms reviewed without avatar,True,True,True
1755,98,repair_ring,Pax,Vale,Wren,cool cloth,offer_return_help,care loan,292,due:99 holder:Vale,due:99 holder:Vale,avatar-present negotiation observed,False,True,True
1756,98,riverbend,Cee,Nox,Ari,cedar plank,absent,repair loan,292,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1757,98,roofward,Bex,Fay,Sera,herb ledger,listen_later,memory loan,292,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1758,98,archive,Nia,Toma,Vell,memory tag,offer_return_help,archive loan,293,due:96 holder:Toma,due:96 holder:Toma,terms reviewed without avatar,True,True,True
1759,98,signal,Ren,Kesh,Oda,wind wrap,choose_repay,care loan,293,due:94 holder:Kesh,due:94 holder:Kesh,avatar-present negotiation observed,False,True,True
1760,98,orchard,Pim,Suf,Ivo,seed satchel,choose_ignore,resource loan,293,due:83 holder:Pim,due:101 holder:Pim,late loan renegotiated without avatar,True,True,True
1761,98,repair_ring,Wren,Juno,Pax,copper wire,absent,craft loan,293,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1762,98,riverbend,Ari,Lio,Cee,binding cord,choose_repay,repair loan,293,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1763,98,roofward,Sera,Orr,Bex,shade cloth,choose_ignore,care loan,293,due:86 holder:Orr,due:86 holder:Orr,terms reviewed without avatar,True,True,True
1764,99,signal,Milo,Ren,Kesh,wind wrap,offer_return_help,care loan,294,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1765,99,orchard,Mara,Pim,Suf,seed satchel,choose_repay,resource loan,294,due:101 holder:Pim,due:101 holder:Pim,avatar-present negotiation observed,False,True,True
1766,99,repair_ring,Vale,Wren,Juno,copper wire,choose_ignore,craft loan,294,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1767,99,riverbend,Nox,Ari,Lio,binding cord,offer_return_help,repair loan,294,due:97 holder:Lio,due:97 holder:Lio,avatar-present negotiation observed,False,True,True
1768,99,roofward,Fay,Sera,Orr,shade cloth,choose_repay,care loan,294,due:86 holder:Orr,due:86 holder:Orr,terms reviewed without avatar,True,True,True
1769,99,archive,Toma,Vell,Rin,signal spool,choose_ignore,memory loan,294,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1770,99,signal,Kesh,Oda,Milo,oil lantern,absent,signal loan,295,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1771,99,orchard,Suf,Ivo,Mara,dry cord,listen_later,repair loan,295,due:92 holder:Mara,due:101 holder:Mara,late loan renegotiated without avatar,True,True,True
1772,99,repair_ring,Juno,Pax,Vale,cool cloth,offer_return_help,care loan,295,due:99 holder:Vale,due:99 holder:Vale,terms reviewed without avatar,True,True,True
1773,99,riverbend,Lio,Cee,Nox,cedar plank,absent,repair loan,295,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1774,99,roofward,Orr,Bex,Fay,herb ledger,listen_later,memory loan,295,due:95 holder:Bex,due:95 holder:Bex,terms reviewed without avatar,True,True,True
1775,99,archive,Rin,Nia,Toma,memory tag,offer_return_help,archive loan,295,due:96 holder:Toma,due:96 holder:Toma,avatar-present negotiation observed,False,True,True
1776,99,signal,Milo,Ren,Kesh,wind wrap,choose_repay,care loan,296,due:94 holder:Kesh,due:94 holder:Kesh,terms reviewed without avatar,True,True,True
1777,99,orchard,Mara,Pim,Suf,seed satchel,choose_ignore,resource loan,296,due:101 holder:Pim,due:101 holder:Pim,terms reviewed without avatar,True,True,True
1778,99,repair_ring,Vale,Wren,Juno,copper wire,absent,craft loan,296,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1779,99,riverbend,Nox,Ari,Lio,binding cord,choose_repay,repair loan,296,due:97 holder:Lio,due:97 holder:Lio,avatar-present negotiation observed,False,True,True
1780,99,roofward,Fay,Sera,Orr,shade cloth,choose_ignore,care loan,296,due:86 holder:Orr,due:86 holder:Orr,terms reviewed without avatar,True,True,True
1781,99,archive,Toma,Vell,Rin,signal spool,absent,memory loan,296,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1782,100,orchard,Ivo,Mara,Pim,seed satchel,choose_repay,resource loan,297,due:101 holder:Pim,due:101 holder:Pim,terms reviewed without avatar,True,True,True
1783,100,repair_ring,Pax,Vale,Wren,copper wire,choose_ignore,craft loan,297,due:99 holder:Juno,due:99 holder:Juno,terms reviewed without avatar,True,True,True
1784,100,riverbend,Cee,Nox,Ari,binding cord,offer_return_help,repair loan,297,due:97 holder:Lio,due:97 holder:Lio,terms reviewed without avatar,True,True,True
1785,100,roofward,Bex,Fay,Sera,shade cloth,choose_repay,care loan,297,due:86 holder:Orr,due:86 holder:Orr,avatar-present negotiation observed,False,True,True
1786,100,archive,Nia,Toma,Vell,signal spool,choose_ignore,memory loan,297,due:93 holder:Vell,due:93 holder:Vell,terms reviewed without avatar,True,True,True
1787,100,signal,Ren,Kesh,Oda,oil lantern,absent,signal loan,297,due:94 holder:Oda,due:94 holder:Oda,terms reviewed without avatar,True,True,True
1788,100,orchard,Pim,Suf,Ivo,dry cord,listen_later,repair loan,298,due:101 holder:Mara,due:101 holder:Mara,terms reviewed without avatar,True,True,True
1789,100,repair_ring,Wren,Juno,Pax,cool cloth,offer_return_help,care loan,298,due:99 holder:Vale,due:99 holder:Vale,avatar-present negotiation observed,False,True,True
