tick_id,day,settlement_id,resident_id,avatar_action,sequence_id,consent_state,gaze_keyframes,posture_keyframes,gesture_keyframes,speech_hook,duration_ms,refusal_or_consent_visible,no_forced_action,animation_matches_consent_state
2092,117,repair_ring,Pax,inspect_inventory,seq:repair_ring:2092:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2093,117,riverbend,Cee,return_object,seq:riverbend:2093:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2096,117,signal,Ren,idle,seq:signal:2096:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2097,117,orchard,Pim,ask_handoff,seq:orchard:2097:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2098,117,repair_ring,Juno,refuse_handoff,seq:repair_ring:2098:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2100,117,roofward,Sera,ask_handoff,seq:roofward:2100:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2101,117,archive,Vell,refuse_handoff,seq:archive:2101:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2102,117,signal,Ren,return_object,seq:signal:2102:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2104,117,repair_ring,Pax,inspect_inventory,seq:repair_ring:2104:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2105,117,riverbend,Cee,return_object,seq:riverbend:2105:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2106,118,archive,Vell,refuse_handoff,seq:archive:2106:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2107,118,signal,Milo,return_object,seq:signal:2107:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2108,118,orchard,Ivo,wait_respectfully,seq:orchard:2108:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2110,118,riverbend,Cee,return_object,seq:riverbend:2110:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2112,118,archive,Nia,inspect_inventory,seq:archive:2112:Nia,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2114,118,orchard,Pim,ask_handoff,seq:orchard:2114:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2115,118,repair_ring,Vale,refuse_handoff,seq:repair_ring:2115:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2116,118,riverbend,Ari,idle,seq:riverbend:2116:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2117,118,roofward,Sera,ask_handoff,seq:roofward:2117:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2118,118,archive,Vell,refuse_handoff,seq:archive:2118:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2119,118,signal,Milo,return_object,seq:signal:2119:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2120,118,orchard,Ivo,wait_respectfully,seq:orchard:2120:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2122,118,riverbend,Cee,return_object,seq:riverbend:2122:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2124,119,signal,Kesh,return_object,seq:signal:2124:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2127,119,riverbend,Cee,return_object,seq:riverbend:2127:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2128,119,roofward,Fay,wait_respectfully,seq:roofward:2128:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2131,119,orchard,Pim,ask_handoff,seq:orchard:2131:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2132,119,repair_ring,Pax,refuse_handoff,seq:repair_ring:2132:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2134,119,roofward,Sera,ask_handoff,seq:roofward:2134:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2135,119,archive,Vell,refuse_handoff,seq:archive:2135:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2136,119,signal,Kesh,return_object,seq:signal:2136:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2139,119,riverbend,Cee,return_object,seq:riverbend:2139:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2140,119,roofward,Fay,wait_respectfully,seq:roofward:2140:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2144,120,riverbend,Cee,return_object,seq:riverbend:2144:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2148,120,orchard,Pim,ask_handoff,seq:orchard:2148:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2149,120,repair_ring,Juno,refuse_handoff,seq:repair_ring:2149:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2151,120,roofward,Sera,ask_handoff,seq:roofward:2151:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2152,120,archive,Vell,refuse_handoff,seq:archive:2152:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2153,120,signal,Ren,return_object,seq:signal:2153:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2156,120,riverbend,Cee,return_object,seq:riverbend:2156:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2160,121,repair_ring,Pax,inspect_inventory,seq:repair_ring:2160:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2161,121,riverbend,Cee,return_object,seq:riverbend:2161:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2164,121,signal,Ren,idle,seq:signal:2164:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2165,121,orchard,Pim,ask_handoff,seq:orchard:2165:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2166,121,repair_ring,Vale,refuse_handoff,seq:repair_ring:2166:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2168,121,roofward,Sera,ask_handoff,seq:roofward:2168:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2169,121,archive,Vell,refuse_handoff,seq:archive:2169:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2170,121,signal,Milo,return_object,seq:signal:2170:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2172,121,repair_ring,Pax,inspect_inventory,seq:repair_ring:2172:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2173,121,riverbend,Cee,return_object,seq:riverbend:2173:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2176,121,signal,Ren,idle,seq:signal:2176:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2177,121,orchard,Pim,ask_handoff,seq:orchard:2177:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2178,122,riverbend,Cee,return_object,seq:riverbend:2178:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2180,122,archive,Nia,inspect_inventory,seq:archive:2180:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2182,122,orchard,Pim,ask_handoff,seq:orchard:2182:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2183,122,repair_ring,Pax,refuse_handoff,seq:repair_ring:2183:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2184,122,riverbend,Ari,idle,seq:riverbend:2184:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2185,122,roofward,Sera,ask_handoff,seq:roofward:2185:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2186,122,archive,Vell,refuse_handoff,seq:archive:2186:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2187,122,signal,Kesh,return_object,seq:signal:2187:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2188,122,orchard,Ivo,wait_respectfully,seq:orchard:2188:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2190,122,riverbend,Cee,return_object,seq:riverbend:2190:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2192,122,archive,Nia,inspect_inventory,seq:archive:2192:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2194,122,orchard,Pim,ask_handoff,seq:orchard:2194:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2195,122,repair_ring,Pax,refuse_handoff,seq:repair_ring:2195:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2196,123,roofward,Orr,wait_respectfully,seq:roofward:2196:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2199,123,orchard,Pim,ask_handoff,seq:orchard:2199:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2200,123,repair_ring,Juno,refuse_handoff,seq:repair_ring:2200:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2202,123,roofward,Sera,ask_handoff,seq:roofward:2202:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2203,123,archive,Vell,refuse_handoff,seq:archive:2203:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2204,123,signal,Ren,return_object,seq:signal:2204:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2207,123,riverbend,Cee,return_object,seq:riverbend:2207:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2208,123,roofward,Orr,wait_respectfully,seq:roofward:2208:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2211,123,orchard,Pim,ask_handoff,seq:orchard:2211:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2212,123,repair_ring,Juno,refuse_handoff,seq:repair_ring:2212:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2216,124,orchard,Pim,ask_handoff,seq:orchard:2216:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2217,124,repair_ring,Vale,refuse_handoff,seq:repair_ring:2217:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2219,124,roofward,Sera,ask_handoff,seq:roofward:2219:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2220,124,archive,Vell,refuse_handoff,seq:archive:2220:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2221,124,signal,Milo,return_object,seq:signal:2221:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2224,124,riverbend,Cee,return_object,seq:riverbend:2224:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2228,124,orchard,Pim,ask_handoff,seq:orchard:2228:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2229,124,repair_ring,Vale,refuse_handoff,seq:repair_ring:2229:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
