tick_id,day,settlement_id,resident_id,location,schedule_role,energy,fatigue,hunger,thirst,temperature,wetness,pain,comfort,safety,breath_rate,movement_effort,rest_debt,injury_degradation,dominant_need,visible_body_marker,frequency_hz,flower_phase,private_workspace_sealed,bounded_need_update
2357,131,orchid_engine,Cai,meal shelf,gear washer,0.12,0.54242,0.86,0.162,0.828,0.88,0.12547,0.495325,0.3,18.97702,0.055858,0.013017,0.013635,wetness,shakes cloak and avoids puddles,17.50008,0.466756,True,True
2358,132,glass_harbor,Nia,net room,net mender,0.12,0.3201,0.86,0.04,0.18,0.88,0.01064,0.513698,0.3,16.06484,0.047792,0.007301,2.1e-05,wetness,shakes cloak and avoids puddles,11.887874,0.4384,True,True
2359,132,cinder_garden,Pax,shade tent,seed sorter,0.12,0.37734,0.86,0.86,0.88,0.0,0.221232,0.638403,0.3,17.900794,0.039982,0.53588,0.004139,thirst,looks toward water vessel,15.277814,0.470844,True,True
2360,132,lichen_bridge,Rin,rest alcove,signal keeper,0.12,0.58316,0.022,0.86,0.185,0.85,0.010369,0.619701,0.3,18.693814,0.059187,0.047723,2.1e-05,thirst,looks toward water vessel,14.547992,0.464389,True,True
2361,132,orchid_engine,Eli,engine ring,meal runner,0.12,0.57686,0.86,0.228,0.88,0.88,0.01044,0.51373,0.3,18.63124,0.065788,0.020452,0.006021,wetness,shakes cloak and avoids puddles,17.032491,0.494533,True,True
2362,132,moss_ward,Ari,rain gate,cook,0.12,0.2889,0.046,0.86,0.18,0.88,0.01064,0.611378,0.3,15.75284,0.047792,0.006552,2.1e-05,wetness,shakes cloak and avoids puddles,11.39089,0.454878,True,True
2363,132,glass_harbor,Oren,net room,salt washer,0.12,0.54914,0.86,0.07,0.18,0.88,0.133374,0.49406,0.3,19.091644,0.056001,0.019333,0.006512,wetness,shakes cloak and avoids puddles,14.01308,0.473122,True,True
2364,132,cinder_garden,Vale,shade tent,ash sweeper,0.12,0.60516,0.042,0.86,0.88,0.0,0.021184,0.766471,0.355,18.758705,0.042381,0.014471,0.000149,thirst,looks toward water vessel,15.546346,0.505567,True,True
2365,132,lichen_bridge,Sol,rest alcove,meal marker,0.12,0.61656,0.066,0.86,0.185,0.85,0.021376,0.61266,0.3,19.093857,0.065385,0.014692,6.4e-05,thirst,looks toward water vessel,14.515724,0.499111,True,True
2366,132,orchid_engine,Bea,engine ring,valve listener,0.12,0.3078,0.86,0.052,0.874,0.88,0.0203,0.512152,0.3,15.9998,0.047965,0.010656,0.00606,wetness,shakes cloak and avoids puddles,15.76694,0.529256,True,True
2367,132,moss_ward,Fay,rain gate,path watcher,0.12,0.55194,0.132,0.86,0.18,0.88,0.037206,0.596807,0.3,18.542638,0.05427,0.019434,0.000128,wetness,shakes cloak and avoids puddles,12.324064,0.4896,True,True
2368,132,glass_harbor,Puck,net room,lamp guard,0.12,0.55648,0.86,0.05,0.188,0.88,0.024125,0.51154,0.3,18.509551,0.060034,0.019441,0.006075,wetness,shakes cloak and avoids puddles,13.636641,0.507844,True,True
2369,132,cinder_garden,Wren,shade tent,shade caller,0.12,0.61656,0.826,0.86,0.832,0.0,0.040684,0.671371,0.3,19.209704,0.048732,0.014692,0.000583,thirst,looks toward water vessel,16.653954,0.540289,True,True
2370,132,lichen_bridge,Kio,rest alcove,bridge caller,0.12,0.33,0.04,0.86,0.236,0.85,0.03112,0.614221,0.3,16.28672,0.04756,0.007538,0.000126,thirst,looks toward water vessel,13.178718,0.533833,True,True
2371,132,orchid_engine,Cai,engine ring,gear washer,0.12,0.54254,0.86,0.108,0.88,0.88,0.13591,0.493654,0.3,19.04086,0.056046,0.019527,0.019907,wetness,shakes cloak and avoids puddles,16.76124,0.563978,True,True
2372,132,moss_ward,Milo,rain gate,blanket keeper,0.12,0.57472,0.022,0.86,0.18,0.88,0.02076,0.612638,0.3,18.67176,0.059974,0.019666,6.2e-05,wetness,shakes cloak and avoids puddles,12.194215,0.524322,True,True
2373,132,glass_harbor,Sera,net room,tea maker,0.12,0.5787,0.86,0.02,0.18,0.88,0.172848,0.487744,0.3,19.62409,0.068711,0.026715,0.001759,wetness,shakes cloak and avoids puddles,13.831549,0.542567,True,True
2374,132,cinder_garden,Juno,shade tent,ember tender,0.12,0.234,0.02,0.86,0.88,0.0,0.0034,0.774056,0.315,15.1004,0.030061,0.57222,7e-06,thirst,looks toward water vessel,14.813312,0.575011,True,True
2375,132,lichen_bridge,Luma,rest alcove,rope weaver,0.12,0.56934,0.036,0.86,0.185,0.85,0.11317,0.601573,0.3,19.17242,0.055037,0.072047,0.007225,thirst,looks toward water vessel,15.26529,0.568556,True,True
2376,133,moss_ward,Ari,dry loft,cook,0.12,0.3207,0.009,0.86,0.18,0.85,0.02104,0.619554,0.305,16.11324,0.047379,0.0,6.3e-05,thirst,looks toward water vessel,10.774308,0.5521,True,True
2377,133,glass_harbor,Oren,quiet bunk,salt washer,0.12,0.54926,0.86,0.08,0.2,0.88,0.143814,0.49239,0.3,19.155484,0.056189,0.025924,0.0068,wetness,shakes cloak and avoids puddles,13.27424,0.570344,True,True
2378,133,cinder_garden,Vale,ember bed,ash sweeper,0.12,0.6096,0.013,0.86,0.88,0.0,0.024762,0.769558,0.305,19.024571,0.042446,0.021786,0.000198,thirst,looks toward water vessel,16.0175,0.602789,True,True
2379,133,lichen_bridge,Sol,signal post,meal marker,0.12,0.62532,0.075,0.86,0.205,0.81,0.031478,0.617164,0.32,19.162068,0.064767,0.022196,0.000127,thirst,looks toward water vessel,14.924979,0.596333,True,True
2380,133,orchid_engine,Bea,gear wash,valve listener,0.12,0.3396,0.86,0.01,0.784,0.88,0.02978,0.510635,0.3,16.37468,0.048136,0.014731,0.00612,wetness,shakes cloak and avoids puddles,16.295136,0.626478,True,True
2381,133,moss_ward,Fay,dry loft,path watcher,0.12,0.55206,0.145,0.86,0.18,0.8148,0.047325,0.605364,0.305,18.584549,0.053148,0.006058,0.000222,thirst,looks toward water vessel,12.717987,0.586822,True,True
2382,133,glass_harbor,Puck,quiet bunk,lamp guard,0.12,0.52692,0.86,0.06,0.18,0.88,0.034765,0.509838,0.3,18.277791,0.060226,0.006323,0.006145,wetness,shakes cloak and avoids puddles,12.777399,0.605067,True,True
2383,133,cinder_garden,Wren,ember bed,shade caller,0.12,0.62532,0.837,0.86,0.88,0.0,0.003672,0.675972,0.3,19.075232,0.048066,0.022196,7e-06,thirst,looks toward water vessel,15.856323,0.637511,True,True
2384,133,lichen_bridge,Kio,signal post,bridge caller,0.12,0.3258,0.013,0.86,0.262,0.81,0.04038,0.623179,0.32,16.22028,0.046927,0.011448,0.000207,thirst,looks toward water vessel,13.533558,0.631056,True,True
2385,133,orchid_engine,Cai,gear wash,gear washer,0.12,0.50866,0.86,0.118,0.763,0.88,0.14518,0.492171,0.3,18.75768,0.056213,0.006104,0.020197,wetness,shakes cloak and avoids puddles,17.021703,0.6612,True,True
2386,133,moss_ward,Milo,dry loft,blanket keeper,0.12,0.54516,0.033,0.86,0.18,0.85,0.03116,0.615054,0.305,18.41856,0.059561,0.0,0.000124,thirst,looks toward water vessel,12.467898,0.621544,True,True
2387,133,glass_harbor,Sera,quiet bunk,tea maker,0.12,0.58746,0.86,0.03,0.18,0.88,0.113533,0.497235,0.3,19.355799,0.067644,0.033764,0.000227,wetness,shakes cloak and avoids puddles,14.129758,0.639789,True,True
2388,133,cinder_garden,Juno,ember bed,ember tender,0.12,0.2298,0.029,0.86,0.88,0.0,0.0068,0.772432,0.3,15.1388,0.030122,0.574978,2e-05,thirst,looks toward water vessel,14.06275,0.672233,True,True
2389,133,lichen_bridge,Luma,signal post,rope weaver,0.12,0.56946,0.047,0.86,0.205,0.81,0.123,0.60588,0.32,19.1526,0.054414,0.078881,0.007471,thirst,looks toward water vessel,14.498842,0.665778,True,True
2390,133,orchid_engine,Dax,gear wash,orchid keeper,0.12,0.56176,0.86,0.02,0.698,0.88,0.037023,0.509476,0.3,18.639739,0.060266,0.006741,0.000188,wetness,shakes cloak and avoids puddles,16.833669,0.695922,True,True
2391,133,moss_ward,Tala,dry loft,water carrier,0.12,0.55056,0.05,0.86,0.18,0.85,0.042503,0.6112,0.325,18.460616,0.065765,0.0,0.000213,thirst,looks toward water vessel,12.295935,0.656267,True,True
2392,133,glass_harbor,Nia,quiet bunk,net mender,0.12,0.3159,0.86,0.01,0.18,0.88,0.02128,0.511995,0.3,16.08668,0.047983,0.011092,6.4e-05,wetness,shakes cloak and avoids puddles,12.651847,0.674511,True,True
2393,133,cinder_garden,Pax,ember bed,seed sorter,0.12,0.37746,0.86,0.86,0.88,0.0,0.224632,0.637859,0.3,17.922394,0.040043,0.540409,0.004588,thirst,looks toward water vessel,16.045034,0.706956,True,True
2394,134,orchid_engine,Bea,sleep cot,valve listener,0.12,0.3014,0.86,0.026,0.88,0.8,0.03958,0.523467,0.3,16.05148,0.046712,0.0,0.006199,hunger,pauses near meal shelf,15.399066,0.7237,True,True
2395,134,moss_ward,Fay,warm hearth,path watcher,0.12,0.55218,0.156,0.86,0.18,0.88,0.057965,0.590606,0.3,18.669589,0.054643,0.012684,0.000338,wetness,shakes cloak and avoids puddles,11.986143,0.684044,True,True
2396,134,glass_harbor,Puck,salt steps,lamp guard,0.12,0.53136,0.86,0.07,0.2,0.84,0.01012,0.520981,0.32,18.09432,0.058982,0.012699,2e-05,hunger,pauses near meal shelf,13.100273,0.702289,True,True
2397,134,cinder_garden,Wren,ash path,shade caller,0.12,0.61008,0.846,0.86,0.715,0.01,0.005682,0.672771,0.3,18.934894,0.048302,0.007321,1.9e-05,thirst,looks toward water vessel,16.178277,0.734733,True,True
2398,134,lichen_bridge,Kio,lichen wall,bridge caller,0.12,0.3576,0.024,0.86,0.18,0.88,0.01064,0.614018,0.3,16.43984,0.047792,0.015739,0.006021,wetness,shakes cloak and avoids puddles,14.010499,0.728278,True,True
2399,134,orchid_engine,Cai,sleep cot,gear washer,0.12,0.50878,0.86,0.134,0.88,0.8,0.11498,0.511403,0.3,18.57768,0.05407,0.0,0.004427,hunger,pauses near meal shelf,17.342395,0.758422,True,True
2400,134,moss_ward,Milo,warm hearth,blanket keeper,0.12,0.5496,0.042,0.86,0.18,0.88,0.01064,0.611858,0.3,18.35984,0.059792,0.006595,2.1e-05,wetness,shakes cloak and avoids puddles,11.691939,0.718767,True,True
2401,134,glass_harbor,Sera,salt steps,tea maker,0.12,0.59622,0.86,0.01,0.2,0.84,0.12375,0.5028,0.32,19.424703,0.067028,0.040919,0.000475,hunger,pauses near meal shelf,13.399241,0.737011,True,True
2402,134,cinder_garden,Juno,ash path,ember tender,0.12,0.2256,0.042,0.86,0.724,0.0136,0.008749,0.768112,0.34,14.948493,0.030429,0.577685,3.8e-05,thirst,looks toward water vessel,14.376715,0.769456,True,True
2403,134,lichen_bridge,Luma,lichen wall,rope weaver,0.12,0.56958,0.056,0.86,0.18,0.88,0.13364,0.590498,0.3,19.29764,0.056006,0.085716,0.013738,wetness,shakes cloak and avoids puddles,14.926798,0.763,True,True
2404,134,orchid_engine,Dax,sleep cot,orchid keeper,0.12,0.5662,0.86,0.036,0.831,0.8,0.046333,0.522387,0.3,18.739999,0.058834,0.0,0.00028,hunger,pauses near meal shelf,17.250174,0.793144,True,True
2405,134,moss_ward,Tala,warm hearth,water carrier,0.12,0.55932,0.063,0.86,0.18,0.88,0.053143,0.602537,0.3,18.712056,0.066557,0.006712,0.00032,wetness,shakes cloak and avoids puddles,12.765655,0.753489,True,True
2406,134,glass_harbor,Nia,salt steps,net mender,0.12,0.3477,0.86,0.02,0.2688,0.84,0.030712,0.517686,0.32,16.381272,0.047353,0.015264,0.000125,hunger,pauses near meal shelf,12.013549,0.771733,True,True
2407,134,cinder_garden,Pax,ash path,seed sorter,0.12,0.37758,0.86,0.86,0.724,0.0136,0.226581,0.635099,0.3,17.935287,0.04035,0.54494,0.005041,thirst,looks toward water vessel,15.289381,0.804178,True,True
2408,134,lichen_bridge,Rin,lichen wall,signal keeper,0.12,0.5536,0.035,0.86,0.18,0.88,0.021009,0.611039,0.3,18.462054,0.059978,0.006643,0.006063,wetness,shakes cloak and avoids puddles,14.44875,0.797722,True,True
2409,134,orchid_engine,Eli,sleep cot,meal runner,0.12,0.58562,0.86,0.244,0.88,0.8,0.020274,0.526556,0.3,18.777842,0.064365,0.007479,0.006061,hunger,pauses near meal shelf,17.087615,0.827867,True,True
2410,134,moss_ward,Ari,warm hearth,cook,0.12,0.3225,0.02,0.86,0.18,0.88,0.03168,0.611131,0.3,16.21508,0.04817,0.00387,0.000127,wetness,shakes cloak and avoids puddles,11.569301,0.788211,True,True
2411,134,glass_harbor,Oren,salt steps,salt washer,0.12,0.51538,0.86,0.09,0.208,0.84,0.153854,0.497983,0.32,18.796924,0.055569,0.006185,0.007108,hunger,pauses near meal shelf,13.889828,0.806456,True,True
2412,135,lichen_bridge,Kio,rope bridge,bridge caller,0.12,0.3194,0.033,0.86,0.18,0.88,0.02128,0.611235,0.3,16.12168,0.047983,0.003833,0.006064,wetness,shakes cloak and avoids puddles,13.116092,0.8255,True,True
2413,135,orchid_engine,Cai,orchid bay,gear washer,0.12,0.5449,0.86,0.144,0.88,0.76,0.12446,0.517086,0.32,18.91576,0.05344,0.006539,0.004676,hunger,pauses near meal shelf,16.721774,0.855644,True,True
2414,135,moss_ward,Milo,moss lane,blanket keeper,0.12,0.56004,0.013,0.86,0.2,0.84,0.02076,0.620918,0.32,18.44496,0.059174,0.013316,6.3e-05,thirst,looks toward water vessel,12.108068,0.815989,True,True
2415,135,glass_harbor,Sera,steam alcove,tea maker,0.12,0.60498,0.86,0.02,0.245,0.88,0.13389,0.493978,0.315,19.593142,0.06801,0.048179,0.000742,wetness,shakes cloak and avoids puddles,13.841572,0.834233,True,True
2416,135,cinder_garden,Juno,cool basin,ember tender,0.12,0.2214,0.011,0.86,0.844,0.0,0.011789,0.773794,0.3,15.084733,0.030212,0.580342,6.1e-05,thirst,looks toward water vessel,14.79844,0.866678,True,True
2417,135,lichen_bridge,Luma,rope bridge,rope weaver,0.12,0.5697,0.069,0.86,0.18,0.88,0.14428,0.587235,0.3,19.36268,0.056197,0.092552,0.014027,wetness,shakes cloak and avoids puddles,15.328353,0.860222,True,True
2418,135,orchid_engine,Dax,orchid bay,orchid keeper,0.12,0.57064,0.86,0.01,0.857,0.76,0.055583,0.528107,0.32,18.759899,0.0582,0.006848,0.000392,hunger,pauses near meal shelf,16.50016,0.890367,True,True
2419,135,moss_ward,Tala,moss lane,water carrier,0.12,0.56808,0.074,0.86,0.2,0.84,0.063263,0.606798,0.32,18.780376,0.065939,0.013529,0.000446,thirst,looks toward water vessel,12.034946,0.850711,True,True
2420,135,glass_harbor,Nia,steam alcove,net mender,0.12,0.2735,0.86,0.03,0.2318,0.88,0.040834,0.508867,0.315,15.720004,0.048335,0.003282,0.000207,wetness,shakes cloak and avoids puddles,12.118196,0.868956,True,True
2421,135,cinder_garden,Pax,cool basin,seed sorter,0.12,0.3777,0.86,0.86,0.88,0.0,0.229981,0.637003,0.3,17.956887,0.04014,0.549473,0.005501,thirst,looks toward water vessel,15.676602,0.9014,True,True
2422,135,lichen_bridge,Rin,rope bridge,signal keeper,0.12,0.56404,0.011,0.86,0.18,0.88,0.031649,0.612216,0.3,18.630294,0.06017,0.013412,0.006126,wetness,shakes cloak and avoids puddles,14.892308,0.894944,True,True
2423,135,orchid_engine,Eli,orchid bay,meal runner,0.12,0.52438,0.86,0.254,0.88,0.76,0.029754,0.532239,0.32,18.142322,0.063736,0.006293,0.006121,hunger,pauses near meal shelf,17.210739,0.925089,True,True
2424,135,moss_ward,Ari,moss lane,cook,0.12,0.2843,0.029,0.86,0.2088,0.84,0.041712,0.615646,0.32,15.813272,0.047551,0.003412,0.00021,thirst,looks toward water vessel,10.647291,0.885433,True,True
2425,135,glass_harbor,Oren,steam alcove,salt washer,0.12,0.5515,0.86,0.1,0.18,0.88,0.094494,0.500281,0.315,18.821964,0.055301,0.012803,0.000189,wetness,shakes cloak and avoids puddles,13.165903,0.903678,True,True
2426,135,cinder_garden,Vale,cool basin,ash sweeper,0.12,0.61404,0.026,0.86,0.88,0.0,0.003604,0.771563,0.3,18.962025,0.042065,0.029154,7e-06,thirst,looks toward water vessel,16.000279,0.936122,True,True
2427,135,lichen_bridge,Sol,rope bridge,meal marker,0.12,0.61008,0.084,0.86,0.18,0.88,0.042299,0.601752,0.3,19.154591,0.066361,0.007321,0.000212,wetness,shakes cloak and avoids puddles,14.910777,0.929667,True,True
2428,135,orchid_engine,Bea,orchid bay,valve listener,0.12,0.2972,0.86,0.036,0.88,0.76,0.00948,0.535483,0.32,15.74888,0.045371,0.003566,1.9e-05,hunger,pauses near meal shelf,16.055974,0.959811,True,True
2429,135,moss_ward,Fay,moss lane,path watcher,0.12,0.5523,0.169,0.86,0.2,0.84,0.01012,0.603901,0.32,18.30372,0.052982,0.019312,2e-05,thirst,looks toward water vessel,12.625499,0.920156,True,True
2430,136,cinder_garden,Juno,seed shelf,ember tender,0.12,0.1932,0.02,0.86,0.864,0.0,0.00324,0.774082,0.32,14.67144,0.030058,0.53266,6e-06,thirst,looks toward water vessel,13.880339,0.9639,True,True
2431,136,lichen_bridge,Luma,meal room,rope weaver,0.12,0.56982,0.011,0.86,0.18,0.88,0.15492,0.592493,0.3,19.42772,0.056389,0.09939,0.014337,wetness,shakes cloak and avoids puddles,14.589909,0.957444,True,True
2432,136,orchid_engine,Dax,meal shelf,orchid keeper,0.12,0.50508,0.86,0.02,0.817,0.86,0.065233,0.508563,0.3,18.242199,0.060374,0.006061,0.000522,hunger,pauses near meal shelf,16.658837,0.987589,True,True
2433,136,moss_ward,Tala,tool nook,water carrier,0.12,0.57684,0.083,0.86,0.18,0.88,0.073903,0.596816,0.31,18.971816,0.06693,0.020451,0.000594,wetness,shakes cloak and avoids puddles,12.484866,0.947933,True,True
2434,136,glass_harbor,Nia,lamp pier,net mender,0.12,0.3053,0.86,0.04,0.18,0.88,0.01064,0.513698,0.3,15.91684,0.047792,0.006946,0.006021,wetness,shakes cloak and avoids puddles,12.587638,0.966178,True,True
2435,136,cinder_garden,Pax,seed shelf,seed sorter,0.12,0.37782,0.86,0.86,0.88,0.0,0.233381,0.636459,0.32,17.898487,0.040201,0.554007,0.005968,thirst,looks toward water vessel,16.037422,0.998622,True,True
2436,136,lichen_bridge,Rin,meal room,signal keeper,0.12,0.56848,0.02,0.86,0.18,0.88,0.01064,0.614498,0.3,18.54864,0.059792,0.020233,2.1e-05,wetness,shakes cloak and avoids puddles,14.108781,0.992167,True,True
2437,136,orchid_engine,Eli,meal shelf,meal runner,0.12,0.56914,0.86,0.264,0.828,0.88,0.039674,0.509052,0.3,18.729442,0.066314,0.013122,0.0062,wetness,shakes cloak and avoids puddles,16.678954,0.022311,True,True
2438,136,moss_ward,Ari,tool nook,cook,0.12,0.2861,0.042,0.86,0.18,0.88,0.01064,0.611858,0.31,15.68484,0.047792,0.006845,2.1e-05,wetness,shakes cloak and avoids puddles,10.986294,0.982656,True,True
2439,136,glass_harbor,Oren,lamp pier,salt washer,0.12,0.55162,0.86,0.04,0.18,0.88,0.105134,0.498579,0.3,18.947004,0.055492,0.019422,0.006399,wetness,shakes cloak and avoids puddles,13.587259,0.0009,True,True
2440,136,cinder_garden,Vale,seed shelf,ash sweeper,0.12,0.61848,0.037,0.86,0.88,0.0,0.007235,0.769842,0.39,18.668211,0.04213,0.036576,2.2e-05,thirst,looks toward water vessel,16.286739,0.033344,True,True
2441,136,lichen_bridge,Sol,meal room,meal marker,0.12,0.54884,0.097,0.86,0.18,0.88,0.052939,0.59849,0.3,18.606031,0.066553,0.006586,0.000318,wetness,shakes cloak and avoids puddles,15.062597,0.026889,True,True
2442,136,orchid_engine,Bea,meal shelf,valve listener,0.12,0.329,0.86,0.046,0.783,0.88,0.01895,0.512368,0.3,16.2037,0.047941,0.007514,5.7e-05,wetness,shakes cloak and avoids puddles,15.470551,0.057033,True,True
2443,136,moss_ward,Fay,tool nook,path watcher,0.12,0.55242,0.18,0.86,0.18,0.88,0.02076,0.593678,0.31,18.40876,0.053974,0.025941,6.2e-05,wetness,shakes cloak and avoids puddles,11.900254,0.017378,True,True
2444,136,glass_harbor,Puck,lamp pier,lamp guard,0.12,0.5718,0.86,0.01,0.18,0.88,0.02076,0.512078,0.3,18.64256,0.059974,0.019561,0.006062,wetness,shakes cloak and avoids puddles,13.312331,0.035622,True,True
2445,136,cinder_garden,Wren,seed shelf,shade caller,0.12,0.61884,0.855,0.86,0.771,0.0,0.008225,0.673084,0.39,18.677753,0.048148,0.014747,3.5e-05,thirst,looks toward water vessel,16.100165,0.068067,True,True
2446,136,lichen_bridge,Kio,meal room,bridge caller,0.12,0.3152,0.044,0.86,0.18,0.88,0.03192,0.608213,0.3,16.14352,0.048175,0.007615,0.006128,wetness,shakes cloak and avoids puddles,13.880066,0.061611,True,True
2447,136,orchid_engine,Cai,meal shelf,gear washer,0.12,0.54502,0.86,0.154,0.828,0.88,0.13438,0.493899,0.3,19.05648,0.056019,0.013079,0.004945,wetness,shakes cloak and avoids puddles,17.528304,0.091756,True,True
2448,137,glass_harbor,Nia,net room,net mender,0.12,0.3371,0.86,0.01,0.18,0.88,0.02128,0.511995,0.3,16.29868,0.047983,0.010991,0.006064,wetness,shakes cloak and avoids puddles,11.978131,0.0634,True,True
2449,137,cinder_garden,Pax,shade tent,seed sorter,0.12,0.37794,0.86,0.86,0.88,0.0,0.236781,0.635915,0.3,18.000087,0.040262,0.558542,0.006442,thirst,looks toward water vessel,15.311043,0.095844,True,True
2450,137,lichen_bridge,Rin,rest alcove,signal keeper,0.12,0.50292,0.033,0.86,0.185,0.85,0.02099,0.616682,0.3,17.95514,0.059378,0.006035,6.3e-05,thirst,looks toward water vessel,14.242445,0.089389,True,True
2451,137,orchid_engine,Eli,engine ring,meal runner,0.12,0.5779,0.86,0.28,0.853,0.88,0.049844,0.507425,0.3,18.878062,0.066497,0.020057,0.0123,wetness,shakes cloak and avoids puddles,17.114744,0.119533,True,True
2452,137,moss_ward,Ari,rain gate,cook,0.12,0.3179,0.011,0.86,0.18,0.88,0.02128,0.613875,0.3,16.10668,0.047983,0.01066,6.4e-05,wetness,shakes cloak and avoids puddles,11.529987,0.079878,True,True
2453,137,glass_harbor,Oren,net room,salt washer,0.12,0.55174,0.86,0.05,0.18,0.88,0.115774,0.496876,0.3,19.012044,0.055684,0.026043,0.006631,wetness,shakes cloak and avoids puddles,13.988814,0.098122,True,True
2454,137,cinder_garden,Vale,shade tent,ash sweeper,0.12,0.62892,0.009,0.86,0.88,0.0,0.010929,0.772791,0.355,18.934772,0.042197,0.044123,4.4e-05,thirst,looks toward water vessel,15.622743,0.130567,True,True
2455,137,lichen_bridge,Sol,rest alcove,meal marker,0.12,0.5576,0.108,0.86,0.185,0.85,0.063289,0.600914,0.3,18.755731,0.066139,0.013277,0.000444,thirst,looks toward water vessel,14.358743,0.124111,True,True
2456,137,orchid_engine,Bea,engine ring,valve listener,0.12,0.3248,0.86,0.016,0.874,0.88,0.02933,0.510707,0.3,16.22398,0.048128,0.011412,0.006116,wetness,shakes cloak and avoids puddles,15.854009,0.154256,True,True
