tick_id,day,settlement_id,object_id,object_use,owner_id,lender_id,borrower_id,witness_id,loan_start_day,due_day,consent_state,custody_before,custody_after,loan_status,debt_before,debt_after,multi_day_terms_visible,protocol_valid
2124,119,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,119,121,granted,Wren,Pax,loan active,0.74,0.74,True,True
2126,119,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,119,123,granted,Sera,Bex,loan active,0.739,0.74,True,True
2127,119,archive,memory tag,archive,Vell,Vell,Nia,Toma,119,124,granted,Toma,Nia,loan active,0.354,0.372,True,True
2128,119,signal,wind wrap,care,Oda,Oda,Ren,Kesh,119,121,deferred,Oda,Oda,deferred with terms,0.738,0.738,True,True
2130,119,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,119,123,granted,Pax,Wren,loan active,0.739,0.74,True,True
2132,119,roofward,shade cloth,care,Bex,Bex,Sera,Orr,119,121,granted,Bex,Sera,loan active,0.74,0.74,True,True
2134,119,signal,oil lantern,signal,Ren,Ren,Oda,Milo,119,123,granted,Milo,Oda,loan active,0.739,0.74,True,True
2136,119,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,119,121,granted,Pax,Pax,loan active,0.739,0.74,True,True
2137,119,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,119,122,granted,Nox,Cee,loan active,0.487,0.505,True,True
2138,119,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,119,123,granted,Bex,Bex,loan active,0.74,0.74,True,True
2140,119,signal,wind wrap,care,Oda,Oda,Ren,Kesh,119,121,granted,Oda,Ren,loan active,0.738,0.74,True,True
2141,119,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,119,122,granted,Suf,Pim,loan active,0.467,0.485,True,True
2142,120,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,120,122,deferred,Cee,Cee,deferred with terms,0.738,0.738,True,True
2144,120,archive,memory tag,archive,Vell,Vell,Rin,Nia,120,124,granted,Nia,Rin,loan active,0.74,0.74,True,True
2146,120,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,120,122,granted,Pim,Mara,loan active,0.739,0.74,True,True
2148,120,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,120,124,granted,Nox,Nox,loan active,0.739,0.74,True,True
2150,120,archive,signal spool,memory,Nia,Nia,Toma,Vell,120,122,granted,Rin,Toma,loan active,0.739,0.74,True,True
2151,120,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,120,123,granted,Oda,Kesh,loan active,0.476,0.494,True,True
2152,120,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,120,124,granted,Mara,Suf,loan active,0.739,0.74,True,True
2154,120,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,120,122,granted,Cee,Lio,loan active,0.737,0.74,True,True
2156,120,archive,memory tag,archive,Vell,Vell,Rin,Nia,120,124,refused,Rin,Rin,refused without transfer,0.739,0.739,True,True
2158,120,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,120,122,granted,Mara,Mara,loan active,0.739,0.74,True,True
2160,121,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,121,123,granted,Bex,Sera,loan active,0.739,0.74,True,True
2161,121,archive,memory tag,archive,Vell,Vell,Vell,Rin,121,124,granted,Rin,Vell,loan active,0.476,0.494,True,True
2162,121,signal,wind wrap,care,Oda,Oda,Oda,Milo,121,125,granted,Ren,Oda,loan active,0.739,0.74,True,True
2164,121,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,121,123,granted,Wren,Pax,loan active,0.739,0.74,True,True
2166,121,roofward,shade cloth,care,Bex,Bex,Bex,Fay,121,125,granted,Sera,Bex,loan active,0.74,0.74,True,True
2168,121,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,121,123,granted,Kesh,Ren,loan active,0.74,0.74,True,True
2170,121,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,121,125,deferred,Pax,Pax,deferred with terms,0.739,0.739,True,True
2171,121,riverbend,cedar plank,repair,Ari,Ari,Ari,Lio,121,126,granted,Lio,Ari,loan active,0.368,0.386,True,True
2172,121,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,121,123,granted,Sera,Sera,loan active,0.739,0.74,True,True
2174,121,signal,wind wrap,care,Oda,Oda,Oda,Milo,121,125,granted,Oda,Oda,loan active,0.74,0.74,True,True
2175,121,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,121,126,granted,Mara,Ivo,loan active,0.368,0.386,True,True
2176,121,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,121,123,granted,Pax,Pax,loan active,0.74,0.74,True,True
2178,122,archive,memory tag,archive,Vell,Vell,Toma,Vell,122,124,granted,Vell,Toma,loan active,0.74,0.74,True,True
2180,122,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,122,126,granted,Ivo,Suf,loan active,0.74,0.74,True,True
2182,122,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,122,124,granted,Nox,Lio,loan active,0.739,0.74,True,True
2184,122,archive,signal spool,memory,Nia,Nia,Rin,Nia,122,126,deferred,Toma,Toma,deferred with terms,0.738,0.738,True,True
2185,122,signal,oil lantern,signal,Ren,Ren,Milo,Ren,122,127,granted,Ren,Milo,loan active,0.368,0.386,True,True
2186,122,orchard,dry cord,repair,Pim,Pim,Mara,Pim,122,124,granted,Suf,Mara,loan active,0.739,0.74,True,True
2188,122,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,122,126,granted,Ari,Nox,loan active,0.739,0.74,True,True
2190,122,archive,memory tag,archive,Vell,Vell,Toma,Vell,122,124,granted,Toma,Toma,loan active,0.739,0.74,True,True
2192,122,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,122,126,granted,Suf,Suf,loan active,0.739,0.74,True,True
2194,122,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,122,124,granted,Lio,Lio,loan active,0.74,0.74,True,True
2195,122,roofward,shade cloth,care,Bex,Bex,Orr,Bex,122,125,granted,Bex,Orr,loan active,0.476,0.494,True,True
2196,123,signal,wind wrap,care,Oda,Oda,Ren,Kesh,123,125,granted,Oda,Ren,loan active,0.739,0.74,True,True
2198,123,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,123,127,deferred,Pax,Pax,deferred with terms,0.738,0.738,True,True
2200,123,roofward,shade cloth,care,Bex,Bex,Sera,Orr,123,125,granted,Orr,Sera,loan active,0.739,0.74,True,True
2202,123,signal,oil lantern,signal,Ren,Ren,Oda,Milo,123,127,granted,Milo,Oda,loan active,0.74,0.74,True,True
2204,123,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,123,125,granted,Pax,Pax,loan active,0.74,0.74,True,True
2205,123,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,123,126,deferred,Nox,Nox,deferred with terms,0.506,0.506,True,True
2206,123,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,123,127,granted,Sera,Bex,loan active,0.739,0.74,True,True
2208,123,signal,wind wrap,care,Oda,Oda,Ren,Kesh,123,125,granted,Ren,Ren,loan active,0.739,0.74,True,True
2209,123,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,123,126,granted,Suf,Pim,loan active,0.488,0.506,True,True
2210,123,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,123,127,granted,Pax,Wren,loan active,0.738,0.74,True,True
2212,123,roofward,shade cloth,care,Bex,Bex,Sera,Orr,123,125,deferred,Sera,Sera,deferred with terms,0.739,0.739,True,True
2214,124,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,124,126,granted,Pim,Mara,loan active,0.74,0.74,True,True
2216,124,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,124,128,granted,Lio,Nox,loan active,0.739,0.74,True,True
2218,124,archive,signal spool,memory,Nia,Nia,Toma,Vell,124,126,granted,Toma,Toma,loan active,0.739,0.74,True,True
2219,124,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,124,127,deferred,Oda,Oda,deferred with terms,0.494,0.494,True,True
2220,124,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,124,128,granted,Mara,Suf,loan active,0.739,0.74,True,True
2222,124,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,124,126,granted,Nox,Lio,loan active,0.74,0.74,True,True
2224,124,archive,memory tag,archive,Vell,Vell,Rin,Nia,124,128,granted,Toma,Rin,loan active,0.737,0.74,True,True
2226,124,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,124,126,deferred,Mara,Mara,deferred with terms,0.739,0.739,True,True
2228,124,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,124,128,granted,Nox,Nox,loan active,0.74,0.74,True,True
2229,124,roofward,shade cloth,care,Bex,Bex,Fay,Sera,124,129,granted,Sera,Fay,loan active,0.368,0.386,True,True
2230,124,archive,signal spool,memory,Nia,Nia,Toma,Vell,124,126,granted,Toma,Toma,loan active,0.74,0.74,True,True
2232,125,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,125,127,granted,Wren,Pax,loan active,0.739,0.74,True,True
2234,125,roofward,shade cloth,care,Bex,Bex,Bex,Fay,125,129,granted,Fay,Bex,loan active,0.74,0.74,True,True
2236,125,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,125,127,granted,Oda,Ren,loan active,0.739,0.74,True,True
2238,125,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,125,129,granted,Pax,Wren,loan active,0.74,0.74,True,True
2239,125,riverbend,cedar plank,repair,Ari,Ari,Ari,Lio,125,130,granted,Lio,Ari,loan active,0.386,0.404,True,True
2240,125,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,125,127,deferred,Bex,Bex,deferred with terms,0.738,0.738,True,True
2242,125,signal,wind wrap,care,Oda,Oda,Oda,Milo,125,129,granted,Ren,Oda,loan active,0.739,0.74,True,True
2243,125,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,125,130,granted,Mara,Ivo,loan active,0.386,0.404,True,True
2244,125,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,125,127,granted,Pax,Pax,loan active,0.739,0.74,True,True
2246,125,roofward,shade cloth,care,Bex,Bex,Bex,Fay,125,129,granted,Bex,Bex,loan active,0.739,0.74,True,True
2248,125,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,125,127,granted,Ren,Ren,loan active,0.739,0.74,True,True
2250,126,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,126,128,granted,Nox,Lio,loan active,0.739,0.74,True,True
2252,126,archive,signal spool,memory,Nia,Nia,Rin,Nia,126,130,granted,Toma,Rin,loan active,0.739,0.74,True,True
2253,126,signal,oil lantern,signal,Ren,Ren,Milo,Ren,126,131,granted,Ren,Milo,loan active,0.386,0.404,True,True
2254,126,orchard,dry cord,repair,Pim,Pim,Mara,Pim,126,128,deferred,Suf,Suf,deferred with terms,0.738,0.738,True,True
2256,126,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,126,130,granted,Ari,Nox,loan active,0.74,0.74,True,True
2258,126,archive,memory tag,archive,Vell,Vell,Toma,Vell,126,128,granted,Rin,Toma,loan active,0.74,0.74,True,True
2260,126,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,126,130,granted,Ivo,Suf,loan active,0.739,0.74,True,True
2262,126,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,126,128,granted,Lio,Lio,loan active,0.739,0.74,True,True
2263,126,roofward,shade cloth,care,Bex,Bex,Orr,Bex,126,129,granted,Bex,Orr,loan active,0.494,0.512,True,True
2264,126,archive,signal spool,memory,Nia,Nia,Rin,Nia,126,130,granted,Rin,Rin,loan active,0.74,0.74,True,True
2266,126,orchard,dry cord,repair,Pim,Pim,Mara,Pim,126,128,granted,Suf,Mara,loan active,0.738,0.74,True,True
2267,126,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,126,129,granted,Wren,Vale,loan active,0.476,0.494,True,True
2268,127,roofward,shade cloth,care,Bex,Bex,Sera,Orr,127,129,deferred,Orr,Orr,deferred with terms,0.738,0.738,True,True
2270,127,signal,oil lantern,signal,Ren,Ren,Oda,Milo,127,131,granted,Milo,Oda,loan active,0.74,0.74,True,True
2272,127,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,127,129,granted,Vale,Pax,loan active,0.739,0.74,True,True
2273,127,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,127,130,granted,Nox,Cee,loan active,0.507,0.525,True,True
2274,127,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,127,131,granted,Bex,Bex,loan active,0.739,0.74,True,True
2276,127,signal,wind wrap,care,Oda,Oda,Ren,Kesh,127,129,granted,Oda,Ren,loan active,0.739,0.74,True,True
2277,127,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,127,130,granted,Suf,Pim,loan active,0.507,0.525,True,True
2278,127,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,127,131,granted,Pax,Wren,loan active,0.739,0.74,True,True
2280,127,roofward,shade cloth,care,Bex,Bex,Sera,Orr,127,129,granted,Orr,Sera,loan active,0.737,0.74,True,True
2282,127,signal,oil lantern,signal,Ren,Ren,Oda,Milo,127,131,deferred,Oda,Oda,deferred with terms,0.739,0.739,True,True
2284,127,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,127,129,granted,Pax,Pax,loan active,0.739,0.74,True,True
2286,128,archive,signal spool,memory,Nia,Nia,Toma,Vell,128,130,granted,Rin,Toma,loan active,0.739,0.74,True,True
2287,128,signal,oil lantern,signal,Ren,Ren,Kesh,Oda,128,131,granted,Oda,Kesh,loan active,0.494,0.512,True,True
2288,128,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,128,132,granted,Mara,Suf,loan active,0.739,0.74,True,True
2290,128,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,128,130,granted,Cee,Lio,loan active,0.739,0.74,True,True
2292,128,archive,memory tag,archive,Vell,Vell,Rin,Nia,128,132,granted,Toma,Rin,loan active,0.74,0.74,True,True
2294,128,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,128,130,granted,Pim,Mara,loan active,0.74,0.74,True,True
2296,128,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,128,132,deferred,Lio,Lio,deferred with terms,0.739,0.739,True,True
2297,128,roofward,shade cloth,care,Bex,Bex,Fay,Sera,128,133,granted,Sera,Fay,loan active,0.386,0.404,True,True
2298,128,archive,signal spool,memory,Nia,Nia,Toma,Vell,128,130,granted,Toma,Toma,loan active,0.739,0.74,True,True
2300,128,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,128,132,granted,Suf,Suf,loan active,0.74,0.74,True,True
2301,128,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,128,133,granted,Pax,Juno,loan active,0.368,0.386,True,True
2302,128,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,128,130,granted,Lio,Lio,loan active,0.739,0.74,True,True
2304,129,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,129,131,granted,Kesh,Ren,loan active,0.74,0.74,True,True
2306,129,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,129,133,granted,Juno,Wren,loan active,0.74,0.74,True,True
2307,129,riverbend,cedar plank,repair,Ari,Ari,Ari,Lio,129,134,granted,Lio,Ari,loan active,0.404,0.422,True,True
2308,129,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,129,131,granted,Bex,Sera,loan active,0.739,0.74,True,True
2310,129,signal,wind wrap,care,Oda,Oda,Oda,Milo,129,133,refused,Ren,Ren,refused without transfer,0.738,0.738,True,True
2311,129,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,129,134,granted,Mara,Ivo,loan active,0.404,0.422,True,True
2312,129,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,129,131,granted,Wren,Pax,loan active,0.739,0.74,True,True
2314,129,roofward,shade cloth,care,Bex,Bex,Bex,Fay,129,133,granted,Fay,Bex,loan active,0.739,0.74,True,True
2316,129,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,129,131,granted,Ren,Ren,loan active,0.739,0.74,True,True
2318,129,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,129,133,granted,Wren,Wren,loan active,0.739,0.74,True,True
2320,129,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,129,131,granted,Sera,Sera,loan active,0.74,0.74,True,True
2321,129,archive,memory tag,archive,Vell,Vell,Vell,Rin,129,132,granted,Rin,Vell,loan active,0.494,0.512,True,True
2322,130,orchard,dry cord,repair,Pim,Pim,Mara,Pim,130,132,granted,Suf,Mara,loan active,0.739,0.74,True,True
2324,130,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,130,134,deferred,Ari,Ari,deferred with terms,0.739,0.739,True,True
2326,130,archive,memory tag,archive,Vell,Vell,Toma,Vell,130,132,granted,Vell,Toma,loan active,0.739,0.74,True,True
2328,130,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,130,134,granted,Ivo,Suf,loan active,0.74,0.74,True,True
2330,130,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,130,132,granted,Lio,Lio,loan active,0.739,0.74,True,True
2331,130,roofward,shade cloth,care,Bex,Bex,Orr,Bex,130,133,deferred,Bex,Bex,deferred with terms,0.512,0.512,True,True
2332,130,archive,signal spool,memory,Nia,Nia,Rin,Nia,130,134,granted,Toma,Rin,loan active,0.739,0.74,True,True
2334,130,orchard,dry cord,repair,Pim,Pim,Mara,Pim,130,132,granted,Mara,Mara,loan active,0.739,0.74,True,True
2335,130,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,130,133,granted,Wren,Vale,loan active,0.494,0.512,True,True
2336,130,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,130,134,granted,Ari,Nox,loan active,0.738,0.74,True,True
2338,130,archive,memory tag,archive,Vell,Vell,Toma,Vell,130,132,deferred,Toma,Toma,deferred with terms,0.739,0.739,True,True
2340,131,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,131,133,granted,Vale,Pax,loan active,0.74,0.74,True,True
2341,131,riverbend,cedar plank,repair,Ari,Ari,Cee,Nox,131,134,granted,Nox,Cee,loan active,0.528,0.546,True,True
2342,131,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,131,135,granted,Sera,Bex,loan active,0.739,0.74,True,True
2344,131,signal,wind wrap,care,Oda,Oda,Ren,Kesh,131,133,granted,Ren,Ren,loan active,0.739,0.74,True,True
2345,131,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,131,134,deferred,Suf,Suf,deferred with terms,0.526,0.526,True,True
2346,131,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,131,135,granted,Pax,Wren,loan active,0.739,0.74,True,True
2348,131,roofward,shade cloth,care,Bex,Bex,Sera,Orr,131,133,granted,Bex,Sera,loan active,0.74,0.74,True,True
2350,131,signal,oil lantern,signal,Ren,Ren,Oda,Milo,131,135,granted,Ren,Oda,loan active,0.737,0.74,True,True
2352,131,repair_ring,cool cloth,care,Wren,Wren,Pax,Vale,131,133,deferred,Pax,Pax,deferred with terms,0.739,0.739,True,True
2354,131,roofward,herb ledger,memory,Sera,Sera,Bex,Fay,131,135,granted,Bex,Bex,loan active,0.74,0.74,True,True
2355,131,archive,memory tag,archive,Vell,Vell,Nia,Toma,131,136,granted,Toma,Nia,loan active,0.379,0.397,True,True
2356,131,signal,wind wrap,care,Oda,Oda,Ren,Kesh,131,133,granted,Ren,Ren,loan active,0.74,0.74,True,True
2358,132,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,132,134,granted,Cee,Lio,loan active,0.74,0.74,True,True
2360,132,archive,memory tag,archive,Vell,Vell,Rin,Nia,132,136,granted,Nia,Rin,loan active,0.74,0.74,True,True
2362,132,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,132,134,granted,Suf,Mara,loan active,0.739,0.74,True,True
2364,132,riverbend,binding cord,repair,Cee,Cee,Nox,Ari,132,136,granted,Lio,Nox,loan active,0.739,0.74,True,True
2365,132,roofward,shade cloth,care,Bex,Bex,Fay,Sera,132,137,granted,Sera,Fay,loan active,0.404,0.422,True,True
2366,132,archive,signal spool,memory,Nia,Nia,Toma,Vell,132,134,deferred,Rin,Rin,deferred with terms,0.738,0.738,True,True
2368,132,orchard,dry cord,repair,Pim,Pim,Suf,Ivo,132,136,granted,Mara,Suf,loan active,0.739,0.74,True,True
2369,132,repair_ring,cool cloth,care,Wren,Wren,Juno,Pax,132,137,granted,Pax,Juno,loan active,0.386,0.404,True,True
2370,132,riverbend,cedar plank,repair,Ari,Ari,Lio,Cee,132,134,granted,Lio,Lio,loan active,0.739,0.74,True,True
2372,132,archive,memory tag,archive,Vell,Vell,Rin,Nia,132,136,granted,Rin,Rin,loan active,0.739,0.74,True,True
2374,132,orchard,seed satchel,resource,Ivo,Ivo,Mara,Pim,132,134,granted,Mara,Mara,loan active,0.739,0.74,True,True
2376,133,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,133,135,granted,Bex,Sera,loan active,0.739,0.74,True,True
2378,133,signal,wind wrap,care,Oda,Oda,Oda,Milo,133,137,granted,Ren,Oda,loan active,0.739,0.74,True,True
2379,133,orchard,seed satchel,resource,Ivo,Ivo,Ivo,Mara,133,138,granted,Mara,Ivo,loan active,0.422,0.44,True,True
2380,133,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,133,135,deferred,Wren,Wren,deferred with terms,0.738,0.738,True,True
2382,133,roofward,shade cloth,care,Bex,Bex,Bex,Fay,133,137,granted,Fay,Bex,loan active,0.74,0.74,True,True
2384,133,signal,oil lantern,signal,Ren,Ren,Ren,Kesh,133,135,granted,Oda,Ren,loan active,0.74,0.74,True,True
2386,133,repair_ring,cool cloth,care,Wren,Wren,Wren,Juno,133,137,granted,Juno,Wren,loan active,0.739,0.74,True,True
2388,133,roofward,herb ledger,memory,Sera,Sera,Sera,Orr,133,135,granted,Sera,Sera,loan active,0.739,0.74,True,True
2389,133,archive,memory tag,archive,Vell,Vell,Vell,Rin,133,136,granted,Rin,Vell,loan active,0.512,0.53,True,True
2390,133,signal,wind wrap,care,Oda,Oda,Oda,Milo,133,137,granted,Oda,Oda,loan active,0.74,0.74,True,True
2392,133,repair_ring,copper wire,craft,Pax,Pax,Pax,Vale,133,135,granted,Wren,Pax,loan active,0.738,0.74,True,True
2394,134,archive,memory tag,archive,Vell,Vell,Toma,Vell,134,136,deferred,Vell,Vell,deferred with terms,0.738,0.738,True,True
2396,134,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,134,138,granted,Ivo,Suf,loan active,0.74,0.74,True,True
2398,134,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,134,136,granted,Nox,Lio,loan active,0.739,0.74,True,True
2399,134,roofward,shade cloth,care,Bex,Bex,Orr,Bex,134,137,granted,Bex,Orr,loan active,0.512,0.53,True,True
2400,134,archive,signal spool,memory,Nia,Nia,Rin,Nia,134,138,granted,Rin,Rin,loan active,0.739,0.74,True,True
2402,134,orchard,dry cord,repair,Pim,Pim,Mara,Pim,134,136,granted,Suf,Mara,loan active,0.739,0.74,True,True
2403,134,repair_ring,cool cloth,care,Wren,Wren,Vale,Wren,134,137,granted,Wren,Vale,loan active,0.512,0.53,True,True
2404,134,riverbend,cedar plank,repair,Ari,Ari,Nox,Ari,134,138,granted,Lio,Nox,loan active,0.739,0.74,True,True
2406,134,archive,memory tag,archive,Vell,Vell,Toma,Vell,134,136,granted,Vell,Toma,loan active,0.737,0.74,True,True
2408,134,orchard,seed satchel,resource,Ivo,Ivo,Suf,Ivo,134,138,deferred,Suf,Suf,deferred with terms,0.739,0.739,True,True
2410,134,riverbend,binding cord,repair,Cee,Cee,Lio,Cee,134,136,granted,Lio,Lio,loan active,0.74,0.74,True,True
2412,135,signal,wind wrap,care,Oda,Oda,Ren,Kesh,135,137,granted,Oda,Ren,loan active,0.739,0.74,True,True
2413,135,orchard,seed satchel,resource,Ivo,Ivo,Pim,Suf,135,138,granted,Suf,Pim,loan active,0.529,0.547,True,True
2414,135,repair_ring,copper wire,craft,Pax,Pax,Wren,Juno,135,139,granted,Pax,Wren,loan active,0.739,0.74,True,True
