tick,day,snapshot_key,restored_room,restored_resident,restored_memory_key,restored_debt_name,replay_rows,audit_scrub_ready,restored_ok,localstorage_backed
2731,152,ssrm:v60:snapshot:d152:t02731,fiber loft,Nia,v60:nia:missed_greeting:d152:s13,missed greeting,220,True,True,True
2732,152,ssrm:v60:snapshot:d152:t02732,west hearth,Ari,v60:ari:care_favor:d152:s14,care favor,220,True,True,True
2733,152,ssrm:v60:snapshot:d152:t02733,river gate,Fay,v60:fay:route_warning:d152:s15,route warning,220,True,True,True
2734,152,ssrm:v60:snapshot:d152:t02734,arrival court,Milo,v60:milo:tool_loan:d152:s16,tool loan,220,True,True,True
2735,152,ssrm:v60:snapshot:d152:t02735,tool alcove,Sera,v60:sera:water_carry:d152:s17,water carry,220,True,True,True
2736,153,ssrm:v60:snapshot:d153:t02736,fiber loft,Tovan,v60:tovan:missed_greeting:d153:s00,missed greeting,220,True,True,True
2737,153,ssrm:v60:snapshot:d153:t02737,west hearth,Nia,v60:nia:care_favor:d153:s01,care favor,220,True,True,True
2738,153,ssrm:v60:snapshot:d153:t02738,river gate,Ari,v60:ari:route_warning:d153:s02,route warning,220,True,True,True
2739,153,ssrm:v60:snapshot:d153:t02739,arrival court,Fay,v60:fay:tool_loan:d153:s03,tool loan,220,True,True,True
2740,153,ssrm:v60:snapshot:d153:t02740,tool alcove,Milo,v60:milo:water_carry:d153:s04,water carry,220,True,True,True
2741,153,ssrm:v60:snapshot:d153:t02741,rain court,Sera,v60:sera:repair_promise:d153:s05,repair promise,220,True,True,True
2742,153,ssrm:v60:snapshot:d153:t02742,fiber loft,Tovan,v60:tovan:missed_greeting:d153:s06,missed greeting,220,True,True,True
2743,153,ssrm:v60:snapshot:d153:t02743,west hearth,Nia,v60:nia:care_favor:d153:s07,care favor,220,True,True,True
2744,153,ssrm:v60:snapshot:d153:t02744,river gate,Ari,v60:ari:route_warning:d153:s08,route warning,220,True,True,True
2745,153,ssrm:v60:snapshot:d153:t02745,arrival court,Fay,v60:fay:tool_loan:d153:s09,tool loan,220,True,True,True
2746,153,ssrm:v60:snapshot:d153:t02746,tool alcove,Milo,v60:milo:water_carry:d153:s10,water carry,220,True,True,True
2747,153,ssrm:v60:snapshot:d153:t02747,rain court,Sera,v60:sera:repair_promise:d153:s11,repair promise,220,True,True,True
2748,153,ssrm:v60:snapshot:d153:t02748,fiber loft,Tovan,v60:tovan:missed_greeting:d153:s12,missed greeting,220,True,True,True
2749,153,ssrm:v60:snapshot:d153:t02749,west hearth,Nia,v60:nia:care_favor:d153:s13,care favor,220,True,True,True
2750,153,ssrm:v60:snapshot:d153:t02750,river gate,Ari,v60:ari:route_warning:d153:s14,route warning,220,True,True,True
2751,153,ssrm:v60:snapshot:d153:t02751,arrival court,Fay,v60:fay:tool_loan:d153:s15,tool loan,220,True,True,True
2752,153,ssrm:v60:snapshot:d153:t02752,tool alcove,Milo,v60:milo:water_carry:d153:s16,water carry,220,True,True,True
2753,153,ssrm:v60:snapshot:d153:t02753,rain court,Sera,v60:sera:repair_promise:d153:s17,repair promise,220,True,True,True
2754,154,ssrm:v60:snapshot:d154:t02754,west hearth,Tovan,v60:tovan:care_favor:d154:s00,care favor,220,True,True,True
2755,154,ssrm:v60:snapshot:d154:t02755,river gate,Nia,v60:nia:route_warning:d154:s01,route warning,220,True,True,True
2756,154,ssrm:v60:snapshot:d154:t02756,arrival court,Ari,v60:ari:tool_loan:d154:s02,tool loan,220,True,True,True
2757,154,ssrm:v60:snapshot:d154:t02757,tool alcove,Fay,v60:fay:water_carry:d154:s03,water carry,220,True,True,True
2758,154,ssrm:v60:snapshot:d154:t02758,rain court,Milo,v60:milo:repair_promise:d154:s04,repair promise,220,True,True,True
2759,154,ssrm:v60:snapshot:d154:t02759,fiber loft,Sera,v60:sera:missed_greeting:d154:s05,missed greeting,220,True,True,True
2760,154,ssrm:v60:snapshot:d154:t02760,west hearth,Tovan,v60:tovan:care_favor:d154:s06,care favor,220,True,True,True
2761,154,ssrm:v60:snapshot:d154:t02761,river gate,Nia,v60:nia:route_warning:d154:s07,route warning,220,True,True,True
2762,154,ssrm:v60:snapshot:d154:t02762,arrival court,Ari,v60:ari:tool_loan:d154:s08,tool loan,220,True,True,True
2763,154,ssrm:v60:snapshot:d154:t02763,tool alcove,Fay,v60:fay:water_carry:d154:s09,water carry,220,True,True,True
2764,154,ssrm:v60:snapshot:d154:t02764,rain court,Milo,v60:milo:repair_promise:d154:s10,repair promise,220,True,True,True
2765,154,ssrm:v60:snapshot:d154:t02765,fiber loft,Sera,v60:sera:missed_greeting:d154:s11,missed greeting,220,True,True,True
2766,154,ssrm:v60:snapshot:d154:t02766,west hearth,Tovan,v60:tovan:care_favor:d154:s12,care favor,220,True,True,True
2767,154,ssrm:v60:snapshot:d154:t02767,river gate,Nia,v60:nia:route_warning:d154:s13,route warning,220,True,True,True
2768,154,ssrm:v60:snapshot:d154:t02768,arrival court,Ari,v60:ari:tool_loan:d154:s14,tool loan,220,True,True,True
2769,154,ssrm:v60:snapshot:d154:t02769,tool alcove,Fay,v60:fay:water_carry:d154:s15,water carry,220,True,True,True
2770,154,ssrm:v60:snapshot:d154:t02770,rain court,Milo,v60:milo:repair_promise:d154:s16,repair promise,220,True,True,True
2771,154,ssrm:v60:snapshot:d154:t02771,fiber loft,Sera,v60:sera:missed_greeting:d154:s17,missed greeting,220,True,True,True
2772,155,ssrm:v60:snapshot:d155:t02772,river gate,Tovan,v60:tovan:route_warning:d155:s00,route warning,220,True,True,True
2773,155,ssrm:v60:snapshot:d155:t02773,arrival court,Nia,v60:nia:tool_loan:d155:s01,tool loan,220,True,True,True
2774,155,ssrm:v60:snapshot:d155:t02774,tool alcove,Ari,v60:ari:water_carry:d155:s02,water carry,220,True,True,True
2775,155,ssrm:v60:snapshot:d155:t02775,rain court,Fay,v60:fay:repair_promise:d155:s03,repair promise,220,True,True,True
2776,155,ssrm:v60:snapshot:d155:t02776,fiber loft,Milo,v60:milo:missed_greeting:d155:s04,missed greeting,220,True,True,True
2777,155,ssrm:v60:snapshot:d155:t02777,west hearth,Sera,v60:sera:care_favor:d155:s05,care favor,220,True,True,True
2778,155,ssrm:v60:snapshot:d155:t02778,river gate,Tovan,v60:tovan:route_warning:d155:s06,route warning,220,True,True,True
2779,155,ssrm:v60:snapshot:d155:t02779,arrival court,Nia,v60:nia:tool_loan:d155:s07,tool loan,220,True,True,True
2780,155,ssrm:v60:snapshot:d155:t02780,tool alcove,Ari,v60:ari:water_carry:d155:s08,water carry,220,True,True,True
2781,155,ssrm:v60:snapshot:d155:t02781,rain court,Fay,v60:fay:repair_promise:d155:s09,repair promise,220,True,True,True
2782,155,ssrm:v60:snapshot:d155:t02782,fiber loft,Milo,v60:milo:missed_greeting:d155:s10,missed greeting,220,True,True,True
2783,155,ssrm:v60:snapshot:d155:t02783,west hearth,Sera,v60:sera:care_favor:d155:s11,care favor,220,True,True,True
2784,155,ssrm:v60:snapshot:d155:t02784,river gate,Tovan,v60:tovan:route_warning:d155:s12,route warning,220,True,True,True
2785,155,ssrm:v60:snapshot:d155:t02785,arrival court,Nia,v60:nia:tool_loan:d155:s13,tool loan,220,True,True,True
2786,155,ssrm:v60:snapshot:d155:t02786,tool alcove,Ari,v60:ari:water_carry:d155:s14,water carry,220,True,True,True
2787,155,ssrm:v60:snapshot:d155:t02787,rain court,Fay,v60:fay:repair_promise:d155:s15,repair promise,220,True,True,True
2788,155,ssrm:v60:snapshot:d155:t02788,fiber loft,Milo,v60:milo:missed_greeting:d155:s16,missed greeting,220,True,True,True
2789,155,ssrm:v60:snapshot:d155:t02789,west hearth,Sera,v60:sera:care_favor:d155:s17,care favor,220,True,True,True
2790,156,ssrm:v60:snapshot:d156:t02790,arrival court,Tovan,v60:tovan:tool_loan:d156:s00,tool loan,220,True,True,True
2791,156,ssrm:v60:snapshot:d156:t02791,tool alcove,Nia,v60:nia:water_carry:d156:s01,water carry,220,True,True,True
2792,156,ssrm:v60:snapshot:d156:t02792,rain court,Ari,v60:ari:repair_promise:d156:s02,repair promise,220,True,True,True
2793,156,ssrm:v60:snapshot:d156:t02793,fiber loft,Fay,v60:fay:missed_greeting:d156:s03,missed greeting,220,True,True,True
2794,156,ssrm:v60:snapshot:d156:t02794,west hearth,Milo,v60:milo:care_favor:d156:s04,care favor,220,True,True,True
2795,156,ssrm:v60:snapshot:d156:t02795,river gate,Sera,v60:sera:route_warning:d156:s05,route warning,220,True,True,True
2796,156,ssrm:v60:snapshot:d156:t02796,arrival court,Tovan,v60:tovan:tool_loan:d156:s06,tool loan,220,True,True,True
2797,156,ssrm:v60:snapshot:d156:t02797,tool alcove,Nia,v60:nia:water_carry:d156:s07,water carry,220,True,True,True
2798,156,ssrm:v60:snapshot:d156:t02798,rain court,Ari,v60:ari:repair_promise:d156:s08,repair promise,220,True,True,True
2799,156,ssrm:v60:snapshot:d156:t02799,fiber loft,Fay,v60:fay:missed_greeting:d156:s09,missed greeting,220,True,True,True
2800,156,ssrm:v60:snapshot:d156:t02800,west hearth,Milo,v60:milo:care_favor:d156:s10,care favor,220,True,True,True
2801,156,ssrm:v60:snapshot:d156:t02801,river gate,Sera,v60:sera:route_warning:d156:s11,route warning,220,True,True,True
2802,156,ssrm:v60:snapshot:d156:t02802,arrival court,Tovan,v60:tovan:tool_loan:d156:s12,tool loan,220,True,True,True
2803,156,ssrm:v60:snapshot:d156:t02803,tool alcove,Nia,v60:nia:water_carry:d156:s13,water carry,220,True,True,True
2804,156,ssrm:v60:snapshot:d156:t02804,rain court,Ari,v60:ari:repair_promise:d156:s14,repair promise,220,True,True,True
2805,156,ssrm:v60:snapshot:d156:t02805,fiber loft,Fay,v60:fay:missed_greeting:d156:s15,missed greeting,220,True,True,True
2806,156,ssrm:v60:snapshot:d156:t02806,west hearth,Milo,v60:milo:care_favor:d156:s16,care favor,220,True,True,True
2807,156,ssrm:v60:snapshot:d156:t02807,river gate,Sera,v60:sera:route_warning:d156:s17,route warning,220,True,True,True
2808,157,ssrm:v60:snapshot:d157:t02808,tool alcove,Tovan,v60:tovan:water_carry:d157:s00,water carry,220,True,True,True
2809,157,ssrm:v60:snapshot:d157:t02809,rain court,Nia,v60:nia:repair_promise:d157:s01,repair promise,220,True,True,True
2810,157,ssrm:v60:snapshot:d157:t02810,fiber loft,Ari,v60:ari:missed_greeting:d157:s02,missed greeting,220,True,True,True
2811,157,ssrm:v60:snapshot:d157:t02811,west hearth,Fay,v60:fay:care_favor:d157:s03,care favor,220,True,True,True
2812,157,ssrm:v60:snapshot:d157:t02812,river gate,Milo,v60:milo:route_warning:d157:s04,route warning,220,True,True,True
2813,157,ssrm:v60:snapshot:d157:t02813,arrival court,Sera,v60:sera:tool_loan:d157:s05,tool loan,220,True,True,True
2814,157,ssrm:v60:snapshot:d157:t02814,tool alcove,Tovan,v60:tovan:water_carry:d157:s06,water carry,220,True,True,True
2815,157,ssrm:v60:snapshot:d157:t02815,rain court,Nia,v60:nia:repair_promise:d157:s07,repair promise,220,True,True,True
2816,157,ssrm:v60:snapshot:d157:t02816,fiber loft,Ari,v60:ari:missed_greeting:d157:s08,missed greeting,220,True,True,True
2817,157,ssrm:v60:snapshot:d157:t02817,west hearth,Fay,v60:fay:care_favor:d157:s09,care favor,220,True,True,True
2818,157,ssrm:v60:snapshot:d157:t02818,river gate,Milo,v60:milo:route_warning:d157:s10,route warning,220,True,True,True
2819,157,ssrm:v60:snapshot:d157:t02819,arrival court,Sera,v60:sera:tool_loan:d157:s11,tool loan,220,True,True,True
2820,157,ssrm:v60:snapshot:d157:t02820,tool alcove,Tovan,v60:tovan:water_carry:d157:s12,water carry,220,True,True,True
2821,157,ssrm:v60:snapshot:d157:t02821,rain court,Nia,v60:nia:repair_promise:d157:s13,repair promise,220,True,True,True
2822,157,ssrm:v60:snapshot:d157:t02822,fiber loft,Ari,v60:ari:missed_greeting:d157:s14,missed greeting,220,True,True,True
2823,157,ssrm:v60:snapshot:d157:t02823,west hearth,Fay,v60:fay:care_favor:d157:s15,care favor,220,True,True,True
2824,157,ssrm:v60:snapshot:d157:t02824,river gate,Milo,v60:milo:route_warning:d157:s16,route warning,220,True,True,True
2825,157,ssrm:v60:snapshot:d157:t02825,arrival court,Sera,v60:sera:tool_loan:d157:s17,tool loan,220,True,True,True
2826,158,ssrm:v60:snapshot:d158:t02826,rain court,Tovan,v60:tovan:repair_promise:d158:s00,repair promise,220,True,True,True
2827,158,ssrm:v60:snapshot:d158:t02827,fiber loft,Nia,v60:nia:missed_greeting:d158:s01,missed greeting,220,True,True,True
2828,158,ssrm:v60:snapshot:d158:t02828,west hearth,Ari,v60:ari:care_favor:d158:s02,care favor,220,True,True,True
2829,158,ssrm:v60:snapshot:d158:t02829,river gate,Fay,v60:fay:route_warning:d158:s03,route warning,220,True,True,True
2830,158,ssrm:v60:snapshot:d158:t02830,arrival court,Milo,v60:milo:tool_loan:d158:s04,tool loan,220,True,True,True
2831,158,ssrm:v60:snapshot:d158:t02831,tool alcove,Sera,v60:sera:water_carry:d158:s05,water carry,220,True,True,True
2832,158,ssrm:v60:snapshot:d158:t02832,rain court,Tovan,v60:tovan:repair_promise:d158:s06,repair promise,220,True,True,True
2833,158,ssrm:v60:snapshot:d158:t02833,fiber loft,Nia,v60:nia:missed_greeting:d158:s07,missed greeting,220,True,True,True
2834,158,ssrm:v60:snapshot:d158:t02834,west hearth,Ari,v60:ari:care_favor:d158:s08,care favor,220,True,True,True
2835,158,ssrm:v60:snapshot:d158:t02835,river gate,Fay,v60:fay:route_warning:d158:s09,route warning,220,True,True,True
2836,158,ssrm:v60:snapshot:d158:t02836,arrival court,Milo,v60:milo:tool_loan:d158:s10,tool loan,220,True,True,True
2837,158,ssrm:v60:snapshot:d158:t02837,tool alcove,Sera,v60:sera:water_carry:d158:s11,water carry,220,True,True,True
2838,158,ssrm:v60:snapshot:d158:t02838,rain court,Tovan,v60:tovan:repair_promise:d158:s12,repair promise,220,True,True,True
2839,158,ssrm:v60:snapshot:d158:t02839,fiber loft,Nia,v60:nia:missed_greeting:d158:s13,missed greeting,220,True,True,True
2840,158,ssrm:v60:snapshot:d158:t02840,west hearth,Ari,v60:ari:care_favor:d158:s14,care favor,220,True,True,True
2841,158,ssrm:v60:snapshot:d158:t02841,river gate,Fay,v60:fay:route_warning:d158:s15,route warning,220,True,True,True
2842,158,ssrm:v60:snapshot:d158:t02842,arrival court,Milo,v60:milo:tool_loan:d158:s16,tool loan,220,True,True,True
2843,158,ssrm:v60:snapshot:d158:t02843,tool alcove,Sera,v60:sera:water_carry:d158:s17,water carry,220,True,True,True
2844,159,ssrm:v60:snapshot:d159:t02844,fiber loft,Tovan,v60:tovan:missed_greeting:d159:s00,missed greeting,220,True,True,True
2845,159,ssrm:v60:snapshot:d159:t02845,west hearth,Nia,v60:nia:care_favor:d159:s01,care favor,220,True,True,True
2846,159,ssrm:v60:snapshot:d159:t02846,river gate,Ari,v60:ari:route_warning:d159:s02,route warning,220,True,True,True
2847,159,ssrm:v60:snapshot:d159:t02847,arrival court,Fay,v60:fay:tool_loan:d159:s03,tool loan,220,True,True,True
2848,159,ssrm:v60:snapshot:d159:t02848,tool alcove,Milo,v60:milo:water_carry:d159:s04,water carry,220,True,True,True
2849,159,ssrm:v60:snapshot:d159:t02849,rain court,Sera,v60:sera:repair_promise:d159:s05,repair promise,220,True,True,True
2850,159,ssrm:v60:snapshot:d159:t02850,fiber loft,Tovan,v60:tovan:missed_greeting:d159:s06,missed greeting,220,True,True,True
2851,159,ssrm:v60:snapshot:d159:t02851,west hearth,Nia,v60:nia:care_favor:d159:s07,care favor,220,True,True,True
2852,159,ssrm:v60:snapshot:d159:t02852,river gate,Ari,v60:ari:route_warning:d159:s08,route warning,220,True,True,True
2853,159,ssrm:v60:snapshot:d159:t02853,arrival court,Fay,v60:fay:tool_loan:d159:s09,tool loan,220,True,True,True
2854,159,ssrm:v60:snapshot:d159:t02854,tool alcove,Milo,v60:milo:water_carry:d159:s10,water carry,220,True,True,True
2855,159,ssrm:v60:snapshot:d159:t02855,rain court,Sera,v60:sera:repair_promise:d159:s11,repair promise,220,True,True,True
2856,159,ssrm:v60:snapshot:d159:t02856,fiber loft,Tovan,v60:tovan:missed_greeting:d159:s12,missed greeting,220,True,True,True
2857,159,ssrm:v60:snapshot:d159:t02857,west hearth,Nia,v60:nia:care_favor:d159:s13,care favor,220,True,True,True
2858,159,ssrm:v60:snapshot:d159:t02858,river gate,Ari,v60:ari:route_warning:d159:s14,route warning,220,True,True,True
2859,159,ssrm:v60:snapshot:d159:t02859,arrival court,Fay,v60:fay:tool_loan:d159:s15,tool loan,220,True,True,True
2860,159,ssrm:v60:snapshot:d159:t02860,tool alcove,Milo,v60:milo:water_carry:d159:s16,water carry,220,True,True,True
2861,159,ssrm:v60:snapshot:d159:t02861,rain court,Sera,v60:sera:repair_promise:d159:s17,repair promise,220,True,True,True
2862,160,ssrm:v60:snapshot:d160:t02862,west hearth,Tovan,v60:tovan:care_favor:d160:s00,care favor,220,True,True,True
2863,160,ssrm:v60:snapshot:d160:t02863,river gate,Nia,v60:nia:route_warning:d160:s01,route warning,220,True,True,True
2864,160,ssrm:v60:snapshot:d160:t02864,arrival court,Ari,v60:ari:tool_loan:d160:s02,tool loan,220,True,True,True
2865,160,ssrm:v60:snapshot:d160:t02865,tool alcove,Fay,v60:fay:water_carry:d160:s03,water carry,220,True,True,True
2866,160,ssrm:v60:snapshot:d160:t02866,rain court,Milo,v60:milo:repair_promise:d160:s04,repair promise,220,True,True,True
2867,160,ssrm:v60:snapshot:d160:t02867,fiber loft,Sera,v60:sera:missed_greeting:d160:s05,missed greeting,220,True,True,True
2868,160,ssrm:v60:snapshot:d160:t02868,west hearth,Tovan,v60:tovan:care_favor:d160:s06,care favor,220,True,True,True
2869,160,ssrm:v60:snapshot:d160:t02869,river gate,Nia,v60:nia:route_warning:d160:s07,route warning,220,True,True,True
2870,160,ssrm:v60:snapshot:d160:t02870,arrival court,Ari,v60:ari:tool_loan:d160:s08,tool loan,220,True,True,True
2871,160,ssrm:v60:snapshot:d160:t02871,tool alcove,Fay,v60:fay:water_carry:d160:s09,water carry,220,True,True,True
2872,160,ssrm:v60:snapshot:d160:t02872,rain court,Milo,v60:milo:repair_promise:d160:s10,repair promise,220,True,True,True
2873,160,ssrm:v60:snapshot:d160:t02873,fiber loft,Sera,v60:sera:missed_greeting:d160:s11,missed greeting,220,True,True,True
2874,160,ssrm:v60:snapshot:d160:t02874,west hearth,Tovan,v60:tovan:care_favor:d160:s12,care favor,220,True,True,True
2875,160,ssrm:v60:snapshot:d160:t02875,river gate,Nia,v60:nia:route_warning:d160:s13,route warning,220,True,True,True
2876,160,ssrm:v60:snapshot:d160:t02876,arrival court,Ari,v60:ari:tool_loan:d160:s14,tool loan,220,True,True,True
2877,160,ssrm:v60:snapshot:d160:t02877,tool alcove,Fay,v60:fay:water_carry:d160:s15,water carry,220,True,True,True
2878,160,ssrm:v60:snapshot:d160:t02878,rain court,Milo,v60:milo:repair_promise:d160:s16,repair promise,220,True,True,True
2879,160,ssrm:v60:snapshot:d160:t02879,fiber loft,Sera,v60:sera:missed_greeting:d160:s17,missed greeting,220,True,True,True
2880,161,ssrm:v60:snapshot:d161:t02880,river gate,Tovan,v60:tovan:route_warning:d161:s00,route warning,220,True,True,True
2881,161,ssrm:v60:snapshot:d161:t02881,arrival court,Nia,v60:nia:tool_loan:d161:s01,tool loan,220,True,True,True
2882,161,ssrm:v60:snapshot:d161:t02882,tool alcove,Ari,v60:ari:water_carry:d161:s02,water carry,220,True,True,True
2883,161,ssrm:v60:snapshot:d161:t02883,rain court,Fay,v60:fay:repair_promise:d161:s03,repair promise,220,True,True,True
2884,161,ssrm:v60:snapshot:d161:t02884,fiber loft,Milo,v60:milo:missed_greeting:d161:s04,missed greeting,220,True,True,True
2885,161,ssrm:v60:snapshot:d161:t02885,west hearth,Sera,v60:sera:care_favor:d161:s05,care favor,220,True,True,True
2886,161,ssrm:v60:snapshot:d161:t02886,river gate,Tovan,v60:tovan:route_warning:d161:s06,route warning,220,True,True,True
2887,161,ssrm:v60:snapshot:d161:t02887,arrival court,Nia,v60:nia:tool_loan:d161:s07,tool loan,220,True,True,True
2888,161,ssrm:v60:snapshot:d161:t02888,tool alcove,Ari,v60:ari:water_carry:d161:s08,water carry,220,True,True,True
2889,161,ssrm:v60:snapshot:d161:t02889,rain court,Fay,v60:fay:repair_promise:d161:s09,repair promise,220,True,True,True
2890,161,ssrm:v60:snapshot:d161:t02890,fiber loft,Milo,v60:milo:missed_greeting:d161:s10,missed greeting,220,True,True,True
2891,161,ssrm:v60:snapshot:d161:t02891,west hearth,Sera,v60:sera:care_favor:d161:s11,care favor,220,True,True,True
2892,161,ssrm:v60:snapshot:d161:t02892,river gate,Tovan,v60:tovan:route_warning:d161:s12,route warning,220,True,True,True
2893,161,ssrm:v60:snapshot:d161:t02893,arrival court,Nia,v60:nia:tool_loan:d161:s13,tool loan,220,True,True,True
