tick_id,day,settlement_id,resident_id,requested_object,task_site,request_phrase,ownership_state,avatar_can_help,request_visible,object_permission_checked,task_changes_world_state,no_llm_call
1660,93,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
1661,93,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1662,93,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1663,93,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1664,93,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1665,93,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
1666,93,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,False,True,True,True,True
1667,93,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1668,93,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
1669,93,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1670,93,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
1671,93,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
1672,93,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
1673,93,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
1674,94,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
1675,94,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
1676,94,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1677,94,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1678,94,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1679,94,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
1680,94,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
1681,94,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1682,94,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
1683,94,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1684,94,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
1685,94,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
1686,94,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
1687,94,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
1688,94,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
1689,94,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
1690,94,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
1691,94,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1692,95,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1693,95,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
1694,95,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,False,True,True,True,True
1695,95,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
1696,95,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
1697,95,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1698,95,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
1699,95,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
1700,95,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
1701,95,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
1702,95,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
1703,95,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
1704,95,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1705,95,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
1706,95,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1707,95,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1708,95,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
1709,95,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
1710,96,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
1711,96,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1712,96,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
1713,96,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
1714,96,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
1715,96,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
1716,96,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
1717,96,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
1718,96,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1719,96,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1720,96,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
1721,96,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1722,96,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
1723,96,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
1724,96,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1725,96,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
1726,96,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1727,96,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
1728,97,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
1729,97,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,False,True,True,True,True
1730,97,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
1731,97,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
1732,97,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1733,97,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1734,97,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1735,97,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
1736,97,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
1737,97,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
1738,97,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1739,97,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
1740,97,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
1741,97,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
1742,97,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
1743,97,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
1744,97,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
1745,97,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
1746,98,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1747,98,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1748,98,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1749,98,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
1750,98,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
1751,98,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
1752,98,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1753,98,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
1754,98,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
1755,98,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
1756,98,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
1757,98,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
1758,98,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
1759,98,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
1760,98,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
1761,98,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
1762,98,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
1763,98,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
1764,99,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,False,True,True,True,True
1765,99,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
1766,99,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
1767,99,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
