tick_id,day,settlement_id,resident_id,tool_id,owner_id,avatar_action,claim_visible,permission_state,claim_respected,relationship_before,relationship_after,queue_pressure_before,queue_pressure_after,consequence_label,visible_claim_marker
2424,135,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.807,0.781,0.925,0.907,ownership wound,True
2426,135,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.904,0.886,claim understood,True
2427,135,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.892,0.898,boundary respected,True
2430,136,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.978,0.98,0.894,0.902,claim understood,True
2431,136,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2432,136,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.98,0.954,0.898,0.94,ownership wound,True
2433,136,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.972,0.964,0.94,0.922,queue interrupted,True
2436,136,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2439,136,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.964,0.97,0.922,0.904,claim understood,True
2440,136,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.894,0.902,claim understood,True
2441,136,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.783,0.786,0.901,0.883,boundary respected,True
2442,136,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.976,0.98,0.884,0.892,claim understood,True
2443,136,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.902,0.884,claim understood,True
2444,136,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.96,0.934,0.934,0.916,ownership wound,True
2445,136,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.97,0.962,0.904,0.886,queue interrupted,True
2448,137,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2449,137,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.93,0.933,0.916,0.898,boundary respected,True
2451,137,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.884,0.892,claim understood,True
2454,137,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.892,0.9,claim understood,True
2457,137,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2458,137,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.802,0.805,0.871,0.877,boundary respected,True
2460,137,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.9,0.882,claim understood,True
2461,137,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.939,0.942,0.892,0.898,boundary respected,True
2463,137,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.9,0.882,claim understood,True
2466,138,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.942,0.945,0.898,0.904,boundary respected,True
2469,138,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.811,0.817,0.871,0.865,claim understood,True
2472,138,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.941,0.947,0.904,0.898,claim understood,True
2474,138,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2475,138,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.817,0.82,0.865,0.871,boundary respected,True
2477,138,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2478,138,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.951,0.954,0.898,0.904,boundary respected,True
2481,138,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.82,0.826,0.871,0.865,claim understood,True
2484,139,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.954,0.946,0.94,0.922,queue interrupted,True
2487,139,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.972,0.964,0.94,0.922,queue interrupted,True
2490,139,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.95,0.956,0.922,0.904,claim understood,True
2491,139,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2492,139,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.836,0.81,0.859,0.904,ownership wound,True
2493,139,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.964,0.97,0.922,0.904,claim understood,True
2494,139,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2495,139,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.956,0.959,0.898,0.904,boundary respected,True
2496,139,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.96,0.952,0.904,0.886,queue interrupted,True
2499,139,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.97,0.962,0.904,0.886,queue interrupted,True
2502,140,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.904,0.886,claim understood,True
2505,140,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.904,0.886,claim understood,True
2508,140,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2509,140,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.822,0.825,0.892,0.898,boundary respected,True
2511,140,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2512,140,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.975,0.949,0.892,0.937,ownership wound,True
2514,140,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.894,0.902,claim understood,True
2517,140,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.894,0.902,claim understood,True
2520,141,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.831,0.837,0.892,0.886,claim understood,True
2523,141,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.955,0.961,0.931,0.925,claim understood,True
2525,141,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.902,0.884,claim understood,True
2526,141,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.841,0.844,0.886,0.892,boundary respected,True
2528,141,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.884,0.892,claim understood,True
2529,141,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.961,0.964,0.925,0.907,boundary respected,True
2532,141,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.84,0.846,0.892,0.886,claim understood,True
2535,141,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.964,0.97,0.907,0.901,claim understood,True
2537,141,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.892,0.9,claim understood,True
2538,142,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.954,0.946,0.94,0.922,queue interrupted,True
2541,142,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.976,0.98,0.894,0.902,claim understood,True
2542,142,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.9,0.882,claim understood,True
2543,142,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.85,0.853,0.886,0.892,boundary respected,True
2544,142,riverbend,Ari,ridge lantern,Lio,approach,True,observed,True,0.95,0.956,0.922,0.904,claim understood,True
2545,142,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.882,0.89,claim understood,True
2546,142,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.895,0.901,boundary respected,True
2547,142,signal,Ren,oil lantern,Ren,interrupt_queue,True,observed,True,0.98,0.972,0.902,0.884,queue interrupted,True
2550,142,riverbend,Ari,ridge lantern,Lio,interrupt_queue,True,observed,True,0.96,0.952,0.904,0.886,queue interrupted,True
2553,142,signal,Ren,oil lantern,Ren,approach,True,observed,True,0.972,0.978,0.884,0.892,claim understood,True
2554,142,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.89,0.898,claim understood,True
2555,142,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.859,0.862,0.886,0.892,boundary respected,True
2556,143,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.898,0.906,claim understood,True
2559,143,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.898,0.906,claim understood,True
2560,143,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.862,0.836,0.892,0.937,ownership wound,True
2562,143,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.906,0.888,claim understood,True
2563,143,archive,Nia,signal spool,Nia,touch_claimed_tool,True,deferred,True,0.98,0.98,0.889,0.895,boundary respected,True
2565,143,orchard,Ivo,dry cord,Ivo,consent_dialogue,True,observed,True,0.98,0.98,0.906,0.888,claim understood,True
2568,143,roofward,Sera,brass hinge,Fay,consent_dialogue,True,observed,True,0.98,0.98,0.888,0.896,claim understood,True
2571,143,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.888,0.896,claim understood,True
2572,143,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,not_requested,False,0.842,0.816,0.931,0.913,ownership wound,True
2574,144,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.98,0.98,0.889,0.883,claim understood,True
2576,144,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
2577,144,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.812,0.815,0.913,0.895,boundary respected,True
2579,144,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.896,0.904,claim understood,True
2580,144,archive,Nia,signal spool,Nia,touch_claimed_tool,True,not_requested,False,0.98,0.954,0.883,0.928,ownership wound,True
2583,144,repair_ring,Pax,insulated tongs,Juno,step_back,True,observed,True,0.815,0.821,0.895,0.889,claim understood,True
2586,144,archive,Nia,signal spool,Nia,step_back,True,observed,True,0.95,0.956,0.928,0.922,claim understood,True
2588,144,orchard,Ivo,dry cord,Ivo,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
2589,144,repair_ring,Pax,insulated tongs,Juno,touch_claimed_tool,True,deferred,True,0.821,0.824,0.889,0.895,boundary respected,True
2591,144,roofward,Sera,brass hinge,Fay,ask_about_tool,True,explained,True,0.98,0.98,0.886,0.894,claim understood,True
