tick_id,day,settlement_id,resident_id,avatar_choice,trust_before,trust_after,curiosity_before,curiosity_after,guardedness_before,guardedness_after,history_hash_before,history_hash_after,changed_trust_without_erasing_history,private_workspace_not_dumped
1473,82,cinder_garden,Wren,offer_trade_good,0.712,0.714,0.768,0.786,0.376,0.376,d65ef0cdf2c3d9ec,d65ef0cdf2c3d9ec,True,True
1474,82,lichen_bridge,Kio,touch_restricted_object,0.906,0.888,0.894,0.888,0.272,0.272,9b72398ba38785cb,9b72398ba38785cb,True,True
1475,82,orchid_engine,Cai,step_back,0.924,0.934,0.9,0.9,0.188,0.188,917fc2224b2079c2,917fc2224b2079c2,True,True
1476,83,glass_harbor,Nia,observe_before_speaking,0.94,0.938,0.9,0.9,0.176,0.176,4b37fc6440c7ce5a,4b37fc6440c7ce5a,True,True
1477,83,cinder_garden,Pax,offer_greeting,0.94,0.94,0.9,0.9,0.204,0.204,f8c3906f36d0379c,f8c3906f36d0379c,False,True
1478,83,lichen_bridge,Rin,ask_translation,0.79,0.8,0.852,0.87,0.34,0.34,8247a2cf8c6fa61a,8247a2cf8c6fa61a,True,True
1479,83,orchid_engine,Eli,repeat_local_phrase,0.94,0.938,0.9,0.9,0.04,0.04,a34cfebb9b6ed9b8,a34cfebb9b6ed9b8,True,True
1480,83,moss_ward,Ari,offer_trade_good,0.94,0.94,0.9,0.9,0.19,0.19,943f183cc19328ad,943f183cc19328ad,False,True
1481,83,glass_harbor,Oren,touch_restricted_object,0.906,0.888,0.894,0.888,0.268,0.268,4b37fc6440c7ce5a,4b37fc6440c7ce5a,True,True
1482,83,cinder_garden,Vale,step_back,0.94,0.938,0.9,0.9,0.04,0.04,f8c3906f36d0379c,f8c3906f36d0379c,True,True
1483,83,lichen_bridge,Sol,ask_custom_reason,0.77,0.78,0.9,0.9,0.362,0.362,8247a2cf8c6fa61a,8247a2cf8c6fa61a,True,True
1484,83,orchid_engine,Bea,interrupt_protocol,0.928,0.918,0.9,0.894,0.23,0.23,a34cfebb9b6ed9b8,a34cfebb9b6ed9b8,True,True
1485,83,moss_ward,Fay,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.232,0.232,943f183cc19328ad,943f183cc19328ad,True,True
1486,83,glass_harbor,Puck,observe_before_speaking,0.768,0.778,0.9,0.9,0.37,0.37,4b37fc6440c7ce5a,4b37fc6440c7ce5a,True,True
1487,83,cinder_garden,Wren,offer_greeting,0.72,0.722,0.786,0.792,0.372,0.372,f8c3906f36d0379c,f8c3906f36d0379c,True,True
1488,83,lichen_bridge,Kio,ask_translation,0.894,0.904,0.888,0.9,0.26,0.26,8247a2cf8c6fa61a,8247a2cf8c6fa61a,True,True
1489,83,orchid_engine,Cai,repeat_local_phrase,0.94,0.94,0.9,0.9,0.184,0.184,a34cfebb9b6ed9b8,a34cfebb9b6ed9b8,False,True
1490,83,moss_ward,Milo,offer_trade_good,0.752,0.754,0.774,0.792,0.358,0.358,943f183cc19328ad,943f183cc19328ad,True,True
1491,83,glass_harbor,Sera,touch_restricted_object,0.926,0.908,0.9,0.894,0.138,0.138,4b37fc6440c7ce5a,4b37fc6440c7ce5a,True,True
1492,83,cinder_garden,Juno,step_back,0.924,0.934,0.9,0.9,0.176,0.176,f8c3906f36d0379c,f8c3906f36d0379c,True,True
1493,83,lichen_bridge,Luma,ask_custom_reason,0.94,0.94,0.9,0.9,0.186,0.186,8247a2cf8c6fa61a,8247a2cf8c6fa61a,False,True
1494,84,moss_ward,Ari,offer_greeting,0.94,0.94,0.9,0.9,0.186,0.186,e7081f96f5cba4fd,e7081f96f5cba4fd,False,True
1495,84,glass_harbor,Oren,ask_translation,0.894,0.904,0.888,0.9,0.256,0.256,7a562ecea8ba82e1,7a562ecea8ba82e1,True,True
1496,84,cinder_garden,Vale,repeat_local_phrase,0.94,0.938,0.9,0.9,0.04,0.04,0f505d92cbabef43,0f505d92cbabef43,True,True
1497,84,lichen_bridge,Sol,offer_trade_good,0.782,0.784,0.9,0.9,0.362,0.362,1362bc3f4de922c1,1362bc3f4de922c1,True,True
1498,84,orchid_engine,Bea,touch_restricted_object,0.906,0.888,0.894,0.888,0.268,0.268,5474a5b605f7db34,5474a5b605f7db34,True,True
1499,84,moss_ward,Fay,step_back,0.926,0.936,0.9,0.9,0.214,0.214,e7081f96f5cba4fd,e7081f96f5cba4fd,True,True
1500,84,glass_harbor,Puck,ask_custom_reason,0.78,0.79,0.9,0.9,0.362,0.362,7a562ecea8ba82e1,7a562ecea8ba82e1,True,True
1501,84,cinder_garden,Wren,interrupt_protocol,0.71,0.7,0.792,0.786,0.39,0.39,0f505d92cbabef43,0f505d92cbabef43,True,True
1502,84,lichen_bridge,Kio,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.25,0.25,1362bc3f4de922c1,1362bc3f4de922c1,True,True
1503,84,orchid_engine,Cai,observe_before_speaking,0.94,0.938,0.9,0.9,0.166,0.166,5474a5b605f7db34,5474a5b605f7db34,True,True
1504,84,moss_ward,Milo,offer_greeting,0.76,0.762,0.792,0.798,0.354,0.354,e7081f96f5cba4fd,e7081f96f5cba4fd,True,True
1505,84,glass_harbor,Sera,ask_translation,0.914,0.924,0.894,0.9,0.126,0.126,7a562ecea8ba82e1,7a562ecea8ba82e1,True,True
1506,84,cinder_garden,Juno,repeat_local_phrase,0.94,0.938,0.9,0.9,0.172,0.172,0f505d92cbabef43,0f505d92cbabef43,True,True
1507,84,lichen_bridge,Luma,offer_trade_good,0.94,0.94,0.9,0.9,0.186,0.186,1362bc3f4de922c1,1362bc3f4de922c1,False,True
1508,84,orchid_engine,Dax,touch_restricted_object,0.926,0.908,0.9,0.894,0.138,0.138,5474a5b605f7db34,5474a5b605f7db34,True,True
1509,84,moss_ward,Tala,step_back,0.822,0.832,0.876,0.882,0.304,0.304,e7081f96f5cba4fd,e7081f96f5cba4fd,True,True
1510,84,glass_harbor,Nia,ask_custom_reason,0.94,0.938,0.9,0.9,0.168,0.168,7a562ecea8ba82e1,7a562ecea8ba82e1,True,True
1511,84,cinder_garden,Pax,interrupt_protocol,0.928,0.918,0.9,0.894,0.222,0.222,0f505d92cbabef43,0f505d92cbabef43,True,True
1512,85,orchid_engine,Bea,ask_translation,0.894,0.904,0.888,0.9,0.256,0.256,0396036369dce66b,0396036369dce66b,True,True
1513,85,moss_ward,Fay,repeat_local_phrase,0.94,0.94,0.9,0.9,0.21,0.21,a3e01bc05a95df34,a3e01bc05a95df34,False,True
1514,85,glass_harbor,Puck,offer_trade_good,0.792,0.794,0.9,0.9,0.362,0.362,10c96d2f3e8bd875,10c96d2f3e8bd875,True,True
1515,85,cinder_garden,Wren,touch_restricted_object,0.688,0.67,0.786,0.78,0.428,0.428,d28f23f19bbee3b4,d28f23f19bbee3b4,True,True
1516,85,lichen_bridge,Kio,step_back,0.926,0.936,0.9,0.9,0.232,0.232,45a180f1ac57aa2a,45a180f1ac57aa2a,True,True
1517,85,orchid_engine,Cai,ask_custom_reason,0.94,0.938,0.9,0.9,0.158,0.158,0396036369dce66b,0396036369dce66b,True,True
1518,85,moss_ward,Milo,interrupt_protocol,0.75,0.74,0.798,0.792,0.372,0.372,a3e01bc05a95df34,a3e01bc05a95df34,True,True
1519,85,glass_harbor,Sera,wait_for_resident_lead,0.934,0.936,0.9,0.9,0.116,0.116,10c96d2f3e8bd875,10c96d2f3e8bd875,True,True
1520,85,cinder_garden,Juno,observe_before_speaking,0.94,0.938,0.9,0.9,0.154,0.154,d28f23f19bbee3b4,d28f23f19bbee3b4,True,True
1521,85,lichen_bridge,Luma,offer_greeting,0.94,0.94,0.9,0.9,0.182,0.182,45a180f1ac57aa2a,45a180f1ac57aa2a,False,True
1522,85,orchid_engine,Dax,ask_translation,0.914,0.924,0.894,0.9,0.126,0.126,0396036369dce66b,0396036369dce66b,True,True
1523,85,moss_ward,Tala,repeat_local_phrase,0.838,0.84,0.882,0.888,0.3,0.3,a3e01bc05a95df34,a3e01bc05a95df34,True,True
1524,85,glass_harbor,Nia,offer_trade_good,0.94,0.938,0.9,0.9,0.168,0.168,10c96d2f3e8bd875,10c96d2f3e8bd875,True,True
1525,85,cinder_garden,Pax,touch_restricted_object,0.906,0.888,0.894,0.888,0.26,0.26,d28f23f19bbee3b4,d28f23f19bbee3b4,True,True
1526,85,lichen_bridge,Rin,step_back,0.81,0.82,0.87,0.876,0.322,0.322,45a180f1ac57aa2a,45a180f1ac57aa2a,True,True
1527,85,orchid_engine,Eli,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,0396036369dce66b,0396036369dce66b,True,True
1528,85,moss_ward,Ari,interrupt_protocol,0.928,0.918,0.9,0.894,0.204,0.204,a3e01bc05a95df34,a3e01bc05a95df34,True,True
1529,85,glass_harbor,Oren,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.246,0.246,10c96d2f3e8bd875,10c96d2f3e8bd875,True,True
1530,86,lichen_bridge,Kio,repeat_local_phrase,0.94,0.94,0.9,0.9,0.228,0.228,d788dfff7692714a,d788dfff7692714a,False,True
1531,86,orchid_engine,Cai,offer_trade_good,0.94,0.938,0.9,0.9,0.158,0.158,16f3e2ffa44a77ca,16f3e2ffa44a77ca,True,True
1532,86,moss_ward,Milo,touch_restricted_object,0.728,0.71,0.792,0.786,0.41,0.41,957b1dabc385c73f,957b1dabc385c73f,True,True
1533,86,glass_harbor,Sera,step_back,0.94,0.938,0.9,0.9,0.098,0.098,2641864211718747,2641864211718747,True,True
1534,86,cinder_garden,Juno,ask_custom_reason,0.94,0.938,0.9,0.9,0.146,0.146,5dcef3e22b70bfd2,5dcef3e22b70bfd2,True,True
1535,86,lichen_bridge,Luma,interrupt_protocol,0.928,0.918,0.9,0.894,0.2,0.2,d788dfff7692714a,d788dfff7692714a,True,True
1536,86,orchid_engine,Dax,wait_for_resident_lead,0.934,0.936,0.9,0.9,0.116,0.116,16f3e2ffa44a77ca,16f3e2ffa44a77ca,True,True
1537,86,moss_ward,Tala,observe_before_speaking,0.85,0.86,0.888,0.894,0.282,0.282,957b1dabc385c73f,957b1dabc385c73f,True,True
1538,86,glass_harbor,Nia,offer_greeting,0.94,0.938,0.9,0.9,0.164,0.164,2641864211718747,2641864211718747,True,True
1539,86,cinder_garden,Pax,ask_translation,0.894,0.904,0.888,0.9,0.248,0.248,5dcef3e22b70bfd2,5dcef3e22b70bfd2,True,True
1540,86,lichen_bridge,Rin,repeat_local_phrase,0.826,0.828,0.876,0.882,0.318,0.318,d788dfff7692714a,d788dfff7692714a,True,True
1541,86,orchid_engine,Eli,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,16f3e2ffa44a77ca,16f3e2ffa44a77ca,True,True
1542,86,moss_ward,Ari,touch_restricted_object,0.906,0.888,0.894,0.888,0.242,0.242,957b1dabc385c73f,957b1dabc385c73f,True,True
1543,86,glass_harbor,Oren,step_back,0.926,0.936,0.9,0.9,0.228,0.228,2641864211718747,2641864211718747,True,True
1544,86,cinder_garden,Vale,ask_custom_reason,0.94,0.938,0.9,0.9,0.04,0.04,5dcef3e22b70bfd2,5dcef3e22b70bfd2,True,True
1545,86,lichen_bridge,Sol,interrupt_protocol,0.772,0.762,0.9,0.894,0.38,0.38,d788dfff7692714a,d788dfff7692714a,True,True
1546,86,orchid_engine,Bea,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.246,0.246,16f3e2ffa44a77ca,16f3e2ffa44a77ca,True,True
1547,86,moss_ward,Fay,observe_before_speaking,0.94,0.94,0.9,0.9,0.192,0.192,957b1dabc385c73f,957b1dabc385c73f,False,True
1548,87,cinder_garden,Juno,offer_trade_good,0.94,0.938,0.9,0.9,0.146,0.146,8f6b4c978067918c,8f6b4c978067918c,True,True
1549,87,lichen_bridge,Luma,touch_restricted_object,0.906,0.888,0.894,0.888,0.238,0.238,e4db0c751fb592c1,e4db0c751fb592c1,True,True
1550,87,orchid_engine,Dax,step_back,0.94,0.938,0.9,0.9,0.098,0.098,6dcad1625b1d82ab,6dcad1625b1d82ab,True,True
1551,87,moss_ward,Tala,ask_custom_reason,0.862,0.872,0.894,0.9,0.274,0.274,a26eb222a8a56285,a26eb222a8a56285,True,True
1552,87,glass_harbor,Nia,interrupt_protocol,0.926,0.916,0.9,0.894,0.182,0.182,1fca2a7e9f16dff6,1fca2a7e9f16dff6,True,True
1553,87,cinder_garden,Pax,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.238,0.238,8f6b4c978067918c,8f6b4c978067918c,True,True
1554,87,lichen_bridge,Rin,observe_before_speaking,0.838,0.848,0.882,0.888,0.3,0.3,e4db0c751fb592c1,e4db0c751fb592c1,True,True
1555,87,orchid_engine,Eli,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,6dcad1625b1d82ab,6dcad1625b1d82ab,True,True
1556,87,moss_ward,Ari,ask_translation,0.894,0.904,0.888,0.9,0.23,0.23,a26eb222a8a56285,a26eb222a8a56285,True,True
1557,87,glass_harbor,Oren,repeat_local_phrase,0.94,0.94,0.9,0.9,0.224,0.224,1fca2a7e9f16dff6,1fca2a7e9f16dff6,False,True
1558,87,cinder_garden,Vale,offer_trade_good,0.94,0.938,0.9,0.9,0.04,0.04,8f6b4c978067918c,8f6b4c978067918c,True,True
1559,87,lichen_bridge,Sol,touch_restricted_object,0.75,0.732,0.894,0.888,0.418,0.418,e4db0c751fb592c1,e4db0c751fb592c1,True,True
1560,87,orchid_engine,Bea,step_back,0.926,0.936,0.9,0.9,0.228,0.228,6dcad1625b1d82ab,6dcad1625b1d82ab,True,True
1561,87,moss_ward,Fay,ask_custom_reason,0.94,0.94,0.9,0.9,0.184,0.184,a26eb222a8a56285,a26eb222a8a56285,False,True
1562,87,glass_harbor,Puck,interrupt_protocol,0.782,0.772,0.9,0.894,0.38,0.38,1fca2a7e9f16dff6,1fca2a7e9f16dff6,True,True
1563,87,cinder_garden,Wren,wait_for_resident_lead,0.68,0.682,0.78,0.786,0.418,0.418,8f6b4c978067918c,8f6b4c978067918c,True,True
1564,87,lichen_bridge,Kio,observe_before_speaking,0.94,0.94,0.9,0.9,0.21,0.21,e4db0c751fb592c1,e4db0c751fb592c1,False,True
1565,87,orchid_engine,Cai,offer_greeting,0.94,0.938,0.9,0.9,0.154,0.154,6dcad1625b1d82ab,6dcad1625b1d82ab,True,True
1566,88,glass_harbor,Nia,touch_restricted_object,0.904,0.886,0.894,0.888,0.22,0.22,a670a9c7ff95b2bf,a670a9c7ff95b2bf,True,True
1567,88,cinder_garden,Pax,step_back,0.926,0.936,0.9,0.9,0.22,0.22,cda2a019b0cb4604,cda2a019b0cb4604,True,True
1568,88,lichen_bridge,Rin,ask_custom_reason,0.85,0.86,0.888,0.9,0.292,0.292,73b8b05b8a0e75d7,73b8b05b8a0e75d7,True,True
1569,88,orchid_engine,Eli,interrupt_protocol,0.926,0.916,0.9,0.894,0.058,0.058,d1e8d8236f69dda1,d1e8d8236f69dda1,True,True
1570,88,moss_ward,Ari,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.22,0.22,aaba871b25fdd6a2,aaba871b25fdd6a2,True,True
1571,88,glass_harbor,Oren,observe_before_speaking,0.94,0.94,0.9,0.9,0.206,0.206,a670a9c7ff95b2bf,a670a9c7ff95b2bf,False,True
1572,88,cinder_garden,Vale,offer_greeting,0.94,0.938,0.9,0.9,0.04,0.04,cda2a019b0cb4604,cda2a019b0cb4604,True,True
1573,88,lichen_bridge,Sol,ask_translation,0.738,0.748,0.888,0.9,0.406,0.406,73b8b05b8a0e75d7,73b8b05b8a0e75d7,True,True
1574,88,orchid_engine,Bea,repeat_local_phrase,0.94,0.94,0.9,0.9,0.224,0.224,d1e8d8236f69dda1,d1e8d8236f69dda1,False,True
1575,88,moss_ward,Fay,offer_trade_good,0.94,0.94,0.9,0.9,0.184,0.184,aaba871b25fdd6a2,aaba871b25fdd6a2,False,True
1576,88,glass_harbor,Puck,touch_restricted_object,0.76,0.742,0.894,0.888,0.418,0.418,a670a9c7ff95b2bf,a670a9c7ff95b2bf,True,True
1577,88,cinder_garden,Wren,step_back,0.692,0.702,0.786,0.792,0.4,0.4,cda2a019b0cb4604,cda2a019b0cb4604,True,True
1578,88,lichen_bridge,Kio,ask_custom_reason,0.94,0.94,0.9,0.9,0.202,0.202,73b8b05b8a0e75d7,73b8b05b8a0e75d7,False,True
1579,88,orchid_engine,Cai,interrupt_protocol,0.926,0.916,0.9,0.894,0.172,0.172,d1e8d8236f69dda1,d1e8d8236f69dda1,True,True
1580,88,moss_ward,Milo,wait_for_resident_lead,0.72,0.722,0.786,0.792,0.4,0.4,aaba871b25fdd6a2,aaba871b25fdd6a2,True,True
1581,88,glass_harbor,Sera,observe_before_speaking,0.94,0.938,0.9,0.9,0.08,0.08,a670a9c7ff95b2bf,a670a9c7ff95b2bf,True,True
1582,88,cinder_garden,Juno,offer_greeting,0.94,0.938,0.9,0.9,0.142,0.142,cda2a019b0cb4604,cda2a019b0cb4604,True,True
1583,88,lichen_bridge,Luma,ask_translation,0.894,0.904,0.888,0.9,0.226,0.226,73b8b05b8a0e75d7,73b8b05b8a0e75d7,True,True
1584,89,moss_ward,Ari,step_back,0.926,0.936,0.9,0.9,0.202,0.202,bd882b4a5aca455f,bd882b4a5aca455f,True,True
1585,89,glass_harbor,Oren,ask_custom_reason,0.94,0.94,0.9,0.9,0.198,0.198,7a63e9dc9dd4dd02,7a63e9dc9dd4dd02,False,True
1586,89,cinder_garden,Vale,interrupt_protocol,0.926,0.916,0.9,0.894,0.058,0.058,820a7f0731b44708,820a7f0731b44708,True,True
1587,89,lichen_bridge,Sol,wait_for_resident_lead,0.758,0.76,0.9,0.9,0.396,0.396,fa63b6d74f571774,fa63b6d74f571774,True,True
1588,89,orchid_engine,Bea,observe_before_speaking,0.94,0.94,0.9,0.9,0.206,0.206,f830e2943ba3bc12,f830e2943ba3bc12,False,True
1589,89,moss_ward,Fay,offer_greeting,0.94,0.938,0.9,0.9,0.18,0.18,bd882b4a5aca455f,bd882b4a5aca455f,True,True
1590,89,glass_harbor,Puck,ask_translation,0.748,0.758,0.888,0.9,0.406,0.406,7a63e9dc9dd4dd02,7a63e9dc9dd4dd02,True,True
1591,89,cinder_garden,Wren,repeat_local_phrase,0.708,0.71,0.792,0.798,0.396,0.396,820a7f0731b44708,820a7f0731b44708,True,True
1592,89,lichen_bridge,Kio,offer_trade_good,0.94,0.94,0.9,0.9,0.202,0.202,fa63b6d74f571774,fa63b6d74f571774,False,True
1593,89,orchid_engine,Cai,touch_restricted_object,0.904,0.886,0.894,0.888,0.21,0.21,f830e2943ba3bc12,f830e2943ba3bc12,True,True
1594,89,moss_ward,Milo,step_back,0.732,0.742,0.792,0.798,0.382,0.382,bd882b4a5aca455f,bd882b4a5aca455f,True,True
1595,89,glass_harbor,Sera,ask_custom_reason,0.94,0.938,0.9,0.9,0.072,0.072,7a63e9dc9dd4dd02,7a63e9dc9dd4dd02,True,True
1596,89,cinder_garden,Juno,interrupt_protocol,0.926,0.916,0.9,0.894,0.16,0.16,820a7f0731b44708,820a7f0731b44708,True,True
1597,89,lichen_bridge,Luma,wait_for_resident_lead,0.914,0.916,0.9,0.9,0.216,0.216,fa63b6d74f571774,fa63b6d74f571774,True,True
1598,89,orchid_engine,Dax,observe_before_speaking,0.94,0.938,0.9,0.9,0.08,0.08,f830e2943ba3bc12,f830e2943ba3bc12,True,True
1599,89,moss_ward,Tala,offer_greeting,0.878,0.88,0.9,0.9,0.27,0.27,bd882b4a5aca455f,bd882b4a5aca455f,True,True
1600,89,glass_harbor,Nia,ask_translation,0.892,0.902,0.888,0.9,0.208,0.208,7a63e9dc9dd4dd02,7a63e9dc9dd4dd02,True,True
1601,89,cinder_garden,Pax,repeat_local_phrase,0.94,0.94,0.9,0.9,0.216,0.216,820a7f0731b44708,820a7f0731b44708,False,True
1602,90,orchid_engine,Bea,ask_custom_reason,0.94,0.94,0.9,0.9,0.198,0.198,4b1320bc5de11701,4b1320bc5de11701,False,True
1603,90,moss_ward,Fay,interrupt_protocol,0.926,0.916,0.9,0.894,0.198,0.198,a58e86c23c5c98e2,a58e86c23c5c98e2,True,True
1604,90,glass_harbor,Puck,wait_for_resident_lead,0.768,0.77,0.9,0.9,0.396,0.396,007eaea2c5edfd33,007eaea2c5edfd33,True,True
1605,90,cinder_garden,Wren,observe_before_speaking,0.72,0.73,0.798,0.804,0.378,0.378,a7861655d82d962d,a7861655d82d962d,True,True
1606,90,lichen_bridge,Kio,offer_greeting,0.94,0.94,0.9,0.9,0.198,0.198,c5d00a38ffaecca9,c5d00a38ffaecca9,False,True
1607,90,orchid_engine,Cai,ask_translation,0.892,0.902,0.888,0.9,0.198,0.198,4b1320bc5de11701,4b1320bc5de11701,True,True
1608,90,moss_ward,Milo,repeat_local_phrase,0.748,0.75,0.798,0.804,0.378,0.378,a58e86c23c5c98e2,a58e86c23c5c98e2,True,True
1609,90,glass_harbor,Sera,offer_trade_good,0.94,0.938,0.9,0.9,0.072,0.072,007eaea2c5edfd33,007eaea2c5edfd33,True,True
1610,90,cinder_garden,Juno,touch_restricted_object,0.904,0.886,0.894,0.888,0.198,0.198,a7861655d82d962d,a7861655d82d962d,True,True
1611,90,lichen_bridge,Luma,step_back,0.926,0.936,0.9,0.9,0.198,0.198,c5d00a38ffaecca9,c5d00a38ffaecca9,True,True
1612,90,orchid_engine,Dax,ask_custom_reason,0.94,0.938,0.9,0.9,0.072,0.072,4b1320bc5de11701,4b1320bc5de11701,True,True
1613,90,moss_ward,Tala,interrupt_protocol,0.868,0.858,0.9,0.894,0.288,0.288,a58e86c23c5c98e2,a58e86c23c5c98e2,True,True
1614,90,glass_harbor,Nia,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.198,0.198,007eaea2c5edfd33,007eaea2c5edfd33,True,True
1615,90,cinder_garden,Pax,observe_before_speaking,0.94,0.94,0.9,0.9,0.198,0.198,a7861655d82d962d,a7861655d82d962d,False,True
1616,90,lichen_bridge,Rin,offer_greeting,0.866,0.868,0.9,0.9,0.288,0.288,c5d00a38ffaecca9,c5d00a38ffaecca9,True,True
1617,90,orchid_engine,Eli,ask_translation,0.922,0.932,0.894,0.9,0.046,0.046,4b1320bc5de11701,4b1320bc5de11701,True,True
1618,90,moss_ward,Ari,repeat_local_phrase,0.94,0.94,0.9,0.9,0.198,0.198,a58e86c23c5c98e2,a58e86c23c5c98e2,False,True
1619,90,glass_harbor,Oren,offer_trade_good,0.94,0.94,0.9,0.9,0.198,0.198,007eaea2c5edfd33,007eaea2c5edfd33,False,True
1620,91,lichen_bridge,Kio,interrupt_protocol,0.928,0.918,0.9,0.894,0.216,0.216,47ddb6e4b0a499d0,47ddb6e4b0a499d0,True,True
1621,91,orchid_engine,Cai,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.188,0.188,537545dbcf921a9b,537545dbcf921a9b,True,True
1622,91,moss_ward,Milo,observe_before_speaking,0.76,0.77,0.804,0.81,0.36,0.36,2f6680a892667da1,2f6680a892667da1,True,True
1623,91,glass_harbor,Sera,offer_greeting,0.94,0.938,0.9,0.9,0.068,0.068,63840f972a1bf3f5,63840f972a1bf3f5,True,True
1624,91,cinder_garden,Juno,ask_translation,0.892,0.902,0.888,0.9,0.186,0.186,60e135a517d7db7a,60e135a517d7db7a,True,True
1625,91,lichen_bridge,Luma,repeat_local_phrase,0.94,0.94,0.9,0.9,0.194,0.194,47ddb6e4b0a499d0,47ddb6e4b0a499d0,False,True
1626,91,orchid_engine,Dax,offer_trade_good,0.94,0.938,0.9,0.9,0.072,0.072,537545dbcf921a9b,537545dbcf921a9b,True,True
1627,91,moss_ward,Tala,touch_restricted_object,0.846,0.828,0.894,0.888,0.326,0.326,2f6680a892667da1,2f6680a892667da1,True,True
1628,91,glass_harbor,Nia,step_back,0.924,0.934,0.9,0.9,0.18,0.18,63840f972a1bf3f5,63840f972a1bf3f5,True,True
1629,91,cinder_garden,Pax,ask_custom_reason,0.94,0.94,0.9,0.9,0.19,0.19,60e135a517d7db7a,60e135a517d7db7a,False,True
1630,91,lichen_bridge,Rin,interrupt_protocol,0.856,0.846,0.9,0.894,0.306,0.306,47ddb6e4b0a499d0,47ddb6e4b0a499d0,True,True
1631,91,orchid_engine,Eli,wait_for_resident_lead,0.94,0.938,0.9,0.9,0.04,0.04,537545dbcf921a9b,537545dbcf921a9b,True,True
1632,91,moss_ward,Ari,observe_before_speaking,0.94,0.938,0.9,0.9,0.18,0.18,2f6680a892667da1,2f6680a892667da1,True,True
1633,91,glass_harbor,Oren,offer_greeting,0.94,0.94,0.9,0.9,0.194,0.194,63840f972a1bf3f5,63840f972a1bf3f5,False,True
1634,91,cinder_garden,Vale,ask_translation,0.922,0.932,0.894,0.9,0.046,0.046,60e135a517d7db7a,60e135a517d7db7a,True,True
1635,91,lichen_bridge,Sol,repeat_local_phrase,0.766,0.768,0.9,0.9,0.392,0.392,47ddb6e4b0a499d0,47ddb6e4b0a499d0,True,True
1636,91,orchid_engine,Bea,offer_trade_good,0.94,0.94,0.9,0.9,0.198,0.198,537545dbcf921a9b,537545dbcf921a9b,False,True
1637,91,moss_ward,Fay,touch_restricted_object,0.904,0.886,0.894,0.888,0.236,0.236,2f6680a892667da1,2f6680a892667da1,True,True
1638,92,cinder_garden,Juno,wait_for_resident_lead,0.912,0.914,0.9,0.9,0.176,0.176,179e3af302b38e48,179e3af302b38e48,True,True
1639,92,lichen_bridge,Luma,observe_before_speaking,0.94,0.938,0.9,0.9,0.176,0.176,315a7d2011300ad6,315a7d2011300ad6,True,True
1640,92,orchid_engine,Dax,offer_greeting,0.94,0.938,0.9,0.9,0.068,0.068,cc5b2bb51434d38e,cc5b2bb51434d38e,True,True
1641,92,moss_ward,Tala,ask_translation,0.834,0.844,0.888,0.9,0.314,0.314,c9ac44fb7aadb156,c9ac44fb7aadb156,True,True
1642,92,glass_harbor,Nia,repeat_local_phrase,0.94,0.938,0.9,0.9,0.176,0.176,acc8863d326ac17b,acc8863d326ac17b,True,True
1643,92,cinder_garden,Pax,offer_trade_good,0.94,0.94,0.9,0.9,0.19,0.19,179e3af302b38e48,179e3af302b38e48,False,True
1644,92,lichen_bridge,Rin,touch_restricted_object,0.834,0.816,0.894,0.888,0.344,0.344,315a7d2011300ad6,315a7d2011300ad6,True,True
1645,92,orchid_engine,Eli,step_back,0.94,0.938,0.9,0.9,0.04,0.04,cc5b2bb51434d38e,cc5b2bb51434d38e,True,True
1646,92,moss_ward,Ari,ask_custom_reason,0.94,0.938,0.9,0.9,0.172,0.172,c9ac44fb7aadb156,c9ac44fb7aadb156,True,True
1647,92,glass_harbor,Oren,interrupt_protocol,0.928,0.918,0.9,0.894,0.212,0.212,acc8863d326ac17b,acc8863d326ac17b,True,True
1648,92,cinder_garden,Vale,wait_for_resident_lead,0.94,0.938,0.9,0.9,0.04,0.04,179e3af302b38e48,179e3af302b38e48,True,True
1649,92,lichen_bridge,Sol,observe_before_speaking,0.778,0.788,0.9,0.9,0.374,0.374,315a7d2011300ad6,315a7d2011300ad6,True,True
1650,92,orchid_engine,Bea,offer_greeting,0.94,0.94,0.9,0.9,0.194,0.194,cc5b2bb51434d38e,cc5b2bb51434d38e,False,True
1651,92,moss_ward,Fay,ask_translation,0.892,0.902,0.888,0.9,0.224,0.224,c9ac44fb7aadb156,c9ac44fb7aadb156,True,True
1652,92,glass_harbor,Puck,repeat_local_phrase,0.776,0.778,0.9,0.9,0.392,0.392,acc8863d326ac17b,acc8863d326ac17b,True,True
1653,92,cinder_garden,Wren,offer_trade_good,0.732,0.734,0.804,0.822,0.378,0.378,179e3af302b38e48,179e3af302b38e48,True,True
