tick_id,day,settlement_id,resident_id,object_id,apology_action,forgiveness_state,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,forgiveness_limit_visible,repair_partial_not_magic,no_forced_forgiveness
2087,116,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2090,117,repair_ring,Wren,cool cloth,ask_about_debt,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2094,117,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2095,117,orchard,Ivo,seed satchel,inspect_role_board,observed,0.833,0.833,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2097,117,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2100,117,signal,Ren,oil lantern,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2101,117,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2104,117,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2105,117,archive,Vell,memory tag,inspect_role_board,observed,0.882,0.882,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2110,118,archive,Vell,memory tag,ask_about_debt,observed,0.883,0.883,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2111,118,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2114,118,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2115,118,roofward,Bex,shade cloth,inspect_role_board,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2118,118,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2120,118,riverbend,Ari,cedar plank,ask_about_debt,observed,0.834,0.834,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2121,118,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2125,119,riverbend,Ari,cedar plank,inspect_role_board,observed,0.834,0.834,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2128,119,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2130,119,repair_ring,Pax,copper wire,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2131,119,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2135,119,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2138,119,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2140,119,signal,Oda,wind wrap,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2145,120,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2148,120,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2150,120,archive,Nia,signal spool,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2152,120,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2155,120,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2159,120,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2160,121,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2162,121,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2165,121,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2169,121,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2170,121,repair_ring,Wren,cool cloth,inspect_role_board,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2172,121,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2175,121,orchard,Ivo,seed satchel,ask_about_debt,observed,0.84,0.84,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2176,121,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2179,122,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2180,122,orchard,Ivo,seed satchel,inspect_role_board,observed,0.843,0.843,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2182,122,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2185,122,signal,Ren,oil lantern,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2186,122,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2189,122,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2190,122,archive,Vell,memory tag,inspect_role_board,observed,0.893,0.893,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2193,122,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2195,122,roofward,Bex,shade cloth,ask_about_debt,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2196,123,signal,Oda,wind wrap,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2199,123,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2200,123,roofward,Bex,shade cloth,inspect_role_board,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2203,123,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2205,123,riverbend,Ari,cedar plank,ask_about_debt,observed,0.843,0.843,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2206,123,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2210,123,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2213,123,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2215,124,repair_ring,Pax,copper wire,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2216,124,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2220,124,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2223,124,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2225,124,signal,Oda,wind wrap,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2227,124,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2230,124,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2233,125,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2235,125,archive,Nia,signal spool,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2237,125,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2240,125,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2244,125,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2245,125,riverbend,Cee,binding cord,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2247,125,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2250,126,riverbend,Cee,binding cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2254,126,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2255,126,repair_ring,Wren,cool cloth,inspect_role_board,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2257,126,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2260,126,orchard,Ivo,seed satchel,ask_about_debt,observed,0.851,0.851,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2261,126,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2264,126,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2265,126,signal,Ren,oil lantern,inspect_role_board,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2270,127,signal,Ren,oil lantern,ask_about_debt,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2271,127,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2274,127,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2275,127,archive,Vell,memory tag,inspect_role_board,observed,0.894,0.894,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2278,127,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2280,127,roofward,Bex,shade cloth,ask_about_debt,observed,0.98,0.98,0.048,0.048,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2281,127,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2285,127,riverbend,Ari,cedar plank,inspect_role_board,observed,0.852,0.852,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2288,128,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2290,128,riverbend,Ari,cedar plank,ask_about_debt,observed,0.852,0.852,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2291,128,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2295,128,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2298,128,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2300,128,orchard,Pim,dry cord,absent,observed,0.98,0.98,0.056,0.056,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2305,129,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2308,129,roofward,Sera,herb ledger,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2310,129,signal,Oda,wind wrap,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2312,129,repair_ring,Pax,copper wire,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2315,129,archive,Nia,signal spool,ask_forgiveness_limit,limited,0.98,0.98,0.052,0.052,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
2320,129,roofward,Sera,herb ledger,absent,observed,0.98,0.98,0.052,0.052,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2322,130,orchard,Pim,dry cord,ask_forgiveness_limit,limited,0.98,0.98,0.056,0.056,away>brief-look>object,guarded>half-open>guarded,hold-boundary>point-return>small-nod,True,True,True
