tick_id,day,settlement_id,resident_id,partner_id,planned_social_task,dominant_need,need_interference,schedule_adjustment,trust_delta,completion_state,need_visible_to_resident,avatar_not_required,private_workspace_sealed
1756,98,moss_ward,Milo,Tala,blanket keeper with Tala at dry loft,thirst,0.458255,slowed pace and partner assists,0.006,assisted,True,True,True
1757,98,glass_harbor,Sera,Nia,tea maker with Nia at quiet bunk,wetness,0.484253,slowed pace and partner assists,0.006,assisted,True,True,True
1758,98,cinder_garden,Juno,Pax,ember tender with Pax at ember bed,thirst,0.269512,completed at normal pace,0.003,complete,True,True,True
1759,98,lichen_bridge,Luma,Rin,rope weaver with Rin at signal post,thirst,0.474469,slowed pace and partner assists,0.006,assisted,True,True,True
1760,98,orchid_engine,Dax,Eli,orchid keeper with Eli at gear wash,wetness,0.454909,slowed pace and partner assists,0.006,assisted,True,True,True
1761,98,moss_ward,Tala,Ari,water carrier with Ari at dry loft,thirst,0.484982,slowed pace and partner assists,0.006,assisted,True,True,True
1762,98,glass_harbor,Nia,Oren,net mender with Oren at quiet bunk,wetness,0.378076,completed at normal pace,0.003,complete,True,True,True
1763,98,cinder_garden,Pax,Vale,seed sorter with Vale at ember bed,thirst,0.478437,slowed pace and partner assists,0.006,assisted,True,True,True
1764,99,orchid_engine,Bea,Cai,valve listener with Cai at sleep cot,hunger,0.359072,completed at normal pace,0.003,complete,True,True,True
1765,99,moss_ward,Fay,Milo,path watcher with Milo at warm hearth,wetness,0.496801,slowed pace and partner assists,0.006,assisted,True,True,True
1766,99,glass_harbor,Puck,Sera,lamp guard with Sera at salt steps,hunger,0.450563,slowed pace and partner assists,0.006,assisted,True,True,True
1767,99,cinder_garden,Wren,Juno,shade caller with Juno at ash path,thirst,0.474909,slowed pace and partner assists,0.006,assisted,True,True,True
1768,99,lichen_bridge,Kio,Luma,bridge caller with Luma at lichen wall,wetness,0.36851,completed at normal pace,0.003,complete,True,True,True
1769,99,orchid_engine,Cai,Dax,gear washer with Dax at sleep cot,hunger,0.483574,slowed pace and partner assists,0.006,assisted,True,True,True
1770,99,moss_ward,Milo,Tala,blanket keeper with Tala at warm hearth,wetness,0.461386,slowed pace and partner assists,0.006,assisted,True,True,True
1771,99,glass_harbor,Sera,Nia,tea maker with Nia at salt steps,hunger,0.48401,slowed pace and partner assists,0.006,assisted,True,True,True
1772,99,cinder_garden,Juno,Pax,ember tender with Pax at ash path,thirst,0.266042,completed at normal pace,0.003,complete,True,True,True
1773,99,lichen_bridge,Luma,Rin,rope weaver with Rin at lichen wall,wetness,0.48945,slowed pace and partner assists,0.006,assisted,True,True,True
1774,99,orchid_engine,Dax,Eli,orchid keeper with Eli at sleep cot,hunger,0.444472,slowed pace and partner assists,0.006,assisted,True,True,True
1775,99,moss_ward,Tala,Ari,water carrier with Ari at warm hearth,wetness,0.496703,slowed pace and partner assists,0.006,assisted,True,True,True
1776,99,glass_harbor,Nia,Oren,net mender with Oren at salt steps,hunger,0.364792,completed at normal pace,0.003,complete,True,True,True
1777,99,cinder_garden,Pax,Vale,seed sorter with Vale at ash path,thirst,0.481036,slowed pace and partner assists,0.006,assisted,True,True,True
1778,99,lichen_bridge,Rin,Sol,signal keeper with Sol at lichen wall,wetness,0.461764,slowed pace and partner assists,0.006,assisted,True,True,True
1779,99,orchid_engine,Eli,Bea,meal runner with Bea at sleep cot,hunger,0.499182,slowed pace and partner assists,0.006,assisted,True,True,True
1780,99,moss_ward,Ari,Fay,cook with Fay at warm hearth,wetness,0.372672,completed at normal pace,0.003,complete,True,True,True
1781,99,glass_harbor,Oren,Puck,salt washer with Puck at salt steps,hunger,0.482622,slowed pace and partner assists,0.006,assisted,True,True,True
1782,100,lichen_bridge,Kio,Luma,bridge caller with Luma at rope bridge,wetness,0.381142,completed at normal pace,0.003,complete,True,True,True
1783,100,orchid_engine,Cai,Dax,gear washer with Dax at orchid bay,hunger,0.468304,slowed pace and partner assists,0.006,assisted,True,True,True
1784,100,moss_ward,Milo,Tala,blanket keeper with Tala at moss lane,thirst,0.449282,slowed pace and partner assists,0.006,assisted,True,True,True
1785,100,glass_harbor,Sera,Nia,tea maker with Nia at steam alcove,wetness,0.487141,slowed pace and partner assists,0.006,assisted,True,True,True
1786,100,cinder_garden,Juno,Pax,ember tender with Pax at cool basin,thirst,0.26288,completed at normal pace,0.003,complete,True,True,True
1787,100,lichen_bridge,Luma,Rin,rope weaver with Rin at rope bridge,wetness,0.486752,slowed pace and partner assists,0.006,assisted,True,True,True
1788,100,orchid_engine,Dax,Eli,orchid keeper with Eli at orchid bay,hunger,0.433492,slowed pace and partner assists,0.006,assisted,True,True,True
1789,100,moss_ward,Tala,Ari,water carrier with Ari at moss lane,thirst,0.487239,slowed pace and partner assists,0.006,assisted,True,True,True
1790,100,glass_harbor,Nia,Oren,net mender with Oren at steam alcove,wetness,0.367228,completed at normal pace,0.003,complete,True,True,True
1791,100,cinder_garden,Pax,Vale,seed sorter with Vale at cool basin,thirst,0.479484,slowed pace and partner assists,0.006,assisted,True,True,True
1792,100,lichen_bridge,Rin,Sol,signal keeper with Sol at rope bridge,wetness,0.46079,slowed pace and partner assists,0.006,assisted,True,True,True
1793,100,orchid_engine,Eli,Bea,meal runner with Bea at orchid bay,hunger,0.487017,slowed pace and partner assists,0.006,assisted,True,True,True
1794,100,moss_ward,Ari,Fay,cook with Fay at moss lane,thirst,0.370456,completed at normal pace,0.003,complete,True,True,True
1795,100,glass_harbor,Oren,Puck,salt washer with Puck at steam alcove,wetness,0.480384,slowed pace and partner assists,0.006,assisted,True,True,True
1796,100,cinder_garden,Vale,Wren,ash sweeper with Wren at cool basin,thirst,0.331582,completed at normal pace,0.003,complete,True,True,True
1797,100,lichen_bridge,Sol,Kio,meal marker with Kio at rope bridge,wetness,0.496785,slowed pace and partner assists,0.006,assisted,True,True,True
1798,100,orchid_engine,Bea,Cai,valve listener with Cai at orchid bay,hunger,0.355192,completed at normal pace,0.003,complete,True,True,True
1799,100,moss_ward,Fay,Milo,path watcher with Milo at moss lane,thirst,0.492279,slowed pace and partner assists,0.006,assisted,True,True,True
1800,101,cinder_garden,Juno,Pax,ember tender with Pax at seed shelf,thirst,0.263882,completed at normal pace,0.003,complete,True,True,True
1801,101,lichen_bridge,Luma,Rin,rope weaver with Rin at meal room,wetness,0.482602,slowed pace and partner assists,0.006,assisted,True,True,True
1802,101,orchid_engine,Dax,Eli,orchid keeper with Eli at meal shelf,hunger,0.448909,slowed pace and partner assists,0.006,assisted,True,True,True
1803,101,moss_ward,Tala,Ari,water carrier with Ari at tool nook,wetness,0.493145,slowed pace and partner assists,0.006,assisted,True,True,True
1804,101,glass_harbor,Nia,Oren,net mender with Oren at lamp pier,wetness,0.37286,completed at normal pace,0.003,complete,True,True,True
1805,101,cinder_garden,Pax,Vale,seed sorter with Vale at seed shelf,thirst,0.480147,slowed pace and partner assists,0.006,assisted,True,True,True
1806,101,lichen_bridge,Rin,Sol,signal keeper with Sol at meal room,wetness,0.456261,slowed pace and partner assists,0.006,assisted,True,True,True
1807,101,orchid_engine,Eli,Bea,meal runner with Bea at meal shelf,wetness,0.512388,slowed pace and partner assists,0.006,assisted,True,True,True
1808,101,moss_ward,Ari,Fay,cook with Fay at tool nook,wetness,0.372948,completed at normal pace,0.003,complete,True,True,True
1809,101,glass_harbor,Oren,Puck,salt washer with Puck at lamp pier,wetness,0.484346,slowed pace and partner assists,0.006,assisted,True,True,True
1810,101,cinder_garden,Vale,Wren,ash sweeper with Wren at seed shelf,thirst,0.329219,completed at normal pace,0.003,complete,True,True,True
1811,101,lichen_bridge,Sol,Kio,meal marker with Kio at meal room,wetness,0.503712,slowed pace and partner assists,0.006,assisted,True,True,True
1812,101,orchid_engine,Bea,Cai,valve listener with Cai at meal shelf,wetness,0.37772,completed at normal pace,0.003,complete,True,True,True
1813,101,moss_ward,Fay,Milo,path watcher with Milo at tool nook,wetness,0.501075,slowed pace and partner assists,0.006,assisted,True,True,True
1814,101,glass_harbor,Puck,Sera,lamp guard with Sera at lamp pier,wetness,0.462134,slowed pace and partner assists,0.006,assisted,True,True,True
1815,101,cinder_garden,Wren,Juno,shade caller with Juno at seed shelf,thirst,0.477974,slowed pace and partner assists,0.006,assisted,True,True,True
1816,101,lichen_bridge,Kio,Luma,bridge caller with Luma at meal room,wetness,0.376874,completed at normal pace,0.003,complete,True,True,True
1817,101,orchid_engine,Cai,Dax,gear washer with Dax at meal shelf,wetness,0.491322,slowed pace and partner assists,0.006,assisted,True,True,True
1818,102,glass_harbor,Nia,Oren,net mender with Oren at net room,wetness,0.385652,completed at normal pace,0.003,complete,True,True,True
1819,102,cinder_garden,Pax,Vale,seed sorter with Vale at shade tent,thirst,0.470241,slowed pace and partner assists,0.006,assisted,True,True,True
1820,102,lichen_bridge,Rin,Sol,signal keeper with Sol at rest alcove,thirst,0.456994,slowed pace and partner assists,0.006,assisted,True,True,True
1821,102,orchid_engine,Eli,Bea,meal runner with Bea at engine ring,wetness,0.507189,slowed pace and partner assists,0.006,assisted,True,True,True
1822,102,moss_ward,Ari,Fay,cook with Fay at rain gate,wetness,0.38596,completed at normal pace,0.003,complete,True,True,True
1823,102,glass_harbor,Oren,Puck,salt washer with Puck at net room,wetness,0.477107,slowed pace and partner assists,0.006,assisted,True,True,True
1824,102,cinder_garden,Vale,Wren,ash sweeper with Wren at shade tent,thirst,0.330647,completed at normal pace,0.003,complete,True,True,True
1825,102,lichen_bridge,Sol,Kio,meal marker with Kio at rest alcove,thirst,0.492832,slowed pace and partner assists,0.006,assisted,True,True,True
1826,102,orchid_engine,Bea,Cai,valve listener with Cai at engine ring,wetness,0.361912,completed at normal pace,0.003,complete,True,True,True
1827,102,moss_ward,Fay,Milo,path watcher with Milo at rain gate,wetness,0.497064,slowed pace and partner assists,0.006,assisted,True,True,True
1828,102,glass_harbor,Puck,Sera,lamp guard with Sera at net room,wetness,0.461026,slowed pace and partner assists,0.006,assisted,True,True,True
1829,102,cinder_garden,Wren,Juno,shade caller with Juno at shade tent,thirst,0.483492,slowed pace and partner assists,0.006,assisted,True,True,True
1830,102,lichen_bridge,Kio,Luma,bridge caller with Luma at rest alcove,thirst,0.37635,completed at normal pace,0.003,complete,True,True,True
1831,102,orchid_engine,Cai,Dax,gear washer with Dax at engine ring,wetness,0.482323,slowed pace and partner assists,0.006,assisted,True,True,True
1832,102,moss_ward,Milo,Tala,blanket keeper with Tala at rain gate,wetness,0.463073,slowed pace and partner assists,0.006,assisted,True,True,True
1833,102,glass_harbor,Sera,Nia,tea maker with Nia at net room,wetness,0.479521,slowed pace and partner assists,0.006,assisted,True,True,True
1834,102,cinder_garden,Juno,Pax,ember tender with Pax at shade tent,thirst,0.267046,completed at normal pace,0.003,complete,True,True,True
1835,102,lichen_bridge,Luma,Rin,rope weaver with Rin at rest alcove,thirst,0.472725,slowed pace and partner assists,0.006,assisted,True,True,True
1836,103,moss_ward,Ari,Fay,cook with Fay at dry loft,thirst,0.374164,completed at normal pace,0.003,complete,True,True,True
1837,103,glass_harbor,Oren,Puck,salt washer with Puck at quiet bunk,wetness,0.491149,slowed pace and partner assists,0.006,assisted,True,True,True
1838,103,cinder_garden,Vale,Wren,ash sweeper with Wren at ember bed,thirst,0.336642,completed at normal pace,0.003,complete,True,True,True
1839,103,lichen_bridge,Sol,Kio,meal marker with Kio at signal post,thirst,0.478499,slowed pace and partner assists,0.006,assisted,True,True,True
1840,103,orchid_engine,Bea,Cai,valve listener with Cai at gear wash,wetness,0.366596,completed at normal pace,0.003,complete,True,True,True
1841,103,moss_ward,Fay,Milo,path watcher with Milo at dry loft,thirst,0.488718,slowed pace and partner assists,0.006,assisted,True,True,True
1842,103,glass_harbor,Puck,Sera,lamp guard with Sera at quiet bunk,wetness,0.460797,slowed pace and partner assists,0.006,assisted,True,True,True
1843,103,cinder_garden,Wren,Juno,shade caller with Juno at ember bed,thirst,0.481917,slowed pace and partner assists,0.006,assisted,True,True,True
1844,103,lichen_bridge,Kio,Luma,bridge caller with Luma at signal post,thirst,0.353468,completed at normal pace,0.003,complete,True,True,True
1845,103,orchid_engine,Cai,Dax,gear washer with Dax at gear wash,wetness,0.485921,slowed pace and partner assists,0.006,assisted,True,True,True
1846,103,moss_ward,Milo,Tala,blanket keeper with Tala at dry loft,thirst,0.458956,slowed pace and partner assists,0.006,assisted,True,True,True
1847,103,glass_harbor,Sera,Nia,tea maker with Nia at quiet bunk,wetness,0.485902,slowed pace and partner assists,0.006,assisted,True,True,True
1848,103,cinder_garden,Juno,Pax,ember tender with Pax at ember bed,thirst,0.26025,completed at normal pace,0.003,complete,True,True,True
1849,103,lichen_bridge,Luma,Rin,rope weaver with Rin at signal post,thirst,0.480385,slowed pace and partner assists,0.006,assisted,True,True,True
1850,103,orchid_engine,Dax,Eli,orchid keeper with Eli at gear wash,wetness,0.466934,slowed pace and partner assists,0.006,assisted,True,True,True
1851,103,moss_ward,Tala,Ari,water carrier with Ari at dry loft,thirst,0.481898,slowed pace and partner assists,0.006,assisted,True,True,True
1852,103,glass_harbor,Nia,Oren,net mender with Oren at quiet bunk,wetness,0.377204,completed at normal pace,0.003,complete,True,True,True
1853,103,cinder_garden,Pax,Vale,seed sorter with Vale at ember bed,thirst,0.466574,slowed pace and partner assists,0.006,assisted,True,True,True
1854,104,orchid_engine,Bea,Cai,valve listener with Cai at sleep cot,hunger,0.36754,completed at normal pace,0.003,complete,True,True,True
1855,104,moss_ward,Fay,Milo,path watcher with Milo at warm hearth,wetness,0.48506,slowed pace and partner assists,0.006,assisted,True,True,True
1856,104,glass_harbor,Puck,Sera,lamp guard with Sera at salt steps,hunger,0.459344,slowed pace and partner assists,0.006,assisted,True,True,True
1857,104,cinder_garden,Wren,Juno,shade caller with Juno at ash path,thirst,0.475489,slowed pace and partner assists,0.006,assisted,True,True,True
1858,104,lichen_bridge,Kio,Luma,bridge caller with Luma at lichen wall,wetness,0.37768,completed at normal pace,0.003,complete,True,True,True
1859,104,orchid_engine,Cai,Dax,gear washer with Dax at sleep cot,hunger,0.47076,slowed pace and partner assists,0.006,assisted,True,True,True
1860,104,moss_ward,Milo,Tala,blanket keeper with Tala at warm hearth,wetness,0.468747,slowed pace and partner assists,0.006,assisted,True,True,True
1861,104,glass_harbor,Sera,Nia,tea maker with Nia at salt steps,hunger,0.476259,slowed pace and partner assists,0.006,assisted,True,True,True
1862,104,cinder_garden,Juno,Pax,ember tender with Pax at ash path,thirst,0.263134,completed at normal pace,0.003,complete,True,True,True
1863,104,lichen_bridge,Luma,Rin,rope weaver with Rin at lichen wall,wetness,0.482766,slowed pace and partner assists,0.006,assisted,True,True,True
1864,104,orchid_engine,Dax,Eli,orchid keeper with Eli at sleep cot,hunger,0.450667,slowed pace and partner assists,0.006,assisted,True,True,True
1865,104,moss_ward,Tala,Ari,water carrier with Ari at warm hearth,wetness,0.474018,slowed pace and partner assists,0.006,assisted,True,True,True
