tick_id,day,week,settlement_id,resident_id,circadian_hour,sleep_state,sleep_quality,fatigue_before,fatigue_after,rest_debt_before,rest_debt_after,dream_workspace_private,visible_sleep_marker,frequency_hz,flower_phase,bounded_cycle
2429,152,22,glass_harbor,Oren,19.5,awake,0.0,0.374421,0.392421,0.02,0.03,True,upright work rhythm,8.106893,0.736442,True
2430,152,22,cinder_garden,Vale,21.0,awake,0.0,0.547525,0.571525,0.02,0.03,True,upright work rhythm,10.800325,0.76715,True
2431,152,22,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.296,0.758958,True
2432,153,22,moss_ward,Ari,0.0,asleep,0.80752,0.385724,0.329198,0.03,0.0,True,"curled posture, low breath rhythm",6.040971,0.740767,True
2433,153,22,glass_harbor,Oren,1.5,asleep,0.80752,0.392421,0.335895,0.03,0.0,True,"curled posture, low breath rhythm",7.243717,0.757275,True
2434,153,22,cinder_garden,Vale,3.0,asleep,0.80752,0.571525,0.514999,0.03,0.0,True,"curled posture, low breath rhythm",9.93715,0.787983,True
2435,153,22,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.456,0.779792,True
2436,153,22,orchid_engine,Bea,6.0,awake,0.0,0.366478,0.384478,0.01,0.02,True,upright work rhythm,11.003636,0.8082,True
2437,153,22,moss_ward,Fay,7.5,awake,0.0,0.367269,0.385269,0.01,0.02,True,upright work rhythm,6.41396,0.766808,True
2438,153,22,glass_harbor,Puck,9.0,awake,0.0,0.372702,0.390702,0.01,0.02,True,upright work rhythm,7.616188,0.783317,True
2439,153,22,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.09076,0.814025,True
2440,153,22,lichen_bridge,Kio,12.0,awake,0.0,0.498078,0.516078,0.0,0.01,True,upright work rhythm,9.017592,0.805833,True
2441,153,22,orchid_engine,Cai,13.5,awake,0.0,0.133439,0.151439,0.0,0.01,True,upright work rhythm,11.25809,0.834242,True
2442,153,22,moss_ward,Milo,15.0,awake,0.0,0.133047,0.151047,0.0,0.01,True,upright work rhythm,6.667929,0.79285,True
2443,153,22,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.81338,0.809358,True
2444,153,22,cinder_garden,Juno,18.0,awake,0.0,0.373525,0.391525,0.02,0.03,True,upright work rhythm,10.586525,0.840067,True
2445,153,22,lichen_bridge,Luma,19.5,awake,0.0,0.368564,0.386564,0.02,0.03,True,upright work rhythm,9.314491,0.831875,True
2446,153,22,orchid_engine,Dax,21.0,awake,0.0,0.187724,0.205724,0.02,0.03,True,upright work rhythm,11.630347,0.860283,True
2447,153,22,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",6.956,0.818892,True
2448,154,22,cinder_garden,Juno,0.0,asleep,0.80752,0.391525,0.334999,0.03,0.0,True,"curled posture, low breath rhythm",9.72335,0.8609,True
2449,154,22,lichen_bridge,Luma,1.5,asleep,0.80752,0.386564,0.330038,0.03,0.0,True,"curled posture, low breath rhythm",8.451315,0.852708,True
2450,154,22,orchid_engine,Dax,3.0,asleep,0.80752,0.205724,0.149198,0.03,0.0,True,"curled posture, low breath rhythm",10.767171,0.881117,True
2451,154,22,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.116,0.839725,True
2452,154,22,glass_harbor,Nia,6.0,awake,0.0,0.134524,0.152524,0.01,0.02,True,upright work rhythm,7.378535,0.856233,True
2453,154,22,cinder_garden,Pax,7.5,awake,0.0,0.501277,0.525277,0.01,0.02,True,upright work rhythm,10.151364,0.886942,True
2454,154,22,lichen_bridge,Rin,9.0,awake,0.0,0.313863,0.331863,0.01,0.02,True,upright work rhythm,8.802064,0.87875,True
2455,154,22,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.07322,0.907158,True
2456,154,22,moss_ward,Ari,12.0,awake,0.0,0.329198,0.353198,0.0,0.01,True,upright work rhythm,6.610811,0.865767,True
2457,154,22,glass_harbor,Oren,13.5,awake,0.0,0.335895,0.353895,0.0,0.01,True,upright work rhythm,7.811097,0.882275,True
2458,154,22,cinder_garden,Vale,15.0,awake,0.0,0.514999,0.538999,0.0,0.01,True,upright work rhythm,10.50699,0.912983,True
2459,154,22,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.02338,0.904792,True
2460,154,22,orchid_engine,Bea,18.0,awake,0.0,0.384478,0.408478,0.02,0.03,True,upright work rhythm,11.573476,0.9332,True
2461,154,22,moss_ward,Fay,19.5,awake,0.0,0.385269,0.409269,0.02,0.03,True,upright work rhythm,6.9838,0.891808,True
2462,154,22,glass_harbor,Puck,21.0,awake,0.0,0.390702,0.408702,0.02,0.03,True,upright work rhythm,8.183568,0.908317,True
2463,154,22,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.636,0.939025,True
2464,155,23,orchid_engine,Bea,0.0,asleep,0.80752,0.408478,0.351952,0.03,0.0,True,"curled posture, low breath rhythm",10.7233,0.955033,True
2465,155,23,moss_ward,Fay,1.5,asleep,0.80752,0.409269,0.352743,0.03,0.0,True,"curled posture, low breath rhythm",6.133624,0.913642,True
2466,155,23,glass_harbor,Puck,3.0,asleep,0.80752,0.408702,0.352176,0.03,0.0,True,"curled posture, low breath rhythm",7.333392,0.93015,True
2467,155,23,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.809,0.960858,True
2468,155,23,lichen_bridge,Kio,6.0,awake,0.0,0.516078,0.540078,0.01,0.02,True,upright work rhythm,8.760432,0.952667,True
2469,155,23,orchid_engine,Cai,7.5,awake,0.0,0.151439,0.169439,0.01,0.02,True,upright work rhythm,10.99847,0.981075,True
2470,155,23,moss_ward,Milo,9.0,awake,0.0,0.151047,0.169047,0.01,0.02,True,upright work rhythm,6.408309,0.939683,True
2471,155,23,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.55376,0.956192,True
2472,155,23,cinder_garden,Juno,12.0,awake,0.0,0.334999,0.352999,0.0,0.01,True,upright work rhythm,10.30373,0.9869,True
2473,155,23,lichen_bridge,Luma,13.5,awake,0.0,0.330038,0.354038,0.0,0.01,True,upright work rhythm,9.034155,0.978708,True
2474,155,23,orchid_engine,Dax,15.0,awake,0.0,0.149198,0.167198,0.0,0.01,True,upright work rhythm,11.347551,0.007117,True
2475,155,23,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.69638,0.965725,True
2476,155,23,glass_harbor,Nia,18.0,awake,0.0,0.152524,0.170524,0.02,0.03,True,upright work rhythm,7.958915,0.982233,True
2477,155,23,cinder_garden,Pax,19.5,awake,0.0,0.525277,0.543277,0.02,0.03,True,upright work rhythm,10.731744,0.012942,True
2478,155,23,lichen_bridge,Rin,21.0,awake,0.0,0.331863,0.355863,0.02,0.03,True,upright work rhythm,9.384904,0.00475,True
2479,155,23,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.629,0.033158,True
2480,156,23,glass_harbor,Nia,0.0,asleep,0.80752,0.170524,0.113998,0.03,0.0,True,"curled posture, low breath rhythm",7.095739,0.003067,True
2481,156,23,cinder_garden,Pax,1.5,asleep,0.80752,0.543277,0.486751,0.03,0.0,True,"curled posture, low breath rhythm",9.868568,0.033775,True
2482,156,23,lichen_bridge,Rin,3.0,asleep,0.80752,0.355863,0.299337,0.03,0.0,True,"curled posture, low breath rhythm",8.521728,0.025583,True
2483,156,23,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.789,0.053992,True
2484,156,23,moss_ward,Ari,6.0,awake,0.0,0.353198,0.371198,0.01,0.02,True,upright work rhythm,6.351191,0.0126,True
2485,156,23,glass_harbor,Oren,7.5,awake,0.0,0.353895,0.377895,0.01,0.02,True,upright work rhythm,7.553937,0.029108,True
2486,156,23,cinder_garden,Vale,9.0,awake,0.0,0.538999,0.556999,0.01,0.02,True,upright work rhythm,10.24737,0.059817,True
2487,156,23,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.76622,0.051625,True
2488,156,23,orchid_engine,Bea,12.0,awake,0.0,0.351952,0.369952,0.0,0.01,True,upright work rhythm,11.29068,0.080033,True
2489,156,23,moss_ward,Fay,13.5,awake,0.0,0.352743,0.370743,0.0,0.01,True,upright work rhythm,6.701004,0.038642,True
2490,156,23,glass_harbor,Puck,15.0,awake,0.0,0.352176,0.376176,0.0,0.01,True,upright work rhythm,7.903232,0.05515,True
2491,156,23,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.37638,0.085858,True
2492,156,23,lichen_bridge,Kio,18.0,awake,0.0,0.540078,0.564078,0.02,0.03,True,upright work rhythm,9.330272,0.077667,True
2493,156,23,orchid_engine,Cai,19.5,awake,0.0,0.169439,0.187439,0.02,0.03,True,upright work rhythm,11.56585,0.106075,True
2494,156,23,moss_ward,Milo,21.0,awake,0.0,0.169047,0.187047,0.02,0.03,True,upright work rhythm,6.975689,0.064683,True
2495,156,23,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.099,0.081192,True
2496,157,23,lichen_bridge,Kio,0.0,asleep,0.80752,0.564078,0.507552,0.03,0.0,True,"curled posture, low breath rhythm",8.467096,0.0985,True
2497,157,23,orchid_engine,Cai,1.5,asleep,0.80752,0.187439,0.130913,0.03,0.0,True,"curled posture, low breath rhythm",10.702674,0.126908,True
2498,157,23,moss_ward,Milo,3.0,asleep,0.80752,0.187047,0.130521,0.03,0.0,True,"curled posture, low breath rhythm",6.112513,0.085517,True
2499,157,23,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.259,0.102025,True
2500,157,23,cinder_garden,Juno,6.0,awake,0.0,0.352999,0.376999,0.01,0.02,True,upright work rhythm,10.03357,0.132733,True
2501,157,23,lichen_bridge,Luma,7.5,awake,0.0,0.354038,0.372038,0.01,0.02,True,upright work rhythm,8.761535,0.124542,True
2502,157,23,orchid_engine,Dax,9.0,awake,0.0,0.167198,0.185198,0.01,0.02,True,upright work rhythm,11.074931,0.15295,True
2503,157,23,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.42376,0.111558,True
2504,157,23,glass_harbor,Nia,12.0,awake,0.0,0.113998,0.131998,0.0,0.01,True,upright work rhythm,7.663119,0.128067,True
2505,157,23,cinder_garden,Pax,13.5,awake,0.0,0.486751,0.510751,0.0,0.01,True,upright work rhythm,10.438408,0.158775,True
2506,157,23,lichen_bridge,Rin,15.0,awake,0.0,0.299337,0.317337,0.0,0.01,True,upright work rhythm,9.089108,0.150583,True
2507,157,23,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.35638,0.178992,True
2508,157,23,moss_ward,Ari,18.0,awake,0.0,0.371198,0.389198,0.02,0.03,True,upright work rhythm,6.918571,0.1376,True
2509,157,23,glass_harbor,Oren,19.5,awake,0.0,0.377895,0.395895,0.02,0.03,True,upright work rhythm,8.121317,0.154108,True
2510,157,23,cinder_garden,Vale,21.0,awake,0.0,0.556999,0.580999,0.02,0.03,True,upright work rhythm,10.81721,0.184817,True
2511,157,23,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.309,0.176625,True
2512,158,23,moss_ward,Ari,0.0,asleep,0.80752,0.389198,0.332671,0.03,0.0,True,"curled posture, low breath rhythm",6.055395,0.158433,True
2513,158,23,glass_harbor,Oren,1.5,asleep,0.80752,0.395895,0.339368,0.03,0.0,True,"curled posture, low breath rhythm",7.258141,0.174942,True
2514,158,23,cinder_garden,Vale,3.0,asleep,0.80752,0.580999,0.524472,0.03,0.0,True,"curled posture, low breath rhythm",9.954034,0.20565,True
2515,158,23,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.469,0.197458,True
2516,158,23,orchid_engine,Bea,6.0,awake,0.0,0.369952,0.387952,0.01,0.02,True,upright work rhythm,11.01806,0.225867,True
2517,158,23,moss_ward,Fay,7.5,awake,0.0,0.370743,0.388743,0.01,0.02,True,upright work rhythm,6.428384,0.184475,True
2518,158,23,glass_harbor,Puck,9.0,awake,0.0,0.376176,0.394176,0.01,0.02,True,upright work rhythm,7.630612,0.200983,True
2519,158,23,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.10376,0.231692,True
2520,158,23,lichen_bridge,Kio,12.0,awake,0.0,0.507552,0.525552,0.0,0.01,True,upright work rhythm,9.034476,0.2235,True
2521,158,23,orchid_engine,Cai,13.5,awake,0.0,0.130913,0.148913,0.0,0.01,True,upright work rhythm,11.270054,0.251908,True
2522,158,23,moss_ward,Milo,15.0,awake,0.0,0.130521,0.148521,0.0,0.01,True,upright work rhythm,6.679893,0.210517,True
2523,158,23,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.82638,0.227025,True
2524,158,23,cinder_garden,Juno,18.0,awake,0.0,0.376999,0.394999,0.02,0.03,True,upright work rhythm,10.60095,0.257733,True
2525,158,23,lichen_bridge,Luma,19.5,awake,0.0,0.372038,0.390038,0.02,0.03,True,upright work rhythm,9.328915,0.249542,True
2526,158,23,orchid_engine,Dax,21.0,awake,0.0,0.185198,0.203198,0.02,0.03,True,upright work rhythm,11.642311,0.27795,True
2527,158,23,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",6.969,0.236558,True
2528,159,23,cinder_garden,Juno,0.0,asleep,0.80752,0.394999,0.338472,0.03,0.0,True,"curled posture, low breath rhythm",9.737774,0.278567,True
2529,159,23,lichen_bridge,Luma,1.5,asleep,0.80752,0.390038,0.333511,0.03,0.0,True,"curled posture, low breath rhythm",8.46574,0.270375,True
2530,159,23,orchid_engine,Dax,3.0,asleep,0.80752,0.203198,0.146671,0.03,0.0,True,"curled posture, low breath rhythm",10.779135,0.298783,True
2531,159,23,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.129,0.257392,True
2532,159,23,glass_harbor,Nia,6.0,awake,0.0,0.131998,0.149998,0.01,0.02,True,upright work rhythm,7.390499,0.2739,True
2533,159,23,cinder_garden,Pax,7.5,awake,0.0,0.510751,0.534751,0.01,0.02,True,upright work rhythm,10.168248,0.304608,True
2534,159,23,lichen_bridge,Rin,9.0,awake,0.0,0.317337,0.335337,0.01,0.02,True,upright work rhythm,8.816488,0.296417,True
2535,159,23,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.08622,0.324825,True
2536,159,23,moss_ward,Ari,12.0,awake,0.0,0.332671,0.356671,0.0,0.01,True,upright work rhythm,6.625235,0.283433,True
2537,159,23,glass_harbor,Oren,13.5,awake,0.0,0.339368,0.357368,0.0,0.01,True,upright work rhythm,7.825521,0.299942,True
2538,159,23,cinder_garden,Vale,15.0,nap,0.6904,0.524472,0.496856,0.0,0.0,True,steps aside for short rest,10.502711,0.33065,True
2539,159,23,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.03638,0.322458,True
2540,159,23,orchid_engine,Bea,18.0,awake,0.0,0.387952,0.411952,0.02,0.03,True,upright work rhythm,11.5879,0.350867,True
2541,159,23,moss_ward,Fay,19.5,awake,0.0,0.388743,0.412743,0.02,0.03,True,upright work rhythm,6.998224,0.309475,True
2542,159,23,glass_harbor,Puck,21.0,awake,0.0,0.394176,0.412176,0.02,0.03,True,upright work rhythm,8.197992,0.325983,True
2543,159,23,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.649,0.356692,True
2544,160,23,orchid_engine,Bea,0.0,asleep,0.80752,0.411952,0.355425,0.03,0.0,True,"curled posture, low breath rhythm",10.724724,0.3717,True
2545,160,23,moss_ward,Fay,1.5,asleep,0.80752,0.412743,0.356216,0.03,0.0,True,"curled posture, low breath rhythm",6.135049,0.330308,True
2546,160,23,glass_harbor,Puck,3.0,asleep,0.80752,0.412176,0.355649,0.03,0.0,True,"curled posture, low breath rhythm",7.334816,0.346817,True
2547,160,23,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.809,0.377525,True
2548,160,23,lichen_bridge,Kio,6.0,awake,0.0,0.525552,0.549552,0.01,0.02,True,upright work rhythm,8.764316,0.369333,True
2549,160,23,orchid_engine,Cai,7.5,awake,0.0,0.148913,0.166913,0.01,0.02,True,upright work rhythm,10.997434,0.397742,True
2550,160,23,moss_ward,Milo,9.0,awake,0.0,0.148521,0.166521,0.01,0.02,True,upright work rhythm,6.407273,0.35635,True
2551,160,23,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.55376,0.372858,True
2552,160,23,cinder_garden,Juno,12.0,awake,0.0,0.338472,0.356472,0.0,0.01,True,upright work rhythm,10.305154,0.403567,True
2553,160,23,lichen_bridge,Luma,13.5,awake,0.0,0.333511,0.357511,0.0,0.01,True,upright work rhythm,9.03558,0.395375,True
2554,160,23,orchid_engine,Dax,15.0,awake,0.0,0.146671,0.164671,0.0,0.01,True,upright work rhythm,11.346515,0.423783,True
2555,160,23,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.69638,0.382392,True
2556,160,23,glass_harbor,Nia,18.0,awake,0.0,0.149998,0.167998,0.02,0.03,True,upright work rhythm,7.957879,0.3989,True
2557,160,23,cinder_garden,Pax,19.5,awake,0.0,0.534751,0.552751,0.02,0.03,True,upright work rhythm,10.735628,0.429608,True
2558,160,23,lichen_bridge,Rin,21.0,awake,0.0,0.335337,0.359337,0.02,0.03,True,upright work rhythm,9.386328,0.421417,True
2559,160,23,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.629,0.449825,True
2560,161,23,glass_harbor,Nia,0.0,asleep,0.80752,0.167998,0.111471,0.03,0.0,True,"curled posture, low breath rhythm",7.094703,0.419733,True
2561,161,23,cinder_garden,Pax,1.5,asleep,0.80752,0.552751,0.496224,0.03,0.0,True,"curled posture, low breath rhythm",9.872452,0.450442,True
2562,161,23,lichen_bridge,Rin,3.0,asleep,0.80752,0.359337,0.30281,0.03,0.0,True,"curled posture, low breath rhythm",8.523152,0.44225,True
2563,161,23,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.789,0.470658,True
2564,161,23,moss_ward,Ari,6.0,awake,0.0,0.356671,0.374671,0.01,0.02,True,upright work rhythm,6.352615,0.429267,True
2565,161,23,glass_harbor,Oren,7.5,awake,0.0,0.357368,0.381368,0.01,0.02,True,upright work rhythm,7.555361,0.445775,True
2566,161,23,cinder_garden,Vale,9.0,awake,0.0,0.496856,0.514856,0.0,0.01,True,upright work rhythm,10.230091,0.476483,True
2567,161,23,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.76622,0.468292,True
2568,161,23,orchid_engine,Bea,12.0,awake,0.0,0.355425,0.373425,0.0,0.01,True,upright work rhythm,11.292104,0.4967,True
2569,161,23,moss_ward,Fay,13.5,awake,0.0,0.356216,0.374216,0.0,0.01,True,upright work rhythm,6.702429,0.455308,True
2570,161,23,glass_harbor,Puck,15.0,awake,0.0,0.355649,0.379649,0.0,0.01,True,upright work rhythm,7.904656,0.471817,True
2571,161,23,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.37638,0.502525,True
2572,161,23,lichen_bridge,Kio,18.0,awake,0.0,0.549552,0.573552,0.02,0.03,True,upright work rhythm,9.334156,0.494333,True
2573,161,23,orchid_engine,Cai,19.5,awake,0.0,0.166913,0.184913,0.02,0.03,True,upright work rhythm,11.564814,0.522742,True
2574,161,23,moss_ward,Milo,21.0,awake,0.0,0.166521,0.184521,0.02,0.03,True,upright work rhythm,6.974653,0.48135,True
2575,161,23,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.099,0.497858,True
2576,162,24,lichen_bridge,Kio,0.0,asleep,0.80752,0.573552,0.517025,0.03,0.0,True,"curled posture, low breath rhythm",8.48398,0.516167,True
2577,162,24,orchid_engine,Cai,1.5,asleep,0.80752,0.184913,0.128386,0.03,0.0,True,"curled posture, low breath rhythm",10.714638,0.544575,True
2578,162,24,moss_ward,Milo,3.0,asleep,0.80752,0.184521,0.127994,0.03,0.0,True,"curled posture, low breath rhythm",6.124478,0.503183,True
2579,162,24,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.272,0.519692,True
2580,162,24,cinder_garden,Juno,6.0,awake,0.0,0.356472,0.380472,0.01,0.02,True,upright work rhythm,10.047994,0.5504,True
2581,162,24,lichen_bridge,Luma,7.5,awake,0.0,0.357511,0.375511,0.01,0.02,True,upright work rhythm,8.77596,0.542208,True
2582,162,24,orchid_engine,Dax,9.0,awake,0.0,0.164671,0.182671,0.01,0.02,True,upright work rhythm,11.086895,0.570617,True
2583,162,24,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.43676,0.529225,True
2584,162,24,glass_harbor,Nia,12.0,awake,0.0,0.111471,0.129471,0.0,0.01,True,upright work rhythm,7.675083,0.545733,True
2585,162,24,cinder_garden,Pax,13.5,awake,0.0,0.496224,0.520224,0.0,0.01,True,upright work rhythm,10.455292,0.576442,True
2586,162,24,lichen_bridge,Rin,15.0,awake,0.0,0.30281,0.32081,0.0,0.01,True,upright work rhythm,9.103532,0.56825,True
2587,162,24,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.36938,0.596658,True
2588,162,24,moss_ward,Ari,18.0,awake,0.0,0.374671,0.392671,0.02,0.03,True,upright work rhythm,6.932995,0.555267,True
2589,162,24,glass_harbor,Oren,19.5,awake,0.0,0.381368,0.399368,0.02,0.03,True,upright work rhythm,8.135741,0.571775,True
2590,162,24,cinder_garden,Vale,21.0,awake,0.0,0.514856,0.538856,0.01,0.02,True,upright work rhythm,10.812931,0.602483,True
2591,162,24,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.322,0.594292,True
2592,163,24,moss_ward,Ari,0.0,asleep,0.80752,0.392671,0.336145,0.03,0.0,True,"curled posture, low breath rhythm",6.069819,0.5761,True
2593,163,24,glass_harbor,Oren,1.5,asleep,0.80752,0.399368,0.342842,0.03,0.0,True,"curled posture, low breath rhythm",7.272565,0.592608,True
2594,163,24,cinder_garden,Vale,3.0,asleep,0.80752,0.538856,0.48233,0.02,0.0,True,"curled posture, low breath rhythm",9.949755,0.623317,True
2595,163,24,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.482,0.615125,True
