tick_id,day,session_id,settlement_id,tool_name,claimant_id,holder_id,dispute_reason,resolution_option,ownership_boundary_visible,refusal_possible,avatar_can_override,handoff_or_defer_visible,trust_before,trust_after,dispute_bounded
2303,128,canvas-session-022,lichen_bridge,tension peg,Rin,Sol,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
2304,129,canvas-session-022,moss_ward,reed knife,Fay,Milo,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
2305,129,canvas-session-022,glass_harbor,net shuttle,Puck,Sera,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
2306,129,canvas-session-022,cinder_garden,calendar stylus,Wren,Juno,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
2307,129,canvas-session-022,lichen_bridge,tension peg,Kio,Luma,tension keeper objects,resident leads,True,True,False,True,0.95,0.95,True
2308,129,canvas-session-022,orchid_engine,gear brush,Cai,Dax,gear lane blocked,ask first,True,True,False,True,0.95,0.95,True
2309,129,canvas-session-022,moss_ward,ledger awl,Milo,Tala,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
2310,129,canvas-session-022,glass_harbor,wick clamp,Sera,Nia,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
2311,129,canvas-session-022,cinder_garden,basket hook,Juno,Pax,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
2312,129,canvas-session-022,lichen_bridge,ledger punch,Luma,Rin,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
2313,129,canvas-session-022,orchid_engine,valve key,Dax,Eli,valve keeper refuses,ask first,True,True,False,True,0.95,0.95,True
2314,129,canvas-session-022,moss_ward,loom hook,Tala,Ari,tool was promised,wait turn,True,True,False,True,0.95,0.95,True
2315,129,canvas-session-022,glass_harbor,rope gauge,Nia,Oren,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
2316,129,canvas-session-022,cinder_garden,shade mallet,Pax,Vale,seed caller has claim,defer task,True,True,False,True,0.95,0.95,True
2317,129,canvas-session-022,lichen_bridge,bell file,Rin,Sol,signal order unclear,resident leads,True,True,False,True,0.95,0.95,True
2318,129,canvas-session-022,orchid_engine,lamp tongs,Eli,Bea,orchid rest period,ask first,True,True,False,True,0.95,0.95,True
2319,129,canvas-session-022,moss_ward,reed knife,Ari,Fay,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
2320,129,canvas-session-022,glass_harbor,net shuttle,Oren,Puck,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
2321,129,canvas-session-022,cinder_garden,calendar stylus,Vale,Wren,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
2322,130,canvas-session-022,orchid_engine,lamp tongs,Cai,Dax,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
2323,130,canvas-session-022,moss_ward,reed knife,Milo,Tala,unsafe handoff,defer task,True,True,False,True,0.95,0.95,True
2324,130,canvas-session-022,glass_harbor,net shuttle,Sera,Nia,lamp keeper objects,resident leads,True,True,False,True,0.95,0.95,True
2325,130,canvas-session-022,cinder_garden,calendar stylus,Juno,Pax,heat makes tool unsafe,ask first,True,True,False,True,0.95,0.95,True
2326,130,canvas-session-022,lichen_bridge,tension peg,Luma,Rin,meal token reserved,wait turn,True,True,False,True,0.95,0.95,True
2327,130,canvas-session-022,orchid_engine,gear brush,Dax,Eli,valve keeper refuses,use spare,True,True,False,True,0.95,0.95,True
2328,130,canvas-session-022,moss_ward,ledger awl,Tala,Ari,tool was promised,defer task,True,True,False,True,0.95,0.95,True
2329,130,canvas-session-022,glass_harbor,wick clamp,Nia,Oren,borrow token missing,resident leads,True,True,False,True,0.95,0.95,True
2330,130,canvas-session-022,cinder_garden,basket hook,Pax,Vale,seed caller has claim,ask first,True,True,False,True,0.95,0.95,True
2331,130,canvas-session-022,lichen_bridge,ledger punch,Rin,Sol,signal order unclear,wait turn,True,True,False,True,0.95,0.95,True
2332,130,canvas-session-022,orchid_engine,valve key,Eli,Bea,orchid rest period,use spare,True,True,False,True,0.95,0.95,True
2333,130,canvas-session-022,moss_ward,loom hook,Ari,Fay,owner still using it,defer task,True,True,False,True,0.95,0.95,True
2334,130,canvas-session-022,glass_harbor,rope gauge,Oren,Puck,net lane crowded,resident leads,True,True,False,True,0.95,0.95,True
2335,130,canvas-session-022,cinder_garden,shade mallet,Vale,Wren,basket count mismatch,ask first,True,True,False,True,0.95,0.95,True
2336,130,canvas-session-022,lichen_bridge,bell file,Sol,Kio,tension keeper objects,wait turn,True,True,False,True,0.95,0.95,True
2337,130,canvas-session-022,orchid_engine,lamp tongs,Bea,Cai,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
2338,130,canvas-session-022,moss_ward,reed knife,Fay,Milo,unsafe handoff,defer task,True,True,False,True,0.95,0.95,True
2339,130,canvas-session-022,glass_harbor,net shuttle,Puck,Sera,lamp keeper objects,resident leads,True,True,False,True,0.95,0.95,True
2340,131,canvas-session-022,lichen_bridge,bell file,Luma,Rin,meal token reserved,defer task,True,True,False,True,0.95,0.95,True
2341,131,canvas-session-022,orchid_engine,lamp tongs,Dax,Eli,valve keeper refuses,resident leads,True,True,False,True,0.95,0.95,True
2342,131,canvas-session-022,moss_ward,reed knife,Tala,Ari,tool was promised,ask first,True,True,False,True,0.95,0.95,True
2343,131,canvas-session-022,glass_harbor,net shuttle,Nia,Oren,borrow token missing,wait turn,True,True,False,True,0.95,0.95,True
2344,131,canvas-session-022,cinder_garden,calendar stylus,Pax,Vale,seed caller has claim,use spare,True,True,False,True,0.95,0.95,True
2345,131,canvas-session-022,lichen_bridge,tension peg,Rin,Sol,signal order unclear,defer task,True,True,False,True,0.95,0.95,True
2346,131,canvas-session-022,orchid_engine,gear brush,Eli,Bea,orchid rest period,resident leads,True,True,False,True,0.95,0.95,True
2347,131,canvas-session-022,moss_ward,ledger awl,Ari,Fay,owner still using it,ask first,True,True,False,True,0.95,0.95,True
2348,131,canvas-session-022,glass_harbor,wick clamp,Oren,Puck,net lane crowded,wait turn,True,True,False,True,0.95,0.95,True
2349,131,canvas-session-022,cinder_garden,basket hook,Vale,Wren,basket count mismatch,use spare,True,True,False,True,0.95,0.95,True
2350,131,canvas-session-022,lichen_bridge,ledger punch,Sol,Kio,tension keeper objects,defer task,True,True,False,True,0.95,0.95,True
2351,131,canvas-session-022,orchid_engine,valve key,Bea,Cai,gear lane blocked,resident leads,True,True,False,True,0.95,0.95,True
2352,131,canvas-session-022,moss_ward,loom hook,Fay,Milo,unsafe handoff,ask first,True,True,False,True,0.95,0.95,True
2353,131,canvas-session-022,glass_harbor,rope gauge,Puck,Sera,lamp keeper objects,wait turn,True,True,False,True,0.95,0.95,True
2354,131,canvas-session-022,cinder_garden,shade mallet,Wren,Juno,heat makes tool unsafe,use spare,True,True,False,True,0.95,0.95,True
2355,131,canvas-session-022,lichen_bridge,bell file,Kio,Luma,meal token reserved,defer task,True,True,False,True,0.95,0.95,True
2356,131,canvas-session-022,orchid_engine,lamp tongs,Cai,Dax,valve keeper refuses,resident leads,True,True,False,True,0.95,0.95,True
2357,131,canvas-session-022,moss_ward,reed knife,Milo,Tala,tool was promised,ask first,True,True,False,True,0.95,0.95,True
2358,132,canvas-session-022,cinder_garden,shade mallet,Pax,Vale,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
2359,132,canvas-session-022,lichen_bridge,bell file,Rin,Sol,signal order unclear,ask first,True,True,False,True,0.95,0.95,True
2360,132,canvas-session-022,orchid_engine,lamp tongs,Eli,Bea,orchid rest period,wait turn,True,True,False,True,0.95,0.95,True
2361,132,canvas-session-022,moss_ward,reed knife,Ari,Fay,owner still using it,use spare,True,True,False,True,0.95,0.95,True
2362,132,canvas-session-022,glass_harbor,net shuttle,Oren,Puck,net lane crowded,defer task,True,True,False,True,0.95,0.95,True
2363,132,canvas-session-022,cinder_garden,calendar stylus,Vale,Wren,basket count mismatch,resident leads,True,True,False,True,0.95,0.95,True
2364,132,canvas-session-022,lichen_bridge,tension peg,Sol,Kio,tension keeper objects,ask first,True,True,False,True,0.95,0.95,True
2365,132,canvas-session-022,orchid_engine,gear brush,Bea,Cai,gear lane blocked,wait turn,True,True,False,True,0.95,0.95,True
2366,132,canvas-session-022,moss_ward,ledger awl,Fay,Milo,unsafe handoff,use spare,True,True,False,True,0.95,0.95,True
2367,132,canvas-session-022,glass_harbor,wick clamp,Puck,Sera,lamp keeper objects,defer task,True,True,False,True,0.95,0.95,True
2368,132,canvas-session-022,cinder_garden,basket hook,Wren,Juno,heat makes tool unsafe,resident leads,True,True,False,True,0.95,0.95,True
2369,132,canvas-session-022,lichen_bridge,ledger punch,Kio,Luma,meal token reserved,ask first,True,True,False,True,0.95,0.95,True
2370,132,canvas-session-022,orchid_engine,valve key,Cai,Dax,valve keeper refuses,wait turn,True,True,False,True,0.95,0.95,True
2371,132,canvas-session-022,moss_ward,loom hook,Milo,Tala,tool was promised,use spare,True,True,False,True,0.95,0.95,True
2372,132,canvas-session-022,glass_harbor,rope gauge,Sera,Nia,borrow token missing,defer task,True,True,False,True,0.95,0.95,True
2373,132,canvas-session-022,cinder_garden,shade mallet,Juno,Pax,seed caller has claim,resident leads,True,True,False,True,0.95,0.95,True
2374,132,canvas-session-022,lichen_bridge,bell file,Luma,Rin,signal order unclear,ask first,True,True,False,True,0.95,0.95,True
2375,132,canvas-session-022,orchid_engine,lamp tongs,Dax,Eli,orchid rest period,wait turn,True,True,False,True,0.95,0.95,True
2376,133,canvas-session-023,glass_harbor,rope gauge,Oren,Puck,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
2377,133,canvas-session-023,cinder_garden,shade mallet,Vale,Wren,basket count mismatch,wait turn,True,True,False,True,0.95,0.95,True
2378,133,canvas-session-023,lichen_bridge,bell file,Sol,Kio,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
2379,133,canvas-session-023,orchid_engine,lamp tongs,Bea,Cai,gear lane blocked,defer task,True,True,False,True,0.95,0.95,True
2380,133,canvas-session-023,moss_ward,reed knife,Fay,Milo,unsafe handoff,resident leads,True,True,False,True,0.95,0.95,True
2381,133,canvas-session-023,glass_harbor,net shuttle,Puck,Sera,lamp keeper objects,ask first,True,True,False,True,0.95,0.95,True
2382,133,canvas-session-023,cinder_garden,calendar stylus,Wren,Juno,heat makes tool unsafe,wait turn,True,True,False,True,0.95,0.95,True
2383,133,canvas-session-023,lichen_bridge,tension peg,Kio,Luma,meal token reserved,use spare,True,True,False,True,0.95,0.95,True
2384,133,canvas-session-023,orchid_engine,gear brush,Cai,Dax,valve keeper refuses,defer task,True,True,False,True,0.95,0.95,True
2385,133,canvas-session-023,moss_ward,ledger awl,Milo,Tala,tool was promised,resident leads,True,True,False,True,0.95,0.95,True
2386,133,canvas-session-023,glass_harbor,wick clamp,Sera,Nia,borrow token missing,ask first,True,True,False,True,0.95,0.95,True
2387,133,canvas-session-023,cinder_garden,basket hook,Juno,Pax,seed caller has claim,wait turn,True,True,False,True,0.95,0.95,True
2388,133,canvas-session-023,lichen_bridge,ledger punch,Luma,Rin,signal order unclear,use spare,True,True,False,True,0.95,0.95,True
2389,133,canvas-session-023,orchid_engine,valve key,Dax,Eli,orchid rest period,defer task,True,True,False,True,0.95,0.95,True
2390,133,canvas-session-023,moss_ward,loom hook,Tala,Ari,owner still using it,resident leads,True,True,False,True,0.95,0.95,True
2391,133,canvas-session-023,glass_harbor,rope gauge,Nia,Oren,net lane crowded,ask first,True,True,False,True,0.95,0.95,True
2392,133,canvas-session-023,cinder_garden,shade mallet,Pax,Vale,basket count mismatch,wait turn,True,True,False,True,0.95,0.95,True
2393,133,canvas-session-023,lichen_bridge,bell file,Rin,Sol,tension keeper objects,use spare,True,True,False,True,0.95,0.95,True
2394,134,canvas-session-023,moss_ward,loom hook,Fay,Milo,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
2395,134,canvas-session-023,glass_harbor,rope gauge,Puck,Sera,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
2396,134,canvas-session-023,cinder_garden,shade mallet,Wren,Juno,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
2397,134,canvas-session-023,lichen_bridge,bell file,Kio,Luma,meal token reserved,resident leads,True,True,False,True,0.95,0.95,True
2398,134,canvas-session-023,orchid_engine,lamp tongs,Cai,Dax,valve keeper refuses,ask first,True,True,False,True,0.95,0.95,True
2399,134,canvas-session-023,moss_ward,reed knife,Milo,Tala,tool was promised,wait turn,True,True,False,True,0.95,0.95,True
2400,134,canvas-session-023,glass_harbor,net shuttle,Sera,Nia,borrow token missing,use spare,True,True,False,True,0.95,0.95,True
2401,134,canvas-session-023,cinder_garden,calendar stylus,Juno,Pax,seed caller has claim,defer task,True,True,False,True,0.95,0.95,True
2402,134,canvas-session-023,lichen_bridge,tension peg,Luma,Rin,signal order unclear,resident leads,True,True,False,True,0.95,0.95,True
2403,134,canvas-session-023,orchid_engine,gear brush,Dax,Eli,orchid rest period,ask first,True,True,False,True,0.95,0.95,True
2404,134,canvas-session-023,moss_ward,ledger awl,Tala,Ari,owner still using it,wait turn,True,True,False,True,0.95,0.95,True
2405,134,canvas-session-023,glass_harbor,wick clamp,Nia,Oren,net lane crowded,use spare,True,True,False,True,0.95,0.95,True
2406,134,canvas-session-023,cinder_garden,basket hook,Pax,Vale,basket count mismatch,defer task,True,True,False,True,0.95,0.95,True
2407,134,canvas-session-023,lichen_bridge,ledger punch,Rin,Sol,tension keeper objects,resident leads,True,True,False,True,0.95,0.95,True
2408,134,canvas-session-023,orchid_engine,valve key,Eli,Bea,gear lane blocked,ask first,True,True,False,True,0.95,0.95,True
2409,134,canvas-session-023,moss_ward,loom hook,Ari,Fay,unsafe handoff,wait turn,True,True,False,True,0.95,0.95,True
2410,134,canvas-session-023,glass_harbor,rope gauge,Oren,Puck,lamp keeper objects,use spare,True,True,False,True,0.95,0.95,True
2411,134,canvas-session-023,cinder_garden,shade mallet,Vale,Wren,heat makes tool unsafe,defer task,True,True,False,True,0.95,0.95,True
2412,135,canvas-session-023,orchid_engine,valve key,Cai,Dax,valve keeper refuses,use spare,True,True,False,True,0.95,0.95,True
2413,135,canvas-session-023,moss_ward,loom hook,Milo,Tala,tool was promised,defer task,True,True,False,True,0.95,0.95,True
2414,135,canvas-session-023,glass_harbor,rope gauge,Sera,Nia,borrow token missing,resident leads,True,True,False,True,0.95,0.95,True
2415,135,canvas-session-023,cinder_garden,shade mallet,Juno,Pax,seed caller has claim,ask first,True,True,False,True,0.95,0.95,True
2416,135,canvas-session-023,lichen_bridge,bell file,Luma,Rin,signal order unclear,wait turn,True,True,False,True,0.95,0.95,True
2417,135,canvas-session-023,orchid_engine,lamp tongs,Dax,Eli,orchid rest period,use spare,True,True,False,True,0.95,0.95,True
2418,135,canvas-session-023,moss_ward,reed knife,Tala,Ari,owner still using it,defer task,True,True,False,True,0.95,0.95,True
2419,135,canvas-session-023,glass_harbor,net shuttle,Nia,Oren,net lane crowded,resident leads,True,True,False,True,0.95,0.95,True
2420,135,canvas-session-023,cinder_garden,calendar stylus,Pax,Vale,basket count mismatch,ask first,True,True,False,True,0.95,0.95,True
2421,135,canvas-session-023,lichen_bridge,tension peg,Rin,Sol,tension keeper objects,wait turn,True,True,False,True,0.95,0.95,True
2422,135,canvas-session-023,orchid_engine,gear brush,Eli,Bea,gear lane blocked,use spare,True,True,False,True,0.95,0.95,True
2423,135,canvas-session-023,moss_ward,ledger awl,Ari,Fay,unsafe handoff,defer task,True,True,False,True,0.95,0.95,True
2424,135,canvas-session-023,glass_harbor,wick clamp,Oren,Puck,lamp keeper objects,resident leads,True,True,False,True,0.95,0.95,True
2425,135,canvas-session-023,cinder_garden,basket hook,Vale,Wren,heat makes tool unsafe,ask first,True,True,False,True,0.95,0.95,True
2426,135,canvas-session-023,lichen_bridge,ledger punch,Sol,Kio,meal token reserved,wait turn,True,True,False,True,0.95,0.95,True
2427,135,canvas-session-023,orchid_engine,valve key,Bea,Cai,valve keeper refuses,use spare,True,True,False,True,0.95,0.95,True
2428,135,canvas-session-023,moss_ward,loom hook,Fay,Milo,tool was promised,defer task,True,True,False,True,0.95,0.95,True
2429,135,canvas-session-023,glass_harbor,rope gauge,Puck,Sera,borrow token missing,resident leads,True,True,False,True,0.95,0.95,True
2430,136,canvas-session-023,lichen_bridge,ledger punch,Luma,Rin,signal order unclear,defer task,True,True,False,True,0.95,0.95,True
2431,136,canvas-session-023,orchid_engine,valve key,Dax,Eli,orchid rest period,resident leads,True,True,False,True,0.95,0.95,True
