tick_id,day,settlement_id,scheduler_slice,wall_clock_ms,heartbeat_hz,flower_phase,active_resident_count,due_task_count,queue_latency_ms,scheduler_drift_ms,realtime_coherent,visible_scheduler_panel
1974,124,riverbend,day:124:slice:06,493500,7.89,0.708333,2,2,55,0,True,True
1975,124,roofward,day:124:slice:07,493750,8.28,0.792201,2,3,89,7,True,True
1976,124,archive,day:124:slice:08,494000,6.4,0.876068,2,1,108,-9,True,True
1977,124,signal,day:124:slice:09,494250,9.13,0.959936,2,2,100,-2,True,True
1978,124,orchard,day:124:slice:10,494500,5.7,0.043803,2,3,122,5,True,True
1979,124,repair_ring,day:124:slice:11,494750,10.06,0.127671,2,1,82,-11,False,True
1980,124,riverbend,day:124:slice:12,495000,7.87,0.75,2,2,74,-4,True,True
1981,124,roofward,day:124:slice:13,495250,8.26,0.833868,2,3,84,3,True,True
1982,124,archive,day:124:slice:14,495500,6.46,0.917735,2,1,118,10,True,True
1983,124,signal,day:124:slice:15,495750,9.19,0.001603,2,2,119,-6,True,True
1984,125,orchard,day:125:slice:00,496000,5.68,0.08547,2,1,50,2,True,True
1985,125,repair_ring,day:125:slice:01,496250,10.04,0.169338,2,2,84,9,True,True
1986,125,riverbend,day:125:slice:02,496500,7.85,0.791667,2,3,91,-7,True,True
1987,125,roofward,day:125:slice:03,496750,8.24,0.875534,2,1,83,0,True,True
1988,125,archive,day:125:slice:04,497000,6.44,0.959402,2,2,117,7,True,True
1989,125,signal,day:125:slice:05,497250,9.17,0.043269,2,3,136,-9,True,True
1990,125,orchard,day:125:slice:06,497500,5.74,0.127137,2,1,57,-2,True,True
1991,125,repair_ring,day:125:slice:07,497750,10.1,0.211004,2,2,79,5,True,True
1992,125,riverbend,day:125:slice:08,498000,7.83,0.833333,2,3,110,-11,False,True
1993,125,roofward,day:125:slice:09,498250,8.22,0.917201,2,1,102,-4,True,True
1994,125,archive,day:125:slice:10,498500,6.42,0.001068,2,2,112,3,True,True
1995,125,signal,day:125:slice:11,498750,9.15,0.084936,2,3,75,10,True,True
1996,125,orchard,day:125:slice:12,499000,5.72,0.168803,2,1,76,-6,True,True
1997,125,repair_ring,day:125:slice:13,499250,10.08,0.252671,2,2,74,1,True,True
1998,125,riverbend,day:125:slice:14,499500,7.89,0.875,2,3,108,8,True,True
1999,125,roofward,day:125:slice:15,499750,8.28,0.958868,2,1,121,-8,True,True
2000,126,archive,day:126:slice:00,500000,6.4,0.042735,2,3,111,0,True,True
2001,126,signal,day:126:slice:01,500250,9.13,0.126603,2,1,74,7,True,True
2002,126,orchard,day:126:slice:02,500500,5.7,0.21047,2,2,93,-9,True,True
2003,126,repair_ring,day:126:slice:03,500750,10.06,0.294338,2,3,85,-2,True,True
2004,126,riverbend,day:126:slice:04,501000,7.87,0.916667,2,1,107,5,True,True
2005,126,roofward,day:126:slice:05,501250,8.26,0.000534,2,2,138,-11,False,True
2006,126,archive,day:126:slice:06,501500,6.46,0.084402,2,3,59,-4,True,True
2007,126,signal,day:126:slice:07,501750,9.19,0.168269,2,1,69,3,True,True
2008,126,orchard,day:126:slice:08,502000,5.68,0.252137,2,2,103,10,True,True
2009,126,repair_ring,day:126:slice:09,502250,10.04,0.336004,2,3,104,-6,True,True
2010,126,riverbend,day:126:slice:10,502500,7.85,0.958333,2,1,102,1,True,True
2011,126,roofward,day:126:slice:11,502750,8.24,0.042201,2,2,136,8,True,True
2012,126,archive,day:126:slice:12,503000,6.44,0.126068,2,3,78,-8,True,True
2013,126,signal,day:126:slice:13,503250,9.17,0.209936,2,1,70,-1,True,True
2014,126,orchard,day:126:slice:14,503500,5.74,0.293803,2,2,98,6,True,True
2015,126,repair_ring,day:126:slice:15,503750,10.1,0.377671,2,3,123,-10,True,True
2016,127,riverbend,day:127:slice:00,504000,7.83,0.0,2,2,113,-2,True,True
2017,127,roofward,day:127:slice:01,504250,8.22,0.083868,2,3,64,5,True,True
2018,127,archive,day:127:slice:02,504500,6.42,0.167735,2,1,95,-11,False,True
2019,127,signal,day:127:slice:03,504750,9.15,0.251603,2,2,87,-4,True,True
2020,127,orchard,day:127:slice:04,505000,5.72,0.33547,2,3,97,3,True,True
2021,127,repair_ring,day:127:slice:05,505250,10.08,0.419338,2,1,131,10,True,True
2022,127,riverbend,day:127:slice:06,505500,7.89,0.041667,2,2,61,-6,True,True
2023,127,roofward,day:127:slice:07,505750,8.28,0.125534,2,3,59,1,True,True
2024,127,archive,day:127:slice:08,506000,6.4,0.209402,2,1,93,8,True,True
2025,127,signal,day:127:slice:09,506250,9.13,0.293269,2,2,106,-8,True,True
2026,127,orchard,day:127:slice:10,506500,5.7,0.377137,2,3,98,-1,True,True
2027,127,repair_ring,day:127:slice:11,506750,10.06,0.461004,2,1,126,6,True,True
2028,127,riverbend,day:127:slice:12,507000,7.87,0.083333,2,2,80,-10,True,True
2029,127,roofward,day:127:slice:13,507250,8.26,0.167201,2,3,72,-3,True,True
2030,127,archive,day:127:slice:14,507500,6.46,0.251068,2,1,88,4,True,True
2031,127,signal,day:127:slice:15,507750,9.19,0.334936,2,2,122,11,False,True
2032,128,orchard,day:128:slice:00,508000,5.68,0.418803,2,1,115,-4,True,True
2033,128,repair_ring,day:128:slice:01,508250,10.04,0.502671,2,2,54,3,True,True
2034,128,riverbend,day:128:slice:02,508500,7.85,0.125,2,3,88,10,True,True
2035,128,roofward,day:128:slice:03,508750,8.24,0.208868,2,1,89,-6,True,True
2036,128,archive,day:128:slice:04,509000,6.44,0.292735,2,2,87,1,True,True
2037,128,signal,day:128:slice:05,509250,9.17,0.376603,2,3,121,8,True,True
2038,128,orchard,day:128:slice:06,509500,5.74,0.46047,2,1,134,-8,True,True
2039,128,repair_ring,day:128:slice:07,509750,10.1,0.544338,2,2,55,-1,True,True
2040,128,riverbend,day:128:slice:08,510000,7.83,0.166667,2,3,83,6,True,True
2041,128,roofward,day:128:slice:09,510250,8.22,0.250534,2,1,108,-10,True,True
2042,128,archive,day:128:slice:10,510500,6.42,0.334402,2,2,100,-3,True,True
2043,128,signal,day:128:slice:11,510750,9.15,0.418269,2,3,116,4,True,True
2044,128,orchard,day:128:slice:12,511000,5.72,0.502137,2,1,79,11,False,True
2045,128,repair_ring,day:128:slice:13,511250,10.08,0.586004,2,2,74,-5,True,True
2046,128,riverbend,day:128:slice:14,511500,7.89,0.208333,2,3,78,2,True,True
2047,128,roofward,day:128:slice:15,511750,8.28,0.292201,2,1,112,9,True,True
